DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESS,SP,TEMP,TENS
1665.4272,6.125,6.3944,2.4531,0.0013946,91.3506,112.2111,0.298215,3.2772,5.1118,5.6052,65.4407,47.4153,1308.2659
1665.5796,6.125,6.4029,2.4524,0.0006707,91.5963,112.0356,0.298399,3.2524,5.0478,5.5402,65.15,47.4153,1311.7494
1665.732,6.125,6.4014,2.4578,0.0006544,91.9227,110.8968,0.296362,3.2285,4.9638,5.4544,64.5296,47.4153,1316.7843
1665.8844,6.125,6.4,2.4632,0.0006382,92.249,109.758,0.294325,3.2047,4.8798,5.3687,63.9092,47.4153,1321.8193
1666.0368,6.125,6.3924,2.4676,0.0006687,92.5118,108.9159,0.293302,3.1864,4.8114,5.2999,63.5671,47.4153,1324.4741
1666.1892,6.125,6.3658,2.4685,0.0008459,92.5747,109.0059,0.295463,3.1857,4.792,5.2841,64.0993,47.4153,1319.6519
1666.3416,6.125,6.3392,2.4694,0.0010232,92.6377,109.0959,0.297623,3.185,4.7726,5.2683,64.6314,47.4153,1314.8296
1666.494,6.125,6.3126,2.4704,0.0012004,92.7007,109.1859,0.299784,3.1842,4.7532,5.2525,65.1636,47.4153,1310.0073
1666.6464,6.125,6.3143,2.4744,0.0017019,92.2099,109.5724,0.298008,3.223,4.7896,5.285,65.2382,47.4179,1312.4603
1666.7988,6.125,6.3171,2.4786,0.0022166,91.6965,109.971,0.29607,3.2635,4.8284,5.3195,65.2942,47.4205,1315.2115
1666.9512,6.125,6.32,2.4827,0.0027313,91.183,110.3696,0.294132,3.3039,4.8671,5.3541,65.3501,47.4232,1317.9626
1667.1036,6.125,6.3228,2.4868,0.0033386,90.6617,110.8779,0.289025,3.3064,4.9355,5.4172,65.3657,47.4312,1317.3513
1667.256,6.125,6.3256,2.4909,0.0039894,90.1365,111.4379,0.282424,3.2911,5.0178,5.4938,65.3623,47.4419,1315.1559
1667.4084,6.125,6.3284,2.495,0.0046402,89.6114,111.9979,0.275824,3.2757,5.1001,5.5704,65.3589,47.4525,1312.9606
1667.5608,6.125,6.3315,2.4966,0.0051332,89.3773,112.1582,0.270015,3.2715,5.1443,5.6098,65.3349,47.4778,1310.2057
1667.7132,6.125,6.3351,2.4944,0.0053886,89.5816,111.7161,0.265399,3.284,5.1311,5.5928,65.2799,47.525,1306.6075
1667.8656,6.125,6.3388,2.4922,0.005644,89.7859,111.2741,0.260783,3.2965,5.1179,5.5759,65.2249,47.5722,1303.0094
1668.018,6.125,6.342,2.4906,0.0059015,89.9662,110.7827,0.257145,3.3062,5.1079,5.5626,65.1619,47.6139,1300.1532
1668.1704,6.125,6.3425,2.4936,0.0061743,89.9671,109.9218,0.260807,3.2952,5.1221,5.5763,65.0388,47.6142,1302.8358
1668.3228,6.125,6.3429,2.4966,0.0064472,89.9679,109.0609,0.264469,3.2842,5.1363,5.5899,64.9158,47.6145,1305.5184
1668.4752,6.125,6.3433,2.4996,0.00672,89.9688,108.2,0.268131,3.2732,5.1506,5.6035,64.7927,47.6148,1308.2012
1668.6276,6.125,6.336,2.4959,0.0061167,90.0763,107.5869,0.26883,3.2526,5.1909,5.6539,64.8031,47.6149,1306.4263
1668.78,6.125,6.3272,2.4909,0.0053431,90.2045,107.022,0.268953,3.2301,5.2364,5.7115,64.8393,47.6149,1303.7849
1668.9324,6.125,6.3184,2.4858,0.0045695,90.3327,106.4571,0.269076,3.2076,5.2818,5.7691,64.8755,47.6149,1301.1437
1669.0848,6.125,6.316,2.4831,0.0040654,90.4787,107.1773,0.270811,3.1977,5.2665,5.7602,64.8842,47.6149,1291.1031
1669.2372,6.125,6.3189,2.4822,0.0037762,90.6389,108.9219,0.27383,3.1978,5.2027,5.6985,64.871,47.6149,1275.1642
1669.3896,6.125,6.3218,2.4813,0.003487,90.7992,110.6665,0.27685,3.1979,5.1389,5.6367,64.8577,47.6149,1259.2252
1669.542,6.125,6.322,2.4797,0.003205,90.9964,112.3241,0.280191,3.1962,5.0857,5.5853,64.911,47.6149,1265.8279
1669.6944,6.125,6.3153,2.4764,0.0029418,91.291,113.753,0.284378,3.1897,5.0605,5.5613,65.1394,47.6149,1331.6824
1669.8468,6.125,6.3086,2.4731,0.0026785,91.5857,115.1819,0.288564,3.1833,5.0352,5.5372,65.3677,47.6149,1397.5369
1669.9992,6.125,6.3019,2.4698,0.0024153,91.8803,116.6108,0.292751,3.1768,5.0099,5.5132,65.5961,47.6149,1463.3914
1670.1516,6.125,6.2992,2.4725,0.002823,91.724,116.1617,0.290698,3.2009,4.9868,5.4852,65.0948,47.6149,1435.1895
1670.304,6.125,6.2966,2.4753,0.0032343,91.5654,115.7025,0.288613,3.2252,4.9637,5.4573,64.5896,47.6149,1406.4911
1670.4564,6.125,6.2939,2.4781,0.0036456,91.4067,115.2434,0.286527,3.2495,4.9406,5.4293,64.0845,47.6149,1377.7928
1670.6088,6.125,6.2966,2.4773,0.0033742,90.9206,113.9266,0.284144,3.2514,5.0495,5.5489,64.2138,47.6149,1354.244
1670.7612,6.125,6.3015,2.4749,0.0028293,90.3033,112.2661,0.281641,3.2444,5.2113,5.7275,64.5974,47.6149,1332.7588
1670.9136,6.125,6.3063,2.4726,0.0022843,89.686,110.6056,0.279138,3.2373,5.3731,5.9061,64.981,47.6149,1311.2736
1671.066,6.125,6.3124,2.4741,0.0033279,89.492,110.26,0.277929,3.2408,5.432,5.9705,65.181,47.6149,1300.8461
1671.2184,6.125,6.32,2.4807,0.0064509,89.8521,111.6356,0.278414,3.2581,5.3561,5.8855,65.1406,47.6149,1304.8939
1671.3708,6.125,6.3276,2.4874,0.0095739,90.2122,113.0113,0.2789,3.2754,5.2802,5.8005,65.1002,47.6149,1308.9419
1671.5232,6.125,6.3395,2.4946,0.0124379,90.5751,114.1758,0.279115,3.2934,5.2096,5.7207,65.0607,47.6149,1311.9724
1671.6756,6.125,6.3752,2.5053,0.0138591,90.953,114.164,0.277827,3.3151,5.1685,5.6705,65.0265,47.6149,1309.3373
1671.828,6.125,6.4109,2.5159,0.0152804,91.331,114.1523,0.276539,3.3368,5.1273,5.6203,64.9923,47.6149,1306.7023
1671.9804,6.125,6.4465,2.5265,0.0167016,91.7089,114.1405,0.275251,3.3585,5.0862,5.5701,64.9581,47.6149,1304.0671
1672.1328,6.125,6.45,2.5274,0.018578,91.4627,113.0295,0.280075,3.3576,5.0732,5.558,64.9832,47.6149,1307.3319
1672.2852,6.125,6.4487,2.5267,0.0205217,91.1243,111.7564,0.285802,3.3533,5.0643,5.5516,65.017,47.6149,1311.4675
1672.4376,6.125,6.4473,2.5261,0.0224653,90.7859,110.4832,0.291528,3.349,5.0554,5.5452,65.0508,47.6149,1315.603
1672.59,6.125,6.4479,2.5229,0.0230018,90.4849,110.8914,0.294723,3.3351,5.0789,5.5714,64.9632,47.6149,1315.7407
1672.7424,6.125,6.4497,2.5179,0.0225628,90.2098,112.4655,0.296163,3.3144,5.1248,5.6204,64.7914,47.6149,1313.1066
1672.8948,6.125,6.4516,2.513,0.0221238,89.9348,114.0395,0.297603,3.2937,5.1707,5.6693,64.6197,47.6149,1310.4723
1673.0472,6.125,6.4493,2.5104,0.0213176,89.6712,115.3129,0.2975,3.2818,5.2528,5.7501,64.5564,47.6149,1306.412
1673.1996,6.125,6.4378,2.5128,0.0196934,89.4329,115.916,0.293959,3.2896,5.4156,5.902,64.7348,47.6149,1299.1733
1673.352,6.125,6.4263,2.5152,0.0180691,89.1947,116.5192,0.290418,3.2974,5.5783,6.0539,64.9133,47.6149,1291.9346
1673.5044,6.125,6.4145,2.5174,0.0164611,88.959,117.0424,0.287051,3.3046,5.7355,6.2005,65.0851,47.6149,1286.2585
1673.6568,6.125,6.3945,2.5111,0.0153996,88.8075,114.8737,0.289552,3.2931,5.7039,6.1697,65.0325,47.6149,1333.1432
1673.8092,6.125,6.3744,2.5048,0.014338,88.656,112.705,0.292053,3.2815,5.6723,6.139,64.9799,47.6149,1380.0278
1673.9616,6.125,6.3543,2.4985,0.0132765,88.5045,110.5364,0.294553,3.2699,5.6407,6.1082,64.9274,47.6149,1426.9125
1674.114,6.125,6.3487,2.4967,0.0126322,88.7387,109.0683,0.293685,3.2632,5.5184,5.9794,64.9083,47.6149,1418.8738
1674.2664,6.125,6.3479,2.4965,0.0121285,89.1029,107.8363,0.291683,3.2582,5.3656,5.8175,64.9004,47.6149,1392.3345
1674.4188,6.125,6.3472,2.4963,0.0116248,89.467,106.6044,0.289681,3.2532,5.2127,5.6556,64.8925,47.6149,1365.7953
1674.5712,6.125,6.3477,2.4979,0.0112791,89.5842,106.2361,0.287058,3.2449,5.1288,5.5682,64.9024,47.6149,1348.9109
1674.7236,6.125,6.3497,2.5018,0.0111135,89.4198,106.853,0.283728,3.233,5.1235,5.5656,64.9326,47.6149,1343.0374
1674.876,6.125,6.3517,2.5056,0.0109479,89.2553,107.4699,0.280397,3.221,5.1182,5.563,64.9627,47.6149,1337.1638
1675.0284,6.125,6.3525,2.5076,0.0105122,89.0936,107.8478,0.278014,3.2062,5.1203,5.5658,65.0008,47.6149,1333.6417
1675.1808,6.125,6.3484,2.5011,0.0088974,88.9443,107.1824,0.279767,3.1789,5.1548,5.592,65.0736,47.6149,1340.3857
1675.3332,6.125,6.3443,2.4947,0.0072827,88.7951,106.517,0.28152,3.1515,5.1894,5.6183,65.1464,47.6149,1347.1299
1675.4856,6.125,6.3402,2.4883,0.0056679,88.6458,105.8516,0.283273,3.1241,5.2239,5.6446,65.2192,47.6149,1353.874
1675.638,6.125,6.3404,2.4856,0.005576,88.3318,104.7486,0.285458,3.1492,5.2676,5.6936,65.1365,47.6149,1365.9589
1675.7904,6.125,6.3411,2.4834,0.0056431,88.0007,103.5999,0.287688,3.1798,5.3122,5.745,65.0377,47.6149,1378.6011
1675.9428,6.125,6.3417,2.4811,0.0057101,87.6695,102.4512,0.289918,3.2104,5.3569,5.7964,64.9388,47.6149,1391.2433
1676.0952,6.125,6.3434,2.4856,0.0064046,87.7009,102.4927,0.287078,3.2247,5.3698,5.8097,64.8992,47.6149,1389.0673
1676.2476,6.125,6.3455,2.4943,0.0074761,87.9501,103.2493,0.281192,3.2291,5.3637,5.8002,64.895,47.6149,1377.9877
1676.4,6.125,6.3477,2.5029,0.0085475,88.1993,104.0059,0.275305,3.2336,5.3575,5.7906,64.8909,47.6149,1366.9082
1676.5524,6.125,6.3485,2.5053,0.0086149,88.3511,105.2053,0.273452,3.2332,5.361,5.7919,64.8988,47.6149,1357.1254
1676.7048,6.125,6.3464,2.496,0.0067662,88.3168,107.2499,0.279295,3.2234,5.3828,5.8141,64.9299,47.6149,1349.8169
1676.8572,6.125,6.3443,2.4867,0.0049175,88.2825,109.2945,0.285138,3.2137,5.4046,5.8362,64.961,47.6149,1342.5085
1677.0096,6.125,6.341,2.4779,0.0031447,88.2521,111.1704,0.290492,3.2034,5.4198,5.852,64.9939,47.6149,1335.3582
1677.162,6.125,6.3194,2.4772,0.0025007,88.2791,110.5377,0.288569,3.1844,5.337,5.7742,65.0539,47.6149,1330.559
1677.3144,6.125,6.2978,2.4765,0.0018567,88.3061,109.905,0.286646,3.1654,5.2542,5.6963,65.1139,47.6149,1325.7598
1677.4668,6.125,6.2762,2.4758,0.0012128,88.3331,109.2723,0.284723,3.1464,5.1715,5.6184,65.1739,47.6149,1320.9606
1677.6192,6.125,6.2703,2.478,0.0012951,88.0667,109.5829,0.28215,3.1589,5.1641,5.6126,65.2185,47.6149,1322.3701
1677.7716,6.125,6.2689,2.481,0.0015798,87.7185,110.1561,0.279396,3.1801,5.1777,5.6269,65.2588,47.6149,1325.5089
1677.924,6.125,6.2675,2.4839,0.0018644,87.3703,110.7294,0.276643,3.2014,5.1914,5.6413,65.2992,47.6149,1328.6478
1678.0764,6.125,6.2733,2.4869,0.0023426,87.1326,110.411,0.275193,3.2076,5.2155,5.6665,65.2801,47.6149,1333.3203
1678.2288,6.125,6.2862,2.4899,0.0030133,87.0049,109.2056,0.275039,3.1989,5.2501,5.7026,65.2018,47.6149,1339.5183
1678.3812,6.125,6.2991,2.4928,0.003684,86.8772,108.0002,0.274886,3.1901,5.2847,5.7387,65.1235,47.6149,1345.7164
1678.5336,6.125,6.309,2.4937,0.0041835,86.7809,106.7098,0.27537,3.1851,5.3265,5.7817,65.049,47.6149,1348.6473
1678.686,6.125,6.308,2.4869,0.004078,86.7961,105.1191,0.278108,3.1932,5.3935,5.8494,64.9878,47.6149,1340.0267
1678.8384,6.125,6.3069,2.4801,0.0039725,86.8113,103.5283,0.280846,3.2013,5.4606,5.917,64.9266,47.6149,1331.4061
1678.9908,6.125,6.3059,2.4732,0.0038669,86.8264,101.9375,0.283584,3.2095,5.5276,5.9847,64.8654,47.6149,1322.7854
1679.1432,6.125,6.3167,2.4709,0.0028976,86.8047,102.3076,0.281871,3.1987,5.5548,6.0042,64.8079,47.6149,1333.2993
1679.2956,6.125,6.3283,2.4688,0.0018728,86.7806,102.8037,0.279872,3.1868,5.5794,6.0206,64.7506,47.6149,1345.0425
1679.448,6.125,6.3398,2.4668,0.0008479,86.7565,103.2998,0.277873,3.1748,5.6039,6.037,64.6933,47.6149,1356.7856
1679.6004,6.125,6.3456,2.4704,0.0005529,86.7494,103.8262,0.275898,3.1711,5.648,6.0781,64.7456,47.6149,1355.7017
1679.7528,6.125,6.3484,2.4769,0.0006358,86.7511,104.3684,0.273937,3.1718,5.7022,6.1322,64.8547,47.6149,1347.974
1679.9052,6.125,6.3512,2.4835,0.0007188,86.7528,104.9105,0.271976,3.1724,5.7564,6.1862,64.9638,47.6149,1340.2465
1680.0576,6.125,6.3564,2.486,0.0007591,86.9431,105.0931,0.269978,3.1682,5.7371,6.1654,65.0394,47.6147,1335.2361
1680.21,6.125,6.3655,2.482,0.0007294,87.4439,104.684,0.26792,3.1562,5.597,6.0215,65.0599,47.6141,1334.6975
1680.3624,6.125,6.3747,2.4779,0.0006996,87.9447,104.2749,0.265862,3.1441,5.4568,5.8776,65.0804,47.6135,1334.1589
1680.5148,6.125,6.3828,2.4746,0.0007576,88.3925,103.9715,0.264218,3.1354,5.3244,5.7408,65.0999,47.6175,1333.7556
1680.6672,6.125,6.3813,2.4789,0.0016307,88.3474,104.6515,0.266419,3.1571,5.2635,5.6699,65.1091,47.6645,1334.609
1680.8196,6.125,6.3799,2.4832,0.0025038,88.3023,105.3315,0.26862,3.1789,5.2025,5.5989,65.1183,47.7114,1335.4624
1680.972,6.125,6.3784,2.4875,0.0033769,88.2571,106.0114,0.27082,3.2007,5.1416,5.528,65.1276,47.7584,1336.3159
1681.1244,6.125,6.3796,2.4824,0.0032769,88.2524,104.4768,0.270994,3.1778,5.1346,5.5228,65.1111,47.7788,1336.6572
1681.2768,6.125,6.3814,2.4751,0.0029579,88.2568,102.4437,0.270712,3.145,5.1397,5.5324,65.0888,47.7933,1336.8834
1681.4292,6.125,6.3833,2.4678,0.0026389,88.2611,100.4106,0.27043,3.1121,5.1449,5.542,65.0665,47.8077,1337.1096
1681.5816,6.125,6.3989,2.467,0.0032312,88.4055,99.8006,0.270559,3.1155,5.1496,5.5509,65.0129,47.8144,1340.4146
1681.734,6.125,6.4264,2.472,0.0046142,88.6715,100.4251,0.271046,3.1504,5.1541,5.5591,64.932,47.8145,1346.3906
1681.8864,6.125,6.4539,2.4769,0.0059972,88.9374,101.0497,0.271533,3.1852,5.1585,5.5674,64.8511,47.8145,1352.3668
1682.0388,6.125,6.4758,2.4794,0.0067484,89.1436,101.9934,0.272008,3.2022,5.1922,5.6087,64.8043,47.8145,1354.7352
1682.1912,6.125,6.4812,2.4748,0.0056499,89.1748,103.8716,0.27245,3.167,5.3112,5.7471,64.8572,47.8145,1346.5414
1682.3436,6.125,6.4866,2.4702,0.0045515,89.206,105.7497,0.272892,3.1317,5.4303,5.8855,64.9101,47.8145,1338.3474
1682.496,6.125,6.492,2.4656,0.003453,89.2371,107.6278,0.273334,3.0965,5.5494,6.0238,64.963,47.8145,1330.1534
1682.6484,6.125,6.478,2.4697,0.0027067,89.1043,108.8899,0.276971,3.0841,5.5552,6.0343,65.0416,47.8145,1326.9402
1682.8008,6.125,6.4634,2.474,0.00197,88.9671,110.1354,0.280695,3.0722,5.558,6.0413,65.1208,47.8145,1323.8611
1682.9532,6.125,6.4488,2.4782,0.0012332,88.8299,111.3809,0.284418,3.0604,5.5609,6.0483,65.2,47.8145,1320.7821
1683.1056,6.125,6.4337,2.4816,0.001242,87.7496,109.8385,0.281661,3.0687,5.5587,6.0472,65.2342,47.8145,1320.9613
1683.258,6.125,6.4183,2.4844,0.0015811,86.2512,107.0605,0.27603,3.0859,5.5544,6.0426,65.2484,47.8145,1322.5846
1683.4104,6.125,6.403,2.4873,0.0019203,84.7529,104.2826,0.2704,3.1031,5.5501,6.0379,65.2626,47.8145,1324.2079
1683.5628,6.125,6.3954,2.4897,0.0022507,83.5571,103.2165,0.265677,3.1135,5.5538,6.0375,65.1823,47.8145,1321.0535
1683.7152,6.125,6.3989,2.4914,0.0025685,82.7931,104.593,0.262247,3.1144,5.5689,6.0432,64.9674,47.8145,1311.0824
1683.8676,6.125,6.4025,2.4932,0.0028864,82.029,105.9695,0.258817,3.1152,5.584,6.0488,64.7525,47.8145,1301.1113
1684.02,6.125,6.4057,2.4953,0.0030773,81.371,106.975,0.255266,3.1166,5.6478,6.1038,64.5383,47.8145,1290.9789
1684.1724,6.125,6.4074,2.5004,0.002428,81.4142,105.5249,0.250917,3.1219,6.0339,6.485,64.3283,47.8145,1279.7775
1684.3248,6.125,6.409,2.5055,0.0017786,81.4575,104.0749,0.246567,3.1272,6.42,6.8661,64.1184,47.8145,1268.5759
1684.4772,6.125,6.4107,2.5106,0.0011293,81.5007,102.6248,0.242218,3.1325,6.8062,7.2473,63.9085,47.8145,1257.3745
1684.6296,6.125,6.4123,2.5138,0.0009586,82.0562,103.1293,0.241397,3.1367,6.7298,7.1853,63.9741,47.8145,1361.4209
1684.782,6.125,6.4139,2.5167,0.0008721,82.7018,103.9776,0.241197,3.1406,6.5721,7.0454,64.0882,47.8145,1485.7423
1684.9344,6.125,6.4155,2.5197,0.0007855,83.3474,104.8259,0.240997,3.1446,6.4143,6.9054,64.2024,47.8145,1610.0638
1685.0868,6.125,6.4199,2.5172,0.000613,84.147,104.555,0.242967,3.1476,6.2127,6.6988,64.3739,47.8145,1638.9225
1685.2392,6.125,6.4263,2.5108,0.0003756,85.0629,103.438,0.246578,3.15,5.9778,6.4419,64.5888,47.8145,1595.6343
1685.3916,6.125,6.4327,2.5043,0.0001381,85.9788,102.3211,0.250189,3.1524,5.743,6.1849,64.8037,47.8145,1552.3461
1685.544,6.125,6.4373,2.4996,-6.61e-05,86.6481,101.8149,0.254102,3.1481,5.5483,5.9762,64.9765,47.8145,1510.3073
1685.6964,6.125,6.4376,2.4993,-0.0001881,86.7095,102.8133,0.258761,3.1272,5.4528,5.8866,65.0455,47.8145,1471.3464
1685.8488,6.125,6.4378,2.499,-0.0003101,86.771,103.8117,0.263419,3.1063,5.3573,5.7969,65.1144,47.8145,1432.3856
1686.0012,6.125,6.4379,2.4987,-0.0004275,86.8347,104.8142,0.268098,3.0856,5.2622,5.7075,65.1825,47.8145,1393.5945
1686.1536,6.125,6.4214,2.4986,3.65e-05,87.1772,106.3395,0.275384,3.0925,5.2222,5.6623,65.1509,47.8145,1376.184
1686.306,6.125,6.4049,2.4984,0.0005004,87.5197,107.8648,0.282669,3.0993,5.1822,5.617,65.1192,47.8145,1358.7736
1686.4584,6.125,6.3884,2.4982,0.0009643,87.8623,109.3901,0.289955,3.1062,5.1423,5.5717,65.0876,47.8145,1341.363
1686.6108,6.125,6.3863,2.4975,0.0012741,88.0222,109.2641,0.289088,3.1041,5.0801,5.4991,65.0364,47.8145,1339.3024
1686.7632,6.125,6.3895,2.4966,0.001526,88.1136,108.5181,0.28516,3.0986,5.0095,5.4163,64.978,47.8145,1343.0049
1686.9156,6.125,6.3928,2.4956,0.0017778,88.2049,107.7721,0.281232,3.0932,4.9389,5.3335,64.9195,47.8145,1346.7074
1687.068,6.125,6.3951,2.492,0.0018308,88.2511,106.7376,0.278053,3.0852,4.9046,5.2929,64.9015,47.8145,1351.2417
1687.2204,6.125,6.3961,2.4849,0.001637,88.2411,105.345,0.275803,3.074,4.9155,5.3046,64.9338,47.8145,1356.8083
1687.3728,6.125,6.3971,2.4778,0.0014431,88.2312,103.9524,0.273553,3.0628,4.9263,5.3163,64.966,47.8145,1362.375
1687.5252,6.125,6.3982,2.4722,0.0012539,88.1152,102.9282,0.271522,3.0557,4.975,5.369,64.9976,47.8145,1364.9839
1687.6776,6.125,6.4,2.4737,0.0010885,87.4639,103.7636,0.270594,3.0687,5.2149,5.6287,65.0261,47.8145,1352.6626
1687.83,6.125,6.4017,2.4752,0.0009231,86.8127,104.599,0.269666,3.0818,5.4547,5.8884,65.0545,47.8145,1340.3414
1687.9824,6.125,6.4035,2.4767,0.0007576,86.1615,105.4345,0.268737,3.0949,5.6946,6.1481,65.0829,47.8145,1328.0203
1688.1348,6.125,6.4063,2.4749,0.0009548,85.7497,105.1691,0.266486,3.0657,5.8015,6.2642,65.1516,47.8145,1325.5333
1688.2872,6.125,6.4094,2.4726,0.0011993,85.3693,104.76,0.264061,3.031,5.8911,6.3616,65.2256,47.8145,1324.3304
1688.4396,6.125,6.4124,2.4703,0.0014438,84.9888,104.3509,0.261637,2.9963,5.9807,6.4589,65.2996,47.8145,1323.1274
1688.592,6.125,6.4132,2.4718,0.0022507,84.8467,103.632,0.258715,3.0053,6.0309,6.5097,65.3118,47.8145,1323.8549
1688.7444,6.125,6.4123,2.4756,0.0034268,84.8611,102.7097,0.255468,3.0429,6.0552,6.5299,65.2834,47.8145,1325.8494
1688.8968,6.125,6.4115,2.4795,0.004603,84.8755,101.7874,0.25222,3.0805,6.0795,6.5501,65.255,47.8145,1327.844
1689.0492,6.125,6.4136,2.4819,0.0054774,85.003,102.0067,0.250197,3.1049,6.0563,6.5226,65.229,47.8145,1329.1011
1689.2016,6.125,6.4216,2.4813,0.005719,85.3675,104.6207,0.25074,3.1015,5.9336,6.3949,65.2081,47.8145,1328.8116
1689.354,6.125,6.4296,2.4807,0.0059605,85.7321,107.2346,0.251284,3.098,5.8108,6.2672,65.1872,47.8145,1328.5222
1689.5064,6.125,6.4374,2.4805,0.0062475,86.0785,109.757,0.25191,3.0948,5.6905,6.1423,65.159,47.8145,1327.1953
1689.6588,6.125,6.4399,2.49,0.0075707,86.0104,110.1901,0.254437,3.0952,5.6242,6.079,64.9667,47.8145,1302.204
1689.8112,6.125,6.4423,2.4994,0.0088938,85.9424,110.6231,0.256963,3.0957,5.5579,6.0156,64.7743,47.8145,1277.2125
1689.9636,6.125,6.4448,2.5089,0.010217,85.8743,111.0561,0.259489,3.0961,5.4916,5.9523,64.5819,47.8145,1252.2211
1690.116,6.125,6.4464,2.5109,0.0095335,85.8143,110.6386,0.259621,3.1146,5.6154,6.0881,64.607,47.8145,1324.7576
1690.2684,6.125,6.4477,2.5107,0.0082203,85.7569,109.9541,0.259001,3.1387,5.7989,6.2864,64.7002,47.8145,1427.8976
1690.4208,6.125,6.449,2.5104,0.0069071,85.6994,109.2696,0.25838,3.1628,5.9824,6.4846,64.7935,47.8145,1531.0377
1690.5732,6.125,6.4542,2.5096,0.0056103,85.8329,109.3405,0.261853,3.1549,6.0086,6.5145,64.8593,47.8145,1565.996
1690.7256,6.125,6.4637,2.5082,0.0043311,86.1731,110.2287,0.269754,3.1124,5.8644,6.3622,64.8955,47.8145,1527.184
1690.878,6.125,6.4731,2.5068,0.0030519,86.5133,111.117,0.277655,3.0699,5.7203,6.2099,64.9316,47.8145,1488.3718
1691.0304,6.125,6.4776,2.506,0.0024418,86.786,111.5855,0.283186,3.0468,5.6008,6.083,64.9583,47.8145,1450.144
1691.1828,6.125,6.4622,2.5079,0.0045167,86.7879,110.3693,0.27921,3.1015,5.5798,6.058,64.9471,47.8145,1414.261
1691.3352,6.125,6.4468,2.5098,0.0065916,86.7898,109.1531,0.275234,3.1561,5.5587,6.033,64.9359,47.8145,1378.3781
1691.4876,6.125,6.4314,2.5118,0.0086665,86.7916,107.9369,0.271257,3.2108,5.5377,6.008,64.9248,47.8145,1342.495
1691.64,6.125,6.4197,2.5098,0.0088549,86.8571,105.8071,0.273614,3.2109,5.5368,6.0111,64.8666,47.8145,1336.4148
1691.7924,6.125,6.4084,2.5074,0.0088761,86.9281,103.5965,0.276532,3.2062,5.5377,6.0167,64.8043,47.8145,1332.9744
1691.9448,6.125,6.397,2.5051,0.0088974,86.9992,101.3858,0.279449,3.2015,5.5385,6.0223,64.742,47.8145,1329.5338
1692.0972,6.125,6.3862,2.5067,0.0093518,87.0655,102.168,0.27931,3.1947,5.5197,5.9997,64.6866,47.8145,1328.1102
1692.2496,6.125,6.3758,2.5105,0.0100521,87.1291,104.6498,0.277435,3.1866,5.4898,5.9611,64.6351,47.8145,1327.8322
1692.402,6.125,6.3653,2.5143,0.0107524,87.1927,107.1316,0.275559,3.1786,5.4599,5.9225,64.5836,47.8145,1327.5541
1692.5544,6.125,6.3611,2.5153,0.0111726,87.2255,108.2179,0.271906,3.1764,5.4328,5.8916,64.5685,47.8145,1328.5715
1692.7068,6.125,6.3679,2.5109,0.0110883,87.2026,106.7905,0.265051,3.185,5.4108,5.8745,64.6192,47.8145,1331.9227
1692.8592,6.125,6.3748,2.5066,0.011004,87.1797,105.363,0.258196,3.1936,5.3888,5.8574,64.6698,47.8145,1335.274
1693.0116,6.125,6.3806,2.5025,0.0109742,87.1696,103.9987,0.252249,3.2024,5.3686,5.8417,64.7212,47.8145,1337.9255
1693.164,6.125,6.3735,2.5016,0.0116057,87.3138,103.4002,0.25732,3.2135,5.3693,5.842,64.782,47.8145,1332.0825
1693.3164,6.125,6.3664,2.5007,0.0122373,87.4581,102.8017,0.262392,3.2246,5.3701,5.8424,64.8428,47.8145,1326.2394
1693.4688,6.125,6.3593,2.4998,0.0128688,87.6023,102.2032,0.267463,3.2357,5.3708,5.8427,64.9036,47.8145,1320.3964
1693.6212,6.125,6.3652,2.4994,0.0110534,87.4797,101.6978,0.266873,3.2188,5.3839,5.8574,64.9734,47.8145,1324.7616
1693.7736,6.125,6.3744,2.4991,0.0086081,87.2883,101.2164,0.264825,3.1948,5.4001,5.8757,65.0455,47.8145,1331.7546
1693.926,6.125,6.3837,2.4989,0.0061628,87.0969,100.735,0.262777,3.1707,5.4164,5.8941,65.1177,47.8145,1338.7477
1694.0784,6.125,6.3867,2.4966,0.0043721,86.8107,101.0389,0.262191,3.1335,5.4928,5.9742,65.1116,47.8145,1326.671
1694.2308,6.125,6.3838,2.4924,0.0031992,86.435,102.084,0.262985,3.084,5.6261,6.1126,65.0317,47.8145,1296.5948
1694.3832,6.125,6.381,2.4882,0.0020263,86.0592,103.1291,0.26378,3.0345,5.7593,6.251,64.9519,47.8145,1266.5187
1694.5356,6.125,6.3763,2.4857,0.0012298,85.7484,103.5527,0.264482,3.0003,5.8494,6.3443,64.876,47.8145,1265.663
1694.688,6.125,6.3656,2.4888,0.0016681,85.6503,101.9377,0.264885,3.0163,5.7978,6.2896,64.8134,47.8145,1360.6759
1694.8404,6.125,6.355,2.4918,0.0021063,85.5523,100.3226,0.265287,3.0324,5.7462,6.2349,64.7507,47.8145,1455.689
1694.9928,6.125,6.3443,2.4949,0.0025446,85.4543,98.7075,0.265689,3.0484,5.6946,6.1802,64.6881,47.8145,1550.702
1695.1452,6.125,6.3405,2.4986,0.0038464,85.5817,101.4364,0.264884,3.0833,5.6106,6.093,64.6913,47.8145,1520.6639
