DEPTH,BS,CALI,DENS,DRHO,DTC,GR,GR_CORR,NEUT,NEUT_CORR,PEF,RESD,RESD_CORR,RESS,RESS_CORR,SP,TEMP,TENS
1785.0612,8.5,8.5386,2.4337,0.0229281,90.0603,99.9083,92.3508,0.220821,0.215249,3.2082,3.2181,3.1503,3.1709,3.1812,178.7717,43.6279,1238.7502
1785.2136,8.5,8.5362,2.4216,0.0217862,89.8952,95.6808,88.5249,0.223661,0.217945,3.1626,3.6371,3.5477,3.5398,3.522,179.1887,43.6279,1239.2656
1785.366,8.5,8.5339,2.4095,0.0206443,89.73,91.4532,84.6989,0.226501,0.220642,3.117,4.0561,3.9451,3.9087,3.8628,179.6058,43.6279,1239.7811
1785.5184,8.5,8.5314,2.3972,0.0196633,89.6542,87.589,81.2033,0.228429,0.222486,3.0704,4.3795,4.2524,4.1956,4.1285,180.0132,43.6279,1239.89
1785.6708,8.5,8.5276,2.3834,0.0198536,90.2286,86.3716,80.1131,0.223721,0.218122,3.016,4.0077,3.9036,3.885,3.8473,180.3505,43.6279,1237.0378
1785.8232,8.5,8.5237,2.3695,0.020044,90.8031,85.1543,79.0228,0.219013,0.213758,2.9617,3.6358,3.5549,3.5744,3.5661,180.6878,43.6279,1234.1858
1785.9756,8.5,8.5199,2.3557,0.0202343,91.3775,83.9369,77.9326,0.214305,0.209394,2.9073,3.264,3.2061,3.2638,3.2849,181.0251,43.6279,1231.3336
1786.128,8.5,8.4825,2.3672,0.0218397,91.301,85.535,79.2994,0.217074,0.211988,2.9308,3.0637,3.0106,3.0838,3.1095,181.2815,43.6279,1233.8324
1786.2804,8.5,8.4388,2.3836,0.0237149,91.1005,87.6698,81.1346,0.221268,0.215909,2.9692,2.8962,2.8443,2.9286,2.9543,181.5225,43.6279,1237.3513
1786.4328,8.5,8.395,2.4,0.0255901,90.8999,89.8046,82.9698,0.225461,0.21983,3.0076,2.7287,2.6781,2.7735,2.7991,181.7635,43.6279,1240.8701
1786.5852,8.5,8.4007,2.3994,0.0260295,90.7389,89.3447,82.5456,0.227205,0.221485,2.9841,2.7897,2.7317,2.7995,2.8114,181.9181,43.6279,1242.5472
1786.7376,8.5,8.4454,2.3853,0.0253366,90.6091,86.8383,80.3394,0.227017,0.221351,2.912,3.031,2.9587,2.9683,2.9559,182.0046,43.6279,1242.7716
1786.89,8.5,8.4901,2.3712,0.0246436,90.4793,84.3318,78.1332,0.226828,0.221218,2.8398,3.2722,3.1858,3.1371,3.1003,182.0912,43.6279,1242.996
1787.0424,8.5,8.5224,2.359,0.0239469,90.5436,82.0792,76.12,0.225476,0.219971,2.7849,3.3592,3.2669,3.1773,3.1291,182.1318,43.6279,1242.1648
1787.1948,8.5,8.5225,2.3516,0.0232407,91.1116,80.485,74.6076,0.221104,0.215837,2.7747,3.0457,2.9695,2.884,2.8577,182.0533,43.6279,1238.5952
1787.3472,8.5,8.5226,2.3441,0.0225346,91.6796,78.8908,73.0953,0.216733,0.211702,2.7646,2.7322,2.6721,2.5906,2.5863,181.9749,43.6279,1235.0256
1787.4996,8.5,8.5227,2.3367,0.0218284,92.2475,77.2965,71.583,0.212361,0.207568,2.7545,2.4187,2.3746,2.2972,2.315,181.8964,43.6279,1231.4561
1787.652,8.5,8.5226,2.3351,0.0205076,92.2274,76.9327,71.2977,0.218822,0.213515,2.764,2.3607,2.3127,2.257,2.2693,181.8128,43.6279,1233.0094
1787.8044,8.5,8.5225,2.3336,0.0191852,92.2057,76.5721,71.0157,0.225311,0.219489,2.7735,2.3033,2.2514,2.2173,2.2243,181.7292,43.6279,1234.5762
1787.9568,8.5,8.5224,2.3321,0.0178628,92.1841,76.2115,70.7336,0.231799,0.225462,2.7831,2.246,2.1901,2.1777,2.1793,181.6456,43.6279,1236.1431
1788.1092,8.5,8.5221,2.3328,0.0177538,92.1007,78.0836,72.4316,0.230729,0.224575,2.7842,2.2371,2.18,2.1753,2.1751,181.4908,43.6279,1234.5806
1788.2616,8.5,8.5219,2.3344,0.0181248,91.9929,80.839,74.9129,0.226668,0.220973,2.782,2.2474,2.1901,2.1876,2.1872,181.308,43.6279,1231.7802
1788.414,8.5,8.5216,2.3359,0.0184959,91.8851,83.5944,77.3942,0.222607,0.217372,2.7797,2.2576,2.2002,2.1999,2.1993,181.1251,43.6279,1228.9799
1788.5664,8.5,8.5216,2.3441,0.0188307,91.6521,85.5495,79.1908,0.218807,0.2138,2.8094,2.268,2.2109,2.2137,2.2151,180.9709,43.6279,1228.578
1788.7188,8.5,8.5219,2.3608,0.0191185,91.2569,86.4679,80.1006,0.215346,0.210266,2.8804,2.2785,2.2226,2.2295,2.2358,180.8537,43.6279,1231.283
1788.8712,8.5,8.5222,2.3775,0.0194064,90.8617,87.3864,81.0104,0.211884,0.206732,2.9514,2.289,2.2343,2.2454,2.2565,180.7365,43.6279,1233.9878
1789.0236,8.5,8.5224,2.3935,0.0196124,90.2537,88.4482,82.0249,0.208673,0.203482,3.0201,2.3229,2.2684,2.2822,2.2963,180.6424,43.6279,1236.2528
1789.176,8.5,8.5223,2.406,0.0193722,88.4843,90.2925,83.6109,0.206822,0.201779,3.0765,2.4842,2.4248,2.4334,2.4404,180.6743,43.6279,1236.1173
1789.3284,8.5,8.5221,2.4186,0.019132,86.7148,92.1367,85.1968,0.204972,0.200077,3.133,2.6456,2.5812,2.5846,2.5845,180.7062,43.6279,1235.9819
1789.4808,8.5,8.522,2.4311,0.0188918,84.9454,93.981,86.7828,0.203122,0.198374,3.1894,2.8069,2.7376,2.7358,2.7285,180.7381,43.6279,1235.8464
1789.6332,8.5,8.4803,2.415,0.0200463,86.3801,92.137,85.1692,0.206904,0.201992,3.1304,2.912,2.8403,2.8159,2.8038,180.7249,43.6279,1233.9696
1789.7856,8.5,8.4327,2.3947,0.0214018,88.2765,89.7613,83.0944,0.211498,0.206378,3.0547,3.009,2.9353,2.8857,2.8692,180.7053,43.6279,1231.8418
1789.938,8.5,8.385,2.3745,0.0227573,90.173,87.3856,81.0195,0.216092,0.210763,2.9791,3.106,3.0303,2.9555,2.9345,180.6856,43.6279,1229.7139
1790.0904,8.5,8.3938,2.3626,0.023015,91.1022,86.0927,79.869,0.217478,0.212035,2.905,3.0514,2.9782,2.9031,2.8841,180.6485,43.6279,1229.2623
1790.2428,8.5,8.4414,2.3564,0.0225198,91.368,85.5424,79.3523,0.216663,0.211172,2.8321,2.8928,2.8254,2.7669,2.7544,180.5993,43.6279,1229.9603
1790.3952,8.5,8.4889,2.3501,0.0220246,91.6338,84.9921,78.8356,0.215848,0.210308,2.7592,2.7343,2.6725,2.6306,2.6247,180.5501,43.6279,1230.6583
1790.5476,8.5,8.5217,2.3476,0.0215089,91.8004,84.6574,78.5232,0.214044,0.208535,2.7146,2.5966,2.5399,2.5121,2.5121,180.4733,43.6279,1231.3458
1790.7,8.5,8.5217,2.3533,0.0209479,91.7484,84.7972,78.6607,0.210062,0.204758,2.7324,2.5051,2.4517,2.4327,2.4376,180.3359,43.6279,1232.0104
1790.8524,8.5,8.5218,2.359,0.0203869,91.6964,84.937,78.7982,0.206079,0.200981,2.7501,2.4136,2.3635,2.3532,2.363,180.1984,43.6279,1232.6749
1791.0048,8.5,8.5219,2.3643,0.0198029,91.6458,85.1472,78.9985,0.202299,0.197397,2.7673,2.3262,2.279,2.2768,2.291,180.061,43.6279,1233.2965
1791.1572,8.5,8.5219,2.3563,0.0185104,91.6393,87.5207,81.1298,0.204724,0.199712,2.7663,2.3619,2.3091,2.293,2.2998,179.9255,43.6279,1232.5995
1791.3096,8.5,8.5218,2.3482,0.0172179,91.6328,89.8941,83.2611,0.207148,0.202027,2.7653,2.3976,2.3392,2.3091,2.3085,179.79,43.6279,1231.9025
1791.462,8.5,8.5218,2.3402,0.0159254,91.6263,92.2676,85.3924,0.209573,0.204343,2.7642,2.4332,2.3693,2.3253,2.3173,179.6545,43.6279,1231.2054
1791.6144,8.5,8.5219,2.3448,0.0148595,91.3775,92.3648,85.4886,0.209671,0.204563,2.8314,2.4049,2.3437,2.3012,2.2975,179.6737,43.6279,1229.1609
1791.7668,8.5,8.5219,2.3536,0.0138688,91.0482,91.7059,84.9089,0.208996,0.204087,2.9211,2.3553,2.2996,2.2636,2.2682,179.7442,43.6279,1226.6688
1791.9192,8.5,8.522,2.3624,0.0128781,90.7189,91.047,84.3291,0.208321,0.203611,3.0108,2.3057,2.2556,2.2261,2.2388,179.8148,43.6279,1224.1768
1792.0716,8.5,8.522,2.3659,0.0130624,90.4991,89.8214,83.2122,0.212881,0.207977,3.0413,2.3534,2.3019,2.2682,2.2808,179.8534,43.6279,1223.6624
1792.224,8.5,8.5221,2.3634,0.0145727,90.4028,87.9564,81.4891,0.223348,0.217807,3.0048,2.5109,2.4502,2.4,2.4033,179.8561,43.6279,1225.3798
1792.3764,8.5,8.5221,2.3609,0.0160829,90.3066,86.0914,79.7659,0.233815,0.227637,2.9684,2.6685,2.5985,2.5319,2.5257,179.8588,43.6279,1227.0972
1792.5288,8.5,8.5219,2.3588,0.0170966,90.2667,84.4234,78.225,0.2408,0.23424,2.9348,2.7767,2.701,2.6223,2.6103,179.852,43.6279,1228.5487
1792.6812,8.5,8.5208,2.3584,0.0159789,90.4688,83.6015,77.4661,0.232843,0.226991,2.9138,2.673,2.6068,2.5349,2.5329,179.8044,43.6279,1228.859
1792.8336,8.5,8.5197,2.358,0.0148613,90.6709,82.7796,76.7071,0.224885,0.219742,2.8928,2.5693,2.5127,2.4475,2.4555,179.7569,43.6279,1229.1693
1792.986,8.5,8.5186,2.3575,0.0137437,90.873,81.9577,75.9481,0.216927,0.212493,2.8718,2.4657,2.4186,2.3601,2.3781,179.7093,43.6279,1229.4796
1793.1384,8.5,8.4794,2.3536,0.015025,90.7708,79.4849,73.7518,0.215941,0.211295,2.8773,2.5035,2.4499,2.3809,2.3914,179.7678,43.6279,1228.9639
1793.2908,8.5,8.4364,2.3494,0.0165489,90.6378,76.8451,71.4102,0.215661,0.210709,2.8854,2.5557,2.4939,2.4128,2.4138,179.8369,43.6279,1228.3645
1793.4432,8.5,8.3934,2.3452,0.0180728,90.5048,74.2053,69.0685,0.21538,0.210123,2.8935,2.6079,2.5378,2.4446,2.4362,179.9061,43.6279,1227.7651
1793.5956,8.5,8.405,2.3417,0.0178928,90.6847,74.8991,69.6089,0.217261,0.211815,2.8889,2.588,2.5182,2.4244,2.4163,179.9238,43.6279,1228.6963
1793.748,8.5,8.4492,2.3387,0.0167006,91.0505,77.5737,71.8616,0.220427,0.214861,2.8767,2.5252,2.4607,2.3734,2.3712,179.9108,43.6279,1230.5366
1793.9004,8.5,8.4933,2.3357,0.0155083,91.4163,80.2482,74.1143,0.223593,0.217906,2.8645,2.4625,2.4033,2.3224,2.3261,179.8978,43.6279,1232.3771
1794.0528,8.5,8.5228,2.338,0.0144644,91.5459,81.5859,75.3121,0.225607,0.219883,2.8632,2.4197,2.364,2.2926,2.2998,179.8079,43.6279,1232.2748
1794.2052,8.5,8.5244,2.35,0.0137006,91.2298,80.4018,74.52,0.225452,0.219841,2.8825,2.4148,2.3589,2.3028,2.3089,179.5732,43.6279,1228.5081
1794.3576,8.5,8.5261,2.3621,0.0129367,90.9137,79.2177,73.7279,0.225296,0.2198,2.9018,2.4099,2.3539,2.313,2.3179,179.3384,43.6279,1224.7413
1794.51,8.5,8.5279,2.373,0.0121852,90.6102,78.3663,73.2052,0.225079,0.219687,2.9211,2.4151,2.3587,2.3306,2.334,179.1345,43.6279,1221.2758
1794.6624,8.5,8.5321,2.3681,0.0116086,90.487,82.2543,76.5181,0.224001,0.218566,2.9415,2.5649,2.5032,2.4524,2.4501,179.37,43.6279,1222.0991
1794.8148,8.5,8.5362,2.3632,0.0110321,90.3637,86.1423,79.831,0.222923,0.217445,2.962,2.7147,2.6478,2.5742,2.5662,179.6054,43.6279,1222.9226
1794.9672,8.5,8.5403,2.3583,0.0104556,90.2405,90.0303,83.1438,0.221845,0.216324,2.9824,2.8644,2.7923,2.696,2.6822,179.8409,43.6279,1223.7461
1795.1196,8.5,8.5409,2.3576,0.0115335,90.2938,89.3753,82.626,0.219224,0.213821,2.9482,2.849,2.7789,2.6879,2.6783,179.9531,43.6336,1223.7515
1795.272,8.5,8.5404,2.358,0.013065,90.3955,87.4743,81.0575,0.21618,0.210939,2.8991,2.7882,2.7221,2.6441,2.6415,180.0315,43.6407,1223.5323
1795.4244,8.5,8.54,2.3584,0.0145966,90.4971,85.5734,79.4891,0.213136,0.208057,2.85,2.7273,2.6653,2.6003,2.6046,180.1099,43.6479,1223.3132
1795.5768,8.5,8.5293,2.3625,0.0157772,90.5088,85.3343,79.2696,0.212363,0.207298,2.8632,2.7156,2.655,2.5878,2.5955,180.1688,43.6478,1222.4597
1795.7292,8.5,8.5084,2.3703,0.0166124,90.4317,86.731,80.3779,0.213826,0.208629,2.9377,2.7521,2.6904,2.6059,2.6135,180.2086,43.6407,1220.9814
1795.8816,8.5,8.4876,2.3781,0.0174476,90.3547,88.1278,81.4863,0.215289,0.209961,3.0122,2.7887,2.7258,2.624,2.6315,180.2483,43.6335,1219.5033
1796.034,8.5,8.4756,2.3812,0.0190239,90.3666,88.5598,81.7812,0.216072,0.210647,3.054,2.8263,2.761,2.6403,2.6463,180.3153,43.6302,1218.7278
1796.1864,8.5,8.4947,2.3681,0.023181,90.6879,85.6325,79.2433,0.214489,0.209086,2.9821,2.8674,2.7955,2.6499,2.6501,180.477,43.6402,1220.399
1796.3388,8.5,8.5138,2.355,0.027338,91.0092,82.7051,76.7055,0.212906,0.207525,2.9102,2.9086,2.8299,2.6595,2.6538,180.6386,43.6502,1222.0704
1796.4912,8.5,8.5329,2.3418,0.031495,91.3305,79.7777,74.1677,0.211323,0.205964,2.8383,2.9497,2.8644,2.6691,2.6576,180.8003,43.6601,1223.7417
1796.6436,8.5,8.5363,2.3369,0.0270726,91.5236,79.9335,74.2916,0.210031,0.204795,2.8432,2.7451,2.6693,2.5119,2.5058,180.8809,43.652,1225.1093
1796.796,8.5,8.5388,2.3325,0.0221244,91.7088,80.2783,74.5787,0.208756,0.203649,2.8529,2.5254,2.4603,2.3444,2.3445,180.9566,43.6426,1226.458
1796.9484,8.5,8.5413,2.3281,0.0171761,91.894,80.623,74.8657,0.207481,0.202504,2.8626,2.3057,2.2512,2.177,2.1833,181.0322,43.6333,1227.8069
1797.1008,8.5,8.5445,2.3341,0.0158164,91.9599,82.2878,76.3265,0.208715,0.203672,2.8649,2.2257,2.1746,2.1181,2.1259,180.9453,43.6301,1227.0546
1797.2532,8.5,8.5481,2.3455,0.0162936,91.9646,84.6283,78.3881,0.211234,0.206024,2.8635,2.2172,2.1657,2.1149,2.1217,180.7752,43.63,1225.2268
1797.4056,8.5,8.5517,2.3569,0.0167709,91.9694,86.9688,80.4498,0.213753,0.208377,2.8621,2.2087,2.1569,2.1116,2.1174,180.6051,43.6298,1223.399
1797.558,8.5,8.5547,2.3679,0.0174537,91.7533,87.9941,81.3559,0.215354,0.209904,2.8885,2.2526,2.1998,2.1448,2.1509,180.4247,43.6295,1222.3138
1797.7104,8.5,8.5566,2.3786,0.0184709,91.1777,86.8788,80.3812,0.215461,0.210088,2.9603,2.3815,2.3267,2.2373,2.2459,180.2275,43.629,1222.4374
1797.8628,8.5,8.5585,2.3892,0.0194882,90.6021,85.7635,79.4066,0.215569,0.210271,3.032,2.5105,2.4536,2.3299,2.3408,180.0303,43.6284,1222.5608
1798.0152,8.5,8.5602,2.3977,0.0205811,90.0901,84.666,78.438,0.215823,0.210581,3.0838,2.6378,2.5783,2.4223,2.4343,179.8446,43.6288,1222.6571
1798.1676,8.5,8.5604,2.3858,0.0223566,90.1511,83.7282,77.5243,0.217395,0.21203,2.9547,2.7495,2.6832,2.514,2.5158,179.7631,43.6373,1222.5081
1798.32,8.5,8.5605,2.374,0.0241322,90.2121,82.7904,76.6105,0.218967,0.213478,2.8256,2.8612,2.7882,2.6057,2.5973,179.6816,43.6458,1222.359
1798.4724,8.5,8.5607,2.3622,0.0259077,90.2731,81.8526,75.6968,0.220539,0.214927,2.6965,2.9729,2.8931,2.6974,2.6788,179.6002,43.6543,1222.2098
1798.6248,8.5,8.5609,2.3528,0.0247164,90.668,78.9389,73.1679,0.21837,0.212871,2.7005,2.8381,2.7641,2.5957,2.5848,179.4733,43.6523,1223.991
1798.7772,8.5,8.5611,2.3441,0.0228691,91.1368,75.5884,70.2819,0.215374,0.21004,2.734,2.6487,2.5834,2.4513,2.452,179.3363,43.6478,1226.1989
1798.9296,8.5,8.5612,2.3353,0.0210217,91.6055,72.2378,67.3959,0.212379,0.207209,2.7674,2.4594,2.4028,2.3069,2.3192,179.1994,43.6434,1228.4067
1799.082,8.5,8.5615,2.3322,0.0220227,91.8061,73.5203,68.5715,0.212098,0.206916,2.7834,2.3484,2.2947,2.2333,2.2472,179.0131,43.6444,1229.8081
1799.2344,8.5,8.5619,2.3341,0.0254691,91.7764,78.7807,73.2342,0.214149,0.208804,2.7844,2.3045,2.2491,2.2206,2.2274,178.7844,43.6499,1230.5171
1799.3868,8.5,8.5622,2.336,0.0289156,91.7467,84.041,77.8969,0.216199,0.210692,2.7854,2.2606,2.2034,2.2079,2.2075,178.5556,43.6554,1231.2261
1799.5392,8.5,8.5713,2.3469,0.031394,91.5579,89.2467,82.5565,0.215816,0.21029,2.8126,2.2227,2.1656,2.1946,2.1913,178.2576,43.6614,1232.2435
1799.6916,8.5,8.6053,2.3836,0.0310772,90.9097,94.2944,87.2068,0.208404,0.203279,2.9157,2.2024,2.1505,2.1797,2.1852,177.7596,43.6685,1234.1516
1799.844,8.5,8.6393,2.4204,0.0307604,90.2615,99.3421,91.8572,0.200992,0.196269,3.0188,2.1822,2.1354,2.1648,2.1791,177.2616,43.6755,1236.0598
1799.9964,8.5,8.6733,2.4571,0.0304436,89.6134,104.3899,96.5076,0.19358,0.189258,3.1219,2.1619,2.1202,2.15,2.173,176.7636,43.6826,1237.968
1800.1488,8.5,8.7073,2.4812,0.0279074,87.6574,103.2152,95.4958,0.189939,0.185565,3.1871,2.6924,2.6405,2.6172,2.6377,176.6322,43.6868,1237.0771
1800.3012,8.5,8.7413,2.5051,0.0253175,85.6697,101.8899,94.3471,0.186389,0.181952,3.2515,3.2362,3.1737,3.0961,3.1138,176.5096,43.691,1236.1187
1800.4536,8.5,8.7753,2.5289,0.0227277,83.6821,100.5647,93.1983,0.18284,0.17834,3.3158,3.78,3.707,3.575,3.5899,176.387,43.6951,1235.1602
1800.606,8.5,8.7898,2.5364,0.0224843,82.5226,99.8738,92.5789,0.181451,0.176971,3.3612,4.5101,4.415,4.2804,4.2841,176.1247,43.691,1238.5918
1800.7584,8.5,8.7958,2.5367,0.0232681,81.7257,99.4605,92.1912,0.181009,0.176586,3.3984,5.3217,5.1995,5.085,5.0738,175.8012,43.6831,1243.9452
1800.9108,8.5,8.8017,2.537,0.0240519,80.9288,99.0472,91.8035,0.180566,0.1762,3.4356,6.1333,5.984,5.8895,5.8635,175.4777,43.6753,1249.2986
1801.0632,8.5,8.8084,2.5344,0.0230306,80.6579,98.9798,91.7361,0.18041,0.176047,3.4425,6.6483,6.4839,6.4217,6.3916,175.2244,43.6716,1252.8318
1801.2156,8.5,8.8163,2.5278,0.0194614,81.1294,99.4003,92.1207,0.180657,0.176222,3.4067,6.7448,6.582,6.5693,6.5506,175.0702,43.6739,1253.796
1801.368,8.5,8.8241,2.5212,0.0158923,81.6009,99.8209,92.5053,0.180904,0.176397,3.371,6.8412,6.6802,6.717,6.7095,174.9159,43.6761,1254.7604
1801.5204,8.5,8.8323,2.5152,0.0126482,82.0378,100.2491,92.9024,0.180907,0.176363,3.3365,6.9166,6.7571,6.846,6.8479,174.8045,43.6788,1255.7729
1801.6728,8.5,8.8432,2.5135,0.0115076,82.2508,100.7259,93.3806,0.179328,0.174979,3.3102,6.8552,6.6969,6.8549,6.8533,174.9697,43.6842,1257.0979
1801.8252,8.5,8.8541,2.5117,0.010367,82.4639,101.2027,93.8587,0.17775,0.173594,3.2838,6.7939,6.6367,6.8638,6.8587,175.1349,43.6896,1258.4229
1801.9776,8.5,8.865,2.51,0.0092265,82.6769,101.6795,94.3369,0.176171,0.17221,3.2575,6.7326,6.5764,6.8727,6.8641,175.3001,43.695,1259.7479
1802.13,8.5,8.8754,2.5203,0.0128276,83.0573,105.025,97.3219,0.183036,0.178699,3.3336,6.6295,6.4777,6.8127,6.808,175.3252,43.7028,1258.7684
1802.2824,8.5,8.8857,2.5327,0.0172457,83.4665,108.8648,100.739,0.191355,0.186545,3.4274,6.5193,6.3724,6.7408,6.7414,175.326,43.711,1257.392
1802.4348,8.5,8.896,2.5451,0.0216638,83.8757,112.7046,104.156,0.199674,0.19439,3.5211,6.4091,6.267,6.6689,6.6748,175.3269,43.7193,1256.0155
1802.5872,8.5,8.9041,2.5516,0.0247495,83.8104,113.0483,104.5345,0.202094,0.196725,3.5815,6.3584,6.2177,6.637,6.644,175.2803,43.7202,1253.6708
1802.7396,8.5,8.9106,2.5538,0.0268389,83.3901,110.7779,102.641,0.200104,0.194939,3.6168,6.3523,6.2103,6.635,6.6401,175.1982,43.7157,1250.6022
1802.892,8.5,8.917,2.5559,0.0289282,82.9698,108.5076,100.7476,0.198114,0.193154,3.6521,6.3461,6.2029,6.6329,6.6361,175.116,43.7112,1247.5336
1803.0444,8.5,8.9244,2.5518,0.0290841,82.6828,107.2121,99.6355,0.196495,0.191708,3.6304,6.347,6.2022,6.638,6.6387,174.9496,43.7045,1246.256
1803.1968,8.5,8.9339,2.5327,0.0245367,82.7199,108.2881,100.4242,0.195781,0.19109,3.4699,6.3651,6.218,6.6604,6.6571,174.578,43.6925,1249.3351
1803.3492,8.5,8.9434,2.5136,0.0199893,82.757,109.3641,101.2129,0.195068,0.190471,3.3094,6.3832,6.2337,6.6828,6.6755,174.2063,43.6805,1252.4142
1803.5016,8.5,8.9528,2.4947,0.0154909,82.8013,110.4143,101.9803,0.194375,0.189872,3.1506,6.3995,6.2477,6.7033,6.6921,173.8353,43.6687,1255.4548
1803.654,8.5,8.957,2.495,0.0156185,83.5228,109.0265,100.7433,0.19568,0.191053,3.1533,6.2427,6.0971,6.5398,6.5354,173.5183,43.6773,1254.8734
1803.8064,8.5,8.9611,2.4953,0.015746,84.2443,107.6388,99.5062,0.196985,0.192234,3.156,6.086,5.9465,6.3763,6.3788,173.2013,43.6859,1254.292
1803.9588,8.5,8.9653,2.4956,0.0158736,84.9658,106.2511,98.2691,0.19829,0.193416,3.1586,5.9293,5.796,6.2127,6.2221,172.8843,43.6945,1253.7107
1804.1112,8.5,8.9676,2.4979,0.0162917,84.8723,104.2809,96.5859,0.197798,0.19291,3.1934,5.8346,5.7055,6.1287,6.1401,172.5931,43.6996,1254.4849
1804.2636,8.5,8.9692,2.501,0.0168175,84.4769,102.095,94.7374,0.196641,0.191778,3.2402,5.7629,5.6374,6.0741,6.0857,172.3116,43.7034,1255.7615
1804.416,8.5,8.9708,2.5042,0.0173433,84.0815,99.909,92.8888,0.195483,0.190647,3.2869,5.6912,5.5693,6.0195,6.0313,172.03,43.7072,1257.038
1804.5684,8.5,8.9711,2.506,0.0180298,83.6678,100.1222,93.1012,0.19544,0.190588,3.2886,5.7129,5.5899,6.0404,6.0502,171.9041,43.7083,1257.6639
1804.7208,8.5,8.9696,2.5063,0.0189135,83.2316,103.2818,95.8445,0.196766,0.191847,3.235,5.8491,5.7196,6.154,6.159,171.9691,43.7061,1257.491
1804.8732,8.5,8.9682,2.5066,0.0197973,82.7954,106.4414,98.5878,0.198092,0.193105,3.1814,5.9854,5.8492,6.2676,6.2679,172.0342,43.7038,1257.318
1805.0256,8.5,8.9673,2.5066,0.0205403,82.4643,108.914,100.7361,0.198777,0.193753,3.1476,6.1115,5.9697,6.3702,6.3669,172.1292,43.704,1257.0027
1805.178,8.5,8.9688,2.5052,0.0205863,82.653,107.9839,99.9369,0.196286,0.191377,3.212,6.1877,6.045,6.4189,6.4173,172.3727,43.7158,1255.9821
1805.3304,8.5,8.9703,2.5037,0.0206323,82.8418,107.0538,99.1378,0.193796,0.189001,3.2764,6.2639,6.1203,6.4676,6.4677,172.6162,43.7276,1254.9615
1805.4828,8.5,8.9718,2.5022,0.0206784,83.0305,106.1237,98.3386,0.191305,0.186624,3.3407,6.34,6.1956,6.5163,6.5181,172.8598,43.7395,1253.941
1805.6352,8.5,8.9724,2.4992,0.019621,83.0853,104.4909,96.8762,0.191306,0.186705,3.3504,6.3536,6.208,6.5124,6.5119,173.0478,43.7323,1255.6095
1805.7876,8.5,8.9728,2.496,0.0184232,83.1229,102.7686,95.3293,0.191624,0.187097,3.353,6.3593,6.2125,6.5019,6.4986,173.2288,43.7227,1257.6202
1805.94,8.5,8.9733,2.4927,0.0172255,83.1606,101.0464,93.7824,0.191942,0.18749,3.3557,6.3649,6.217,6.4914,6.4853,173.4099,43.7131,1259.6309
1806.0924,8.5,8.9738,2.4898,0.0167287,83.2521,101.4114,94.0784,0.194784,0.19018,3.3556,6.3247,6.1784,6.4455,6.4393,173.6621,43.7115,1259.0366
1806.2448,8.5,8.9744,2.487,0.016687,83.3785,103.1318,95.5711,0.199266,0.19436,3.3536,6.2546,6.1119,6.3765,6.372,173.9607,43.7152,1256.7509
1806.3972,8.5,8.975,2.4842,0.0166454,83.505,104.8522,97.0637,0.203747,0.198541,3.3517,6.1846,6.0453,6.3076,6.3048,174.2593,43.7188,1254.4652
1806.5496,8.5,8.9763,2.4836,0.01681,83.623,106.0855,98.1676,0.205587,0.200275,3.3337,6.107,5.9709,6.2322,6.2316,174.4821,43.7235,1254.8909
1806.702,8.5,8.9787,2.4875,0.017402,83.7235,106.3093,98.4658,0.201954,0.19694,3.2823,6.0138,5.8802,6.1436,6.1462,174.5481,43.7305,1260.9363
1806.8544,8.5,8.9812,2.4914,0.017994,83.8241,106.533,98.7639,0.19832,0.193605,3.2309,5.9206,5.7895,6.055,6.0608,174.6141,43.7375,1266.9818
1807.0068,8.5,8.9837,2.4952,0.018498,83.9233,106.8203,99.1122,0.194889,0.190452,3.1856,5.8307,5.7019,5.9698,5.9786,174.6603,43.7442,1272.678
1807.1592,8.5,8.9874,2.4975,0.0171172,83.9952,108.4686,100.5327,0.195795,0.191196,3.2721,5.8108,5.682,5.9602,5.9668,174.2847,43.746,1270.8964
1807.3116,8.5,8.9911,2.4997,0.0157363,84.067,110.1169,101.9531,0.1967,0.191941,3.3587,5.7909,5.662,5.9505,5.9549,173.9091,43.7478,1269.1149
1807.464,8.5,8.9948,2.502,0.0143555,84.1389,111.7653,103.3736,0.197606,0.192685,3.4452,5.771,5.642,5.9408,5.943,173.5335,43.7496,1267.3334
1807.6164,8.5,8.996,2.5064,0.014202,84.4002,112.5864,104.1532,0.195404,0.190507,3.4066,5.7784,5.649,5.9564,5.9576,173.1791,43.75,1268.8821
1807.7688,8.5,8.9964,2.5115,0.0144281,84.72,113.1517,104.7346,0.192242,0.187426,3.3293,5.7942,5.6644,5.9798,5.9804,172.8312,43.75,1271.4608
1807.9212,8.5,8.9968,2.5166,0.0146542,85.0398,113.717,105.3159,0.189079,0.184344,3.252,5.8099,5.6798,6.0032,6.0031,172.4833,43.75,1274.0396
1808.0736,8.5,8.9959,2.5205,0.014021,85.1138,112.8814,104.608,0.185987,0.181376,3.2401,5.8312,5.7008,6.0372,6.0374,172.2943,43.75,1275.1176
1808.226,8.5,8.9936,2.5232,0.0124679,84.9246,110.5458,102.5196,0.182971,0.178531,3.2981,5.8582,5.728,6.0826,6.084,172.2753,43.75,1274.5886
1808.3784,8.5,8.9914,2.5259,0.0109147,84.7354,108.2102,100.4313,0.179954,0.175686,3.3561,5.8853,5.7552,6.128,6.1306,172.2563,43.75,1274.0597
