DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TEMP,TENS
1262.3292,8.5,9.0345,2.4183,0.0215422,99.5212,107.3727,0.337781,3.1928,6.0365,6.008,5.7376,-264.7369,40.7167,1345.1937
1262.4816,8.5,9.1218,2.4221,0.0237541,98.599,105.7131,0.333876,3.1838,6.1389,6.1056,5.8292,-264.6745,40.7167,1347.134
1262.634,8.5,9.0413,2.4208,0.0281986,98.9061,109.6688,0.338693,3.2045,6.0419,5.9889,5.7466,-264.6106,40.7167,1347.7765
1262.7864,8.5,8.9378,2.4188,0.0329496,99.382,114.3956,0.344709,3.2292,5.9175,5.8428,5.6401,-264.5464,40.7167,1348.2406
1262.9388,8.5,8.8342,2.4169,0.0377006,99.858,119.1224,0.350724,3.2539,5.7931,5.6968,5.5335,-264.4822,40.7167,1348.7048
1263.0912,8.5,8.8019,2.4193,0.0363994,99.8825,119.3881,0.347739,3.2463,5.8368,5.7108,5.5598,-264.4985,40.7167,1352.7876
1263.2436,8.5,8.8174,2.4248,0.0310369,99.6041,116.66,0.338714,3.2171,5.9933,5.8324,5.6752,-264.5688,40.7167,1359.2988
1263.396,8.5,8.8329,2.4303,0.0256744,99.3257,113.932,0.329689,3.1879,6.1498,5.9539,5.7906,-264.6391,40.7167,1365.8099
1263.5484,8.5,8.8206,2.4315,0.0203817,99.1487,110.4605,0.321991,3.1561,6.3901,6.1562,5.958,-264.6227,40.7167,1367.4019
1263.7008,8.5,8.7489,2.4236,0.0152391,99.1897,105.3917,0.317143,3.1189,6.8103,6.5318,6.2368,-264.4203,40.7167,1358.4236
1263.8532,8.5,8.6772,2.4156,0.0100964,99.2307,100.3228,0.312294,3.0816,7.2306,6.9074,6.5157,-264.2178,40.7167,1349.4452
1264.0056,8.5,8.6086,2.4083,0.005168,99.2565,95.5919,0.307338,3.0458,7.6309,7.2644,6.7794,-264.0112,40.7167,1340.9319
1264.158,8.5,8.6238,2.4176,0.0058537,98.8849,99.7223,0.299562,3.0484,7.5084,7.1328,6.6469,-263.6974,40.7167,1344.6077
1264.3104,8.5,8.6389,2.427,0.0065394,98.5133,103.8526,0.291785,3.051,7.386,7.0011,6.5145,-263.3835,40.7167,1348.2833
1264.4628,8.5,8.654,2.4363,0.0072252,98.1417,107.983,0.284008,3.0536,7.2635,6.8694,6.382,-263.0696,40.7167,1351.9591
1264.6152,8.5,8.6835,2.4398,0.0092942,97.3233,106.7348,0.279767,3.0501,7.1719,6.798,6.2979,-262.9773,40.7167,1354.8595
1264.7676,8.5,8.7176,2.4413,0.01181,96.3607,103.7499,0.276666,3.0445,7.0902,6.746,6.2296,-262.9564,40.7167,1357.5095
1264.92,8.5,8.7516,2.4429,0.0143258,95.398,100.7649,0.273566,3.0389,7.0086,6.6941,6.1612,-262.9356,40.7167,1360.1594
1265.0724,8.5,8.7813,2.4411,0.0154511,94.9944,100.7419,0.272052,3.0415,6.9322,6.6502,6.1116,-263.166,40.7167,1360.9124
1265.2248,8.5,8.8062,2.4357,0.0150399,95.2085,103.9918,0.272289,3.0532,6.8617,6.6152,6.0828,-263.674,40.7167,1359.569
1265.3772,8.5,8.831,2.4302,0.0146287,95.4225,107.2416,0.272527,3.0649,6.7912,6.5803,6.0541,-264.1821,40.7167,1358.2256
1265.5296,8.5,8.8502,2.4245,0.0137427,95.7489,110.0203,0.273647,3.0773,6.7032,6.5245,6.0134,-264.6076,40.7167,1356.3026
1265.682,8.5,8.8462,2.4173,0.0108866,96.5412,110.8439,0.27843,3.0928,6.5425,6.3825,5.9234,-264.6909,40.7167,1351.9753
1265.8344,8.5,8.8423,2.4101,0.0080306,97.3335,111.6675,0.283213,3.1083,6.3818,6.2405,5.8334,-264.7743,40.7167,1347.6481
1265.9868,8.5,8.8383,2.4029,0.0051745,98.1258,112.4911,0.287996,3.1238,6.2212,6.0984,5.7434,-264.8576,40.7167,1343.3208
1266.1392,8.5,8.8153,2.4092,0.0058174,98.7099,114.1186,0.295318,3.1457,6.0828,5.9716,5.6712,-264.8824,40.7167,1349.4364
1266.2916,8.5,8.7905,2.4168,0.006792,99.2742,115.8222,0.30288,3.1682,5.9466,5.8463,5.6007,-264.9016,40.7167,1356.5422
1266.444,8.5,8.7657,2.4243,0.0077666,99.8384,117.5259,0.310442,3.1908,5.8104,5.7209,5.5302,-264.9209,40.7167,1363.6479
1266.5964,8.5,8.7494,2.4259,0.0073766,100.15,115.9703,0.310096,3.1946,5.7652,5.6768,5.5145,-264.9005,40.7167,1366.3313
1266.7488,8.5,8.7382,2.4239,0.006194,100.3148,112.5215,0.305156,3.1876,5.7728,5.6799,5.5307,-264.857,40.7167,1366.4456
1266.9012,8.5,8.7269,2.4219,0.0050113,100.4795,109.0726,0.300216,3.1806,5.7805,5.683,5.5469,-264.8134,40.7167,1366.5598
1267.0536,8.5,8.7221,2.4221,0.0042698,100.3448,106.0358,0.295893,3.1737,5.8356,5.7305,5.5998,-264.8186,40.7167,1364.8004
1267.206,8.5,8.7293,2.4262,0.0043416,99.658,103.7588,0.29271,3.1671,5.9782,5.86,5.7203,-264.9136,40.7167,1359.5872
1267.3584,8.5,8.7365,2.4303,0.0044133,98.9712,101.4817,0.289526,3.1605,6.1207,5.9895,5.8407,-265.0085,40.7167,1354.374
1267.5108,8.5,8.744,2.4367,0.0049799,98.0773,99.2089,0.285999,3.1594,6.28,6.1342,5.9745,-265.0869,40.7167,1349.6079
1267.6632,8.5,8.7559,2.4718,0.0120352,94.4672,96.9918,0.277964,3.2302,6.6591,6.4788,6.2824,-264.9481,40.7167,1350.704
1267.8156,8.5,8.7679,2.507,0.0190904,90.857,94.7748,0.269928,3.301,7.0382,6.8234,6.5903,-264.8093,40.7167,1351.8002
1267.968,8.5,8.7798,2.5422,0.0261457,87.2469,92.5577,0.261893,3.3719,7.4172,7.168,6.8981,-264.6704,40.7167,1352.8962
1268.1204,8.5,8.7848,2.5188,0.0223477,88.8342,94.5559,0.267577,3.2888,7.2258,6.9708,6.7259,-264.5403,40.7167,1351.7577
1268.2728,8.5,8.7879,2.4799,0.0156651,91.8029,97.6744,0.276908,3.1649,6.8826,6.6297,6.4261,-264.4125,40.7167,1350.0253
1268.4252,8.5,8.7911,2.441,0.0089825,94.7715,100.793,0.286238,3.0409,6.5395,6.2885,6.1262,-264.2847,40.7167,1348.293
1268.5776,8.5,8.7924,2.4235,0.0081996,96.2501,103.035,0.290175,2.9987,6.3883,6.1374,5.9846,-264.3035,40.7233,1348.0414
1268.73,8.5,8.7921,2.4268,0.0131036,96.2922,104.4323,0.288913,3.0353,6.4221,6.1696,5.9955,-264.4637,40.7361,1349.2173
1268.8824,8.5,8.7918,2.43,0.0180076,96.3344,105.8296,0.287651,3.0719,6.4558,6.2018,6.0064,-264.624,40.749,1350.3933
1269.0348,8.5,8.7925,2.4325,0.0227179,96.4017,107.2717,0.287155,3.103,6.4631,6.2101,5.9952,-264.7971,40.7698,1351.3821
1269.1872,8.5,8.7965,2.4325,0.0267741,96.554,108.8653,0.289249,3.1156,6.381,6.1377,5.9097,-265.0141,40.817,1351.7385
1269.3396,8.5,8.8005,2.4325,0.0308302,96.7063,110.4589,0.291344,3.1282,6.2989,6.0653,5.8241,-265.231,40.8642,1352.095
1269.492,8.5,8.8045,2.4324,0.0348863,96.8586,112.0525,0.293438,3.1408,6.2167,5.9929,5.7385,-265.448,40.9114,1352.4514
1269.6444,8.5,8.783,2.4319,0.0349863,97.0685,112.5094,0.299606,3.1428,6.1611,5.9451,5.6976,-265.3378,40.9213,1353.5801
1269.7968,8.5,8.7602,2.4314,0.034867,97.2815,112.9033,0.306,3.1441,6.107,5.8987,5.6591,-265.2094,40.9292,1354.7517
1269.9492,8.5,8.7374,2.4309,0.0347478,97.4946,113.2972,0.312395,3.1455,6.0529,5.8522,5.6206,-265.0811,40.937,1355.9232
1270.1016,8.5,8.7303,2.4311,0.0337543,97.9225,112.9503,0.317481,3.1553,5.9461,5.7551,5.5361,-264.9364,40.9512,1355.9788
1270.254,8.5,8.731,2.4317,0.0323237,98.4578,112.2331,0.321915,3.1693,5.813,5.6326,5.4286,-264.7835,40.9685,1355.4762
1270.4064,8.5,8.7318,2.4323,0.0308931,98.9931,111.5159,0.326348,3.1834,5.6799,5.5102,5.321,-264.6307,40.9858,1354.9736
1270.5588,8.5,8.7263,2.432,0.0301161,99.3563,110.2004,0.326873,3.1982,5.6057,5.4444,5.2608,-264.6286,40.9964,1356.4125
1270.7112,8.5,8.7107,2.4303,0.0303797,99.4455,107.9325,0.321175,3.2144,5.6252,5.4689,5.2759,-264.8667,40.9964,1360.9415
1270.8636,8.5,8.6951,2.4286,0.0306433,99.5347,105.6646,0.315477,3.2305,5.6447,5.4934,5.291,-265.1048,40.9964,1365.4707
1271.016,8.5,8.6806,2.427,0.0306149,99.6036,103.8203,0.310683,3.2426,5.66,5.5129,5.3016,-265.3079,40.9964,1369.1742
1271.1684,8.5,8.6751,2.4267,0.0280972,99.499,105.5878,0.31359,3.22,5.6403,5.4902,5.2743,-265.213,40.9964,1365.8395
1271.3208,8.5,8.6697,2.4264,0.0255795,99.3944,107.3553,0.316497,3.1974,5.6205,5.4675,5.2469,-265.118,40.9964,1362.5049
1271.4732,8.5,8.6643,2.4261,0.0230618,99.2898,109.1228,0.319404,3.1748,5.6008,5.4448,5.2196,-265.0231,40.9964,1359.1702
1271.6256,8.5,8.6737,2.4234,0.0189143,99.2953,110.7821,0.321664,3.1648,5.5989,5.4383,5.2198,-264.8574,40.9964,1356.5363
1271.778,8.5,8.6863,2.4202,0.0144191,99.3241,112.4183,0.323786,3.1575,5.6008,5.4352,5.226,-264.6766,40.9964,1354.0519
1271.9304,8.5,8.6989,2.417,0.0099238,99.353,114.0545,0.325907,3.1501,5.6027,5.4321,5.2322,-264.4957,40.9964,1351.5675
1272.0828,8.5,8.7196,2.4168,0.0073925,99.2235,114.5707,0.328191,3.1462,5.6341,5.4603,5.262,-264.4621,40.9964,1355.2627
1272.2352,8.5,8.7472,2.4191,0.006512,98.9608,114.1455,0.33061,3.1451,5.6902,5.5148,5.3116,-264.5522,40.9964,1364.1523
1272.3876,8.5,8.7748,2.4215,0.0056315,98.6981,113.7203,0.333029,3.1441,5.7463,5.5693,5.3612,-264.6424,40.9964,1373.042
1272.54,8.5,8.7909,2.4222,0.0059014,98.5379,113.5868,0.335315,3.1491,5.7887,5.6098,5.3969,-264.7737,40.9964,1378.7008
1272.6924,8.5,8.7748,2.4184,0.0094036,98.6657,114.2729,0.337229,3.1711,5.7926,5.6109,5.3935,-265.0204,40.9964,1375.2811
1272.8448,8.5,8.7587,2.4147,0.0129059,98.7935,114.959,0.339142,3.1931,5.7966,5.6119,5.39,-265.2672,40.9964,1371.8616
1272.9972,8.5,8.7426,2.4109,0.0164082,98.9213,115.645,0.341056,3.2151,5.8005,5.613,5.3866,-265.514,40.9964,1368.4419
1273.1496,8.5,8.7348,2.4134,0.0183446,99.0452,114.4704,0.342819,3.1942,5.7411,5.5608,5.3429,-265.4487,40.9964,1368.7346
1273.302,8.5,8.7271,2.416,0.0202518,99.1691,113.2609,0.34458,3.1725,5.6805,5.5075,5.2984,-265.3776,40.9964,1369.0968
1273.4544,8.5,8.7194,2.4187,0.0221589,99.2929,112.0514,0.346341,3.1507,5.6199,5.4543,5.2539,-265.3065,40.9964,1369.459
1273.6068,8.5,8.7207,2.4213,0.0271961,98.9362,109.2996,0.345106,3.163,5.6537,5.4894,5.2922,-265.2267,40.9964,1372.0797
1273.7592,8.5,8.7257,2.4239,0.0335698,98.3744,105.8893,0.342593,3.1897,5.7278,5.5621,5.3658,-265.1432,40.9964,1375.6646
1273.9116,8.5,8.7308,2.4264,0.0399434,97.8125,102.479,0.340079,3.2165,5.802,5.6349,5.4394,-265.0597,40.9964,1379.2495
1274.064,8.5,8.7654,2.4294,0.044199,97.7549,101.6219,0.339143,3.2322,5.8195,5.6541,5.4697,-265.027,40.9964,1381.6455
1274.2164,8.5,8.841,2.433,0.0455289,98.3939,104.2915,0.340386,3.2328,5.7586,5.5994,5.4404,-265.0645,40.9964,1382.3993
1274.3688,8.5,8.9166,2.4366,0.0468589,99.0328,106.9612,0.34163,3.2334,5.6978,5.5446,5.411,-265.1019,40.9964,1383.1531
1274.5212,8.5,8.9715,2.4385,0.047744,99.5428,109.4367,0.34109,3.2315,5.6852,5.5367,5.4189,-265.155,40.9964,1383.5042
1274.6736,8.5,8.8981,2.43,0.0458762,99.2547,110.7108,0.329516,3.2138,5.9712,5.8184,5.6575,-265.3048,40.9964,1381.3633
1274.826,8.5,8.8248,2.4215,0.0440084,98.9666,111.985,0.317942,3.1962,6.2571,6.1001,5.896,-265.4546,40.9964,1379.2225
1274.9784,8.5,8.7515,2.413,0.0421406,98.6785,113.2591,0.306368,3.1786,6.5431,6.3819,6.1346,-265.6043,40.9964,1377.0817
1275.1308,8.5,8.8892,2.4181,0.0400236,98.642,112.1458,0.30808,3.1884,6.3301,6.1775,5.9628,-265.5463,40.9964,1374.3033
1275.2832,8.5,9.0618,2.4254,0.0378654,98.6471,110.6382,0.311986,3.2027,6.0346,5.8928,5.7233,-265.4539,40.9964,1371.4197
1275.4356,8.5,9.2344,2.4326,0.0357071,98.6521,109.1306,0.315892,3.217,5.7392,5.6082,5.4838,-265.3616,40.9964,1368.5361
1275.588,8.5,9.2662,2.4369,0.0340103,97.9504,105.7099,0.318405,3.2109,5.6682,5.5404,5.4196,-265.1826,40.9964,1368.376
1275.7404,8.5,9.195,2.439,0.0326511,96.7316,100.8891,0.319898,3.1898,5.7613,5.6313,5.4837,-264.9402,40.9964,1370.2089
1275.8928,8.5,9.1238,2.4412,0.031292,95.5127,96.0683,0.321391,3.1687,5.8545,5.7222,5.5477,-264.6978,40.9964,1372.0417
1276.0452,8.5,9.0645,2.4411,0.0292603,94.6833,94.2575,0.32221,3.1557,5.924,5.7913,5.5943,-264.5864,40.9964,1371.8745
1276.1976,8.5,9.0333,2.436,0.0256334,94.7776,99.5856,0.321433,3.1616,5.9371,5.8085,5.5994,-264.7856,40.9964,1366.9636
1276.35,8.5,9.002,2.431,0.0220066,94.872,104.9136,0.320656,3.1675,5.9503,5.8258,5.6045,-264.9849,40.9964,1362.0527
1276.5024,8.5,8.9706,2.4259,0.0184282,94.9849,110.1405,0.319864,3.1734,5.9622,5.8418,5.6086,-265.1817,40.9964,1357.3329
1276.6548,8.5,8.9268,2.4218,0.0178742,96.2509,109.0491,0.318141,3.1757,5.8974,5.7749,5.5535,-265.2272,40.9964,1364.5588
1276.8072,8.5,8.883,2.4177,0.0173202,97.5169,107.9578,0.316418,3.178,5.8325,5.7079,5.4984,-265.2726,40.9964,1371.7848
1276.9596,8.5,8.8392,2.4135,0.0167662,98.7829,106.8664,0.314696,3.1803,5.7677,5.641,5.4433,-265.3181,40.9964,1379.0107
1277.112,8.5,8.7986,2.4137,0.0192296,99.0609,105.9348,0.320055,3.2007,5.7031,5.58,5.393,-265.1633,40.9964,1377.6235
1277.2644,8.5,8.7591,2.4155,0.0227814,98.9825,105.0609,0.327969,3.2275,5.6386,5.5212,5.3443,-264.9363,40.9964,1373.1295
1277.4168,8.5,8.7197,2.4173,0.0263333,98.9041,104.1869,0.335883,3.2543,5.5742,5.4624,5.2956,-264.7094,40.9964,1368.6355
1277.5692,8.5,8.7081,2.4227,0.0299233,98.7364,104.6459,0.336059,3.2554,5.5631,5.4536,5.2866,-264.5656,40.9964,1368.093
1277.7216,8.5,8.7301,2.4326,0.0335593,98.4614,106.7076,0.326931,3.2254,5.6161,5.505,5.3252,-264.5217,40.9964,1372.3015
1277.874,8.5,8.752,2.4424,0.0371953,98.1863,108.7693,0.317804,3.1955,5.6691,5.5563,5.3638,-264.4779,40.9964,1376.51
1278.0264,8.5,8.765,2.4488,0.039424,97.9279,109.9137,0.309991,3.169,5.7249,5.6096,5.4033,-264.449,40.9964,1379.0867
1278.1788,8.5,8.7352,2.4387,0.0349364,97.7485,106.6805,0.308459,3.1586,5.7944,5.6717,5.4467,-264.4913,40.9964,1373.8759
1278.3312,8.5,8.7055,2.4286,0.0304487,97.5691,103.4473,0.306926,3.1482,5.8639,5.7338,5.49,-264.5336,40.9964,1368.6652
1278.4836,8.5,8.6757,2.4185,0.025961,97.3896,100.214,0.305394,3.1378,5.9334,5.7959,5.5334,-264.5759,40.9964,1363.4543
1278.636,8.5,8.6783,2.4173,0.0290431,97.4785,101.9283,0.310166,3.1449,5.866,5.7305,5.4885,-264.7544,40.9964,1362.5099
1278.7884,8.5,8.6848,2.4172,0.0330381,97.5996,104.2391,0.315698,3.1541,5.7822,5.6498,5.433,-264.9494,40.9964,1362.08
1278.9408,8.5,8.6913,2.417,0.0370331,97.7208,106.55,0.321231,3.1633,5.6984,5.569,5.3776,-265.1443,40.9964,1361.65
1279.0932,8.5,8.673,2.4166,0.0388288,97.9939,108.2302,0.323908,3.1711,5.6728,5.5399,5.3781,-265.187,40.9964,1360.3003
1279.2456,8.5,8.6388,2.4159,0.0392276,98.3634,109.5098,0.324771,3.1781,5.6842,5.5436,5.4141,-265.1329,40.9964,1358.3662
1279.398,8.5,8.6046,2.4153,0.0396263,98.733,110.7894,0.325634,3.185,5.6956,5.5472,5.4502,-265.0788,40.9964,1356.4321
1279.5504,8.5,8.5877,2.4145,0.0375989,98.8116,111.0588,0.326878,3.1904,5.7087,5.5545,5.4736,-265.0347,40.9964,1355.0135
1279.7028,8.5,8.6059,2.4134,0.0306611,98.3012,109.2835,0.328893,3.1926,5.7254,5.5693,5.4711,-265.011,40.9964,1354.6379
1279.8552,8.5,8.6241,2.4123,0.0237234,97.7908,107.5082,0.330909,3.1948,5.7421,5.5841,5.4685,-264.9873,40.9964,1354.2625
1280.0076,8.5,8.6414,2.4115,0.0173275,97.2783,105.8859,0.332887,3.1962,5.7636,5.6034,5.4698,-264.9603,40.9964,1354.0662
1280.16,8.5,8.6425,2.4153,0.0212567,96.7246,107.1772,0.334136,3.1819,5.8762,5.7088,5.5433,-264.8706,40.9964,1357.285
1280.3124,8.5,8.6437,2.4191,0.0251858,96.1709,108.4685,0.335386,3.1676,5.9887,5.8141,5.6168,-264.781,40.9964,1360.5039
1280.4648,8.5,8.6448,2.4229,0.029115,95.6173,109.7598,0.336636,3.1533,6.1013,5.9195,5.6903,-264.6913,40.9964,1363.7228
1280.6172,8.5,8.6324,2.4262,0.0354155,95.9538,106.9772,0.332751,3.1588,5.9856,5.81,5.5994,-264.6246,40.9964,1370.2201
1280.7696,8.5,8.616,2.4295,0.0424284,96.5576,102.9711,0.327324,3.1703,5.8014,5.636,5.4591,-264.5648,40.9964,1377.7021
1280.922,8.5,8.5995,2.4327,0.0494412,97.1614,98.965,0.321897,3.1818,5.6172,5.4621,5.3187,-264.505,40.9964,1385.1842
1281.0744,8.5,8.6375,2.4326,0.0520804,97.5836,99.1348,0.318148,3.1857,5.5051,5.3592,5.2306,-264.3715,40.9964,1387.5146
1281.2268,8.5,8.7327,2.4292,0.0501346,97.8155,103.6825,0.316158,3.1817,5.4686,5.3308,5.1972,-264.1607,40.9964,1384.4438
1281.3792,8.5,8.8279,2.4258,0.0481887,98.0474,108.2302,0.314169,3.1777,5.4322,5.3024,5.1637,-263.9499,40.9964,1381.3732
1281.5316,8.5,8.898,2.4199,0.0455356,98.288,111.964,0.312904,3.1699,5.3929,5.2704,5.125,-263.763,40.9964,1379.2794
1281.684,8.5,8.8725,2.4041,0.0401786,98.5619,112.5865,0.314409,3.1476,5.3427,5.2243,5.0661,-263.6676,40.9964,1380.9205
1281.8364,8.5,8.847,2.3884,0.0348216,98.8359,113.2089,0.315913,3.1252,5.2925,5.1781,5.0071,-263.5721,40.9964,1382.5616
1281.9888,8.5,8.8215,2.3726,0.0294647,99.1099,113.8314,0.317418,3.1028,5.2424,5.132,4.9482,-263.4767,40.9964,1384.2026
1282.1412,8.5,8.7862,2.3837,0.0279486,99.2421,110.8098,0.320441,3.1143,5.2667,5.1508,4.9579,-263.7719,40.9964,1380.1711
1282.2936,8.5,8.7501,2.397,0.0267371,99.3631,107.499,0.323584,3.1286,5.297,5.1747,4.973,-264.0982,40.9964,1375.6897
1282.446,8.5,8.7141,2.4102,0.0255257,99.4841,104.1883,0.326728,3.1428,5.3272,5.1987,4.9881,-264.4244,40.9964,1371.2083
1282.5984,8.5,8.6921,2.418,0.0263336,99.5661,105.7532,0.333669,3.1512,5.3048,5.1723,4.9688,-264.4784,40.9964,1366.9491
1282.7508,8.5,8.6779,2.4227,0.0282498,99.6268,109.9937,0.342694,3.1565,5.2536,5.1182,4.9305,-264.3829,40.9964,1362.8119
1282.9032,8.5,8.6637,2.4275,0.0301659,99.6875,114.2341,0.351718,3.1617,5.2023,5.0641,4.8923,-264.2875,40.9964,1358.6747
1283.0556,8.5,8.6566,2.4291,0.0311149,99.5092,116.1034,0.355818,3.1579,5.1906,5.0482,4.8823,-264.2049,40.9964,1357.3762
1283.208,8.5,8.662,2.4252,0.0303801,98.9149,113.8443,0.351345,3.1384,5.2479,5.0985,4.9213,-264.1446,40.9964,1361.02
1283.3604,8.5,8.6674,2.4213,0.0296453,98.3205,111.5852,0.346871,3.1189,5.3051,5.1488,4.9604,-264.0844,40.9964,1364.6637
1283.5128,8.5,8.6722,2.4175,0.0286973,97.8118,109.3224,0.342722,3.1045,5.3554,5.1919,4.9933,-264.0305,40.9964,1367.9962
1283.6652,8.5,8.6704,2.4145,0.0254236,98.2365,107.0191,0.342113,3.1465,5.33,5.1565,4.9592,-264.0458,40.9964,1367.9333
1283.8176,8.5,8.6686,2.4115,0.02215,98.6612,104.7158,0.341505,3.1885,5.3046,5.1211,4.925,-264.061,40.9964,1367.8705
1283.97,8.5,8.6669,2.4085,0.0188764,99.0859,102.4126,0.340896,3.2305,5.2791,5.0856,4.8909,-264.0763,40.9964,1367.8076
1284.1224,8.5,8.6469,2.4124,0.0183135,98.5932,102.213,0.336856,3.2282,5.3667,5.1614,4.957,-264.1344,40.9964,1371.3528
1284.2748,8.5,8.6225,2.4179,0.0184151,97.8757,102.5291,0.331975,3.2151,5.4819,5.2643,5.0478,-264.2031,40.9964,1375.7821
1284.4272,8.5,8.598,2.4235,0.0185167,97.1582,102.8451,0.327094,3.2019,5.5972,5.3673,5.1385,-264.2718,40.9964,1380.2115
1284.5796,8.5,8.6147,2.4251,0.0162862,96.6442,103.081,0.32498,3.1865,5.6638,5.425,5.1859,-264.1964,40.9964,1380.6714
1284.732,8.5,8.669,2.4232,0.0119229,96.3163,103.2435,0.325397,3.1691,5.6858,5.4415,5.1937,-263.9892,40.9964,1377.5009
1284.8844,8.5,8.7233,2.4212,0.0075597,95.9883,103.4059,0.325814,3.1517,5.7079,5.4579,5.2015,-263.782,40.9964,1374.3303
1285.0368,8.5,8.766,2.4191,0.0040124,95.7547,103.838,0.325723,3.1353,5.7237,5.4729,5.2056,-263.5798,40.9964,1372.3423
1285.1892,8.5,8.7722,2.4165,0.0030281,95.817,105.1168,0.324036,3.1223,5.72,5.4834,5.1984,-263.3931,40.9964,1374.0688
1285.3416,8.5,8.7784,2.4139,0.0020439,95.8794,106.3956,0.322349,3.1093,5.7162,5.4938,5.1912,-263.2065,40.9964,1375.7954
1285.494,8.5,8.7846,2.4114,0.0010597,95.9418,107.6744,0.320662,3.0962,5.7125,5.5043,5.184,-263.0198,40.9964,1377.5219
1285.6464,8.5,8.7478,2.4141,0.0040263,95.749,106.6721,0.317946,3.0914,5.639,5.44,5.1277,-263.1617,40.9964,1375.6101
1285.7988,8.5,8.7093,2.417,0.0071548,95.5457,105.5764,0.315188,3.0869,5.5626,5.3727,5.0695,-263.3171,40.9964,1373.5492
1285.9512,8.5,8.6707,2.42,0.0102833,95.3424,104.4807,0.31243,3.0824,5.4862,5.3053,5.0112,-263.4725,40.9964,1371.4883
1286.1036,8.5,8.6687,2.4161,0.0086367,95.9321,104.9948,0.316843,3.0886,5.4182,5.2452,4.9582,-263.6624,40.9964,1371.6456
1286.256,8.5,8.6838,2.409,0.0047408,96.8954,106.2672,0.324634,3.0998,5.3541,5.1885,4.9077,-263.8685,40.9964,1372.8478
1286.4084,8.5,8.6989,2.4019,0.0008448,97.8587,107.5396,0.332425,3.1111,5.29,5.1318,4.8572,-264.0747,40.9964,1374.0499
1286.5608,8.5,8.6934,2.4019,-0.0006237,98.1251,108.2805,0.335277,3.1127,5.2969,5.1471,4.8546,-264.1067,40.9964,1374.9742
1286.7132,8.5,8.6568,2.4126,0.0015648,97.3417,108.221,0.330686,3.0998,5.4108,5.2711,4.924,-263.8764,40.9964,1375.4799
1286.8656,8.5,8.6203,2.4233,0.0037534,96.5582,108.1614,0.326096,3.0869,5.5247,5.3951,4.9934,-263.6461,40.9964,1375.9856
1287.018,8.5,8.588,2.4319,0.0056219,95.8263,107.5911,0.321802,3.0752,5.6309,5.5118,5.0601,-263.4159,40.9964,1375.8505
1287.1704,8.5,8.5876,2.425,0.0051015,95.4789,103.2073,0.319722,3.0731,5.6797,5.5742,5.1067,-263.1863,40.9964,1370.9309
1287.3228,8.5,8.5872,2.418,0.004581,95.1314,98.8236,0.317643,3.071,5.7284,5.6365,5.1533,-262.9567,40.9964,1366.0114
1287.4752,8.5,8.5868,2.4111,0.0040606,94.784,94.4398,0.315563,3.069,5.7772,5.6988,5.1999,-262.7271,40.9964,1361.0918
1287.6276,8.5,8.6304,2.4117,0.004259,94.729,96.3345,0.314859,3.0671,5.7343,5.6342,5.2179,-262.7238,40.9964,1358.4093
1287.78,8.5,8.6826,2.4137,0.0045971,94.7309,99.4495,0.314422,3.0652,5.6735,5.5448,5.2303,-262.7645,40.9964,1356.1616
1287.9324,8.5,8.7348,2.4157,0.0049352,94.7328,102.5645,0.313986,3.0634,5.6128,5.4555,5.2428,-262.8052,40.9964,1353.9139
1288.0848,8.5,8.7382,2.4502,0.0071461,92.2363,101.4239,0.301278,3.1176,6.5834,6.3704,5.9763,-262.6146,40.9964,1354.913
1288.2372,8.5,8.7027,2.5105,0.0108501,87.7482,96.8909,0.278787,3.2164,8.376,8.0857,7.2848,-262.2398,40.9964,1358.5001
1288.3896,8.5,8.6672,2.5708,0.014554,83.26,92.3578,0.256297,3.3153,10.1687,9.801,8.5932,-261.865,40.9964,1362.0873
1288.542,8.5,8.6327,2.6008,0.017215,80.3271,88.7039,0.238149,3.3594,11.1356,10.712,9.2611,-261.4405,40.9964,1363.652
1288.6944,8.5,8.6013,2.5514,0.0171343,81.482,87.3609,0.231417,3.2592,9.9321,9.5089,8.2453,-260.8856,40.9964,1359.9004
1288.8468,8.5,8.5698,2.502,0.0170537,82.6369,86.0178,0.224685,3.1591,8.7285,8.3057,7.2295,-260.3307,40.9964,1356.1488
1288.9992,8.5,8.5384,2.4525,0.0169731,83.7918,84.6747,0.217953,3.0589,7.525,7.1025,6.2138,-259.7758,40.9964,1352.3972
1289.1516,8.5,8.5684,2.4293,0.0111751,84.9067,84.8878,0.233427,3.0203,7.3464,6.9241,6.0706,-259.5886,40.9964,1353.1254
1289.304,8.5,8.5988,2.4061,0.0053471,86.0214,85.1092,0.249018,2.982,7.1732,6.7512,5.9321,-259.4034,40.9964,1353.8772
1289.4564,8.5,8.6291,2.383,-0.000481,87.1361,85.3305,0.264609,2.9437,7.0,6.5782,5.7936,-259.2181,40.9964,1354.629
1289.6088,8.5,8.6454,2.3708,-0.0010869,89.3511,88.3573,0.273338,2.9088,6.7378,6.3504,5.5333,-259.2227,40.9964,1354.2637
1289.7612,8.5,8.6561,2.363,0.0003999,92.0069,92.5083,0.279317,2.8753,6.4399,6.1005,5.2242,-259.3034,40.9964,1353.4507
