DEPT,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,DRHO,PEF,DTC
1369.771,8.5,8.868,128.308,4.723,5.323,5.572,2.431,0.37,0.038,3.151,99.339
1369.924,8.5,9.108,122.078,4.7,5.256,5.51,2.424,0.378,0.045,3.259,99.489
1370.076,8.5,9.061,112.229,4.571,5.099,5.353,2.415,0.373,0.052,3.355,97.071
1370.228,8.5,9.189,119.258,4.692,5.073,5.343,2.471,0.356,0.059,3.348,92.62
1370.381,8.5,9.085,125.529,5.345,5.769,6.077,2.479,0.34,0.059,3.298,92.934
1370.533,8.5,9.061,115.79,5.44,5.889,6.208,2.423,0.337,0.054,3.287,93.869
1370.686,8.5,9.007,123.0,4.84,5.264,5.548,2.393,0.347,0.046,3.25,95.875
1370.838,8.5,8.984,114.153,4.518,4.937,5.217,2.42,0.351,0.04,3.235,98.901
1370.99,8.5,8.953,134.078,4.654,5.102,5.405,2.42,0.366,0.038,3.298,98.893
1371.143,8.5,9.061,111.872,4.616,5.06,5.353,2.428,0.377,0.035,3.103,99.879
1371.295,8.5,9.189,110.304,4.489,4.992,5.302,2.411,0.376,0.035,3.19,99.241
1371.448,8.5,9.142,117.961,4.245,4.702,5.014,2.375,0.371,0.036,3.218,99.532
1371.6,8.5,9.108,131.001,4.366,4.858,5.171,2.424,0.389,0.04,3.16,99.924
1371.752,8.5,9.061,124.698,4.481,5.032,5.35,2.446,0.408,0.04,3.237,99.41
1371.905,8.5,9.038,119.953,4.44,5.029,5.346,2.437,0.392,0.042,3.294,99.979
1372.057,8.5,9.108,121.72,4.305,4.888,5.205,2.385,0.4,0.044,3.278,99.605
1372.21,8.5,9.015,121.261,4.205,4.808,5.126,2.403,0.407,0.051,3.272,100.047
1372.362,8.5,8.999,123.316,4.307,4.952,5.284,2.445,0.422,0.055,3.229,98.54
1372.514,8.5,9.092,119.147,4.397,5.145,5.505,2.428,0.394,0.06,3.257,98.142
1372.667,8.5,9.142,126.182,4.494,5.354,5.743,2.455,0.38,0.059,3.282,97.063
1372.819,8.5,9.1,117.817,4.734,5.816,6.251,2.487,0.363,0.057,3.254,92.791
1372.972,8.5,9.142,130.83,5.059,6.401,6.914,2.42,0.337,0.057,3.183,91.491
1373.124,8.5,9.146,117.623,4.936,6.418,6.975,2.438,0.315,0.06,3.148,87.082
1373.276,8.5,9.038,106.426,4.329,5.516,6.031,2.49,0.3,0.06,3.201,80.846
1373.429,8.5,9.131,108.616,4.16,5.238,5.75,2.485,0.277,0.063,3.33,77.974
1373.581,8.5,9.208,111.825,4.22,5.404,5.952,2.49,0.26,0.061,3.265,79.529
1373.734,8.5,9.293,110.41,4.101,5.27,5.785,2.437,0.266,0.061,3.12,83.024
1373.886,8.5,9.525,122.57,3.97,5.164,5.647,2.427,0.292,0.057,3.062,87.494
1374.038,8.5,9.618,130.065,4.104,5.316,5.787,2.44,0.316,0.056,3.075,90.19
1374.191,8.5,9.688,121.289,4.085,5.234,5.658,2.442,0.327,0.059,3.086,90.414
1374.343,8.5,9.815,118.225,4.248,5.583,6.013,2.461,0.326,0.061,3.067,91.252
1374.496,8.5,9.896,121.545,4.492,5.986,6.444,2.478,0.342,0.057,3.075,92.443
1374.648,8.5,9.966,121.135,4.544,6.0,6.459,2.48,0.343,0.049,3.051,92.08
1374.8,8.5,10.09,118.746,4.358,5.551,5.973,2.437,0.349,0.037,3.046,92.896
1374.953,8.5,10.051,128.203,4.343,5.411,5.827,2.428,0.339,0.027,3.103,93.132
1375.105,8.5,10.268,122.917,4.311,5.286,5.69,2.416,0.347,0.019,3.082,92.756
1375.258,8.5,10.268,122.981,4.303,5.278,5.698,2.451,0.338,0.013,3.076,93.053
1375.41,8.5,10.09,115.345,4.304,5.271,5.691,2.442,0.34,0.01,2.991,93.358
1375.562,8.5,10.005,118.357,4.262,5.162,5.578,2.413,0.35,0.009,2.91,93.157
1375.715,8.5,9.769,117.277,4.277,5.122,5.529,2.405,0.348,0.005,2.932,93.142
1375.867,8.5,9.838,124.212,4.472,5.269,5.676,2.409,0.347,0.004,2.903,92.96
1376.02,8.5,9.78,125.397,4.469,5.304,5.719,2.411,0.356,0.005,2.991,92.809
1376.172,8.5,9.92,135.358,4.481,5.327,5.753,2.445,0.374,0.009,3.034,93.228
1376.324,8.5,9.765,122.757,4.503,5.343,5.782,2.437,0.392,0.008,3.056,93.167
1376.477,8.5,9.78,128.697,4.382,5.137,5.546,2.417,0.375,0.005,3.083,93.086
1376.629,8.5,9.734,125.537,4.281,5.072,5.469,2.43,0.363,0.0,2.964,94.691
1376.782,8.5,9.688,116.539,4.377,5.231,5.624,2.431,0.369,-0.003,2.884,95.403
1376.934,8.5,9.734,129.196,4.274,5.144,5.511,2.426,0.353,-0.004,3.07,95.365
1377.086,8.5,9.688,126.404,4.34,5.252,5.613,2.422,0.349,-0.002,3.073,95.263
1377.239,8.5,9.56,129.433,4.481,5.387,5.732,2.452,0.344,0.003,3.098,95.425
1377.391,8.5,9.664,122.638,4.522,5.404,5.722,2.429,0.356,0.01,3.202,95.246
1377.544,8.5,9.572,116.371,4.314,5.106,5.383,2.438,0.352,0.015,3.185,97.282
1377.696,8.5,9.456,121.991,4.027,4.641,4.865,2.437,0.344,0.015,3.169,97.375
1377.848,8.5,9.456,117.646,4.333,4.987,5.219,2.44,0.358,0.009,3.054,96.799
1378.001,8.5,9.316,114.473,4.653,5.363,5.6,2.433,0.371,0.005,3.005,96.731
1378.153,8.5,9.185,126.042,4.92,5.615,5.849,2.444,0.359,0.006,3.06,95.998
1378.306,8.5,9.224,131.201,4.71,5.314,5.538,2.418,0.355,0.019,3.268,94.925
1378.458,8.5,9.258,119.235,4.599,5.148,5.355,2.422,0.35,0.032,3.209,94.076
1378.61,8.5,9.34,132.115,4.721,5.18,5.378,2.43,0.357,0.037,3.065,97.699
1378.763,8.5,9.467,116.252,4.841,5.235,5.399,2.446,0.347,0.036,2.991,97.789
1378.915,8.5,9.34,131.154,4.843,5.255,5.434,2.461,0.366,0.035,3.143,98.403
1379.068,8.5,9.2,133.646,4.911,5.369,5.562,2.444,0.367,0.033,3.163,98.798
1379.22,8.5,9.224,118.708,4.931,5.362,5.549,2.447,0.379,0.027,3.274,97.248
1379.372,8.5,9.247,119.657,4.853,5.206,5.354,2.432,0.37,0.017,3.261,96.866
1379.525,8.5,9.286,132.367,5.02,5.385,5.534,2.433,0.394,0.014,3.251,97.361
1379.677,8.5,9.2,127.107,4.779,5.144,5.294,2.419,0.38,0.012,3.257,97.501
1379.83,8.5,9.332,132.795,4.63,4.964,5.126,2.422,0.375,0.01,3.245,97.131
1379.982,8.5,9.316,119.812,5.034,5.467,5.624,2.421,0.361,0.007,3.158,97.924
1380.134,8.5,9.502,137.81,5.749,6.335,6.513,2.426,0.367,0.004,3.115,99.334
1380.287,8.5,9.409,120.32,5.115,5.592,5.76,2.406,0.378,0.006,3.097,99.343
1380.439,8.5,9.316,135.352,4.618,5.036,5.187,2.419,0.368,0.011,3.14,98.666
1380.592,8.5,9.27,119.29,4.434,4.836,4.983,2.434,0.357,0.028,3.143,94.483
1380.744,8.5,9.409,122.849,4.67,5.208,5.392,2.502,0.354,0.045,3.177,93.075
1380.896,8.5,9.494,122.541,4.666,5.266,5.462,2.585,0.344,0.055,3.495,92.15
1381.049,8.5,9.587,131.543,4.399,4.886,5.048,2.508,0.359,0.04,3.327,91.292
1381.201,8.5,9.954,143.968,4.701,5.225,5.411,2.467,0.352,0.02,3.276,92.579
1381.354,8.5,9.734,124.439,4.804,5.378,5.549,2.434,0.358,0.008,3.223,95.431
1381.506,8.5,9.432,125.855,4.626,5.079,5.243,2.388,0.342,0.016,3.145,96.712
1381.658,8.5,9.456,128.143,4.493,4.929,5.099,2.436,0.352,0.03,3.138,98.297
1381.811,8.5,9.448,140.77,4.661,5.17,5.372,2.507,0.367,0.04,3.29,98.204
1381.963,8.5,9.409,123.21,4.636,5.131,5.339,2.453,0.409,0.041,3.176,98.42
1382.116,8.5,9.386,122.013,4.519,4.928,5.131,2.435,0.406,0.032,3.038,97.531
1382.268,8.5,9.351,130.133,4.57,5.013,5.227,2.428,0.403,0.018,3.059,97.358
1382.42,8.5,9.398,130.737,4.568,5.0,5.223,2.337,0.386,0.009,3.419,96.459
1382.573,8.5,9.467,134.722,4.506,4.893,5.111,2.45,0.358,0.011,3.061,96.363
1382.725,8.5,9.533,129.265,4.707,5.134,5.383,2.464,0.371,0.021,3.105,96.533
1382.878,8.5,9.324,126.391,4.872,5.313,5.585,2.453,0.377,0.023,3.065,97.17
1383.03,8.5,9.332,131.113,4.878,5.34,5.629,2.442,0.391,0.028,3.141,97.561
1383.182,8.5,9.27,122.284,4.696,5.222,5.512,2.422,0.39,0.036,3.117,96.777
1383.335,8.5,9.247,119.149,4.516,4.998,5.293,2.444,0.38,0.044,3.278,95.988
1383.487,8.5,9.224,115.122,4.497,4.979,5.28,2.46,0.373,0.044,3.204,95.484
1383.64,8.5,9.131,126.123,4.72,5.28,5.621,2.434,0.347,0.043,3.115,95.058
1383.792,8.5,9.05,120.365,4.913,5.527,5.896,2.402,0.358,0.033,3.096,95.298
1383.944,8.5,9.154,114.44,4.935,5.63,6.018,2.431,0.358,0.032,3.032,95.958
1384.097,8.5,9.069,118.678,4.653,5.274,5.645,2.445,0.38,0.023,3.167,96.757
1384.249,8.5,9.046,123.907,4.657,5.307,5.68,2.45,0.38,0.024,3.191,98.326
1384.402,8.5,8.969,113.933,4.757,5.445,5.818,2.427,0.378,0.021,3.204,97.485
1384.554,8.5,9.003,120.849,4.786,5.497,5.885,2.435,0.365,0.026,3.188,97.253
1384.706,8.5,9.108,110.597,4.456,5.179,5.56,2.44,0.369,0.039,3.149,95.628
1384.859,8.5,9.123,125.011,4.468,5.241,5.634,2.437,0.359,0.052,3.141,95.301
1385.011,8.5,9.092,121.644,4.519,5.375,5.785,2.448,0.378,0.057,3.199,94.448
1385.164,8.5,9.007,123.001,4.482,5.381,5.798,2.439,0.356,0.055,3.229,94.379
1385.316,8.5,8.984,118.977,4.38,5.264,5.69,2.454,0.353,0.044,3.133,92.817
1385.468,8.5,9.061,116.146,4.251,5.079,5.486,2.437,0.338,0.03,3.13,92.985
1385.621,8.5,9.417,131.2,4.115,4.869,5.243,2.433,0.357,0.024,3.079,94.363
1385.773,8.5,9.038,123.156,4.146,4.897,5.256,2.455,0.365,0.025,3.16,95.522
1385.926,8.5,8.911,112.245,4.284,4.986,5.352,2.428,0.374,0.037,3.116,97.133
1386.078,8.5,8.818,124.633,4.027,4.659,4.994,2.433,0.368,0.043,3.259,97.921
1386.23,8.5,8.887,116.118,4.093,4.882,5.227,2.421,0.357,0.049,3.191,97.783
1386.383,8.5,8.864,126.078,4.068,4.88,5.205,2.441,0.366,0.056,3.313,97.89
1386.535,8.5,8.914,122.947,4.09,4.909,5.23,2.435,0.36,0.06,3.229,97.472
1386.688,8.5,8.945,107.796,4.2,5.013,5.359,2.449,0.371,0.056,3.286,97.684
1386.84,8.5,9.015,128.729,4.188,4.972,5.318,2.431,0.361,0.05,3.196,97.83
1386.992,8.5,9.023,109.917,4.089,4.87,5.211,2.449,0.376,0.047,3.314,97.638
1387.145,8.5,9.003,128.668,4.165,4.9,5.246,2.435,0.372,0.055,3.279,98.276
1387.297,8.5,8.969,117.127,3.777,4.339,4.674,2.406,0.369,0.054,3.206,100.31
1387.45,8.5,9.003,123.692,3.241,3.623,3.914,2.331,0.344,0.051,3.029,99.672
1387.602,8.5,8.922,115.487,3.797,4.349,4.721,2.426,0.33,0.048,3.07,100.402
1387.754,8.5,8.76,116.124,4.063,4.681,5.09,2.432,0.324,0.056,3.307,98.694
1387.907,8.5,8.76,110.493,4.012,4.651,5.07,2.418,0.345,0.065,3.227,97.383
1388.059,8.5,8.868,114.7,3.813,4.399,4.802,2.407,0.359,0.064,3.181,97.113
1388.212,8.5,8.93,118.537,3.774,4.331,4.726,2.425,0.388,0.057,3.038,97.494
1388.364,8.5,8.837,109.788,4.076,4.681,5.118,2.467,0.386,0.047,3.129,97.715
1388.516,8.5,8.795,108.185,4.201,4.8,5.274,2.432,0.402,0.036,3.306,97.043
1388.669,8.5,8.86,108.127,4.198,4.767,5.271,2.402,0.388,0.021,2.954,96.717
1388.821,8.5,8.806,119.872,4.258,4.824,5.352,2.416,0.406,0.011,3.04,96.472
1388.974,8.5,8.876,135.421,4.266,4.814,5.347,2.387,0.41,0.017,3.122,96.524
1389.126,8.5,9.023,122.722,4.389,4.966,5.505,2.42,0.429,0.027,3.164,96.848
1389.278,8.5,8.945,121.98,4.376,4.938,5.476,2.436,0.393,0.037,3.17,97.703
1389.431,8.5,8.911,116.848,4.319,4.843,5.371,2.423,0.4,0.043,3.264,97.619
1389.583,8.5,8.853,121.162,4.345,4.871,5.414,2.435,0.38,0.049,3.251,97.358
1389.736,8.5,8.887,119.332,4.383,4.914,5.461,2.462,0.377,0.049,3.242,98.929
1389.888,8.5,8.868,123.359,4.282,4.806,5.336,2.381,0.368,0.034,3.305,99.556
1390.04,8.5,8.798,105.031,4.043,4.552,5.044,2.343,0.351,0.023,3.111,99.354
1390.193,8.5,8.474,114.046,4.114,4.663,5.174,2.416,0.35,0.022,3.187,99.475
1390.345,8.5,8.713,116.602,4.089,4.632,5.144,2.418,0.371,0.029,3.183,98.644
1390.498,8.5,8.868,117.705,4.017,4.599,5.109,2.411,0.392,0.027,3.192,98.376
1390.65,8.5,8.771,118.291,3.874,4.454,4.939,2.384,0.404,0.018,3.18,100.588
1390.802,8.5,8.655,118.072,3.787,4.354,4.813,2.333,0.382,0.019,3.132,100.872
1390.955,8.5,8.563,109.239,4.014,4.689,5.185,2.408,0.392,0.032,3.121,101.072
1391.107,8.5,8.644,120.467,4.008,4.737,5.24,2.419,0.374,0.046,3.163,99.397
1391.26,8.5,8.667,113.222,4.063,4.837,5.336,2.44,0.396,0.047,3.129,100.23
1391.412,8.5,8.748,119.232,4.058,4.895,5.4,2.432,0.368,0.034,3.154,101.856
1391.564,8.5,8.771,122.81,3.957,4.781,5.286,2.362,0.373,0.022,3.176,101.18
1391.717,8.5,8.729,114.92,3.843,4.675,5.174,2.385,0.363,0.021,3.113,100.229
1391.869,8.5,8.651,114.55,3.906,4.828,5.339,2.404,0.385,0.029,3.176,100.365
1392.022,8.5,8.586,110.044,4.019,5.014,5.535,2.411,0.4,0.028,3.211,96.344
1392.174,8.5,8.628,116.188,4.055,5.037,5.528,2.424,0.392,0.019,3.151,97.371
1392.326,8.5,8.659,124.4,3.853,4.736,5.182,2.452,0.378,0.015,3.226,97.969
1392.479,8.5,8.725,113.145,3.831,4.692,5.124,2.387,0.365,0.027,3.193,98.554
1392.631,8.5,8.798,122.3,3.89,4.742,5.17,2.408,0.382,0.039,3.173,99.212
1392.784,8.5,8.574,113.482,3.834,4.721,5.109,2.43,0.377,0.037,3.25,98.633
1392.936,8.5,8.563,116.567,3.636,4.538,4.892,2.432,0.368,0.027,3.172,97.864
1393.088,8.5,8.539,101.927,3.659,4.712,5.095,2.391,0.37,0.019,3.089,99.201
1393.241,8.5,8.632,118.658,3.906,5.236,5.696,2.348,0.366,0.01,3.165,104.527
1393.393,8.5,8.628,97.641,4.591,6.598,7.277,2.288,0.35,0.004,2.973,106.533
1393.546,8.5,8.566,106.464,4.572,6.784,7.616,2.225,0.324,-0.002,2.704,108.096
1393.698,8.5,8.52,93.018,3.918,5.717,6.512,2.214,0.356,0.0,2.643,103.832
1393.85,8.5,8.389,86.498,3.532,4.987,5.745,2.235,0.383,0.005,2.685,102.08
1394.003,8.5,8.304,103.218,3.586,5.142,5.978,2.296,0.384,0.017,2.786,100.345
1394.155,8.5,8.288,94.869,3.573,5.073,5.841,2.317,0.365,0.023,2.867,98.527
1394.308,8.5,8.118,104.114,3.261,4.466,5.029,2.298,0.376,0.025,2.802,98.186
1394.46,8.5,8.516,106.704,3.722,5.083,5.641,2.372,0.407,0.026,3.001,98.61
1394.612,8.5,8.679,123.096,3.965,5.249,5.699,2.413,0.392,0.039,3.267,98.518
1394.765,8.5,8.644,127.121,3.737,4.743,5.075,2.416,0.378,0.051,3.188,99.166
1394.917,8.5,8.806,118.109,3.529,4.387,4.672,2.424,0.392,0.054,3.294,99.491
1395.07,8.5,8.655,121.576,3.632,4.47,4.759,2.428,0.417,0.044,3.317,99.664
1395.222,8.5,8.659,126.151,3.781,4.605,4.907,2.417,0.438,0.034,3.329,98.953
1395.374,8.5,8.651,115.251,3.902,4.69,5.024,2.409,0.426,0.021,3.151,98.641
1395.527,8.5,8.69,119.998,3.911,4.612,4.961,2.402,0.38,0.013,3.165,98.072
1395.679,8.5,8.69,122.454,3.97,4.615,4.992,2.409,0.347,0.017,3.084,97.738
1395.832,8.5,8.737,110.445,4.018,4.617,5.004,2.398,0.343,0.017,3.208,97.922
1395.984,8.5,8.829,128.104,4.105,4.623,5.008,2.404,0.356,0.016,3.067,98.45
1396.136,8.5,8.864,112.031,4.018,4.439,4.834,2.401,0.363,0.007,3.109,98.473
1396.289,8.5,8.891,107.91,3.979,4.331,4.75,2.398,0.359,0.015,3.095,98.925
1396.441,8.5,8.806,113.878,3.916,4.218,4.632,2.424,0.376,0.023,3.104,98.965
1396.594,8.5,8.938,126.727,3.991,4.25,4.674,2.417,0.389,0.022,3.072,99.149
1396.746,8.5,8.829,114.341,4.128,4.402,4.842,2.416,0.402,0.012,3.049,99.14
1396.898,8.5,8.876,125.52,4.091,4.354,4.802,2.369,0.407,0.004,3.045,99.181
1397.051,8.5,8.86,117.903,3.937,4.188,4.64,2.378,0.395,0.003,3.116,98.88
1397.203,8.5,8.837,114.731,4.15,4.428,4.906,2.385,0.374,0.004,3.174,98.55
1397.356,8.5,8.767,115.809,4.204,4.486,4.975,2.411,0.378,0.007,3.104,98.869
1397.508,8.5,8.806,110.705,4.091,4.386,4.875,2.411,0.38,0.011,3.234,97.946
1397.66,8.5,8.806,121.635,3.987,4.32,4.807,2.398,0.392,0.012,3.188,98.103
1397.813,8.5,8.76,119.994,4.139,4.491,5.002,2.416,0.377,0.013,3.129,97.756
1397.965,8.5,8.795,115.38,4.257,4.625,5.146,2.412,0.39,0.011,3.171,97.413
1398.118,8.5,8.969,111.566,4.131,4.489,4.976,2.409,0.362,0.009,3.206,97.261
1398.27,8.5,8.969,126.356,4.096,4.463,4.941,2.399,0.36,0.009,3.175,97.385
1398.422,8.5,9.038,114.257,4.141,4.521,4.996,2.401,0.358,0.015,3.079,97.917
1398.575,8.5,8.907,109.395,4.1,4.531,4.999,2.41,0.366,0.029,3.129,97.763
1398.727,8.5,8.876,115.267,4.054,4.536,4.996,2.423,0.359,0.041,3.14,97.114
1398.88,8.5,8.667,111.469,4.033,4.552,5.02,2.4,0.36,0.037,3.149,96.596
1399.032,8.5,8.563,119.709,3.86,4.355,4.802,2.391,0.379,0.024,3.065,96.351
1399.184,8.5,8.505,112.222,3.841,4.388,4.822,2.382,0.382,0.022,3.029,97.153
1399.337,8.5,8.342,109.956,3.826,4.418,4.847,2.381,0.373,0.02,3.233,98.142
1399.489,8.5,8.365,109.026,3.769,4.393,4.846,2.378,0.351,0.019,3.164,99.696
1399.642,8.5,8.342,114.451,3.634,4.272,4.725,2.344,0.347,0.005,3.124,103.104
1399.794,8.5,8.319,106.739,3.783,4.511,4.997,2.265,0.317,0.001,2.973,106.77
1399.946,8.5,8.284,102.442,3.782,4.5,4.972,2.299,0.306,0.0,2.852,106.156
1400.099,8.5,8.334,106.118,3.785,4.528,4.977,2.379,0.312,0.004,3.071,105.657
1400.251,8.5,8.381,107.366,3.442,4.115,4.489,2.361,0.348,0.007,3.073,102.763
1400.404,8.5,8.342,110.648,3.387,4.095,4.427,2.357,0.376,0.011,2.953,99.305
1400.556,8.5,8.342,113.76,3.731,4.597,4.942,2.383,0.385,0.013,3.114,101.32
1400.708,8.5,8.307,113.419,3.82,4.747,5.1,2.347,0.365,0.01,3.044,103.525
1400.861,8.5,8.249,101.257,3.583,4.418,4.741,2.289,0.35,0.003,2.88,105.988
1401.013,8.5,8.249,89.546,3.198,3.84,4.095,2.27,0.346,0.0,2.806,107.234
1401.166,8.5,8.273,103.426,3.242,3.815,4.054,2.287,0.348,0.007,2.761,105.644
1401.318,8.5,8.234,93.274,3.61,4.268,4.525,2.376,0.338,0.022,3.088,103.465
1401.47,8.5,8.211,111.748,3.731,4.435,4.691,2.385,0.345,0.036,3.196,97.469
1401.623,8.5,8.377,107.348,4.159,5.065,5.379,2.414,0.351,0.049,3.226,90.576
1401.775,8.5,8.458,98.249,4.561,5.563,5.888,2.416,0.357,0.05,3.123,91.684
1401.928,8.5,8.505,108.393,4.083,4.685,4.903,2.409,0.363,0.044,3.104,91.851
1402.08,8.5,8.396,111.248,3.683,4.11,4.288,2.365,0.345,0.032,3.047,92.031
1402.232,8.5,8.311,100.834,3.931,4.425,4.638,2.383,0.347,0.02,3.182,95.055
1402.385,8.5,8.296,113.882,4.379,5.169,5.418,2.313,0.328,0.01,3.044,94.302
1402.537,8.5,8.164,98.143,3.975,4.697,4.909,2.285,0.324,0.004,2.78,95.672
1402.69,8.5,8.118,106.852,3.77,4.324,4.559,2.369,0.34,0.008,3.108,95.594
1402.842,8.5,8.242,118.782,3.853,4.335,4.616,2.415,0.358,0.015,3.201,96.607
1402.994,8.5,8.296,108.244,3.932,4.337,4.639,2.407,0.378,0.027,3.206,94.092
1403.147,8.5,8.354,107.588,4.057,4.443,4.766,2.361,0.381,0.033,3.245,93.298
1403.299,8.5,8.342,105.807,4.314,4.843,5.238,2.327,0.349,0.027,3.167,96.794
1403.452,8.5,8.257,93.021,4.328,5.15,5.602,2.351,0.28,0.034,2.939,93.589
1403.604,8.5,8.304,86.301,4.995,6.58,7.222,2.577,0.208,0.052,3.218,84.181
1403.756,8.5,8.319,80.831,10.387,14.938,16.393,2.712,0.166,0.077,3.683,65.138
1403.909,8.5,8.334,79.502,22.469,37.112,40.894,2.691,0.167,0.079,3.55,58.761
1404.061,8.5,8.354,81.297,8.169,10.916,12.171,2.564,0.205,0.056,3.422,61.753
1404.214,8.5,8.273,88.199,2.852,3.24,3.545,2.375,0.281,0.03,3.008,71.113
1404.366,8.5,8.191,97.227,3.309,3.627,3.963,2.353,0.337,0.017,2.923,82.841
1404.518,8.5,8.157,90.907,3.624,3.933,4.259,2.385,0.356,0.025,3.258,92.873
1404.671,8.5,8.203,116.179,3.565,3.98,4.229,2.375,0.35,0.039,3.156,95.512
1404.823,8.5,8.327,121.287,3.302,3.822,4.014,2.38,0.368,0.049,3.161,95.632
1404.976,8.5,8.389,113.984,3.323,3.983,4.119,2.415,0.382,0.052,3.173,96.09
1405.128,8.5,8.412,117.216,3.552,4.309,4.395,2.416,0.417,0.055,3.241,96.495
1405.28,8.5,8.435,113.283,3.572,4.324,4.388,2.419,0.41,0.05,3.222,96.716
1405.433,8.5,8.435,120.195,3.477,4.107,4.214,2.395,0.386,0.046,3.164,96.957
1405.585,8.5,8.4,116.467,3.182,3.633,3.773,2.387,0.385,0.044,3.07,97.242
1405.738,8.5,8.342,118.947,3.207,3.629,3.798,2.396,0.397,0.049,3.061,97.531
1405.89,8.5,8.447,128.503,3.386,3.809,3.993,2.389,0.402,0.056,3.181,97.63
1406.042,8.5,8.586,120.175,3.441,3.867,4.061,2.399,0.39,0.062,3.278,97.434
1406.195,8.5,8.605,117.825,3.536,3.985,4.177,2.413,0.409,0.061,3.182,97.454
1406.347,8.5,8.644,118.657,3.475,3.895,4.073,2.404,0.395,0.056,3.248,97.13
1406.5,8.5,8.628,108.141,3.431,3.823,3.98,2.405,0.373,0.047,3.173,97.345
1406.652,8.5,8.69,111.928,3.36,3.713,3.869,2.405,0.38,0.039,3.092,97.221
1406.804,8.5,8.609,112.248,3.616,3.975,4.159,2.386,0.361,0.028,3.119,97.362
1406.957,8.5,8.574,119.418,3.543,3.835,4.045,2.355,0.381,0.017,3.103,98.172
1407.109,8.5,8.505,121.855,3.052,3.256,3.447,2.346,0.366,0.007,3.082,99.09
1407.262,8.5,8.535,108.766,3.019,3.214,3.425,2.393,0.38,0.019,2.963,99.368
1407.414,8.5,8.636,116.985,3.44,3.709,3.989,2.419,0.399,0.042,3.194,99.265
1407.566,8.5,8.744,117.455,3.807,4.135,4.474,2.423,0.407,0.065,3.237,98.301
1407.719,8.5,8.767,114.048,3.948,4.326,4.709,2.408,0.414,0.068,3.217,98.195
1407.871,8.5,8.795,116.642,3.954,4.336,4.734,2.4,0.39,0.061,3.225,97.92
1408.024,8.5,8.76,115.419,4.049,4.392,4.807,2.393,0.392,0.056,3.217,97.205
1408.176,8.5,8.76,116.122,4.064,4.37,4.815,2.402,0.418,0.057,3.213,97.11
1408.328,8.5,8.721,114.766,3.825,4.1,4.549,2.437,0.393,0.063,3.222,96.692
1408.481,8.5,8.605,115.844,3.729,4.023,4.506,2.396,0.392,0.068,3.302,96.402
1408.633,8.5,8.659,113.886,3.896,4.229,4.754,2.383,0.378,0.065,3.24,96.664
1408.786,8.5,8.675,111.856,3.75,4.083,4.613,2.409,0.383,0.062,3.154,96.313
1408.938,8.5,8.574,111.038,3.611,3.919,4.447,2.373,0.397,0.059,3.209,96.578
1409.09,8.5,8.559,108.523,3.385,3.675,4.18,2.396,0.381,0.062,3.148,96.868
1409.243,8.5,8.528,111.17,3.476,3.815,4.349,2.416,0.378,0.062,3.099,97.045
1409.395,8.5,8.586,109.462,3.358,3.727,4.241,2.398,0.371,0.058,3.139,97.15
1409.548,8.5,8.489,109.251,3.123,3.522,4.017,2.385,0.37,0.051,3.279,96.677
1409.7,8.5,8.203,107.93,2.788,3.206,3.637,2.387,0.363,0.046,3.208,97.166
1409.852,8.5,8.133,115.148,2.975,3.519,3.96,2.386,0.36,0.04,3.198,97.795
1410.005,8.5,8.157,118.694,3.078,3.774,4.237,2.34,0.34,0.028,3.169,102.097
1410.157,8.5,8.191,97.914,2.225,2.744,3.044,2.254,0.317,0.011,2.88,106.068
1410.31,8.5,8.188,92.402,1.901,2.364,2.583,2.249,0.305,0.0,2.923,111.152
1410.462,8.5,8.273,81.707,1.863,2.326,2.518,2.253,0.316,-0.004,2.843,116.267
1410.614,8.5,8.354,99.631,1.817,2.29,2.469,2.247,0.316,-0.004,2.807,117.878
1410.767,8.5,8.42,105.113,1.741,2.208,2.384,2.25,0.33,-0.001,2.861,117.337
1410.919,8.5,8.481,103.301,1.683,2.119,2.28,2.243,0.357,0.002,2.792,113.688
1411.072,8.5,8.481,99.476,1.673,2.097,2.261,2.271,0.387,0.004,2.708,109.999
1411.224,8.5,8.497,99.192,1.671,2.056,2.221,2.309,0.41,0.005,2.815,105.751
1411.376,8.5,8.389,106.477,1.814,2.23,2.434,2.373,0.418,0.005,2.858,102.388
1411.529,8.5,8.331,110.248,2.026,2.494,2.761,2.352,0.432,0.007,2.962,100.439
1411.681,8.5,8.354,103.092,2.15,2.607,2.945,2.373,0.418,0.008,2.913,99.287
1411.834,8.5,8.319,100.521,2.646,3.214,3.713,2.323,0.406,0.006,3.008,98.611
1411.986,8.5,8.505,103.403,2.017,2.232,2.593,2.293,0.402,0.002,2.875,99.363
1412.138,8.5,8.505,91.623,1.867,1.97,2.307,2.334,0.392,0.005,2.833,98.336
1412.291,8.5,8.342,111.339,2.633,2.839,3.341,2.358,0.382,0.018,2.968,98.114
1412.443,8.5,8.516,115.346,3.088,3.434,4.032,2.402,0.407,0.035,3.165,97.538
1412.596,8.5,8.632,118.307,2.889,3.337,3.901,2.391,0.409,0.045,3.156,96.986
1412.748,8.5,8.609,119.243,3.006,3.622,4.194,2.394,0.416,0.047,3.247,97.707
1412.9,8.5,8.667,114.974,2.911,3.602,4.122,2.379,0.381,0.049,3.184,97.727
