DEPTH,BS,CALI,DENS,DRHO,DTC,GR,GR_CORR,NEUT,NEUT_CORR,PEF,RESD,RESD_CORR,RESM,RESS,RESS_CORR,SP,TEMP,TENS
376.5804,,,,,,,,,,,,,,,,,32.0313,
376.7328,,,,,,,,,,,,,,,,,32.0313,
376.8852,,,,,,,,,,,,,,,,,32.0313,
377.0376,,,,,,,,,,,,,,,,,32.0313,
377.19,,,,,,,,,,,,,,,,,32.0313,
377.3424,,,,,,,,,,,,,,,,,32.0313,
377.4948,,,,,,,,,,,,,,,,,32.0313,
377.6472,,,,,,,,,,,,,,,,,32.0313,
377.7996,,,,,,,,,,,,,,,,,32.0313,
377.952,,,,,,,,,,,,,,,,,32.0313,
378.1044,,,,,,,,,,,,,,,,,32.0313,
378.2568,,,,,,,,,,,,,,,,,32.0313,
378.4092,,,,,,,,,,,,,,,,,32.0313,
378.5616,,,,,,,,,,,,,,,,,32.0313,
378.714,,,,,,,,,,,,,,,,,32.0313,
378.8664,,,,,,,,,,,,,,,,,32.0313,
379.0188,,,,,,,,,,,,,,,,,32.0313,
379.1712,,,,,,,,,,,,,,,,,32.0313,
379.3236,,,,,,,,,,,,,,,,,32.0313,
379.476,,,,,,,,,,,,,,,,,32.0313,
379.6284,,,,,,,,,,,,,,,,,32.0313,
379.7808,,,,,,,,,,,,,,,,,32.0313,
379.9332,,,,,,,,,,,,,,,,,32.0313,
380.0856,,,,,,,,,,,,,,,,,32.0313,
380.238,,,,,,,,,,,,,,,,,32.0313,
380.3904,,,,,,,,,,,,,,,,,32.0313,
380.5428,,,,,,,,,,,,,,,,,32.0313,
380.6952,,,,,,,,,,,,,,,,,32.0313,
380.8476,,,,,,,,,,,,,,,,,32.0313,
381.0,,,,,,,,,,,,,,,,,32.0313,
381.1524,,,,,,,,,,,,,,,,,32.0313,
381.3048,,,,,,,,,,,,,,,,,32.0313,
381.4572,,,,,,,,,,,,,,,,,32.0313,
381.6096,,,,,,,,,,,,,,,,,32.0313,
381.762,,,,,,,,,,,,,,,,,32.0313,
381.9144,,,,,,,,,,,,,,,,,32.0313,
382.0668,,,,,,,,,,,,,,,,,32.0313,
382.2192,,,,,,,,,,,,,,,,,32.0313,
382.3716,,,,,,,,,,,,,,,,,32.0313,
382.524,,,,,,,,,,,,,,,,,32.0313,
382.6764,,,,,,,,,,,,,,,,,32.0313,
382.8288,,,,,,,,,,,,,,,,,32.0313,
382.9812,,,,,,,,,,,,,,,,,32.0313,
383.1336,,,,,,,,,,,,,,,,,32.0313,
383.286,,,,,,,,,,,,,,,,,32.0313,
383.4384,,,,,,,,,,,,,,,,,32.0313,
383.5908,,,,,,,,,,,,,,,,,32.0313,
383.7432,,,,,,,,,,,,,,,,,32.0313,
383.8956,,,,,,,,,,,,,,,,,32.0313,
384.048,,,,,,,,,,,,,,,,,32.0313,
384.2004,,,,,,,,,,,,,,,,,32.0313,
384.3528,,,,,,,,,,,,,,,,,32.0313,
384.5052,,,,,,,,,,,,,,,,,32.0313,
384.6576,,,,,,,,,,,,,,,,,32.0313,
384.81,,,,,,,,,,,,,,,,,32.0313,
384.9624,,,,,,,,,,,,,,,,,32.0313,
385.1148,,,,,,,,,,,,,,,,,32.0313,
385.2672,,,,,,,,,,,,,,,,,32.0313,
385.4196,,,,,,,,,,,,,,,,,32.0313,
385.572,,,,,,,,,,,,,,,,,32.0313,
385.7244,,,,,,,,,,,,,,,,,32.0313,
385.8768,,,,,,,,,,,,,,,,,32.0313,
386.0292,,,,,,,,,,,,,,,,,32.0313,
386.1816,,,,,,,,,,,,,,,,,32.0313,
386.334,,,,,,,,,,,,,,,,,32.0313,
386.4864,,,,,,,,,,,,,,,,,32.0313,
386.6388,,,,,,,,,,,,,,,,,32.0313,
386.7912,,,,,,,,,,,,,,,,,32.0313,
386.9436,,,,,,,,,,,,,,,,,32.0313,
387.096,,,,,,,,,,,,,,,,,32.0313,
387.2484,,,,,,,,,,,,,,,,,32.0313,
387.4008,,,,,,,,,,,,,,,,,32.0313,
387.5532,,,,,,,,,,,,,,,,,32.0313,
387.7056,,,,,,,,,,,,,,,,,32.0313,
387.858,,,,,,,,,,,,,,,,,32.0313,
388.0104,,,,,,,,,,,,,,,,,32.0313,
388.1628,,,,,,,,,,,,,,,,,32.0313,
388.3152,,,,,,,,,,,,,,,,,32.0313,
388.4676,,,,,,,,,,,,,,,,,32.0313,
388.62,,,,,,,,,,,,,,,,,32.0313,
388.7724,,,,,,,,,,,,,,,,,32.0313,
388.9248,,,,,,,,,,,,,,,,,32.0313,
389.0772,,,,,,,,,,,,,,,,,32.0313,
389.2296,,,,,,,,,,,,,,,,,32.0313,
389.382,,,,,,,,,,,,,,,,,32.0313,
389.5344,,,,,,,,,,,,,,,,,32.0313,
389.6868,,,,,,,,,,,,,,,,,32.0313,
389.8392,,,,,,,,,,,,,,,,,32.0313,
389.9916,,,,,,,,,,,,,,,,,32.0313,
390.144,,,,,,,,,,,,,,,,,32.0313,
390.2964,,,,,,,,,,,,,,,,,32.0313,
390.4488,,,,,,,,,,,,,,,,,32.0313,
390.6012,,,,,,,,,,,,,,,,,32.0313,
390.7536,,,,,,,,,,,,,,,,,32.0313,
390.906,,,,,,,,,,,,,,,,,32.0313,
391.0584,,,,,,,,,,,,,,,,,32.0313,
391.2108,,,,,,,,,,,,,,,,,32.0313,
391.3632,,,,,,,,,,,,,,,,,32.0313,
391.5156,,,,,,,,,,,,,,,,,32.0313,
391.668,,,,,,,,,,,,,,,,,32.0313,
391.8204,,,,,,,,,,,,,,,,,32.0313,
391.9728,,,,,,,,,,,,,,,,,32.0313,
392.1252,,,,,,,,,,,,,,,,,32.0313,
392.2776,,,,,,,,,,,,,,,,,32.0313,
392.43,,,,,,,,,,,,,,,,,32.0313,
392.5824,,,,,,,,,,,,,,,,,32.0313,
392.7348,,,,,,,,,,,,,,,,,32.0313,
392.8872,,,,,,,,,,,,,,,,,32.0313,
393.0396,,,,,,,,,,,,,,,,,32.0313,
393.192,,,,,,,,,,,,,,,,,32.0313,
393.3444,,,,,,,,,,,,,,,,,32.0313,
393.4968,,,,,,,,,,,,,,,,,32.0313,
393.6492,,,,,,,,,,,,,,,,,32.0313,
393.8016,,,,,,,,,,,,,,,,,32.0313,
393.954,,,,,,,,,,,,,,,,,32.0313,
394.1064,,,,,,,,,,,,,,,,,32.0313,
394.2588,,,,,,,,,,,,,,,,,32.0313,
394.4112,,,,,,,,,,,,,,,,,32.0313,
394.5636,,,,,,,,,,,,,,,,,32.0313,
394.716,,,,,,,,,,,,,,,,,32.0313,
394.8684,,,,,,,,,,,,,,,,,32.0313,
395.0208,,,,,,,,,,,,,,,,,32.0313,
395.1732,,,,,,,,,,,,,,,,,32.0313,
395.3256,,,,,,,,,,,,,,,,,32.0313,
395.478,,,,,,,,,,,,,,,,,32.0313,
395.6304,,,,,,,,,,,,,,,,,32.0313,
395.7828,,,,,,,,,,,,,,,,,32.0313,
395.9352,,,,,,,,,,,,,,,,,32.0313,
396.0876,,,,,,,,,,,,,,,,,32.0313,
396.24,,,,,,,,,,,,,,,,,32.0313,
396.3924,,,,,,,,,,,,,,,,,32.0313,
396.5448,,,,,,,,,,,,,,,,,32.0313,
396.6972,,,,,,,,,,,,,,,,,32.0313,
396.8496,,,,,,,,,,,,,,,,,32.0313,
397.002,,,,,,,,,,,,,,,,,32.0313,
397.1544,,,,,,,,,,,,,,,,,32.0313,
397.3068,,,,,,,,,,,,,,,,,32.0313,
397.4592,,,,,,,,,,,,,,,,,32.0313,
397.6116,,,,,,,,,,,,,,,,,32.0313,
397.764,,,,,,,,,,,,,,,,,32.0313,
397.9164,,,,,,,,,,,,,,,,,32.0313,
398.0688,,,,,,,,,,,,,,,,,32.0313,
398.2212,,,,,,,,,,,,,,,,,32.0313,
398.3736,,,,,,,,,,,,,,,,,32.0313,
398.526,,,,,,,,,,,,,,,,,32.0313,
398.6784,,,,,,,,,,,,,,,,,32.0313,
398.8308,,,,,,,,,,,,,,,,,32.0313,
398.9832,,,,,,,,,,,,,,,,,32.0313,
399.1356,,,,,,,,,,,,,,,,,32.0313,
399.288,,,,,,,,,,,,,,,,,32.0313,
399.4404,,,,,,,,,,,,,,,,,32.0313,
399.5928,,,,,,,,,,,,,,,,,32.0313,
399.7452,,,,,,,,,,,,,,,,,32.0313,
399.8976,,,,,,,,,,,,,,,,,32.0313,
400.05,,,,,,,,,,,,,,,,,32.0313,
400.2024,,,,,,,,,,,,,,,,,32.0313,
400.3548,,,,,,,,,,,,,,,,,32.0313,
400.5072,,,,,,,,,,,,,,,,,32.0313,
400.6596,,,,,,,,,,,,,,,,,32.0313,
400.812,,,,,,,,,,,,,,,,,32.0313,
400.9644,,,,,,,,,,,,,,,,,32.0313,
401.1168,,,,,,,,,,,,,,,,,32.0313,
401.2692,,,,,,,,,,,,,,,,,32.0313,
401.4216,,,,,,,,,,,,,,,,,32.0313,
401.574,,,,,,,,,,,,,,,,,32.0313,
401.7264,,,,,,,,,,,,,,,,,32.0313,
401.8788,,,,,,,,,,,,,,,,,32.0313,
402.0312,,,,,,,,,,,,,,,,,32.0313,
402.1836,,,,,,,,,,,,,,,,,32.0313,
402.336,,,,,,,,,,,,,,,,,32.0313,
402.4884,,,,,,,,,,,,,,,,,32.0313,
402.6408,,,,,,,,,,,,,,,,,32.0313,
402.7932,,,,,,,,,,,,,,,,,32.0313,
402.9456,,,,,,,,,,,,,,,,,32.0313,
403.098,,,,,,,,,,,,,,,,,32.0313,
403.2504,,,,,,,,,,,,,,,,,32.0313,
403.4028,,,,,,,,,,,,,,,,,32.0313,
403.5552,,,,,,,,,,,,,,,,,32.0313,
403.7076,,,,,,,,,,,,,,,,,32.0313,
403.86,,,,,,,,,,,,,,,,,32.0313,
404.0124,,,,,,,,,,,,,,,,,32.0313,
404.1648,,,,,,,,,,,,,,,,,32.0313,
404.3172,,,,,,,,,,,,,,,,,32.0313,
404.4696,,,,,,,,,,,,,,,,,32.0313,
404.622,,,,,,,,,,,,,,,,,32.0313,
404.7744,,,,,,,,,,,,,,,,,32.0313,
404.9268,,,,,,,,,,,,,,,,,32.0313,
405.0792,,,,,,,,,,,,,,,,,32.0313,
405.2316,,,,,,,,,,,,,,,,,32.0313,
405.384,,,,,,,,,,,,,,,,,32.0313,
405.5364,,,,,,,,,,,,,,,,,32.0313,
405.6888,,,,,,,,,,,,,,,,,32.0313,
405.8412,,,,,,,,,,,,,,,,,32.0313,
405.9936,,,,,,,,,,,,,,,,,32.0313,
406.146,,,,,,,,,,,,,,,,,32.0313,
406.2984,,,,,,,,,,,,,,,,,32.0313,
406.4508,,,,,,,,,,,,,,,,,32.0313,
406.6032,,,,,,,,,,,,,,,,,32.0313,
406.7556,,,,,,,,,,,,,,,,,32.0313,
406.908,,,,,,,,,,,,,,,,,32.0313,
407.0604,,,,,,,,,,,,,,,,,32.0313,
407.2128,,,,,,,,,,,,,,,,,32.0313,
407.3652,,,,,,,,,,,,,,,,,32.0313,
407.5176,,,,,,,,,,,,,,,,,32.0313,
407.67,,,,,,,,,,,,,,,,,32.0313,
407.8224,,,,,,,,,,,,,,,,,32.0313,
407.9748,,,,,,,,,,,,,,,,,32.0313,
408.1272,,,,,,,,,,,,,,,,,32.0313,
408.2796,,,,,,,,,,,,,,,,,32.0313,
408.432,,,,,,,,,,,,,,,,,32.0313,
408.5844,12.25,12.5612,2.2287,0.053658,117.0248,74.6504,88.9148,0.42642,0.323047,2.5964,45.4604,46.8048,36.9672,,,-18.2944,32.0313,
408.7368,12.25,12.543,2.2329,0.047402,111.6959,71.0959,84.6301,0.422453,0.320254,2.6299,55.1224,57.2004,43.2624,,,-17.626,32.0313,
408.8892,12.25,12.5248,2.2371,0.041146,106.367,67.5414,80.3453,0.418486,0.31746,2.6634,64.7843,67.5959,49.5576,,,-16.9577,32.0313,
409.0416,12.25,12.5052,2.2536,0.035109,101.9989,64.0339,76.1182,0.404023,0.30643,2.7633,75.7986,79.6479,56.5172,,,-16.5333,32.0313,
409.194,12.25,12.4819,2.3031,0.029653,100.1901,60.6516,72.0448,0.361605,0.273463,3.04,90.4149,96.1118,65.2466,,,-16.7587,32.0313,
409.3464,12.25,12.4586,2.3526,0.024197,98.3813,57.2693,67.9713,0.319187,0.240497,3.3167,105.0312,112.5757,73.976,,,-16.984,32.0313,
409.4988,12.25,12.4353,2.402,0.018742,96.5725,53.887,63.8979,0.276769,0.20753,3.5934,119.6475,129.0396,82.7053,,,-17.2094,32.0313,
409.6512,12.25,12.413,2.3759,0.024144,103.0002,59.7342,70.766,0.290259,0.218462,3.4119,102.9755,110.2828,72.8261,,,-17.9804,32.0313,
409.8036,12.25,12.3907,2.3492,0.029633,109.4934,65.6546,77.721,0.304192,0.229742,3.2268,86.0551,91.2463,62.7992,,,-18.7556,32.0313,
409.956,12.25,12.3683,2.3225,0.035122,115.9865,71.575,84.676,0.318125,0.241022,3.0417,69.1348,72.2099,52.7723,,,-19.5309,32.0313,
410.1084,12.25,12.359,2.2918,0.032502,118.6748,74.3558,87.942,0.347792,0.264465,2.8861,63.8183,66.245,50.2357,,,-19.8308,32.0313,
410.2608,12.25,12.3549,2.2595,0.026591,119.8187,75.8622,89.7105,0.383844,0.292845,2.7425,63.2118,65.5858,50.7396,,,-19.9377,32.0313,
410.4132,12.25,12.3509,2.2272,0.02068,120.9627,77.3685,91.4791,0.419897,0.321225,2.5988,62.6053,64.9267,51.2434,,,-20.0447,32.0313,
410.5656,12.25,12.3482,2.2086,0.017648,121.5144,77.6891,91.85,0.431336,0.330274,2.5168,63.3261,65.7062,51.877,,,-20.0096,32.0313,
410.718,12.25,12.3474,2.2082,0.018424,121.2826,76.4408,90.3716,0.410206,0.313746,2.5162,65.803,68.3894,52.6825,,,-19.7867,32.0313,
410.8704,12.25,12.3466,2.2079,0.019201,121.0508,75.1925,88.8931,0.389076,0.297217,2.5157,68.2799,71.0726,53.4879,,,-19.5637,32.0313,
411.0228,12.25,12.3462,2.2073,0.020054,120.9346,74.0645,87.5581,0.37395,0.285384,2.5147,70.4989,73.4775,54.1983,,,-19.3508,32.0313,
411.1752,12.25,12.3479,2.2048,0.021348,121.4755,73.6201,87.0379,0.392953,0.300242,2.5115,71.2519,74.3002,54.3686,,,-19.1951,32.0313,
411.3276,12.25,12.3496,2.2024,0.022642,122.0165,73.1758,86.5177,0.411957,0.3151,2.5084,72.0048,75.123,54.5388,,,-19.0393,32.0313,
411.48,12.25,12.3512,2.1999,0.023935,122.5574,72.7314,85.9976,0.43096,0.329958,2.5052,72.7578,75.9457,54.7091,,,-18.8835,32.0313,
411.6324,12.25,12.349,2.1938,0.023991,123.1195,71.744,84.8237,0.439988,0.337031,2.4722,72.486,75.6475,54.6988,,,-18.716,32.0313,
411.7848,12.25,12.3461,2.187,0.02386,123.6849,70.6746,83.551,0.447508,0.342927,2.4347,72.0594,75.1799,54.6612,,,-18.5466,32.0313,
411.9372,12.25,12.3433,2.1803,0.02373,124.2502,69.6052,82.2784,0.455029,0.348824,2.3972,71.6328,74.7123,54.6237,,,-18.3773,32.0313,
412.0896,12.25,12.3427,2.1751,0.022554,124.6718,70.4317,83.2536,0.456404,0.349902,2.416,72.0715,75.1926,54.7737,,,-18.6116,32.0313,
412.242,12.25,12.3437,2.1709,0.020646,124.9927,72.587,85.8045,0.453472,0.347603,2.4742,73.1168,76.3371,55.0551,,,-19.1287,32.0313,
412.3944,12.25,12.3447,2.1667,0.018739,125.3136,74.7423,88.3554,0.450539,0.345305,2.5325,74.1621,77.4816,55.3365,,,-19.6458,32.0313,
412.5468,12.25,12.3475,2.1634,0.017434,125.1381,75.3076,89.0313,0.445388,0.341249,2.5677,76.2722,79.8102,56.3342,,,-20.1524,32.0313,
412.6992,12.25,12.3543,2.162,0.017489,123.8426,72.2853,85.4769,0.43523,0.333227,2.551,80.7852,84.8107,58.9482,,,-20.6354,32.0313,
412.8516,12.25,12.361,2.1606,0.017544,122.5471,69.2629,81.9225,0.425071,0.325205,2.5343,85.2982,89.8111,61.5621,,,-21.1184,32.0313,
413.004,12.25,12.3678,2.1595,0.01758,121.3036,66.2874,78.4235,0.415089,0.317319,2.5183,89.6662,94.6509,64.0884,,,-21.5876,32.0313,
413.1564,12.25,12.3751,2.1703,0.016911,121.99,65.0532,76.9822,0.411627,0.314498,2.5301,88.6561,93.5329,63.3631,,,-21.5445,32.0313,
413.3088,12.25,12.3824,2.1811,0.016243,122.6764,63.819,75.541,0.408165,0.311676,2.5419,87.646,92.4149,62.6377,,,-21.5015,32.0313,
413.4612,12.25,12.3897,2.1919,0.015574,123.3628,62.5848,74.0997,0.404704,0.308855,2.5538,86.6359,91.297,61.9123,,,-21.4584,32.0313,
413.6136,12.25,12.3899,2.1885,0.016623,124.0744,63.8061,75.5463,0.413119,0.315409,2.5183,84.6716,89.1187,60.8938,,,-21.4579,32.0313,
413.766,12.25,12.3878,2.1803,0.018258,124.7946,65.8661,77.9792,0.425592,0.325165,2.4667,82.3814,86.5782,59.7751,,,-21.4719,32.0313,
413.9184,12.25,12.3856,2.172,0.019894,125.5149,67.9261,80.4122,0.438064,0.334921,2.4151,80.0912,84.0377,58.6564,,,-21.4859,32.0313,
414.0708,12.25,12.3806,2.1663,0.020523,125.8515,69.3402,82.0719,0.444085,0.339699,2.3938,79.0192,82.8443,58.0768,,,-21.4969,32.0313,
414.2232,12.25,12.3723,2.1634,0.019992,125.7459,70.0101,82.8404,0.442671,0.338739,2.4075,79.3511,83.2035,58.1185,,,-21.5045,32.0313,
414.3756,12.25,12.3641,2.1605,0.01946,125.6404,70.68,83.609,0.441256,0.337779,2.4211,79.683,83.5627,58.1602,,,-21.5121,32.0313,
414.528,12.25,12.3568,2.1582,0.019201,125.5383,70.9568,83.9156,0.441448,0.33805,2.4298,80.3025,84.2416,58.3097,,,-21.5209,32.0313,
414.6804,12.25,12.3539,2.1591,0.020148,125.4513,69.4872,82.1698,0.448774,0.343789,2.4165,82.1998,86.341,58.9377,,,-21.5351,32.0313,
414.8328,12.25,12.3511,2.1599,0.021096,125.3643,68.0177,80.4241,0.4561,0.349528,2.4031,84.0971,88.4404,59.5657,,,-21.5492,32.0313,
414.9852,12.25,12.3482,2.1607,0.022043,125.2773,66.5482,78.6784,0.463427,0.355267,2.3897,85.9945,90.5397,60.1937,,,-21.5634,32.0313,
415.1376,12.25,12.3422,2.1593,0.023191,125.1817,65.529,77.4577,0.449216,0.344292,2.3591,87.1644,91.8362,60.7202,,,-21.6404,32.0313,
415.29,12.25,12.3359,2.1576,0.02436,125.0852,64.5582,76.2935,0.432689,0.331521,2.3267,88.256,93.0463,61.2358,,,-21.7242,32.0313,
415.4424,12.25,12.3296,2.156,0.025529,124.9887,63.5875,75.1293,0.416162,0.318749,2.2943,89.3477,94.2564,61.7513,,,-21.8079,32.0313,
415.5948,12.25,12.3234,2.1552,0.0248,124.9363,63.7309,75.2816,0.415668,0.318481,2.2921,87.7743,92.5081,60.8075,,,-21.9586,32.0313,
415.7472,12.25,12.3171,2.1548,0.022918,124.9108,64.5512,76.2338,0.424917,0.325811,2.3083,84.5818,88.9624,58.9769,,,-22.1498,32.0313,
415.8996,12.25,12.3109,2.1545,0.021035,124.8852,65.3716,77.186,0.434166,0.333141,2.3244,81.3892,85.4166,57.1463,,,-22.341,32.0313,
416.052,12.25,12.3084,2.1557,0.020184,124.9121,65.7005,77.5676,0.439271,0.337173,2.3391,79.0274,82.7974,55.8105,,,-22.5351,32.0313,
416.2044,12.25,12.3129,2.1596,0.021326,125.0401,65.0806,76.8477,0.436375,0.334837,2.351,78.2694,81.9673,55.4301,,,-22.7348,32.0313,
416.3568,12.25,12.3174,2.1635,0.022467,125.1682,64.4606,76.1277,0.433479,0.332501,2.3629,77.5115,81.1372,55.0496,,,-22.9344,32.0313,
416.5092,12.25,12.3211,2.1668,0.023498,125.2828,63.9143,75.4927,0.430899,0.330424,2.3762,76.9162,80.4856,54.7646,,,-23.1202,32.0313,
416.6616,12.25,12.3131,2.1614,0.022799,125.1879,64.5145,76.1798,0.43324,0.332387,2.4109,78.852,82.6128,55.9653,,,-23.0912,32.0313,
416.814,12.25,12.3051,2.1559,0.0221,125.0929,65.1148,76.8669,0.435581,0.33435,2.4456,80.7878,84.74,57.1661,,,-23.0621,32.0313,
416.9664,12.25,12.2972,2.1505,0.021401,124.998,65.715,77.554,0.437922,0.336313,2.4804,82.7236,86.8671,58.3668,,,-23.0331,32.0313,
417.1188,12.25,12.2948,2.1507,0.022033,124.8521,66.7828,78.8077,0.43572,0.334633,2.4734,83.932,88.2021,59.1389,,,-23.003,32.0313,
417.2712,12.25,12.294,2.1525,0.023042,124.6918,67.9827,80.2216,0.432233,0.331922,2.4546,84.9348,89.313,59.7897,,,-22.9725,32.0313,
417.4236,12.25,12.2932,2.1543,0.02405,124.5315,69.1827,81.6355,0.428746,0.329211,2.4358,85.9375,90.4238,60.4405,,,-22.9421,32.0313,
417.576,12.25,12.2929,2.1537,0.024246,124.5807,69.2595,81.7252,0.423359,0.324999,2.408,86.9421,91.5402,61.1497,,,-22.9076,32.0313,
417.7284,12.25,12.2931,2.1505,0.023625,124.8405,68.2071,80.4838,0.416062,0.319278,2.371,87.9488,92.6622,61.9175,,,-22.8691,32.0313,
417.8808,12.25,12.2932,2.1473,0.023004,125.1003,67.1547,79.2425,0.408764,0.313557,2.334,88.9554,93.7841,62.6853,,,-22.8307,32.0313,
418.0332,12.25,12.2934,2.1444,0.022508,125.3911,66.38,78.3287,0.40775,0.312746,2.3003,90.2863,95.2713,63.714,,,-22.8064,32.0313,
418.1856,12.25,12.2935,2.1428,0.022462,125.7935,66.6023,78.5914,0.429292,0.329563,2.2784,92.7813,98.0697,65.6792,,,-22.8333,32.0313,
418.338,12.25,12.2935,2.1411,0.022417,126.1958,66.8247,78.854,0.450834,0.346379,2.2565,95.2762,100.8682,67.6445,,,-22.8601,32.0313,
418.4904,12.25,12.2936,2.1394,0.022371,126.5982,67.0471,79.1166,0.472377,0.363195,2.2345,97.7712,103.6667,69.6097,,,-22.8869,32.0313,
418.6428,12.25,12.2966,2.1358,0.019432,126.1399,66.5558,78.5449,0.470509,0.361698,2.2566,96.7653,102.5393,68.8686,,,-23.1213,32.0313,
418.7952,12.25,12.2998,2.132,0.016299,125.6237,66.0164,77.9172,0.467068,0.358969,2.2816,95.5242,101.148,67.9456,,,-23.3695,32.0313,
418.9476,12.25,12.303,2.1282,0.013166,125.1075,65.4771,77.2894,0.463627,0.35624,2.3066,94.283,99.7567,67.0226,,,-23.6178,32.0313,
419.1,12.25,12.3116,2.1338,0.013562,123.485,65.5273,77.3725,0.458345,0.351981,2.3298,93.6752,99.0847,66.7984,,,-23.8004,32.0313,
419.2524,12.25,12.3231,2.1442,0.015807,121.2828,65.8864,77.828,0.452097,0.34692,2.3521,93.3992,98.7896,66.9405,,,-23.9486,32.0313,
419.4048,12.25,12.3347,2.1546,0.018052,119.0806,66.2455,78.2836,0.44585,0.341859,2.3745,93.1232,98.4945,67.0826,,,-24.0968,32.0313,
419.5572,12.25,12.3421,2.1649,0.020472,118.0976,65.829,77.8113,0.431261,0.330314,2.3854,93.0996,98.4776,67.5426,,,-24.2237,32.0313,
419.7096,12.25,12.3427,2.1752,0.023182,119.144,64.1217,75.7948,0.402792,0.307978,2.3775,93.496,98.924,68.5316,,,-24.315,32.0313,
419.862,12.25,12.3434,2.1854,0.025893,120.1905,62.4144,73.7784,0.374322,0.285641,2.3696,93.8924,99.3703,69.5207,,,-24.4062,32.0313,
420.0144,12.25,12.3438,2.1931,0.028279,121.2574,60.7712,71.8373,0.349823,0.266424,2.3591,94.0316,99.5286,70.2902,,,-24.5138,32.0313,
420.1668,12.25,12.3424,2.1759,0.027562,122.5204,59.7434,70.619,0.363381,0.277107,2.3232,91.7065,96.9268,68.9562,,,-24.777,32.0313,
420.3192,12.25,12.341,2.1588,0.026846,123.7835,58.7156,69.4007,0.376938,0.28779,2.2873,89.3814,94.325,67.6222,,,-25.0403,32.0313,
420.4716,12.25,12.3396,2.1416,0.026129,125.0466,57.6878,68.1823,0.390495,0.298472,2.2514,87.0563,91.7232,66.2882,,,-25.3036,32.0313,
420.624,12.25,12.3418,2.1386,0.024447,125.1447,55.7612,65.9097,0.398096,0.304407,2.2501,87.7788,92.5313,66.3592,,,-25.4526,32.0313,
420.7764,12.25,12.3449,2.1388,0.022545,124.9759,53.6286,63.3955,0.404331,0.309255,2.2568,89.1992,94.1204,66.752,,,-25.5755,32.0313,
420.9288,12.25,12.3479,2.1389,0.020643,124.8072,51.4961,60.8814,0.410567,0.314103,2.2634,90.6197,95.7094,67.1448,,,-25.6984,32.0313,
421.0812,12.25,12.3586,2.139,0.018169,125.0074,51.5809,61.0074,0.413806,0.316475,2.2928,89.9057,94.9284,66.2551,,,-25.885,32.0313,
421.2336,12.25,12.3759,2.1391,0.015194,125.5311,53.61,63.4485,0.414417,0.316676,2.3421,87.3202,92.0693,64.2409,,,-26.1275,32.0313,
421.386,12.25,12.3933,2.1391,0.012218,126.0548,55.6391,65.8895,0.415028,0.316878,2.3914,84.7347,89.2101,62.2266,,,-26.3699,32.0313,
421.5384,12.25,12.4091,2.141,0.010512,126.0811,58.3268,69.1094,0.416536,0.317801,2.4242,80.6088,84.687,59.2769,,,-26.729,32.0313,
421.6908,12.25,12.4202,2.1481,0.012574,124.6309,62.9697,74.6417,0.420704,0.320867,2.4079,71.9098,75.2242,53.55,,,-27.4343,32.0313,
421.8432,12.25,12.4313,2.1553,0.014636,123.1806,67.6126,80.174,0.424872,0.323933,2.3917,63.2109,65.7613,47.8231,,,-28.1396,32.0313,
421.9956,12.25,12.4424,2.1625,0.016698,121.7304,72.2554,85.7063,0.429041,0.326999,2.3755,54.5119,56.2985,42.0962,,,-28.845,32.0313,
422.148,12.25,12.4413,2.1897,0.022209,121.2063,74.3017,88.1297,0.42795,0.326171,2.4789,50.2303,51.7515,38.9464,,,-29.5017,32.0313,
422.3004,12.25,12.4398,2.2175,0.027822,120.7097,76.2707,90.4605,0.426703,0.325227,2.5858,46.08,47.3507,35.8733,,,-30.157,32.0313,
422.4528,12.25,12.4383,2.2453,0.033436,120.2131,78.2397,92.7914,0.425456,0.324283,2.6927,41.9297,42.9498,32.8002,,,-30.8123,32.0313,
422.6052,12.25,12.4358,2.2541,0.035275,120.25,78.8106,93.4604,0.422533,0.322048,2.7151,40.702,41.6471,31.8838,,,-31.1532,32.0313,
422.7576,12.25,12.4328,2.2544,0.035422,120.5262,78.7542,93.3837,0.418856,0.319235,2.6996,40.7857,41.7343,31.9351,,,-31.3531,32.0313,
422.91,12.25,12.4298,2.2547,0.035568,120.8025,78.6978,93.307,0.41518,0.316421,2.6841,40.8693,41.8216,31.9864,,,-31.5529,32.0313,
423.0624,12.25,12.4275,2.2536,0.035911,121.0385,79.1819,93.8732,0.414251,0.315736,2.6713,40.7402,41.6857,31.8107,,,-31.7878,32.0313,
423.2148,12.25,12.426,2.2505,0.036538,121.2163,80.4457,95.3665,0.417284,0.318122,2.6625,40.3042,41.228,31.3079,,,-32.0732,32.0313,
423.3672,12.25,12.4245,2.2475,0.037165,121.3942,81.7095,96.8599,0.420317,0.320508,2.6538,39.8682,40.7704,30.805,,,-32.3586,32.0313,
423.5196,12.25,12.4238,2.2446,0.037875,121.4746,82.6985,98.0299,0.423804,0.323233,2.6463,39.4455,40.3269,30.3526,,,-32.6277,32.0313,
423.672,12.25,12.4283,2.2426,0.039149,120.8952,81.8252,97.0095,0.43037,0.328257,2.6478,39.1134,39.9797,30.2417,,,-32.7867,32.0313,
423.8244,12.25,12.4328,2.2406,0.040423,120.3158,80.9519,95.989,0.436936,0.333281,2.6494,38.7813,39.6326,30.1307,,,-32.9456,32.0313,
