DEPTH,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP
1963.674,8.5,8.559,2.4472,90.1905,126.457,0.315698,3.3319,4.8563,4.7947,4.4229,-269.0927
1963.8264,8.5,8.5258,2.4504,90.4599,125.1696,0.299753,3.3967,4.6234,4.5563,4.2193,-269.0113
1963.9788,8.5,8.5656,2.4636,90.6926,111.996,0.296243,3.3418,4.7745,4.6986,4.3207,-268.7456
1964.1312,8.5,8.6007,2.4598,90.9562,127.8713,0.301944,3.3529,4.8595,4.7834,4.3771,-268.3883
1964.2836,8.5,8.5886,2.4421,91.5674,117.6221,0.303745,3.436,4.7252,4.6534,4.2734,-268.4449
1964.436,8.5,8.5697,2.4493,90.7993,124.7987,0.311012,3.393,4.6435,4.576,4.2286,-268.4844
1964.5884,8.5,8.5478,2.4656,90.757,133.3007,0.297634,3.3375,4.7132,4.6437,4.2753,-268.4882
1964.7408,8.5,8.5369,2.4641,90.8296,118.9464,0.314149,3.2993,4.579,4.52,4.1963,-268.4543
1964.8932,8.5,8.5438,2.4642,91.2318,123.8131,0.321626,3.2992,4.7063,4.6491,4.2989,-268.4387
1965.0456,8.5,8.559,2.4586,91.3496,121.3091,0.337598,3.3633,4.7695,4.7121,4.3408,-268.5594
1965.198,8.5,8.5798,2.4378,91.4845,132.8882,0.339895,3.3326,4.4158,4.361,4.028,-268.5554
1965.3504,8.5,8.5805,2.4504,91.8299,122.875,0.327976,3.3383,4.3423,4.2877,3.9559,-268.3463
1965.5028,8.5,8.5685,2.4515,92.1759,118.6057,0.322484,3.2719,4.4728,4.4165,4.0868,-268.1436
1965.6552,8.5,8.5378,2.4468,92.4407,124.9921,0.312968,3.4032,4.701,4.6392,4.2793,-267.9206
1965.8076,8.5,8.5358,2.4557,91.8725,124.1976,0.329182,3.4468,4.663,4.6023,4.228,-267.6537
1965.96,8.5,8.5371,2.4537,92.0829,118.4032,0.339208,3.4922,4.4553,4.3983,4.0349,-267.5052
1966.1124,8.5,8.5556,2.4472,91.771,128.0052,0.336551,3.3813,4.5029,4.4439,4.0595,-267.1629
1966.2648,8.5,8.5366,2.4611,91.6588,119.7252,0.324073,3.4016,4.5001,4.4464,4.0746,-266.8452
1966.4172,8.5,8.5277,2.4672,91.9272,109.232,0.318024,3.3269,4.6299,4.5639,4.1679,-266.8926
1966.5696,8.5,8.5153,2.4745,91.5581,116.6457,0.307019,3.3322,4.5939,4.5202,4.1342,-267.3274
1966.722,8.5,8.5348,2.4612,92.0771,113.1979,0.322437,3.3553,4.5336,4.457,4.0961,-267.805
1966.8744,8.5,8.5442,2.4611,91.6593,105.6755,0.332158,3.4015,4.601,4.5169,4.1636,-267.8994
1967.0268,8.5,8.5636,2.4536,92.2812,110.3826,0.367997,3.4551,4.3686,4.2807,3.9562,-267.8169
1967.1792,8.5,8.5457,2.4502,92.0396,118.6575,0.366853,3.3617,4.4232,4.3223,3.977,-267.961
1967.3316,8.5,8.4631,2.4519,91.65,108.8948,0.348746,3.3881,4.6381,4.5293,4.1379,-267.9829
1967.484,8.5,8.523,2.4605,91.7134,116.5615,0.329305,3.3182,4.65,4.548,4.1566,-267.7798
1967.6364,8.5,8.5247,2.4653,90.5754,120.9633,0.324311,3.3259,4.8329,4.7287,4.2708,-267.6544
1967.7888,8.5,8.5782,2.4651,90.0295,132.4716,0.326383,3.3361,4.8985,4.8038,4.2845,-267.7639
1967.9412,8.5,8.5897,2.4601,89.7142,113.8604,0.329006,3.3727,5.0465,4.9707,4.4145,-267.6923
1968.0936,8.5,8.5592,2.4659,88.5366,116.2987,0.337144,3.3384,5.1008,5.0287,4.453,-267.6617
1968.246,8.5,8.5372,2.4562,89.8641,125.4325,0.340113,3.378,4.6431,4.5638,4.1107,-267.6883
1968.3984,8.5,8.54,2.4531,90.1842,127.3227,0.348598,3.3633,4.5732,4.4871,4.0671,-267.6849
1968.5508,8.5,8.602,2.4379,92.0452,128.625,0.343576,3.3732,4.3042,4.238,3.9147,-267.7164
1968.7032,8.5,8.6473,2.443,93.2821,112.2094,0.356682,3.2934,4.1616,4.0994,3.8101,-267.8185
1968.8556,8.5,8.8404,2.4314,92.8077,112.4703,0.390536,3.3974,4.0634,4.0134,3.7126,-268.0083
1969.008,8.5,8.548,2.4364,94.2997,127.6136,0.382782,3.3008,4.0419,3.9998,3.6832,-268.0331
1969.1604,8.5,8.5075,2.4543,93.258,128.3597,0.366925,3.2129,4.2914,4.2486,3.8575,-267.8738
1969.3128,8.5,8.6079,2.4554,92.4398,110.463,0.337375,3.1835,4.8833,4.8368,4.3441,-267.7035
1969.4652,8.5,8.565,2.4606,92.2553,132.3317,0.336264,3.1547,5.0094,4.9739,4.4622,-267.5943
1969.6176,8.5,8.6017,2.4498,91.9333,125.4352,0.329064,3.3011,4.8591,4.8074,4.32,-267.5493
1969.77,8.5,8.6092,2.4226,92.6985,125.6146,0.325448,3.4072,3.8894,3.8359,3.5232,-267.737
1969.9224,8.5,8.5779,2.431,93.2492,127.5579,0.31967,3.3471,4.3023,4.2355,3.8821,-267.9522
1970.0748,8.5,8.4998,2.4536,91.7565,120.4007,0.327681,3.3632,4.4959,4.4223,4.0425,-268.3762
1970.2272,8.5,8.4565,2.4545,90.3921,126.5051,0.318389,3.3357,4.8833,4.7987,4.345,-268.7019
1970.3796,8.5,8.5737,2.4543,90.03,121.6808,0.312438,3.3527,5.0397,4.9473,4.4411,-268.5904
1970.532,8.5,8.5963,2.4571,89.8511,122.3919,0.303851,3.3694,4.6542,4.57,4.1212,-268.2288
1970.6844,8.5,8.6078,2.4835,89.915,122.8275,0.308366,3.3557,4.7198,4.6413,4.1747,-268.2148
1970.8368,8.5,8.5661,2.4791,90.2528,127.5167,0.313745,3.3691,4.633,4.5553,4.1393,-268.4267
1970.9892,8.5,8.5249,2.4685,90.8134,127.2519,0.325247,3.3,4.6323,4.526,4.1243,-268.4963
1971.1416,8.5,8.5434,2.4676,91.2627,112.9693,0.331955,3.3036,4.61,4.5018,4.0923,-268.2258
1971.294,8.5,8.568,2.4679,91.414,119.0803,0.325608,3.3281,4.7606,4.6584,4.2417,-267.8043
1971.4464,8.5,8.6163,2.4839,90.7814,121.5758,0.328164,3.4025,4.9711,4.8814,4.3965,-267.678
1971.5988,8.5,8.6221,2.4653,91.1337,130.1404,0.324723,3.3899,4.6221,4.5468,4.1248,-267.6612
1971.7512,8.5,8.5634,2.47,91.1116,128.9091,0.32151,3.3405,4.8597,4.7753,4.316,-267.5749
1971.9036,8.5,8.5672,2.4659,90.9844,128.1042,0.333085,3.323,4.771,4.7055,4.2641,-267.2804
1972.056,8.5,8.5407,2.4543,90.6608,136.8005,0.340848,3.3189,4.5831,4.5217,4.0972,-267.2374
1972.2084,8.5,8.577,2.4514,92.685,117.7359,0.352206,3.3864,4.2466,4.1985,3.8144,-267.3334
1972.3608,8.5,8.5598,2.4673,92.9689,115.3541,0.348063,3.3582,4.2699,4.2148,3.827,-267.4373
1972.5132,8.5,8.5563,2.4634,93.4541,131.5324,0.370371,3.3791,4.1249,4.0778,3.7247,-267.3352
1972.6656,8.5,8.5299,2.4587,93.6464,136.6566,0.357558,3.2657,4.4441,4.3978,4.0231,-267.1521
1972.818,8.5,8.6226,2.442,93.5082,124.3439,0.349416,3.332,4.5144,4.457,4.0463,-267.0832
1972.9704,8.5,8.5622,2.423,94.3664,108.182,0.319845,3.4348,4.048,4.0002,3.6596,-267.429
1973.1228,8.5,8.5466,2.4692,93.6335,120.2671,0.331071,3.4105,3.9986,3.9456,3.6073,-267.7995
1973.2752,8.5,8.5737,2.4712,92.7247,123.8767,0.318944,3.3654,4.5676,4.5104,4.0975,-268.0584
1973.4276,8.5,8.5067,2.4697,92.285,113.8573,0.319605,3.383,5.1132,5.0442,4.5146,-268.2672
1973.58,8.5,8.5548,2.477,90.6385,128.0604,0.32125,3.4473,5.1755,5.1029,4.5439,-268.4884
1973.7324,8.5,8.5589,2.4738,90.0548,108.026,0.321313,3.4461,5.021,4.9447,4.4079,-268.6086
1973.8848,8.5,8.5651,2.4709,90.2285,119.5488,0.326725,3.3786,4.8275,4.7369,4.2526,-268.5262
1974.0372,8.5,8.5575,2.4769,90.1248,120.6809,0.326515,3.3213,4.8182,4.722,4.2626,-268.7545
1974.1896,8.5,8.5353,2.4865,92.0968,112.9786,0.334235,3.4187,4.6427,4.5346,4.1454,-269.1457
1974.342,8.5,8.5096,2.4778,91.2808,120.0667,0.343751,3.3245,4.938,4.8087,4.3663,-269.1307
1974.4944,8.5,8.5382,2.4667,91.8746,114.0861,0.334071,3.3434,4.6067,4.4862,4.1077,-268.6253
1974.6468,8.5,8.5048,2.481,91.8933,118.9668,0.323026,3.3309,4.8392,4.7008,4.2798,-268.3058
1974.7992,8.5,8.5607,2.4851,92.1965,128.147,0.313988,3.4468,4.455,4.3418,3.9853,-268.467
1974.9516,8.5,8.5479,2.4886,92.4854,132.2844,0.32086,3.3122,4.3724,4.272,3.9213,-268.2534
1975.104,8.5,8.5416,2.491,91.8482,128.0719,0.323839,3.3829,4.6163,4.5156,4.1191,-267.7036
1975.2564,8.5,8.5148,2.4832,92.5307,122.7091,0.34123,3.2712,4.6254,4.5374,4.1023,-267.5512
1975.4088,8.5,8.5123,2.4779,91.1802,113.2802,0.329844,3.2279,4.8556,4.7639,4.2658,-267.6725
1975.5612,8.5,8.5058,2.4757,90.776,129.4205,0.315613,3.2183,4.7885,4.7053,4.2222,-267.7136
1975.7136,8.5,8.555,2.4655,92.3087,122.438,0.301118,3.2553,4.4884,4.4124,4.0023,-267.4928
1975.866,8.5,8.5599,2.4933,91.3464,129.3503,0.316118,3.3546,4.5157,4.4357,4.0317,-267.2833
1976.0184,8.5,8.5798,2.4787,91.4651,117.9663,0.342552,3.4713,4.2862,4.215,3.8595,-267.0299
1976.1708,8.5,8.5791,2.4672,91.9654,118.0435,0.351632,3.2234,4.4649,4.3942,4.0206,-266.8107
1976.3232,8.5,8.5456,2.4776,92.8803,122.5996,0.338867,3.41,4.5068,4.4265,4.0544,-266.8736
1976.4756,8.5,8.4931,2.4513,93.0344,116.5309,0.32301,3.4515,4.3952,4.3185,3.9478,-267.0947
1976.628,8.5,8.4831,2.4638,92.2577,123.2881,0.329162,3.2945,4.2448,4.1841,3.8272,-266.9762
1976.7804,8.5,8.5329,2.4637,92.3238,125.5885,0.326562,3.2057,4.6239,4.5645,4.1306,-266.8304
1976.9328,8.5,8.547,2.4548,92.2178,124.2951,0.332976,3.3262,4.4433,4.3841,3.9817,-267.042
1977.0852,8.5,8.5562,2.4023,92.6205,122.4289,0.322072,3.4094,4.3873,4.3275,3.94,-267.067
1977.2376,8.5,8.5322,2.4455,92.3065,107.3672,0.331617,3.2939,4.4014,4.3362,3.9542,-267.2026
1977.39,8.5,8.4666,2.4541,91.9448,107.8623,0.318696,3.3804,4.494,4.4286,4.0477,-267.6427
1977.5424,8.5,8.5386,2.4578,92.3897,116.4259,0.318378,3.4177,4.3653,4.3018,3.9503,-268.1295
1977.6948,8.5,8.5036,2.4791,92.9141,129.2706,0.316533,3.2686,4.3974,4.3308,3.9699,-268.3947
1977.8472,8.5,8.4965,2.4842,92.7259,116.0103,0.323603,3.3332,4.3663,4.2912,3.9476,-268.4259
1977.9996,8.5,8.5712,2.4851,92.8581,115.2598,0.327943,3.657,4.5063,4.4248,4.0386,-268.6429
1978.152,8.5,8.5142,2.4681,93.6894,116.4105,0.325296,3.3989,4.518,4.4383,4.0498,-268.9298
1978.3044,8.5,8.471,2.4684,92.3585,124.3732,0.329711,3.4322,4.7224,4.6312,4.2202,-268.74
1978.4568,8.5,8.4802,2.4541,92.7146,116.464,0.340968,3.3128,4.3486,4.272,3.9077,-268.7466
1978.6092,8.5,8.5129,2.4648,92.8652,127.4305,0.33751,3.3387,4.4784,4.4059,4.0207,-268.9062
1978.7616,8.5,8.5456,2.4559,91.1804,132.3352,0.335111,3.4486,4.9087,4.8363,4.3724,-269.1568
1978.914,8.5,8.557,2.4635,91.5552,128.0102,0.322315,3.3615,4.923,4.8607,4.4041,-269.174
1979.0664,8.5,8.5477,2.4639,90.2815,125.7455,0.319752,3.3274,4.8015,4.7301,4.2909,-269.1791
1979.2188,8.5,8.5443,2.4612,90.2092,113.9145,0.326906,3.3048,4.5156,4.4512,4.0605,-269.2574
1979.3712,8.5,8.5079,2.4681,91.0735,117.9807,0.338218,3.2471,4.6357,4.5633,4.195,-269.4474
1979.5236,8.5,8.5535,2.4681,91.1646,122.5892,0.334457,3.3376,4.8041,4.7306,4.3505,-269.5642
1979.676,8.5,8.5363,2.4495,91.2883,113.3878,0.320707,3.3774,4.7291,4.6589,4.2834,-269.7061
1979.8284,8.5,8.5236,2.4593,92.4285,118.7033,0.3073,3.256,4.4343,4.3627,4.0304,-269.763
1979.9808,8.5,8.5051,2.4651,92.2988,120.1974,0.305318,3.2743,4.6831,4.6242,4.2425,-269.6056
1980.1332,8.5,8.535,2.4662,91.5361,113.1813,0.30768,3.2363,4.823,4.7779,4.367,-269.3507
1980.2856,8.5,8.5561,2.4469,91.8662,108.2038,0.313753,3.283,4.5866,4.5444,4.1666,-269.0651
1980.438,8.5,8.5446,2.4515,91.072,108.1273,0.309253,3.3248,4.5904,4.5524,4.1622,-268.9461
1980.5904,8.5,8.5546,2.4474,90.9768,109.6268,0.309423,3.4214,4.7544,4.7142,4.2834,-268.9854
1980.7428,8.5,8.6561,2.436,90.4895,118.4555,0.315026,3.4373,4.6961,4.6496,4.2613,-269.4076
1980.8952,8.5,8.5455,2.4636,90.7317,128.3351,0.314715,3.4057,4.7948,4.7412,4.369,-269.7296
1981.0476,8.5,8.5557,2.4681,91.4625,113.853,0.321392,3.389,4.7934,4.7382,4.3637,-269.8936
1981.2,8.5,8.5342,2.488,92.076,108.9623,0.319131,3.4474,4.5251,4.4643,4.1221,-270.092
1981.3524,8.5,8.4923,2.4921,91.8914,112.5478,0.327653,3.3191,4.6921,4.6175,4.2427,-270.3683
1981.5048,8.5,8.4831,2.481,91.4389,119.9223,0.329683,3.3053,4.7983,4.7361,4.3337,-270.548
1981.6572,8.5,8.5331,2.4779,90.8223,110.9211,0.315911,3.3416,4.8668,4.8076,4.3745,-270.3521
1981.8096,8.5,8.5503,2.4718,89.3283,111.9388,0.310445,3.4708,5.1116,5.0476,4.559,-269.9202
1981.962,8.5,8.5573,2.4744,89.2779,126.7481,0.295822,3.4716,5.0188,4.9521,4.4647,-269.9838
1982.1144,8.5,8.5471,2.4834,89.2888,123.4938,0.303199,3.4499,5.1539,5.0882,4.5768,-269.9164
1982.2668,8.5,8.5364,2.4771,89.1754,117.9867,0.308709,3.3515,5.2144,5.1495,4.6306,-269.7295
1982.4192,8.5,8.5343,2.4749,90.3604,126.2844,0.322205,3.3904,5.1612,5.0928,4.6053,-269.452
1982.5716,8.5,8.5142,2.4793,90.4037,120.9775,0.316542,3.3618,4.9259,4.8414,4.4131,-269.448
1982.724,8.5,8.5067,2.4636,91.0046,119.0924,0.339747,3.372,4.6412,4.5535,4.1973,-269.6639
1982.8764,8.5,8.4274,2.464,91.1733,109.1792,0.351185,3.3812,4.7251,4.6429,4.2703,-269.7654
1983.0288,8.5,8.5692,2.4724,90.845,122.7045,0.353911,3.3228,4.7754,4.6957,4.3191,-270.1227
1983.1812,8.5,8.5573,2.4619,90.9587,112.4221,0.326083,3.3916,5.1352,5.054,4.5808,-270.1855
1983.3336,8.5,8.5211,2.4608,90.0445,114.2,0.31136,3.378,4.9222,4.8486,4.38,-270.1407
1983.486,8.5,8.4954,2.4752,89.5075,117.7636,0.315867,3.3659,5.0248,4.9447,4.4659,-269.7446
1983.6384,8.5,8.5414,2.4693,90.9009,128.4927,0.306591,3.3931,4.9179,4.8399,4.3869,-269.283
1983.7908,8.5,8.5636,2.4804,90.5743,118.827,0.302035,3.3826,4.703,4.6357,4.2181,-269.1151
1983.9432,8.5,8.5505,2.4629,90.4746,121.3812,0.302134,3.366,4.5394,4.4679,4.0568,-269.08
1984.0956,8.5,8.5332,2.463,90.9974,121.8648,0.328402,3.2795,4.6506,4.5765,4.1249,-269.3059
1984.248,8.5,8.5747,2.472,90.0928,132.5906,0.34081,3.2623,4.7249,4.6515,4.1847,-269.6287
1984.4004,8.5,8.4383,2.4784,90.8789,118.0398,0.330599,3.2392,5.0047,4.9378,4.4221,-269.7913
1984.5528,8.5,8.5126,2.4909,90.5666,108.8077,0.337593,3.2434,4.8258,4.7568,4.2802,-269.9377
1984.7052,8.5,8.4912,2.4661,90.9246,115.3235,0.339152,3.3513,4.5795,4.5116,4.0746,-269.8275
1984.8576,8.5,8.4794,2.4595,90.4489,117.8751,0.332047,3.3561,4.5242,4.4501,4.0278,-269.9867
1985.01,8.5,8.4767,2.4664,90.7555,111.4069,0.326649,3.2295,4.5377,4.4579,4.0524,-270.2908
1985.1624,8.5,8.4531,2.4625,90.0523,121.3972,0.325666,3.2762,4.8626,4.7769,4.3239,-269.8655
1985.3148,8.5,8.5407,2.4642,91.2633,117.9446,0.355155,3.3348,4.5287,4.4418,4.062,-269.4758
1985.4672,8.5,8.5498,2.4852,91.018,112.6831,0.344985,3.3955,4.8351,4.735,4.2972,-269.5038
1985.6196,8.5,8.5898,2.4843,89.9017,120.0536,0.332723,3.2454,4.8495,4.7553,4.3205,-269.4249
1985.772,8.5,8.5919,2.4962,90.3846,121.736,0.309697,3.2376,5.0388,4.9496,4.4743,-269.2685
1985.9244,8.5,8.5792,2.4904,89.1942,126.5954,0.309263,3.2903,5.2189,5.1307,4.5934,-269.0476
1986.0768,8.5,8.54,2.4749,89.5499,131.6454,0.314834,3.3762,4.8209,4.7478,4.2756,-269.1459
1986.2292,8.5,8.5585,2.4727,90.9331,120.5988,0.320237,3.2876,5.0015,4.9234,4.4101,-269.3275
1986.3816,8.5,8.5799,2.4547,89.6163,123.3632,0.336571,3.3646,4.3799,4.3179,3.9312,-269.4447
1986.534,8.5,8.5845,2.4674,91.8208,114.9726,0.34651,3.2165,4.3325,4.2688,3.9044,-269.7616
1986.6864,8.5,8.6285,2.465,91.7429,125.1059,0.342446,3.2474,4.6827,4.6148,4.2043,-269.7012
1986.8388,8.5,8.5959,2.4583,92.7013,114.5858,0.329132,3.3332,4.6059,4.5374,4.1704,-269.8162
1986.9912,8.5,8.6019,2.4355,92.3295,105.8982,0.337922,3.3766,4.4062,4.3359,3.9641,-269.8949
1987.1436,8.5,8.579,2.4457,92.6506,112.0107,0.334662,3.3049,4.1216,4.0619,3.7357,-270.0758
1987.296,8.5,8.5317,2.471,92.0786,109.9432,0.322256,3.3437,4.356,4.2915,3.9439,-270.1169
1987.4484,8.5,8.6316,2.4742,91.4864,126.7457,0.307597,3.3303,4.77,4.7008,4.2933,-270.2238
1987.6008,8.5,8.6424,2.4675,90.8946,122.5992,0.308405,3.3357,4.9169,4.8495,4.3797,-270.3747
1987.7532,8.5,8.5528,2.4725,90.2135,118.7795,0.303519,3.3793,4.6892,4.6211,4.1668,-270.308
1987.9056,8.5,8.5358,2.4721,90.2074,126.2907,0.304909,3.361,5.0113,4.9377,4.4511,-270.2447
1988.058,8.5,8.5271,2.4706,90.3401,119.9121,0.303763,3.3476,5.1282,5.048,4.5748,-270.3572
1988.2104,8.5,8.554,2.4631,90.8843,118.1934,0.317374,3.4254,4.9207,4.8458,4.4176,-270.6494
1988.3628,8.5,8.5229,2.4829,91.1749,123.0399,0.32335,3.3595,4.6179,4.5423,4.1661,-270.9825
1988.5152,8.5,8.5215,2.4753,91.0434,116.1136,0.320985,3.3515,4.9176,4.8431,4.4063,-270.7885
1988.6676,8.5,8.5369,2.4767,89.9836,123.1572,0.321208,3.3827,5.0124,4.9414,4.4953,-270.2731
1988.82,8.5,8.5699,2.4654,90.24,117.3262,0.320662,3.2633,4.8823,4.8191,4.3819,-270.1837
1988.9724,8.5,8.6019,2.4641,91.7738,105.7869,0.325839,3.3072,4.8738,4.8101,4.3743,-270.1259
1989.1248,8.5,8.6065,2.4622,91.3952,117.659,0.323892,3.3462,4.5118,4.4627,4.0999,-269.9335
1989.2772,8.5,8.6438,2.4563,91.3937,129.8352,0.323546,3.5171,4.5473,4.5012,4.1551,-269.9803
1989.4296,8.5,8.698,2.461,91.2595,124.4446,0.326414,3.5204,4.6684,4.6244,4.2547,-270.1327
1989.582,8.5,8.5889,2.4819,90.5675,124.6628,0.319653,3.4463,4.7189,4.6703,4.2753,-270.4784
1989.7344,8.5,8.5761,2.4879,90.4273,114.829,0.311674,3.4437,5.0203,4.9707,4.5771,-271.1066
1989.8868,8.5,8.5756,2.4947,89.8881,112.3742,0.296308,3.4444,5.2359,5.1857,4.7592,-271.4977
1990.0392,8.5,8.5759,2.4851,90.0958,112.7997,0.305307,3.5124,5.2596,5.2056,4.7628,-271.6813
1990.1916,8.5,8.5802,2.4865,90.5643,116.464,0.312235,3.3111,4.944,4.8957,4.5096,-272.1158
1990.344,8.5,8.5706,2.4877,90.3056,116.5553,0.326593,3.3061,4.9802,4.9244,4.5291,-272.4496
1990.4964,8.5,8.5707,2.4888,90.8881,114.4009,0.316673,3.3401,4.8444,4.7891,4.4295,-272.7634
1990.6488,8.5,8.5834,2.4825,90.7382,129.7137,0.309866,3.3507,4.9135,4.8534,4.4891,-272.7094
1990.8012,8.5,8.6244,2.4896,90.4108,118.5457,0.291914,3.3175,4.9938,4.9426,4.5365,-272.7784
1990.9536,8.5,8.6297,2.4916,90.0933,111.5527,0.291784,3.3084,5.0743,5.0271,4.6133,-272.8896
1991.106,8.5,8.5845,2.4926,88.9323,108.8644,0.30214,3.3428,5.2083,5.1524,4.7222,-272.586
1991.2584,8.5,8.5803,2.4889,88.9481,123.7954,0.324661,3.3128,5.2909,5.2364,4.783,-272.2785
1991.4108,8.5,8.5662,2.4922,88.9076,106.3864,0.313599,3.3388,5.3124,5.255,4.7894,-272.4872
1991.5632,8.5,8.5685,2.4949,88.5442,121.4864,0.313933,3.3622,5.1409,5.0795,4.6436,-272.7152
1991.7156,8.5,8.5764,2.4892,88.7736,117.1366,0.301127,3.3973,5.1258,5.0682,4.6317,-272.6281
1991.868,8.5,8.6008,2.4916,88.6319,121.8317,0.32136,3.415,5.1007,5.0366,4.6044,-272.1432
1992.0204,8.5,8.5832,2.4981,88.6615,128.1121,0.336799,3.371,5.4576,5.3966,4.9113,-272.0114
1992.1728,8.5,8.5896,2.4938,88.6766,126.5184,0.342776,3.3392,5.5159,5.4469,4.9607,-271.9097
1992.3252,8.5,8.5868,2.4905,88.504,128.3492,0.333581,3.3556,5.4988,5.4429,4.9482,-272.0698
1992.4776,8.5,8.5824,2.4822,88.2547,114.598,0.319459,3.368,5.0724,5.0217,4.5889,-272.2732
1992.63,8.5,8.5918,2.4881,88.2379,117.7885,0.326158,3.33,5.2306,5.1864,4.75,-272.0149
1992.7824,8.5,8.5904,2.4902,88.4868,116.9391,0.317204,3.3025,5.3744,5.3295,4.8716,-271.8645
1992.9348,8.5,8.5927,2.4798,89.1563,117.3291,0.315774,3.2271,5.3604,5.316,4.8532,-272.3174
1993.0872,8.5,8.5458,2.4708,89.7321,118.0202,0.31308,3.3653,5.2081,5.1622,4.7067,-272.9755
1993.2396,8.5,8.5345,2.4843,89.6376,126.1672,0.312239,3.3751,4.9725,4.9259,4.4978,-273.2661
1993.392,8.5,8.6079,2.4954,89.3166,120.6888,0.297423,3.3572,5.5286,5.4932,4.9665,-273.6137
1993.5444,8.5,8.5828,2.4885,88.5216,124.5048,0.295113,3.3832,5.5324,5.4999,4.9676,-274.264
1993.6968,8.5,8.574,2.4951,88.0667,119.2545,0.300183,3.4057,5.5199,5.4869,4.9639,-274.6494
1993.8492,8.5,8.5704,2.482,88.1821,115.7727,0.297671,3.4252,5.4744,5.4352,4.9194,-274.5151
1994.0016,8.5,8.5739,2.4818,88.4008,117.6929,0.308201,3.4297,5.3029,5.2685,4.827,-274.4716
1994.154,8.5,8.5801,2.4895,88.5898,129.3562,0.305983,3.4053,5.1608,5.1264,4.7293,-274.6716
1994.3064,8.5,8.5713,2.4958,88.7083,125.8216,0.312856,3.3054,5.1388,5.1035,4.7067,-274.6526
1994.4588,8.5,8.5796,2.4824,88.6503,129.1381,0.299742,3.3416,5.1344,5.101,4.7011,-274.1469
1994.6112,8.5,8.5675,2.4661,88.6746,120.211,0.309074,3.4384,5.1181,5.0822,4.6871,-273.4968
1994.7636,8.5,8.573,2.4703,88.628,114.0348,0.319553,3.4499,5.2725,5.2426,4.8253,-273.3501
1994.916,8.5,8.5701,2.4711,88.5181,114.9064,0.321741,3.4393,5.4233,5.4017,4.9374,-273.7807
1995.0684,8.5,8.5706,2.4494,88.3709,115.2587,0.317964,3.4436,5.0479,5.0293,4.5952,-273.6435
1995.2208,8.5,8.5806,2.481,88.459,104.4982,0.305144,3.3313,4.9918,4.9741,4.5588,-273.4009
1995.3732,8.5,8.5817,2.4946,88.2372,122.4221,0.293896,3.4152,5.5036,5.4936,4.9982,-273.2667
1995.5256,8.5,8.5879,2.5088,88.0014,118.1334,0.291891,3.3676,5.4832,5.4747,4.9821,-273.7149
1995.678,8.5,8.5818,2.5056,88.54,128.0754,0.293642,3.3763,5.406,5.3857,4.8995,-274.1051
1995.8304,8.5,8.5818,2.4795,88.0608,131.9433,0.295832,3.4226,5.364,5.3452,4.8462,-274.0938
1995.9828,8.5,8.5879,2.4788,88.3705,125.2679,0.314469,3.4297,5.3136,5.2936,4.8213,-273.6792
1996.1352,8.5,8.5827,2.4888,88.4357,117.3829,0.321331,3.3593,5.3285,5.3035,4.8405,-273.8724
1996.2876,8.5,8.596,2.4875,88.7842,113.1996,0.32016,3.3017,5.3933,5.3591,4.9114,-273.9262
1996.44,8.5,8.6036,2.479,88.0718,118.5081,0.303729,3.477,5.3091,5.2682,4.837,-273.7226
1996.5924,8.5,8.604,2.4917,87.9817,127.7384,0.295148,3.3875,5.226,5.1865,4.7656,-273.679
1996.7448,8.5,8.6027,2.5039,87.3882,120.2501,0.295212,3.5027,5.5529,5.5093,5.0162,-274.1004
1996.8972,8.5,8.5827,2.5103,86.7747,112.4933,0.283808,3.5132,5.7075,5.6554,5.124,-274.3957
1997.0496,8.5,8.5814,2.5141,86.2909,107.2018,0.283193,3.4681,5.7477,5.6882,5.1586,-274.7421
1997.202,8.5,8.5841,2.515,85.871,93.8836,0.277526,3.3912,5.8166,5.7526,5.2068,-274.9406
1997.3544,8.5,8.624,2.5094,85.4369,103.1691,0.269871,3.4496,5.8691,5.7968,5.2662,-275.1515
1997.5068,8.5,8.6254,2.5056,85.2315,113.2158,0.267552,3.5528,5.8838,5.8063,5.2782,-275.2581
1997.6592,8.5,8.6026,2.5135,85.2334,106.8616,0.270375,3.5909,5.9099,5.8299,5.2987,-274.9269
1997.8116,8.5,8.5604,2.5111,85.394,105.3031,0.286733,3.5099,5.9154,5.8219,5.3016,-274.838
1997.964,8.5,8.5443,2.5193,85.896,113.1927,0.299512,3.4085,5.7684,5.6828,5.2004,-274.7689
1998.1164,8.5,8.5436,2.5148,86.5065,118.09,0.290668,3.3719,5.7774,5.6975,5.201,-274.4414
1998.2688,8.5,8.5483,2.5103,86.8644,113.765,0.298052,3.3608,5.7443,5.671,5.1828,-273.8543
1998.4212,8.5,8.5687,2.5044,86.9254,109.5563,0.288688,3.4515,5.5769,5.5206,5.0544,-273.8434
1998.5736,8.5,8.5734,2.4937,86.9063,116.183,0.310812,3.5328,5.5438,5.503,5.0067,-274.0071
1998.726,8.5,8.5741,2.4939,86.7707,118.5799,0.29869,3.5427,5.7002,5.6655,5.1363,-274.0564
1998.8784,8.5,8.578,2.5043,86.9139,105.6258,0.295648,3.5506,5.7041,5.668,5.1329,-274.0319
