DEPTH,BS,CALI,DENS,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESM,RESS,SP,TEMP,TENS
1666.7988,8.5,8.8593,2.4857,93.2572,125.5174,0.31467,0.298235,3.4727,4.776,4.6901,4.3291,-139.0083,42.0998,2014.4034
1666.9512,8.5,8.8827,2.4978,93.8694,127.6276,0.30092,0.288024,3.3958,4.7466,4.6601,4.3047,-139.0664,42.1037,2010.5031
1667.1036,8.5,8.9139,2.4829,93.6449,113.6381,0.32903,0.312953,3.3578,4.7469,4.6597,4.2743,-138.8083,42.1076,2020.5422
1667.256,8.5,8.8749,2.4841,93.5663,119.773,0.31417,0.29787,3.3262,4.7333,4.6346,4.2413,-138.8086,42.1114,2004.7926
1667.4084,8.5,8.8749,2.4843,93.2732,123.4927,0.29316,0.280547,3.3815,4.9995,4.9,4.4117,-139.225,42.1153,1986.1676
1667.5608,8.5,8.8515,2.5074,92.3226,131.5451,0.28352,0.269101,3.4632,5.0099,4.9031,4.3831,-139.3516,42.1192,2002.3689
1667.7132,8.5,9.0465,2.5072,92.3177,112.0235,0.31774,0.301007,3.5325,4.975,4.8727,4.3705,-139.4375,42.1231,2010.0095
1667.8656,8.5,9.0777,2.4866,91.9875,104.6047,0.31647,0.3,3.4274,4.8914,4.789,4.3028,-139.3633,42.1269,2004.2737
1668.018,8.5,9.1946,2.4637,92.1687,107.064,0.30939,0.294276,3.4686,4.773,4.6695,4.244,-139.2625,42.1308,2010.9171
1668.1704,8.5,9.1868,2.4587,93.072,111.5516,0.27352,0.257961,3.503,4.6357,4.5388,4.1576,-139.0469,42.1347,2020.7543
1668.3228,8.5,9.0855,2.473,93.3294,103.9497,0.30365,0.290068,3.4187,4.7118,4.6149,4.2497,-138.5542,42.1385,2024.0713
1668.4752,8.5,8.9763,2.4853,93.7872,123.649,0.31668,0.3,3.3662,4.702,4.6167,4.2409,-138.5508,42.1424,2023.2036
1668.6276,8.5,8.8203,2.4877,94.403,114.0532,0.33598,0.321528,3.3024,4.7248,4.6354,4.2581,-139.0313,42.1463,2061.5776
1668.78,8.5,8.8047,2.4812,94.0766,130.1714,0.27334,0.257774,3.4055,4.6196,4.5317,4.2041,-139.0083,42.1501,2016.5867
1668.9324,8.5,8.8125,2.4806,94.6988,111.2948,0.2784,0.262975,3.5223,4.6402,4.5449,4.1939,-139.1641,42.154,1973.0969
