DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
217.0,25.722727,864.257813,78.501411,0.414543,12.876079,0.074866,2.120053,2.946529,148.189865,179.877457,1.662481,35.182156,37.19603,38.602253,40.435028,43.956078,46.472179,58.344212,12.25
217.1,25.891569,864.257813,78.179497,0.408358,12.930397,0.078751,2.134971,2.965903,147.075836,179.894775,1.685586,35.434483,37.364449,38.709145,40.458275,43.80827,46.194324,57.477528,12.25
217.2,25.712145,864.257813,80.059746,0.404049,12.974767,0.082959,2.143641,2.949029,146.941849,179.819107,1.66774,35.181343,36.988674,38.244854,39.87524,42.987068,45.195396,55.690754,12.25
217.3,25.703651,869.140625,83.013725,0.401398,12.971008,0.088465,2.143909,2.935599,147.605209,179.828247,1.653917,35.328732,37.031799,38.212547,39.741566,42.64962,44.705601,54.505981,12.25
217.4,25.637396,864.257813,88.255623,0.398681,12.895924,0.094079,2.127104,2.916172,148.631973,179.606705,1.656842,35.213085,36.855087,37.992073,39.462757,42.254936,44.2253,53.641396,12.25
217.5,25.655815,874.023438,91.963295,0.402031,12.763321,0.102439,2.100721,2.883801,149.44516,179.391571,1.664216,34.241455,35.839298,36.94574,38.376949,41.09428,43.011906,52.179512,12.25
217.6,25.753754,878.90625,95.343956,0.40842,12.612866,0.110292,2.07052,2.841414,149.753098,179.39978,1.660132,33.336014,34.935802,36.044754,37.480579,40.210724,42.140427,51.363354,12.25
217.7,25.674383,878.90625,97.053291,0.422561,12.503459,0.114357,2.048548,2.801798,149.426102,179.276703,1.623617,32.446491,34.044434,35.153214,36.590103,39.326126,41.262882,50.502625,12.25
217.8,25.806776,878.90625,98.458412,0.438926,12.446734,0.10922,2.033442,2.786331,148.786789,178.881958,1.582733,31.942188,33.547363,34.662048,36.107628,38.863289,40.816269,50.119984,12.25
217.9,25.659122,869.140625,98.15065,0.456811,12.449262,0.099054,2.036341,2.797942,148.17775,179.09166,1.552087,33.489361,35.191536,36.374119,37.908386,40.83498,42.910515,52.798286,12.25
218.0,25.834614,854.492188,96.359879,0.463769,12.492339,0.087848,2.058351,2.850735,148.039352,179.041504,1.572634,35.119835,36.885166,38.111076,39.700924,42.731632,44.879574,55.123184,12.25
218.1,25.896517,859.375,93.840446,0.463047,12.562259,0.079545,2.092489,2.921673,148.519562,178.879242,1.629635,35.853268,37.59182,38.79744,40.358986,43.329845,45.430939,55.472725,12.25
218.2,25.780458,869.140625,90.898804,0.45595,12.637101,0.076162,2.122108,2.994031,149.645767,178.989532,1.70817,34.576893,36.170498,37.273502,38.699673,41.405697,43.314034,52.463013,12.25
218.3,25.800903,854.492188,88.225464,0.453485,12.680405,0.080829,2.142133,3.031734,151.225739,179.253006,1.751905,32.411537,33.826012,34.803127,36.064304,38.450703,40.128735,48.20208,12.25
218.4,25.614206,854.492188,87.344597,0.456306,12.666145,0.089234,2.143069,3.035358,153.00209,179.315903,1.757586,30.803139,32.078293,32.957592,34.090683,36.229313,37.729095,44.962738,12.25
218.5,25.791187,854.492188,88.21563,0.469539,12.618172,0.096862,2.121759,2.993932,154.629135,179.663223,1.714612,30.194666,31.404411,32.237717,33.310513,35.332302,36.747887,43.584301,12.25
218.6,25.509861,859.375,90.068123,0.487052,12.577202,0.103796,2.090255,2.928958,155.788239,179.830963,1.644255,29.780178,30.976059,31.799873,32.860519,34.859623,36.25948,43.018173,12.25
218.7,25.732115,859.375,90.326088,0.500066,12.541348,0.108247,2.061767,2.853287,156.322891,179.837341,1.567227,29.635191,30.87281,31.726471,32.82682,34.904503,36.362179,43.390961,12.25
218.8,25.666574,859.375,90.792641,0.502649,12.460383,0.107113,2.04459,2.802386,156.245438,179.674164,1.523195,29.924416,31.24288,32.153973,33.330292,35.557167,37.12381,44.659618,12.25
218.9,25.660702,859.375,89.978836,0.493329,12.350549,0.098341,2.039099,2.775807,155.703125,179.480896,1.500119,32.114864,33.599911,34.627899,35.957226,38.479927,40.259304,48.79483,12.25
219.0,25.71316,854.492188,90.096107,0.475159,12.274995,0.084018,2.0461,2.792031,154.960419,179.221085,1.508039,35.475266,37.170631,38.345654,39.866802,42.758537,44.801975,54.588085,12.25
219.1,25.675009,854.492188,90.007538,0.452636,12.283061,0.067471,2.060208,2.820938,154.361496,179.210144,1.513833,35.788918,37.509308,38.701939,40.246193,43.182777,45.258595,55.172405,12.25
219.2,25.677065,854.492188,90.725243,0.4337,12.337746,0.053496,2.072701,2.848748,154.160126,178.973145,1.529171,34.092365,35.753407,36.905491,38.397938,41.238075,43.247269,52.831306,12.25
219.3,25.602047,849.609375,89.670921,0.423991,12.390282,0.047587,2.080368,2.842126,154.42601,179.119904,1.505341,34.749893,36.481792,37.684086,39.242821,42.212807,44.31665,54.318066,12.25
219.4,25.762396,854.492188,88.140091,0.422172,12.403033,0.051307,2.085481,2.825941,155.026443,179.075226,1.476321,35.545044,37.412037,38.710869,40.397995,43.622269,45.913517,56.767769,12.25
219.5,25.861467,854.492188,85.650887,0.423318,12.362229,0.059781,2.083211,2.81924,155.687805,179.080704,1.455287,36.426529,38.467422,39.891159,41.745155,45.302174,47.840351,59.799732,12.25
219.6,25.578621,859.375,82.48455,0.42582,12.294296,0.070822,2.07499,2.823644,156.154739,178.912964,1.463647,35.256039,37.364799,38.84026,40.766781,44.478508,47.138893,59.627655,12.25
219.7,25.778521,854.492188,79.606033,0.428542,12.22773,0.081562,2.062364,2.831486,156.194382,178.912048,1.49158,34.481926,36.607323,38.096546,40.04356,43.802345,46.502235,59.139423,12.25
219.8,25.808594,859.375,79.252518,0.433266,12.156383,0.089814,2.052377,2.825796,155.82457,178.825455,1.518442,32.661137,34.658249,36.057045,37.885197,41.412598,43.944828,55.800262,12.25
219.9,25.631136,849.609375,80.783516,0.437301,12.072727,0.092467,2.047011,2.826443,155.115662,178.769852,1.546926,30.010794,31.775661,33.009529,34.619461,37.717766,39.935863,50.354179,12.25
220.0,25.551855,859.375,82.597481,0.443139,12.02771,0.089079,2.047958,2.809589,154.320175,178.592987,1.531723,31.753117,33.512672,34.739548,36.336498,39.398266,41.581467,51.883236,12.25
220.1,25.753664,854.492188,85.384552,0.448314,12.057739,0.080558,2.053875,2.797591,153.5755,178.532822,1.499578,32.98769,34.704472,35.898346,37.448612,40.409737,42.512783,52.484856,12.25
