DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
0.0,,,,,,,,,,,,,,,,,,,
0.1,,,,,,,,,,,,,,,,,,,
0.2,,,,,,,,,,,,,,,,,,,
0.3,,,,,,,,,,,,,,,,,,,
0.4,,,,,,,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,,,,,,,
0.6,,,,,,,,,,,,,,,,,,,
0.7,,,,,,,,,,,,,,,,,,,
0.8,,,,,,,,,,,,,,,,,,,
0.9,,,,,,,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,
1.1,,,,,,,,,,,,,,,,,,,
1.2,,,,,,,,,,,,,,,,,,,
1.3,,,,,,,,,,,,,,,,,,,
1.4,,,,,,,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,,,,,,,
1.6,,,,,,,,,,,,,,,,,,,
1.7,,,,,,,,,,,,,,,,,,,
1.8,,,,,,,,,,,,,,,,,,,
1.9,,,,,,,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,
2.1,,,,,,,,,,,,,,,,,,,
2.2,,,,,,,,,,,,,,,,,,,
2.3,,,,,,,,,,,,,,,,,,,
2.4,,,,,,,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,,,,,,,
2.6,,,,,,,,,,,,,,,,,,,
2.7,,,,,,,,,,,,,,,,,,,
2.8,,,,,,,,,,,,,,,,,,,
2.9,,,24.62,,,,,,,,,,,,,,,,
3.0,,,25.796,,,,,,,,,,,,,,,,
3.1,,,26.278,,,,,,,,,,,,,,,,
3.2,,,26.182,,,,,,,,,,,,,,,,
3.3,,,25.228,,,,,,,,,,,,,,,,
3.4,,,24.088,,,,,,,,,,,,,,,,
3.5,,,22.523,,,,,,,,,,,,,,,,
3.6,,,21.91,,,,,,,,,,,,,,,,
3.7,,,21.838,,,,,,,,,,,,,,,,
3.8,23.95,,22.171,,,,,,,,,,,,,,,,
3.9,24.012,,22.54,,,,,,,,,,,,,,,,
4.0,24.164,,22.819,,,,,,,,,,,,,,,,
4.1,24.207,,23.058,,,,,,,,,,,,,,,,
4.2,24.02,,22.496,,,,,,,,,,,,,,,,
4.3,24.131,,22.616,,,,,,,,,,,,,,,,
4.4,24.199,,23.256,,,,,,,,,,,,,,,,
4.5,24.24,,24.782,,,,,,,,,,,,,,,,
4.6,24.391,,26.187,,,,,,,,,,,,,,,,
4.7,24.216,,27.975,,,,,,,,,,,,,,,,
4.8,24.389,,29.662,,,,,,,,,,,,,,,,
4.9,24.226,,30.719,,,,,,,,,,,,,,,,
5.0,24.192,,31.717,,,,,,,,,,,,,,,,
5.1,24.293,,32.865,,,,,,,,,,,,,,,,
5.2,24.166,,33.958,,,,,,,,,,,,,,,,
5.3,24.101,,34.126,,,,,,,,,,,,,,,,
5.4,24.374,,33.658,,,,,,,,,,,,,,,,
5.5,24.127,,33.331,,,,,,,,,,,,,,,,
5.6,24.196,,32.711,,,,,,,,,,,,,,,,
5.7,24.131,,32.911,,,,,,,,,,,,,,,,
5.8,24.19,,33.888,,,,,,,,,,,,,,,,
5.9,24.232,,35.842,,,,,,,,,,,,,,,,
6.0,24.457,,37.573,,,,,,,,,,,,,,,,
6.1,24.319,,39.016,,,,,,,,,,,,,,,,
6.2,24.491,,39.749,,,,,,,,,,,,,,,,
6.3,24.212,,40.821,,,,,,,,,,,,,,,,
6.4,24.39,,42.291,,,,,,,,,,,,,,,,
6.5,24.326,,43.049,,,,,,,,,,,,,,,,
6.6,24.245,,43.355,,,,,,,,,,,,,,,,
6.7,24.432,,41.855,,,,,,,,,,,,,,,,
6.8,24.299,,40.317,,,,,,,,,,,,,,,,
6.9,24.37,,37.599,,,,,,,,,,,,,,,,
7.0,24.271,,35.626,,,,,,,,,,,,,,,,
7.1,24.237,,33.905,,,,,,,,,,,,,,,,
7.2,24.351,,33.617,,,,,,,,,,,,,,,,
7.3,24.25,,32.617,,,,,,,,,,,,,,,,
7.4,24.341,,32.208,,,,,,,,,,,,,,,,
7.5,24.272,,31.411,,,,,,,,,,,,,,,,
7.6,24.301,,31.024,,,,,,,,,,,,,,,,
7.7,24.286,,31.079,,,,,,,,,,,,,,,,
7.8,24.52,,31.282,,,,,,,,,,,,,,,,
7.9,24.407,,31.504,,,,,,,,,,,,,,,,
8.0,24.43,,31.339,,,,,,,,,,,,,,,,
8.1,24.442,,31.617,,,,,,,,,,,,,,,,
8.2,24.409,,32.577,,,,,,,,,,,,,,,,
8.3,24.353,,33.199,,,,,,,,,,,,,,,,
8.4,24.421,,33.471,,,,,,,,,,,,,,,,
8.5,24.51,,33.571,,,,,,,,,,,,,,,,
8.6,24.547,,33.616,,,,,,,,,,,,,,,,
8.7,24.469,,32.865,,,,,,,,,,,,,,,,
8.8,24.477,,32.086,,,,,,,,,,,,,,,,
8.9,24.522,,31.737,,,,,,,,,,,,,,,,
9.0,24.431,,31.866,,,,,,,,,,,,,,,,
9.1,24.468,,31.825,,,,,,,,,,,,,,,,
9.2,24.486,,33.0,,,,,,,,,,,,,,,,
9.3,24.566,,35.491,,,,,,,,,,,,,,,,
9.4,24.547,,37.574,,,,,,,,,,,,,,,,
9.5,24.503,,38.424,,,,,,,,,,,,,,,,
9.6,24.512,,38.16,,,,,,,,,,,,,,,,
9.7,24.532,,36.539,,,,,,,,,,,,,,,,
9.8,24.45,,33.576,,,,,,,,,,,,,,,,
9.9,24.595,,30.242,,,,,,,,,,,,,,,,
10.0,24.553,,28.498,,,,,,,,,,,,,,,,
10.1,24.565,,27.979,,,,,,,,,,,,,,,,
10.2,24.621,,27.809,,,,,,,,,,,,,,,,
10.3,24.529,,27.388,,,,,,,,,,,,,,,,
10.4,24.603,,27.428,,,,,,,,,,,,,,,,
10.5,24.61,,27.894,,,,,,,,,,,,,,,,
10.6,24.579,,28.985,,,,,,,,,,,,,,,,
10.7,24.526,,29.432,,,,,,,,,,,,,,,,
10.8,24.59,,29.86,,,,,,,,,,,,,,,,
10.9,24.576,,29.82,,,,,,,,,,,,,,,,
11.0,24.648,,29.356,,,,,,,,,,,,,,,,
11.1,24.744,,27.976,,,,,,,,,,,,,,,,
11.2,24.586,,27.981,,,,,,,,,,,,,,,,
11.3,24.56,,28.728,,,,,,,,,,,,,,,,
11.4,24.544,,30.402,,,,,,,,,,,,,,,,
11.5,24.654,,32.638,,,,,,,,,,,,,,,,
11.6,24.668,,35.159,,,,,,,,,,,,,,,,
11.7,24.758,,37.165,,,,,,,,,,,,,,,,
11.8,24.767,,37.876,,,,,,,,,,,,,,,,
11.9,24.634,,38.678,,,,,,,,,,,,,,,,
12.0,24.686,,38.499,,,,,,,,,,,,,,,,
12.1,24.745,,38.975,,,,,,,,,,,,,,,,
12.2,24.591,,38.44,,,,,,,,,,,,,,,,
12.3,24.763,,38.562,,,,,,,,,,,,,,,,
12.4,24.719,,37.647,,,,,,,,,,,,,,,,
12.5,24.63,,37.279,,,,,,,,,,,,,,,,
12.6,24.778,,35.95,,,,,,,,,,,,,,,,
12.7,24.625,,34.623,,,,,,,,,,,,,,,,
12.8,24.763,,34.268,,,,,,,,,,,,,,,,
12.9,24.744,,34.169,,,,,,,,,,,,,,,,
13.0,24.712,,33.766,,,,,,,,,,,,,,,,
13.1,24.733,,32.202,,,,,,,,,,,,,,,,
13.2,24.791,,31.674,,,,,,,,,,,,,,,,
13.3,24.697,,30.999,,,,,,,,,,,,,,,,
13.4,24.762,,31.094,,,,,,,,,,,,,,,,
13.5,24.713,,31.106,,,,,,,,,,,,,,,,
13.6,24.716,,33.139,,,,,,,,,,,,,,,,
13.7,24.657,,35.965,,,,,,,,,,,,,,,,
13.8,24.792,,39.962,,,,,,,,,,,,,,,,
13.9,24.755,,43.769,,,,,,,,,,,,,,,,
14.0,24.728,,46.454,,,,,,,,,,,,,,,,
14.1,24.792,,47.095,,,,,,,,,,,,,,,,
14.2,24.868,,45.14,,,,,,,,,,,,,,,,
14.3,24.757,,41.431,,,,,,,,,,,,,,,,
14.4,24.785,,37.955,,,,,,,,,,,,,,,,
14.5,24.779,,36.174,,,,,,,,,,,,,,,,
14.6,24.777,,35.99,,,,,,,,,,,,,,,,
14.7,24.796,,36.214,,,,,,,,,,,,,,,,
14.8,24.77,,35.978,,,,,,,,,,,,,,,,
14.9,24.751,,34.816,,,,,,,,,,,,,,,,
15.0,24.842,,33.182,,,,,,,,,,,,,,,,
15.1,24.825,,30.768,,,,,,,,,,,,,,,,
15.2,24.869,,29.311,,,,,,,,,,,,,,,,
15.3,24.872,,27.798,,,,,,,,,,,,,,,,
15.4,24.817,,27.057,,,,,,,,,,,,,,,,
15.5,24.845,,26.72,,,,,,,,,,,,,,,,
15.6,24.907,,28.312,,,,,,,,,,,,,,,,
15.7,24.886,,31.188,,,,,,,,,,,,,,,,
15.8,24.835,,35.242,,,,,,,,,,,,,,,,
15.9,24.892,,38.856,,,,,,,,,,,,,,,,
16.0,24.872,,41.465,,,,,,,,,,,,,,,,
16.1,24.8,,41.552,,,,,,,,,,,,,,,,
16.2,24.868,,39.826,,,,,,,,,,,,,,,,
16.3,24.961,,38.222,,,,,,,,,,,,,,,,
16.4,24.95,,36.589,,,,,,,,,,,,,,,,
16.5,24.867,,35.751,,,,,,,,,,,,,,,,
16.6,24.977,,35.463,,,,,,,,,,,,,,,,
16.7,24.898,,35.743,,,,,,,,,,,,,,,,
16.8,24.91,,35.547,,,,,,,,,,,,,,,,
16.9,24.856,,34.866,,,,,,,,,,,,,,,,
17.0,24.886,,34.917,,,,,,,,,,,,,,,,
17.1,24.93,,35.869,,,,,,,,,,,,,,,,
17.2,24.896,,36.951,,,,,,,,,,,,,,,,
17.3,24.953,,37.772,,,,,,,,,,,,,,,,
17.4,24.958,,38.449,,,,,,,,,,,,,,,,
17.5,24.951,,38.101,,,,,,,,,,,,,,,,
17.6,24.965,,37.56,,,,,,,,,,,,,,,,
17.7,24.935,,37.789,,,,,,,,,,,,,,,,
17.8,24.953,,38.841,,,,,,,,,,,,,,,,
17.9,24.908,,39.75,,,,,,,,,,,,,,,,
18.0,24.97,,40.041,,,,,,,,,,,,,,,,
18.1,24.933,,39.689,,,,,,,,,,,,,,,,
18.2,24.954,,39.315,,,,,,,,,,,,,,,,
18.3,24.986,,38.146,,,,,,,,,,,,,,,,
18.4,24.979,,37.701,,,,,,,,,,,,,,,,
18.5,24.987,,38.364,,,,,,,,,,,,,,,,
18.6,24.986,,40.392,,,,,,,,,,,,,,,,
18.7,24.993,,41.952,,,,,,,,,,,,,,,,
18.8,25.013,,43.537,,,,,,,,,,,,,,,,
18.9,24.925,,45.348,,,,,,,,,,,,,,,,
19.0,24.994,,46.408,,,,,,,,,,,,,,,,
19.1,25.012,,46.168,,,,,,,,,,,,,,,,
19.2,24.937,,44.295,,,,,,,,,,,,,,,,
19.3,25.053,,43.771,,,,,,,,,,,,,,,,
19.4,25.01,,43.672,,,,,,,,,,,,,,,,
19.5,24.994,,44.978,,,,,,,,,,,,,,,,
19.6,25.058,,45.496,,,,,,,,,,,,,,,,
19.7,24.984,,47.269,,,,,,,,,,,,,,,,
19.8,24.986,,47.482,,,,,,,,,,,,,,,,
19.9,24.962,,47.175,,,,,,,,,,,,,,,,
20.0,24.967,,44.808,,,,,,,,,,,,,,,,
20.1,25.018,,43.093,,,,,,,,,,,,,,,,
20.2,24.961,,41.491,,,,,,,,,,,,,,,,
20.3,25.048,,39.885,,,,,,,,,,,,,,,,
20.4,25.042,,38.381,,,,,,,,,,,,,,,,
20.5,25.085,,37.67,,,,,,,,,,,,,,,,
20.6,24.994,,38.345,,,,,,,,,,,,,,,,
20.7,24.982,,39.25,,,,,,,,,,,,,,,,
20.8,25.027,,40.893,,,,,,,,,,,,,,,,
20.9,25.036,,42.62,,,,,,,,,,,,,,,,
21.0,25.112,,44.735,,,,,,,,,,,,,,,,
21.1,25.078,,46.096,,,,,,,,,,,,,,,,
21.2,25.04,,46.964,,,,,,,,,,,,,,,,
21.3,25.031,,46.704,,,,,,,,,,,,,,,,
21.4,25.056,,44.636,,,,,,,,,,,,,,,,
21.5,25.045,,42.556,,,,,,,,,,,,,,,,
21.6,25.076,,40.997,,,,,,,,,,,,,,,,
21.7,25.072,,40.448,,,,,,,,,,,,,,,,
21.8,25.026,,40.112,,,,,,,,,,,,,,,,
21.9,25.021,,40.263,,,,,,,,,,,,,,,,
22.0,25.098,,40.083,,,,,,,,,,,,,,,,
22.1,25.116,,39.127,,,,,,,,,,,,,,,,
22.2,25.025,,37.682,,,,,,,,,,,,,,,,
22.3,25.107,,37.564,,,,,,,,,,,,,,,,
22.4,25.079,,38.691,,,,,,,,,,,,,,,,
22.5,25.129,,39.901,,,,,,,,,,,,,,,,
22.6,25.107,,40.796,,,,,,,,,,,,,,,,
22.7,25.135,,40.904,,,,,,,,,,,,,,,,
22.8,25.116,,40.428,,,,,,,,,,,,,,,,
22.9,25.093,,39.77,,,,,,,,,,,,,,,,
23.0,25.06,,39.34,,,,,,,,,,,,,,,,
23.1,25.161,,39.653,,,,,,,,,,,,,,,,
23.2,25.157,,40.944,,,,,,,,,,,,,,,,
23.3,25.134,,41.456,,,,,,,,,,,,,,,,
23.4,25.166,,41.665,,,,,,,,,,,,,,,,
23.5,25.19,,40.831,,,,,,,,,,,,,,,,
23.6,25.164,,40.046,,,,,,,,,,,,,,,,
23.7,25.181,,38.557,,,,,,,,,,,,,,,,
23.8,25.166,,37.941,,,,,,,,,,,,,,,,
23.9,25.082,,37.678,,,,,,,,,,,,,,,,
24.0,25.165,,38.922,,,,,,,,,,,,,,,,
24.1,25.15,,39.149,,,,,,,,,,,,,,,,
24.2,25.194,,39.848,,,,,,,,,,,,,,,,
24.3,25.131,,39.072,,,,,,,,,,,,,,,,
24.4,25.151,,39.083,,,,,,,,,,,,,,,,
24.5,25.214,,38.685,,,,,,,,,,,,,,,,
24.6,25.184,,39.152,,,,,,,,,,,,,,,,
24.7,25.222,,38.555,,,,,,,,,,,,,,,,
24.8,25.191,,39.05,,,,,,,,,,,,,,,,
24.9,25.175,,38.978,,,,,,,,,,,,,,,,
25.0,25.141,,39.372,,,,,,,,,,,,,,,,
25.1,25.217,,38.149,,,,,,,,,,,,,,,,
25.2,25.209,,37.327,,,,,,,,,,,,,,,,
25.3,25.24,,36.77,,,,,,,,,,,,,,,,
25.4,25.175,,36.414,,,,,,,,,,,,,,,,
25.5,25.238,,35.887,,,,,,,,,,,,,,,,
25.6,25.172,,36.311,,,,,,,,,,,,,,,,
25.7,25.225,,36.954,,,,,,,,,,,,,,,,
25.8,25.243,,36.919,,,,,,,,,,,,,,,,
25.9,25.205,,36.096,,,,,,,,,,,,,,,,
26.0,25.219,,35.638,,,,,,,,,,,,,,,,
26.1,25.284,,36.184,,,,,,,,,,,,,,,,
26.2,25.219,,37.775,,,,,,,,,,,,,,,,
26.3,25.201,,39.402,,,,,,,,,,,,,,,,
26.4,25.241,,40.358,,,,,,,,,,,,,,,,
26.5,25.319,,40.333,,,,,,,,,,,,,,,,
26.6,25.311,,40.039,,,,,,,,,,,,,,,,
26.7,25.328,,40.221,,,,,,,,,,,,,,,,
26.8,25.299,,39.142,,,,,,,,,,,,,,,,
26.9,25.304,,38.875,,,,,,,,,,,,,,,,
27.0,25.341,,38.327,,,,,,,,,,,,,,,,
27.1,25.291,,39.159,,,,,,,,,,,,,,,,
27.2,25.336,,38.038,,,,,,,,,,,,,,,,
27.3,25.303,,37.943,,,,,,,,,,,,,,,,
27.4,25.356,,36.917,,,,,,,,,,,,,,,,
27.5,25.356,,37.087,,,,,,,,,,,,,,,,
27.6,25.358,,35.08,,,,,,,,,,,,,,,,
27.7,25.327,,33.802,,,,,,,,,,,,,,,,
27.8,25.352,,33.271,,,,,,,,,,,,,,,,
27.9,25.346,,34.159,,,,,,,,,,,,,,,,
28.0,25.38,,35.227,,,,,,,,,,,,,,,,
28.1,25.387,,36.023,,,,,,,,,,,,,,,,
28.2,25.411,,37.98,,,,,,,,,,,,,,,,
28.3,25.439,,39.609,,,,,,,,,,,,,,,,
28.4,25.398,,41.55,,,,,,,,,,,,,,,,
28.5,25.361,,42.07,,,,,,,,,,,,,,,,
28.6,25.487,,42.317,,,,,,,,,,,,,,,,
28.7,25.484,,41.239,,,,,,,,,,,,,,,,
28.8,25.456,,39.806,,,,,,,,,,,,,,,,
28.9,25.487,,37.85,,,,,,,,,,,,,,,,
29.0,25.5,,36.221,,,,,,,,,,,,,,,,
29.1,25.477,,35.95,,,,,,,,,,,,,,,,
29.2,25.442,,35.398,,,,,,,,,,,,,,,,
29.3,25.451,,35.472,,,,,,,,,,,,,,,,
29.4,25.462,,36.22,,,,,,,,,,,,,,,,
29.5,25.514,,37.855,,,,,,,,,,,,,,,,
29.6,25.533,,38.376,,,,,,,,,,,,,,,,
29.7,25.47,,39.771,,,,,,,,,,,,,,,,
29.8,25.52,,40.873,,,,,,,,,,,,,,,,
29.9,25.555,,41.481,,,,,,,,,,,,,,,,
30.0,25.604,,39.977,,,,,,,,,,,,,,,,
30.1,25.517,,39.58,,,,,,,,,,,,,,,,
30.2,25.63,,38.638,,,,,,,,,,,,,,,,
30.3,25.63,,37.167,,,,,,,,,,,,,,,,
30.4,25.579,,34.971,,,,,,,,,,,,,,,,
30.5,25.585,,34.629,,,,,,,,,,,,,,,,
30.6,25.597,,35.086,,,,,,,,,,,,,,,,
30.7,25.645,,36.727,,,,,,,,,,,,,,,,
30.8,25.592,,38.897,,,,,,,,,,,,,,,,
30.9,25.704,,41.028,,,,,,,,,,,,,,,,
31.0,25.642,,41.917,,,,,,,,,,,,,,,,
31.1,25.6,,42.361,,,,,,,,,,,,,,,,
31.2,25.644,,42.259,,,,,,,,,,,,,,,,
31.3,25.679,,42.285,,,,,,,,,,,,,,,,
31.4,25.748,,42.289,,,,,,,,,,,,,,,,
31.5,25.648,,42.874,,,,,,,,,,,,,,,,
31.6,25.728,,42.717,,,,,,,,,,,,,,,,
31.7,25.736,,42.563,,,,,,,,,,,,,,,,
31.8,25.719,,42.083,,,,,,,,,,,,,,,,
31.9,25.704,,41.772,,,,,,,,,,,,,,,,
32.0,25.759,,40.932,,,,,,,,,,,,,,,,
32.1,25.8,,40.362,,,,,,,,,,,,,,,,
32.2,25.751,,39.37,,,,,,,,,,,,,,,,
32.3,25.807,,38.646,,,,,,,,,,,,,,,,
32.4,25.8,,37.612,,,,,,,,,,,,,,,,
32.5,25.756,,37.448,,,,,,,,,,,,,,,,
32.6,25.822,,37.717,,,,,,,,,,,,,,,,
32.7,25.819,,37.679,,,,,,,,,,,,,,,,
32.8,25.853,,37.896,,,,,,,,,,,,,,,,
32.9,25.827,,38.932,,,,,,,,,,,,,,,,
33.0,25.805,,39.759,,,,,,,,,,,,,,,,
33.1,25.853,,40.43,,,,,,,,,,,,,,,,
33.2,25.86,,39.904,,,,,,,,,,,,,,,,
33.3,25.848,,39.346,,,,,,,,,,,,,,,,
33.4,25.883,,37.84,,,,,,,,,,,,,,,,
33.5,25.851,,36.833,,,,,,,,,,,,,,,,
33.6,25.871,,35.774,,,,,,,,,,,,,,,,
33.7,25.95,,36.29,,,,,,,,,,,,,,,,
33.8,25.902,,37.193,,,,,,,,,,,,,,,,
33.9,25.901,,38.878,,,,,,,,,,,,,,,,
34.0,25.948,,39.824,,,,,,,,,,,,,,,,
34.1,25.96,,40.109,,,,,,,,,,,,,,,,
34.2,26.01,,40.637,,,,,,,,,,,,,,,,
34.3,25.961,,40.817,,,,,,,,,,,,,,,,
34.4,26.021,,40.49,,,,,,,,,,,,,,,,
34.5,26.011,,39.978,,,,,,,,,,,,,,,,
34.6,25.997,,40.806,,,,,,,,,,,,,,,,
34.7,26.094,,41.542,,,,,,,,,,,,,,,,
34.8,26.123,,42.657,,,,,,,,,,,,,,,,
34.9,26.1,,43.779,,,,,,,,,,,,,,,,
35.0,26.132,,45.155,,,,,,,,,,,,,,,,
35.1,26.169,,45.274,,,,,,,,,,,,,,,,
35.2,26.074,,45.118,,,,,,,,,,,,,,,,
35.3,26.103,,44.714,,,,,,,,,,,,,,,,
35.4,26.114,,44.519,,,,,,,,,,,,,,,,
35.5,26.143,,43.982,,,,,,,,,,,,,,,,
35.6,26.143,,43.965,,,,,,,,,,,,,,,,
35.7,26.254,,44.734,,,,,,,,,,,,,,,,
35.8,26.213,,45.552,,,,,,,,,,,,,,,,
35.9,26.211,,47.334,,,,,,,,,,,,,,,,
36.0,26.181,,49.223,,,,,,,,,,,,,,,,
36.1,26.214,,50.767,,,,,,,,,,,,,,,,
36.2,26.257,,50.977,,,,,,,,,,,,,,,,
36.3,26.271,,50.756,,,,,,,,,,,,,,,,
36.4,26.251,,49.282,,,,,,,,,,,,,,,,
36.5,26.261,,47.733,,,,,,,,,,,,,,,,
36.6,26.259,,46.199,,,,,,,,,,,,,,,,
36.7,26.279,,44.838,,,,,,,,,,,,,,,,
36.8,26.171,,42.204,,,,,,,,,,,,,,,,
36.9,26.251,,39.463,,,,,,,,,,,,,,,,
37.0,26.254,,37.802,,,,,,,,,,,,,,,,
37.1,26.193,,37.492,,,,,,,,,,,,,,,,
37.2,26.265,,37.641,,,,,,,,,,,,,,,,
37.3,26.238,,39.029,,,,,,,,,,,,,,,,
37.4,26.287,,40.873,,,,,,,,,,,,,,,,
37.5,26.295,,42.14,,,,,,,,,,,,,,,,
37.6,26.217,,42.34,,,,,,,,,,,,,,,,
37.7,26.342,,42.111,,,,,,,,,,,,,,,,
37.8,26.239,,41.964,,,,,,,,,,,,,,,,
37.9,26.305,,41.5,,,,,,,,,,,,,,,,
38.0,26.332,,41.944,,,,,,,,,,,,,,,,
38.1,26.299,,42.316,,,,,,,,,,,,,,,,
38.2,26.308,,44.204,,,,,,,,,,,,,,,,
38.3,26.349,,45.5,,,,,,,,,,,,,,,,
38.4,26.309,,47.198,,,,,,,,,,,,,,,,
38.5,26.259,,47.861,,,,,,,,,,,,,,,,
38.6,26.316,,49.234,,,,,,,,,,,,,,,,
38.7,26.315,,48.923,,,,,,,,,,,,,,,,
38.8,26.259,,48.832,,,,,,,,,,,,,,,,
38.9,26.292,,48.14,,,,,,,,,,,,,,,,
39.0,26.314,727.539,48.549,0.734,14.395,0.033,1.339,2.171,215.967,161.068,0.552,15.602,7.805,4.919,2.762,0.977,0.489,0.194,12.25
39.1,26.253,732.422,48.341,0.703,14.396,0.059,1.279,2.013,213.847,160.3,0.851,29.07,14.889,9.532,5.458,2.001,1.025,0.42,12.25
39.2,26.338,722.656,49.447,0.708,14.396,0.052,1.223,2.005,212.49,159.577,0.913,40.842,21.543,14.064,8.253,3.162,1.668,0.711,12.25
39.3,26.312,717.773,51.521,0.751,14.396,0.044,1.198,2.018,212.639,158.865,0.923,44.232,23.991,15.957,9.584,3.828,2.077,0.919,12.25
39.4,26.351,727.539,54.719,0.828,14.396,0.042,1.197,2.043,213.974,158.165,0.949,40.576,22.347,15.015,9.134,3.733,2.056,0.928,12.25
39.5,26.284,732.422,57.51,0.891,14.396,0.047,1.205,2.079,215.658,157.469,0.993,37.266,20.716,14.006,8.586,3.559,1.978,0.904,12.25
39.6,26.348,727.539,59.423,0.93,14.396,0.056,1.222,2.113,216.798,156.736,1.095,37.404,20.632,13.877,8.452,3.463,1.91,0.864,12.25
39.7,26.362,727.539,61.202,0.918,14.396,0.069,1.246,2.153,217.244,156.009,1.216,41.463,22.414,14.874,8.909,3.541,1.914,0.843,12.25
39.8,26.255,727.539,61.047,0.888,14.396,0.085,1.278,2.198,216.987,155.25,1.331,46.303,25.034,16.614,9.952,3.956,2.139,0.942,12.25
39.9,26.399,727.539,61.111,0.828,14.395,0.103,1.313,2.236,216.005,154.515,1.383,50.103,27.859,18.838,11.551,4.789,2.663,1.218,12.25
40.0,26.396,727.539,59.059,0.785,14.395,0.119,1.347,2.252,214.889,153.743,1.374,51.189,30.505,21.602,14.033,6.456,3.847,1.929,12.25
40.1,26.346,727.539,57.372,0.749,14.395,0.129,1.369,2.253,214.218,153.011,1.313,49.234,32.217,24.283,17.053,9.027,5.907,2.416,12.25
40.2,26.3,732.422,54.466,0.751,14.395,0.13,1.373,2.228,214.084,152.294,1.235,42.895,32.143,26.517,20.849,13.524,10.134,3.161,12.25
40.3,26.418,732.422,53.909,0.74,14.395,0.123,1.36,2.191,213.993,151.611,1.167,35.922,31.159,28.34,25.173,20.337,17.64,8.462,12.25
40.4,26.347,732.422,53.657,0.737,14.394,0.11,1.333,2.148,213.98,150.935,1.111,28.536,29.064,29.422,29.875,30.708,31.277,34.096,12.25
40.5,26.356,732.422,54.262,0.734,14.394,0.095,1.302,2.12,213.947,150.338,1.079,21.891,26.55,30.195,35.462,47.365,57.445,96.633,12.25
40.6,26.284,732.422,54.764,0.775,14.394,0.081,1.273,2.096,213.901,149.774,1.081,15.67,23.327,30.413,42.369,76.954,114.557,198.293,12.25
40.7,26.325,727.539,55.129,0.839,14.394,0.071,1.252,2.074,213.836,149.234,1.079,11.231,20.563,30.776,50.945,126.212,231.083,387.843,12.25
40.8,26.32,727.539,54.451,0.927,14.394,0.063,1.237,2.055,213.708,148.699,1.061,8.205,18.051,30.534,58.901,192.19,422.804,750.275,12.25
40.9,26.29,732.422,51.821,0.999,14.394,0.059,1.23,2.061,213.503,148.223,1.006,6.29,16.125,30.206,66.196,271.743,696.696,1355.195,12.25
41.0,26.306,727.539,49.23,1.052,14.394,0.061,1.236,2.122,213.247,147.72,0.886,5.53,14.702,28.215,63.734,276.301,734.607,1463.769,12.25
41.1,26.391,732.422,46.873,1.04,14.394,0.072,1.264,2.23,213.094,147.243,0.765,6.035,14.831,27.007,57.131,220.078,540.813,1024.847,12.25
41.2,26.328,727.539,45.764,0.982,14.394,0.097,1.323,2.381,213.096,146.75,0.668,7.987,16.26,26.118,47.23,137.189,279.289,480.06,12.25
41.3,26.367,727.539,45.568,0.883,14.394,0.131,1.406,2.548,213.286,146.253,0.632,10.881,18.135,25.493,39.021,83.959,139.931,237.455,12.25
41.4,26.397,727.539,46.543,0.811,14.393,0.17,1.508,2.718,213.56,145.664,0.632,15.891,21.313,25.92,33.104,51.419,68.964,117.201,12.25
41.5,26.38,732.422,48.022,0.781,14.392,0.203,1.613,2.863,213.858,145.039,0.711,21.764,24.682,26.842,29.81,36.002,40.829,60.66,12.25
41.6,26.411,727.539,50.103,0.862,14.391,0.221,1.702,2.972,214.053,144.359,0.828,28.896,29.168,29.351,29.581,29.999,30.282,31.6,12.25
41.7,26.356,732.422,50.669,0.969,14.39,0.222,1.755,3.051,214.057,143.664,0.965,35.181,33.879,33.037,32.015,30.253,29.133,23.533,12.25
41.8,26.43,727.539,50.617,1.079,14.389,0.21,1.772,3.095,213.828,142.937,1.038,40.817,37.879,36.039,33.864,30.275,28.096,17.634,12.25
41.9,26.366,727.539,49.67,1.105,14.389,0.198,1.767,3.103,213.475,142.256,1.091,44.844,40.936,38.521,35.702,31.138,28.424,15.669,12.25
42.0,26.411,727.539,50.105,1.093,14.389,0.19,1.748,3.081,213.143,141.584,1.125,46.84,42.744,40.214,37.262,32.483,29.643,16.304,12.25
42.1,26.336,727.539,48.792,0.996,14.39,0.191,1.727,3.05,212.968,140.928,1.171,46.361,43.002,40.899,38.415,34.317,31.831,19.734,12.25
42.2,26.463,722.656,47.958,0.9,14.39,0.2,1.709,3.015,212.97,140.27,1.233,45.036,42.508,40.901,38.979,35.742,33.736,23.716,12.25
42.3,26.441,727.539,47.475,0.836,14.39,0.213,1.704,2.984,213.149,139.685,1.284,43.63,41.762,40.562,39.11,36.625,35.057,27.138,12.25
