DEPT,DSO8,DSOZ,DT,ECGR,HCAL,HDRA,PEF8,PEFZ,RLA1,RLA2,RLA3,RLA4,RLA5,RSO8,RSOZ,RT_HRLT,RXO8,RXOZ,TENS,TNPH
1499.9208,0.1518,0.1454,99.4994,126.5692,9.86,0.0537,3.5685,3.4946,3.7698,3.8361,3.9517,4.0839,4.4866,0.0538,0.0533,4.7513,2.7736,2.7757,3538.5334,0.3062
1499.7684,0.1344,0.1495,99.5006,123.2261,9.7907,0.0553,3.4055,3.4899,3.7092,3.8034,3.9202,4.0526,4.448,0.0612,0.0651,4.786,2.7082,2.7262,3520.5002,0.3292
1499.616,0.1609,0.15,99.4695,121.89,9.8292,0.0561,3.5164,3.496,3.7623,3.8518,3.9738,4.0948,4.4781,0.0794,0.0728,4.78,2.6903,2.719,3539.8,0.3316
1499.4636,0.1756,0.1537,99.3409,124.7816,9.6519,0.0574,3.6086,3.5301,3.8116,3.9103,4.0367,4.1703,4.5445,0.0763,0.0749,4.8675,2.7579,2.7452,3563.4285,0.3352
1499.3112,0.1676,0.1547,98.9028,128.5951,9.5941,0.06,3.5519,3.5674,3.7577,3.9026,4.0346,4.1692,4.5465,0.0651,0.0639,4.8714,2.7934,2.781,3540.1333,0.3355
1499.1588,0.1494,0.1482,98.7537,130.0841,9.6635,0.0578,3.636,3.5691,3.7331,3.8726,4.0118,4.1405,4.5132,0.0474,0.0419,4.8221,2.8056,2.7777,3512.3572,0.329
1499.0064,0.1202,0.1295,98.6049,131.1867,9.4092,0.0499,3.5049,3.5238,3.7668,3.8946,4.0371,4.17,4.5436,0.0141,0.0194,4.8446,2.7576,2.819,3570.8,0.3264
1498.854,0.1043,0.1087,98.4142,131.0052,9.3745,0.0368,3.4311,3.4492,3.8149,3.9146,4.0639,4.2032,4.5821,0.0001,0.0001,4.8658,2.9008,2.8606,3548.1428,0.3392
1498.7016,0.0739,0.0903,98.2003,128.6354,9.3206,0.0265,3.371,3.3938,3.8095,3.9147,4.063,4.2036,4.5899,0.0001,0.0001,4.8754,2.9159,2.9056,3522.7859,0.3532
1498.5492,0.0908,0.0897,98.0886,124.9933,9.3167,0.0254,3.3645,3.3661,3.8191,3.9084,4.0476,4.2031,4.5773,0.0086,0.0072,4.9037,2.8959,2.8773,3501.2002,0.3511
1498.3968,0.112,0.1013,97.953,122.1882,9.2705,0.027,3.3876,3.3629,3.852,3.9298,4.069,4.232,4.601,0.0354,0.0347,4.9471,2.792,2.8321,3488.7334,0.3296
1498.2444,0.1489,0.1212,97.8472,127.4384,9.2358,0.0305,3.4318,3.3635,3.856,3.925,4.0669,4.2276,4.603,0.0573,0.0504,4.9396,2.8006,2.8066,3534.4287,0.32
1498.092,0.1297,0.1337,97.7439,132.9439,9.2127,0.0316,3.2882,3.365,3.8676,3.9181,4.0667,4.2251,4.6074,0.0557,0.0503,4.9213,2.7947,2.8035,3516.7334,0.329
1497.9396,0.1325,0.1366,97.6694,135.1415,9.1895,0.034,3.3687,3.3667,3.8953,3.9344,4.0849,4.2178,4.629,0.0349,0.0357,4.8974,2.8296,2.8451,3519.9287,0.3286
1497.7872,0.1035,0.1105,97.5911,130.2207,9.1664,0.0276,3.3452,3.3365,3.9674,4.017,4.169,4.2791,4.7225,0.0181,0.02,4.9955,2.9033,2.8736,3531.7144,0.3276
1497.6348,0.0953,0.0804,97.4087,126.8039,9.1664,0.0183,3.2943,3.2994,3.9464,3.9926,4.1509,4.2304,4.6808,0.0145,0.023,4.9235,2.8992,2.9293,3551.3335,0.3183
1497.4824,0.0863,0.0801,97.554,124.3795,9.0971,0.0186,3.2933,3.3141,3.9683,4.0052,4.144,4.2113,4.6724,0.0372,0.0291,4.8683,2.9531,2.9062,3587.9285,0.3099
1497.33,0.0966,0.1093,97.5888,126.3634,9.0855,0.031,3.3897,3.3813,3.9513,3.9848,4.0679,4.1708,4.634,0.035,0.0306,4.7905,2.8483,2.8917,3561.2668,0.3128
1497.1776,0.1288,0.1304,97.7348,129.4652,9.0508,0.0402,3.4453,3.4412,3.9108,3.9407,3.9741,4.1019,4.559,0.0141,0.0137,4.6745,2.8719,2.858,3603.7856,0.2986
1497.0252,0.1238,0.1047,97.7457,131.0428,9.0277,0.0312,3.4445,3.414,3.9117,3.8556,3.9318,4.0675,4.5246,0.0001,0.0001,4.6047,2.8744,2.8792,3580.1333,0.2969
1496.8728,0.0847,0.0837,97.6233,129.7327,9.0046,0.0219,3.3985,3.3704,3.9311,3.8192,3.9245,4.0595,4.5158,0.0001,0.0001,4.5723,2.8895,2.8801,3556.6431,0.3046
1496.7204,0.0629,0.0909,96.6822,124.0385,8.9814,0.024,3.2993,3.3635,3.9215,3.8429,3.9651,4.1175,4.5818,0.0001,0.0001,4.7043,2.9176,2.9045,3548.8667,0.3293
1496.568,0.0935,0.1457,89.7462,121.3148,8.9121,0.0473,3.3016,3.4615,3.9036,3.903,4.0357,4.1838,4.6606,0.0001,0.0011,4.9029,2.9401,2.986,3511.0,0.3344
1496.4156,0.1755,0.1981,87.3284,118.1828,8.889,0.0703,3.5003,3.5963,4.7416,4.7581,4.9303,5.1091,5.6758,0.0292,0.0321,6.047,3.2522,3.6912,3524.1431,0.3037
1496.2632,0.3275,0.2211,86.8224,114.5098,8.7502,0.0803,3.914,3.7113,8.2642,8.4858,8.8682,9.2404,10.2528,0.0775,0.0847,11.0899,6.2522,5.5878,3582.8572,0.2996
1496.1108,0.1934,0.1978,88.7491,111.893,8.8427,0.0721,3.8386,3.729,5.2395,5.2409,5.44,5.6488,6.2556,0.1294,0.1045,6.6124,9.6015,6.2017,3561.9333,0.3071
1495.9584,0.1378,0.1528,95.6616,111.8743,8.9969,0.0561,3.5548,3.6674,4.0728,4.0505,4.1979,4.3649,4.8417,0.0939,0.0862,5.0706,3.9462,4.3684,3512.5715,0.3305
1495.806,0.0987,0.1178,97.2329,115.3368,8.993,0.0438,3.5336,3.5771,4.007,3.9402,4.0749,4.2365,4.7024,0.0204,0.0255,4.8551,3.0814,3.1529,3535.8,0.3289
1495.6536,0.0736,0.0881,98.0096,118.4878,8.993,0.0299,3.4648,3.4739,3.9587,3.8313,3.9542,4.1041,4.5459,0.0001,0.0001,4.6132,2.9445,2.9852,3514.2144,0.3239
1495.5012,0.0883,0.0823,98.4571,123.8826,8.9814,0.0233,3.4183,3.4137,3.8948,3.8061,3.9171,4.0665,4.5011,0.0001,0.0001,4.5954,2.9554,2.9403,3511.3999,0.3278
1495.3488,0.0693,0.0815,98.6419,122.4637,8.9814,0.0205,3.3758,3.3856,3.8641,3.8388,3.9173,4.0569,4.4883,0.0001,0.0001,4.6031,2.9403,2.9401,3545.3572,0.3361
1495.1964,0.095,0.0937,99.0895,124.765,8.9814,0.0262,3.3722,3.4086,3.7934,3.8171,3.8874,4.0031,4.4068,0.0001,0.0001,4.5418,2.9194,2.9173,3523.0669,0.332
1495.044,0.0872,0.0939,99.292,122.7549,8.9429,0.0294,3.4189,3.4216,3.7909,3.8311,3.9427,4.0277,4.4247,0.0001,0.0001,4.6004,2.905,2.8994,3506.7856,0.3366
1494.8916,0.1021,0.0966,99.6939,119.0633,8.9583,0.0317,3.4285,3.4246,3.7539,3.7929,3.9219,3.9935,4.3819,0.0001,0.0001,4.5652,2.8841,2.8808,3539.6428,0.3367
1494.7392,0.1237,0.097,99.9876,113.7521,8.9352,0.0302,3.3804,3.4136,3.7337,3.7856,3.9184,3.9954,4.3794,0.0001,0.0001,4.5853,2.8665,2.8714,3536.3333,0.334
1494.5868,0.0908,0.0814,100.0072,116.159,8.9583,0.0227,3.4363,3.3926,3.751,3.7895,3.922,4.0304,4.3895,0.0001,0.0001,4.5999,2.8712,2.8521,3521.5,0.3292
1494.4344,0.0678,0.0631,99.9785,120.6084,8.9737,0.0149,3.3369,3.3849,3.7263,3.7538,3.8931,4.0226,4.3655,0.0001,0.0001,4.5849,2.8288,2.8433,3521.1333,0.3369
1494.282,0.0348,0.0387,99.8019,129.917,8.9969,0.0083,3.3696,3.3814,3.7279,3.7678,3.9023,4.0517,4.3823,0.0001,0.0001,4.6233,2.8358,2.83,3562.4668,0.3291
1494.1296,0.0339,0.0349,99.4886,127.5337,8.9814,0.0071,3.3797,3.374,3.7046,3.7641,3.9055,4.0604,4.3813,0.0001,0.0001,4.6575,2.84,2.8626,3576.3572,0.315
1493.9772,0.0163,0.0272,99.5377,130.1951,8.9352,0.006,3.3724,3.3474,3.7574,3.832,3.9763,4.1357,4.4639,0.0001,0.0001,4.7714,2.9004,2.9026,3544.0002,0.3048
1493.8248,0.001,0.0174,99.7345,126.8275,8.9121,0.0048,3.2766,3.2857,3.8477,3.9368,4.0941,4.259,4.6034,0.0001,0.0001,4.9865,2.9668,2.9383,3502.3999,0.3223
1493.6724,0.0181,0.0243,99.78,130.2099,8.9121,0.0055,3.2137,3.2659,3.8336,3.9334,4.0858,4.2536,4.5953,0.0001,0.0001,4.9992,2.9412,2.9208,3516.8572,0.3257
1493.52,0.0367,0.0277,100.0034,127.1901,8.9121,0.0055,3.2381,3.2768,3.7364,3.8312,3.9795,4.1177,4.4666,0.0001,0.0001,4.8308,2.8819,2.8819,3551.0667,0.3179
1493.3676,0.0364,0.0406,99.9248,128.8129,8.9236,0.0072,3.3506,3.3347,3.6941,3.7911,3.9397,4.0553,4.4184,0.0001,0.0001,4.7731,2.8625,2.8752,3542.2856,0.3216
1493.2152,0.0501,0.0439,99.7818,126.2149,8.9121,0.0078,3.4069,3.363,3.7456,3.8202,3.9738,4.0585,4.4336,0.0001,0.0001,4.6964,2.8803,2.8614,3488.2002,0.3279
1493.0628,0.0376,0.0433,99.8064,125.5501,8.9236,0.0077,3.36,3.3619,3.7345,3.8453,3.9808,4.068,4.4527,0.0001,0.0001,4.7522,2.8329,2.833,3521.0713,0.3499
1492.9104,0.0531,0.0424,99.6267,119.6402,8.9737,0.0079,3.309,3.3554,3.6632,3.8005,3.8831,4.0009,4.3831,0.0001,0.0001,4.701,2.7812,2.7957,3507.0,0.346
1492.758,0.0469,0.0453,99.4282,123.6058,8.9198,0.0092,3.3614,3.3503,3.6642,3.7878,3.8474,3.9792,4.3741,0.0001,0.0001,4.6479,2.7687,2.7452,3533.5334,0.3418
1492.6056,0.0331,0.0363,99.3803,122.3675,8.8658,0.008,3.325,3.3191,3.7058,3.757,3.8672,4.0057,4.42,0.0001,0.0001,4.6773,2.7055,2.7521,3539.2144,0.3332
1492.4532,0.0132,0.0221,99.209,125.7443,8.8427,0.0052,3.2913,3.2803,3.7307,3.738,3.8747,4.008,4.4275,0.0001,0.0001,4.6425,2.8177,2.7965,3537.4001,0.3216
1492.3008,0.0098,0.0229,97.1498,123.4156,8.8196,0.0022,3.1959,3.262,3.6832,3.743,3.8894,4.0269,4.4558,0.0001,0.0001,4.7391,2.8929,2.9027,3568.6428,0.3472
1492.1484,0.0172,0.06,90.4347,125.5816,8.8196,0.0097,3.2113,3.3705,3.6364,3.7453,3.8901,4.0299,4.4634,0.0001,0.0001,4.7792,2.9605,3.0221,3546.8,0.3117
1491.996,0.1061,0.0827,88.6173,115.7144,8.8196,0.0224,3.6168,3.5302,3.8946,4.0207,4.1748,4.3293,4.7919,0.0047,0.0001,5.1424,3.4001,3.9413,3517.4285,0.2962
1491.8436,0.1032,0.1077,88.3511,111.5873,8.7502,0.0359,4.0964,3.6579,6.5333,6.9593,7.2877,7.6098,8.4203,0.0559,0.0592,9.3151,6.6637,4.4675,3502.4668,0.2783
1491.6912,0.1168,0.0792,90.2795,111.7428,8.7579,0.0277,3.3433,3.5897,4.8294,4.9932,5.1872,5.3777,5.9642,0.1026,0.0732,6.4123,4.0813,4.3107,3500.8572,0.303
1491.5388,0.027,0.039,96.1002,117.8609,8.8813,0.0146,3.4043,3.4384,3.8021,3.8753,4.014,4.1613,4.6211,0.0518,0.0599,4.9091,3.082,3.1741,3519.4001,0.337
1491.3864,0.0306,0.0247,98.7575,115.0018,8.889,-0.0017,3.3458,3.3131,3.8104,3.8304,3.9675,4.1136,4.5724,0.0001,0.0015,4.8492,2.9615,2.9796,3520.6667,0.3396
1491.234,-0.0169,0.0284,99.0076,115.7176,8.889,-0.0028,3.1094,3.2522,3.8385,3.7978,3.9142,4.0575,4.513,0.0001,0.0001,4.6607,2.9083,2.9318,3513.2144,0.3444
1491.0816,-0.0003,0.0309,98.8563,116.6831,8.889,-0.0016,3.1436,3.2406,3.8365,3.8088,3.9165,4.0595,4.516,0.0001,0.0001,4.6672,2.9277,2.9315,3487.1333,0.3385
1490.9292,0.0098,0.0173,98.5161,123.7638,8.8813,0.0024,3.2764,3.2475,3.8335,3.8761,3.9435,4.0865,4.5514,0.0001,0.0001,4.7369,2.9547,2.9411,3473.0715,0.3394
1490.7768,0.0676,0.0293,97.9166,122.8459,8.889,0.0067,3.3217,3.2945,3.8087,3.8761,3.9579,4.0901,4.5626,0.0001,0.0001,4.8124,2.9232,2.9277,3514.3999,0.3336
1490.6244,0.0482,0.0382,97.2899,124.2969,8.8658,0.0082,3.2945,3.3147,3.8161,3.8737,3.9797,4.0999,4.5681,0.0001,0.0001,4.8463,2.907,2.908,3493.5,0.3276
1490.472,0.0237,0.0415,96.6913,120.4045,8.8658,0.0092,3.2898,3.3174,3.7959,3.8538,3.9823,4.0863,4.5569,0.0001,0.0001,4.8333,2.8902,2.9064,3488.4666,0.3377
1490.3196,0.0231,0.0318,96.6155,117.7523,8.8658,0.0073,3.2991,3.3191,3.8071,3.873,4.0308,4.1315,4.6092,0.0001,0.0001,4.8777,2.9222,2.9337,3482.7144,0.3251
1490.1672,0.0162,0.0204,96.8837,121.6431,8.8967,0.0056,3.3146,3.3172,3.9418,4.0006,4.1665,4.3203,4.796,0.0001,0.0001,5.0834,2.9744,2.9406,3472.5332,0.3286
1490.0148,0.0253,0.017,97.0505,125.7782,8.9429,0.0032,3.3038,3.305,3.8571,3.888,4.043,4.2091,4.6624,0.0001,0.0001,4.9188,2.9299,2.9417,3512.1428,0.3207
1489.8624,0.0137,0.0038,96.9268,130.2921,8.9275,0.0023,3.3314,3.2581,3.8321,3.8596,4.0131,4.1807,4.6298,0.0001,0.0001,4.8758,2.9088,2.9021,3527.8,0.3252
1489.71,0.0131,0.011,96.6541,126.7048,8.9583,0.0031,3.2264,3.2111,3.8233,3.8326,3.9865,4.1564,4.6054,0.0001,0.0001,4.828,2.8779,2.8822,3495.2144,0.3339
1489.5576,-0.003,0.011,96.2993,121.5732,8.9468,0.003,3.0376,3.1404,3.7357,3.7556,3.9087,4.0797,4.5274,0.0001,0.0001,4.7486,2.8518,2.8515,3526.4001,0.3328
1489.4052,0.0109,0.0086,96.4308,123.087,8.9352,0.0021,3.1176,3.1225,3.764,3.7807,3.9362,4.1062,4.5518,0.0029,0.0001,4.7743,2.8275,2.8423,3511.7144,0.3396
1489.2528,-0.0029,0.0044,96.6074,122.8845,8.9429,-0.0001,3.135,3.156,3.7427,3.7725,3.9225,4.0909,4.5464,0.0001,0.0001,4.7698,2.839,2.84,3483.6665,0.328
1489.1004,-0.0077,0.0044,96.5103,127.2703,8.9275,-0.0008,3.1931,3.2174,3.7486,3.781,3.9314,4.0989,4.557,0.0001,0.0001,4.7835,2.8441,2.8727,3543.4287,0.3242
1488.948,0.0035,0.0044,96.4644,121.9629,8.8813,-0.0009,3.2506,3.2435,3.7613,3.796,3.9511,4.1197,4.5911,0.0001,0.0001,4.8202,2.8923,2.8352,3516.2668,0.3334
1488.7956,-0.0056,0.0,96.4214,120.8952,8.8658,-0.0001,3.2091,3.2297,3.6499,3.6889,3.8449,4.0055,4.4635,0.0001,0.0001,4.6935,2.7462,2.7748,3531.5715,0.3265
1488.6432,-0.0066,0.0082,96.1449,116.4999,8.8543,0.0017,3.2426,3.22,3.5863,3.6392,3.7972,3.9632,4.4179,0.0001,0.0001,4.6752,2.6792,2.6966,3489.2002,0.3131
1488.4908,0.0154,0.0082,96.4315,114.7694,8.8196,0.0018,3.1845,3.2073,3.6202,3.6668,3.8301,4.0037,4.4588,0.0001,0.0001,4.7523,2.6766,2.6481,3490.8572,0.2969
1488.3384,0.0072,0.0082,96.64,119.6208,8.7734,0.0018,3.1852,3.1945,3.521,3.5855,3.7509,3.9225,4.3728,0.0001,0.0001,4.6916,2.598,2.6143,3525.1333,0.3161
1488.186,-0.0046,0.0094,95.8649,123.7164,8.7657,0.002,3.1573,3.1866,3.5132,3.5943,3.7679,3.9476,4.3951,0.0001,0.0001,4.742,2.573,2.572,3510.3572,0.3241
1488.0336,0.0079,0.0094,96.0576,129.9967,8.7502,0.0019,3.1767,3.1933,3.5252,3.6264,3.81,3.9871,4.4403,0.0001,0.0001,4.8132,2.5697,2.5489,3498.2002,0.3301
1487.8812,0.018,0.0122,96.1633,125.9774,8.7618,0.0028,3.2021,3.1827,3.4289,3.588,3.7648,3.9492,4.3901,0.0001,0.0001,4.81,2.4875,2.4915,3484.4287,0.3267
1487.7288,0.0108,0.0125,95.9416,127.5455,8.7502,0.0028,3.1663,3.1579,3.4227,3.6192,3.8085,3.9914,4.4292,0.0001,0.0001,4.8977,2.4176,2.4536,3472.9333,0.3316
1487.5764,0.0255,0.0221,95.3593,123.1104,8.704,0.0046,3.088,3.1464,3.4926,3.7545,3.9487,4.1471,4.6091,0.0001,0.0001,5.1504,2.4756,2.4589,3477.5715,0.3019
1487.424,0.049,0.0476,95.084,124.149,8.6732,0.0142,3.1542,3.1946,3.4816,3.7561,3.9682,4.1789,4.6398,0.0001,0.0001,5.2178,2.4804,2.4609,3505.5715,0.2921
1487.2716,0.0581,0.0761,94.7784,116.0909,8.5653,0.0283,3.2872,3.2705,3.3764,3.6542,3.8743,4.083,4.5282,0.0001,0.0001,5.117,2.4084,2.4015,3498.2666,0.2985
1487.1192,0.1559,0.1058,94.639,116.9956,8.519,0.038,3.416,3.3293,3.2556,3.527,3.7461,3.9533,4.3781,0.01,0.0174,4.9609,2.3221,2.3713,3589.1428,0.3155
1486.9668,0.1301,0.1167,95.0774,113.4855,8.5306,0.0344,3.3204,3.3396,3.2776,3.5667,3.7898,4.0003,4.4303,0.0444,0.0421,5.0341,2.3798,2.3796,3562.6001,0.3174
1486.8144,0.0973,0.1202,94.6274,116.8588,8.5884,0.0291,3.3202,3.3267,3.3414,3.6569,3.8896,4.096,4.5406,0.0584,0.0462,5.1763,2.4385,2.4207,3570.2856,0.3148
1486.662,0.1206,0.1194,94.7394,117.6766,8.7194,0.0275,3.3225,3.3136,3.3872,3.713,3.9389,4.1283,4.5851,0.037,0.0405,5.2139,2.4316,2.4362,3538.7859,0.3201
1486.5096,0.1274,0.1274,95.1988,120.139,8.7811,0.0357,3.3301,3.3237,3.3761,3.7151,3.9447,4.1031,4.5788,0.037,0.0345,5.2046,2.4288,2.3957,3499.0667,0.3173
1486.3572,0.1154,0.1443,94.7608,124.5061,9.0739,0.0438,3.3333,3.3334,3.3775,3.7295,3.9667,4.0923,4.5886,0.0385,0.0432,5.2122,2.3299,2.3669,3513.1428,0.3028
1486.2048,0.1378,0.1757,94.8852,119.3897,9.0971,0.0561,3.2723,3.3608,3.4005,3.7523,3.9843,4.1129,4.6017,0.0545,0.0645,5.2237,2.3359,2.328,3550.8667,0.2975
1486.0524,0.2022,0.2016,94.5208,118.8162,9.1895,0.065,3.4456,3.3884,3.3747,3.7341,3.9183,4.0635,4.5578,0.1069,0.1062,5.1471,2.2651,2.2174,3552.9287,0.2887
1485.9,0.2939,0.2196,94.2262,117.3736,9.2204,0.0733,3.4195,3.4181,3.3555,3.7276,3.8696,4.038,4.533,0.1607,0.1465,5.1055,2.1106,2.2207,3551.3335,0.2826
1485.7476,0.2121,0.2152,94.3647,123.4122,9.2049,0.0747,3.4242,3.4194,3.5359,3.9283,4.0784,4.2686,4.7958,0.1589,0.1483,5.4041,2.3537,2.2319,3511.6428,0.2948
1485.5952,0.2049,0.193,93.8737,123.4276,9.0046,0.0703,3.4383,3.3844,3.5163,3.8165,4.0043,4.1938,4.7173,0.1144,0.1274,5.2779,2.3548,2.3865,3520.2668,0.3014
1485.4428,0.1933,0.1606,94.2201,125.0203,8.9198,0.06,3.3002,3.3357,3.5263,3.7836,3.9869,4.1798,4.7051,0.1055,0.1086,5.2425,2.4474,2.4507,3532.2144,0.2983
1485.2904,0.11,0.1393,92.3804,119.3332,8.8196,0.0531,3.2596,3.3136,3.5727,3.8684,4.0878,4.2868,4.8326,0.1071,0.1008,5.4227,2.556,2.5311,3554.5999,0.2789
1485.138,0.0984,0.1318,91.2206,117.4552,8.8543,0.0518,3.2543,3.3276,3.7406,4.031,4.2615,4.4675,5.0369,0.0816,0.0688,5.6396,2.5977,2.8699,3541.7144,0.2717
1484.9856,0.1119,0.11,92.0922,115.0451,8.9236,0.0426,3.3925,3.3335,5.9815,6.6573,7.0948,7.4712,8.4195,0.0328,0.0536,9.6531,3.9214,3.6861,3528.5715,0.2708
1484.8332,0.0982,0.0961,92.4065,113.2996,8.9121,0.0388,3.4497,3.3398,5.0947,5.5513,5.8719,6.1547,6.926,0.0603,0.0525,7.8085,5.4228,4.078,3508.1335,0.295
1484.6808,0.0847,0.0574,93.9548,114.3864,9.0046,0.022,3.2212,3.2898,3.8416,4.0625,4.2679,4.4739,5.0449,0.0728,0.0641,5.5614,3.0883,3.327,3567.0,0.3181
1484.5284,0.0425,0.0486,96.3568,114.8005,8.9121,0.0174,3.2458,3.2598,3.7394,3.8905,4.0767,4.2674,4.8218,0.0344,0.0405,5.2494,2.563,2.6434,3557.0,0.3247
1484.376,0.0406,0.0331,96.1612,121.158,8.9275,0.0072,3.2419,3.216,3.7505,3.844,4.0048,4.1939,4.732,0.0172,0.0359,5.0864,2.5285,2.54,3576.7144,0.3139
1484.2236,0.0452,0.0463,96.0931,120.7368,9.0739,0.0095,3.1758,3.2085,3.7676,3.8672,4.0152,4.2052,4.7434,0.0614,0.0409,5.0881,2.559,2.5229,3616.6667,0.3118
1484.0712,0.0475,0.0423,96.0192,116.6148,9.0508,0.0087,3.1361,3.1732,3.7005,3.8477,3.9601,4.1402,4.6701,0.051,0.0589,5.0135,2.5306,2.5378,3605.7856,0.3171
1483.9188,0.0454,0.0426,96.1649,118.1276,9.0624,0.0093,3.1971,3.1521,3.6613,3.8126,3.9313,4.0967,4.6184,0.0475,0.0434,4.9609,2.5364,2.5248,3535.5,0.325
1483.7664,0.0497,0.0511,96.2542,119.3619,9.0662,0.0087,3.1079,3.172,3.6331,3.763,3.9293,4.0695,4.5838,0.0313,0.0474,4.942,2.5322,2.5137,3510.1335,0.3341
1483.614,0.0648,0.0646,96.1432,122.326,9.0739,0.01,3.2309,3.2397,3.5682,3.6917,3.8825,4.0036,4.4903,0.062,0.0564,4.8581,2.506,2.5061,3555.0,0.3471
1483.4616,0.0542,0.0632,96.1762,122.9277,9.0971,0.0099,3.3216,3.2723,3.5972,3.7148,3.9055,4.0413,4.4967,0.0792,0.058,4.8727,2.5014,2.4814,3616.7334,0.3442
1483.3092,0.0316,0.0369,96.0552,121.7027,9.1202,0.0065,3.2071,3.2496,3.5869,3.6823,3.8694,4.0209,4.4509,0.0321,0.0382,4.8155,2.4325,2.445,3571.7144,0.3161
1483.1568,0.0232,0.0361,95.9025,124.3686,9.1433,0.0039,3.0751,3.162,3.604,3.6822,3.8703,4.0373,4.4498,0.0121,0.0189,4.812,2.4252,2.463,3561.1333,0.2993
1483.0044,-0.0033,0.0223,96.1896,125.9056,9.1818,0.0025,3.1485,3.1124,3.6642,3.7443,3.9399,4.1276,4.5369,0.0224,0.012,4.922,2.5423,2.4622,3626.0,0.2907
1482.852,0.0078,0.0223,96.1763,128.3138,9.2242,0.0033,3.0304,3.07,3.4856,3.561,3.7465,3.9316,4.3167,0.0001,0.0027,4.6859,2.4205,2.4569,3679.1333,0.3099
1482.6996,0.0289,0.0298,96.3049,127.2761,9.2127,0.0074,3.1324,3.1177,3.4882,3.5721,3.7612,3.9578,4.345,0.0001,0.0001,4.7334,2.404,2.3982,3665.2856,0.3088
1482.5472,0.0736,0.0438,96.4507,121.2754,9.2358,0.0108,3.1447,3.1578,3.5265,3.6106,3.8104,4.0104,4.3984,0.0056,0.0001,4.8005,2.4143,2.4012,3603.5334,0.304
1482.3948,0.0901,0.0697,96.278,119.2261,9.1895,0.0143,3.2786,3.1977,3.5097,3.6199,3.8268,4.0294,4.4234,0.0001,0.0001,4.8541,2.4171,2.4017,3546.0715,0.3109
1482.2424,0.0595,0.0677,96.2429,119.2738,9.1741,0.0128,3.1477,3.1779,3.4906,3.6309,3.8339,4.0444,4.4387,0.0001,0.0001,4.8971,2.4176,2.3976,3561.9336,0.3321
1482.09,0.0389,0.0548,96.2174,126.3857,9.1086,0.0096,3.0982,3.1613,3.4705,3.6276,3.8421,4.0533,4.451,0.0001,0.0001,4.9349,2.3927,2.4099,3604.0715,0.3332
1481.9376,0.0565,0.0457,96.408,129.8553,9.0508,0.0089,3.1685,3.1865,3.475,3.6437,3.8603,4.0735,4.4788,0.0001,0.0001,4.9761,2.4332,2.4115,3573.3572,0.3055
1481.7852,0.0354,0.051,96.5364,127.5229,9.0277,0.0114,3.2648,3.2302,3.4681,3.6289,3.8512,4.0318,4.4565,0.0001,0.0001,4.9318,2.4283,2.4143,3553.1335,0.2902
1481.6328,0.0689,0.0677,96.6614,121.7106,8.9814,0.0168,3.2672,3.2603,3.4376,3.5995,3.8274,3.9637,4.415,0.0001,0.0001,4.8673,2.388,2.3892,3582.6001,0.2733
1481.4804,0.0888,0.0781,96.7621,121.0908,9.0277,0.0186,3.242,3.2513,3.3909,3.5527,3.7732,3.88,4.3519,0.0001,0.0001,4.7754,2.3608,2.35,3674.3572,0.2711
1481.328,0.0666,0.0754,96.7565,121.0026,9.0046,0.0158,3.1672,3.2323,3.3973,3.5878,3.7852,3.8976,4.3916,0.0001,0.0001,4.8167,2.3316,2.3591,3677.5715,0.287
1481.1756,0.0494,0.061,96.8627,121.1311,8.9814,0.0107,3.229,3.2187,3.4302,3.6535,3.7882,3.9392,4.4392,0.0001,0.0001,4.8547,2.3852,2.3487,3625.5334,0.2974
1481.0232,0.0425,0.0478,96.8181,122.6367,8.8543,0.0082,3.2348,3.2233,3.3778,3.6118,3.6974,3.8662,4.3652,0.0038,0.0001,4.7508,2.345,2.3605,3686.9285,0.3
1480.8708,0.0695,0.0406,96.6136,120.1053,8.7811,0.0083,3.2623,3.227,3.3965,3.5649,3.6776,3.8604,4.3681,0.0129,0.0196,4.723,2.3355,2.351,3602.3572,0.3175
1480.7184,0.0822,0.0653,96.4094,118.1593,8.7271,0.0184,3.2897,3.2606,3.4726,3.5579,3.7154,3.8974,4.4108,0.0373,0.0244,4.7411,2.3544,2.3535,3552.1335,0.3232
1480.566,0.1067,0.0864,96.2428,115.7406,8.7156,0.0283,3.3165,3.3041,3.4436,3.5009,3.6717,3.8476,4.3594,0.0262,0.0248,4.6771,2.3545,2.413,3561.0,0.3319
1480.4136,0.0869,0.1184,94.8026,116.2755,8.704,0.0412,3.2273,3.3958,3.4047,3.5048,3.6847,3.8667,4.3777,0.0061,0.0101,4.7425,2.543,2.5072,3601.8003,0.314
1480.2612,0.1054,0.1209,90.0344,115.3121,8.8543,0.0431,3.4272,3.4788,4.1507,4.3507,4.574,4.8033,5.4222,0.0001,0.0098,5.9453,3.0266,3.5182,3619.4001,0.2727
1480.1088,0.1284,0.1212,85.5617,115.4652,8.9121,0.0435,3.7974,3.5331,7.0956,7.8427,8.3581,8.8513,9.9821,0.0187,0.0341,11.4243,7.4612,4.8427,3598.7856,0.2539
1479.9564,0.0973,0.0949,85.5903,121.5132,8.9121,0.0343,3.4804,3.4839,4.8211,5.1074,5.3832,5.6763,6.3847,0.0646,0.0455,7.0748,5.0591,4.632,3576.3572,0.2551
