TVD,GR,T-TEMP,ROP
319.1256,66.0933,26.6766,37.7157
319.278,67.0617,26.6688,38.7712
319.4304,66.6546,26.6609,40.6872
319.5828,66.0691,26.653,42.6031
319.7352,65.098,26.6806,40.2013
319.8876,62.5798,26.6806,33.2135
320.04,60.5841,26.6806,26.2257
320.1924,61.2902,26.6806,22.8397
320.3448,62.4341,26.6791,27.3857
320.4972,64.8861,26.6562,31.9318
320.6496,65.4924,26.6471,35.6223
320.802,67.0514,26.7036,34.0709
320.9544,67.2338,26.7173,32.5194
321.1068,65.53,26.7409,30.9679
321.2592,66.0155,26.7089,29.3488
321.4116,64.5743,26.7081,27.7276
321.564,64.61,26.6972,26.1063
321.7164,66.1235,26.7264,26.4755
321.8688,68.2418,26.7122,27.3463
322.0212,67.8764,26.6863,28.217
322.1736,68.516,26.66,28.0754
322.326,67.4663,26.6501,27.337
322.4784,63.7203,26.6573,26.5985
322.6308,63.6983,26.6928,28.6889
322.7832,62.514,26.7264,34.0961
322.9356,61.6389,26.6959,39.5033
323.088,61.8475,26.6959,43.3069
323.2404,60.8911,26.6827,43.228
323.3928,60.6667,26.6532,43.1491
323.5452,61.53,26.7264,43.0832
323.6976,60.288,26.7155,43.1084
323.85,59.4009,26.7566,43.1337
324.0024,59.2642,26.728,43.159
324.1548,58.5269,26.6993,43.7627
324.3072,59.1822,26.7158,44.3913
324.4596,58.9999,26.7159,45.02
324.612,59.132,26.7382,44.7565
324.7644,58.9415,26.755,44.2604
324.9168,58.409,26.7362,43.7643
325.0692,58.6195,26.7296,43.6217
325.2216,59.0382,26.7264,43.6881
325.374,59.4664,26.7308,43.7545
325.5264,59.3812,26.7296,43.1116
325.6788,59.077,26.7722,41.651
325.8312,59.8054,26.7666,40.1904
325.9836,58.4386,26.7519,36.9773
326.136,57.7157,26.7447,29.7009
326.2884,58.5593,26.7482,22.4245
326.4408,58.2748,26.7658,18.6522
326.5932,58.2744,26.7755,36.5743
326.7456,58.8107,26.7954,54.4964
326.898,59.5261,26.7771,72.4185
327.0504,60.3375,26.7627,70.7662
327.2028,61.4088,26.7637,68.6654
327.3552,63.9346,26.7656,66.5645
327.5076,65.2216,26.7977,63.8686
327.66,62.9831,26.7922,61.0393
327.8124,62.168,26.7722,58.21
327.9648,62.6013,26.7722,60.1442
328.1172,60.9372,26.7635,64.5633
328.2696,61.9796,26.7436,68.9825
328.422,62.7762,26.779,70.397
328.5744,63.0453,26.787,68.7853
328.7268,61.9188,26.8079,67.1736
328.8792,62.2864,26.818,60.9449
329.0316,62.6423,26.8324,45.7578
329.184,62.4592,26.8294,30.5706
329.3364,62.7886,26.8263,20.5145
329.4888,60.9622,26.8233,33.3929
329.6412,59.21,26.8203,46.2714
329.7936,59.5793,26.8472,58.9829
329.946,59.1531,26.8306,65.5332
330.0984,60.4665,26.814,72.0835
330.2508,63.2048,26.7974,78.6338
330.4032,63.8523,26.8478,80.0928
330.5556,63.0934,26.8438,80.7965
330.708,62.4254,26.8397,81.5002
330.8604,63.2043,26.8357,81.1119
331.0128,61.6478,26.8485,80.2907
331.1652,61.9853,26.8485,79.4695
331.3176,64.948,26.8485,77.2859
331.47,64.701,26.8485,74.0413
331.6224,65.884,26.8652,70.7968
331.7748,65.3958,26.8694,70.4638
331.9272,63.7108,26.8736,74.3342
332.0796,61.5151,26.8777,78.2046
332.232,61.7554,26.8892,79.309
332.3844,62.2308,26.8811,72.4197
332.5368,61.3285,26.873,65.5305
332.6892,62.389,26.8649,58.3002
332.8416,63.7435,26.8917,48.1872
332.994,63.2058,26.888,38.0743
333.1464,62.9033,26.8842,27.9613
333.2988,62.6725,26.8804,27.3735
333.4512,61.9943,26.8661,27.2306
333.6036,61.4465,26.9085,27.0877
333.756,61.9766,26.9509,27.0549
333.9084,62.0676,26.9828,27.0485
334.0608,62.5818,26.9655,27.0422
334.2132,62.6374,26.9638,26.0295
334.3656,62.7694,26.9845,24.4919
334.518,63.0269,26.984,22.9543
334.6704,63.5624,26.9837,22.1757
334.8228,64.4519,26.9775,22.1281
334.9752,66.4396,26.9713,22.0804
335.1276,66.2471,26.9706,22.4372
335.28,66.3211,26.983,23.5053
335.4324,66.0139,26.9902,24.5733
335.5848,64.9997,26.9713,25.41
335.7372,66.193,27.0276,25.41
335.8896,65.8009,26.9744,25.41
336.042,65.7762,26.9889,25.4259
336.1944,66.5254,27.0085,25.6486
336.3468,65.5621,27.0163,25.8712
336.4992,64.7954,27.0163,26.0938
336.6516,65.3958,27.0163,25.8533
336.804,64.9975,27.0125,25.5765
336.9564,66.2071,27.0383,25.2997
337.1088,65.865,27.0202,24.661
337.2612,65.9735,27.0263,23.9227
337.4136,66.3393,27.0316,23.1844
337.566,66.5444,27.0316,22.9813
337.7184,66.44,27.0316,23.0768
337.8708,67.5555,27.0163,23.1723
338.0232,67.6363,27.0588,22.9315
338.1756,65.0437,27.0468,22.3552
338.328,64.2894,27.0468,21.7788
338.4804,64.6621,27.0468,21.1474
338.6328,64.9394,27.0468,20.418
338.7852,66.4862,27.0468,19.6886
338.9376,67.8386,27.0525,20.1766
339.09,67.0176,27.0549,24.9685
339.2424,67.0168,27.0531,29.7604
339.3948,66.731,27.0602,34.1984
339.5472,66.3821,27.0621,34.6669
339.6996,67.4033,27.0621,35.1354
339.852,68.4151,27.0673,35.6039
340.0044,70.545,27.0645,35.8798
340.1568,73.213,27.0869,36.1444
340.3092,72.9419,27.0635,36.409
340.4616,73.2975,27.0698,37.0445
340.614,73.5962,27.0762,37.7684
340.7664,69.2709,27.0825,38.4923
340.9188,67.3301,27.0888,38.0787
341.0712,67.6371,27.0941,37.109
341.2236,68.5963,27.0979,36.1392
341.376,68.8481,27.1018,35.7705
341.5284,69.1899,27.1056,35.9205
341.6808,68.5106,27.1118,36.0704
341.8332,67.4902,27.1217,36.0919
341.9856,65.7421,27.1155,35.9227
342.138,66.2446,27.1093,35.7535
342.2904,66.3611,27.1194,35.7015
342.4428,66.0047,27.1231,35.9665
342.5952,67.6873,27.1231,36.2315
342.7476,68.1257,27.1231,36.5599
342.9,68.3172,27.1805,37.2849
343.0524,69.4952,27.1331,38.0099
343.2048,67.939,27.1251,38.73
343.3572,65.1915,27.1172,38.73
343.5096,65.2925,27.1092,38.73
343.662,66.5641,27.1485,38.73
343.8144,66.9065,27.1405,37.8784
343.9668,67.705,27.1325,36.9069
344.1192,68.0323,27.1245,35.9354
344.2716,67.1484,27.1508,35.8047
344.424,65.3301,27.1469,35.9581
344.5764,65.6363,27.143,36.1116
344.7288,66.7242,27.1391,35.774
344.8812,67.9946,27.1438,35.1345
345.0336,68.6097,27.13,34.4949
345.186,69.1431,27.1163,34.3966
345.3384,69.5067,27.1373,34.8572
345.4908,70.1084,27.132,35.3178
345.6432,70.8221,27.1267,35.3398
345.7956,71.6218,27.1353,34.6006
345.948,72.5574,27.1235,33.8615
346.1004,72.2737,27.1117,33.4184
346.2528,71.6315,27.1705,33.9114
346.4052,71.7821,27.142,34.4043
346.5576,70.0381,27.1784,34.8066
346.71,68.4315,27.2264,34.5184
346.8624,68.0188,27.2479,34.2303
347.0148,68.847,27.2409,33.9421
347.1672,68.2461,27.2307,34.7887
347.3196,68.7867,27.2289,35.6438
347.472,68.7179,27.211,36.4989
347.6244,67.2856,27.193,36.2421
347.7768,67.0105,27.1933,35.8192
347.9292,67.4528,27.2111,35.3963
348.0816,66.3386,27.1842,30.435
348.234,66.9905,27.1922,23.9491
348.3864,67.0964,27.2446,17.4632
348.5388,66.4147,27.2198,17.6243
348.6912,65.8662,27.2193,21.7241
348.8436,67.6236,27.226,25.8238
348.996,66.8536,27.2228,27.1328
349.1484,66.6964,27.2049,25.7412
349.3008,67.041,27.212,24.3496
349.4532,66.7063,27.2233,23.5
349.6056,66.6801,27.2299,23.5
349.758,66.7992,27.2299,23.5
349.9104,65.5547,27.255,23.4817
350.0628,64.9248,27.2452,23.4143
350.2152,63.3979,27.2452,23.347
350.3676,63.1319,27.2452,23.2423
350.52,64.4144,27.2452,22.9343
350.6724,65.3057,27.2452,22.6262
350.8248,66.053,27.2416,22.3335
350.9772,67.2672,27.2368,22.4234
351.1296,65.7261,27.232,22.5133
351.282,64.3812,27.2299,22.6031
351.4344,63.8228,27.2299,22.6515
351.5868,65.0889,27.2299,22.6965
351.7392,65.9128,27.2299,22.7414
351.8916,66.2577,27.2601,22.8254
352.044,66.2148,27.2475,22.9186
352.1964,64.2528,27.2343,23.0117
352.3488,64.2185,27.2209,23.68
352.5012,64.5846,27.2075,24.5989
352.6536,64.5799,27.1941,25.5179
352.806,64.6742,27.1866,23.996
352.9584,65.1669,27.1959,20.7368
353.1108,63.7576,27.2246,17.4777
353.2632,64.1923,27.1868,19.9189
353.4156,67.1963,27.217,28.7122
353.568,67.5659,27.1805,37.5056
353.7204,70.0183,27.1743,43.0132
353.8728,71.411,27.1715,42.7463
354.0252,69.5146,27.1916,42.4793
354.1776,68.6192,27.185,42.0624
354.33,66.679,27.165,41.2035
354.4824,64.6817,27.2028,40.3445
354.6348,65.5195,27.1563,39.8189
354.7872,63.7552,27.163,41.2606
354.9396,62.9682,27.1689,42.7023
355.092,62.885,27.1689,44.0658
355.2444,62.3792,27.1571,43.4187
355.3968,63.8432,27.1598,42.7717
355.5492,65.1126,27.1631,42.1247
355.7016,68.6471,27.1077,42.3408
355.854,71.3799,27.1067,42.621
356.0064,72.7092,27.0741,42.9011
356.1588,72.36,27.045,42.4156
356.3112,70.5307,27.0334,41.7681
356.4636,67.6777,27.0219,41.1207
356.616,65.0025,27.0296,41.0608
356.7684,63.0215,27.0234,41.2283
356.9208,63.1275,27.0172,41.3959
357.0732,64.3671,27.0203,41.2093
357.2256,64.7465,27.0251,40.8032
357.378,65.1709,27.0299,40.3971
357.5304,66.2425,27.023,39.976
357.6828,65.9623,27.0044,39.5407
357.8352,67.9907,26.9867,39.1054
357.9876,67.605,26.9998,38.4863
358.14,66.6914,26.9608,37.6058
358.2924,64.6351,27.0144,36.7254
358.4448,63.7142,27.0029,36.5403
358.5972,62.8912,26.9913,37.8856
358.7496,63.4874,26.9802,39.2309
358.902,67.558,26.9694,40.0689
359.0544,68.2603,26.9586,39.0297
359.2068,66.2097,27.0106,37.9906
359.3592,63.5899,26.999,38.5402
359.5116,61.0685,26.9875,51.4271
359.664,59.2602,27.0737,64.314
359.8164,58.4425,27.0682,77.0049
359.9688,58.1681,27.0627,77.9155
360.1212,58.5559,27.0621,78.8261
360.2736,58.9198,27.0648,79.7367
360.426,59.3128,27.0692,87.7988
360.5784,60.1858,27.0621,96.4871
360.7308,59.2554,27.1004,105.1755
360.8832,59.1565,27.0468,104.5899
361.0356,58.1122,27.0468,102.0151
361.188,57.3719,27.0883,99.4402
361.3404,56.7147,27.0836,96.4014
361.4928,57.1419,27.0926,93.1893
361.6452,58.4433,27.0926,89.9771
361.7976,59.6181,27.0926,77.3939
361.95,59.7121,27.0812,59.3898
362.1024,59.9845,27.0949,41.3858
362.2548,60.1087,27.1171,31.4822
362.4072,60.2591,27.1231,28.4851
362.5596,61.9587,27.1231,25.4879
362.712,62.1851,27.1145,23.7361
362.8644,62.4893,27.1079,23.5259
363.0168,61.5585,27.0934,23.3157
363.1692,59.0899,27.1158,23.2328
363.3216,57.7214,27.1131,23.3816
363.474,58.1436,27.1205,23.5304
363.6264,58.9225,27.1298,23.6221
363.7788,60.9834,27.1384,23.5542
363.9312,62.8036,27.1284,23.4862
364.0836,65.6536,27.1644,23.2735
364.236,65.8408,27.1235,22.3673
364.3884,65.5281,27.1302,21.461
364.5408,64.4732,27.1374,20.5331
364.6932,63.803,27.147,19.3644
364.8456,63.3393,27.1537,18.1957
364.998,64.1839,27.1288,17.027
365.1504,65.7342,27.1689,16.4117
365.3028,67.0268,27.1557,15.7997
365.4552,67.4601,27.1409,15.1876
365.6076,67.288,27.1462,14.5872
365.76,65.918,27.1633,13.988
365.9124,63.5299,27.1589,13.3888
366.0648,63.7745,27.1824,21.1185
366.2172,64.1334,27.1726,30.6955
366.3696,65.1589,27.18,40.2726
366.522,67.2863,27.1798,42.2304
366.6744,69.3156,27.1697,41.3975
366.8268,70.9396,27.1574,40.5647
366.9792,70.2833,27.2104,40.668
367.1316,70.2762,27.1816,41.2839
367.284,69.6985,27.1742,41.8998
367.4364,67.1323,27.1718,41.9007
367.5888,65.7699,27.182,41.4208
367.7412,65.0037,27.1731,40.9409
367.8936,64.1576,27.1842,47.637
368.046,63.7023,27.2299,62.1961
368.1984,62.4702,27.2158,76.7553
368.3508,60.5813,27.2232,84.453
368.5032,59.5413,27.2299,81.5917
368.6556,58.8124,27.2299,78.7303
368.808,59.4946,27.2079,77.1915
368.9604,59.049,27.2299,78.5771
369.1128,58.8385,27.231,79.9627
369.2652,58.8299,27.2324,80.449
369.4176,58.2522,27.2539,77.9205
369.57,58.9593,27.2524,75.3919
369.7224,58.639,27.2452,73.4799
369.8748,59.5128,27.2501,75.0903
370.0272,59.8614,27.2629,76.7007
370.1796,59.8489,27.2757,78.2506
370.332,60.3758,27.2672,78.9846
370.4844,60.3863,27.2586,79.7186
370.6368,59.4508,27.2501,80.4525
370.7892,58.6742,27.288,81.9455
370.9416,56.453,27.2758,83.4464
371.094,57.2027,27.2636,84.9472
371.2464,58.7173,27.2514,71.7044
371.3988,59.0396,27.3027,57.0301
371.5512,59.6215,27.2911,42.3558
371.7036,61.7607,27.2794,40.4242
371.856,62.7286,27.2678,41.0288
372.0084,65.4618,27.3055,41.6333
372.1608,67.7965,27.3012,40.9847
372.3132,69.7866,27.2969,39.9345
372.4656,69.8658,27.2926,38.8844
372.618,70.5525,27.3047,37.6079
372.7704,70.3112,27.3009,36.2257
372.9228,69.6044,27.2972,34.8435
373.0752,69.9485,27.2934,34.9062
373.2276,71.1944,27.3215,35.9051
373.38,71.9982,27.3215,36.904
373.5324,70.6963,27.3215,37.6826
373.6848,71.4055,27.3157,38.2686
373.8372,70.8243,27.3168,38.8546
373.9896,69.1026,27.3215,35.2332
374.142,70.8336,27.3427,26.7064
374.2944,70.499,27.3215,18.1797
374.4468,70.368,27.3215,13.0754
374.5992,70.4351,27.3215,13.2938
374.7516,68.8942,27.3513,13.5121
374.904,70.2836,27.3801,13.9281
375.0564,71.4692,27.3697,14.7595
375.2088,70.2335,27.3544,15.5908
375.3612,69.9168,27.3673,16.4755
375.5136,68.4046,27.3825,17.516
375.666,67.4455,27.3825,18.5565
375.8184,68.7339,27.3825,19.214
375.9708,69.2508,27.4119,18.2318
376.1232,68.2354,27.4279,17.2495
376.2756,68.9965,27.4176,16.3614
376.428,67.1853,27.4311,16.1329
376.5804,66.8753,27.4408,15.9043
376.7328,67.8225,27.5112,15.7211
376.8852,66.4163,27.4645,16.2208
377.0376,67.1208,27.4951,16.7206
377.19,67.1514,27.4858,17.2201
377.3424,68.1256,27.4989,17.305
377.4948,68.198,27.5337,17.39
377.6472,68.7913,27.5254,17.475
377.7996,68.8164,27.5351,17.5446
377.952,68.1063,27.5351,17.6133
378.1044,68.5496,27.5092,17.6819
378.2568,70.3624,27.579,15.3942
378.4092,70.437,27.5459,12.7934
378.5616,71.7415,27.5319,10.1926
378.714,71.7878,27.5534,13.0329
378.8664,71.9556,27.5366,17.0195
379.0188,73.5083,27.5897,21.0061
379.1712,74.6332,27.5809,22.9624
379.3236,73.8346,27.5919,24.3149
379.476,73.9538,27.6285,25.6674
379.6284,73.309,27.643,27.3117
379.7808,73.1209,27.6379,29.0711
379.9332,73.8232,27.6146,30.8305
380.0856,74.6197,27.6356,31.9388
380.238,74.6594,27.6425,32.719
380.3904,73.8626,27.6433,33.4992
380.5428,74.5989,27.6514,34.1043
380.6952,74.9701,27.6614,34.5995
380.8476,75.2722,27.6715,35.0948
381.0,74.4197,27.6656,35.5549
381.1524,72.3943,27.6581,35.988
381.3048,71.5872,27.6427,36.4212
381.4572,71.8709,27.658,35.8852
381.6096,72.6993,27.6725,34.4472
381.762,73.5653,27.6572,33.0092
381.9144,71.8955,27.6572,32.9431
382.0668,72.416,27.6572,34.4115
382.2192,72.1847,27.6557,35.8798
382.3716,72.2949,27.6483,36.5105
382.524,71.1495,27.6445,36.0208
382.6764,69.7457,27.6606,35.5311
382.8288,70.2103,27.682,35.2161
382.9812,68.929,27.7308,35.1799
383.1336,69.0162,27.7392,35.1437
383.286,67.3879,27.7283,35.4843
383.4384,66.2587,27.7175,36.5437
383.5908,64.1623,27.7066,37.603
383.7432,64.6923,27.6958,38.1416
383.8956,67.2057,27.6882,37.4899
384.048,69.2879,27.6954,36.8381
384.2004,69.9788,27.7026,36.4802
384.3528,70.4692,27.7097,36.9314
384.5052,70.9614,27.7169,37.3826
384.6576,69.4965,27.7257,37.4927
384.81,68.8041,27.7102,36.4614
384.9624,67.1005,27.6946,35.43
385.1148,65.3224,27.6791,34.7449
385.2672,66.1545,27.7002,35.4867
385.4196,65.3388,27.6945,36.2285
385.572,66.1183,27.6888,36.842
385.7244,67.4472,26.3099,36.7925
385.8768,68.1922,26.1581,36.743
386.0292,69.2101,26.1566,36.6996
386.1816,69.1567,26.1473,36.6963
386.334,68.345,26.1288,36.693
386.4864,68.8125,26.1201,36.7122
386.6388,70.0349,26.1114,36.9302
386.7912,71.4948,26.1027,37.1483
386.9436,74.1539,26.1092,37.2966
387.096,74.6682,26.1343,36.5826
387.2484,75.8125,26.1285,35.8686
387.4008,73.7826,26.1077,34.7965
387.5532,70.648,26.0758,26.8513
387.7056,69.2803,26.1064,18.9061
387.858,66.5606,26.1225,11.2965
388.0104,67.0486,26.1434,16.1025
388.1628,67.927,26.1619,20.9085
388.3152,69.6368,26.1437,25.6854
388.4676,70.905,26.1762,24.7812
388.62,70.7595,26.2126,23.877
388.7724,71.6657,26.1939,22.9728
388.9248,70.4915,26.1967,23.5776
389.0772,69.6942,26.1878,24.204
389.2296,68.9864,26.1463,24.8304
389.382,69.0642,26.1283,24.5866
389.5344,68.7069,26.1735,24.3146
389.6868,68.299,26.2298,24.0426
389.8392,68.4997,26.2235,24.2199
389.9916,68.5745,26.2383,24.419
390.144,68.6514,26.2015,24.6181
390.2964,69.626,26.1956,21.8255
390.4488,69.4943,26.2096,18.8433
390.6012,69.1248,26.2834,15.861
390.7536,67.8005,26.286,19.0223
390.906,68.1981,26.2531,22.6513
391.0584,66.44,26.2739,26.2804
391.2108,66.594,26.2514,28.2898
391.3632,68.2739,26.1984,30.1588
391.5156,67.3512,26.2534,32.0277
391.668,67.778,26.3144,31.1021
391.8204,70.1349,26.2986,29.9107
391.9728,68.7008,26.2894,28.7194
392.1252,70.3417,26.2839,27.8236
392.2776,71.5381,26.2692,26.9578
392.43,71.4008,26.2896,26.092
392.5824,72.4552,26.3002,25.7083
392.7348,72.6942,26.3095,25.3751
392.8872,73.3187,26.3026,25.0418
393.0396,73.3746,26.2628,24.7416
393.192,74.1477,26.3034,24.4448
393.3444,73.2885,26.2845,24.148
393.4968,71.1112,26.2937,23.8722
393.6492,69.7583,26.2893,23.5985
393.8016,68.6327,26.2725,23.3249
393.954,66.6082,26.2545,23.7463
394.1064,69.0269,26.3047,24.2372
394.2588,71.963,26.2736,24.728
394.4112,72.6908,26.2424,25.3201
394.5636,74.8742,26.2113,25.9216
394.716,73.371,26.2437,26.5231
394.8684,71.8444,26.2112,26.57
395.0208,72.1821,26.1786,26.57
395.1732,71.3333,26.1504,26.57
395.3256,70.7042,26.173,27.0159
395.478,69.7886,26.1497,27.4944
395.6304,69.6804,26.1264,27.973
395.7828,67.9803,26.1461,28.6382
395.9352,67.7687,26.1095,29.3147
396.0876,66.9625,26.0729,29.9912
396.24,67.2427,26.1125,27.9859
396.3924,68.2626,26.1515,25.8612
396.5448,69.9804,26.1235,23.7365
396.6972,70.958,26.0956,22.3416
396.8496,69.3657,26.0831,20.9666
397.002,66.6776,26.0784,19.5916
397.1544,60.5633,26.0737,28.4516
397.3068,56.8676,26.0683,37.3988
397.4592,55.175,26.0575,46.2727
397.6116,55.2639,26.0468,49.0368
397.764,57.8957,26.0361,51.8008
397.9164,61.3456,26.0254,54.0732
398.0688,63.2366,26.099,42.5061
398.2212,63.5724,26.055,30.9389
398.3736,63.8565,26.1047,20.6611
398.526,62.4989,26.1343,31.0841
398.6784,61.347,26.1744,41.507
398.8308,60.3436,26.1554,50.9796
398.9832,59.6838,26.1619,50.1453
399.1356,59.4945,26.1733,49.3111
399.288,60.5752,26.1544,48.7542
399.4404,61.4778,26.0945,50.4034
399.5928,62.5951,26.1695,52.0525
399.7452,62.1684,26.1932,53.4927
399.8976,61.6805,26.2137,53.6543
400.05,60.82,26.1973,53.816
400.2024,59.8879,26.2084,52.0969
400.3548,60.2981,26.2213,41.2421
400.5072,62.0326,26.2341,30.3872
400.6596,62.5099,26.2447,22.656
400.812,63.3771,26.2225,27.23
400.9644,63.1708,26.2579,31.804
401.1168,62.1621,26.2619,35.2229
401.2692,61.3249,26.2587,34.8958
401.4216,59.9582,26.267,34.5687
401.574,59.1793,26.2928,33.7917
401.7264,59.7119,26.2841,31.801
401.8788,60.3487,26.3021,29.8103
402.0312,61.5022,26.3263,28.0988
402.1836,63.9684,26.2426,27.0185
402.336,65.2076,26.2839,25.9383
402.4884,64.8497,26.3152,25.3789
402.6408,66.4653,26.291,25.8112
402.7932,65.0831,26.3078,26.2435
402.9456,64.4226,26.3449,27.5236
403.098,65.4659,26.345,30.1662
403.2504,64.6108,26.3396,32.8087
403.4028,64.2788,26.355,32.6357
403.5552,64.0813,26.3838,28.6428
403.7076,64.5283,26.3907,24.6499
403.86,64.9198,26.3907,20.6782
404.0124,64.3278,26.3907,16.7306
404.1648,65.7098,26.3754,12.783
404.3172,67.0767,26.4136,14.3494
404.4696,65.3983,26.4265,21.2062
404.622,67.2991,26.4334,28.0631
404.7744,68.347,26.4365,32.19
404.9268,68.9586,26.3723,34.1336
405.0792,69.7077,26.4212,36.0773
405.2316,67.9844,26.4212,34.4966
405.384,66.1042,26.4459,30.5904
405.5364,64.8943,26.4644,26.6841
405.6888,62.7155,26.4885,26.4782
405.8412,63.6263,26.4823,28.2577
405.9936,65.8003,26.4976,30.0373
406.146,66.6469,26.5578,29.3866
406.2984,67.158,26.5538,27.6977
406.4508,66.1647,26.5497,26.0087
406.6032,65.4774,26.5457,28.8259
406.7556,64.1094,26.5667,33.1285
406.908,64.8069,26.5495,37.4311
407.0604,65.1161,26.5323,37.6687
407.2128,65.948,26.5151,36.9218
407.3652,65.0614,26.5846,36.1749
407.5176,62.686,26.5791,35.9065
407.67,61.474,26.5736,35.7163
407.8224,62.1356,26.5681,35.5261
407.9748,62.1395,26.5626,34.8877
408.1272,64.1828,26.5695,34.208
408.2796,64.9305,26.5675,33.5283
408.432,66.0333,26.5604,34.3538
408.5844,67.5996,26.5533,35.2209
408.7368,68.2797,26.5462,36.0471
408.8892,68.4323,26.5391,35.6491
409.0416,67.1851,26.532,35.251
409.194,65.9239,26.6331,34.8058
409.3464,65.6891,26.6134,33.9004
409.4988,66.2163,26.5937,32.9949
409.6512,65.8169,26.5741,31.9884
409.8036,66.2034,26.5544,30.432
409.956,66.982,26.632,28.8755
410.1084,66.5038,26.661,27.9406
410.2608,68.3668,26.69,29.2219
410.4132,70.084,26.7191,30.5031
410.5656,69.6606,26.7214,31.2882
410.718,70.8153,26.7147,30.8246
410.8704,70.4272,26.7079,30.361
411.0228,69.5178,26.7012,30.0935
411.1752,69.3085,26.6981,30.189
411.3276,68.8403,26.7089,30.2845
411.48,67.6965,26.7094,28.8316
411.6324,65.8073,26.727,25.2258
411.7848,67.2089,26.7375,21.6201
411.9372,69.2233,26.7173,20.217
412.0896,68.8365,26.7172,21.1349
412.242,70.098,26.7264,22.0529
412.3944,70.4495,26.7498,22.3042
412.5468,69.7937,26.7354,22.0243
412.6992,72.3268,26.7276,21.7444
412.8516,75.8475,26.8002,21.4922
413.004,76.1831,26.7424,21.2566
413.1564,75.3288,26.7884,21.0209
413.3088,72.7528,26.7792,21.1864
413.4612,69.5458,26.7857,21.5246
413.6136,71.4464,26.7497,21.8628
413.766,71.7925,26.7775,21.7475
413.9184,72.6426,26.8047,21.498
414.0708,74.2837,26.818,21.2485
414.2232,74.1799,26.8313,21.4962
414.3756,73.2709,26.8124,21.8346
414.528,72.3619,26.7956,22.1731
414.6804,71.4529,26.8029,20.4685
414.8328,70.5439,26.8321,18.5875
414.9852,67.8975,26.8213,16.7065
415.1376,66.3719,26.818,15.8647
415.29,65.2104,26.8432,15.0265
415.4424,66.2153,26.8488,14.2266
415.5948,66.906,26.8554,13.9083
415.7472,67.6077,26.8692,13.59
415.8996,69.1777,26.8657,13.8966
416.052,68.4339,26.8776,17.697
416.2044,67.897,26.8496,21.4973
416.3568,66.6547,26.8619,24.2911
416.5092,66.5372,26.879,23.7328
416.6616,66.1287,26.8729,23.1745
416.814,66.5088,26.873,22.7409
416.9664,68.1306,26.9465,22.5833
417.1188,68.8254,26.8594,22.4257
417.2712,69.8967,26.9147,22.3865
417.4236,71.0909,26.8804,22.5305
417.576,70.619,26.9143,22.6744
417.7284,70.7973,26.9515,22.6148
417.8808,71.1241,26.9332,22.3302
418.0332,73.2604,26.949,22.0456
418.1856,76.7011,26.9622,21.8453
418.338,76.2203,26.9466,21.7115
418.4904,76.0042,26.9512,21.5777
418.6428,72.2183,26.9678,22.0884
418.7952,68.0377,26.9553,22.9565
418.9476,65.2134,26.9671,23.8246
419.1,66.8968,27.0059,23.5246
419.2524,67.2715,26.9996,22.79
419.4048,67.9377,27.0011,22.0554
419.5572,70.2119,26.9867,21.8892
419.7096,70.3974,27.0163,21.8514
419.862,68.5473,27.0232,21.8136
420.0144,68.7057,27.0333,22.527
420.1668,70.1823,27.0586,23.3205
420.3192,69.3358,27.0839,24.114
420.4716,70.4696,27.0753,24.369
420.624,71.4339,27.0704,24.6198
420.7764,71.4284,27.0656,24.7711
420.9288,72.663,27.0915,23.8154
421.0812,73.2716,27.0807,22.8597
421.2336,72.6949,27.07,22.1381
421.386,72.2089,27.1068,22.5301
421.5384,71.1691,27.1022,22.9222
421.6908,70.2742,27.0977,23.4607
421.8432,69.3777,27.0931,24.4033
421.9956,68.564,27.1127,25.346
422.148,66.9077,27.0984,27.2779
422.3004,66.6979,27.084,30.9743
422.4528,66.7328,27.2156,34.6706
422.6052,68.4719,27.2757,34.5168
422.7576,69.2598,27.265,29.7269
422.91,70.6208,27.2455,24.9369
423.0624,69.5749,27.2741,22.7232
423.2148,71.0992,27.2615,22.6198
423.3672,71.3594,27.261,22.5164
423.5196,72.1585,27.2792,21.9105
423.672,73.5265,27.2646,21.0313
423.8244,72.7145,27.2957,20.152
423.9768,72.5039,27.3025,18.3179
424.1292,72.6747,27.2971,16.1614
424.2816,71.7795,27.3016,14.0048
424.434,72.5553,27.291,15.9089
424.5864,73.1706,27.291,18.533
424.7388,72.1933,27.291,21.1571
424.8912,71.3071,27.2954,22.1988
425.0436,70.1002,27.3025,23.1628
425.196,68.3427,27.3144,24.3608
425.3484,65.9257,27.3113,29.2946
425.5008,65.9482,27.3062,34.2284
425.6532,66.1162,27.3371,38.5637
425.8056,66.3781,27.3352,39.9061
425.958,68.0954,27.3083,41.2485
426.1104,68.1445,27.318,42.1205
426.2628,68.2981,27.3435,41.7604
426.4152,67.3141,27.3168,41.4004
426.5676,66.1338,27.3478,41.508
426.72,65.3012,27.3392,42.3534
426.8724,65.4965,27.3928,43.1987
427.0248,64.3589,27.3672,43.7052
427.1772,65.3332,27.3424,43.8751
427.3296,65.459,27.3368,44.045
427.482,66.24,27.3582,39.4522
427.6344,67.571,27.3635,31.9063
427.7868,67.9437,27.3781,24.3605
427.9392,66.9703,27.3673,21.3726
428.0916,65.6776,27.3907,20.0291
428.244,64.1452,27.394,18.6855
