DEPT,GR,T-TEMP,ROP
389.9916,68.6338,27.5591,37.707
390.144,66.4756,27.5591,36.8286
390.2964,66.0,27.5591,35.8745
390.4488,64.5748,27.5591,34.9205
390.6012,62.759,27.5591,35.0554
390.7536,62.9895,27.5591,35.7412
390.906,63.5,27.5591,36.427
391.0584,65.6867,27.5495,36.8325
391.2108,67.0234,27.4744,36.7868
391.3632,68.1607,27.3993,36.741
391.5156,69.2981,27.3242,36.6997
391.668,68.4057,27.2491,36.6966
391.8204,65.5684,27.174,36.6936
391.9728,66.4652,27.0989,36.6905
392.1252,67.5692,27.0238,36.8553
392.2776,69.3261,26.9487,37.0564
392.43,71.0024,26.8737,37.2576
392.5824,72.2857,26.7986,36.994
392.7348,73.5275,26.7235,36.3357
392.8872,74.6005,26.6484,35.6773
393.0396,74.0401,26.5733,33.2876
393.192,71.1269,26.4982,25.9663
393.3444,68.692,26.4231,18.645
393.4968,66.5809,26.348,11.3237
393.6492,67.0287,26.2729,15.5028
393.8016,67.444,26.1978,19.9285
393.954,68.6031,26.1811,24.3542
394.1064,70.15,26.1811,25.1091
394.2588,71.3942,26.1811,24.277
394.4112,70.3333,26.1811,23.4448
394.5636,69.0562,26.1811,23.2004
394.716,68.3251,26.1811,23.7765
394.8684,68.0751,26.1811,24.3526
395.0208,67.7615,26.1811,24.8159
395.1732,68.5714,26.1811,24.566
395.3256,68.0,26.1811,24.316
395.478,67.1596,26.1811,24.0661
395.6304,66.104,26.1811,24.1865
395.7828,65.2985,26.1811,24.3694
395.9352,65.5041,26.1811,24.5522
396.0876,66.305,26.1811,23.0567
396.24,67.106,26.1811,20.3196
396.3924,67.9069,26.1811,17.5825
396.5448,68.7078,26.1811,16.6284
396.6972,68.321,26.1811,19.9568
396.8496,66.7755,26.1811,23.2853
397.002,65.2499,26.1811,26.5925
397.1544,65.5,26.1811,28.3055
397.3068,66.9273,26.1811,30.0184
397.4592,66.131,26.1811,31.7314
397.6116,65.8161,26.1811,31.3909
397.764,68.9858,26.1811,30.2998
397.9164,70.7618,26.1811,29.2086
398.0688,70.8,26.1811,28.2522
398.2212,71.0002,26.1811,27.4598
398.3736,70.3335,26.1811,26.6673
398.526,71.4584,26.1811,25.958
398.6784,71.0418,26.1811,25.6532
398.8308,70.9495,26.1811,25.3484
398.9832,71.5,26.1811,25.0436
399.1356,71.673,26.1811,24.7686
399.288,71.8653,26.1811,24.4974
399.4404,71.2507,26.1811,24.2261
399.5928,69.1961,26.1811,23.9678
399.7452,67.4136,26.1811,23.7179
399.8976,65.6958,26.1811,23.4679
400.05,65.9787,26.1811,23.447
400.2024,67.576,26.1811,23.8951
400.3548,69.1732,26.1811,24.3431
400.5072,71.6266,26.1811,24.7959
400.6596,71.966,26.1811,25.3446
400.812,74.1488,26.1811,25.8932
400.9644,75.3227,26.1811,26.4418
401.1168,73.5449,26.1811,26.57
401.2692,71.767,26.1811,26.57
401.4216,71.8501,26.1811,26.57
401.574,70.4312,26.1811,26.7816
401.7264,69.3333,26.1811,27.2175
401.8788,69.2,26.1811,27.6534
402.0312,68.9464,26.1811,28.126
402.1836,68.1002,26.1811,28.7417
402.336,67.2541,26.1811,29.3574
402.4884,66.6003,26.1811,29.9731
402.6408,65.6667,26.1811,28.2347
402.7932,65.7826,26.1811,26.3022
402.9456,67.6498,26.1811,24.3698
403.098,68.5498,26.1811,22.8764
403.2504,70.6658,26.1811,21.6267
403.4028,67.8536,26.1811,20.377
403.5552,64.6379,26.1811,22.5233
403.7076,60.8773,26.1811,30.6492
403.86,58.2005,26.1811,38.7752
404.0124,56.2005,26.1811,46.4441
404.1648,56.6764,26.1811,48.9526
404.3172,58.832,26.1811,51.4611
404.4696,62.4999,26.1811,53.9696
404.622,62.4762,26.1811,46.0715
404.7744,63.6247,26.1811,35.5803
404.9268,64.8329,26.1811,25.0891
405.0792,63.5342,26.1811,24.9604
405.2316,62.1398,26.1811,34.4092
405.384,59.1441,26.1811,43.858
405.5364,59.0235,26.1811,50.8695
405.6888,56.7754,26.1811,50.1136
405.8412,57.2853,26.1811,49.3576
405.9936,59.0,26.1811,48.6017
406.146,60.139,26.1811,50.0008
406.2984,61.4769,26.1811,51.4943
406.4508,62.5714,26.1811,52.9878
406.6032,63.0,26.1811,53.5691
406.7556,61.8021,26.1811,53.7154
406.908,61.7143,26.1811,53.8617
407.0604,60.9435,26.1811,50.0578
407.2128,61.3548,26.1811,40.2372
407.3652,62.9183,26.1811,30.4165
407.5176,63.1224,26.1811,22.2077
407.67,63.381,26.1811,26.3438
407.8224,62.6145,26.1811,30.4799
407.9748,60.9588,26.1811,34.6161
408.1272,59.3333,26.1811,35.0532
408.2796,57.8886,26.1811,34.7576
408.432,58.0369,26.1811,34.4619
408.5844,58.2389,26.1811,33.3341
408.7368,59.346,26.1811,31.5358
408.8892,61.0144,26.1811,29.7374
409.0416,60.9861,26.1811,28.1638
409.194,62.4432,26.1811,27.1884
409.3464,63.6507,26.1811,26.213
409.4988,63.9682,26.1811,25.2377
409.6512,64.3826,26.1811,25.6171
409.8036,63.8513,26.1811,26.0072
409.956,62.065,26.1811,26.3974
410.1084,64.3818,26.1811,28.2054
410.2608,64.7141,26.1811,30.5889
410.4132,64.6667,26.1811,32.9724
410.5656,64.5483,26.1811,32.7805
410.718,63.5555,26.1811,29.1808
410.8704,63.8159,26.1811,25.5812
411.0228,64.9026,26.1811,21.9878
411.1752,63.5613,26.1811,18.4308
411.3276,63.7459,26.1811,14.8738
411.48,64.5903,26.1811,11.3168
411.6324,65.3989,26.1811,16.2148
411.7848,66.6429,26.1811,22.3901
411.9372,67.7035,26.1811,28.5653
412.0896,68.4443,26.1811,32.1386
412.242,69.0,26.1811,33.8882
412.3944,69.0,26.1811,35.6377
412.5468,67.8575,26.1811,35.7708
412.6992,66.4289,26.1811,32.2564
412.8516,64.3534,26.1811,28.7421
413.004,62.3333,26.1811,25.362
413.1564,60.4521,26.1811,26.9622
413.3088,61.6425,26.1811,28.5624
413.4612,62.5995,26.1811,30.1626
413.6136,64.0,26.1811,29.4385
413.766,66.7321,26.1811,27.9206
413.9184,65.8901,26.1811,26.4027
414.0708,64.4343,26.1811,27.3855
414.2232,63.0904,26.1811,31.2504
414.3756,63.1429,26.1811,35.1152
414.528,63.8887,26.1811,38.1468
414.6804,64.6294,26.1811,37.4762
414.8328,65.5734,26.1811,36.8057
414.9852,65.3333,26.1811,36.1351
415.1376,62.2016,26.1811,35.9159
415.29,62.5997,26.1811,35.7452
415.4424,63.6,26.1811,35.5745
415.5948,63.8332,26.1811,35.1308
415.7472,64.3774,26.1811,34.5212
415.8996,66.9785,26.1811,33.9116
416.052,66.7871,26.1811,33.7752
416.2044,66.5957,26.1811,34.5524
416.3568,67.6731,26.1811,35.3297
416.5092,68.3333,26.1811,36.0385
416.6616,67.7033,26.1811,35.6819
416.814,66.167,26.1811,35.3252
416.9664,65.0836,26.1811,34.9686
417.1188,62.8149,26.1811,34.258
417.2712,63.3206,26.1811,33.4472
417.4236,64.3305,26.1811,32.6364
417.576,64.4202,26.1811,31.5354
417.7284,65.3774,26.1811,30.1424
417.8808,65.594,26.1811,28.7495
418.0332,64.4524,26.1811,27.9097
418.1856,65.6623,26.1811,29.0557
418.338,67.6808,26.1811,30.2018
418.4904,69.9965,26.1811,31.3478
418.6428,70.5176,26.1811,31.0316
418.7952,71.387,26.1811,30.6171
418.9476,69.4972,26.1811,30.2025
419.1,67.3203,26.1811,30.116
419.2524,67.4769,26.1811,30.2013
419.4048,67.1299,26.1811,30.2867
419.5572,67.4506,26.1811,29.1308
419.7096,66.7704,26.1811,25.9091
419.862,67.5895,26.1811,22.6873
420.0144,68.6151,26.1811,19.8475
420.1668,68.9337,26.1811,20.6674
420.3192,68.1204,26.1811,21.4873
420.4716,69.0052,26.1811,22.3072
420.624,70.2502,26.1811,22.2566
420.7764,68.9368,26.1811,22.0067
420.9288,70.7382,26.1811,21.7568
421.0812,74.6513,26.1811,21.5279
421.2336,78.5644,26.1811,21.3176
421.386,76.755,26.1811,21.1073
421.5384,75.2885,26.1811,21.026
421.6908,73.772,26.1811,21.3278
421.8432,70.3375,26.1811,21.6295
421.9956,70.2806,26.1811,21.9313
422.148,72.3561,26.1811,21.7239
422.3004,73.6694,26.1811,21.5014
422.4528,73.75,26.1811,21.2789
422.6052,73.4449,26.1811,21.4183
422.7576,71.8893,26.1811,21.72
422.91,70.3337,26.1811,22.0218
423.0624,68.7782,26.1811,21.5136
423.2148,68.5507,26.196,19.8372
423.3672,69.6528,26.28,18.1608
423.5196,69.073,26.3641,16.604
423.672,66.7381,26.4481,15.8572
423.8244,64.0356,26.5321,15.1104
423.9768,62.4,26.6161,14.3637
424.1292,62.3578,26.7001,14.0097
424.2816,62.6958,26.7842,13.7262
424.434,63.3175,26.8682,13.4428
424.5864,65.66,26.9522,15.2381
424.7388,67.0597,27.0362,18.6214
424.8912,66.8501,27.1202,22.0046
425.0436,66.442,27.2043,24.2779
425.196,66.0441,27.2883,23.781
425.3484,64.0949,27.3723,23.2842
425.5008,64.2084,27.4563,22.7893
425.6532,64.8329,27.5404,22.6491
425.8056,65.956,27.5591,22.5088
425.958,67.9424,27.5591,22.3686
426.1104,70.1953,27.5591,22.4227
426.2628,71.0,27.5591,22.5508
426.4152,70.5504,27.5591,22.6788
426.5676,70.0,27.5591,22.6378
426.72,70.4999,27.5591,22.3848
426.8724,71.0554,27.5591,22.1318
427.0248,72.7215,27.5591,21.9007
427.1772,73.964,27.5591,21.7818
427.3296,75.6436,27.5591,21.6629
427.482,77.2,27.5591,21.544
427.6344,71.2606,27.5591,22.2101
427.7868,64.5886,27.5591,22.9812
427.9392,62.3039,27.5591,23.7524
428.0916,62.6902,27.5591,23.668
428.244,65.4719,27.5591,23.0157
428.3964,66.8607,27.5591,22.3634
428.5488,68.532,27.5591,21.9093
428.7012,69.824,27.5591,21.8757
428.8536,69.2935,27.5591,21.8422
429.006,67.8582,27.5591,21.8377
429.1584,67.6845,27.5591,22.5418
429.3108,68.9869,27.5591,23.2459
429.4632,68.8484,27.5591,23.95
429.6156,69.3757,27.5591,24.2888
429.768,72.393,27.5591,24.5113
429.9204,72.3306,27.5591,24.7338
430.0728,72.3623,27.5591,24.4452
430.2252,73.571,27.5591,23.5979
430.3776,73.5284,27.5591,22.7505
430.53,73.1739,27.5591,22.1384
430.6824,71.3027,27.5591,22.4859
430.8348,70.8135,27.5591,22.8333
430.9872,68.6902,27.5591,23.1808
431.1396,68.0,27.5591,23.975
431.292,68.4054,27.5591,24.8102
431.4444,65.7864,27.5591,25.6453
431.5968,65.7,27.5591,28.0293
431.7492,66.7728,27.5591,31.3028
431.9016,67.6461,27.5591,34.5764
432.054,68.3717,27.5591,35.1877
432.2064,70.4549,27.5591,30.948
432.3588,69.5556,27.5591,26.7082
432.5112,69.0416,27.5591,22.7733
432.6636,70.4166,27.5591,22.6818
432.816,71.015,27.5591,22.5904
432.9684,72.5579,27.5591,22.499
433.1208,72.2216,27.5591,21.8639
433.2732,73.3407,27.5591,21.0867
433.4256,72.2379,27.5591,20.3094
433.578,71.2742,27.5591,18.955
433.7304,71.9205,27.5591,17.05
433.8828,72.2729,27.5591,15.145
434.0352,72.2151,27.5591,14.215
434.1876,72.5117,27.5591,16.5315
434.34,72.8571,27.5591,18.848
434.4924,72.7859,27.5591,21.1645
434.6448,72.2611,27.5591,22.088
434.7972,70.5893,27.5591,22.9384
434.9496,69.1879,27.5591,23.7888
435.102,67.6345,27.5591,26.9811
435.2544,66.4648,27.5591,31.3306
435.4068,66.8571,27.5591,35.6801
435.5592,66.9141,27.5591,38.7994
435.7116,67.6244,27.5591,39.982
435.864,68.1764,27.5591,41.1646
436.0164,68.3091,27.5591,42.1859
436.1688,65.944,27.5591,41.8689
436.3212,65.4806,27.5591,41.5519
436.4736,64.3641,27.5591,41.2349
436.626,63.8546,27.5591,41.7949
436.7784,64.2228,27.5591,42.5386
436.9308,63.4928,27.5591,43.2823
437.0832,64.4439,27.5591,43.7015
437.2356,65.0,27.5591,43.8509
437.388,65.2145,27.5591,44.0002
437.5404,66.1872,27.5591,42.3526
437.6928,68.0491,27.5591,35.7232
437.8452,67.9706,27.5591,29.0938
437.9976,67.8584,27.5591,22.4644
438.15,68.4243,27.5591,21.199
438.3024,67.8384,27.5591,20.0194
438.4548,66.5435,27.5591,18.8398
438.6072,65.2486,27.5591,19.2297
438.7596,64.0,27.5591,20.2812
438.912,64.0,27.5591,21.3328
439.0644,64.7324,27.5591,24.65
439.2168,65.5463,27.5591,31.0629
439.3692,66.0,27.5591,37.4759
439.5216,66.1542,27.5591,42.6716
439.674,66.7297,27.5591,40.4953
439.8264,67.391,27.5591,38.319
439.9788,66.0442,27.5591,36.1427
440.1312,64.5119,27.5591,33.5309
440.2836,62.9795,27.5591,30.8486
440.436,61.6997,27.5591,28.1664
440.5884,62.0,27.5591,27.063
440.7408,62.7139,27.5591,27.1026
440.8932,63.1429,27.5591,27.1422
441.0456,63.9993,27.5591,27.1691
441.198,64.412,27.5591,27.166
441.3504,65.4567,27.5591,27.163
441.5028,65.245,27.5591,27.1851
441.6552,66.4995,27.5591,28.5537
441.8076,64.6667,27.5591,29.9222
441.96,65.1452,27.5591,31.2908
442.1124,65.3333,27.5591,31.6208
442.2648,65.0069,27.5591,31.5812
442.4172,65.1429,27.5591,31.5415
442.5696,64.0,27.5591,31.4518
442.722,65.6658,27.5591,31.3024
442.8744,68.9991,27.5591,31.1531
443.0268,70.0,27.5591,30.9657
443.1792,70.0,27.5591,30.5999
443.3316,68.4931,27.5591,30.2342
443.484,66.6409,27.5591,29.8684
443.6364,66.5833,27.5591,27.4648
443.7888,66.6667,27.5591,24.8222
443.9412,67.134,27.5591,22.1796
444.0936,67.0447,27.5591,21.0364
444.246,67.6763,27.5591,20.8353
444.3984,67.3333,27.5591,20.6341
444.5508,70.6,27.5591,20.6321
444.7032,71.311,27.5591,21.0283
444.8556,71.6131,27.5591,21.4246
445.008,70.4067,27.5591,21.8043
445.1604,68.9775,27.5591,21.8866
445.3128,67.5953,27.5591,21.9689
445.4652,67.3572,27.5591,22.0512
445.6176,70.3247,27.5591,21.5126
445.77,71.3333,27.5591,20.7902
445.9224,73.1332,27.5591,20.0678
446.0748,72.8937,27.5591,20.1144
446.2272,72.5533,27.5591,20.9587
446.3796,71.6947,27.5591,21.803
446.532,70.4574,27.5591,22.4182
446.6844,68.5864,27.5591,22.1713
446.8368,69.1388,27.5591,21.9244
446.9892,67.9553,27.5591,21.6775
447.1416,67.2509,27.5591,21.7421
447.294,67.296,27.5591,21.8305
447.4464,66.8129,27.5591,21.9189
447.5988,68.4497,27.5591,21.4323
447.7512,67.6995,27.5591,20.6337
447.9036,68.0171,27.5591,19.8351
448.056,68.7318,27.5591,18.9694
448.2084,69.1555,27.5591,17.9879
448.3608,69.0,27.5591,17.0064
448.5132,69.8005,27.5591,16.0237
448.6656,67.9255,27.5591,15.027
448.818,66.1755,27.5591,14.0303
448.9704,64.0,27.5591,13.0336
449.1228,63.5851,27.5591,12.005
449.2752,63.3866,27.5591,10.9686
449.4276,63.1992,27.5591,9.9323
449.58,63.2735,27.5591,11.6608
449.7324,63.9991,27.5591,15.8914
449.8848,67.25,27.5591,20.122
450.0372,67.25,27.5591,23.0715
450.1896,67.059,27.5591,22.0535
450.342,66.9213,27.5591,21.0354
450.4944,64.2885,27.5591,20.0174
450.6468,61.6056,27.5591,19.9448
450.7992,60.2997,27.5591,19.9082
450.9516,61.0,27.5591,19.8716
451.104,61.19,27.5591,20.4694
451.2564,63.0947,27.5591,21.3625
451.4088,65.1892,27.5591,22.2556
451.5612,66.3333,27.5591,22.6186
451.7136,67.0827,27.5591,22.1919
451.866,68.129,27.5591,21.7652
452.0184,67.0004,27.5591,20.9929
452.1708,65.7859,27.5591,17.7041
452.3232,67.5681,27.5591,14.4153
452.4756,66.5973,27.5591,11.1266
452.628,65.6316,27.5591,12.3587
452.7804,65.4286,27.5591,14.4527
452.9328,64.6921,27.5591,16.5467
453.0852,65.0388,27.5591,18.2998
453.2376,65.464,27.5591,19.7842
453.39,64.5714,27.5591,21.2686
453.5424,62.9191,27.5591,23.7994
453.6948,60.266,27.5591,29.045
453.8472,57.2144,27.5591,34.2906
453.9996,56.25,27.5591,39.5362
454.152,57.7275,27.5591,44.9186
454.3044,60.2594,27.5591,50.3014
454.4568,60.8571,27.5591,55.6842
454.6092,60.8247,27.5591,56.8344
454.7616,61.6282,27.5591,56.3101
454.914,59.3069,27.5591,55.7858
455.0664,58.5968,27.5591,55.9614
455.2188,58.9155,27.5591,57.0435
455.3712,59.4532,27.5591,58.1255
455.5236,59.1072,27.5591,58.9225
455.676,59.3542,27.5591,58.1635
455.8284,59.7592,27.5591,57.4046
455.9808,59.8923,27.5591,56.6456
456.1332,60.9937,27.7216,47.4365
456.2856,62.3627,28.1522,37.0092
456.438,63.6979,28.5828,26.582
456.5904,65.5455,28.937,22.0652
456.7428,65.8624,28.937,21.6019
456.8952,66.6211,28.937,21.1386
457.0476,67.7143,28.937,20.9514
457.2,68.2865,28.937,21.372
457.3524,69.2853,28.937,21.7926
457.5048,70.6538,28.937,22.2054
457.6572,70.1006,28.937,22.3761
457.8096,69.3397,28.937,22.5468
457.962,68.8571,28.937,22.7174
458.1144,67.9668,28.937,22.76
458.2668,67.821,28.937,22.76
458.4192,68.8571,28.937,22.76
458.5716,69.7239,28.937,22.7357
458.724,71.395,28.937,22.6838
458.8764,72.3251,28.937,22.632
459.0288,69.7229,28.937,22.5675
459.1812,67.1207,28.937,22.4487
459.3336,67.5693,28.937,22.3298
459.486,67.6443,28.937,22.2109
459.6384,68.333,28.937,22.2747
459.7908,67.3676,28.937,22.357
459.9432,66.5,28.937,22.4393
460.0956,66.4511,28.937,22.4432
460.248,68.0142,28.937,22.4006
460.4004,70.663,28.937,22.3579
460.5528,72.6427,28.937,22.5148
460.7052,70.9794,28.937,23.0482
460.8576,70.3141,28.937,23.5816
461.01,68.188,28.937,24.0374
461.1624,69.687,28.937,23.3882
461.3148,71.9993,28.937,22.739
461.4672,73.4085,28.937,22.0897
461.6196,73.6972,28.937,24.0406
461.772,71.8666,28.937,26.7046
461.9244,71.3863,28.937,29.3685
462.0768,70.4913,28.937,30.1294
462.2292,69.3674,28.937,29.0168
462.3816,69.1633,28.937,27.9043
462.534,70.0293,28.937,26.1689
462.6864,71.0004,28.937,22.2644
462.8388,70.9998,28.937,18.3599
462.9912,72.4991,28.937,14.4555
463.1436,71.4584,28.937,16.8521
463.296,69.7728,28.937,19.635
463.4484,69.6223,28.937,22.4178
463.6008,69.4286,28.937,23.7934
463.7532,69.4286,28.937,24.4488
463.9056,68.8156,28.937,25.1041
464.058,69.1665,28.937,25.561
464.2104,69.2,28.937,25.6952
464.3628,70.2331,28.937,25.8293
464.5152,68.6796,28.937,25.8843
464.6676,69.6005,28.937,25.226
464.82,68.3835,28.937,24.5676
464.9724,67.1225,28.937,23.9092
465.1248,67.4627,28.937,23.498
465.2772,66.4914,28.937,23.1414
465.4296,64.9091,28.937,22.7847
465.582,64.3707,28.937,22.1198
465.7344,64.3998,28.937,21.1902
465.8868,65.0239,28.937,20.2605
466.0392,67.5132,28.937,19.8891
466.1916,68.3376,28.937,21.1296
466.344,69.61,28.937,22.3702
466.4964,72.244,28.937,23.6107
466.6488,72.5731,28.937,23.2531
466.8012,70.916,28.937,22.8569
466.9536,71.7422,28.937,22.4606
467.106,71.4545,28.937,22.1704
467.2584,70.8472,28.937,21.9266
467.4108,71.1586,28.937,21.6827
467.5632,70.553,28.937,21.334
467.7156,68.1367,28.937,20.8371
467.868,69.6473,28.937,20.3403
468.0204,69.9504,28.937,19.932
468.1728,69.3662,28.937,20.0966
468.3252,70.3544,28.937,20.2612
468.4776,70.7153,28.937,20.4258
468.63,70.5171,28.937,20.4292
468.7824,69.3333,28.937,20.4048
468.9348,68.7668,28.937,20.3804
469.0872,68.5551,28.937,20.8165
469.2396,69.2806,28.937,21.5968
469.392,72.0,28.937,22.377
469.5444,73.4024,28.937,22.7098
469.6968,73.4628,28.937,21.9539
469.8492,72.8549,28.937,21.198
470.0016,72.5,28.937,20.4404
470.154,72.8654,28.937,19.5291
470.3064,74.4737,28.937,18.6177
470.4588,75.2386,28.937,17.7064
470.6112,74.286,28.937,17.4778
470.7636,73.0162,28.937,17.5022
470.916,70.1122,28.937,17.5266
471.0684,69.5499,28.937,17.5304
471.2208,70.2216,28.937,17.5091
471.3732,70.0823,28.937,17.4878
471.5256,70.0598,28.937,17.5145
471.678,70.6,28.937,17.7797
471.8304,69.5488,28.937,18.0449
471.9828,71.65,28.937,18.3101
472.1352,72.9933,28.937,18.4238
472.2876,74.5686,28.937,18.5183
472.44,74.653,28.937,18.6128
472.5924,73.5914,28.937,18.8958
472.7448,71.9003,28.937,19.3012
472.8972,70.0921,28.937,19.7066
473.0496,68.616,28.937,20.0316
473.202,66.9248,28.937,20.1901
473.3544,68.8998,28.937,20.3486
473.5068,70.0114,28.937,20.5024
473.6592,70.6134,28.937,20.5573
473.8116,70.0418,28.937,20.6122
473.964,69.4377,28.937,20.667
474.1164,68.7144,28.937,20.8034
474.2688,68.9519,28.937,20.9649
474.4212,69.3571,28.937,21.1265
474.5736,69.1904,28.937,19.6394
474.726,69.4286,28.937,16.3872
474.8784,71.6401,28.937,13.1349
475.0308,72.066,28.937,11.0254
475.1832,71.6667,28.937,13.4272
475.3356,72.0,28.937,15.8291
475.488,70.0007,28.937,18.2309
475.6404,67.6727,28.937,18.5997
475.7928,67.3333,28.937,18.7948
475.9452,67.817,28.937,18.9899
476.0976,68.8471,28.937,18.818
476.25,70.7493,28.937,18.44
476.4024,70.2857,28.937,18.062
476.5548,70.6035,28.937,17.831
476.7072,72.4106,28.937,17.8614
476.8596,72.6667,28.937,17.8919
477.012,72.0,28.937,17.9291
477.1644,71.2655,28.937,18.0449
477.3168,70.1551,28.937,18.1608
477.4692,69.5,28.937,18.2766
477.6216,70.2308,28.937,19.0296
477.774,71.5107,28.937,19.944
477.9264,71.2779,28.937,20.8584
478.0788,70.4385,28.937,21.1566
478.2312,69.4032,28.937,20.8792
478.3836,68.9469,28.937,20.6018
478.536,70.3839,28.937,19.8658
478.6884,73.1155,28.937,17.6469
478.8408,73.8747,28.937,15.428
478.9932,73.7602,28.937,13.209
479.1456,72.5146,28.937,15.4571
479.298,71.75,28.937,17.9138
479.4504,72.7996,28.937,20.3704
479.6028,73.6339,28.937,19.4327
479.7552,74.9826,28.937,16.8571
479.9076,75.0276,28.937,14.2816
480.06,75.2463,28.937,12.8508
480.2124,74.5,28.937,13.183
480.3648,74.406,28.937,13.5153
480.5172,73.1831,28.937,13.8578
480.6696,72.75,28.937,14.2815
480.822,72.3752,28.937,14.7052
480.9744,71.3333,28.937,15.1288
481.1268,71.3333,28.937,14.7765
481.2792,69.1606,28.937,14.2675
481.4316,66.4735,28.937,13.7585
481.584,67.6188,28.937,13.5653
481.7364,68.2857,28.937,13.6293
481.8888,69.8338,28.937,13.6933
482.0412,69.0668,28.937,13.67
482.1936,68.4002,28.937,13.4109
482.346,66.0,28.937,13.1518
482.4984,66.8564,28.937,12.8927
482.6508,68.796,28.937,12.7875
482.8032,70.2882,28.937,12.6838
482.9556,73.7493,28.937,12.5802
483.108,74.5714,28.937,12.8394
483.2604,73.8574,28.937,13.2479
483.4128,72.7147,28.937,13.6563
483.5652,71.0,28.937,13.9161
483.7176,69.9509,28.937,13.977
483.87,70.3331,28.937,14.038
484.0224,71.1479,28.937,14.1559
484.1748,71.9627,28.937,14.6039
484.3272,72.7776,28.937,15.052
484.4796,73.5924,28.937,15.5
484.632,73.3333,28.937,15.0294
484.7844,73.4738,28.937,14.4167
484.9368,73.1966,28.937,13.8041
485.0892,72.1883,28.937,13.9639
485.2416,71.0751,28.937,14.671
485.394,72.1164,28.937,15.3782
485.5464,71.1975,28.937,15.8273
485.6988,72.1474,28.937,15.6871
485.8512,73.207,28.937,15.5469
486.0036,72.566,28.937,15.4193
486.156,72.5117,28.937,15.8125
486.3084,72.4577,28.937,16.2057
486.4608,72.259,28.937,16.5989
486.6132,73.1404,28.937,16.4487
486.7656,73.9217,28.937,16.1104
486.918,74.9249,28.937,15.772
487.0704,74.5891,28.937,15.6125
487.2228,74.5031,28.937,15.6613
487.3752,72.6981,28.937,15.7101
487.5276,71.7089,28.937,15.7196
487.68,71.3298,28.937,15.552
487.8324,72.8889,28.937,15.3844
487.9848,72.6068,28.937,15.2167
488.1372,71.5631,28.937,13.5015
488.2896,71.5133,28.937,11.6148
488.442,70.1757,28.937,9.728
488.5944,69.25,28.937,10.0635
488.7468,69.2846,28.937,11.7643
488.8992,70.5161,28.937,13.4651
489.0516,70.81,28.937,14.8624
489.204,72.7762,28.937,15.6671
489.3564,72.1147,28.937,16.4718
489.5088,71.604,28.937,17.2652
489.6612,71.3806,28.937,17.8748
489.8136,71.0778,28.937,18.4844
489.966,71.0833,28.937,19.094
490.1184,72.4093,28.937,19.6089
490.2708,72.3002,28.937,20.0966
490.4232,72.6968,28.937,20.5842
490.5756,72.1383,28.937,20.7786
490.728,71.6499,28.937,20.675
490.8804,71.4549,28.937,20.5713
491.0328,73.3446,28.937,20.5326
491.1852,74.0353,28.937,20.7308
491.3376,74.1333,28.937,20.9289
491.49,72.9088,28.937,21.127
491.6424,72.9738,28.937,20.9463
491.7948,71.0,28.937,20.7391
491.9472,70.5209,28.937,20.5318
492.0996,69.9997,28.937,20.4421
492.252,70.0716,28.937,20.4146
492.4044,71.0014,28.937,20.3872
492.5568,71.3461,28.937,20.4847
492.7092,72.0564,28.937,20.7926
492.8616,72.1429,28.937,21.1004
493.014,71.9288,28.937,21.2327
493.1664,72.0831,28.937,19.6295
493.3188,72.6742,28.937,18.0262
493.4712,73.2253,28.937,16.423
493.6236,73.5003,28.937,16.2881
493.776,72.9583,28.937,16.4954
493.9284,72.9156,28.937,16.7026
494.0808,74.1538,28.937,16.6045
494.2332,73.7132,28.937,16.2357
494.3856,75.7367,28.937,15.8668
494.538,76.7502,28.937,15.6151
494.6904,76.4548,28.937,15.7157
494.8428,75.8224,28.937,15.8162
494.9952,74.8412,28.937,15.9168
495.1476,73.6406,28.937,15.6927
495.3,73.1296,28.937,15.458
495.4524,73.3979,28.937,15.2233
495.6048,71.25,28.937,15.4078
495.7572,72.3013,28.937,15.7827
495.9096,73.3501,28.937,16.1576
496.062,73.6103,28.937,16.2399
496.2144,74.8844,28.937,15.8955
496.3668,73.1385,28.937,15.551
496.5192,72.0985,28.937,15.4021
496.6716,71.8127,28.937,16.6091
496.824,72.4332,28.937,17.8161
496.9764,73.25,28.937,19.0231
497.1288,72.6082,28.937,19.9828
497.2812,71.56,28.937,20.8972
497.4336,72.1619,28.937,21.8116
497.586,72.0,28.937,22.3046
497.7384,72.0,28.937,22.4722
497.8908,73.6662,28.937,22.6399
498.0432,74.5319,28.937,22.5794
498.1956,72.5,28.937,21.9424
498.348,72.4376,28.937,21.3054
498.5004,72.9155,28.937,20.6708
498.6528,73.1429,28.937,20.9848
498.8052,72.4267,28.937,21.2987
498.9576,73.7855,28.937,21.6127
499.11,74.2857,28.937,21.3612
499.2624,74.9697,28.937,20.8918
499.4148,77.0634,28.937,20.4224
499.5672,76.2666,28.937,20.2285
499.7196,75.2003,28.937,20.384
499.872,74.5603,28.937,20.5394
500.0244,72.9586,28.937,20.5421
500.1768,72.949,28.937,19.7436
500.3292,73.035,28.937,18.945
500.4816,72.5004,28.937,18.1464
500.634,72.5712,28.937,18.6825
500.7864,73.357,28.937,19.4018
500.9388,73.3333,28.937,20.1211
501.0912,71.7821,28.937,20.182
501.2436,73.4434,28.937,19.801
501.396,73.1072,28.937,19.42
