TVD,GR,T-TEMP,ROP
379.1712,73.7053,27.5591,22.9624
379.3236,73.6667,27.5591,24.3149
379.476,74.0,27.5591,25.6674
379.6284,74.0,27.5591,27.3117
379.7808,73.9629,27.5591,29.0711
379.9332,73.6667,27.5591,30.8305
380.0856,74.0115,27.5591,31.9388
380.238,74.4168,27.5591,32.719
380.3904,72.7169,27.5591,33.4992
380.5428,73.7843,27.5591,34.1043
380.6952,73.3827,27.5591,34.5995
380.8476,72.5698,27.5591,35.0948
381.0,73.2693,27.5591,35.5549
381.1524,70.4471,27.5591,35.988
381.3048,70.9349,27.5591,36.4212
381.4572,72.0,27.5591,35.8852
381.6096,72.4867,27.5591,34.4472
381.762,73.327,27.5591,33.0092
381.9144,71.6352,27.5591,32.9431
382.0668,72.0,27.5591,34.4115
382.2192,72.223,27.5591,35.8798
382.3716,71.7436,27.5591,36.5105
382.524,69.7785,27.5591,36.0208
382.6764,68.9756,27.5591,35.5311
382.8288,69.3718,27.5591,35.2161
382.9812,67.5186,27.5591,35.1799
383.1336,68.6667,27.5591,35.1437
383.286,67.1347,27.5591,35.4843
383.4384,63.3159,27.5591,36.5437
383.5908,60.0,27.5591,37.603
383.7432,63.4147,27.5591,38.1416
383.8956,67.4143,27.5591,37.4899
384.048,71.4138,27.5591,36.8381
384.2004,73.3333,27.5591,36.4802
384.3528,72.6426,27.5591,36.9314
384.5052,70.3102,27.5591,37.3826
384.6576,67.9779,27.5591,37.4927
384.81,65.4494,27.5591,36.4614
384.9624,62.6477,27.5591,35.43
385.1148,62.5659,27.5591,34.7449
385.2672,62.7388,27.5591,35.4867
385.4196,63.5,27.5591,36.2285
385.572,65.0378,27.5591,36.842
385.7244,66.8809,27.4837,36.7925
385.8768,68.1121,27.4023,36.743
386.0292,69.3433,27.3209,36.6996
386.1816,67.8957,27.2395,36.6963
386.334,65.7528,27.1581,36.693
386.4864,66.7244,27.0767,36.7122
386.6388,68.3303,26.9953,36.9302
386.7912,69.8226,26.9138,37.1483
386.9436,72.2857,26.8324,37.2966
387.096,72.2857,26.751,36.5826
387.2484,74.3255,26.6696,35.8686
387.4008,74.1225,26.5882,34.7965
387.5532,71.5312,26.5068,26.8513
387.7056,69.2057,26.4254,18.9061
387.858,67.2,26.344,11.2965
388.0104,66.9308,26.2626,16.1025
388.1628,67.3169,26.1812,20.9085
388.3152,69.3853,26.1811,25.6854
388.4676,70.2263,26.1811,24.7812
388.62,69.4629,26.1811,23.877
388.7724,70.2961,26.1811,22.9728
388.9248,68.6804,26.1811,23.5776
389.0772,68.1994,26.1811,24.204
389.2296,67.496,26.1811,24.8304
389.382,68.5714,26.1811,24.5866
389.5344,68.0,26.1811,24.3146
389.6868,67.047,26.1811,24.0426
389.8392,65.9571,26.1811,24.2199
389.9916,65.0801,26.1811,24.419
390.144,65.793,26.1811,24.6181
390.2964,66.6656,26.1811,21.8255
390.4488,67.5382,26.1811,18.8433
390.6012,68.4109,26.1811,15.861
390.7536,68.8107,26.1811,19.0223
390.906,67.45,26.1811,22.6513
391.0584,65.2009,26.1811,26.2804
391.2108,65.3839,26.1811,28.2898
391.3632,66.9585,26.1811,30.1588
391.5156,65.9751,26.1811,32.0277
391.668,67.0408,26.1811,31.1021
391.8204,70.1601,26.1811,29.9107
391.9728,71.024,26.1811,28.7194
392.1252,71.3602,26.1811,27.8236
392.2776,72.0886,26.1811,26.9578
392.43,72.0085,26.1811,26.092
392.5824,71.1172,26.1811,25.7083
392.7348,71.1767,26.1811,25.3751
392.8872,71.5,26.1811,25.0418
393.0396,71.6922,26.1811,24.7416
393.192,71.9026,26.1811,24.4448
393.3444,70.5309,26.1811,24.148
393.4968,68.4833,26.1811,23.8722
393.6492,66.7168,26.1811,23.5985
393.8016,65.5,26.1811,23.3249
393.954,67.0454,26.1811,23.7463
394.1064,68.7952,26.1811,24.2372
394.2588,71.5787,26.1811,24.728
394.4112,71.9508,26.1811,25.3201
394.5636,74.3807,26.1811,25.9216
394.716,75.2225,26.1811,26.5231
394.8684,73.9946,26.1811,26.57
395.0208,72.7666,26.1811,26.57
395.1732,71.493,26.1811,26.57
395.3256,69.8526,26.1811,27.0159
395.478,69.2453,26.1811,27.4944
395.6304,69.1721,26.1811,27.973
395.7828,68.2425,26.1811,28.6382
395.9352,67.313,26.1811,29.3147
396.0876,65.8903,26.1811,29.9912
396.24,65.6667,26.1811,27.9859
396.3924,66.1108,26.1811,25.8612
396.5448,67.9448,26.1811,23.7365
396.6972,68.9347,26.1811,22.3416
396.8496,69.5042,26.1811,20.9666
397.002,65.6951,26.1811,19.5916
397.1544,63.246,26.1811,28.4516
397.3068,58.5396,26.1811,37.3988
397.4592,56.3371,26.1811,46.2727
397.6116,56.7377,26.1811,49.0368
397.764,59.5079,26.1811,51.8008
397.9164,62.6317,26.1811,54.0732
398.0688,62.8516,26.1811,42.5061
398.2212,64.1183,26.1811,30.9389
398.3736,64.2138,26.1811,20.6611
398.526,62.6307,26.1811,31.0841
398.6784,60.3297,26.1811,41.507
398.8308,59.1429,26.1811,50.9796
398.9832,56.7932,26.1811,50.1453
399.1356,57.4515,26.1811,49.3111
399.288,59.6626,26.1811,48.7542
399.4404,60.4061,26.1811,50.4034
399.5928,62.1626,26.1811,52.0525
399.7452,62.3912,26.1811,53.4927
399.8976,62.4447,26.1811,53.6543
400.05,61.7429,26.1811,53.816
400.2024,61.0813,26.1811,52.0969
400.3548,61.428,26.1811,41.2421
400.5072,62.6081,26.1811,30.3872
400.6596,62.9966,26.1811,22.656
400.812,63.2495,26.1811,27.23
400.9644,61.5237,26.1811,31.804
401.1168,60.164,26.1811,35.2229
401.2692,59.3023,26.1811,34.8958
401.4216,58.0,26.1811,34.5687
401.574,58.0588,26.1811,33.7917
401.7264,59.246,26.1811,31.801
401.8788,59.936,26.1811,29.8103
402.0312,60.9953,26.1811,28.0988
402.1836,63.0469,26.1811,27.0185
402.336,62.8892,26.1811,25.9383
402.4884,62.8779,26.1811,25.3789
402.6408,64.0342,26.1811,25.8112
402.7932,63.3459,26.1811,26.2435
402.9456,63.5279,26.1811,27.5236
403.098,64.2804,26.1811,30.1662
403.2504,64.6667,26.1811,32.8087
403.4028,64.2428,26.1811,32.6357
403.5552,63.7181,26.1811,28.6428
403.7076,64.1821,26.1811,24.6499
403.86,64.3304,26.1811,20.6782
404.0124,63.7241,26.1811,16.7306
404.1648,64.6555,26.1811,12.783
404.3172,65.5963,26.1811,14.3494
404.4696,65.4835,26.1811,21.2062
404.622,67.2987,26.1811,28.0631
404.7744,68.7556,26.1811,32.19
404.9268,69.274,26.1811,34.1336
405.0792,68.6681,26.1811,36.0773
405.2316,67.1722,26.1811,34.4966
405.384,65.0482,26.1811,30.5904
405.5364,62.5699,26.1811,26.6841
405.6888,60.9017,26.1811,26.4782
405.8412,61.5613,26.1811,28.2577
405.9936,63.416,26.1811,30.0373
406.146,64.0,26.1811,29.3866
406.2984,64.8448,26.1811,27.6977
406.4508,64.5487,26.1811,26.0087
406.6032,64.0883,26.1811,28.8259
406.7556,63.1429,26.1811,33.1285
406.908,64.0,26.1811,37.4311
407.0604,64.7032,26.1811,37.6687
407.2128,64.8421,26.1811,36.9218
407.3652,65.3333,26.1811,36.1749
407.5176,62.4805,26.1811,35.9065
407.67,63.1059,26.1811,35.7163
407.8224,63.6667,26.1811,35.5261
407.9748,63.9718,26.1811,34.8877
408.1272,66.0724,26.1811,34.208
408.2796,67.1702,26.1811,33.5283
408.432,67.4264,26.1811,34.3538
408.5844,68.2592,26.1811,35.2209
408.7368,68.1784,26.1811,36.0471
408.8892,67.3653,26.1811,35.6491
409.0416,67.0891,26.1811,35.251
409.194,64.1973,26.1811,34.8058
409.3464,62.5714,26.1811,33.9004
409.4988,64.5015,26.1811,32.9949
409.6512,64.5302,26.1811,31.9884
409.8036,65.1623,26.1811,30.432
409.956,65.4336,26.1811,28.8755
410.1084,64.6949,26.1811,27.9406
410.2608,66.5013,26.1811,29.2219
410.4132,68.9305,26.1811,30.5031
410.5656,68.6294,26.1811,31.2882
410.718,70.2929,26.1811,30.8246
410.8704,70.2617,26.1811,30.361
411.0228,68.3493,26.1811,30.0935
411.1752,66.6446,26.1811,30.189
411.3276,67.1122,26.1811,30.2845
411.48,67.5458,26.1811,28.8316
411.6324,66.7812,26.1811,25.2258
411.7848,67.9292,26.1811,21.6201
411.9372,69.0773,26.1811,20.217
412.0896,68.1736,26.1811,21.1349
412.242,68.3976,26.1811,22.0529
412.3944,70.1549,26.1811,22.3042
412.5468,69.1567,26.1811,22.0243
412.6992,70.6659,26.1811,21.7444
412.8516,74.651,26.1811,21.4922
413.004,77.6988,26.1811,21.2566
413.1564,75.6974,26.1811,21.0209
413.3088,73.4141,26.1811,21.1864
413.4612,71.7843,26.1811,21.5246
413.6136,72.0434,26.1811,21.8628
413.766,72.2216,26.1811,21.7475
413.9184,73.6142,26.1811,21.498
414.0708,73.9253,26.1811,21.2485
414.2232,74.3042,26.1811,21.4962
414.3756,72.1231,26.1811,21.8346
414.528,69.942,26.1811,22.1731
414.6804,68.1356,26.1811,20.4685
414.8328,69.3721,26.2587,18.5875
414.9852,68.5982,26.3531,16.7065
415.1376,66.1111,26.4474,15.8647
415.29,64.3333,26.5418,15.0265
415.4424,62.3903,26.6361,14.2266
415.5948,62.5223,26.7305,13.9083
415.7472,63.0156,26.8248,13.59
415.8996,65.635,26.9192,13.8966
416.052,66.159,27.0136,17.697
416.2044,66.9252,27.1079,21.4973
416.3568,66.3078,27.2023,24.2911
416.5092,65.6745,27.2966,23.7328
416.6616,64.366,27.391,23.1745
416.814,64.3333,27.4853,22.7409
416.9664,66.4643,27.5591,22.5833
417.1188,68.1785,27.5591,22.4257
417.2712,69.6578,27.5591,22.3865
417.4236,71.3627,27.5591,22.5305
417.576,71.0,27.5591,22.6744
417.7284,69.6127,27.5591,22.6148
417.8808,70.7154,27.5591,22.3302
418.0332,71.8404,27.5591,22.0456
418.1856,74.087,27.5591,21.8453
418.338,74.2857,27.5591,21.7115
418.4904,75.5066,27.5591,21.5777
418.6428,72.4536,27.5591,22.0884
418.7952,67.5146,27.5591,22.9565
418.9476,62.4562,27.5591,23.8246
419.1,64.75,27.5591,23.5246
419.2524,65.6028,27.5591,22.79
419.4048,67.0471,27.5591,22.0554
419.5572,69.403,27.5591,21.8892
419.7096,69.8214,27.5591,21.8514
419.862,67.6006,27.5591,21.8136
420.0144,67.8006,27.5591,22.527
420.1668,69.25,27.5591,23.3205
420.3192,69.3925,27.5591,24.114
420.4716,70.3209,27.5591,24.369
420.624,72.3713,27.5591,24.6198
420.7764,71.9009,27.5591,24.7711
420.9288,72.5212,27.5591,23.8154
421.0812,73.4755,27.5591,22.8597
421.2336,72.0996,27.5591,22.1381
421.386,71.7214,27.5591,22.5301
421.5384,70.0655,27.5591,22.9222
421.6908,68.8113,27.5591,23.4607
421.8432,68.0089,27.5591,24.4033
421.9956,67.1932,27.5591,25.346
422.148,65.6153,27.5591,27.2779
422.3004,67.4453,27.5591,30.9743
422.4528,67.5751,27.5591,34.6706
422.6052,68.5889,27.5591,34.5168
422.7576,69.5247,27.5591,29.7269
422.91,70.0,27.5591,24.9369
423.0624,70.0,27.5591,22.7232
423.2148,71.738,27.5591,22.6198
423.3672,71.5,27.5591,22.5164
423.5196,72.4691,27.5591,21.9105
423.672,72.6312,27.5591,21.0313
423.8244,72.4,27.5591,20.152
423.9768,71.75,27.5591,18.3179
424.1292,71.75,27.5591,16.1614
424.2816,72.4812,27.5591,14.0048
424.434,72.6043,27.5591,15.9089
424.5864,73.0191,27.5591,18.533
424.7388,71.7835,27.5591,21.1571
424.8912,71.7139,27.5591,22.1988
425.0436,70.5559,27.5591,23.1628
425.196,68.4444,27.5591,24.3608
425.3484,66.6069,27.5591,29.2946
425.5008,66.9712,27.5591,34.2284
425.6532,66.7743,27.5591,38.5637
425.8056,67.5451,27.5591,39.9061
425.958,68.7259,27.5591,41.2485
426.1104,67.2665,27.5591,42.1205
426.2628,66.1792,27.5591,41.7604
426.4152,64.8118,27.5591,41.4004
426.5676,63.8709,27.5591,41.508
426.72,63.8182,27.5591,42.3534
426.8724,64.25,27.5591,43.1987
427.0248,64.4,27.5591,43.7052
427.1772,65.0723,27.5591,43.8751
427.3296,65.5623,27.5591,44.045
427.482,65.9178,27.5591,39.4522
427.6344,67.1828,27.5591,31.9063
427.7868,67.6503,27.5591,24.3605
427.9392,67.7951,27.5591,21.3726
428.0916,67.2992,27.5591,20.0291
428.244,66.0346,27.5591,18.6855
428.3964,64.77,27.5591,19.5142
428.5488,63.7383,27.5591,20.7128
428.7012,63.9133,27.5591,21.9114
428.8536,65.383,27.5591,29.0799
429.006,66.3635,27.5591,36.3946
429.1584,66.1444,27.5591,42.7323
429.3108,66.8543,27.5591,40.2483
429.4632,67.1965,27.5591,37.7643
429.6156,65.5686,27.5591,35.1497
429.768,63.9408,27.5591,32.086
429.9204,62.3129,27.5591,29.0224
430.0728,62.0,27.5591,27.056
430.2252,62.75,27.5591,27.1013
430.3776,63.3439,27.5591,27.1466
430.53,64.6763,27.5591,27.1683
430.6824,65.1706,27.5591,27.1648
430.8348,65.3428,27.5591,27.1613
430.9872,65.4984,27.5591,28.1222
431.1396,64.872,27.5591,29.6887
431.292,66.043,27.5591,31.2552
431.4444,64.8579,27.5591,31.6161
431.5968,64.6733,27.5591,31.5707
431.7492,65.1995,27.5591,31.5253
431.9016,66.6234,27.5591,31.3687
432.054,67.6924,27.5591,31.1975
432.2064,68.9356,27.5591,31.021
432.3588,69.3673,27.5591,30.6015
432.5112,68.286,27.5591,30.1819
432.6636,66.354,27.5591,29.3409
432.816,66.5299,27.5591,26.3075
432.9684,66.75,27.5591,23.2741
433.1208,66.9382,27.5591,21.09
433.2732,67.2438,27.5591,20.8589
433.4256,67.7387,27.5591,20.6278
433.578,69.3931,27.5591,20.7036
433.7304,70.1393,27.5591,21.1591
433.8828,70.1308,27.5591,21.6146
434.0352,70.0321,27.5591,21.8561
434.1876,67.9825,27.5591,21.9508
434.34,69.0868,27.5591,22.0455
434.4924,70.4701,27.5591,21.4538
434.6448,71.3333,27.5591,20.6222
434.7972,73.0345,27.5591,19.7905
434.9496,72.3622,27.5591,20.567
435.102,71.2873,27.5591,21.54
435.2544,70.5002,27.5591,22.4574
435.4068,70.2387,27.5591,22.1727
435.5592,68.2743,27.5591,21.8879
435.7116,67.1429,27.5591,21.6804
435.864,67.151,27.5591,21.7825
436.0164,67.5265,27.5591,21.8845
436.1688,67.2665,27.5591,21.619
436.3212,67.7143,27.5591,20.696
436.4736,68.0725,27.5591,19.773
436.626,68.899,27.5591,18.7394
436.7784,68.165,27.5591,17.6038
436.9308,69.0,27.5591,16.4683
437.0832,67.992,27.5591,15.3199
437.2356,66.3375,27.5591,14.1655
437.388,64.301,27.5591,13.0111
437.5404,63.3414,27.5591,11.8166
437.6928,63.3227,27.5591,10.6152
437.8452,63.1429,27.5591,9.5476
437.9976,64.2101,27.5591,14.4574
438.15,66.4472,27.5591,19.3673
438.3024,67.0102,27.5591,23.0894
438.4548,66.8571,27.5591,21.9067
438.6072,65.146,27.5591,20.724
438.7596,62.7298,27.5591,19.9642
438.912,61.5899,27.5591,19.9217
439.0644,60.9666,27.5591,19.8792
439.2168,60.7214,27.5591,20.4316
439.3692,63.7799,27.5591,21.4712
439.5216,65.9917,27.5591,22.5109
439.674,65.1925,27.5591,22.4262
439.8264,66.4744,27.5591,21.9289
439.9788,67.5824,27.5591,21.4316
440.1312,66.3552,27.5591,17.8746
440.2836,66.4294,27.5591,14.038
440.436,66.1799,27.5591,10.8541
440.5884,65.0021,27.5591,13.2994
440.7408,65.7051,27.5591,15.7448
440.8932,65.3107,27.5591,17.981
441.0456,64.9755,27.5591,19.7163
441.198,63.5,27.5591,21.4516
441.3504,61.8307,27.5591,25.336
441.5028,59.5556,27.5591,31.4748
441.6552,56.25,27.5591,37.6135
441.8076,57.4095,27.5591,43.8668
441.96,60.0,27.5591,50.1728
442.1124,60.5,27.5591,56.4787
442.2648,60.8586,27.5591,56.6665
442.4172,60.976,27.5591,56.0516
442.5696,58.4871,27.5591,55.5999
442.722,59.1914,27.5591,56.8702
442.8744,59.4728,27.5591,58.1405
443.0268,59.0,27.5591,58.7796
443.1792,59.8432,27.5591,57.8876
443.3316,60.7116,27.5591,56.9956
443.484,60.2351,27.5986,50.4112
443.6364,62.185,28.1053,38.1432
443.7888,64.1608,28.6121,25.8752
443.9412,65.75,28.937,21.9516
444.0936,66.4113,28.937,21.4059
444.246,67.5603,28.937,20.8602
444.3984,68.695,28.937,21.2794
444.5508,68.9949,28.937,21.7754
444.7032,70.0659,28.937,22.229
444.8556,69.4675,28.937,22.4304
445.008,69.252,28.937,22.6319
445.1604,68.0996,28.937,22.76
445.3128,68.2832,28.937,22.76
445.4652,68.5,28.937,22.76
445.6176,70.1445,28.937,22.724
445.77,71.1795,28.937,22.6627
445.9224,70.8454,28.937,22.6014
446.0748,69.7959,28.937,22.4753
446.2272,67.7515,28.937,22.3346
446.3796,67.733,28.937,22.2043
446.532,68.0,28.937,22.3019
446.6844,67.1799,28.937,22.3994
446.8368,66.5535,28.937,22.456
446.9892,69.1602,28.937,22.4054
447.1416,70.1902,28.937,22.3547
447.294,70.4663,28.937,22.6541
447.4464,70.5214,28.937,23.2876
447.5988,70.0,28.937,23.9211
447.7512,69.8197,28.937,23.5017
447.9036,71.712,28.937,22.7299
448.056,73.4612,28.937,21.9581
448.2084,73.1544,28.937,25.0868
448.3608,71.5909,28.937,28.2569
448.5132,71.31,28.937,30.382
448.6656,70.264,28.937,29.0568
448.818,70.3495,28.937,27.7316
448.9704,70.8458,28.937,24.8145
449.1228,71.0403,28.937,20.1593
449.2752,71.7605,28.937,15.504
449.4276,71.2893,28.937,16.6422
449.58,70.1883,28.937,19.9633
449.7324,69.5556,28.937,23.2844
449.8848,69.4277,28.937,24.125
450.0372,68.8148,28.937,24.9079
450.1896,69.1989,28.937,25.547
450.342,69.7499,28.937,25.7074
450.4944,68.8121,28.937,25.8678
450.6468,68.8528,28.937,25.5661
450.7992,68.5232,28.937,24.7781
450.9516,68.4821,28.937,23.9901
451.104,66.9169,28.937,23.4712
451.2564,65.5654,28.937,23.044
451.4088,65.3373,28.937,22.6114
451.5612,65.0769,28.937,21.4965
451.7136,65.2172,28.937,20.3816
451.866,66.9609,28.937,19.9752
452.0184,68.9231,28.937,21.4644
452.1708,71.3236,28.937,22.9536
452.3232,71.5716,28.937,23.3833
452.4756,71.628,28.937,22.9072
452.628,72.0,28.937,22.431
452.7804,71.2857,28.937,22.1028
452.9328,71.0048,28.937,21.8095
453.0852,70.9045,28.937,21.4913
453.2376,69.7538,28.937,20.8931
453.39,69.463,28.937,20.2949
453.5424,69.7186,28.937,19.9807
453.6948,69.0022,28.937,20.1791
453.8472,71.2657,28.937,20.3775
453.9996,70.0511,28.937,20.4313
454.152,69.0,28.937,20.4019
454.3044,70.2485,28.937,20.3725
454.4568,69.871,28.937,21.2324
454.6092,70.0998,28.937,22.1747
454.7616,72.3019,28.937,22.7486
454.914,72.6,28.937,21.8348
455.0664,72.4262,28.937,20.9209
455.2188,72.8,28.937,19.9155
455.3712,74.2592,28.937,18.8126
455.5236,74.851,28.937,17.7097
455.676,72.9708,28.937,17.4828
455.8284,72.3901,28.937,17.5124
455.9808,70.4078,28.937,17.5383
456.1332,70.0525,28.937,17.5124
456.2856,70.9751,28.937,17.4866
456.438,70.2488,28.937,17.5858
456.5904,70.5446,28.937,17.9077
456.7428,71.6551,28.937,18.2295
456.8952,72.9194,28.937,18.4154
457.0476,73.8825,28.937,18.5302
457.2,73.4499,28.937,18.645
457.3524,72.5874,28.937,19.1218
457.5048,69.756,28.937,19.6149
457.6572,68.9015,28.937,20.0301
457.8096,69.6863,28.937,20.2231
457.962,69.0569,28.937,20.416
458.1144,69.1952,28.937,20.5378
458.2668,70.5927,28.937,20.6046
458.4192,70.3,28.937,20.6714
458.5716,68.3352,28.937,20.8517
458.724,68.7023,28.937,21.0487
458.8764,69.3447,28.937,20.4918
459.0288,70.4529,28.937,16.524
459.1812,70.9233,28.937,12.5563
459.3336,71.5291,28.937,11.9821
459.486,71.29,28.937,14.9144
459.6384,69.9817,28.937,17.8466
459.7908,68.1762,28.937,18.6117
459.9432,68.1701,28.937,18.85
460.0956,68.2623,28.937,19.0051
460.248,68.9039,28.937,18.543
460.4004,69.91,28.937,18.081
460.5528,71.0087,28.937,17.8362
460.7052,72.6763,28.937,17.8735
460.8576,71.25,28.937,17.9108
461.01,72.0906,28.937,18.0268
461.1624,71.3042,28.937,18.1686
461.3148,69.6269,28.937,18.3822
461.4672,70.8189,28.937,19.5023
461.6196,69.9057,28.937,20.6225
461.772,69.5615,28.937,21.1656
461.9244,70.4652,28.937,20.8256
462.0768,69.9549,28.937,20.4856
462.2292,71.4246,28.937,18.4332
462.3816,72.9872,28.937,15.7112
462.534,73.3106,28.937,13.2439
462.6864,72.8331,28.937,16.2596
462.8388,72.9287,28.937,19.2754
462.9912,73.6538,28.937,19.9938
463.1436,74.389,28.937,16.8299
463.296,75.5977,28.937,13.666
463.4484,74.7372,28.937,13.0063
463.6008,73.277,28.937,13.4147
463.7532,73.4299,28.937,13.8267
463.9056,72.6573,28.937,14.3479
464.058,71.907,28.937,14.8691
464.2104,71.2208,28.937,14.9713
464.3628,69.5,28.937,14.3447
464.5152,68.5736,28.937,13.7181
464.6676,68.5639,28.937,13.5852
464.82,68.2706,28.937,13.664
464.9724,69.144,28.937,13.7283
465.1248,68.4936,28.937,13.409
465.2772,67.1698,28.937,13.0896
465.4296,68.4312,28.937,12.842
465.582,69.9581,28.937,12.7142
465.7344,72.3779,28.937,12.5864
465.8868,73.8527,28.937,12.9108
466.0392,72.3238,28.937,13.415
466.1916,72.4594,28.937,13.8944
466.344,71.0,28.937,13.9697
466.4964,71.4383,28.937,14.045
466.6488,71.9724,28.937,14.3127
466.8012,72.5065,28.937,14.8666
466.9536,73.0406,28.937,15.4205
467.106,73.4537,28.937,14.993
467.2584,72.75,28.937,14.2351
467.4108,73.0309,28.937,13.6341
467.5632,72.1175,28.937,14.5095
467.7156,72.0606,28.937,15.3849
467.868,72.1683,28.937,15.7926
468.0204,72.6274,28.937,15.6189
468.1728,71.9681,28.937,15.4452
468.3252,72.0625,28.937,15.7988
468.4776,72.9547,28.937,16.2862
468.63,72.6667,28.937,16.6365
468.7824,74.5428,28.937,16.2168
468.9348,74.762,28.937,15.797
469.0872,73.8699,28.937,15.6207
469.2396,73.5966,28.937,15.6813
469.392,72.7239,28.937,15.7418
469.5444,72.3699,28.937,15.5697
469.6968,72.2,28.937,15.3613
469.8492,71.227,28.937,14.6683
470.0016,71.4595,28.937,12.3198
470.154,70.3945,28.937,9.9713
470.3064,69.0549,28.937,10.262
470.4588,69.6,28.937,12.3815
470.6112,70.7088,28.937,14.501
470.7636,71.7431,28.937,15.5518
470.916,72.0469,28.937,16.5557
471.0684,72.2457,28.937,17.48
471.2208,70.8933,28.937,18.2414
471.3732,71.0455,28.937,19.0028
471.5256,72.1742,28.937,19.6579
471.678,71.4088,28.937,20.2677
471.8304,72.3333,28.937,20.8199
471.9828,72.2736,28.937,20.6901
472.1352,71.8797,28.937,20.5604
472.2876,73.2467,28.937,20.6036
472.44,74.0689,28.937,20.8519
472.5924,73.3165,28.937,21.1002
472.7448,72.5995,28.937,20.9216
472.8972,71.1706,28.937,20.6615
473.0496,70.169,28.937,20.4522
473.202,70.6169,28.937,20.4178
473.3544,70.6685,28.937,20.3833
473.5068,71.5762,28.937,20.6077
473.6592,72.1398,28.937,20.9949
473.8116,71.9168,28.937,21.3692
473.964,72.5584,28.937,19.3502
474.1164,73.3943,28.937,17.3313
474.2688,72.723,28.937,16.2245
474.4212,73.015,28.937,16.4858
474.5736,74.0144,28.937,16.7471
474.726,74.0863,28.937,16.4287
474.8784,74.8871,28.937,15.9631
475.0308,76.5168,28.937,15.6152
475.1832,75.6237,28.937,15.7423
475.3356,75.3424,28.937,15.8694
475.488,74.1253,28.937,15.7411
475.6404,73.1386,28.937,15.4442
475.7928,71.8398,28.937,15.1544
475.9452,72.2768,28.937,15.6293
476.0976,73.7325,28.937,16.1042
476.25,74.25,28.937,16.1969
476.4024,73.2262,28.937,15.76
476.5548,73.4117,28.937,15.3232
476.7072,72.4444,28.937,16.5257
476.8596,72.5153,28.937,18.0584
477.012,72.3221,28.937,19.499
477.1644,70.342,28.937,20.6615
477.3168,72.0986,28.937,21.824
477.4692,72.0344,28.937,22.3525
477.6216,72.762,28.937,22.5659
477.774,73.8657,28.937,22.6866
477.9264,72.4492,28.937,21.8748
478.0788,73.28,28.937,21.063
478.2312,73.1819,28.937,20.8767
478.3836,72.4444,28.937,21.2772
478.536,73.6595,28.937,21.6778
478.6884,74.6004,28.937,21.1336
478.8408,75.6977,28.937,20.5339
478.9932,75.4027,28.937,20.2348
479.1456,75.1242,28.937,20.4337
479.298,73.9058,28.937,20.6325
479.4504,72.444,28.937,19.8402
479.6028,72.1558,28.937,18.8175
479.7552,73.0334,28.937,18.2801
479.9076,73.3333,28.937,19.2025
480.06,72.3346,28.937,20.1248
480.2124,73.1791,28.937,20.0721
480.3648,73.6604,28.937,19.5829
480.5172,71.5549,28.937,19.2061
480.6696,70.9546,28.937,19.547
480.822,70.795,28.937,19.8879
480.9744,70.1055,28.937,19.6365
481.1268,71.4472,28.937,18.9617
481.2792,72.8758,28.937,18.3214
481.4316,72.3822,28.937,18.6553
481.584,74.4566,28.937,18.9892
481.7364,76.0457,28.937,19.0543
481.8888,77.3933,28.937,18.838
482.0412,77.4811,28.937,18.6216
482.1936,74.8159,28.937,18.5243
482.346,73.8862,28.937,18.4337
482.4984,72.0,28.937,17.8791
482.6508,71.7112,28.937,16.6487
482.8032,71.6839,28.937,15.4183
482.9556,71.4,28.937,16.5502
483.108,71.5014,28.937,18.031
483.2604,72.4538,28.937,18.7555
483.4128,73.5162,28.937,18.0042
483.5652,73.3986,28.937,17.253
483.7176,73.3286,28.937,16.6997
483.87,72.6866,28.937,16.193
484.0224,73.3725,28.937,15.9312
484.1748,72.649,28.937,16.288
484.3272,73.2392,28.937,16.6448
484.4796,75.3085,28.937,16.2768
484.632,77.1045,28.937,15.6814
484.7844,76.9147,28.937,14.6349
484.9368,76.4,28.937,12.1745
485.0892,76.2585,28.937,9.7142
485.2416,76.2996,28.937,9.3
485.394,76.3202,28.937,9.6582
485.5464,76.8349,28.937,9.8609
485.6988,76.7399,28.937,9.4903
485.8512,77.2102,28.937,9.1197
486.0036,75.3426,28.937,9.1702
486.156,75.7816,28.937,9.3976
486.3084,76.8319,28.937,9.679
486.4608,75.6667,28.937,10.1785
486.6132,74.454,28.937,10.678
486.7656,74.0053,28.937,10.6964
486.918,71.8182,28.937,10.5043
487.0704,71.8773,28.937,10.3933
487.2228,72.4183,28.937,10.6137
487.3752,73.6991,28.937,10.8341
487.5276,73.6224,28.937,10.9759
487.68,72.8614,28.937,11.0842
487.8324,71.407,28.937,11.3776
487.9848,70.7754,28.937,12.374
488.1372,70.5204,28.937,13.3703
488.2896,70.7232,28.937,15.3111
488.442,71.3654,28.937,17.6203
488.5944,72.6684,28.937,19.3316
488.7468,73.4347,28.937,19.0819
488.8992,74.0337,28.937,18.8321
489.0516,73.803,28.937,18.767
489.204,73.3425,28.937,18.7629
489.3564,72.5038,28.937,18.6466
489.5088,72.616,28.937,18.2305
489.6612,73.0303,28.937,17.8144
489.8136,73.6169,28.937,17.7526
489.966,74.1246,28.937,17.7809
490.1184,74.2149,28.937,17.9106
490.2708,73.4555,28.937,18.2508
490.4232,71.5645,28.937,18.5911
490.5756,71.5143,28.937,18.9835
490.728,71.7755,28.937,19.3848
