DEPT,ROP,GR,T-TEMP
113.538,19.7744,63.9078,22.0472
113.6904,19.8324,62.5816,22.0472
113.8428,19.8903,60.7576,22.0472
113.9952,19.9482,60.8928,22.0472
114.1476,19.95,61.0396,22.0472
114.3,19.95,61.4465,22.0472
114.4524,19.95,62.0531,22.0472
114.6048,19.8976,61.7765,22.0472
114.7572,19.8214,61.0453,22.0472
114.9096,19.7452,60.8562,22.0472
115.062,19.7174,61.2599,22.0472
115.2144,19.76,60.729,22.0472
115.3668,19.8027,61.2867,22.0472
115.5192,19.8304,61.4896,22.0472
115.6716,19.7542,61.3332,22.0472
115.824,19.678,61.9449,22.0472
115.9764,19.6018,64.4075,22.0472
116.1288,19.7008,65.4946,22.0472
116.2812,19.8318,64.25,22.0472
116.4336,19.9629,63.8735,22.0472
116.586,19.9013,61.3957,22.0472
116.7384,19.691,61.6077,22.0472
116.8908,19.4807,63.0735,22.0472
117.0432,19.3818,63.6347,22.0472
117.1956,19.5647,63.1142,22.0472
117.348,19.7476,62.3178,22.0472
117.5004,19.93,62.8571,22.0472
117.6528,19.9361,62.25,22.0472
117.8052,19.9422,62.3932,22.0472
117.9576,19.9483,63.6701,22.2131
118.11,19.5672,62.973,22.543
118.2624,19.0368,61.8021,22.8728
118.4148,18.5065,61.9727,23.2027
118.5672,18.4573,60.679,23.4252
118.7196,19.0181,61.3015,23.4252
118.872,19.579,62.1811,23.4252
119.0244,20.0417,61.5004,23.4252
119.1768,19.9899,60.5837,23.4252
119.3292,19.9381,60.0909,23.4252
119.4816,19.8863,60.6382,23.4252
119.634,19.8988,60.4806,23.4252
119.7864,19.9201,60.7194,23.4252
119.9388,19.9414,60.5019,23.4252
120.0912,18.8738,60.8753,23.4252
120.2436,17.0755,60.563,23.4252
120.396,15.2772,62.6362,23.4252
120.5484,14.6066,62.0326,23.4252
120.7008,16.3592,62.4702,23.4252
120.8532,18.1118,63.2589,23.4252
121.0056,19.8035,63.8639,23.4252
121.158,19.898,63.6299,23.4252
121.3104,19.9924,62.4541,23.4252
121.4628,20.0869,62.3055,23.4252
121.6152,20.0893,62.2115,23.4252
121.7676,20.0618,62.0452,23.4252
121.92,20.0344,63.6128,23.4252
122.0724,20.0707,64.6244,23.4252
122.2248,20.1774,64.4005,23.4252
122.3772,20.284,64.4,23.4252
122.5296,20.3824,64.7095,23.4252
122.682,20.4464,63.1511,23.4252
122.8344,20.5104,61.5,23.4252
122.9868,20.5745,60.162,23.4252
123.1392,20.4659,59.5156,23.4252
123.2916,20.3409,60.2311,23.4252
123.444,20.2159,60.8688,23.4252
123.5964,20.2086,61.0,23.4252
123.7488,20.2695,60.9638,23.4252
123.9012,20.3305,60.4503,23.4252
124.0536,20.3175,61.3053,23.4252
124.206,20.1681,61.1132,23.4252
124.3584,20.0188,61.9712,23.4252
124.5108,19.8914,64.3328,23.4252
124.6632,20.053,63.6141,23.4252
124.8156,20.2145,63.6666,23.4252
124.968,20.3761,63.5233,23.4252
125.1204,20.1788,63.9994,23.4252
125.2728,19.8862,63.9248,23.4252
125.4252,19.5936,64.1131,23.4252
125.5776,19.5354,64.0,23.4252
125.73,19.703,63.7372,23.4252
125.8824,19.8706,62.8432,23.4252
126.0348,19.9701,61.3597,23.4252
126.1872,19.839,61.5938,23.4252
126.3396,19.7079,62.278,23.4252
126.492,19.5769,63.845,23.4252
126.6444,19.6682,63.4924,23.4252
126.7968,19.7718,64.1998,23.4252
126.9492,19.8755,63.8462,23.4252
127.1016,20.0035,62.5519,23.4252
127.254,20.1437,61.2865,23.4252
127.4064,20.2839,61.4153,23.4252
127.5588,20.3559,60.8391,23.4252
127.7112,20.3193,61.0918,23.4252
127.8636,20.2827,62.5558,23.4252
128.016,20.2247,63.8299,23.4252
128.1684,19.9839,64.66,23.4252
128.3208,19.7431,66.0662,23.4252
128.4732,19.5023,66.6339,23.4252
128.6256,19.5956,65.9282,23.4252
128.778,19.7602,65.0381,23.4252
128.9304,19.9248,63.4965,23.4252
129.0828,20.0199,63.0594,23.4252
129.2352,20.0564,61.4545,23.4252
129.3876,20.093,61.9356,23.4252
129.54,19.8504,60.4041,23.4252
129.6924,18.8232,61.6114,23.4252
129.8448,17.796,61.7509,23.4252
129.9972,16.7689,61.8694,23.4252
130.1496,18.7157,63.2927,23.4252
130.302,20.7183,63.3269,23.4252
130.4544,22.7208,62.4158,23.4252
130.6068,25.7999,61.4342,23.4252
130.7592,29.3386,59.3483,23.4252
130.9116,32.8774,57.4252,23.4252
131.064,36.8513,55.8952,23.4252
131.2164,41.4263,55.6422,23.4252
131.3688,46.0014,55.0449,23.4252
131.5212,49.2514,54.4913,23.4252
131.6736,44.3015,54.8105,23.4252
131.826,39.3515,53.5117,23.4252
131.9784,34.4016,54.847,23.4252
132.1308,34.9374,55.5717,23.4252
132.2832,36.3791,56.2485,23.4252
132.4356,37.8208,58.1619,23.4252
132.588,34.4841,56.75,23.4252
132.7404,27.6505,57.5002,23.4252
132.8928,20.8168,55.6312,23.4252
133.0452,18.1254,55.248,23.4252
133.1976,25.2577,53.625,23.4252
133.35,32.39,53.5,23.4252
133.5024,39.4134,53.4219,23.4252
133.6548,39.6267,53.5849,23.4252
133.8072,39.8401,54.5665,23.4252
133.9596,40.0534,55.4093,23.4252
134.112,38.6742,55.4584,23.4252
134.2644,36.7204,56.2779,23.4252
134.4168,34.7666,57.6527,23.4252
134.5692,34.1664,58.0,23.4252
134.7216,35.1936,58.4938,23.4252
134.874,36.2208,58.2782,23.4252
135.0264,36.1777,56.4667,23.4252
135.1788,31.0266,56.2104,23.4252
135.3312,25.8754,55.5,23.4252
135.4836,20.7243,54.71,23.4252
135.636,23.0858,53.4676,23.4252
135.7884,26.3533,52.4866,23.4252
135.9408,29.6208,52.4239,23.4252
136.0932,30.6812,52.1573,23.4252
136.2456,30.3399,53.6588,23.4252
136.398,29.9985,55.1322,23.4252
136.5504,29.9494,54.2058,23.4252
136.7028,30.492,54.0,23.4252
136.8552,31.0345,53.4754,23.4252
137.0076,31.5412,52.4996,23.4252
137.16,31.3644,53.0,23.4252
137.3124,31.1876,53.8571,23.4252
137.4648,31.0108,53.9302,23.4252
137.6172,31.2302,54.192,23.4252
137.7696,31.5685,55.1811,23.4252
137.922,31.9068,55.7293,23.4252
138.0744,30.6783,56.0,23.4252
138.2268,27.8071,57.6955,23.4252
138.3792,24.9359,57.3338,23.4252
138.5316,21.8169,56.5387,23.4252
138.684,17.7509,54.7159,23.4252
138.8364,13.6848,55.1883,23.4252
138.9888,9.6188,58.7015,23.4252
139.1412,9.32,61.3989,23.4252
139.2936,9.32,64.443,23.4252
139.446,9.32,65.7022,23.4252
139.5984,10.4536,64.8614,23.4252
139.7508,12.2092,66.0456,23.4252
139.9032,13.9649,67.0428,23.4252
140.0556,15.0489,68.8538,23.4252
140.208,14.9635,69.9525,23.4252
140.3604,14.8782,70.158,23.4252
140.5128,14.8118,69.4778,23.4252
140.6652,14.952,67.8137,23.4252
140.8176,15.0922,68.232,23.4252
140.97,15.2324,67.7244,23.4252
