DEPTH,BS:1,BS:2,BS:3,BS:4,BS:5,BS:6,DNPH:1,DNPH:2,DSO8,DSOZ,DTCO:1,DTCO:2,DTCO:3,DTCO:4,DTRP:1,DTRP:2,DTRP:3,DTRP:4,DTRS:1,DTRS:2,DTRS:3,DTRS:4,DTSM:1,DTSM:2,DTSM:3,DTSM:4,DTTP:1,DTTP:2,DTTP:3,DTTP:4,DTTS:1,DTTS:2,DTTS:3,DTTS:4,DT_XD_R,DT_XD_T,ECGR:1,ECGR:2,ECGR:3,ECGR:4,ECGR:5,ECGR:6,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RLA1:1,RLA1:2,RLA2:1,RLA2:2,RLA3:1,RLA3:2,RLA4:1,RLA4:2,RLA5:1,RLA5:2,RM_HRLT:1,RM_HRLT:2,RT_HRLT:1,RT_HRLT:2,RXO8,RXOZ,RXO_HRLT:1,RXO_HRLT:2,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,TENS:5,TENS:6,TNPH
910.2852,8.5,,8.5,,,,,,,,113.597,,113.597,,114.299,,114.299,,,,,,,,,,113.3588,,113.3588,,,,,,,,85.1221,,85.1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.2393,,1302.2393,,,,
910.4376,8.5,,8.5,,,,,,,,114.2854,,114.2854,,114.9925,,114.9925,,,,,,,,,,113.9054,,113.9054,,,,,,,,79.819,,79.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.0444,,1308.0444,,,,
910.59,8.5,,8.5,,,,,,,,114.8966,,114.8966,,115.5439,,115.5439,,,,,,,,,,114.5109,,114.5109,,,,,,,,75.1982,,75.1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.9221,,1313.9221,,,,
910.7424,8.5,,8.5,,,,,,,,115.415,,115.415,,115.9891,,115.9891,,,,,,,,,,115.0966,,115.0966,,,,,,,,72.5345,,72.5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.7917,,1317.7917,,,,
910.8948,8.5,,8.5,,,,,,,,115.759,,115.759,,116.2944,,116.2944,,,,,,,,,,115.4372,,115.4372,,,,,,,,71.8268,,71.8268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.2015,,1317.2015,,,,
911.0472,8.5,,8.5,,,,,,,,115.7211,,115.7211,,116.3719,,116.3719,,,,,,,,,,115.2142,,115.2142,,,,,,,,73.7658,,73.7658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.5549,,1304.5549,,,,
911.1996,8.5,,8.5,,,,,,,,115.2737,,115.2737,,116.2118,,116.2118,,,,,,,,,,114.1493,,114.1493,,,,,,,,77.8,,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.1548,,1294.1548,,,,
911.352,8.5,,8.5,,,,,,,,114.8669,,114.8669,,115.7758,,115.7758,,,,,,,,,,113.6173,,113.6173,,,,,,,,80.9351,,80.9351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.7557,,1291.7557,,,,
911.5044,8.5,,8.5,,,,,,,,114.5962,,114.5962,,115.4133,,115.4133,,,,,,,,,,113.7071,,113.7071,,,,,,,,80.7848,,80.7848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.3594,,1293.3594,,,,
911.6568,8.5,,8.5,,,,,,,,114.365,,114.365,,115.2117,,115.2117,,,,,,,,,,113.3599,,113.3599,,,,,,,,77.5163,,77.5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.1558,,1303.1558,,,,
911.8092,8.5,,8.5,,,,,,,,114.1388,,114.1388,,114.5678,,114.5678,,,,,,,,,,113.3175,,113.3175,,,,,,,,73.322,,73.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.4954,,1312.4954,,,,
911.9616,8.5,,8.5,,,,,,,,113.6667,,113.6667,,113.6285,,113.6285,,,,,,,,,,113.2339,,113.2339,,,,,,,,70.4644,,70.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.7548,,1313.7548,,,,
912.114,8.5,,8.5,,,,,,,,113.2958,,113.2958,,113.0199,,113.0199,,,,,,,,,,113.2748,,113.2748,,,,,,,,69.8999,,69.8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.9968,,1306.9968,,,,
912.2664,8.5,,8.5,,,,,,,,113.1966,,113.1966,,112.8022,,112.8022,,,,,,,,,,113.5863,,113.5863,,,,,,,,71.6105,,71.6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.4415,,1300.4415,,,,
912.4188,8.5,,8.5,,,,,,,,113.1223,,113.1223,,112.9455,,112.9455,,,,,,,,,,113.4022,,113.4022,,,,,,,,75.2208,,75.2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.7968,,1306.7968,,,,
912.5712,8.5,,8.5,,,,,,,,113.2504,,113.2504,,113.6177,,113.6177,,,,,,,,,,113.2902,,113.2902,,,,,,,,78.9815,,78.9815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.4709,,1318.4709,,,,
912.7236,8.5,,8.5,,,,,,,,113.6926,,113.6926,,114.6114,,114.6114,,,,,,,,,,113.1259,,113.1259,,,,,,,,80.8241,,80.8241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.7,,1325.7,,,,
912.876,8.5,,8.5,,,,,,,,114.6296,,114.6296,,115.2997,,115.2997,,,,,,,,,,113.9322,,113.9322,,,,,,,,79.6554,,79.6554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.1259,,1320.1259,,,,
913.0284,8.5,,8.5,,,,,,,,116.0739,,116.0739,,115.5034,,115.5034,,,,,,,,,,116.7997,,116.7997,,,,,,,,76.167,,76.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.8485,,1302.8485,,,,
913.1808,8.5,,8.5,,,,,,,,117.1448,,117.1448,,115.433,,115.433,,,,,,,,,,119.0843,,119.0843,,,,,,,,72.9899,,72.9899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.2402,,1294.2402,,,,
913.3332,8.5,,8.5,,,,,,,,117.3261,,117.3261,,115.036,,115.036,,,,,,,,,,119.4909,,119.4909,,,,,,,,71.8765,,71.8765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.2637,,1298.2637,,,,
913.4856,8.5,,8.5,,,,,,,,116.9244,,116.9244,,114.5203,,114.5203,,,,,,,,,,119.1101,,119.1101,,,,,,,,72.9042,,72.9042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.9669,,1308.9669,,,,
913.638,8.5,,8.5,,,,,,,,116.5252,,116.5252,,114.5344,,114.5344,,,,,,,,,,118.6089,,118.6089,,,,,,,,74.4251,,74.4251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.3801,,1319.3801,,,,
913.7904,8.5,,8.5,,,,,,,,116.469,,116.469,,115.2387,,115.2387,,,,,,,,,,118.0945,,118.0945,,,,,,,,75.0767,,75.0767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.3621,,1321.3621,,,,
913.9428,8.5,,8.5,,,,,,,,116.6889,,116.6889,,116.1072,,116.1072,,,,,,,,,,117.6499,,117.6499,,,,,,,,75.6773,,75.6773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.1143,,1318.1143,,,,
914.0952,8.5,,8.5,,,,,,,,116.936,,116.936,,116.5803,,116.5803,,,,,,,,,,117.4332,,117.4332,,,,,,,,76.5051,,76.5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.5328,,1311.5328,,,,
914.2476,8.5,,8.5,,,,,,,,117.0452,,117.0452,,116.5961,,116.5961,,,,,,,,,,117.4638,,117.4638,,,,,,,,77.219,,77.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.4592,,1306.4592,,,,
914.4,8.5,,8.5,,,,,,,,117.0012,,117.0012,,116.4225,,116.4225,,,,,,,,,,117.5303,,117.5303,,,,,,,,78.6212,,78.6212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.0985,,1305.0985,,,,
914.5524,8.5,,8.5,,,,,,,,116.8337,,116.8337,,116.238,,116.238,,,,,,,,,,,,,,,,,,,,81.4044,,81.4044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.4796,,1307.4796,,,,
914.7048,8.5,,8.5,,,,,,,,116.6044,,116.6044,,115.6466,,115.6466,,,,,,,,,,,,,,,,,,,,84.6659,,84.6659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.7209,,1322.7209,,,,
914.8572,8.5,,8.5,,,,,,,,115.8756,,115.8756,,114.7471,,114.7471,,,,,,,,,,,,,,,,,,,,86.3517,,86.3517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.037,,1337.037,,,,
915.0096,8.5,,8.5,,,,,,,,114.8225,,114.8225,,114.2027,,114.2027,,,,,,,,,,,,,,,,,,,,86.2105,,86.2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.6226,,1338.6226,,,,
915.162,8.5,,8.5,,,,,,,,114.1463,,114.1463,,114.0168,,114.0168,,,,,,,,,,,,,,,,,,,,86.8255,,86.8255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.2725,,1328.2725,,,,
915.3144,8.5,,8.5,,,,,,,,113.8875,,113.8875,,113.6341,,113.6341,,,,,,,,,,,,,,,,,,,,89.0865,,89.0865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.2994,,1304.2994,,,,
915.4668,8.5,,8.5,,,,,,,,113.1153,,113.1153,,112.3682,,112.3682,,,,,,,,,,,,,,,,,,,,91.3623,,91.3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.3113,,1286.3113,,,,
915.6192,8.5,,8.5,,,,,,,,111.3464,,111.3464,,110.1869,,110.1869,,,,,,,,,,,,,,,,,,,,91.7495,,91.7495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.5128,,1291.5128,,,,
915.7716,8.5,,8.5,,,,,,,,108.941,,108.941,,107.7154,,107.7154,,,,,,,,,,,,,,,,,,,,89.337,,89.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.8801,,1316.8801,,,,
915.924,8.5,,8.5,,,,,,,,106.4724,,106.4724,,105.1827,,105.1827,,,,,,,,,,,,,,,,,,,,84.7726,,84.7726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.3552,,1340.3552,,,,
916.0764,8.5,,8.5,,,,,,,,103.7944,,103.7944,,102.3187,,102.3187,,,,,,,,,,,,,,,,,,,,79.76,,79.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.2037,,1336.2037,,,,
916.2288,8.5,,8.5,,,,,,,,101.1624,,101.1624,,100.5131,,100.5131,,,,,,,,,,,,,,,,,,,,76.2959,,76.2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.8866,,1312.8866,,,,
916.3812,8.5,,8.5,,,,,,,,100.4673,,100.4673,,100.7121,,100.7121,,,,,,,,,,,,,,,,,,,,75.2943,,75.2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.816,,1296.816,,,,
916.5336,8.5,,8.5,,,,,,,,101.1664,,101.1664,,101.6078,,101.6078,,,,,,,,,,,,,,,,,,,,77.1361,,77.1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.7196,,1303.7196,,,,
916.686,8.5,,8.5,,,,,,,,102.1248,,102.1248,,102.7561,,102.7561,,,,,,,,,,,,,,,,,,,,81.726,,81.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.3054,,1327.3054,,,,
916.8384,8.5,,8.5,,,,,,,,103.6276,,103.6276,,104.7049,,104.7049,,,,,,,,,,,,,,,,,,,,86.7321,,86.7321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.985,,1340.985,,,,
916.9908,8.5,,8.5,,,,,,,,105.9116,,105.9116,,107.0865,,107.0865,,,,,,,,,,,,,,,,,,,,89.768,,89.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.0569,,1331.0569,,,,
917.1432,8.5,,8.5,,,,,,,,108.1104,,108.1104,,108.9692,,108.9692,,,,,,,,,,,,,,,,,,,,90.0852,,90.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.2852,,1307.2852,,,,
917.2956,8.5,,8.5,,,,,,,,109.5679,,109.5679,,109.9897,,109.9897,,,,,,,,,,,,,,,,,,,,88.3886,,88.3886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.1117,,1291.1117,,,,
917.448,8.5,,8.5,,,,,,,,110.1515,,110.1515,,110.2344,,110.2344,,,,,,,,,,,,,,,,,,,,84.7048,,84.7048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.8037,,1292.8037,,,,
917.6004,8.5,,8.5,,,,,,,,110.0061,,110.0061,,110.3516,,110.3516,,,,,,,,,,,,,,,,,,,,79.5337,,79.5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.2076,,1297.2076,,,,
917.7528,8.5,,8.5,,,,,,,,109.7314,,109.7314,,110.6397,,110.6397,,,,,,,,,,,,,,,,,,,,76.6001,,76.6001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.937,,1294.937,,,,
917.9052,8.5,,8.5,,,,,,,,109.5904,,109.5904,,110.3197,,110.3197,,,,,,,,,,108.599,,108.599,,,,,,,,77.8396,,77.8396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.2435,,1286.2435,,,,
918.0576,8.5,,8.5,,,,,,,,108.9757,,108.9757,,109.2729,,109.2729,,,,,,,,,,108.2654,,108.2654,,,,,,,,81.4749,,81.4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.2963,,1272.2963,,,,
918.21,8.5,,8.5,,,,,,,,107.8907,,107.8907,,108.3279,,108.3279,,,,,,,,,,106.9965,,106.9965,,,,,,,,85.0096,,85.0096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.6545,,1270.6545,,,,
918.3624,8.5,,8.5,,,,,,,,107.0446,,107.0446,,107.7613,,107.7613,,,,,,,,,,105.9566,,105.9566,,,,,,,,87.0414,,87.0414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.4312,,1286.4312,,,,
918.5148,8.5,,8.5,,,,,,,,106.6903,,106.6903,,107.2807,,107.2807,,,,,,,,,,105.6664,,105.6664,,,,,,,,87.6467,,87.6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.1611,,1311.1611,,,,
918.6672,8.5,,8.5,,,,,,,,106.8287,,106.8287,,106.9503,,106.9503,,,,,,,,,,106.6076,,106.6076,,,,,,,,86.1462,,86.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.1115,,1333.1115,,,,
918.8196,8.5,,8.5,,,,,,,,107.0622,,107.0622,,106.8581,,106.8581,,,,,,,,,,107.3642,,107.3642,,,,,,,,82.7836,,82.7836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.9119,,1341.9119,,,,
918.972,8.5,,8.5,,,,,,,,107.0687,,107.0687,,107.0245,,107.0245,,,,,,,,,,107.228,,107.228,,,,,,,,80.0068,,80.0068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.4115,,1341.4115,,,,
919.1244,8.5,,8.5,,,,,,,,107.2322,,107.2322,,107.4916,,107.4916,,,,,,,,,,107.1583,,107.1583,,,,,,,,79.4809,,79.4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.4182,,1325.4182,,,,
919.2768,8.5,,8.5,,,,,,,,107.6764,,107.6764,,108.0373,,108.0373,,,,,,,,,,107.5282,,107.5282,,,,,,,,82.1048,,82.1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.066,,1301.066,,,,
919.4292,8.5,,8.5,,,,,,,,108.3278,,108.3278,,108.6888,,108.6888,,,,,,,,,,108.2836,,108.2836,,,,,,,,86.3816,,86.3816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.4946,,1292.4946,,,,
919.5816,8.5,,8.5,,,,,,,,109.1567,,109.1567,,109.3397,,109.3397,,,,,,,,,,109.2559,,109.2559,,,,,,,,89.8043,,89.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.6255,,1298.6255,,,,
919.734,8.5,,8.5,,,,,,,,109.9364,,109.9364,,109.8618,,109.8618,,,,,,,,,,110.3618,,110.3618,,,,,,,,90.7516,,90.7516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.4403,,1309.4403,,,,
919.8864,8.5,,8.5,,,,,,,,110.4024,,110.4024,,110.3392,,110.3392,,,,,,,,,,110.8588,,110.8588,,,,,,,,90.371,,90.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.7466,,1317.7466,,,,
920.0388,8.5,,8.5,,,,,,,,110.3852,,110.3852,,110.6388,,110.6388,,,,,,,,,,110.2836,,110.2836,,,,,,,,90.9298,,90.9298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.687,,1322.687,,,,
920.1912,8.5,,8.5,,,,,,,,110.1178,,110.1178,,110.6992,,110.6992,,,,,,,,,,109.5023,,109.5023,,,,,,,,91.782,,91.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.4469,,1324.4469,,,,
920.3436,8.5,,8.5,,,,,,,,109.9431,,109.9431,,110.6463,,110.6463,,,,,,,,,,109.0209,,109.0209,,,,,,,,91.1837,,91.1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.1628,,1315.1628,,,,
920.496,8.5,,8.5,,,,,,,,110.2226,,110.2226,,110.6029,,110.6029,,,,,,,,,,109.7966,,109.7966,,,,,,,,89.01,,89.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.9564,,1302.9564,,,,
920.6484,8.5,,8.5,,,,,,,,110.6366,,110.6366,,110.6132,,110.6132,,,,,,,,,,110.7687,,110.7687,,,,,,,,86.9727,,86.9727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.1023,,1296.1023,,,,
920.8008,8.5,,8.5,,,,,,,,110.8494,,110.8494,,110.613,,110.613,,,,,,,,,,111.0884,,111.0884,,,,,,,,86.5517,,86.5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.6805,,1297.6805,,,,
920.9532,8.5,,8.5,,,,,,,,110.9318,,110.9318,,110.571,,110.571,,,,,,,,,,111.3423,,111.3423,,,,,,,,87.6244,,87.6244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.0541,,1308.0541,,,,
921.1056,8.5,,8.5,,,,,,,,110.8486,,110.8486,,110.5609,,110.5609,,,,,,,,,,111.1202,,111.1202,,,,,,,,88.2486,,88.2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.2274,,1310.2274,,,,
921.258,8.5,,8.5,,,,,,,,110.8174,,110.8174,,110.5775,,110.5775,,,,,,,,,,111.0199,,111.0199,,,,,,,,87.1734,,87.1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0378,,1300.0378,,,,
921.4104,8.5,,8.5,,,,,,,,110.8863,,110.8863,,110.5246,,110.5246,,,,,,,,,,111.2105,,111.2105,,,,,,,,84.8451,,84.8451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.5532,,1289.5532,,,,
921.5628,8.5,,8.5,,,,,,,,110.9303,,110.9303,,110.4309,,110.4309,,,,,,,,,,111.3955,,111.3955,,,,,,,,82.6568,,82.6568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.5129,,1286.5129,,,,
921.7152,8.5,,8.5,,,,,,,,110.9611,,110.9611,,110.4435,,110.4435,,,,,,,,,,111.5221,,111.5221,,,,,,,,80.7496,,80.7496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.9863,,1293.9863,,,,
921.8676,8.5,,8.5,,,,,,,,111.0052,,111.0052,,110.6928,,110.6928,,,,,,,,,,111.5178,,111.5178,,,,,,,,77.9216,,77.9216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.4309,,1301.4309,,,,
922.02,8.5,,8.5,,,,,,,,111.0526,,111.0526,,111.0218,,111.0218,,,,,,,,,,111.2088,,111.2088,,,,,,,,76.2327,,76.2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.1863,,1309.1863,,,,
922.1724,8.5,,8.5,,,,,,,,111.1053,,111.1053,,111.1468,,111.1468,,,,,,,,,,111.0676,,111.0676,,,,,,,,77.8242,,77.8242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.4026,,1320.4026,,,,
922.3248,8.5,,8.5,,,,,,,,111.1115,,111.1115,,111.0781,,111.0781,,,,,,,,,,111.1383,,111.1383,,,,,,,,82.6793,,82.6793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.8605,,1323.8605,,,,
922.4772,8.5,,8.5,,,,,,,,110.9692,,110.9692,,110.8551,,110.8551,,,,,,,,,,110.9458,,110.9458,,,,,,,,88.3422,,88.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.1447,,1316.1447,,,,
922.6296,8.5,,8.5,,,,,,,,110.7725,,110.7725,,110.4896,,110.4896,,,,,,,,,,110.8006,,110.8006,,,,,,,,90.8115,,90.8115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.4259,,1303.4259,,,,
922.782,8.5,,8.5,,,,,,,,110.6816,,110.6816,,110.1428,,110.1428,,211.9489,,211.9489,,212.4951,,212.4951,,111.0716,,111.0716,,,,,,,,89.7157,,89.7157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.4474,,1295.4474,,,,
922.9344,8.5,,8.5,,,,,,,,110.5268,,110.5268,,109.9,,109.9,,211.0827,,211.0827,,211.4782,,211.4782,,111.2671,,111.2671,,,,,,,,87.077,,87.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.5654,,1294.5654,,,,
923.0868,8.5,,8.5,,,,,,,,109.891,,109.891,,109.6875,,109.6875,,210.7278,,210.7278,,210.8413,,210.8413,,109.9502,,109.9502,,,,,,,,84.4547,,84.4547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.4882,,1298.4882,,,,
923.2392,8.5,,8.5,,,,,,,,109.3081,,109.3081,,109.5122,,109.5122,,210.7325,,210.7325,,210.7227,,210.7227,,108.875,,108.875,,,,,,,,82.1965,,82.1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.0608,,1303.0608,,,,
923.3916,8.5,,8.5,,,,,,,,109.1434,,109.1434,,109.4606,,109.4606,,210.7937,,210.7937,,210.7594,,210.7594,,108.7972,,108.7972,,,,,,,,80.7886,,80.7886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.3386,,1306.3386,,,,
923.544,8.5,,8.5,,,,,,,,109.1772,,109.1772,,109.5502,,109.5502,,210.7691,,210.7691,,210.8023,,210.8023,,108.8465,,108.8465,,,,,,,,81.8967,,81.8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.116,,1317.116,,,,
923.6964,8.5,,8.5,,,,,,,,109.3232,,109.3232,,109.6791,,109.6791,,210.2103,,210.2103,,210.5754,,210.5754,,108.9943,,108.9943,,,,,,,,85.5019,,85.5019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.9244,,1332.9244,,,,
923.8488,8.5,,8.5,,,,,,,,109.5707,,109.5707,,109.8159,,109.8159,,210.307,,210.307,,210.0425,,210.0425,,109.3625,,109.3625,,,,,,,,88.5361,,88.5361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.2549,,1336.2549,,,,
924.0012,8.5,,8.5,,,,,,,,109.9661,,109.9661,,110.1418,,110.1418,,212.1634,,212.1634,,211.1006,,211.1006,,109.9806,,109.9806,,,,,,,,88.8776,,88.8776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.8024,,1330.8024,,,,
924.1536,8.5,,8.5,,,,,,,,110.5111,,110.5111,,110.7134,,110.7134,,214.6049,,214.6049,,213.4014,,213.4014,,110.6292,,110.6292,,,,,,,,87.1491,,87.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.3771,,1322.3771,,,,
924.306,8.5,,8.5,,,,,,,,111.0642,,111.0642,,111.2589,,111.2589,,216.652,,216.652,,215.6888,,215.6888,,111.1645,,111.1645,,,,,,,,85.0547,,85.0547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.1361,,1312.1361,,,,
924.4584,8.5,,8.5,,,,,,,,111.4319,,111.4319,,111.7859,,111.7859,,217.9309,,217.9309,,217.3833,,217.3833,,111.4035,,111.4035,,,,,,,,84.2251,,84.2251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.225,,1307.225,,,,
924.6108,8.5,,8.5,,,,,,,,111.6893,,111.6893,,112.2784,,112.2784,,217.9544,,217.9544,,218.1005,,218.1005,,111.3554,,111.3554,,,,,,,,85.497,,85.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.4493,,1303.4493,,,,
924.7632,8.5,,8.5,,,,,,,,111.741,,111.741,,112.3889,,112.3889,,217.0496,,217.0496,,217.5291,,217.5291,,111.0765,,111.0765,,,,,,,,88.6358,,88.6358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.7795,,1300.7795,,,,
924.9156,8.5,,8.5,,,,,,,,111.648,,111.648,,112.2802,,112.2802,,215.7437,,215.7437,,216.4498,,216.4498,,110.9408,,110.9408,,,,,,,,92.5628,,92.5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.9648,,1296.9648,,,,
