DEPT,CALI,BS,GR,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
1287.475,9.467,8.5,122.409,0.132,0.053,5.61,6.12,6.366,6.509,6.733,7.56,102.293,0.046,3.333,2.403,0.361,3.11,2633.466
1287.628,9.409,8.5,121.764,0.149,0.063,5.462,5.973,6.218,6.334,6.568,7.356,103.097,0.043,3.342,2.386,0.409,2.852,2571.466
1287.78,9.456,8.5,126.696,0.18,0.083,5.473,6.01,6.248,6.367,6.608,7.438,103.862,0.044,3.286,2.416,0.419,2.666,2598.0
1287.932,9.398,8.5,120.985,0.181,0.073,5.478,5.964,6.184,6.311,6.553,7.361,105.363,0.047,3.305,2.413,0.461,2.942,2622.401
1288.085,9.417,8.5,121.801,0.181,0.067,5.466,5.94,6.164,6.291,6.517,7.315,104.549,0.049,3.286,2.427,0.423,2.829,2614.0
1288.237,9.394,8.5,123.855,0.193,0.079,5.45,5.922,6.15,6.279,6.505,7.318,106.769,0.051,3.254,2.423,0.426,2.871,2639.133
1288.39,9.355,8.5,123.244,0.165,0.073,5.446,5.912,6.147,6.263,6.485,7.269,103.461,0.05,3.309,2.398,0.391,2.693,2634.466
1288.542,9.432,8.5,119.948,0.131,0.062,5.542,5.961,6.202,6.341,6.553,7.287,103.231,0.048,3.205,2.396,0.403,2.756,2594.066
1288.694,9.386,8.5,117.2,0.109,0.07,5.726,6.249,6.509,6.662,6.884,7.747,102.601,0.045,3.112,2.391,0.389,2.914,2643.067
1288.847,9.432,8.5,118.261,0.146,0.071,5.766,6.251,6.513,6.659,6.893,7.778,101.278,0.048,3.185,2.424,0.401,3.222,2625.867
1288.999,9.409,8.5,123.21,0.189,0.062,5.672,6.146,6.411,6.55,6.765,7.618,100.944,0.05,3.285,2.416,0.396,3.297,2513.467
1289.152,9.402,8.5,123.171,0.155,0.022,5.66,6.183,6.447,6.59,6.801,7.642,100.174,0.049,3.197,2.433,0.386,3.244,2602.75
1289.304,9.324,8.5,113.788,0.156,0.031,5.559,6.07,6.328,6.461,6.671,7.555,100.469,0.045,3.154,2.432,0.392,2.845,2624.858
1289.456,9.316,8.5,110.873,0.158,0.06,5.536,6.067,6.331,6.457,6.663,7.557,100.839,0.046,3.226,2.423,0.386,2.792,2581.126
1289.609,9.355,8.5,107.8,0.131,0.058,5.419,5.92,6.161,6.291,6.496,7.389,101.676,0.049,3.204,2.404,0.393,2.885,2612.867
1289.761,9.402,8.5,126.423,0.138,0.056,5.496,5.996,6.231,6.357,6.568,7.426,101.388,0.053,3.251,2.408,0.381,2.903,2602.735
1289.914,9.386,8.5,112.266,0.185,0.078,5.369,5.872,6.092,6.215,6.425,7.254,102.192,0.055,3.234,2.421,0.376,2.483,2627.466
1290.066,9.409,8.5,115.321,0.182,0.075,5.396,5.825,6.022,6.134,6.347,7.024,101.058,0.056,3.239,2.425,0.375,2.739,2648.133
1290.218,9.49,8.5,119.259,0.162,0.074,5.448,5.877,6.07,6.178,6.375,7.04,99.266,0.054,3.236,2.403,0.387,2.751,2597.933
1290.371,9.467,8.5,116.253,0.143,0.073,5.496,5.94,6.139,6.25,6.44,7.13,97.182,0.051,3.257,2.389,0.403,2.49,2569.867
1290.523,9.374,8.5,115.823,0.189,0.065,5.41,5.771,5.974,6.076,6.267,6.847,95.674,0.049,3.244,2.436,0.405,2.69,2590.467
1290.676,9.34,8.5,113.138,0.152,0.065,5.788,6.307,6.569,6.706,6.912,7.826,95.4,0.048,3.305,2.396,0.411,2.973,2571.666
1290.828,9.34,8.5,126.83,0.147,0.071,5.596,6.075,6.33,6.46,6.663,7.505,99.468,0.047,3.27,2.391,0.401,2.95,2547.2
1290.98,9.282,8.5,112.157,0.217,0.087,5.372,5.835,6.072,6.197,6.377,7.162,96.421,0.053,3.253,2.413,0.398,2.628,2642.332
1291.133,9.363,8.5,135.964,0.198,0.086,5.44,5.981,6.218,6.353,6.531,7.409,96.835,0.053,3.196,2.419,0.399,2.626,2589.934
1291.285,9.316,8.5,120.233,0.169,0.088,5.422,5.946,6.19,6.329,6.505,7.379,96.446,0.049,3.227,2.407,0.385,2.612,2587.733
1291.438,9.324,8.5,119.55,0.116,0.064,5.421,5.964,6.212,6.355,6.535,7.375,96.756,0.04,3.081,2.402,0.389,2.837,2603.868
1291.59,9.316,8.5,125.693,0.109,0.062,5.163,5.683,5.911,6.037,6.206,6.997,98.868,0.036,3.162,2.403,0.37,2.756,2568.624
1291.742,9.278,8.5,122.922,0.117,0.044,5.381,5.938,6.2,6.334,6.513,7.376,100.28,0.039,3.166,2.441,0.371,3.197,2569.532
1291.895,9.305,8.5,119.456,0.145,0.058,5.262,5.811,6.081,6.19,6.384,7.232,100.54,0.042,3.267,2.416,0.376,2.901,2624.134
1292.047,9.316,8.5,121.672,0.155,0.073,5.191,5.775,6.028,6.126,6.319,7.176,101.207,0.043,3.203,2.394,0.388,2.74,2662.799
1292.2,9.293,8.5,133.068,0.129,0.064,5.279,5.877,6.142,6.233,6.443,7.317,101.816,0.04,3.262,2.416,0.378,3.017,2598.0
1292.352,9.386,8.5,119.124,0.14,0.062,5.326,5.882,6.143,6.235,6.44,7.274,102.617,0.04,3.295,2.406,0.37,2.769,2608.375
1292.504,9.347,8.5,124.827,0.147,0.061,5.323,5.914,6.149,6.269,6.479,7.339,102.567,0.045,3.323,2.423,0.382,2.891,2578.001
1292.657,9.316,8.5,120.532,0.116,0.059,5.099,5.626,5.804,5.921,6.123,6.899,102.345,0.038,3.31,2.383,0.392,2.946,2636.643
1292.809,9.34,8.5,118.183,0.085,0.047,5.086,5.593,5.776,5.912,6.113,6.85,101.665,0.026,3.112,2.381,0.395,2.885,2584.399
1292.962,9.34,8.5,122.026,0.069,0.026,5.236,5.711,5.949,6.088,6.296,7.056,100.286,0.014,3.096,2.377,0.371,2.406,2606.001
1293.114,9.316,8.5,108.354,0.068,0.058,5.293,5.9,6.158,6.29,6.521,7.424,99.945,0.02,3.078,2.401,0.355,2.452,2652.8
1293.266,9.305,8.5,130.251,0.12,0.07,5.241,5.859,6.117,6.256,6.481,7.404,98.013,0.033,3.192,2.401,0.34,2.884,2594.866
1293.419,9.374,8.5,123.039,0.182,0.073,5.199,5.781,6.016,6.135,6.356,7.229,88.589,0.048,3.182,2.44,0.325,2.882,2633.533
1293.571,9.293,8.5,107.174,0.143,0.103,7.052,8.229,8.711,8.914,9.235,10.936,89.296,0.056,3.474,2.597,0.298,4.102,2658.932
1293.724,9.316,8.5,113.752,0.138,0.097,5.918,6.674,6.991,7.128,7.376,8.476,89.4,0.053,4.203,2.541,0.307,5.309,2556.267
1293.876,9.494,8.5,116.377,0.218,0.108,5.1,5.664,5.915,6.041,6.259,7.109,93.751,0.05,3.293,2.382,0.367,2.446,2610.866
1294.028,9.371,8.5,118.81,0.168,0.076,5.331,5.866,6.115,6.262,6.48,7.314,101.15,0.048,3.279,2.385,0.393,2.586,2682.438
1294.181,9.355,8.5,127.269,0.149,0.072,5.303,5.669,5.9,6.042,6.254,6.921,101.918,0.048,3.132,2.411,0.419,2.544,2591.501
1294.333,9.386,8.5,125.262,0.152,0.072,5.195,5.562,5.785,5.92,6.13,6.787,103.954,0.046,3.086,2.397,0.364,2.44,2559.333
1294.486,9.386,8.5,125.622,0.138,0.071,5.246,5.713,5.9,6.036,6.241,6.992,103.828,0.041,3.113,2.39,0.368,2.448,2699.0
1294.638,9.479,8.5,123.189,0.164,0.081,5.22,5.718,5.903,6.03,6.233,7.038,104.085,0.04,3.095,2.377,0.361,2.288,2625.0
1294.79,9.514,8.5,122.636,0.123,0.075,5.134,5.641,5.859,5.953,6.143,6.954,104.532,0.036,3.157,2.371,0.405,2.424,2584.934
1294.943,9.398,8.5,118.999,0.102,0.071,5.282,5.822,6.076,6.15,6.357,7.165,103.323,0.039,3.184,2.384,0.391,2.738,2596.334
1295.095,9.471,8.5,115.637,0.149,0.073,5.455,5.988,6.253,6.336,6.538,7.434,103.24,0.04,3.192,2.395,0.386,2.759,2650.0
1295.248,9.421,8.5,115.916,0.146,0.071,5.281,5.843,6.126,6.242,6.421,7.302,102.696,0.043,3.219,2.389,0.382,3.037,2695.533
1295.4,9.402,8.5,115.225,0.143,0.067,4.992,5.504,5.763,5.876,6.034,6.86,102.83,0.044,3.342,2.391,0.414,2.845,2607.312
1295.552,9.417,8.5,125.055,0.176,0.074,4.97,5.474,5.72,5.861,6.014,6.813,103.13,0.047,3.267,2.411,0.4,2.697,2594.333
1295.705,9.572,8.5,124.008,0.155,0.071,5.108,5.686,5.933,6.067,6.235,7.102,103.499,0.052,3.301,2.396,0.42,3.016,2781.734
1295.857,9.548,8.5,120.987,0.129,0.053,5.185,5.748,5.998,6.135,6.312,7.178,102.584,0.051,3.219,2.411,0.405,3.087,2722.268
1296.01,9.579,8.5,128.048,0.149,0.047,5.146,5.671,5.9,6.029,6.211,7.06,102.447,0.048,3.302,2.422,0.421,3.032,2558.2
1296.162,9.618,8.5,128.243,0.171,0.081,5.167,5.639,5.86,5.998,6.18,7.001,102.947,0.049,3.368,2.383,0.41,2.572,2647.134
1296.314,9.572,8.5,130.917,0.181,0.077,5.117,5.554,5.782,5.911,6.096,6.865,103.061,0.052,3.356,2.377,0.411,2.426,2765.267
1296.467,9.537,8.5,128.558,0.172,0.076,5.214,5.665,5.912,6.04,6.233,7.043,102.771,0.051,3.122,2.4,0.43,2.438,2612.5
1296.619,9.514,8.5,122.634,0.145,0.061,5.25,5.773,6.024,6.153,6.358,7.17,101.775,0.04,3.209,2.431,0.405,2.924,2695.533
1296.772,9.444,8.5,125.914,0.096,0.04,5.268,5.881,6.157,6.305,6.516,7.442,101.513,0.034,3.226,2.39,0.393,3.389,2740.133
1296.924,9.479,8.5,109.422,0.103,0.055,5.082,5.611,5.866,5.995,6.196,7.013,100.766,0.026,3.031,2.407,0.381,2.801,2630.867
1297.076,9.757,8.5,121.988,0.127,0.054,5.207,5.783,6.044,6.186,6.401,7.287,102.542,0.029,3.082,2.433,0.394,2.839,2686.467
1297.229,9.494,8.5,125.804,0.081,0.041,5.254,5.905,6.19,6.325,6.565,7.528,102.049,0.027,3.067,2.424,0.392,3.339,2764.934
1297.381,9.583,8.5,115.333,0.133,0.051,5.277,5.809,6.079,6.206,6.446,7.268,102.328,0.033,3.161,2.427,0.382,3.199,2666.0
1297.534,9.432,8.5,121.396,0.097,0.06,5.211,5.799,6.066,6.193,6.423,7.31,101.243,0.037,3.135,2.381,0.389,3.136,2600.934
1297.686,9.444,8.5,125.19,0.107,0.055,5.112,5.674,5.911,6.048,6.279,7.106,102.152,0.041,3.309,2.381,0.389,3.021,2762.266
1297.838,9.525,8.5,119.787,0.123,0.063,5.01,5.503,5.737,5.862,6.082,6.839,102.436,0.041,3.288,2.399,0.375,2.674,2723.5
1297.991,9.664,8.5,137.238,0.135,0.062,5.067,5.534,5.762,5.891,6.111,6.841,102.625,0.04,3.164,2.424,0.372,2.83,2605.533
1298.143,9.51,8.5,125.155,0.125,0.065,5.313,5.827,6.072,6.206,6.431,7.235,102.365,0.04,3.159,2.416,0.379,2.954,2724.001
1298.296,9.51,8.5,130.596,0.197,0.075,5.178,5.646,5.876,6.003,6.209,7.022,102.612,0.043,3.325,2.421,0.384,2.617,2777.8
1298.448,9.525,8.5,122.692,0.121,0.067,5.23,5.743,5.972,6.107,6.322,7.099,102.665,0.047,3.217,2.393,0.39,3.264,2705.875
1298.6,9.556,8.5,125.386,0.121,0.054,5.273,5.78,6.022,6.151,6.361,7.144,102.477,0.048,3.294,2.406,0.379,3.358,2705.429
1298.753,9.518,8.5,120.899,0.136,0.035,5.42,5.972,6.248,6.377,6.596,7.454,102.026,0.048,3.224,2.427,0.375,3.181,2784.333
1298.905,9.502,8.5,115.326,0.174,0.061,5.26,5.782,6.047,6.173,6.371,7.194,101.708,0.048,3.239,2.415,0.371,2.807,2773.124
1299.058,9.502,8.5,124.028,0.14,0.075,5.145,5.641,5.879,6.002,6.203,6.992,101.675,0.048,3.193,2.4,0.385,2.681,2607.934
1299.21,9.583,8.5,125.885,0.149,0.066,5.177,5.661,5.902,6.034,6.22,6.986,101.977,0.047,3.28,2.416,0.391,3.214,2710.333
1299.362,9.579,8.5,135.322,0.137,0.054,5.253,5.769,6.025,6.156,6.344,7.178,102.146,0.042,3.238,2.421,0.373,3.279,2835.601
1299.515,9.711,8.5,126.519,0.112,0.057,5.197,5.671,5.904,6.018,6.192,6.986,102.289,0.033,3.275,2.4,0.369,2.775,2746.866
1299.667,9.541,8.5,130.395,0.108,0.053,5.225,5.708,5.938,6.06,6.239,7.054,102.266,0.026,3.191,2.412,0.364,2.991,2697.067
1299.82,9.556,8.5,128.657,0.089,0.056,5.216,5.668,5.885,5.996,6.179,6.91,101.905,0.026,3.106,2.394,0.372,2.792,2733.126
1299.972,9.595,8.5,132.129,0.092,0.06,5.297,5.768,5.999,6.107,6.288,7.064,102.615,0.026,3.129,2.392,0.361,2.819,2769.934
1300.124,9.56,8.5,134.675,0.085,0.052,5.27,5.743,5.973,6.085,6.266,7.046,101.925,0.031,3.229,2.404,0.375,2.921,2685.201
1300.277,9.618,8.5,119.53,0.151,0.068,5.082,5.514,5.729,5.836,6.008,6.709,103.024,0.032,3.233,2.413,0.384,2.624,2744.468
1300.429,9.583,8.5,131.979,0.143,0.059,5.275,5.719,5.946,6.07,6.249,6.995,102.832,0.037,3.186,2.407,0.383,2.675,2713.125
1300.582,9.711,8.5,136.208,0.122,0.062,5.223,5.662,5.892,6.017,6.188,6.932,102.474,0.035,3.172,2.41,0.355,2.603,2645.734
1300.734,9.548,8.5,126.074,0.119,0.059,5.224,5.732,5.967,6.098,6.264,7.111,102.094,0.037,3.212,2.42,0.348,3.002,2770.534
1300.886,9.541,8.5,129.304,0.103,0.063,5.187,5.706,5.948,6.078,6.253,7.078,101.016,0.04,3.208,2.416,0.346,2.959,2781.934
1301.039,9.579,8.5,125.628,0.096,0.06,5.381,6.012,6.298,6.43,6.632,7.586,100.199,0.042,3.338,2.416,0.37,2.904,2662.934
1301.191,9.572,8.5,112.622,0.137,0.041,5.346,5.988,6.282,6.416,6.621,7.588,99.491,0.039,3.223,2.447,0.354,3.203,2678.934
1301.344,9.719,8.5,125.095,0.146,0.06,5.256,5.833,6.102,6.219,6.429,7.293,97.837,0.036,3.034,2.457,0.352,2.692,2798.399
1301.496,9.664,8.5,120.448,0.107,0.057,5.4,6.004,6.249,6.371,6.582,7.459,97.322,0.034,3.043,2.44,0.349,2.824,2749.333
1301.648,9.641,8.5,121.796,0.107,0.044,5.601,6.205,6.46,6.593,6.811,7.708,97.609,0.04,3.089,2.444,0.373,3.344,2654.067
1301.801,9.641,8.5,124.35,0.149,0.06,5.32,5.815,6.041,6.158,6.366,7.195,98.493,0.044,3.256,2.421,0.378,2.956,2828.375
1301.953,9.514,8.5,115.379,0.117,0.077,5.379,5.91,6.145,6.284,6.493,7.314,101.117,0.043,3.331,2.405,0.406,2.685,2772.4
1302.106,9.595,8.5,130.674,0.171,0.091,5.19,5.617,5.836,5.956,6.158,6.876,101.104,0.033,3.317,2.415,0.403,2.569,2641.399
1302.258,9.525,8.5,125.625,0.111,0.085,5.271,5.722,5.957,6.089,6.302,7.08,100.229,0.024,3.214,2.415,0.43,2.53,2683.068
1302.41,9.548,8.5,121.29,0.057,0.06,5.428,5.944,6.197,6.335,6.549,7.354,100.004,0.017,3.129,2.387,0.398,3.147,2771.6
1302.563,9.479,8.5,123.915,0.07,0.063,5.347,5.897,6.138,6.272,6.482,7.312,101.027,0.015,3.15,2.373,0.38,2.753,2741.534
1302.715,9.533,8.5,123.455,0.081,0.062,5.644,6.304,6.567,6.699,6.915,7.87,100.397,0.016,3.097,2.409,0.374,3.153,2720.6
1302.868,9.541,8.5,128.941,0.076,0.042,5.815,6.515,6.811,6.96,7.178,8.216,96.836,0.025,3.014,2.438,0.378,3.568,2661.25
1303.02,9.556,8.5,114.846,0.099,0.051,5.696,6.352,6.661,6.801,7.004,8.009,99.257,0.032,3.13,2.463,0.365,3.788,2662.066
1303.172,9.587,8.5,117.534,0.08,0.048,5.296,5.805,6.06,6.188,6.358,7.201,99.628,0.034,3.157,2.436,0.354,3.808,2697.534
1303.325,9.572,8.5,126.19,0.103,0.056,5.251,5.703,5.946,6.077,6.238,7.015,100.443,0.028,3.229,2.415,0.37,3.112,2706.801
1303.477,9.583,8.5,126.248,0.094,0.043,5.377,5.771,6.002,6.128,6.274,6.942,102.495,0.028,3.234,2.41,0.392,3.191,2652.199
1303.63,9.699,8.5,118.908,0.093,0.048,5.473,5.83,6.033,6.14,6.279,6.839,100.772,0.029,3.198,2.403,0.399,3.182,2695.533
1303.782,9.641,8.5,118.879,0.135,0.058,5.459,5.807,6.004,6.118,6.256,6.8,101.794,0.034,3.192,2.434,0.398,3.164,2815.624
1303.934,9.719,8.5,130.947,0.131,0.057,5.437,5.731,5.893,5.99,6.125,6.532,100.824,0.035,3.149,2.43,0.376,2.863,2652.534
1304.087,9.68,8.5,126.365,0.158,0.064,5.454,5.658,5.826,5.901,6.042,6.328,101.151,0.036,3.165,2.456,0.38,2.847,2624.534
1304.239,9.657,8.5,129.898,0.11,0.05,5.628,5.806,5.996,6.073,6.208,6.478,101.105,0.036,3.159,2.428,0.376,3.104,2817.4
1304.392,9.626,8.5,113.704,0.072,0.061,5.544,5.714,5.893,5.965,6.097,6.35,100.583,0.028,3.052,2.395,0.389,2.983,2746.563
1304.544,9.587,8.5,119.717,0.055,0.05,5.378,5.524,5.692,5.77,5.908,6.131,100.717,0.023,3.201,2.397,0.379,3.163,2673.534
1304.696,9.548,8.5,120.625,0.095,0.042,5.368,5.561,5.73,5.817,5.956,6.245,100.814,0.026,3.134,2.424,0.361,2.979,2701.866
1304.849,9.572,8.5,119.645,0.135,0.059,5.548,5.774,5.954,6.045,6.202,6.547,101.817,0.033,3.193,2.43,0.376,3.101,2736.934
1305.001,9.548,8.5,121.714,0.098,0.045,5.514,5.772,5.96,6.036,6.21,6.604,101.884,0.038,3.265,2.413,0.365,3.153,2673.934
1305.154,9.548,8.5,120.625,0.099,0.052,5.533,5.795,5.965,6.039,6.228,6.605,101.572,0.038,3.237,2.416,0.383,3.174,2681.067
1305.306,9.502,8.5,123.667,0.1,0.052,5.613,5.877,6.05,6.127,6.342,6.736,100.775,0.039,3.171,2.425,0.366,3.485,2691.199
1305.458,9.49,8.5,110.922,0.126,0.046,5.579,5.864,6.052,6.129,6.361,6.806,99.646,0.039,3.213,2.428,0.38,3.149,2734.133
1305.611,9.444,8.5,108.185,0.156,0.067,5.611,5.893,6.071,6.176,6.414,6.866,98.23,0.036,3.171,2.481,0.379,3.03,2643.933
1305.763,9.479,8.5,126.089,0.112,0.054,5.732,6.021,6.198,6.332,6.587,7.071,98.127,0.03,3.093,2.481,0.369,3.292,2662.75
1305.916,9.479,8.5,120.654,0.08,0.052,5.692,5.958,6.134,6.305,6.565,7.057,98.353,0.03,3.1,2.435,0.359,3.487,2726.4
1306.068,9.51,8.5,121.528,0.089,0.056,5.644,5.888,6.071,6.261,6.514,6.999,98.455,0.031,3.205,2.428,0.355,3.518,2651.201
1306.22,9.51,8.5,110.645,0.104,0.053,5.728,5.979,6.235,6.438,6.716,7.314,98.135,0.035,3.176,2.456,0.351,4.184,2710.533
1306.373,9.456,8.5,118.008,0.105,0.046,5.88,6.221,6.548,6.766,7.055,7.91,98.245,0.032,3.147,2.453,0.339,4.469,2712.934
1306.525,9.479,8.5,123.914,0.08,0.022,5.718,6.16,6.505,6.726,7.028,7.94,96.72,0.027,3.212,2.431,0.343,3.974,2652.734
1306.678,9.456,8.5,128.506,0.099,0.029,5.706,6.271,6.648,6.886,7.214,8.284,96.638,0.022,3.185,2.454,0.348,3.541,2697.667
1306.83,9.421,8.5,119.411,0.1,0.054,5.861,6.519,6.948,7.185,7.535,8.746,96.357,0.021,3.208,2.464,0.381,3.48,2679.934
1306.982,9.374,8.5,111.492,0.068,0.054,5.603,6.465,6.97,7.233,7.635,9.104,95.179,0.025,3.095,2.425,0.382,3.937,2659.135
1307.135,9.247,8.5,113.794,0.089,0.045,4.599,5.29,5.695,5.91,6.269,7.447,94.657,0.031,3.01,2.431,0.356,2.864,2712.124
1307.287,9.293,8.5,114.725,0.139,0.019,4.178,4.832,5.192,5.395,5.743,6.833,93.65,0.037,3.103,2.455,0.329,2.186,2714.734
1307.44,9.193,8.5,107.456,0.115,0.019,4.125,4.824,5.188,5.396,5.761,6.892,92.975,0.041,2.986,2.429,0.317,2.097,2702.799
1307.592,9.2,8.5,100.324,0.136,0.023,4.213,4.99,5.382,5.601,5.997,7.222,92.712,0.044,3.031,2.459,0.313,2.144,2707.266
1307.744,9.177,8.5,109.179,0.14,0.025,4.071,4.984,5.372,5.586,5.982,7.306,92.615,0.044,3.071,2.453,0.314,2.106,2630.534
1307.897,9.185,8.5,102.051,0.094,0.019,4.007,4.967,5.397,5.597,6.001,7.39,92.434,0.034,2.943,2.424,0.314,1.983,2710.067
1308.049,9.177,8.5,106.315,0.083,0.024,4.052,5.014,5.48,5.694,6.096,7.53,92.44,0.029,2.939,2.42,0.313,2.026,2636.8
1308.202,9.162,8.5,101.956,0.083,0.024,4.195,5.187,5.729,5.956,6.395,7.927,92.404,0.029,2.945,2.438,0.319,2.168,2682.667
1308.354,9.166,8.5,99.825,0.11,0.024,4.228,5.227,5.785,6.045,6.49,8.058,92.387,0.033,3.005,2.457,0.328,2.202,2741.199
1308.506,9.2,8.5,104.623,0.085,0.022,4.248,5.23,5.771,6.088,6.516,8.088,92.541,0.031,2.969,2.445,0.337,2.297,2698.667
1308.659,9.224,8.5,105.439,0.092,0.017,4.187,5.071,5.586,5.954,6.354,7.851,92.885,0.032,3.066,2.442,0.34,2.231,2620.267
1308.811,9.212,8.5,110.766,0.093,0.022,4.282,5.16,5.699,6.119,6.515,8.058,92.878,0.037,3.094,2.434,0.321,2.125,2668.938
1308.964,9.247,8.5,108.768,0.127,0.023,4.264,5.135,5.675,6.11,6.507,8.052,92.611,0.044,3.201,2.455,0.309,2.22,2650.133
1309.116,9.27,8.5,113.032,0.152,0.019,4.216,5.06,5.584,6.032,6.407,7.928,92.269,0.042,3.079,2.481,0.309,2.193,2656.266
1309.268,9.2,8.5,110.714,0.116,0.014,4.305,5.259,5.862,6.32,6.747,8.425,91.608,0.041,3.057,2.462,0.318,2.235,2667.133
1309.421,9.146,8.5,107.969,0.108,0.017,4.192,5.152,5.783,6.186,6.64,8.303,91.538,0.039,3.061,2.452,0.308,2.198,2641.399
1309.573,9.139,8.5,106.149,0.08,0.015,4.001,4.933,5.558,5.886,6.342,7.925,91.632,0.035,2.978,2.421,0.313,2.056,2634.334
1309.726,9.146,8.5,106.897,0.083,0.016,3.874,4.849,5.476,5.709,6.188,7.747,91.838,0.033,2.959,2.406,0.322,1.98,2702.534
1309.878,9.146,8.5,104.037,0.071,0.017,3.77,4.775,5.327,5.545,6.029,7.533,92.285,0.033,3.013,2.413,0.324,1.994,2735.938
1310.03,9.131,8.5,104.328,0.113,0.013,3.711,4.68,5.165,5.393,5.861,7.284,92.324,0.042,2.878,2.442,0.316,1.873,2654.4
1310.183,9.108,8.5,106.729,0.134,0.012,3.608,4.545,4.908,5.137,5.579,6.872,92.558,0.047,2.903,2.431,0.304,1.7,2666.333
1310.335,9.085,8.5,107.698,0.113,0.029,3.338,4.008,4.299,4.512,4.883,5.898,92.721,0.048,2.916,2.411,0.306,1.712,2704.4
1310.488,9.054,8.5,105.781,0.122,0.023,3.413,3.987,4.318,4.534,4.896,5.872,92.251,0.045,2.852,2.415,0.317,1.652,2691.734
1310.64,8.969,8.5,99.735,0.124,0.024,3.545,4.165,4.53,4.767,5.139,6.199,92.221,0.042,3.014,2.422,0.325,1.685,2681.4
1310.792,8.957,8.5,98.979,0.102,0.032,3.755,4.511,4.948,5.224,5.607,6.87,90.831,0.041,2.979,2.424,0.325,1.829,2659.532
1310.945,8.98,8.5,115.407,0.116,0.035,4.09,5.093,5.62,5.961,6.375,7.956,86.449,0.039,3.082,2.429,0.319,2.02,2695.333
1311.097,9.108,8.5,113.809,0.108,0.034,5.889,7.785,8.781,9.39,9.984,12.846,87.868,0.034,3.044,2.445,0.303,2.197,2727.0
1311.25,9.166,8.5,100.541,0.06,0.019,5.858,7.286,8.162,8.665,9.127,11.513,89.058,0.027,3.074,2.421,0.29,2.398,2701.5
1311.402,9.142,8.5,114.744,0.08,0.015,4.687,5.479,6.072,6.436,6.759,8.278,92.104,0.02,2.998,2.444,0.302,2.256,2639.201
1311.554,9.166,8.5,115.21,0.064,0.02,4.264,4.822,5.289,5.593,5.846,7.016,97.161,0.022,3.024,2.415,0.345,2.086,2692.199
1311.707,9.216,8.5,125.841,0.072,0.03,4.225,4.741,5.136,5.439,5.666,6.732,97.141,0.029,3.04,2.406,0.355,2.101,2755.8
1311.859,9.224,8.5,123.37,0.093,0.006,4.302,4.936,5.261,5.562,5.786,6.89,96.016,0.035,3.168,2.412,0.352,2.046,2718.333
1312.012,9.185,8.5,115.301,0.107,0.027,4.377,5.196,5.462,5.727,5.971,7.156,95.454,0.034,3.17,2.447,0.342,2.167,2657.134
1312.164,9.17,8.5,117.077,0.098,0.028,4.099,4.869,5.116,5.263,5.507,6.563,95.527,0.032,3.108,2.439,0.343,2.04,2710.312
1312.316,9.154,8.5,120.55,0.105,0.013,3.911,4.617,4.906,4.972,5.227,6.219,96.15,0.025,3.127,2.418,0.36,1.818,2718.866
1312.469,9.1,8.5,116.329,0.085,0.015,3.906,4.62,4.971,4.973,5.236,6.256,96.826,0.023,3.087,2.427,0.371,1.839,2705.6
1312.621,9.077,8.5,112.656,0.048,0.016,4.096,4.862,5.21,5.233,5.5,6.578,97.315,0.025,3.113,2.406,0.376,2.058,2718.666
1312.774,9.061,8.5,120.778,0.069,0.027,4.34,5.212,5.501,5.592,5.854,7.013,97.237,0.025,3.192,2.405,0.382,2.171,2735.938
1312.926,9.108,8.5,127.789,0.054,0.034,4.495,5.404,5.671,5.823,6.076,7.284,97.018,0.019,3.178,2.416,0.388,2.253,2713.266
1313.078,9.17,8.5,116.66,0.047,0.017,4.527,5.226,5.488,5.655,5.886,6.915,96.184,0.012,3.118,2.419,0.371,2.364,2693.6
1313.231,9.162,8.5,114.119,0.052,0.015,4.676,5.214,5.543,5.712,5.94,6.897,94.022,0.01,3.058,2.425,0.349,2.399,2683.533
1313.383,9.154,8.5,120.162,0.072,0.02,5.07,5.752,6.148,6.35,6.625,7.798,89.303,0.015,3.161,2.446,0.329,2.679,2747.667
1313.536,9.2,8.5,108.206,0.102,0.023,5.23,5.975,6.361,6.599,6.885,8.133,82.879,0.021,3.106,2.481,0.293,3.131,2759.734
1313.688,9.212,8.5,99.654,0.097,0.02,7.53,9.269,9.943,10.393,10.87,13.419,77.585,0.026,3.278,2.656,0.256,9.831,2706.666
1313.84,9.177,8.5,93.547,0.004,0.006,9.585,12.499,13.495,14.088,14.758,18.621,80.487,0.023,3.65,2.637,0.256,22.018,2735.801
1313.993,9.189,8.5,104.932,0.039,0.007,6.159,7.004,7.369,7.583,7.931,9.204,85.305,0.012,3.366,2.478,0.299,4.257,2676.625
1314.145,9.2,8.5,122.18,0.005,0.018,5.321,5.869,6.146,6.308,6.61,7.475,90.268,0.005,3.032,2.417,0.335,2.942,2713.667
1314.298,9.2,8.5,121.105,-0.014,0.026,5.383,5.761,6.014,6.164,6.468,7.149,97.071,0.001,2.972,2.408,0.343,2.915,2800.067
1314.45,9.2,8.5,116.806,0.034,0.049,5.509,5.868,6.05,6.19,6.474,7.076,99.508,0.003,2.979,2.422,0.349,2.819,2709.0
