DEPTH,BS:1,BS:2,DNPH:1,DNPH:2,DPHZ:1,DPHZ:2,DSOZ:1,DSOZ:2,DT:1,DT:2,ECGR,EHGR:1,EHGR:2,GR:1,GR:2,GR:3,GR_EDIT,HART:1,HART:2,HCAL:1,HCAL:2,HDRA:1,HDRA:2,HRLD:1,HRLD:2,HRLS:1,HRLS:2,HTEM:1,HTEM:2,HTNP:1,HTNP:2,PEF8:1,PEF8:2,RHO8,RHOZ,RXO8,RXOZ,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,VCL
1611.63,6.125,6.125,0.0319193,0.0320477,0.1295,0.1278,0.237988,0.242029,96.254,96.2727,96.6955,95.3524,96.6955,96.6955,85.0271,,96.6955,4.1109,3.9528,6.4585,6.4616,0.1105,0.1127,3.9917,3.8456,4.3286,4.1662,45.6188,45.6188,0.339975,0.341153,3.4091,3.3969,2.4793,2.479,3.2048,3.0186,75.5897,75.5731,1252.7321,1252.2423,690.9122,,0.566701
1611.7824,6.125,6.125,0.0324104,0.0325,0.1248,0.1241,0.248375,0.24609,96.3652,96.4356,100.3522,100.3324,100.3522,100.3522,86.3034,,100.3522,3.6997,3.6243,6.4332,6.4294,0.1164,0.1165,3.5979,3.5316,3.8949,3.8052,45.6188,45.6188,0.341315,0.341178,3.4008,3.4243,2.4801,2.4909,2.9184,2.955,75.5275,75.5308,1251.3,1250.1703,688.0789,,0.636223
1611.9348,6.125,6.125,0.0328227,0.0326815,0.123,0.123,0.239698,0.23278,96.5486,97.0065,103.1822,102.9209,103.1822,103.1822,85.7344,,103.1822,3.5029,3.5255,6.4119,6.3868,0.1157,0.1142,3.4074,3.4308,3.6574,3.6765,45.6188,45.6188,0.340617,0.340008,3.4549,3.458,2.506,2.5136,3.1663,3.2396,75.5356,75.5366,1246.8531,1246.7814,689.4604,,0.690027
1612.0872,6.125,6.125,0.0323044,0.0322462,0.1231,0.1238,0.218489,0.211079,97.9307,98.2242,104.6419,104.0955,104.6419,104.6419,86.7047,,104.6419,3.6641,3.7825,6.4124,6.3864,0.1107,0.1085,3.5529,3.6785,3.8298,3.9419,45.6188,45.6188,0.336031,0.335681,3.453,3.4447,2.5204,2.514,3.3778,3.3874,75.5527,75.4856,1246.7616,1247.5719,691.2886,,0.7091
1612.2396,6.125,6.125,0.0319554,0.0318261,0.1255,0.1276,0.196715,0.191408,98.9952,98.5856,104.4617,102.9009,104.4617,104.4617,90.6288,,104.4617,4.0987,4.1497,6.3778,6.3806,0.1038,0.1013,4.0005,4.0421,4.2684,4.3351,45.6188,45.6188,0.333138,0.327979,3.4086,3.4199,2.4976,2.4896,3.3818,3.3892,75.3523,75.2452,1249.4681,1250.8776,691.7214,,0.696459
1612.392,6.125,6.125,0.0315892,0.0314508,0.1326,0.1356,0.181422,0.180176,97.6677,97.3853,105.2947,106.702,105.2947,105.2947,94.1198,,105.2947,4.3162,4.2612,6.4038,6.4065,0.0961,0.0945,4.2476,4.1537,4.4629,4.4514,45.6188,45.6188,0.326393,0.322652,3.3804,3.3774,2.4798,2.4815,3.4094,3.4457,75.0079,74.9417,1254.1051,1251.8303,691.2886,,0.700484
1612.5444,6.125,6.125,0.0311318,0.0311216,0.1416,0.1434,0.179198,0.183347,96.6168,96.4488,108.0479,108.2492,108.0479,108.0479,94.2112,,108.0479,4.257,4.2587,6.472,6.4793,0.0923,0.0942,4.1524,4.1487,4.4385,4.4424,45.6188,45.6188,0.322782,0.323939,3.3613,3.3552,2.4833,2.4813,3.5285,3.5625,74.7997,74.8013,1247.6609,1243.3593,689.1254,,0.739182
1612.6968,6.125,6.125,0.0311384,0.0310769,0.1466,0.147,0.19271,0.198351,96.2249,96.2853,106.0356,106.1575,106.0356,106.0356,90.6468,,106.0356,4.2476,4.1913,6.511,6.522,0.0986,0.1017,4.1356,4.0795,4.4329,4.379,45.6188,45.6188,0.32631,0.330763,3.3894,3.379,2.4684,2.4565,3.5623,3.4613,74.8145,74.8795,1233.1035,1234.417,687.3882,,0.723251
1612.8492,6.125,6.125,0.0310931,0.0310492,0.147,0.147,0.210086,0.213007,96.3968,96.5648,101.9361,101.169,101.9361,101.9361,86.1471,,101.9361,4.0693,3.9935,6.539,6.5394,0.108,0.1092,3.9684,3.8965,4.2634,4.1919,45.6188,45.6188,0.332477,0.335688,3.4134,3.3751,2.439,2.4328,3.1515,3.0324,75.0223,75.0888,1236.3721,1242.3322,689.6837,,0.666336
1613.0016,6.125,6.125,0.0310331,0.0311477,0.147,0.1482,0.218286,0.218252,96.9714,96.9042,103.2367,100.5324,103.2367,103.2367,84.2936,,103.2367,3.8834,3.887,6.5445,6.5452,0.111,0.1098,3.7979,3.8012,4.0856,4.0922,45.6188,45.6188,0.335058,0.33682,3.3676,3.3434,2.4343,2.4417,2.7952,2.8257,75.2386,75.2407,1256.3618,1259.6716,692.4398,,0.691064
1613.154,6.125,6.125,0.0314032,0.0317231,0.1508,0.1525,0.218256,0.219745,96.7724,96.8418,104.7308,106.4074,104.7308,104.7308,85.5648,,104.7308,3.9185,3.932,6.537,6.5477,0.1075,0.107,3.8199,3.833,4.1174,4.1362,45.6188,45.6188,0.337411,0.343019,3.3406,3.3626,2.4665,2.4676,3.036,2.9807,75.2431,75.2087,1267.2505,1267.446,692.0565,,0.719469
1613.3064,6.125,6.125,0.0323316,0.0327,0.1562,0.1588,0.222832,0.225224,96.895,96.9493,105.3648,104.4259,105.3648,105.3648,88.2996,,105.3648,3.945,3.8941,6.5603,6.5012,0.106,0.1059,3.839,3.8075,4.1413,4.1134,45.6188,45.6188,0.344513,0.352299,3.3793,3.3543,2.4629,2.4447,3.0664,2.7766,75.1203,75.0984,1266.5837,1266.0789,689.153,,0.640163
1613.4588,6.125,6.125,0.0334142,0.0335784,0.1645,0.1677,0.229252,0.22903,97.1368,97.1828,110.6348,110.0489,110.6348,110.6348,90.2847,,110.6348,3.7679,3.6515,6.4753,6.3913,0.1051,0.1032,3.7225,3.6297,4.0119,3.9171,45.6188,45.6188,0.3561,0.356012,3.3205,3.2759,2.3994,2.4014,2.2875,2.0809,75.0531,75.016,1264.7107,1262.9685,686.4534,,0.595356
1613.6112,6.125,6.125,0.0339443,0.0337046,0.1744,0.1767,0.227468,0.224467,97.2308,97.4703,113.0621,114.244,113.0621,113.0621,89.6133,,113.0621,3.4505,3.3963,6.3407,6.358,0.0989,0.0957,3.4664,3.411,3.7431,3.6863,45.6188,45.6188,0.361748,0.358527,3.2203,3.2339,2.3984,2.4061,1.7114,1.7137,74.9506,74.9064,1259.6605,1258.3793,689.5721,,0.680554
1613.7636,6.125,6.125,0.0332499,0.0328277,0.1812,0.1821,0.217378,0.212349,97.9634,97.9759,110.924,112.5506,110.924,110.924,87.5577,,110.924,3.3266,3.3045,6.4098,6.4671,0.0888,0.0853,3.3237,3.2981,3.5994,3.5712,45.6188,45.6188,0.362872,0.358937,3.2047,3.2251,2.4153,2.4104,1.7917,1.8039,74.8082,74.7962,1255.1177,1257.175,695.8245,,0.715379
1613.916,6.125,6.125,0.0318964,0.031817,0.1829,0.1824,0.202234,0.195975,98.0786,97.9912,108.3018,109.3362,108.3018,108.3018,84.2891,,108.3018,3.3178,3.2734,6.5709,6.65,0.0783,0.0747,3.2922,3.2438,3.5588,3.5088,45.6188,45.6188,0.353434,0.357184,3.2124,3.1929,2.3932,2.3873,1.9208,1.932,74.7658,74.817,1261.5519,1262.8007,698.7832,,0.627232
1614.0684,6.125,6.125,0.0316545,0.0317492,0.1811,0.181,0.183672,0.177039,97.7191,97.644,104.0888,102.0446,104.0888,104.0888,79.8293,,104.0888,3.1983,3.1964,6.6518,6.6825,0.0676,0.0638,3.1558,3.1413,3.4109,3.3991,45.6188,45.6188,0.353411,0.356156,3.1956,3.1701,2.3908,2.3924,2.0341,2.2158,74.9244,75.0253,1266.7014,1263.1771,697.1784,,0.584699
1614.2208,6.125,6.125,0.032088,0.0320292,0.1801,0.1788,0.165339,0.163835,97.4985,97.3817,102.8336,101.7586,102.8336,102.8336,77.624,,102.8336,3.1383,3.1607,6.582,6.5747,0.0575,0.0571,3.0573,3.068,3.3161,3.3278,45.6188,45.6188,0.359331,0.354984,3.1857,3.2065,2.4209,2.4247,2.5062,2.7393,75.2446,75.3083,1255.7844,1249.5607,694.7642,,0.64658
1614.3732,6.125,6.125,0.0319649,0.0319477,0.1762,0.1739,0.162164,0.16628,97.1724,96.9939,104.9771,104.4501,104.9771,104.9771,78.3022,,104.9771,3.2176,3.4002,6.5444,6.5386,0.0576,0.0614,3.1061,3.2914,3.3721,3.5699,45.6188,45.6188,0.355779,0.351976,3.2633,3.2962,2.4315,2.4296,3.0422,3.0187,75.4463,75.4897,1235.5096,1233.1185,696.8088,,0.70351
1614.5256,6.125,6.125,0.0319136,0.0320723,0.1693,0.167,0.174989,0.180229,96.5918,96.7257,106.179,107.2746,106.179,106.179,81.2216,,106.179,3.6069,3.7342,6.5519,6.5555,0.0694,0.0741,3.5007,3.6282,3.7955,3.9337,45.6188,45.6188,0.354324,0.354531,3.3703,3.365,2.4166,2.4163,3.0438,2.9438,75.5562,75.6449,1227.8363,1228.1865,702.5167,,0.692581
1614.678,6.125,6.125,0.0324674,0.0325769,0.1624,0.1604,0.190907,0.195491,96.9589,97.2622,105.6956,107.9887,105.6956,105.6956,82.2567,,105.6956,3.8088,3.6722,6.5526,6.5437,0.0831,0.0863,3.71,3.5681,4.0231,3.8652,45.6188,45.6188,0.363978,0.366223,3.3796,3.3553,2.4213,2.4291,2.8883,2.9123,75.8182,75.9372,1230.1068,1232.6733,705.594,,0.663974
1614.8304,6.125,6.125,0.0328174,0.0327784,0.1563,0.1544,0.205312,0.211453,97.959,98.3676,105.4713,104.8224,105.4713,105.4713,79.9082,,105.4713,3.5217,3.5202,6.5401,6.5128,0.0925,0.0954,3.4097,3.408,3.7012,3.6953,45.6188,45.6188,0.373644,0.371718,3.3174,3.3393,2.4598,2.4673,3.0009,3.0557,76.1932,76.2872,1237.8594,1242.2295,705.9786,,0.701555
1614.9828,6.125,6.125,0.0325801,0.0325231,0.1506,0.1497,0.224612,0.231838,99.2286,99.244,107.1017,107.7839,107.1017,107.1017,78.5801,,107.1017,3.5436,3.6208,6.5319,6.5222,0.1012,0.1041,3.4226,3.5011,3.7158,3.8063,45.6188,45.6188,0.366158,0.366792,3.3242,3.3153,2.4793,2.4663,3.1821,3.0771,76.4806,76.5471,1251.6063,1252.3816,705.7333,,0.764546
1615.1352,6.125,6.125,0.0323014,0.0323246,0.1481,0.1489,0.245921,0.249315,99.3119,99.1907,106.6305,106.7906,106.6305,106.6305,79.9051,,106.6305,3.6833,3.6687,6.5482,6.5509,0.1094,0.11,3.5768,3.5622,3.885,3.8697,45.6188,45.6188,0.357172,0.362446,3.3048,3.2618,2.4419,2.4346,2.9791,2.7669,76.6723,76.7036,1254.6449,1252.1659,704.7018,,0.755588
1615.2876,6.125,6.125,0.0323455,0.0324723,0.1509,0.1532,0.25401,0.249496,98.7641,99.2663,103.3202,103.0942,103.3202,103.3202,83.4439,,103.3202,3.6831,3.5727,6.5388,6.5426,0.1102,0.1065,3.6178,3.4986,3.924,3.7917,45.6188,45.6188,0.354388,0.358083,3.236,3.2651,2.4214,2.4242,2.3608,2.3309,76.7666,76.7455,1246.0966,1242.3986,706.2847,,0.692652
1615.44,6.125,6.125,0.0326454,0.0328277,0.1577,0.1591,0.238155,0.228292,100.269,100.7501,103.5481,102.8937,103.5481,103.5481,85.8173,,103.5481,3.6545,3.695,6.4897,6.4553,0.0982,0.0921,3.6196,3.6626,3.9046,3.9527,45.6188,45.6188,0.351431,0.35505,3.2439,3.2867,2.4181,2.4325,2.0798,2.1023,76.7022,76.6205,1234.0144,1236.2053,705.6919,,0.649864
1615.5924,6.125,6.125,0.0330653,0.0333201,0.1619,0.1617,0.207594,0.198748,101.9604,101.9814,106.2855,105.8716,106.2855,106.2855,86.6175,,106.2855,3.8235,3.7698,6.3728,6.3152,0.0797,0.0753,3.817,3.7548,4.0925,4.0403,45.6188,45.6188,0.352265,0.352307,3.2708,3.2712,2.4341,2.4471,2.0379,2.1426,76.4467,76.3593,1240.1417,1245.7418,702.9151,,0.651875
1615.7448,6.125,6.125,0.0338036,0.033586,0.1613,0.1601,0.182101,0.179529,101.9528,101.7849,102.9022,104.6938,102.9022,102.9022,87.0961,,102.9022,3.6694,3.7546,6.2764,6.2696,0.0671,0.0663,3.6278,3.6885,3.915,3.9937,45.6188,45.6188,0.352975,0.349567,3.2848,3.2834,2.4599,2.4601,2.3956,2.6194,76.1655,76.1497,1259.2578,1259.3477,702.7539,,0.637583
1615.8972,6.125,6.125,0.0331574,0.032897,0.1573,0.1556,0.176976,0.181671,101.3312,101.052,101.2513,100.0853,101.2513,101.2513,87.6752,,101.2513,3.7467,3.935,6.3327,6.3554,0.066,0.0687,3.6224,3.806,3.9551,4.1582,45.6188,45.6188,0.349184,0.343284,3.3112,3.3115,2.4633,2.4561,3.1347,3.1906,76.1208,76.1147,1260.123,1258.035,702.8242,,0.653317
1616.0496,6.125,6.125,0.0322009,0.0321462,0.1521,0.1506,0.192435,0.198775,100.5054,100.2307,102.9509,103.7872,102.9509,102.9509,88.725,,102.9509,4.1154,4.1069,6.4256,6.4321,0.0744,0.0775,3.973,3.9673,4.3523,4.3426,45.6188,45.6188,0.337344,0.337462,3.3098,3.3202,2.4491,2.4474,3.3302,3.2639,76.1288,76.074,1251.5472,1252.7532,703.5218,,0.685631
1616.202,6.125,6.125,0.0320415,0.0321492,0.1472,0.1454,0.211417,0.214401,99.6412,99.5968,102.9144,102.7953,102.9144,102.9144,87.9749,,102.9144,4.1389,4.1114,6.4504,6.4434,0.0835,0.0852,4.0124,3.9826,4.4021,4.3594,45.6188,45.6188,0.33765,0.338513,3.3192,3.3214,2.4473,2.4566,3.0433,3.1088,75.9566,75.9263,1254.7853,1260.8875,703.5493,,0.684937
1616.3544,6.125,6.125,0.0323264,0.0324261,0.1418,0.1403,0.218863,0.216823,99.5025,99.5618,101.9806,101.3289,101.9806,101.9806,83.695,,101.9806,3.9962,4.0315,6.4394,6.4224,0.0883,0.0886,3.8704,3.8979,4.2486,4.2685,45.6188,45.6188,0.34367,0.34343,3.3275,3.3243,2.4695,2.474,3.026,3.2118,75.844,75.8792,1274.4464,1277.6807,702.3498,,0.667182
1616.5068,6.125,6.125,0.0325542,0.0325261,0.1377,0.1375,0.211798,0.208419,99.7615,99.667,101.6632,102.8548,101.6632,101.6632,79.4006,,101.6632,4.0108,4.0562,6.411,6.3989,0.0888,0.0885,3.8614,3.9033,4.2449,4.2837,45.6188,45.6188,0.346718,0.346158,3.3117,3.3188,2.4889,2.4905,3.3546,3.5036,75.9628,76.0003,1286.1014,1279.559,702.5305,,0.661148
1616.6592,6.125,6.125,0.0324302,0.0321784,0.1377,0.1391,0.201987,0.201542,99.5031,99.1886,104.2187,102.5667,104.2187,104.2187,79.7444,,104.2187,4.2613,4.1922,6.3978,6.3898,0.088,0.0888,4.0905,4.0227,4.5111,4.4316,45.6188,45.6188,0.345195,0.341713,3.3527,3.3706,2.493,2.4855,3.6849,3.7042,76.0952,76.0894,1265.0459,1260.4573,700.3604,,0.707493
1616.8116,6.125,6.125,0.031632,0.0313,0.1417,0.1426,0.202044,0.205607,98.4851,98.4022,105.9465,104.5535,105.9465,105.9465,85.3045,,105.9465,4.2216,4.2266,6.409,6.412,0.0907,0.0927,4.0473,4.0606,4.4676,4.4712,45.6188,45.6188,0.33934,0.328349,3.4702,3.4679,2.4689,2.4611,3.7095,3.6122,76.0757,76.0109,1247.9117,1251.4493,696.46,,0.723896
1616.964,6.125,6.125,0.030606,0.0303477,0.1436,0.1421,0.213761,0.218166,98.1894,98.0692,105.1877,106.6183,105.1877,105.1877,88.8682,,105.1877,4.1751,4.1345,6.4297,6.468,0.0972,0.0994,4.0293,3.9999,4.4384,4.3909,45.6188,45.6188,0.322431,0.311862,3.4921,3.4625,2.4503,2.4491,3.302,3.1617,75.8771,75.7356,1260.5389,1260.5527,693.8006,,0.660649
1617.1164,6.125,6.125,0.0298441,0.0298477,0.139,0.1372,0.225891,0.225048,97.9439,97.656,106.096,107.6449,106.096,106.096,86.6551,,106.096,3.995,3.9679,6.5052,6.4477,0.103,0.1024,3.889,3.8539,4.2762,4.2344,45.6188,45.6188,0.302196,0.301336,3.4149,3.3977,2.4571,2.4615,2.7545,2.8694,75.4401,75.3221,1263.2839,1257.6968,690.7936,,0.613617
1617.2688,6.125,6.125,0.0298572,0.0301447,0.1341,0.134,0.221488,0.214747,97.0348,96.7758,108.282,106.3875,108.282,108.282,82.7836,,108.282,3.8805,3.9487,6.4766,6.3402,0.1001,0.0965,3.758,3.8087,4.1353,4.1987,45.6188,45.6188,0.295652,0.299067,3.3808,3.4069,2.4768,2.4806,2.9554,3.1815,75.0627,75.0144,1244.1993,1241.5903,692.8106,,0.627494
1617.4212,6.125,6.125,0.0307915,0.0308568,0.1342,0.135,0.200214,0.192219,96.2082,95.977,106.5955,105.5738,106.5955,106.5955,82.2124,,106.5955,4.1522,4.2323,6.3205,6.2967,0.0888,0.085,3.9837,4.0574,4.4011,4.4853,45.6188,45.6188,0.299096,0.299806,3.4187,3.4275,2.484,2.4843,3.5732,3.6721,74.9302,74.9116,1234.1931,1242.7079,698.7198,,0.640564
1617.5736,6.125,6.125,0.0310719,0.0309508,0.1368,0.1371,0.17625,0.170824,95.5468,95.2997,105.5288,106.8621,105.5288,105.5288,85.3099,,105.5288,4.4725,4.5026,6.3192,6.3656,0.0776,0.0754,4.2808,4.3112,4.7448,4.7776,45.6188,45.6188,0.303726,0.302639,3.4314,3.3869,2.4809,2.4813,3.9078,3.9054,74.8895,74.8853,1261.0446,1270.5748,698.8604,,0.661009
1617.726,6.125,6.125,0.030652,0.0306723,0.1373,0.136,0.161031,0.159654,94.851,94.1097,109.8355,108.0648,109.8355,109.8355,89.878,,109.8355,4.5761,4.5789,6.4329,6.4485,0.0718,0.0723,4.3819,4.3838,4.8564,4.8614,45.6188,45.6188,0.309821,0.308323,3.3633,3.3615,2.4844,2.4872,3.9516,3.9493,74.8755,74.8801,1293.7795,1289.5952,698.0441,,0.734388
1617.8784,6.125,6.125,0.0306614,0.0307739,0.1334,0.1316,0.157576,0.158442,92.641,91.7774,111.7265,111.1215,111.7265,111.7265,93.3415,,111.7265,4.586,4.5696,6.4788,6.4695,0.0734,0.075,4.393,4.377,4.8648,4.847,45.6188,45.6188,0.314421,0.316797,3.3611,3.371,2.4935,2.4919,3.9678,3.9663,74.8901,74.9112,1280.6356,1273.9296,699.041,,0.762529
1618.0308,6.125,6.125,0.030955,0.0309292,0.1281,0.1255,0.160627,0.164008,89.8485,89.5873,107.8573,109.5685,107.8573,107.8573,93.95,,107.8573,4.5565,4.5406,6.4568,6.4498,0.0787,0.0816,4.3612,4.3485,4.8346,4.8134,45.6188,45.6188,0.318227,0.321049,3.3765,3.373,2.4929,2.4923,3.983,4.008,74.9518,75.0099,1255.259,1260.5873,696.6902,,0.679416
1618.1832,6.125,6.125,0.0307906,0.0306985,0.1205,0.118,0.171179,0.175798,89.0668,88.9629,101.6727,104.0703,101.6727,101.6727,91.3764,,101.6727,4.5379,4.5821,6.4412,6.4385,0.0876,0.0906,4.3343,4.3876,4.8179,4.8533,45.6188,45.6188,0.312002,0.313725,3.4016,3.4112,2.4951,2.5048,4.148,4.2369,75.1275,75.208,1272.1282,1277.0875,694.5616,,0.613897
1618.3356,6.125,6.125,0.0304863,0.0304246,0.1131,0.1126,0.185353,0.188309,88.9344,89.0332,101.4648,99.1823,101.4648,101.4648,88.4509,,101.4648,4.6568,4.7389,6.4432,6.4498,0.0963,0.0971,4.4492,4.5416,4.9317,5.0091,45.6188,45.6188,0.302792,0.306748,3.4802,3.472,2.5158,2.5213,4.5594,4.5114,75.3809,75.4279,1291.7942,1286.5928,693.5565,,0.657375
1618.488,6.125,6.125,0.030372,0.0304477,0.1116,0.1133,0.194288,0.194652,89.1452,89.7549,108.3615,106.1035,108.3615,108.3615,88.6024,,108.3615,4.8861,4.8413,6.4591,6.4789,0.0981,0.0965,4.683,4.6505,5.166,5.1158,45.6188,45.6188,0.305841,0.308693,3.4808,3.45,2.5287,2.5202,4.5912,4.3618,75.5293,75.5215,1274.5062,1269.7433,691.3795,,0.752652
1618.6404,6.125,6.125,0.0306153,0.0307261,0.1168,0.1188,0.195117,0.19456,90.9837,91.9296,114.2713,114.5682,114.2713,114.2713,89.651,,114.2713,4.7449,4.7258,6.4799,6.4926,0.0929,0.0909,4.5569,4.5475,5.0184,5.0006,45.6188,45.6188,0.313996,0.315321,3.4067,3.3941,2.5147,2.5091,4.1369,4.0117,75.4995,75.4279,1256.6692,1259.0179,689.907,,0.811534
1618.7928,6.125,6.125,0.0309105,0.0310492,0.1231,0.1243,0.192887,0.192853,93.9926,94.5107,113.5777,115.4705,113.5777,113.5777,89.8811,,113.5777,4.4202,4.5223,6.4851,6.474,0.0868,0.0861,4.244,4.3466,4.675,4.7878,45.6188,45.6188,0.320952,0.321028,3.3699,3.3751,2.4997,2.4932,3.8876,3.8603,75.2768,75.1721,1264.8589,1270.4984,690.0256,,0.8106
1618.9452,6.125,6.125,0.0312341,0.0314246,0.1263,0.1268,0.192782,0.19318,95.626,95.7786,110.8709,109.5522,110.8709,110.8709,89.6426,,110.8709,4.4447,4.4395,6.4546,6.4463,0.0852,0.0859,4.2623,4.2584,4.7075,4.6995,45.6188,45.6188,0.327272,0.324335,3.3445,3.3659,2.4833,2.4843,3.881,3.8918,74.9492,74.8589,1284.0347,1285.2727,692.9429,,0.801319
1619.0976,6.125,6.125,0.0317469,0.0319739,0.1278,0.1289,0.193604,0.192552,95.9323,95.9651,110.3101,109.8496,110.3101,110.3101,89.1629,,110.3101,4.4278,4.4326,6.4282,6.424,0.0872,0.0874,4.2407,4.2492,4.6891,4.6901,45.6189,45.6188,0.33127,0.329818,3.3721,3.3729,2.4897,2.4909,3.9512,3.9529,74.6725,74.6141,1288.3977,1283.3655,695.9914,,0.81609
1619.25,6.125,6.125,0.0324765,0.0325769,0.131,0.132,0.190306,0.188419,95.9892,95.95,114.6591,113.3904,114.6591,114.6591,88.5881,,114.6591,4.4169,4.4149,6.4136,6.4155,0.0878,0.0873,4.2308,4.235,4.6747,4.6672,45.6179,45.627,0.338434,0.341611,3.4336,3.3961,2.4917,2.4883,3.9689,3.9588,74.5028,74.4634,1271.7933,1266.8558,694.1921,,0.848413
1619.4024,6.125,6.125,0.0328973,0.0327292,0.134,0.1346,0.184529,0.181997,95.8928,95.7,116.822,116.3339,116.822,116.822,88.4358,,116.822,4.3825,4.357,6.4207,6.4268,0.0862,0.0851,4.1991,4.1801,4.6356,4.6066,45.6444,45.6602,0.351173,0.351884,3.4233,3.4051,2.4789,2.4786,3.9556,3.8971,74.3899,74.3696,1255.0524,1257.8643,692.2936,,0.826036
1619.5548,6.125,6.125,0.032432,0.0322,0.1358,0.1363,0.176759,0.173839,95.3033,95.0899,109.838,113.2915,109.838,109.838,88.7703,,109.838,4.2867,4.2641,6.4501,6.4521,0.0826,0.0812,4.1074,4.0878,4.5335,4.5123,45.6947,45.7104,0.348911,0.347544,3.3668,3.3707,2.4758,2.4759,3.8838,3.8095,74.3301,74.3125,1263.6318,1271.9758,693.0822,,0.75676
1619.7072,6.125,6.125,0.0316855,0.031597,0.137,0.1371,0.168275,0.166366,94.6042,94.6003,106.6988,106.7888,106.6988,106.6988,89.1784,,106.6988,4.2396,4.2633,6.4597,6.4598,0.0787,0.0786,4.0583,4.0853,4.4878,4.5134,45.7424,45.76,0.332172,0.332193,3.3476,3.3628,2.4736,2.4746,3.8426,3.7999,74.2834,74.2452,1291.046,1296.1079,698.5887,,0.756886
1619.8596,6.125,6.125,0.0314094,0.0314985,0.1371,0.137,0.163071,0.162868,94.5841,94.7691,108.0502,108.0308,108.0502,108.0502,89.1044,,108.0502,4.3531,4.3546,6.4382,6.4433,0.0788,0.08,4.1685,4.1722,4.6092,4.6115,45.7954,45.802,0.320126,0.323029,3.399,3.4041,2.4742,2.4761,3.8994,3.8677,74.1678,74.1352,1307.8447,1302.5691,707.3381,,0.782579
1620.012,6.125,6.125,0.0316818,0.0317261,0.1368,0.1367,0.163051,0.164569,95.2035,95.3603,111.4806,111.1485,111.4806,111.4806,89.7197,,111.4806,4.383,4.3547,6.4089,6.4194,0.0825,0.0838,4.1984,4.1706,4.6407,4.6116,45.8167,45.8184,0.322545,0.323328,3.4195,3.4181,2.4788,2.4807,3.9188,3.9121,74.0595,74.0721,1291.1792,1280.0116,712.7756,,0.792154
1620.1644,6.125,6.125,0.0318396,0.0316292,0.1367,0.1376,0.16796,0.169666,95.7115,95.7888,115.1002,115.0473,115.1002,115.1002,90.9245,,115.1002,4.2854,4.2949,6.4066,6.416,0.0863,0.0864,4.1011,4.1089,4.5366,4.5484,45.8184,45.8184,0.32591,0.324355,3.4002,3.3997,2.4822,2.4784,3.9282,3.9311,74.0994,74.1301,1254.5721,1250.4813,716.9407,,0.797527
1620.3168,6.125,6.125,0.0312402,0.0311462,0.1394,0.1399,0.173721,0.176522,95.9132,95.9996,111.5648,111.4861,111.5648,111.5648,91.3255,,111.5648,4.3104,4.3356,6.4503,6.4504,0.0868,0.0871,4.1235,4.1511,4.5646,4.5947,45.8184,45.8184,0.321724,0.320657,3.3863,3.3929,2.4694,2.4649,3.9221,3.8718,74.2054,74.2243,1240.8081,1245.8894,716.9338,,0.773725
1620.4692,6.125,6.125,0.0309377,0.0309,0.1413,0.1416,0.181561,0.183932,96.1622,96.1721,108.9993,109.0982,108.9993,108.9993,91.1697,,108.9993,4.3778,4.3621,6.4735,6.4656,0.088,0.0893,4.197,4.1873,4.6377,4.6293,45.8184,45.8184,0.31925,0.317597,3.4023,3.4067,2.4569,2.4593,3.7913,3.6693,74.2621,74.2811,1258.8715,1261.0577,713.1174,,0.751136
1620.6216,6.125,6.125,0.0308619,0.0307769,0.142,0.1412,0.188409,0.190157,96.2104,96.1875,107.725,109.3716,107.725,107.725,89.6187,,107.725,4.3041,4.2725,6.4616,6.4555,0.0918,0.0932,4.1353,4.1043,4.5671,4.5367,45.8184,45.8184,0.321501,0.315116,3.4066,3.4126,2.4662,2.4716,3.5551,3.5125,74.3147,74.3231,1267.9806,1262.2788,712.0421,,0.71925
1620.774,6.125,6.125,0.0305549,0.0305723,0.1396,0.1389,0.193239,0.19335,96.1117,96.1331,105.1568,104.4024,105.1568,105.1568,86.7446,,105.1568,4.2257,4.1957,6.4516,6.4579,0.0953,0.0947,4.0624,4.0278,4.4842,4.4468,45.8184,45.8184,0.313881,0.30949,3.3936,3.3996,2.4799,2.4829,3.4834,3.5549,74.342,74.3542,1248.9219,1244.8536,712.1331,,0.67063
1620.9264,6.125,6.125,0.0305311,0.0306739,0.1372,0.1367,0.193812,0.193512,96.1724,96.217,106.8316,106.0119,106.8316,106.8316,84.5831,,106.8316,4.176,4.2116,6.4533,6.4568,0.0929,0.0906,4.0086,4.038,4.423,4.4585,45.8184,45.8184,0.305433,0.308117,3.388,3.4127,2.4864,2.4833,3.6023,3.6905,74.3728,74.4109,1233.746,1241.7357,711.47,,0.678694
1621.0788,6.125,6.125,0.0309275,0.0311,0.136,0.1363,0.192554,0.191829,96.3188,96.4071,107.8159,108.6272,107.8159,107.8159,84.3784,,107.8159,4.257,4.2714,6.4475,6.4482,0.0856,0.0832,4.0789,4.0985,4.5102,4.5156,45.8184,45.8184,0.309755,0.315713,3.4224,3.4462,2.4769,2.4719,3.7439,3.7939,74.4866,74.5519,1258.7775,1269.1605,710.9888,,0.724117
