DEPTH,ADTEMP:1,ADTEMP:2,ADTEMP:3,ARH16P:1,ARH16P:2,ARH16P:3,ARH32P:1,ARH32P:2,ARH32P:3,ARH48P:1,ARH48P:2,ARH48P:3,DGRCC:1,DGRCC:2,DGRCC:3,DGRCC:4,GBCGC:1,GBCGC:2,GBCGC:3,R09P:1,R09P:2,R09P:3,R15P:1,R15P:2,R15P:3,R27P:1,R27P:2,R27P:3,R39P:1,R39P:2,R39P:3,TVD:1,TVD:2,TVD:3,TVD:4
1509.6744,48.7749,48.7749,48.7749,,,,,,,,,,81.8794,81.6749,81.8794,81.8794,,,,4.6392,4.6436,4.6436,5.3916,5.397,5.397,5.5562,5.5595,5.5595,5.5086,5.5141,5.5141,1112.6337,1112.6337,1112.6337,1112.6337
1509.8268,48.3185,48.3185,48.3185,,,,,,,,,,77.2933,78.5744,77.2933,77.2933,,,,4.6876,4.6884,4.6884,5.4701,5.4658,5.4658,5.6457,5.6425,5.6425,5.6095,5.6007,5.6007,1112.6405,1112.6405,1112.6405,1112.6405
1509.9792,48.2178,48.2178,48.2178,,,,,,,,,,87.4906,86.1435,87.4906,87.4906,,,,4.7434,4.7422,4.7422,5.5161,5.5111,5.5111,5.702,5.6944,5.6944,5.6135,5.6106,5.6106,1112.6477,1112.6478,1112.6477,1112.6477
1510.1316,48.2178,48.2178,48.2178,,,,,,,,,,83.522,83.253,83.522,83.522,,,,4.7383,4.739,4.739,5.4667,5.4682,5.4682,5.6352,5.6375,5.6375,5.5732,5.5748,5.5748,1112.6547,1112.6545,1112.6547,1112.6547
1510.284,48.2178,48.2178,48.2178,,,,,,,,,,82.451,82.5573,82.451,82.451,,,,4.7266,4.7254,4.7254,5.4061,5.4077,5.4077,5.5981,5.5981,5.5981,5.558,5.5563,5.5563,1112.662,1112.6619,1112.662,1112.662
1510.4364,48.2178,48.2178,48.2178,,,,,,,,,,80.8461,81.562,80.8461,80.8461,,,,4.7098,4.7162,4.7162,5.3965,5.4041,5.4041,5.592,5.5964,5.5964,5.5436,5.5506,5.5506,1112.6687,1112.6687,1112.6687,1112.6687
1510.5888,48.2178,48.2178,48.2178,,,,,,,,,,77.8297,78.4911,77.8297,77.8297,,,,4.7394,4.7332,4.7332,5.4607,5.4519,5.4519,5.6255,5.6189,5.6189,5.576,5.5734,5.5734,1112.6759,1112.676,1112.6759,1112.6759
1510.7412,48.2178,48.2178,48.2178,,,,,,,,,,81.8337,80.4056,81.8337,81.8337,,,,4.7035,4.7194,4.7194,5.4349,5.4523,5.4523,5.6135,5.6318,5.6318,5.5732,5.5838,5.5838,1112.6826,1112.6827,1112.6826,1112.6826
1510.8936,48.2178,48.2178,48.2178,,,,,,,,,,79.2299,77.6552,79.2299,79.2299,,,,4.7979,4.7926,4.7926,5.5477,5.5416,5.5416,5.7385,5.7337,5.7337,5.6624,5.6586,5.6586,1112.6896,1112.6897,1112.6896,1112.6896
1511.046,48.2178,48.2178,48.2178,,,,,,,,,,68.6972,69.9092,68.6972,68.6972,,,,4.5132,4.5864,4.5864,5.1369,5.2234,5.2234,5.4519,5.5256,5.5256,5.4851,5.5302,5.5302,1112.6964,1112.6964,1112.6964,1112.6964
1511.1984,48.2178,48.2178,48.2178,,,,,,,,,,78.7106,78.1292,78.7106,78.7106,,,,4.3841,4.3774,4.3774,4.9264,4.9199,4.9199,5.3236,5.3254,5.3254,5.3538,5.3665,5.3665,1112.7034,1112.7034,1112.7034,1112.7034
1511.3508,48.2178,48.2178,48.2178,,,,,,,,,,75.7521,76.3517,75.7521,75.7521,,,,4.5066,4.5672,4.5672,5.1159,5.1876,5.1876,5.5571,5.613,5.613,5.5529,5.5943,5.5943,1112.7102,1112.7101,1112.7102,1112.7102
1511.5032,48.2178,48.2178,48.2178,,,,,,,,,,82.182,81.6411,82.182,82.182,,,,5.0162,4.9908,4.9908,5.7101,5.6978,5.6978,6.0875,6.059,6.059,5.9139,5.8997,5.8997,1112.717,1112.717,1112.717,1112.717
1511.6556,48.2178,48.2178,48.2178,,,,,,,,,,82.3327,81.5799,82.3327,82.3327,,,,4.7549,4.7742,4.7742,5.5245,5.5457,5.5457,5.8308,5.8484,5.8484,5.7464,5.757,5.757,1112.724,1112.7239,1112.724,1112.724
1511.808,48.2178,48.2178,48.2178,,,,,,,,,,72.8903,74.45,72.8903,72.8903,,,,4.621,4.6175,4.6175,5.486,5.4617,5.4617,5.6939,5.6905,5.6905,5.6867,5.6788,5.6788,1112.7307,1112.7308,1112.7307,1112.7307
1511.9604,48.2178,48.2178,48.2178,,,,,,,,,,81.4003,81.0439,81.4003,81.4003,,,,4.4092,4.4015,4.4015,5.0588,5.0683,5.0683,5.4519,5.4474,5.4474,5.4618,5.4645,5.4645,1112.7375,1112.7378,1112.7375,1112.7375
1512.1128,48.2178,48.2178,48.2178,,,,,,,,,,79.7131,79.0582,79.7131,79.7131,,,,4.1222,4.195,4.195,4.8689,4.9461,4.9461,5.2363,5.3138,5.3138,5.359,5.416,5.416,1112.746,1112.7457,1112.746,1112.746
1512.2652,48.2178,48.2178,48.2178,,,,,,,,,,82.4817,81.3144,82.4817,82.4817,,,,5.307,5.2395,5.2395,6.1157,6.0474,6.0474,6.477,6.4111,6.4111,6.3066,6.2483,6.2483,1112.751,1112.7512,1112.751,1112.751
1512.4176,48.2178,48.2178,48.2178,,,,,,,,,,80.1048,81.1425,80.1048,80.1048,,,,5.2806,5.2886,5.2886,6.1737,6.1759,6.1759,6.4164,6.4209,6.4209,6.1267,6.1521,6.1521,1112.7579,1112.7577,1112.7579,1112.7579
1512.57,48.2178,48.2178,48.2178,,,,,,,,,,77.6421,77.9146,77.6421,77.6421,,,,5.0619,5.0627,5.0627,5.9083,5.9254,5.9254,6.1251,6.1178,6.1178,5.968,5.9761,5.9761,1112.7646,1112.7646,1112.7646,1112.7646
1512.7224,48.2178,48.2178,48.2178,,,,,,,,,,77.9257,77.0685,77.9257,77.9257,,,,4.9758,4.9729,4.9729,5.6848,5.6692,5.6692,5.8381,5.8433,5.8433,5.8412,5.8324,5.8324,1112.7711,1112.771,1112.7711,1112.7711
1512.8748,48.2178,48.2178,48.2178,,,,,,,,,,78.3117,78.1213,78.3117,78.3117,,,,4.8099,4.8111,4.8111,5.4419,5.4385,5.4385,5.6415,5.6468,5.6468,5.6456,5.6526,5.6526,1112.7773,1112.7772,1112.7773,1112.7773
1513.0272,48.2178,48.2178,48.2178,,,,,,,,,,79.4537,78.9605,79.4537,79.4537,,,,4.7467,4.7612,4.7612,5.4333,5.4615,5.4615,5.6888,5.7016,5.7016,5.6817,5.6919,5.6919,1112.7849,1112.7848,1112.7849,1112.7849
1513.1796,48.2178,48.2178,48.2178,,,,,,,,,,79.6882,79.9724,79.6882,79.6882,,,,5.0284,5.0184,5.0184,5.8959,5.8564,5.8564,6.1214,6.0969,6.0969,5.9454,5.9268,5.9268,1112.7916,1112.7922,1112.7916,1112.7916
1513.332,48.2178,48.2178,48.2178,,,,,,,,,,80.1016,80.4106,80.1016,80.1016,,,,5.0501,5.0589,5.0589,5.7448,5.7469,5.7469,6.1416,6.1362,6.1362,5.9366,5.9432,5.9432,1112.7977,1112.7975,1112.7977,1112.7977
1513.4844,48.2178,48.2178,48.2178,,,,,,,,,,79.0516,79.1037,79.0516,79.0516,,,,5.0185,5.0014,5.0014,5.5705,5.563,5.563,5.9646,5.9534,5.9534,5.8985,5.8907,5.8907,1112.8043,1112.804,1112.8043,1112.8043
1513.6368,48.2178,48.2178,48.2178,,,,,,,,,,76.5184,76.7104,76.5184,76.5184,,,,4.7213,4.7328,4.7328,5.3621,5.3732,5.3732,5.6642,5.6786,5.6786,5.7257,5.7328,5.7328,1112.8112,1112.8113,1112.8112,1112.8112
1513.7892,48.2178,48.2178,48.2178,,,,,,,,,,77.2962,78.6775,77.2962,77.2962,,,,4.7497,4.753,4.753,5.4067,5.4227,5.4227,5.7757,5.7689,5.7689,5.8139,5.814,5.814,1112.8176,1112.8175,1112.8176,1112.8176
1513.9416,48.2178,48.2178,48.2178,,,,,,,,,,81.6798,81.0373,81.6798,81.6798,,,,4.9557,4.9595,4.9595,5.7074,5.7014,5.7014,5.9983,5.9965,5.9965,6.0175,6.0119,6.0119,1112.8242,1112.8242,1112.8242,1112.8242
1514.094,48.2178,48.2178,48.2178,,,,,,,,,,77.2949,75.9037,77.2949,77.2949,,,,5.1834,5.173,5.173,5.987,5.9563,5.9563,6.1728,6.1751,6.1751,6.1879,6.1727,6.1727,1112.8307,1112.8306,1112.8307,1112.8307
1514.2464,48.2178,48.2178,48.2178,,,,,,,,,,75.9494,76.3038,75.9494,75.9494,,,,5.1734,5.1542,5.1542,5.8524,5.8435,5.8435,6.1124,6.1044,6.1044,6.1036,6.0947,6.0947,1112.8372,1112.8373,1112.8372,1112.8372
1514.3988,48.2178,48.2178,48.2178,,,,,,,,,,82.7183,82.8417,82.7183,82.7183,,,,4.8194,4.8327,4.8327,5.544,5.5573,5.5573,5.7877,5.8105,5.8105,5.8653,5.8755,5.8755,1112.8436,1112.8435,1112.8436,1112.8436
1514.5512,48.2178,48.2178,48.2178,,,,,,,,,,77.9942,78.076,77.9942,77.9942,,,,4.9301,4.9356,4.9356,5.6488,5.6563,5.6563,5.9468,5.9476,5.9476,5.9804,5.9804,5.9804,1112.8501,1112.8501,1112.8501,1112.8501
1514.7036,48.2178,48.2178,48.2178,,,,,,,,,,74.7015,75.2609,74.7015,74.7015,,,,5.2406,5.2179,5.2179,6.0813,6.0413,6.0413,6.2263,6.2079,6.2079,6.1872,6.1669,6.1669,1112.8566,1112.8564,1112.8566,1112.8566
1514.856,48.2178,48.2178,48.2178,,,,,,,,,,80.5236,80.9509,80.5236,80.5236,,,,5.22,5.2251,5.2251,5.98,5.9663,5.9663,6.2105,6.2111,6.2111,6.1084,6.1135,6.1135,1112.863,1112.863,1112.863,1112.863
1515.0084,48.2178,48.2178,48.2178,25.7262,25.7262,25.7262,0.7514,0.7514,0.7514,0.5936,0.5936,0.5936,79.0192,78.8713,79.0192,79.0192,,,,5.3085,5.2846,5.2846,5.7832,5.7815,5.7815,6.1235,6.1268,6.1268,6.1691,6.1461,6.1461,1112.8696,1112.8694,1112.8696,1112.8696
1515.1608,48.2178,48.2178,48.2178,2.5839,2.5839,2.5839,0.2762,0.2762,0.2762,0.2694,0.2694,0.2694,80.9347,79.6451,80.9347,80.9347,,,,5.0879,5.1015,5.1015,5.7032,5.7113,5.7113,6.0711,6.0795,6.0795,6.0474,6.055,6.055,1112.876,1112.876,1112.876,1112.876
1515.3132,48.3226,48.3226,48.3226,3.9545,3.9545,3.9545,0.4879,0.4879,0.4879,0.2882,0.2882,0.2882,71.5117,72.8357,71.5117,71.5117,,,,5.2441,5.244,5.244,5.9026,5.8882,5.8882,6.1786,6.1849,6.1849,6.1831,6.1743,6.1743,1112.8823,1112.8822,1112.8823,1112.8823
1515.4656,48.8067,48.8067,48.8067,1.1456,1.1456,1.1456,0.4897,0.4897,0.4897,0.2313,0.2313,0.2313,71.433,71.9122,71.433,71.433,,,,5.3443,5.335,5.335,5.942,5.9347,5.9347,6.164,6.166,6.166,6.1163,6.1174,6.1174,1112.8887,1112.8885,1112.8887,1112.8887
1515.618,48.8281,48.8281,48.8281,2045.2041,2045.2041,2045.2041,1.1379,1.1379,1.1379,0.369,0.369,0.369,76.3992,76.0319,76.3992,76.3992,,,,5.2662,5.2776,5.2776,5.9592,5.9713,5.9713,6.1032,6.1045,6.1045,6.0686,6.0751,6.0751,1112.8949,1112.8948,1112.8949,1112.8949
1515.7704,48.8281,48.8281,48.8281,247.0173,247.0173,247.0173,723.5741,723.5741,723.5741,0.6145,0.6145,0.6145,72.6504,73.4793,72.6504,72.6504,,,,5.36,5.3588,5.3588,6.2099,6.193,6.193,6.2724,6.2576,6.2576,6.2539,6.2338,6.2338,1112.9011,1112.9012,1112.9011,1112.9011
1515.9228,48.8281,48.8281,48.8281,0.177,0.177,0.177,2181.4543,2181.4543,2181.4543,0.4763,0.4763,0.4763,77.8397,77.1018,77.8397,77.8397,,,,5.2535,5.2513,5.2513,6.0834,6.0761,6.0761,6.2802,6.2646,6.2646,6.1422,6.1372,6.1372,1112.9075,1112.9075,1112.9075,1112.9075
1516.0752,48.8281,48.8281,48.8281,0.183,0.183,0.183,1965.203,1965.203,1965.203,0.4131,0.4131,0.4131,78.7427,79.0885,78.7427,78.7427,,,,5.0271,5.0295,5.0295,5.817,5.811,5.811,6.0476,6.0579,6.0579,5.9962,5.9984,5.9984,1112.9138,1112.9138,1112.9138,1112.9138
1516.2276,48.8281,48.8281,48.8281,0.1881,0.1881,0.1881,694.3302,694.3302,694.3302,0.6712,0.6712,0.6712,84.7125,84.4773,84.7125,84.7125,,,,4.911,4.915,4.915,5.6314,5.6426,5.6426,6.0268,6.0251,6.0251,5.9835,5.9871,5.9871,1112.92,1112.92,1112.92,1112.92
1516.38,48.8281,48.8281,48.8281,0.1939,0.1939,0.1939,4503.1274,4503.1274,4503.1274,0.3525,0.3525,0.3525,88.6687,88.0901,88.6687,88.6687,,,,4.9606,4.9646,4.9646,5.6632,5.6872,5.6872,6.0701,6.0874,6.0874,6.0481,6.0607,6.0607,1112.9264,1112.9264,1112.9264,1112.9264
1516.5324,48.8281,48.8281,48.8281,0.1894,0.1894,0.1894,3707.0525,3707.0525,3707.0525,0.4121,0.4121,0.4121,81.064,81.2354,81.064,81.064,,,,5.2385,5.2479,5.2479,6.0831,6.0794,6.0794,6.5213,6.5106,6.5106,6.3849,6.3845,6.3845,1112.9326,1112.9325,1112.9326,1112.9326
1516.6848,48.8281,48.8281,48.8281,0.1959,0.1959,0.1959,1584.7487,1584.7487,1584.7487,0.2874,0.2874,0.2874,72.4788,72.3506,72.4788,72.4788,,,,5.3216,5.3054,5.3054,6.1874,6.1292,6.1292,6.5073,6.5367,6.5367,6.4111,6.4234,6.4234,1112.939,1112.939,1112.939,1112.939
1516.8372,48.8281,48.8281,48.8281,0.1947,0.1947,0.1947,17.1464,17.1464,17.1464,0.3871,0.3871,0.3871,71.3103,71.6925,71.3103,71.3103,,,,,,,,,,,,,,,,1112.9451,1112.9451,1112.9451,1112.9451
1516.9896,48.8281,48.8281,48.8281,0.1942,0.1942,0.1942,39.2838,39.2838,39.2838,0.292,0.292,0.292,78.4793,77.4073,78.4793,78.4793,,,,,,,,,,,,,,,,1112.9513,1112.9513,1112.9513,1112.9513
1517.142,48.8281,48.8281,48.8281,0.2046,0.2046,0.2046,2.1002,2.1002,2.1002,0.4306,0.4306,0.4306,78.2297,79.1739,78.2297,78.2297,,,,,,,,,,,,,,,,1112.9572,1112.9572,1112.9572,1112.9572
1517.2944,48.8281,48.8281,48.8281,0.2008,0.2008,0.2008,2.1585,2.1585,2.1585,0.694,0.694,0.694,88.4792,86.5578,88.4792,88.4792,,,,,,,,,,,,,,,,1112.9634,1112.9634,1112.9634,1112.9634
1517.4468,48.8281,48.8281,48.8281,0.2026,0.2026,0.2026,1723.3567,1723.3567,1723.3567,0.6668,0.6668,0.6668,80.0596,80.0176,80.0596,80.0596,,,,,,,,,,,,,,,,1112.9694,1112.9694,1112.9694,1112.9694
1517.5992,48.8281,48.8281,48.8281,0.2309,0.2309,0.2309,7.9684,7.9684,7.9684,0.4379,0.4379,0.4379,77.1553,77.676,77.1553,77.1553,,,,,,,,,,,,,,,,1112.9756,1112.9757,1112.9756,1112.9756
1517.7516,30.1516,30.1516,30.1516,0.2298,0.2298,0.2298,3.1958,3.1958,3.1958,0.7325,0.7325,0.7325,80.5804,80.7756,80.5804,80.5804,,,,,,,,,,,,,,,,1112.9816,1112.9817,1112.9816,1112.9816
1517.904,30.3133,30.3133,30.3133,0.228,0.228,0.228,1.8529,1.8529,1.8529,0.7657,0.7657,0.7657,85.1339,84.4975,85.1339,85.1339,,,,,,,,,,,,,,,,1112.9879,1112.9879,1112.9879,1112.9879
1518.0564,30.2813,30.2813,30.2813,0.214,0.214,0.214,417.8895,417.8895,417.8895,0.4599,0.4599,0.4599,78.3902,78.8491,78.3902,78.3902,,,,,,,,,,,,,,,,1112.9938,1112.9939,1112.9938,1112.9938
1518.2088,30.8528,30.8528,30.8528,0.2215,0.2215,0.2215,258.0963,258.0963,258.0963,0.4899,0.4899,0.4899,79.1939,78.7785,79.1939,79.1939,,,,,,,,,,,,,,,,1113.0001,1113.0001,1113.0001,1113.0001
1518.3612,31.0656,31.0656,31.0656,0.223,0.223,0.223,680.3371,680.3371,680.3371,0.434,0.434,0.434,77.8418,78.0927,77.8418,77.8418,,,,,,,,,,,,,,,,1113.0059,1113.0059,1113.0059,1113.0059
1518.5136,31.1579,31.1579,31.1579,0.2214,0.2214,0.2214,612.8522,612.8522,612.8522,0.6275,0.6275,0.6275,77.277,77.6255,77.277,77.277,,,,,,,,,,,,,,,,1113.0118,1113.0118,1113.0118,1113.0118
1518.666,32.7778,32.7778,32.7778,0.2103,0.2103,0.2103,3483.0212,3483.0212,3483.0212,0.4274,0.4274,0.4274,81.9248,81.6909,81.9247,81.9247,,,,,,,,,,,,,,,,1113.0177,1113.0176,1113.0177,1113.0177
1518.8184,32.7778,32.7778,32.7778,0.2272,0.2272,0.2272,3.3707,3.3707,3.3707,0.2547,0.2547,0.2547,81.6089,80.1191,81.6089,81.6089,,,,,,,,,,,,,,,,1113.0237,1113.0238,1113.0237,1113.0237
1518.9708,32.7778,32.7778,32.7778,0.2171,0.2171,0.2171,4.46,4.46,4.46,0.2341,0.2341,0.2341,56.6682,60.6969,56.6682,56.6682,,,,,,,,,,,,,,,,1113.0295,1113.0294,1113.0295,1113.0295
1519.1232,32.7778,32.7778,32.7778,0.2147,0.2147,0.2147,4.0733,4.0733,4.0733,0.2581,0.2581,0.2581,49.2897,49.739,49.2897,49.2897,,,,,,,,,,,,,,,,1113.0355,1113.0355,1113.0355,1113.0355
1519.2756,32.7778,32.7778,32.7778,0.2227,0.2227,0.2227,1.2682,1.2682,1.2682,0.3123,0.3123,0.3123,56.7311,56.5914,56.7311,56.7311,,,,,,,,,,,,,,,,1113.0414,1113.0413,1113.0414,1113.0414
1519.428,32.7778,32.7778,32.7778,0.2271,0.2271,0.2271,1.7545,1.7545,1.7545,0.515,0.515,0.515,53.1191,54.135,53.1191,53.1191,,,,,,,,,,,,,,,,1113.0472,1113.0472,1113.0472,1113.0472
1519.5804,32.7778,32.7778,32.7778,0.2277,0.2277,0.2277,3.2097,3.2097,3.2097,0.3892,0.3892,0.3892,52.8061,51.8998,52.8061,52.8061,,,,,,,,,,,,,,,,1113.0532,1113.0531,1113.0532,1113.0532
1519.7328,32.7778,32.7778,32.7778,0.2234,0.2234,0.2234,3.3531,3.3531,3.3531,0.3565,0.3565,0.3565,48.4965,47.2133,48.4965,48.4965,,,,,,,,,,,,,,,,1113.0591,1113.0592,1113.0591,1113.0591
1519.8852,32.7778,32.7778,32.7778,0.2223,0.2223,0.2223,2.9023,2.9023,2.9023,0.4599,0.4599,0.4599,57.4497,55.1271,57.4497,57.4497,,,,,,,,,,,,,,,,1113.0648,1113.0648,1113.0648,1113.0648
1520.0376,32.7778,32.7778,32.7778,0.2263,0.2263,0.2263,0.7373,0.7373,0.7373,0.429,0.429,0.429,55.9907,57.5265,55.9907,55.9907,,,,,,,,,,,,,,,,1113.0707,1113.0708,1113.0707,1113.0707
1520.19,32.7778,32.7778,32.7778,0.2183,0.2183,0.2183,0.7539,0.7539,0.7539,0.4226,0.4226,0.4226,61.1269,60.9965,61.1269,61.1269,,,,,,,,,,,,,,,,1113.0764,1113.0764,1113.0764,1113.0764
1520.3424,32.7778,32.7778,32.7778,0.2576,0.2576,0.2576,0.5308,0.5308,0.5308,0.4706,0.4706,0.4706,55.9207,57.1649,55.9207,55.9207,,,,,,,,,,,,,,,,1113.0822,1113.0823,1113.0822,1113.0822
1520.4948,32.7778,32.7778,32.7778,0.254,0.254,0.254,0.4602,0.4602,0.4602,0.3477,0.3477,0.3477,58.911,59.3631,58.911,58.911,,,,,,,,,,,,,,,,1113.0879,1113.0879,1113.0879,1113.0879
1520.6472,32.7778,32.7778,32.7778,0.2343,0.2343,0.2343,0.7289,0.7289,0.7289,0.3519,0.3519,0.3519,54.4468,56.1495,54.4468,54.4468,,,,,,,,,,,,,,,,1113.0936,1113.0938,1113.0936,1113.0936
1520.7996,32.7778,32.7778,32.7778,0.2288,0.2288,0.2288,1.2807,1.2807,1.2807,0.2569,0.2569,0.2569,50.2342,50.2542,50.2342,50.2342,,,,,,,,,,,,,,,,1113.0994,1113.0994,1113.0994,1113.0994
1520.952,32.7778,32.7778,32.7778,0.2307,0.2307,0.2307,1.7498,1.7498,1.7498,0.5545,0.5545,0.5545,47.7064,47.9326,47.7064,47.7064,,,,,,,,,,,,,,,,1113.1051,1113.1051,1113.1051,1113.1051
1521.1044,32.7778,32.7778,32.7778,0.2306,0.2306,0.2306,1.919,1.919,1.919,0.3639,0.3639,0.3639,50.8091,50.6097,50.8091,50.8091,,,,,,,,,,,,,,,,1113.1107,1113.1106,1113.1107,1113.1107
1521.2568,32.7778,32.7778,32.7778,0.2344,0.2344,0.2344,1.1281,1.1281,1.1281,0.2318,0.2318,0.2318,47.0263,47.2257,47.0263,47.0263,,,,,,,,,,,,,,,,1113.1165,1113.1165,1113.1165,1113.1165
1521.4092,32.7778,32.7778,32.7778,0.2344,0.2344,0.2344,1.0536,1.0536,1.0536,0.3263,0.3263,0.3263,47.8922,48.7762,47.8922,47.8922,,,,,,,,,,,,,,,,1113.1222,1113.1222,1113.1222,1113.1222
1521.5616,32.7778,32.7778,32.7778,0.2314,0.2314,0.2314,1.2241,1.2241,1.2241,0.3492,0.3492,0.3492,47.623,49.4381,47.623,47.623,,,,,,,,,,,,,,,,1113.1278,1113.1278,1113.1278,1113.1278
1521.714,32.7778,32.7778,32.7778,0.2285,0.2285,0.2285,3.9057,3.9057,3.9057,2.0308,2.0308,2.0308,57.6118,56.6801,57.6118,57.6118,,,,,,,,,,,,,,,,1113.1333,1113.1333,1113.1333,1113.1333
1521.8664,32.7778,32.7778,32.7778,0.2317,0.2317,0.2317,3.1646,3.1646,3.1646,0.5286,0.5286,0.5286,55.9455,55.2752,55.9455,55.9455,,,,,,,,,,,,,,,,1113.1393,1113.1405,1113.1393,1113.1393
1522.0188,32.7778,32.7778,32.7778,0.2302,0.2302,0.2302,1.7091,1.7091,1.7091,0.392,0.392,0.392,56.6867,56.1781,56.6867,56.6867,,,,,,,,,,,,,,,,1113.1449,1113.1449,1113.1449,1113.1449
1522.1712,32.7778,32.7778,32.7778,0.2332,0.2332,0.2332,3.2567,3.2567,3.2567,0.5224,0.5224,0.5224,57.3864,57.2544,57.3864,57.3864,,,,,,,,,,,,,,,,1113.1499,1113.1499,1113.1499,1113.1499
1522.3236,32.7778,32.7778,32.7778,0.2324,0.2324,0.2324,1.5956,1.5956,1.5956,0.554,0.554,0.554,52.1458,53.7223,52.1458,52.1458,,,,,,,,,,,,,,,,1113.156,1113.156,1113.156,1113.156
1522.476,32.7778,32.7778,32.7778,0.2343,0.2343,0.2343,1.1565,1.1565,1.1565,0.5924,0.5924,0.5924,52.2548,51.7106,52.2548,52.2548,,,,,,,,,,,,,,,,1113.1616,1113.1617,1113.1616,1113.1616
1522.6284,32.7778,32.7778,32.7778,0.2352,0.2352,0.2352,1.179,1.179,1.179,0.389,0.389,0.389,48.1241,48.7442,48.1241,48.1241,,,,,,,,,,,,,,,,1113.1674,1113.1674,1113.1674,1113.1674
1522.7808,32.7778,32.7778,32.7778,0.2323,0.2323,0.2323,1.4192,1.4192,1.4192,0.3979,0.3979,0.3979,54.0843,54.7768,54.0843,54.0843,,,,,,,,,,,,,,,,1113.173,1113.1731,1113.173,1113.173
1522.9332,32.7778,32.7778,32.7778,0.232,0.232,0.232,3.0308,3.0308,3.0308,0.351,0.351,0.351,53.0227,53.8029,53.0227,53.0227,,,,,,,,,,,,,,,,1113.1786,1113.1786,1113.1786,1113.1786
1523.0856,32.7778,32.7778,32.7778,0.2247,0.2247,0.2247,1.4941,1.4941,1.4941,0.3073,0.3073,0.3073,56.0582,55.6315,56.0582,56.0582,,,,,,,,,,,,,,,,1113.1842,1113.1843,1113.1842,1113.1842
1523.238,32.7778,32.7778,32.7778,0.222,0.222,0.222,3.5593,3.5593,3.5593,0.4253,0.4253,0.4253,56.9399,55.8166,56.9399,56.9399,,,,,,,,,,,,,,,,1113.1903,1113.1903,1113.1903,1113.1903
1523.3904,32.7778,32.7778,32.7778,0.2262,0.2262,0.2262,0.9547,0.9547,0.9547,0.3551,0.3551,0.3551,56.0487,55.1785,56.0487,56.0487,,,,,,,,,,,,,,,,1113.1956,1113.1954,1113.1956,1113.1956
1523.5428,32.7778,32.7778,32.7778,0.2265,0.2265,0.2265,1.3874,1.3874,1.3874,0.3446,0.3446,0.3446,57.3018,58.1145,57.3018,57.3018,,,,,,,,,,,,,,,,1113.2002,1113.2004,1113.2002,1113.2002
1523.6952,32.7778,32.7778,32.7778,0.2212,0.2212,0.2212,2.8731,2.8731,2.8731,0.3678,0.3678,0.3678,58.4213,57.7253,58.4213,58.4213,,,,,,,,,,,,,,,,1113.2069,1113.2075,1113.2069,1113.2069
1523.8476,32.7778,32.7778,32.7778,0.2245,0.2245,0.2245,3.9243,3.9243,3.9243,0.4619,0.4619,0.4619,53.739,53.4624,53.739,53.739,,,,,,,,,,,,,,,,1113.212,1113.2122,1113.212,1113.212
1524.0,32.7778,32.7778,32.7778,0.2228,0.2228,0.2228,4.0172,4.0172,4.0172,0.3565,0.3565,0.3565,52.3652,52.1633,52.3652,52.3652,,,,,,,,,,,,,,,,1113.2173,1113.2172,1113.2173,1113.2173
1524.1524,32.7778,32.7778,32.7778,0.2252,0.2252,0.2252,4.0632,4.0632,4.0632,0.301,0.301,0.301,49.1637,50.3379,49.1637,49.1637,,,,,,,,,,,,,,,,1113.2233,1113.2233,1113.2233,1113.2233
1524.3048,32.7778,32.7778,32.7778,0.2234,0.2234,0.2234,0.7316,0.7316,0.7316,0.349,0.349,0.349,57.8779,57.6602,57.8779,57.8779,,,,,,,,,,,,,,,,1113.2285,1113.2284,1113.2285,1113.2285
1524.4572,32.7778,32.7778,32.7778,0.2219,0.2219,0.2219,1.1698,1.1698,1.1698,0.3731,0.3731,0.3731,69.3532,67.246,69.3532,69.3532,,,,,,,,,,,,,,,,1113.2343,1113.234,1113.2343,1113.2343
1524.6096,32.7778,32.7778,32.7778,0.2213,0.2213,0.2213,1.1942,1.1942,1.1942,0.3191,0.3191,0.3191,47.4719,49.1232,47.4719,47.4719,,,,,,,,,,,,,,,,1113.2399,1113.2399,1113.2399,1113.2399
1524.762,32.7778,32.7778,32.7778,0.2191,0.2191,0.2191,2.0046,2.0046,2.0046,0.4576,0.4576,0.4576,49.4535,49.6039,49.4535,49.4535,,,,,,,,,,,,,,,,1113.2456,1113.2457,1113.2456,1113.2456
1524.9144,32.7778,32.7778,32.7778,0.2243,0.2243,0.2243,2.1363,2.1363,2.1363,0.4996,0.4996,0.4996,47.433,48.0036,47.433,47.433,,,,,,,,,,,,,,,,1113.2509,1113.2511,1113.2509,1113.2509
1525.0668,32.7778,32.7778,32.7778,0.225,0.225,0.225,14.1325,14.1325,14.1325,0.667,0.667,0.667,54.6069,53.9957,54.6069,54.6069,,,,,,,,,,,,,,,,1113.2561,1113.2559,1113.2561,1113.2561
1525.2192,32.7778,32.7778,32.7778,0.2213,0.2213,0.2213,976.2217,976.2217,976.2217,0.5884,0.5884,0.5884,50.2518,50.7476,50.2518,50.2518,,,,,,,,,,,,,,,,1113.2618,1113.2621,1113.2618,1113.2618
