DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR,EHGR:1,EHGR:2,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RLA1:1,RLA1:2,RLA1:3,RLA2:1,RLA2:2,RLA2:3,RLA3:1,RLA3:2,RLA3:3,RLA4:1,RLA4:2,RLA4:3,RLA5:1,RLA5:2,RLA5:3,RT_HRLT:1,RT_HRLT:2,RT_HRLT:3,RXO8:1,RXO8:2,RXOZ,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
69.0372,,,8.5,,,0.0120964,,,82.508,19.5301,,,,,3.8889,,,0.137,,,0.2069,,,0.1436,,,30.9302,,,,,9.6337,,,1.9771,,,0.0639,,,0.0545,,,0.0499,,,0.0463,,,0.0407,,,0.0407,,,0.1516,,,69.0349,,,689.6089,1.0061
69.1896,,,8.5,,,0.0104814,,,82.5341,19.8398,,,,,3.8889,,,0.1363,,,0.2072,,,0.1438,,,30.9302,,,,,9.6139,,,1.9762,,,0.065,,,0.0554,,,0.0506,,,0.047,,,0.0413,,,0.0413,,,0.1519,,,68.8446,,,688.8143,0.9294
69.342,,,8.5,,,0.0079673,,,82.5271,20.8701,,,,,3.8889,,,0.1348,,,0.2075,,,0.144,,,30.9302,,,,,9.5931,,,1.9741,,,0.0663,,,0.0563,,,0.0515,,,0.0478,,,0.042,,,0.042,,,0.1522,,,68.3982,,,691.5957,0.8048
69.4944,,,8.5,,,0.0060372,,,82.4056,20.5062,,,,,3.8889,,,0.1337,,,0.2074,,,0.1441,,,30.9302,,,,,9.5863,,,1.9703,,,0.065,,,0.0554,,,0.0507,,,0.047,,,0.0414,,,0.0414,,,0.1525,,,67.8678,,,686.1971,0.6996
69.6468,,,8.5,,,0.0047717,,,82.3497,19.6794,,,,,3.8889,,,0.1328,,,0.2076,,,0.1443,,,30.9302,,,,,9.5953,,,1.9649,,,0.062,,,0.053,,,0.0486,,,0.0451,,,0.0397,,,0.0397,,,0.1527,,,67.1715,,,688.1317,0.6249
69.7992,,,8.5,,,0.0046885,,,82.3004,18.6433,,,,,3.8889,,,0.133,,,0.2078,,,0.1445,,,30.9302,,,,,9.6046,,,1.9626,,,0.0627,,,0.0537,,,0.0491,,,0.0456,,,0.04,,,0.04,,,0.1529,,,66.6554,,,690.1588,0.619
69.9516,,,8.5,,,0.0048416,,,82.2257,19.2188,,,,,3.8889,,,0.1327,,,0.2079,,,0.1446,,,30.9302,,,,,9.5936,,,1.9613,,,0.0606,,,0.0518,,,0.0474,,,0.044,,,0.0385,,,0.0385,,,0.153,,,66.5116,,,688.5494,0.6281
70.104,,,8.5,,,0.005477,,,82.1089,20.7351,,,,,3.8889,,,0.1329,,,0.2082,,,0.1447,,,30.9302,,,,,9.5756,,,1.9578,,,0.0489,,,0.0423,,,0.0389,,,0.0362,,,0.0319,,,0.0319,,,0.1531,,,66.5697,,,693.7994,0.665
70.2564,,,8.5,,,0.0060089,,,82.0283,22.4105,,,,,3.8889,,,0.1332,,,0.2084,,,0.1448,,,30.9302,,,,,9.5637,,,1.9521,,,0.0597,,,0.0512,,,0.0469,,,0.0434,,,0.038,,,0.038,,,0.1531,,,66.9098,,,692.2021,0.6978
70.4088,,,8.5,,,0.0068637,,,81.8906,23.0985,,,,,3.8889,,,0.135,,,0.2086,,,0.1449,,,30.9302,,,,,9.5554,,,1.9512,,,0.0635,,,0.0542,,,0.0495,,,0.0458,,,0.0399,,,0.0399,,,0.1531,,,67.4027,,,690.9577,0.745
70.5612,,,8.5,,,0.0054858,,,81.7333,23.0808,,,,,3.8889,,,0.1361,,,0.2084,,,0.1448,,,30.9302,,,,,9.5331,,,1.9545,,,0.0612,,,0.0524,,,0.0479,,,0.0442,,,0.0384,,,0.0384,,,0.1531,,,67.766,,,691.8769,0.6633
70.7136,,,8.5,,,0.0040673,,,81.5975,23.9391,,,,,3.8889,,,0.1355,,,0.2081,,,0.1447,,,30.9302,,,,,9.493,,,1.9586,,,0.059,,,0.0506,,,0.0462,,,0.0427,,,0.0369,,,0.0369,,,0.153,,,67.9956,,,690.9898,0.5767
70.866,,,8.5,,,0.0035115,,,81.415,26.086,,,,,3.8889,,,0.1369,,,0.2079,,,0.1446,,,30.9302,,,,,9.4622,,,1.9681,,,0.0593,,,0.0509,,,0.0464,,,0.043,,,0.037,,,0.037,,,0.1529,,,68.4098,,,689.8297,0.543
71.0184,,,8.5,,,0.0038903,,,81.1598,31.3091,,,,,3.8889,,,0.1422,,,0.2079,,,0.1445,,,30.9302,,,,,9.4604,,,1.9826,,,0.0604,,,0.0518,,,0.0473,,,0.0438,,,0.0379,,,0.0379,,,0.1528,,,68.7793,,,689.4805,0.5676
71.1708,,,8.5,,,0.0053841,,,80.9301,37.8795,,,,,3.8889,,,0.1516,,,0.2081,,,0.1445,,,30.9302,,,,,9.4903,,,2.0002,,,0.0609,,,0.0522,,,0.0478,,,0.0442,,,0.0383,,,0.0383,,,0.1527,,,68.4607,,,690.7488,0.6578
71.3232,,,8.5,,,0.0060885,,,80.6736,45.0846,,,,,3.8889,,,0.1564,,,0.2081,,,0.1445,,,30.9302,,,,,9.5316,,,2.006,,,0.0608,,,0.0517,,,0.0473,,,0.0437,,,0.0377,,,0.0377,,,0.1527,,,68.0232,,,689.8699,0.7007
71.4756,,,8.5,,,0.0055982,,,80.4835,47.9893,,,,,3.8889,,,0.1548,,,0.2076,,,0.1443,,,30.9302,,,,,9.5567,,,2.0012,,,0.0606,,,0.0515,,,0.0471,,,0.0435,,,0.0373,,,0.0373,,,0.1526,,,67.5481,,,692.0253,0.6702
71.628,,,8.5,,,0.0036717,,,80.3056,46.0068,,,,,3.8889,,,0.149,,,0.2072,,,0.1442,,,30.9302,,,,,9.555,,,1.9904,,,0.0618,,,0.0525,,,0.048,,,0.0443,,,0.0379,,,0.0379,,,0.1526,,,66.6715,,,689.3038,0.5517
71.7804,,,8.5,,,0.0026487,,,80.1994,41.7081,,,,,3.8889,,,0.1459,,,0.2071,,,0.1441,,,30.9302,,,,,9.554,,,1.982,,,0.0624,,,0.053,,,0.0484,,,0.0447,,,0.0383,,,0.0383,,,0.1526,,,65.8357,,,685.2458,0.486
71.9328,,,8.5,,,0.0026487,,,80.0719,40.0897,,,,,3.8889,,,0.1459,,,0.2074,,,0.1442,,,30.9302,,,,,9.5792,,,1.9757,,,0.062,,,0.0529,,,0.0483,,,0.0446,,,0.0382,,,0.0382,,,0.1526,,,65.1598,,,691.5555,0.4852
72.0852,,,8.5,,,0.0036531,,,79.9424,41.0782,,,,,3.8889,,,0.1452,,,0.2079,,,0.1444,,,30.9302,,,,,9.6249,,,1.9701,,,0.0609,,,0.0521,,,0.0476,,,0.044,,,0.0376,,,0.0376,,,0.1525,,,64.6482,,,686.5343,0.5479
72.2376,,,8.5,,,0.0057212,,,79.812,42.7481,,,,,3.8889,,,0.1427,,,0.2077,,,0.1442,,,30.9302,,,,,9.6463,,,1.9659,,,0.0612,,,0.0521,,,0.0476,,,0.044,,,0.0376,,,0.0376,,,0.1523,,,64.3197,,,689.059,0.6751
72.39,,,8.5,,,0.0068841,,,79.7862,42.5912,,,,,3.8889,,,0.141,,,0.2077,,,0.144,,,30.9302,,,,,9.654,,,1.9645,,,0.0614,,,0.0524,,,0.0479,,,0.0442,,,0.0377,,,0.0377,,,0.1519,,,64.2732,,,693.7151,0.7432
72.5424,,,8.5,,,0.0069416,,,79.884,41.2068,,,,,3.8889,,,0.142,,,0.2077,,,0.1438,,,30.9302,,,,,9.6628,,,1.9665,,,0.0621,,,0.0529,,,0.0483,,,0.0446,,,0.0381,,,0.0381,,,0.1515,,,64.3402,,,689.7214,0.7478
72.6948,,,8.5,,,0.0069425,,,80.0091,40.4756,,,,,3.8889,,,0.1454,,,0.2069,,,0.1434,,,30.9302,,,,,9.6867,,,1.9733,,,0.0622,,,0.053,,,0.0483,,,0.0446,,,0.0381,,,0.0381,,,0.151,,,64.3938,,,689.9781,0.7459
72.8472,,,8.5,,,0.0060434,,,80.2243,41.5064,,,,,3.8889,,,0.1473,,,0.2065,,,0.143,,,30.9302,,,,,9.7084,,,1.9829,,,0.0603,,,0.0514,,,0.047,,,0.0434,,,0.0371,,,0.0371,,,0.1505,,,64.6643,,,690.4198,0.6939
72.9996,,,8.5,,,0.0064485,,,80.548,43.8363,,,,,3.8889,,,0.1466,,,0.2063,,,0.1427,,,30.9302,,,,,9.7177,,,1.9924,,,0.0609,,,0.0518,,,0.0473,,,0.0436,,,0.0373,,,0.0373,,,0.1501,,,64.8325,,,692.3135,0.7177
73.152,,,8.5,,,0.005623,,,80.9341,45.2172,,,,,3.8889,,,0.1465,,,0.2064,,,0.1426,,,30.9302,,,,,9.7514,,,1.998,,,0.061,,,0.0517,,,0.0473,,,0.0436,,,0.0373,,,0.0373,,,0.1497,,,64.6018,,,694.6947,0.6697
73.3044,,,8.5,,,0.0049186,,,81.5047,45.6832,,,,,3.8889,,,0.1486,,,0.2058,,,0.1421,,,30.9302,,,,,9.8139,,,2.0002,,,0.059,,,0.0503,,,0.046,,,0.0425,,,0.0364,,,0.0364,,,0.1493,,,64.2456,,,693.0972,0.6283
73.4568,,,8.5,,,0.0043327,,,82.4763,45.71,,,,,3.8889,,,0.1516,,,0.2057,,,0.1419,,,30.9302,,,,,9.8975,,,1.9991,,,0.0591,,,0.0505,,,0.0461,,,0.0426,,,0.0365,,,0.0365,,,0.1489,,,63.9347,,,696.3284,0.5939
73.6092,,,8.5,,,0.0034788,,,81.8858,45.174,,,,,3.8889,,,0.1522,,,0.2052,,,0.1416,,,30.9302,,,,,9.9585,,,1.9982,,,0.0605,,,0.0516,,,0.0471,,,0.0434,,,0.0372,,,0.0372,,,0.1487,,,63.2848,,,696.4568,0.5394
73.7616,,,8.5,,,0.0033071,,,76.4953,44.1276,,,,,3.8889,,,0.1513,,,0.2047,,,0.1414,,,30.9302,,,,,9.9843,,,1.9981,,,0.0596,,,0.0509,,,0.0464,,,0.0428,,,0.0366,,,0.0366,,,0.1486,,,62.6831,,,690.3958,0.5267
73.914,,,8.5,,,0.0033974,,,76.0942,43.8389,,,,,3.8889,,,0.1518,,,0.2045,,,0.1414,,,30.9302,,,,,9.9906,,,2.0027,,,0.0598,,,0.0512,,,0.0467,,,0.0431,,,0.0369,,,0.0369,,,0.1487,,,62.3009,,,692.2983,0.5319
74.0664,,,8.5,,,0.003954,,,82.4239,44.6564,,,,,3.8889,,,0.1539,,,0.2046,,,0.1415,,,30.9302,,,,,9.9858,,,2.0109,,,0.0608,,,0.0519,,,0.0473,,,0.0437,,,0.0374,,,0.0374,,,0.1489,,,61.9027,,,693.9882,0.5675
74.2188,,,8.5,,,0.0035602,,,84.472,47.3532,,,,,3.8889,,,0.1539,,,0.2048,,,0.1417,,,30.9302,,,,,9.9811,,,2.0189,,,0.0604,,,0.0514,,,0.047,,,0.0433,,,0.037,,,0.037,,,0.1493,,,61.4679,,,692.4511,0.5443
74.3712,,,8.5,,,0.0036743,,,85.2333,49.9876,,,,,3.8889,,,0.151,,,0.2045,,,0.1418,,,30.9302,,,,,9.9817,,,2.0343,,,0.0586,,,0.0503,,,0.046,,,0.0424,,,0.0363,,,0.0363,,,0.1498,,,61.266,,,697.7171,0.5526
74.5236,,,8.5,,,0.0043929,,,87.5422,48.5062,,,,,3.8889,,,0.1524,,,0.2045,,,0.1422,,,30.9302,,,,,9.989,,,2.0782,,,0.0587,,,0.0504,,,0.046,,,0.0424,,,0.0362,,,0.0362,,,0.1508,,,60.9884,,,688.706,0.5977
74.676,,,8.5,,,0.005277,,,88.203,42.6413,,,,,3.8889,,,0.163,,,0.2063,,,0.1435,,,30.9302,,,,,9.9933,,,2.1478,,,0.0601,,,0.0517,,,0.0471,,,0.0435,,,0.0372,,,0.0372,,,0.152,,,60.6134,,,690.757,0.6495
74.8284,,,8.5,,,0.0055,,,88.2756,38.4157,,,,,3.8889,,,0.1776,,,0.2096,,,0.1452,,,30.9302,,,,,9.9793,,,2.2071,,,0.0622,,,0.0533,,,0.0486,,,0.0449,,,0.0384,,,0.0384,,,0.1518,,,60.2688,,,696.501,0.6621
74.9808,,,8.5,,,0.0054628,,,88.7264,38.2382,,,,,3.8889,,,0.1766,,,0.2098,,,0.1441,,,30.9302,,,,,9.9569,,,2.1995,,,0.065,,,0.0562,,,0.0513,,,0.0473,,,0.0404,,,0.0404,,,0.15,,,60.1643,,,692.7682,0.6593
75.1332,,,8.5,,,0.0052071,,,87.1032,41.3603,,,,,3.8889,,,0.1609,,,0.2047,,,0.1407,,,30.9302,,,,,9.9331,,,2.1384,,,0.0708,,,0.0632,,,0.0575,,,0.0531,,,0.0451,,,0.0451,,,0.1476,,,60.1322,,,695.5295,0.6438
75.2856,,,8.5,,,0.0046372,,,79.7083,41.6646,,,,,3.8889,,,0.1427,,,0.2032,,,0.1398,,,30.9302,,,,,9.9228,,,2.071,,,0.0548,,,0.049,,,0.0449,,,0.0417,,,0.0352,,,0.0352,,,0.1465,,,60.3473,,,692.5071,0.6096
75.438,,,8.5,,,0.004323,,,79.4769,43.782,,,,,3.8889,,,0.1347,,,0.2032,,,0.1399,,,30.9302,,,,,9.9244,,,2.0355,,,0.0535,,,0.0475,,,0.0438,,,0.0404,,,0.0345,,,0.0345,,,0.1464,,,60.7616,,,691.8127,0.5915
75.5904,,,8.5,,,0.0050788,,,85.4526,43.7377,,,,,3.8889,,,0.1322,,,0.2031,,,0.1399,,,30.9302,,,,,9.9467,,,2.0202,,,0.0728,,,0.0645,,,0.0603,,,0.0549,,,0.0471,,,0.0471,,,0.1466,,,61.1338,,,692.3304,0.6392
75.7428,,,8.5,,,0.0063124,,,87.3559,43.2842,,,,,3.8889,,,0.1277,,,0.2029,,,0.1399,,,30.9302,,,,,9.9728,,,2.0055,,,0.0413,,,0.0308,,,0.03,,,0.0285,,,0.0248,,,0.0248,,,0.1469,,,61.1715,,,690.7891,0.7122
75.8952,,,8.5,,,0.0064107,,,88.0153,42.2055,,,,,3.8889,,,0.1252,,,0.2028,,,0.1401,,,30.9302,,,,,9.9939,,,1.9965,,,0.052,,,0.0432,,,0.0403,,,0.0378,,,0.0328,,,0.0328,,,0.1472,,,61.2152,,,691.347,0.7164
76.0476,,,8.5,,,0.0079893,,,88.0031,42.727,,,,,3.8889,,,0.1279,,,0.2031,,,0.1404,,,30.9302,,,,,9.9997,,,1.9973,,,0.0735,,,0.0659,,,0.062,,,0.0589,,,0.0518,,,0.0516,,,0.1477,,,61.2107,,,694.7267,0.802
76.2,,,8.5,,,0.0073257,,,87.4122,43.8564,,,,,3.8889,,,0.1342,,,0.2035,,,0.1407,,,30.9302,,,,,9.9972,,,2.0028,,,0.0961,,,0.0859,,,0.0815,,,0.0779,,,0.0687,,,0.0681,,,0.148,,,61.2848,,,692.6236,0.7657
76.3524,,,8.5,,,0.0055558,,,86.8583,44.7466,,,,,3.8889,,,0.1381,,,0.2038,,,0.141,,,30.9822,,,,,9.985,,,2.0029,,,0.0664,,,0.0583,,,0.0542,,,0.0507,,,0.0442,,,0.0441,,,0.1483,,,61.6045,,,692.8884,0.6644
76.5048,,,8.5,,,0.0044018,,,86.6976,44.5219,,,,,3.8889,,,0.1375,,,0.204,,,0.1411,,,31.1578,,,,,9.97,,,1.9972,,,0.0574,,,0.0508,,,0.0462,,,0.0423,,,0.0366,,,0.0366,,,0.1485,,,62.208,,,692.9124,0.5941
76.6572,,,8.5,,,0.0046841,,,86.5859,43.6913,,,,,3.8889,,,0.1347,,,0.2043,,,0.1413,,,31.2098,,,,,9.9551,,,1.9915,,,0.0622,,,0.054,,,0.0492,,,0.0454,,,0.0391,,,0.0391,,,0.1486,,,62.6554,,,687.4535,0.6111
76.8096,,,8.5,,,0.0044372,,,86.5723,43.5986,,,,,3.8889,,,0.1345,,,0.2045,,,0.1414,,,31.2098,,,,,9.9435,,,1.9936,,,0.0654,,,0.0562,,,0.0515,,,0.0476,,,0.0413,,,0.0413,,,0.1489,,,63.2893,,,688.9426,0.5959
76.962,,,8.5,,,0.0040372,,,86.5658,43.3857,,,,,3.8889,,,0.138,,,0.2046,,,0.1417,,,31.2098,,,,,9.9252,,,2.0038,,,0.0702,,,0.0598,,,0.055,,,0.0507,,,0.0437,,,0.0437,,,0.1493,,,63.8678,,,692.6073,0.572
77.1144,,,8.5,,,0.0041345,,,86.5167,45.0742,,,,,3.8889,,,0.1443,,,0.2047,,,0.142,,,31.2098,,,,,9.9103,,,2.0158,,,0.0695,,,0.0596,,,0.0544,,,0.0502,,,0.0431,,,0.0431,,,0.1498,,,64.0946,,,688.4771,0.5779
77.2668,,,8.5,,,0.0050469,,,86.5769,43.3764,,,,,3.8889,,,0.1481,,,0.2054,,,0.1425,,,31.2098,,,,,9.9048,,,2.0186,,,0.0648,,,0.0554,,,0.0506,,,0.0468,,,0.0402,,,0.0402,,,0.1503,,,63.9956,,,688.1317,0.636
77.4192,,,8.5,,,0.0051372,,,86.5777,41.0193,,,,,3.8889,,,0.1492,,,0.2058,,,0.1428,,,31.2098,,,,,9.8937,,,2.0137,,,0.062,,,0.0532,,,0.0486,,,0.045,,,0.0388,,,0.0388,,,0.1507,,,64.0116,,,688.0474,0.6416
77.5716,,,8.5,,,0.0051487,,,86.4968,39.7645,,,,,3.8889,,,0.1488,,,0.2055,,,0.1428,,,31.2098,,,,,9.85,,,2.0079,,,0.0637,,,0.0543,,,0.0496,,,0.0459,,,0.0396,,,0.0396,,,0.1512,,,64.0205,,,688.5292,0.6401
77.724,,,8.5,,,0.0057929,,,86.5671,41.1378,,,,,3.8889,,,0.1487,,,0.2057,,,0.1431,,,31.2098,,,,,9.7662,,,2.0081,,,0.0704,,,0.0596,,,0.0544,,,0.0502,,,0.0434,,,0.0434,,,0.1516,,,63.734,,,692.6514,0.679
77.8764,,,8.5,,,0.0068628,,,86.5009,42.5747,,,,,3.8889,,,0.1488,,,0.2062,,,0.1435,,,31.2098,,,,,9.6693,,,2.013,,,0.0771,,,0.0646,,,0.0589,,,0.0544,,,0.0467,,,0.0467,,,0.1521,,,63.4884,,,686.2814,0.739
78.0288,,,8.5,,,0.0077327,,,86.5515,42.8778,,,,,3.8889,,,0.1501,,,0.2066,,,0.1439,,,31.2098,,,,,9.5886,,,2.0208,,,0.0669,,,0.0571,,,0.0522,,,0.0482,,,0.0417,,,0.0417,,,0.1526,,,63.2384,,,688.0355,0.7891
78.1812,,,8.5,,,0.0077956,,,86.5614,42.4748,,,,,3.8889,,,0.1535,,,0.2072,,,0.1444,,,31.2098,,,,,9.5351,,,2.0301,,,0.0638,,,0.0548,,,0.05,,,0.0463,,,0.0402,,,0.0402,,,0.1531,,,63.0188,,,693.1452,0.7928
78.3336,,,8.5,,,0.0068327,,,86.4921,43.2918,,,,,3.8889,,,0.1574,,,0.2073,,,0.1447,,,31.2098,,,,,9.4941,,,2.037,,,0.0762,,,0.0659,,,0.0606,,,0.0563,,,0.0488,,,0.0471,,,0.1537,,,63.0741,,,691.4194,0.7375
78.486,,,8.5,,,0.0053416,,,86.498,45.0805,,,,,3.8889,,,0.1597,,,0.2075,,,0.145,,,31.2098,,,,,9.461,,,2.0369,,,0.1014,,,0.0896,,,0.0831,,,0.0783,,,0.0679,,,0.0622,,,0.1541,,,63.2848,,,693.1452,0.653
78.6384,,,8.5,,,0.0043142,,,86.361,45.2555,,,,,3.8889,,,0.1579,,,0.2078,,,0.1453,,,31.2098,,,,,9.4324,,,2.0284,,,0.0735,,,0.0623,,,0.0573,,,0.0548,,,0.0486,,,0.0469,,,0.1545,,,63.5553,,,690.6487,0.5891
78.7908,,,8.5,,,0.0031788,,,86.088,46.8013,,,,,3.8889,,,0.1528,,,0.2082,,,0.1456,,,31.2098,,,,,9.3917,,,2.0165,,,0.0664,,,0.0562,,,0.0513,,,0.0478,,,0.0418,,,0.0418,,,0.1549,,,63.6482,,,694.9476,0.5142
78.9432,,,8.5,,,0.0026327,,,86.1913,48.4325,,,,,3.8889,,,0.1484,,,0.2089,,,0.1459,,,31.2098,,,,,9.3195,,,2.01,,,0.0648,,,0.0555,,,0.0507,,,0.0468,,,0.0405,,,0.0405,,,0.1552,,,63.7848,,,695.2848,0.4765
79.0956,,,8.5,,,0.0020788,,,86.2974,51.0662,,,,,3.8889,,,0.1466,,,0.2092,,,0.1462,,,31.2098,,,,,9.2243,,,2.0082,,,0.0656,,,0.0559,,,0.0511,,,0.0472,,,0.0408,,,0.0408,,,0.1555,,,63.9812,,,690.3556,0.4355
79.248,,,8.5,,,0.0022442,,,85.9875,51.5785,,,,,3.8889,,,0.1493,,,0.2095,,,0.1464,,,31.2098,,,,,9.1508,,,2.0116,,,0.0727,,,0.0609,,,0.0554,,,0.0512,,,0.0444,,,0.0444,,,0.1557,,,63.9259,,,688.9747,0.4473
79.4004,,,8.5,,,0.0026858,,,86.1032,48.3188,,,,,3.8889,,,0.1539,,,0.2098,,,0.1465,,,31.2098,,,,,9.1272,,,2.0174,,,0.0832,,,0.0678,,,0.0612,,,0.0566,,,0.0495,,,0.0495,,,0.1557,,,63.7268,,,691.042,0.4791
79.5528,,,8.5,,,0.0035142,,,86.0405,45.3225,,,,,3.8889,,,0.1583,,,0.2099,,,0.1465,,,31.2098,,,,,9.1598,,,2.0237,,,0.072,,,0.0604,,,0.0548,,,0.0507,,,0.044,,,0.044,,,0.1556,,,63.3678,,,693.4503,0.5359
79.7052,,,8.5,,,0.0039186,,,85.9697,44.0872,,,,,3.8889,,,0.1602,,,0.2104,,,0.1466,,,31.2098,,,,,9.2214,,,2.0278,,,0.0674,,,0.0573,,,0.0522,,,0.0482,,,0.0416,,,0.0416,,,0.1555,,,62.7035,,,691.0822,0.5621
79.8576,,,8.5,,,0.0039956,,,85.9766,46.2071,,,,,3.8889,,,0.1627,,,0.211,,,0.1468,,,31.2098,,,,,9.2916,,,2.0318,,,0.0684,,,0.0578,,,0.0527,,,0.0487,,,0.042,,,0.042,,,0.1556,,,61.859,,,692.2902,0.5682
80.01,,,8.5,,,0.0035858,,,85.9492,47.6639,,,,,3.8889,,,0.1678,,,0.2107,,,0.1469,,,31.2098,,,,,9.35,,,2.0394,,,0.0681,,,0.0578,,,0.0526,,,0.0486,,,0.0419,,,0.0419,,,0.1558,,,61.125,,,687.9512,0.5429
80.1624,,,8.5,,,0.0034885,,,84.2526,48.6634,,,,,3.8889,,,0.1747,,,0.2102,,,0.1468,,,31.2098,,,,,9.3791,,,2.0504,,,0.0638,,,0.0545,,,0.0497,,,0.0458,,,0.0396,,,0.0396,,,0.1559,,,60.4607,,,686.4299,0.5352
80.3148,,,8.5,,,0.0032372,,,78.4489,48.9206,,,,,3.8889,,,0.1805,,,0.2103,,,0.1468,,,31.2098,,,,,9.3797,,,2.0603,,,0.0504,,,0.0432,,,0.0396,,,0.0368,,,0.0319,,,0.0319,,,0.1559,,,59.9447,,,692.3223,0.5192
80.4672,,,8.5,,,0.0030929,,,76.7657,48.6328,,,,,3.8889,,,0.1861,,,0.2104,,,0.1468,,,31.2098,,,,,9.3658,,,2.0695,,,0.0336,,,0.0292,,,0.0268,,,0.0252,,,0.0221,,,0.0221,,,0.1558,,,59.7572,,,690.7369,0.5097
80.6196,,,8.5,,,0.0035602,,,76.7152,46.0073,,,,,3.8889,,,0.1904,,,0.2102,,,0.1466,,,31.2098,,,,,9.3533,,,2.0751,,,0.0548,,,0.0467,,,0.0427,,,0.0396,,,0.0343,,,0.0343,,,0.1556,,,59.8402,,,687.9391,0.5387
80.772,,,8.5,,,0.0047584,,,75.1144,43.7788,,,,,3.8889,,,0.1906,,,0.2097,,,0.1463,,,31.2098,,,,,9.3412,,,2.0754,,,0.0672,,,0.0571,,,0.0521,,,0.0481,,,0.0416,,,0.0416,,,0.1554,,,59.9563,,,690.0745,0.616
80.9244,,,8.5,,,0.0051026,,,70.0932,42.4097,,,,,3.8889,,,0.184,,,0.2094,,,0.1461,,,31.2098,,,,,9.3155,,,2.0685,,,0.072,,,0.0614,,,0.056,,,0.0516,,,0.0447,,,0.0447,,,0.1551,,,60.2777,,,689.3842,0.6365
81.0768,,,8.5,,,0.0042743,,,68.6233,42.4903,,,,,3.8889,,,0.1755,,,0.2093,,,0.146,,,31.2098,,,,,9.2938,,,2.0597,,,0.0671,,,0.0561,,,0.051,,,0.0472,,,0.041,,,0.041,,,0.1549,,,60.5625,,,690.54,0.5835
81.2292,,,8.5,,,0.0035858,,,68.658,40.684,,,,,3.8889,,,0.1679,,,0.2094,,,0.1459,,,31.2098,,,,,9.2861,,,2.0522,,,0.0653,,,0.0529,,,0.0474,,,0.0442,,,0.0386,,,0.0386,,,0.1547,,,60.8357,,,685.8278,0.5395
81.3816,,,8.5,,,0.0039159,,,68.7103,39.6769,,,,,3.8889,,,0.163,,,0.2091,,,0.1458,,,31.2098,,,,,9.2956,,,2.0481,,,0.0589,,,0.0498,,,0.0452,,,0.042,,,0.0368,,,0.0368,,,0.1546,,,61.1527,,,688.4809,0.5607
81.534,,,8.5,,,0.0048867,,,68.7009,40.7293,,,,,3.8889,,,0.1601,,,0.2092,,,0.1458,,,31.2098,,,,,9.3144,,,2.0466,,,0.0643,,,0.0551,,,0.0503,,,0.0465,,,0.0406,,,0.0406,,,0.1545,,,61.3518,,,689.5768,0.6211
81.6864,,,8.5,,,0.0049177,,,68.6729,45.1989,,,,,3.8889,,,0.1596,,,0.2094,,,0.1457,,,31.2098,,,,,9.3456,,,2.0456,,,0.0776,,,0.0676,,,0.0614,,,0.0566,,,0.0492,,,0.0471,,,0.1543,,,61.4027,,,690.1228,0.624
81.8388,,,8.5,,,0.0063194,,,68.7202,48.0097,,,,,3.8889,,,0.1619,,,0.2092,,,0.1455,,,31.2098,,,,,9.3807,,,2.045,,,18584.9746,,,18584.9629,,,18584.9551,,,18584.9473,,,18584.9395,,,18584.9316,,,0.1541,,,61.266,,,694.2209,0.7057
81.9912,,,8.5,,,0.006346,,,68.8027,47.8389,,,,,3.8889,,,0.1671,,,0.2086,,,0.1453,,,31.2098,,,,,9.3987,,,2.0507,,,62830.293,,,62830.2813,,,62830.2734,,,62830.2734,,,62830.2656,,,62830.2617,,,0.1539,,,60.9143,,,691.9693,0.7076
82.1436,,,8.5,,,0.0062079,,,68.9423,46.3817,,,,,3.8889,,,0.1717,,,0.2084,,,0.1451,,,31.2098,,,,,9.391,,,2.0607,,,18584.9883,,,18584.9629,,,18584.9531,,,18584.9473,,,18584.9336,,,18584.9219,,,0.1537,,,60.4723,,,691.8447,0.6964
82.296,,,8.5,,,0.0040018,,,69.0535,44.3905,,,,,3.8889,,,0.1754,,,0.2084,,,0.145,,,31.2098,,,,,9.3628,,,2.0742,,,0.052,,,0.0422,,,0.0389,,,0.0357,,,0.0306,,,0.0267,,,0.1536,,,60.0785,,,691.5076,0.5623
82.4484,,,8.5,,,0.0026558,,,69.1134,42.8342,,,,,3.8889,,,0.1762,,,0.2084,,,0.145,,,31.2098,,,,,9.3296,,,2.0807,,,0.0487,,,0.0421,,,0.0388,,,0.036,,,0.0321,,,0.0321,,,0.1536,,,59.6554,,,689.9863,0.4775
82.6008,,,8.5,,,0.0022602,,,69.1247,40.1312,,,,,3.8889,,,0.1767,,,0.2085,,,0.1451,,,31.2098,,,,,9.3025,,,2.0819,,,0.039,,,0.0333,,,0.0311,,,0.0293,,,0.0265,,,0.0265,,,0.1536,,,59.4768,,,691.2025,0.4494
