DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR:1,ECGR:2,ECGR:3,HART:1,HART:2,HART:3,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HLLD,HLLS,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HRLD:1,HRLD:2,HRLS:1,HRLS:2,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RXO8:1,RXO8:2,RXOZ,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
89.6112,,,8.5,,,-0.0086995,,,84.5864,,,41.6046,,,3.1475,,,3.693,,,0.1794,0.0413,0.0033,,,0.1178,,,0.0812,,,,,,,26.4556,,,,,8.6984,,,2.0248,,,0.085,,,53.4409,,,608.7269,0.537435
89.7636,,,8.5,,,-0.0094979,,,84.7135,,,37.4737,,,3.1589,,,3.693,,,0.1742,0.0436,0.0066,,,0.1176,,,0.0809,,,,,,,26.4563,,,,,8.7494,,,2.0196,,,0.0844,,,53.8739,,,599.6729,0.714434
89.916,,,8.5,,,-0.009899,,,84.6731,,,38.6873,,,4.767,,,3.693,,,0.1785,0.0422,0.0014,,,0.1174,,,0.0803,,,,,,,26.4563,,,,,8.8273,,,2.0303,,,0.0836,,,54.3114,,,596.9347,0.819525
90.0684,,,8.5,,,-0.0099,,,84.6165,,,44.8637,,,3.0337,,,3.693,,,0.1843,0.0419,0.0048,,,0.1158,,,0.0794,,,,,,,26.4563,,,,,8.8924,,,2.042,,,0.0828,,,53.0658,,,608.2376,0.86558
90.2208,,,8.5,,,-0.0099997,,,84.7359,,,45.7737,,,2.6354,,,3.693,,,0.188,0.044,0.0084,,,0.1157,,,0.0793,,,,,,,26.4563,,,,,8.9691,,,2.0439,,,0.0826,,,54.4962,,,606.9102,0.973716
90.3732,,,8.5,,,-0.0096011,,,84.9759,,,48.738,,,1.7959,,,3.693,,,0.1855,0.0427,0.0078,,,0.1155,,,0.0792,,,,,,,26.4563,,,,,9.0076,,,2.0406,,,0.0825,,,52.5676,,,617.3118,0.739816
90.5256,,,8.5,,,-0.0090016,,,84.9613,,,46.0907,,,1.8067,,,3.693,,,0.1831,0.0427,0.0089,,,0.1153,,,0.079,,,,,,,26.4563,,,,,8.9841,,,2.0444,,,0.0823,,,53.7469,,,611.0056,0.604554
90.678,,,8.5,,,-0.0084016,,,85.1195,,,45.4804,,,1.3299,,,3.693,,,0.1842,0.0443,0.0112,,,0.1152,,,0.0789,,,,,,,26.4563,,,,,8.9423,,,2.0551,,,0.082,,,54.4357,,,609.6318,0.505061
90.8304,,,8.5,,,-0.0084,,,85.4431,,,39.1401,,,2.0885,,,3.693,,,0.1835,0.0425,0.0051,,,0.1147,,,0.0786,,,,,,,26.4563,,,,,8.9276,,,2.0591,,,0.0818,,,53.3778,,,609.1758,0.504999
90.9828,,,8.5,,,-0.0083003,,,85.8407,,,39.4137,,,2.6271,,,3.693,,,0.1802,0.0465,0.0093,,,0.1142,,,0.0783,,,,,,,26.4563,,,,,8.9423,,,2.0612,,,0.0817,,,53.4997,,,606.9126,0.488942
91.1352,,,8.5,,,-0.0082003,,,86.213,,,40.49,,,1.5744,,,3.693,,,0.174,0.046,0.015,,,0.1135,,,0.0781,,,,,,,26.4563,,,,,8.9401,,,2.0633,,,0.0818,,,54.1234,,,603.2874,0.473141
91.2876,,,8.5,,,-0.0082,,,86.3163,,,41.9046,,,1.7786,,,3.6695,,,0.1741,0.0439,0.0093,,,0.1139,,,0.0783,,,,,,,26.4563,,,,,8.9286,,,2.0691,,,0.082,,,52.2549,,,615.0403,0.480281
91.44,,,8.5,,,-0.0082997,,,86.2239,,,41.6446,,,2.1371,,,3.6929,,,0.1734,0.0441,0.0051,,,0.1144,,,0.0787,,,,,,,26.4563,,,,,8.9365,,,2.0618,,,0.0823,,,53.372,,,612.3568,0.493864
91.5924,,,8.5,,,-0.0083997,,,86.3317,,,41.5554,,,3.2584,,,3.693,,,0.1693,0.0412,0.0039,,,0.1148,,,0.079,,,,,,,26.4563,,,,,8.9396,,,2.0452,,,0.0826,,,51.8789,,,610.5401,0.495994
91.7448,,,8.5,,,-0.0089984,,,86.4348,,,39.7333,,,2.9876,,,3.693,,,0.1655,0.043,0.0079,,,0.1153,,,0.0792,,,,,,,26.4563,,,,,8.9143,,,2.0329,,,0.0827,,,51.9373,,,609.1782,0.601223
91.8972,,,8.5,,,-0.008601,,,86.2815,,,39.896,,,5.5626,,,3.693,,,0.1652,0.0415,0.0004,,,0.1149,,,0.0791,,,,,,,26.4563,,,,,8.8692,,,2.0299,,,0.0828,,,51.3141,,,610.5317,0.529091
92.0496,,,8.5,,,-0.0086997,,,86.5162,,,39.2922,,,3.7139,,,3.693,,,0.173,0.0394,42622.2188,,,0.1146,,,0.0791,,,,,,,26.4563,,,,,8.8319,,,2.0373,,,0.083,,,53.6189,,,614.6069,0.546653
92.202,,,8.5,,,-0.0085005,,,86.3316,,,39.1467,,,1.6957,,,3.693,,,0.183,0.0374,112.1659,,,0.1156,,,0.0796,,,,,,,26.4563,,,,,8.8264,,,2.0477,,,0.0833,,,52.1289,,,614.6177,0.514186
92.3544,,,8.5,,,-0.008899,,,86.2783,,,40.4175,,,3.0227,,,3.6812,,,0.1881,0.0453,0.0082,,,0.116,,,0.0798,,,,,,,26.4563,,,,,8.8113,,,2.0537,,,0.0835,,,51.938,,,610.5461,0.591895
92.5068,,,8.5,,,-0.0086008,,,86.2199,,,41.9766,,,1.7517,,,3.693,,,0.1839,0.0426,0.008,,,0.1164,,,0.08,,,,,,,26.4563,,,,,8.7885,,,2.0485,,,0.0836,,,53.9946,,,601.9397,0.530861
92.6592,,,8.5,,,-0.0088992,,,85.9593,,,43.9466,,,1.7901,,,3.693,,,0.1753,0.0398,0.0039,,,0.117,,,0.0802,,,,,,,26.4563,,,,,8.7549,,,2.0396,,,0.0835,,,53.3766,,,594.6786,0.590742
92.8116,,,8.5,,,-0.0089997,,,85.7153,,,45.1971,,,3.0758,,,3.693,,,0.168,0.0425,0.0056,,,0.1163,,,0.0798,,,,,,,26.4563,,,,,8.7506,,,2.0343,,,0.0833,,,53.562,,,610.4937,0.598779
92.964,,,8.5,,,-0.0087008,,,85.8549,,,47.4975,,,4.1135,,,3.693,,,0.165,0.0466,0.0077,,,0.1157,,,0.0796,,,,,,,26.4563,,,,,8.7567,,,2.037,,,0.0831,,,52.8768,,,610.5353,0.550627
93.1164,,,8.5,,,-0.0086003,,,86.186,,,48.1934,,,2.8447,,,3.693,,,0.1703,0.0432,0.0078,,,0.1162,,,0.0797,,,,,,,26.4563,,,,,8.7965,,,2.043,,,0.083,,,53.6854,,,615.5117,0.535041
93.2688,,,8.5,,,-0.008201,,,86.3821,,,47.1613,,,2.7482,,,3.693,,,0.1779,0.042,0.0068,,,0.116,,,0.0795,,,,,,,26.4563,,,,,8.8449,,,2.0445,,,0.0828,,,52.8148,,,614.6201,0.482239
93.4212,,,8.5,,,-0.0082,,,86.3007,,,43.5243,,,2.4785,,,3.6812,,,0.183,0.0423,0.0072,,,0.1161,,,0.0795,,,,,,,26.4563,,,,,8.9011,,,2.0426,,,0.0826,,,52.1268,,,612.808,0.483297
93.5736,,,8.5,,,-0.0084992,,,87.3991,,,42.3069,,,2.8388,,,3.693,,,0.1765,0.0443,0.0085,,,0.1159,,,0.0792,,,,,,,26.4563,,,,,8.9382,,,2.0317,,,0.0822,,,51.8133,,,615.9701,0.518108
93.726,,,8.5,,,-0.008899,,,78.6882,,,42.1094,,,2.114,,,3.693,,,0.1707,0.0443,0.0136,,,0.1154,,,0.0788,,,,,,,26.4563,,,,,8.9711,,,2.0273,,,0.0817,,,51.0021,,,612.8116,0.591507
93.8784,,,8.5,,,-0.0085011,,,77.1584,,,42.2453,,,3.7346,,,3.693,,,0.1667,0.0403,0.0014,,,0.1144,,,0.0782,,,,,,,26.4563,,,,,9.0343,,,2.0251,,,0.0813,,,51.0623,,,616.8749,0.521884
94.0308,,,8.5,,,-0.0083005,,,85.2968,,,41.2587,,,3.1394,,,3.693,,,0.163,0.0403,0.0022,,,0.114,,,0.078,,,,,,,26.4563,,,,,9.0982,,,2.0217,,,0.081,,,49.2548,,,614.1712,0.485994
94.1832,,,8.5,,,-0.0083,,,85.5531,,,40.3033,,,2.9391,,,3.693,,,0.1589,0.0435,0.0062,,,0.1133,,,0.0777,,,,,,,26.4563,,,,,9.1641,,,2.0184,,,0.0809,,,48.876,,,605.5685,0.49348
94.3356,,,8.5,,,-0.0084995,,,85.5938,,,38.0296,,,2.7627,,,3.693,,,0.155,0.0433,0.0071,,,0.1136,,,0.0777,,,,,,,26.4563,,,,,9.2128,,,2.0236,,,0.0809,,,48.8127,,,601.9266,0.517038
94.488,,,8.5,,,-0.0085,,,88.8319,,,39.2667,,,2.4848,,,3.693,,,0.1636,0.0433,0.008,,,0.1138,,,0.0778,,,,,,,26.4563,,,,,9.2727,,,2.0711,,,0.0809,,,47.6905,,,606.8935,0.529667
94.6404,,,8.5,,,-0.0084003,,,74.5879,,,36.5686,,,1.9112,,,3.693,,,0.1826,0.0323,0.001,,,0.1124,,,0.0774,,,,,,,26.4563,,,,,9.3265,,,2.1553,,,0.0809,,,48.6849,,,611.883,0.509653
94.7928,,,8.5,,,-0.008799,,,73.0416,,,35.3097,,,1.0858,,,3.693,,,0.2114,0.0372,0.0042,,,0.1103,,,0.0785,,,,,,,26.4563,,,,,9.3529,,,2.2459,,,0.0901,,,47.8148,,,610.5389,0.569443
94.9452,,,8.5,,,-0.0086005,,,73.2312,,,34.4461,,,2.2059,,,3.693,,,0.2206,0.0895,0.0021,,,0.1135,,,0.0891,,,,,,,26.4563,,,,,9.338,,,2.2588,,,0.1025,,,47.9372,,,614.1545,0.53918
95.0976,,,8.5,,,-0.0087995,,,73.1192,,,38.4365,,,2.9527,,,3.6812,,,0.1996,0.1286,0.0057,,,0.142,,,0.1056,,,,,,,26.4563,,,,,9.2956,,,2.1793,,,0.1179,,,47.5635,,,616.8785,0.581488
95.25,,,8.5,,,-0.0087003,,,71.532,,,42.1351,,,1.5335,,,3.693,,,0.1674,0.117,0.0133,,,0.1442,,,0.1049,,,,,,,26.4563,,,,,9.2448,,,2.0773,,,0.1114,,,48.3729,,,610.0996,0.557464
95.4024,,,8.5,,,-0.0087997,,,71.4591,,,44.2837,,,1.3966,,,3.693,,,0.1463,0.0993,0.0096,,,0.1399,,,0.0953,,,,,,,26.4563,,,,,9.202,,,2.0136,,,0.0972,,,49.9957,,,615.0581,0.570266
95.5548,,,8.5,,,-0.0090992,,,78.0981,,,43.452,,,1.1577,,,3.693,,,0.1476,0.0382,0.006,,,0.1277,,,0.0848,,,,,,,26.4563,,,,,9.1597,,,2.0087,,,0.0863,,,50.4987,,,606.928,0.622762
95.7072,,,8.5,,,-0.0089005,,,62.8372,,,43.9082,,,1.1859,,,3.693,,,0.152,0.0409,0.0162,,,0.1116,,,0.077,,,,,,,26.4563,,,,,9.1102,,,2.0134,,,0.0811,,,51.8091,,,601.9302,0.590784
95.8596,,,8.5,,,-0.0090995,,,62.7435,,,44.9251,,,2.4146,,,3.6695,,,0.1559,0.0397,0.0044,,,0.1111,,,0.0771,,,,,,,26.4563,,,,,9.0382,,,2.0165,,,0.0815,,,52.3112,,,615.4891,0.633188
96.012,,,8.5,,,-0.0091997,,,65.1115,,,46.2062,,,3.3542,,,3.6929,,,0.1544,0.0453,0.0067,,,0.1124,,,0.0779,,,,,,,26.4563,,,,,8.9574,,,2.005,,,0.0821,,,54.1202,,,614.6201,0.645268
96.1644,,,8.5,,,-0.0098982,,,65.1698,,,46.6161,,,2.849,,,3.693,,,0.1501,0.0421,0.0056,,,0.1129,,,0.0784,,,,,,,26.4563,,,,,8.8515,,,1.9845,,,0.0827,,,54.0627,,,615.5225,0.871106
96.3168,,,8.5,,,-0.0090024,,,65.0543,,,42.4511,,,3.2847,,,3.693,,,0.1478,0.0427,0.005,,,0.1145,,,0.0791,,,,,,,26.4563,,,,,8.7557,,,1.9644,,,0.083,,,53.8755,,,620.5012,0.623852
96.4692,,,8.5,,,-0.008601,,,65.4134,,,40.2355,,,3.0059,,,3.693,,,0.1516,0.0432,0.0076,,,0.1142,,,0.0789,,,,,,,26.4563,,,,,8.6985,,,1.9596,,,0.0829,,,55.3711,,,614.1807,0.549893
96.6216,,,8.5,,,-0.0085003,,,73.1976,,,39.1973,,,2.3249,,,3.693,,,0.1642,0.0416,0.007,,,0.1134,,,0.0786,,,,,,,26.4563,,,,,8.7071,,,1.975,,,0.0828,,,55.4997,,,617.7833,0.521175
96.774,,,8.5,,,-0.0089987,,,73.4021,,,42.4824,,,2.8732,,,3.693,,,0.172,0.0444,0.0087,,,0.1132,,,0.0785,,,,,,,26.4563,,,,,8.7596,,,1.9888,,,0.0827,,,56.061,,,615.5308,0.625126
96.9264,,,8.5,,,-0.008601,,,78.6695,,,41.9646,,,2.9641,,,3.693,,,0.1734,0.0405,0.0032,,,0.1136,,,0.0786,,,,,,,26.4563,,,,,8.7885,,,1.9964,,,0.0827,,,56.7482,,,604.6672,0.541222
97.0788,,,8.5,,,-0.008201,,,71.1138,,,42.0148,,,3.1994,,,3.693,,,0.1707,0.0429,0.005,,,0.1142,,,0.0787,,,,,,,26.4563,,,,,8.784,,,1.9999,,,0.0826,,,56.8747,,,597.4002,0.485446
97.2312,,,8.5,,,-0.0082,,,70.995,,,40.6853,,,3.0949,,,3.693,,,0.1728,0.0422,0.0062,,,0.1134,,,0.0784,,,,,,,26.4563,,,,,8.7754,,,2.008,,,0.0824,,,56.7503,,,625.8824,0.478518
97.3836,,,8.5,,,-0.0082,,,70.8903,,,41.3073,,,3.5697,,,3.693,,,0.176,0.0404,0.0022,,,0.1136,,,0.0784,,,,,,,26.4563,,,,,8.7788,,,2.0156,,,0.0824,,,57.872,,,610.1234,0.488274
97.536,,,8.5,,,-0.008599,,,78.7793,,,41.1153,,,2.8867,,,3.693,,,0.1785,0.042,0.0051,,,0.1133,,,0.0784,,,,,,,26.4563,,,,,8.7893,,,2.0193,,,0.0825,,,58.1243,,,615.0581,0.553927
97.6884,,,8.5,,,-0.008201,,,78.7606,,,39.4641,,,2.5442,,,3.693,,,0.18,0.0399,0.0038,,,0.1127,,,0.0783,,,,,,,26.4563,,,,,8.7748,,,2.0223,,,0.0828,,,57.1276,,,615.0712,0.48179
97.8408,,,8.5,,,-0.0081003,,,78.8654,,,37.3541,,,4.8538,,,3.693,,,0.1792,0.0417,0.0025,,,0.113,,,0.0786,,,,,,,26.4563,,,,,8.7445,,,2.0191,,,0.0831,,,58.7457,,,617.3333,0.464146
97.9932,,,8.5,,,-0.0081,,,70.7046,,,36.6776,,,3.4706,,,3.693,,,0.1772,0.0432,0.0062,,,0.1135,,,0.0789,,,,,,,26.4563,,,,,8.7067,,,2.0122,,,0.0835,,,57.2539,,,605.1244,0.476966
98.1456,,,8.5,,,-0.0082995,,,70.5219,,,35.7939,,,3.4425,,,3.693,,,0.1703,0.0412,0.0037,,,0.1143,,,0.0793,,,,,,,26.4563,,,,,8.6795,,,1.9968,,,0.0838,,,57.1877,,,609.6163,0.493955
98.298,,,8.5,,,-0.0083,,,70.6396,,,37.2718,,,2.1221,,,3.693,,,0.1668,0.0413,0.0038,,,0.1137,,,0.0793,,,,,,,26.4563,,,,,8.6685,,,1.9866,,,0.0842,,,56.0031,,,611.8901,0.496793
98.4504,,,8.5,,,-0.0080008,,,79.2509,,,36.8271,,,2.3443,,,3.693,,,0.1651,0.0437,0.0068,,,0.1142,,,0.0796,,,,,,,26.4563,,,,,8.685,,,1.9826,,,0.0847,,,55.439,,,620.4917,0.457104
98.6028,,,8.5,,,-0.0082992,,,78.4846,,,37.3489,,,1.7115,,,3.693,,,0.1683,0.0455,0.0133,,,0.1166,,,0.0808,,,,,,,26.4563,,,,,8.7176,,,1.9854,,,0.0854,,,56.4349,,,624.1336,0.503079
98.7552,,,8.5,,,-0.0083997,,,78.43,,,42.7614,,,3.4048,,,3.693,,,0.1744,0.0433,0.008,,,0.1193,,,0.0821,,,,,,,26.4563,,,,,8.7389,,,1.9992,,,0.0859,,,56.0011,,,618.2619,0.517662
98.9076,,,8.5,,,-0.0086992,,,78.5214,,,43.5351,,,3.4902,,,3.693,,,0.181,0.0424,0.0055,,,0.1197,,,0.0824,,,,,,,26.4563,,,,,8.7632,,,2.0124,,,0.0866,,,56.4987,,,608.746,0.572057
99.06,,,8.5,,,-0.0085005,,,78.4324,,,47.2597,,,3.3574,,,3.693,,,0.1884,0.0431,0.0063,,,0.1195,,,0.0823,,,,,,,26.4563,,,,,8.7661,,,2.0332,,,0.0853,,,57.3104,,,607.3638,0.536294
99.2124,,,8.5,,,-0.0085,,,65.9353,,,46.3796,,,3.8134,,,3.693,,,0.1919,0.0427,0.0054,,,0.1185,,,0.0807,,,,,,,26.4563,,,,,8.7621,,,2.0469,,,0.084,,,57.0008,,,608.7173,0.53251
99.3648,,,8.5,,,-0.0085,,,65.5525,,,46.4021,,,5.7618,,,3.693,,,0.1906,0.0425,0.0045,,,0.1125,,,0.0782,,,,,,,26.4563,,,,,8.7211,,,2.0498,,,0.0827,,,58.8701,,,618.6738,0.540479
99.5172,,,8.5,,,-0.0087992,,,65.5502,,,46.1763,,,2.6041,,,3.693,,,0.1816,0.042,0.007,,,0.113,,,0.0784,,,,,,,26.4563,,,,,8.6842,,,2.0335,,,0.0829,,,58.1893,,,615.0807,0.583986
99.6696,,,8.5,,,-0.0085008,,,65.8128,,,43.0199,,,2.8752,,,3.693,,,0.1731,0.0434,0.0076,,,0.1138,,,0.0788,,,,,,,26.4563,,,,,8.6527,,,2.0156,,,0.083,,,59.0602,,,618.6905,0.540315
99.822,,,8.5,,,-0.008101,,,65.6857,,,43.3492,,,3.4235,,,3.693,,,0.1682,0.0418,0.004,,,0.1138,,,0.0788,,,,,,,26.4563,,,,,8.6413,,,2.0069,,,0.0831,,,59.3742,,,618.7,0.47956
99.9744,,,8.5,,,-0.0082995,,,65.8028,,,41.3864,,,4.5739,,,3.693,,,0.164,0.0415,0.0031,,,0.1139,,,0.0789,,,,,,,26.4563,,,,,8.6125,,,2.004,,,0.0832,,,59.562,,,603.3183,0.499348
100.1268,,,8.5,,,-0.0084995,,,65.9486,,,42.5299,,,3.2284,,,3.6812,,,0.1681,0.043,0.0056,,,0.1143,,,0.0791,,,,,,,26.4563,,,,,8.604,,,2.0101,,,0.0832,,,59.9365,,,606.8971,0.539694
100.2792,,,8.5,,,-0.0084003,,,66.3123,,,43.5358,,,5.319,,,3.693,,,0.1723,0.0414,0.001,,,0.1141,,,0.079,,,,,,,26.4563,,,,,8.6051,,,2.0132,,,0.0831,,,59.9998,,,608.2638,0.526834
100.4316,,,8.5,,,-0.0084997,,,66.3322,,,42.4668,,,3.531,,,3.693,,,0.1817,0.0407,0.002,,,0.1146,,,0.0791,,,,,,,26.4563,,,,,8.6328,,,2.0238,,,0.083,,,60.4987,,,617.3154,0.536175
100.584,,,8.5,,,-0.0092979,,,65.926,,,41.5988,,,2.9295,,,3.693,,,0.1822,0.0415,0.0055,,,0.1146,,,0.079,,,,,,,26.4563,,,,,8.6552,,,2.0251,,,0.0828,,,58.5676,,,615.0772,0.681019
100.7364,,,8.5,,,-0.0090008,,,65.7403,,,42.725,,,3.5558,,,3.693,,,0.1795,0.0442,0.0061,,,0.1133,,,0.0784,,,,,,,26.4563,,,,,8.677,,,2.0245,,,0.0825,,,59.7469,,,607.3804,0.632628
100.8888,,,8.5,,,-0.008601,,,65.715,,,42.9364,,,2.9808,,,3.693,,,0.176,0.0415,0.006,,,0.1128,,,0.078,,,,,,,26.4563,,,,,8.6847,,,2.0248,,,0.0822,,,58.9396,,,606.9078,0.555702
101.0412,,,8.5,,,-0.0084005,,,64.9814,,,41.7889,,,3.0296,,,3.693,,,0.1758,0.0429,0.0075,,,0.1125,,,0.0779,,,,,,,26.4563,,,,,8.7099,,,2.0259,,,0.082,,,57.3791,,,614.145,0.523385
101.1936,,,8.5,,,-0.0086992,,,64.5605,,,35.4688,,,3.2674,,,3.693,,,0.1757,0.0429,0.0059,,,0.1121,,,0.0777,,,,,,,26.4563,,,,,8.7408,,,2.0254,,,0.0819,,,58.5594,,,618.6881,0.564691
101.346,,,8.5,,,-0.0087997,,,64.3632,,,37.1543,,,6.5786,,,3.693,,,0.1737,0.0459,0.0078,,,0.1123,,,0.0777,,,,,,,26.4563,,,,,8.7619,,,2.0224,,,0.0819,,,60.1832,,,613.7236,0.58365
101.4984,,,8.5,,,-0.0083013,,,56.6392,,,36.1093,,,2.9721,,,3.693,,,0.1672,0.0415,0.0056,,,0.1121,,,0.0777,,,,,,,26.4563,,,,,8.7612,,,2.0161,,,0.082,,,58.3798,,,617.3297,0.50002
101.6508,,,8.5,,,-0.0083,,,56.138,,,41.1545,,,2.9146,,,3.693,,,0.1649,0.0433,0.0087,,,0.1119,,,0.0777,,,,,,,26.4563,,,,,8.7432,,,2.0121,,,0.0821,,,59.31,,,604.6719,0.501895
101.8032,,,8.5,,,-0.007901,,,56.4259,,,40.7365,,,3.1728,,,3.6812,,,0.1673,0.0424,0.0058,,,0.1128,,,0.0781,,,,,,,26.4563,,,,,8.7752,,,2.0078,,,0.0822,,,60.5592,,,606.9006,0.453827
101.9556,,,8.5,,,-0.0081992,,,56.6085,,,41.4004,,,3.2553,,,3.6694,,,0.168,0.0423,0.0037,,,0.1128,,,0.0781,,,,,,,26.4563,,,,,8.8186,,,2.002,,,0.0822,,,60.1261,,,615.9547,0.496188
102.108,,,8.5,,,-0.0084992,,,56.6093,,,40.2612,,,3.2248,,,3.6929,,,0.1673,0.0432,0.0078,,,0.1131,,,0.0781,,,,,,,26.4563,,,,,8.8826,,,1.9997,,,0.0821,,,58.9406,,,616.8832,0.532405
102.2604,,,8.5,,,-0.0090984,,,71.2387,,,35.1111,,,3.0292,,,3.693,,,0.1649,0.0426,0.0032,,,0.1132,,,0.0781,,,,,,,26.4563,,,,,8.9455,,,1.9979,,,0.082,,,60.5582,,,617.7904,0.645602
102.4128,,,8.5,,,-0.0091,,,71.0751,,,35.6,,,3.9262,,,3.693,,,0.1681,0.0434,0.0067,,,0.1133,,,0.0781,,,,,,,26.4563,,,,,8.9765,,,2.0142,,,0.0818,,,59.0041,,,608.7448,0.645701
102.5652,,,8.5,,,-0.008701,,,71.0839,,,37.4872,,,2.7897,,,3.693,,,0.1727,0.0408,0.0053,,,0.1128,,,0.0778,,,,,,,26.4563,,,,,8.9812,,,2.0309,,,0.0815,,,59.561,,,608.2686,0.568304
102.7176,,,8.5,,,-0.0086003,,,63.6037,,,41.9026,,,3.2007,,,3.693,,,0.1772,0.0423,0.0051,,,0.1125,,,0.0775,,,,,,,26.4563,,,,,8.9804,,,2.0426,,,0.0813,,,58.3158,,,622.2918,0.555633
102.87,,,8.5,,,-0.0079018,,,63.5541,,,41.7215,,,3.1727,,,3.6812,,,0.1821,0.0437,0.0076,,,0.112,,,0.0773,,,,,,,26.4563,,,,,8.9942,,,2.0449,,,0.0811,,,58.4372,,,615.5427,0.444991
103.0224,,,8.5,,,-0.0079997,,,63.848,,,39.4492,,,2.6365,,,3.693,,,0.1827,0.0405,0.0065,,,0.1119,,,0.0772,,,,,,,26.4563,,,,,9.0048,,,2.0413,,,0.0811,,,57.3778,,,623.2156,0.465146
103.1748,,,8.5,,,-0.0080997,,,63.7101,,,42.7673,,,2.9895,,,3.693,,,0.1805,0.0388,0.0019,,,0.1122,,,0.0774,,,,,,,26.4563,,,,,8.9818,,,2.0365,,,0.0812,,,56.6893,,,608.759,0.483751
103.3272,,,8.5,,,-0.0091971,,,63.6546,,,46.8265,,,5.0725,,,3.693,,,0.1756,0.0396,42350.6016,,,0.112,,,0.0773,,,,,,,26.4563,,,,,8.9735,,,2.0271,,,0.0813,,,56.4382,,,615.507,0.675894
103.4796,,,8.5,,,-0.0091003,,,63.9379,,,47.9276,,,3.5431,,,3.6695,,,0.1729,0.0429,111.4539,,,0.1117,,,0.0773,,,,,,,26.4563,,,,,8.9671,,,2.0199,,,0.0815,,,56.5622,,,605.1196,0.650568
103.632,,,8.5,,,-0.0085016,,,63.9428,,,45.9198,,,2.916,,,3.6694,,,0.1749,0.0425,0.0054,,,0.113,,,0.0779,,,,,,,26.4563,,,,,8.9993,,,2.0165,,,0.0817,,,56.9365,,,618.2119,0.54777
103.7844,,,8.5,,,-0.008101,,,63.7627,,,43.3827,,,3.1022,,,3.6929,,,0.177,0.0441,0.0084,,,0.1128,,,0.0779,,,,,,,26.4563,,,,,9.018,,,2.0181,,,0.0818,,,57.1868,,,622.318,0.483469
103.9368,,,8.5,,,-0.0083992,,,63.526,,,44.1378,,,2.6961,,,3.693,,,0.1801,0.044,0.0089,,,0.1136,,,0.0781,,,,,,,26.4563,,,,,9.0496,,,2.0228,,,0.0817,,,58.6836,,,603.3278,0.523793
104.0892,,,8.5,,,-0.0086992,,,63.5284,,,43.5962,,,2.4964,,,3.693,,,0.175,0.0413,0.0047,,,0.1135,,,0.078,,,,,,,26.4563,,,,,9.0684,,,2.0179,,,0.0816,,,58.3758,,,612.7783,0.585538
104.2416,,,8.5,,,-0.0093982,,,63.313,,,44.4761,,,3.3689,,,3.693,,,0.1689,0.0444,0.0093,,,0.1125,,,0.0776,,,,,,,26.4563,,,,,9.0694,,,2.0098,,,0.0814,,,59.3724,,,617.7797,0.722739
104.394,,,8.5,,,-0.0080037,,,71.7701,,,42.469,,,3.1192,,,3.693,,,0.1632,0.0433,0.0076,,,0.1132,,,0.0777,,,,,,,26.4563,,,,,9.0704,,,2.0038,,,0.0811,,,59.001,,,615.5308,0.473856
104.5464,,,8.5,,,-0.0078005,,,71.8792,,,42.4072,,,2.8609,,,3.6812,,,0.1683,0.0421,0.0072,,,0.113,,,0.0775,,,,,,,26.4563,,,,,9.0751,,,2.0164,,,0.0809,,,58.626,,,620.5012,0.444077
104.6988,,,8.5,,,-0.0078,,,72.2017,,,43.8034,,,2.761,,,3.693,,,0.1739,0.0421,0.0055,,,0.113,,,0.0774,,,,,,,26.4563,,,,,9.0981,,,2.0272,,,0.0807,,,59.9341,,,622.7764,0.443801
104.8512,,,8.5,,,-0.0078,,,71.7517,,,43.9062,,,3.0158,,,3.693,,,0.1787,0.0425,0.0075,,,0.1118,,,0.0769,,,,,,,26.4563,,,,,9.1299,,,2.0359,,,0.0805,,,57.5687,,,596.543,0.443202
105.0036,,,8.5,,,-0.0078997,,,80.3133,,,45.6551,,,2.3088,,,3.693,,,0.1765,0.0439,0.0132,,,0.111,,,0.0766,,,,,,,26.4563,,,,,9.1462,,,2.0318,,,0.0805,,,54.9444,,,607.784,0.461352
105.156,,,8.5,,,-0.0080995,,,70.247,,,39.9622,,,3.5018,,,3.693,,,0.1747,0.0425,0.0037,,,0.1107,,,0.0765,,,,,,,26.4563,,,,,9.1748,,,2.0247,,,0.0805,,,55.8725,,,620.481,0.487132
105.3084,,,8.5,,,-0.0082995,,,70.4095,,,40.7107,,,3.5693,,,3.693,,,0.172,0.0422,0.0045,,,0.1105,,,0.0765,,,,,,,26.4563,,,,,9.1998,,,2.0152,,,0.0807,,,55.4386,,,622.324,0.506449
105.4608,,,8.5,,,-0.0080008,,,79.1452,,,38.007,,,3.5625,,,3.693,,,0.17,0.0399,0.0016,,,0.1111,,,0.0769,,,,,,,26.4563,,,,,9.1953,,,2.0137,,,0.081,,,53.3181,,,618.7095,0.474783
