DEPTH,BS:1,BS:2,DNPH:1,DNPH:2,DSO8,DSOZ,DT:1,DT:2,ECGR:1,ECGR:2,HART:1,HART:2,HDRA:1,HDRA:2,HLLD,HLLS,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HRLD,HRLS,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RXO8,RXOZ,SP:1,SP:2,TENS:1,TENS:2,TNPH
1266.444,,8.5,,0.0082899,,0.135391,,99.7115,,128.7913,,7.1614,,0.058187,6.5851,6.7888,,0.8772,,1.0433,,,,43.2333,,,3.2522,,2.3787,,2.5932,,-447.875,,1416.5614,0.337923
1266.5964,,8.5,,0.0110262,,0.132617,,97.9501,,118.9711,,7.0875,,0.056447,6.5325,6.7285,,0.8648,,1.0305,,,,43.2333,,,3.2331,,2.3788,,2.5799,,-447.9361,,1423.5746,0.382418
1266.7488,,8.5,,0.0107377,,0.126402,,95.279,,113.522,,7.0173,,0.052564,6.4286,6.652,,0.8446,,0.9983,,,,43.2333,,,3.196,,2.3785,,2.4959,,-447.9476,,1476.4297,0.350622
1266.9012,,8.5,,0.0078876,,0.120306,,95.9393,,113.2363,,7.0026,,0.055513,6.4743,6.6501,,0.9212,,1.0625,,,,43.2333,,,3.1648,,2.38,,2.5253,,-448.362,,1491.9526,0.322745
1267.0536,,8.5,,0.0085746,,0.118944,,90.9982,,120.1522,,7.2586,,0.063475,6.6215,6.8127,,0.945,,1.1083,,,,43.2333,,,3.1514,,2.3783,,2.6242,,-448.2673,,1491.1921,0.326056
1267.206,,8.5,,0.0083,,0.131822,,83.9911,,122.2052,,7.7424,,0.078472,6.9224,7.0953,,0.8889,,1.0579,,,,43.2333,,,3.1632,,2.3788,,2.669,,-448.862,,1480.1527,0.339957
1267.3584,,8.5,,0.0080461,,0.141712,,77.3947,,118.5497,,7.9189,,0.079902,7.1578,7.3462,,0.8546,,1.0161,,,,43.2333,,,3.162,,2.3672,,2.5286,,-448.939,,1436.0413,0.323854
1267.5108,,8.5,,0.0096216,,0.147801,,81.977,,110.0098,,7.9554,,0.072692,7.2456,7.448,,0.7746,,0.9189,,,,43.2333,,,3.148,,2.3566,,2.3738,,-449.0495,,1445.6237,0.325286
1267.6632,,8.5,,0.0080461,,0.149938,,81.375,,111.1339,,7.9719,,0.061155,7.19,7.3738,,0.7609,,0.9004,,,,43.2333,,,3.1345,,2.3527,,2.3073,,-448.6265,,1439.496,0.30659
1267.8156,,8.5,,0.00821,,0.161777,,86.7521,,113.5019,,7.7132,,0.064357,7.082,7.2624,,0.7873,,0.9382,,,,43.2333,,,3.1453,,2.3679,,2.4177,,-448.2572,,1460.8087,0.315792
1267.968,,8.5,,0.0048753,,0.172547,,95.4153,,119.6624,,7.5733,,0.074303,6.8316,7.0152,,0.7459,,0.9118,,,,43.2333,,,3.178,,2.3793,,2.5479,,-448.1832,,1436.5583,0.321661
1268.1204,,8.5,,0.0086354,,0.168522,,96.0371,,114.1869,,7.1368,,0.080167,6.4658,6.6714,,0.7721,,0.9362,,,,43.2333,,,3.2083,,2.37,,2.4809,,-447.9418,,1413.5328,0.346931
1268.2728,,8.5,,0.0098608,,0.156795,,99.8463,,117.4526,,6.8031,,0.076159,6.236,6.442,,0.7352,,0.8825,,,,43.2333,,,3.2222,,2.3597,,2.3586,,-447.8663,,1433.4603,0.389326
1268.4252,,8.5,,0.0093769,,0.145067,,100.3792,,116.7459,,6.5903,,0.066296,6.1613,6.3744,,0.7399,,0.8801,,,,43.2333,,,3.2161,,2.363,,2.2819,,-447.4519,,1440.4591,0.38333
1268.5776,,8.5,,0.0079646,,0.148588,,102.2206,,119.0485,,6.8265,,0.064485,6.3335,6.5272,,0.8025,,0.9591,,,,43.2333,,,3.2182,,2.3886,,2.5413,,-447.6308,,1459.1268,0.365067
1268.73,,8.5,,0.0091216,,0.156022,,104.2771,,115.6767,,7.2326,,0.066455,6.5213,6.7295,,0.8657,,1.0585,,,,43.2333,,,3.2429,,2.4073,,2.676,,-448.061,,1456.314,0.349115
1268.8824,,8.5,,0.0071692,,0.160139,,104.5292,,116.019,,7.0837,,0.070775,6.487,6.7002,,0.774,,0.9415,,,,43.2333,,,3.277,,2.4089,,2.8265,,-448.4303,,1464.3987,0.326428
1269.0348,,8.5,,0.0079562,,0.157396,,104.7243,,114.2007,,7.1161,,0.073971,6.3866,6.569,,0.7971,,0.978,,,,43.2333,,,3.3048,,2.3983,,2.6526,,-448.5087,,1462.2458,0.337738
1269.1872,,8.5,,0.0070392,,0.150557,,105.2332,,118.2665,,6.8916,,0.072019,6.3909,6.5791,,0.7718,,0.9399,,,,43.2333,,,3.3053,,2.3858,,2.6757,,-448.9288,,1454.0917,0.347118
1269.3396,,8.5,,0.0077046,,0.15831,,105.3129,,118.598,,6.8782,,0.078839,6.3712,6.5738,,0.7886,,0.9553,,,,43.2333,,,3.3054,,2.3966,,2.5857,,-448.9986,,1441.666,0.348745
1269.492,,8.5,,0.00857,,0.162541,,105.4116,,120.2347,,7.0077,,0.079193,6.4085,6.5621,,0.8148,,0.9811,,,,43.2333,,,3.3025,,2.4042,,2.5739,,-448.9971,,1472.1763,0.343865
1269.6444,,8.5,,0.0082185,,0.159814,,105.4446,,115.6814,,6.8259,,0.078826,6.3409,6.4754,,0.8035,,0.9594,,,,43.2333,,,3.3018,,2.4063,,2.5382,,-448.8764,,1477.1201,0.341532
1269.7968,,8.5,,0.0085585,,0.145199,,105.8076,,117.3152,,6.7552,,0.067238,6.3607,6.4864,,0.8462,,1.0022,,,,43.2333,,,3.2784,,2.4009,,2.5004,,-448.801,,1471.3318,0.340136
1269.9492,,8.5,,0.0072323,,0.134356,,105.8354,,118.0078,,6.9259,,0.061185,6.4463,6.5748,,0.8718,,1.0289,,,,43.2333,,,3.2487,,2.4064,,2.61,,-448.2673,,1441.9351,0.320098
1270.1016,,8.5,,0.0071723,,0.121461,,103.8422,,119.1497,,7.1357,,0.058611,6.5144,6.6399,,0.9104,,1.0897,,,,43.2333,,,3.233,,2.409,,2.8165,,-448.4274,,1430.2529,0.31961
1270.254,,8.5,,0.0060369,,0.09468,,103.8079,,115.7313,,7.1101,,0.048351,6.6097,6.7279,,0.9189,,1.1203,,,,43.2333,,,3.2296,,2.3937,,3.0951,,-448.189,,1458.8442,0.296035
1270.4064,,8.5,,0.0063908,,0.075298,,104.6489,,122.6475,,7.1407,,0.040005,6.554,6.6755,,0.9351,,1.1434,,,,43.2333,,,3.2374,,2.3843,,3.2039,,-448.0043,,1455.6228,0.305883
1270.5588,,8.5,,0.0064277,,0.068868,,103.8339,,124.5612,,7.0951,,0.032218,6.6202,6.7247,,1.1295,,1.3178,,,,43.2333,,,3.2488,,2.3872,,3.4324,,-448.0029,,1489.2216,0.295952
1270.7112,,8.5,,0.0075608,,0.081989,,104.9609,,123.8298,,7.1871,,0.037602,6.5857,6.6772,,1.2889,,1.5186,,,,43.2333,,,3.2627,,2.4006,,3.5946,,-448.1279,,1451.6981,0.316469
1270.8636,,8.5,,0.0071208,,0.090647,,104.4988,,115.3466,,7.0971,,0.043181,6.535,6.6214,,1.2698,,1.4847,,,,43.2333,,,3.2564,,2.4036,,3.4054,,-448.3822,,1403.7697,0.332365
1271.016,,8.5,,0.0075023,,0.084565,,104.1779,,113.357,,6.8758,,0.039744,6.4881,6.5921,,1.0142,,1.175,,,,43.2333,,,3.2032,,2.396,,3.16,,-448.9375,,1426.4329,0.350316
1271.1684,,8.5,,0.0079862,,0.076804,,104.1951,,113.5777,,7.1927,,0.037902,6.5949,6.7002,,1.2318,,1.4209,,,,43.2333,,,3.1439,,2.3958,,3.323,,-449.4452,,1446.5442,0.348127
1271.3208,,8.5,,0.0079138,,0.073676,,103.2713,,116.1175,,7.3748,,0.03644,6.7379,6.8298,,1.5193,,1.7862,,,,43.2333,,,3.1086,,2.3956,,4.0536,,-447.8417,,1485.3169,0.338768
1271.4732,,8.5,,0.0084046,,0.086318,,102.194,,117.4221,,7.3915,,0.044831,6.6876,6.7827,,1.3413,,1.6214,,,,43.2333,,,3.1163,,2.395,,3.9554,,-452.4414,,1459.8838,0.348669
1271.6256,,8.5,,0.0090769,,0.10423,,103.4537,,110.7559,,7.1525,,0.050639,6.582,6.6889,,0.9147,,1.1208,,,,43.2333,,,3.1284,,2.3888,,3.2773,,-452.0866,,1423.875,0.361321
1271.778,,8.5,,0.0088115,,0.12335,,104.2172,,112.3693,,7.0096,,0.057919,6.4441,6.5654,,0.8254,,0.9906,,,,43.2333,,,3.1418,,2.3879,,2.7519,,-447.4577,,1409.2308,0.350139
1271.9304,,8.5,,0.00897,,0.13606,,102.6294,,108.0335,,6.8563,,0.061916,6.3721,6.5122,,0.8441,,1.0128,,,,43.2333,,,3.1585,,2.3923,,2.6337,,-443.8465,,1429.7716,0.33976
1272.0828,,8.5,,0.0079415,,0.138389,,102.5284,,116.5915,,6.8842,,0.066235,6.354,6.4761,,0.8395,,1.0074,,,,43.2333,,,3.1927,,2.3946,,2.6126,,-451.7996,,1471.3842,0.319998
1272.2352,,8.5,,0.0085493,,0.127533,,104.4317,,117.04,,6.9807,,0.05957,6.327,6.453,,0.8424,,1.0047,,,,43.2333,,,3.2134,,2.3902,,2.6074,,-451.6433,,1489.8044,0.320374
1272.3876,,8.5,,0.0071853,,0.113701,,103.8758,,123.3042,,6.8246,,0.051446,6.356,6.4966,,0.9087,,1.063,,,,43.2333,,,3.2151,,2.3899,,2.6778,,-447.0206,,1424.4639,0.312751
1272.54,,8.5,,0.0092285,,0.104198,,103.3531,,121.9108,,7.2388,,0.045421,6.5326,6.6837,,1.0046,,1.1722,,,,43.2333,,,3.207,,2.3957,,2.9334,,-448.2808,,1438.9281,0.340095
1272.6924,,8.5,,0.0084277,,0.103141,,103.2994,,120.0089,,7.2368,,0.048676,6.5163,6.6752,,1.3148,,1.5168,,,,43.2333,,,3.2112,,2.4023,,3.3468,,-448.375,,1424.6595,0.367214
1272.8448,,8.5,,0.0087,,0.108088,,103.6026,,115.6447,,6.9932,,0.055164,6.4472,6.5862,,1.3126,,1.5234,,,,43.2333,,,3.2326,,2.4009,,3.3769,,-448.4404,,1462.281,0.357578
1272.9972,,8.5,,0.0089631,,0.11258,,103.5404,,115.1918,,6.8924,,0.056031,6.3181,6.46,,1.039,,1.2184,,,,43.2333,,,3.2461,,2.3917,,3.0551,,-448.6293,,1477.0232,0.342201
1273.1496,,8.5,,0.0077577,,0.112047,,103.4953,,116.3516,,6.8736,,0.053944,6.3915,6.526,,0.9262,,1.0982,,,,43.2333,,,3.246,,2.3835,,2.8886,,-448.9971,,1440.7311,0.335909
1273.302,,8.5,,0.0088908,,0.109089,,104.3312,,117.2673,,7.1553,,0.053508,6.4362,6.5973,,0.9632,,1.1368,,,,43.2333,,,3.2393,,2.3867,,2.8239,,-449.25,,1427.3782,0.367056
1273.4544,,8.5,,0.0096631,,0.101528,,103.6736,,120.4472,,7.0576,,0.049254,6.5203,6.6733,,1.0058,,1.173,,,,43.2333,,,3.2184,,2.3958,,3.0098,,-449.4985,,1430.6267,0.384003
1273.6068,,8.5,,0.0089161,,0.094786,,104.1039,,118.7744,,7.0308,,0.042859,6.5319,6.6863,,1.1769,,1.3579,,,,43.2333,,,3.1959,,2.4051,,3.1311,,-449.6846,,1452.2181,0.363807
1273.7592,,8.5,,0.0087815,,0.079414,,104.2224,,115.4042,,7.0603,,0.030874,6.3811,6.5338,,1.1015,,1.2843,,,,43.2333,,,3.1593,,2.3981,,3.3212,,-449.7399,,1447.7622,0.355428
1273.9116,,8.5,,0.0079023,,0.072797,,103.7849,,113.7644,,6.7752,,0.030151,6.3588,6.5095,,1.0995,,1.2934,,,,43.2333,,,3.1525,,2.3928,,3.4245,,-449.3707,,1438.9481,0.348371
1274.064,,8.5,,0.0071185,,0.07073,,104.3447,,117.8226,,7.0455,,0.031973,6.3232,6.4683,,1.2092,,1.4326,,,,43.2333,,,3.1619,,2.3871,,3.6097,,-448.8183,,1454.5488,0.336318
1274.2164,,8.5,,0.0070954,,0.082156,,104.2815,,121.6387,,6.8677,,0.040841,6.3995,6.5445,,1.1491,,1.3619,,,,43.2333,,,3.2008,,2.3918,,3.4213,,-448.5029,,1446.5935,0.337457
1274.3688,,8.5,,0.0069092,,0.083699,,104.8208,,119.6914,,7.007,,0.043249,6.3125,6.4497,,1.141,,1.3275,,,,43.2333,,,3.2236,,2.386,,3.3763,,-448.3197,,1423.411,0.345349
1274.5212,,8.5,,0.0071,,0.080731,,104.8865,,121.2601,,6.8873,,0.043287,6.2971,6.4593,,1.176,,1.3717,,,,43.2333,,,3.2289,,2.381,,3.0503,,-448.4375,,1420.4175,0.351457
1274.6736,,8.5,,0.0073415,,0.074777,,103.8376,,120.2667,,6.7354,,0.038522,6.3326,6.4818,,0.9811,,1.1473,,,,43.2333,,,3.2117,,2.382,,3.1694,,-448.5639,,1427.9117,0.363412
1274.826,,8.5,,0.0092423,,0.067874,,104.5598,,115.3492,,7.0412,,0.0304,6.4744,6.6429,,1.0983,,1.2987,,,,43.2333,,,3.1917,,2.3884,,3.341,,-448.7471,,1473.3622,0.351099
1274.9784,,8.5,,0.0087977,,0.063926,,104.2642,,110.9951,,7.0756,,0.022163,6.4477,6.6051,,1.1979,,1.4419,,,,43.2333,,,3.1721,,2.3968,,4.1091,,-448.8284,,1521.8906,0.333961
1275.1308,,8.5,,0.0082323,,0.057261,,103.6849,,114.6757,,6.767,,0.012573,6.3706,6.5204,,1.5194,,1.7955,,,,43.2333,,,3.1446,,2.3949,,4.1746,,-449.5452,,1499.8551,0.315716
1275.2832,,8.5,,0.00897,,0.061275,,104.3577,,116.4379,,6.8237,,0.010199,6.3314,6.491,,1.2654,,1.4812,,,,43.2333,,,3.123,,2.3975,,3.8272,,-449.574,,1504.9261,0.322792
1275.4356,,8.5,,0.0085185,,0.064625,,103.6134,,113.547,,6.941,,0.012326,6.3665,6.5438,,1.0918,,1.2943,,,,43.2333,,,3.1132,,2.3962,,3.5074,,-450.0539,,1452.7015,0.32648
1275.588,,8.5,,0.0087631,,0.073146,,103.1946,,114.4802,,6.9733,,0.023918,6.3827,6.5562,,1.1607,,1.3787,,,,43.2333,,,3.1353,,2.3996,,3.6945,,-450.1774,,1485.4598,0.349197
1275.7404,,8.5,,0.0075231,,0.083663,,103.0306,,118.1923,,6.8443,,0.036428,6.3588,6.5354,,1.8021,,1.9184,,,,43.2333,,,3.162,,2.4047,,3.4957,,-449.8851,,1479.8665,0.343496
1275.8928,,8.5,,0.0072115,,0.092536,,103.1901,,121.7811,,6.9201,,0.045786,6.2842,6.4683,,1.3165,,1.4537,,,,43.2333,,,3.1802,,2.4068,,3.2642,,-449.9769,,1447.13,0.344831
1276.0452,,8.5,,0.0073931,,0.094452,,103.276,,118.2886,,6.7514,,0.046147,6.2464,6.4593,,1.0188,,1.1956,,,,43.2333,,,3.1807,,2.4039,,2.8959,,-449.1538,,1457.0127,0.331222
1276.1976,,8.5,,0.0073046,,0.090031,,102.1016,,112.8888,,6.6444,,0.044019,6.2099,6.4128,,1.0275,,1.19,,,,43.2333,,,3.1852,,2.3989,,2.9934,,-449.4784,,1416.282,0.322674
1276.35,,8.5,,0.0073792,,0.082635,,101.7432,,111.8875,,6.7467,,0.038495,6.3611,6.571,,1.1122,,1.2963,,,,43.2333,,,3.1992,,2.3952,,3.1166,,-448.9461,,1436.9739,0.329458
1276.5024,,8.5,,0.0066208,,0.07678,,100.8434,,108.9421,,7.2029,,0.032774,6.4846,6.6891,,0.9619,,1.1811,,,,43.2333,,,3.2242,,2.3925,,3.5384,,-448.7486,,1440.9508,0.326452
1276.6548,,8.5,,0.0067,,0.07834,,100.1213,,111.1542,,7.0934,,0.030125,6.5497,6.7672,,1.3039,,1.5431,,,,43.2333,,,3.2592,,2.3973,,3.8063,,-448.5072,,1476.6598,0.317229
1276.8072,,8.5,,0.0068115,,0.077658,,99.1808,,116.3393,,7.1216,,0.028669,6.63,6.8462,,1.3434,,1.5645,,,,43.2333,,,3.3022,,2.3972,,4.0276,,-448.564,,1483.5198,0.313195
1276.9596,,8.5,,0.0074231,,0.079288,,97.6917,,118.6889,,7.317,,0.030178,6.6878,6.8696,,1.3633,,1.5955,,,,43.2333,,,3.3354,,2.3981,,3.8731,,-448.6861,,1445.4762,0.30949
1277.112,,8.5,,0.008947,,0.080567,,97.6732,,117.5131,,7.4824,,0.035039,6.7124,6.8911,,1.143,,1.3625,,,,43.2333,,,3.3472,,2.4029,,3.6458,,-448.763,,1439.8203,0.32127
1277.2644,,8.5,,0.0082977,,0.084171,,92.5899,,115.342,,7.1409,,0.041284,6.7726,6.99,,0.9517,,1.1561,,,,43.2333,,,3.3539,,2.4292,,3.4111,,-449.3707,,1476.5134,0.307815
1277.4168,,8.5,,0.0075208,,0.070388,,91.5955,,114.9754,,10.3271,,0.034694,7.5431,7.6999,,0.9142,,1.1505,,,,43.2333,,,3.3487,,2.4495,,4.3428,,-449.8082,,1479.6705,0.310679
1277.5692,,8.5,,0.0075815,,0.068185,,92.8329,,119.7321,,7.3745,,0.035791,7.2209,7.4079,,1.8721,,2.4023,,,,43.2333,,,3.3628,,2.4644,,5.3437,,-450.051,,1483.5997,0.304514
1277.7216,,8.5,,0.0069346,,0.070199,,93.5118,,119.3072,,6.5003,,0.03691,6.5978,6.8254,,2.1378,,2.3492,,,,43.2333,,,3.3542,,2.4406,,5.2233,,-449.8111,,1464.6079,0.287114
1277.874,,8.5,,0.0076977,,0.088403,,98.089,,118.2503,,6.5395,,0.046458,5.9778,6.2087,,1.0424,,1.2493,,,,43.2333,,,3.3264,,2.4161,,3.4778,,-449.5029,,1444.3979,0.302989
1278.0264,,8.5,,0.0083931,,0.090681,,102.6976,,116.8904,,6.6404,,0.046216,6.0433,6.2246,,0.9521,,1.129,,,,43.2333,,,3.2836,,2.3864,,2.9628,,-449.3111,,1467.5775,0.314994
1278.1788,,8.5,,0.0087493,,0.095815,,102.964,,121.5141,,6.56,,0.046451,6.0881,6.2577,,0.9663,,1.1269,,,,43.2333,,,3.2581,,2.3859,,2.7938,,-449.0625,,1463.7246,0.321921
1278.3312,,8.5,,0.0070577,,0.097442,,103.3847,,126.3502,,6.6233,,0.048763,6.0953,6.2959,,0.947,,1.1187,,,,43.2333,,,3.2658,,2.3887,,2.7555,,-448.8111,,1494.9746,0.30546
1278.4836,,8.5,,0.0076769,,0.096515,,102.8625,,124.8692,,6.7307,,0.049602,6.2382,6.4525,,0.9763,,1.1431,,,,43.2333,,,3.2735,,2.3911,,2.8887,,-448.5043,,1486.8026,0.315313
1278.636,,8.5,,0.0073977,,0.092074,,102.8061,,122.3317,,7.0707,,0.050405,6.3042,6.54,,1.0836,,1.2517,,,,43.2333,,,3.2659,,2.3933,,3.0083,,-448.3764,,1474.6812,0.309816
1278.7884,,8.5,,0.0070069,,0.090621,,102.2252,,120.3703,,7.007,,0.047233,6.4382,6.6676,,1.0808,,1.2799,,,,43.2333,,,3.2367,,2.4029,,3.4144,,-448.3183,,1465.1729,0.304556
1278.9408,,8.5,,0.00693,,0.089978,,101.4723,,117.7612,,6.9859,,0.041214,6.3408,6.5771,,1.2848,,1.5109,,,,43.2333,,,3.2098,,2.4127,,3.568,,-448.4986,,1477.455,0.29798
1279.0932,,8.5,,0.0080562,,0.084332,,101.8168,,107.7256,,6.8747,,0.035852,6.3634,6.5868,,1.1982,,1.4123,,,,43.2333,,,3.2006,,2.4092,,4.0059,,-448.6365,,1494.1371,0.311131
1279.2456,,8.5,,0.0074415,,0.080087,,102.3084,,109.0893,,7.1202,,0.037049,6.4381,6.6263,,1.6241,,1.9176,,,,43.2333,,,3.2052,,2.3979,,4.0687,,-449.2471,,1491.4296,0.322387
1279.398,,8.5,,0.0084954,,0.083725,,103.1784,,109.1501,,7.0447,,0.048633,6.2567,6.4491,,1.3715,,1.5845,,,,43.2333,,,3.2158,,2.3856,,3.6352,,-449.7457,,1452.05,0.353209
1279.5504,,8.5,,0.0093931,,0.092633,,104.4595,,114.7555,,6.3828,,0.057548,6.0761,6.2631,,0.8414,,1.0102,,,,43.2333,,,3.2337,,2.376,,2.8903,,-450.0553,,1436.2924,0.364214
1279.7028,,8.5,,0.0099331,,0.098582,,103.3597,,116.6044,,6.7047,,0.059696,6.0807,6.2498,,0.9345,,1.0866,,,,43.2333,,,3.2547,,2.3706,,2.7753,,-450.0582,,1486.4955,0.374126
1279.8552,,8.5,,0.0076654,,0.091127,,103.6896,,120.6928,,6.8446,,0.045005,6.2428,6.4041,,1.0383,,1.213,,,,43.2333,,,3.2521,,2.3666,,2.8504,,-449.8793,,1539.4656,0.336393
1280.0076,,8.5,,0.0040891,,0.076022,,102.461,,124.7662,,6.797,,0.030142,6.2472,6.4068,,1.0209,,1.1779,,,,43.2333,,,3.231,,2.3712,,2.9706,,-449.8606,,1515.7526,0.334755
1280.16,,8.5,,0.0082008,,0.053437,,102.4666,,126.2708,,6.6383,,0.017159,6.2234,6.3912,,1.0192,,1.2021,,,,43.2333,,,3.2145,,2.3744,,3.333,,-449.2558,,1466.1914,0.348271
1280.3124,,8.5,,0.0083885,,0.032276,,103.1868,,125.8533,,6.7969,,0.010839,6.2436,6.4192,,1.4193,,1.7044,,,,43.2333,,,3.2154,,2.3725,,3.8555,,-448.8793,,1460.3933,0.34452
1280.4648,,8.5,,0.0079862,,0.014496,,101.3925,,125.5355,,7.0175,,0.006365,6.3522,6.5208,,1.7228,,1.9412,,,,43.2333,,,3.2004,,2.3641,,4.3588,,-448.6832,,1431.9724,0.345173
1280.6172,,8.5,,0.0070554,,0.005004,,101.1637,,122.1811,,6.9414,,0.004614,6.3768,6.5578,,1.4264,,1.6415,,,,43.2333,,,3.1833,,2.3563,,3.7744,,-448.3226,,1495.1631,0.340709
1280.7696,,8.5,,0.0083654,,0.000325,,102.4295,,120.9386,,6.9913,,0.003535,6.423,6.6052,,1.1727,,1.3742,,,,43.2333,,,3.1613,,2.3573,,3.6766,,-448.3664,,1526.3219,0.336714
1280.922,,8.5,,0.0082908,,0.008988,,103.0655,,120.0396,,7.1572,,0.003875,6.4286,6.6111,,1.2047,,1.4346,,,,43.2333,,,3.1592,,2.3753,,3.7149,,-448.0798,,1482.6112,0.340929
1281.0744,,8.5,,0.0077839,,0.009684,,101.5598,,118.517,,6.9493,,0.003414,6.4423,6.6098,,1.2772,,1.5147,,,,43.2333,,,3.1197,,2.3872,,4.1603,,-448.4942,,1503.1851,0.31802
1281.2268,,8.5,,0.0066046,,0.030043,,101.2906,,120.5092,,7.0171,,0.011809,6.3002,6.4773,,2.1303,,2.2593,,,,43.2333,,,3.1344,,2.4003,,4.3363,,-448.6875,,1469.9941,0.311618
1281.3792,,8.5,,0.005653,,0.044508,,102.4468,,115.9991,,6.8557,,0.020798,6.2725,6.4461,,1.4862,,1.7216,,,,43.2333,,,3.1711,,2.3936,,4.0281,,-448.875,,1504.8843,0.298868
1281.5316,,8.5,,0.0069138,,0.062437,,105.0496,,107.0314,,6.6701,,0.029299,6.1297,6.3166,,1.136,,1.3132,,,,43.2333,,,3.2389,,2.3926,,3.3158,,-449.0654,,1479.681,0.31791
1281.684,,8.5,,0.0087746,,0.045008,,103.1867,,102.8077,,6.6628,,0.021119,6.1971,6.378,,0.9557,,1.1335,,,,43.2333,,,3.246,,2.3787,,3.1713,,-449.3678,,1456.9589,0.346013
1281.8364,,8.5,,0.0095862,,0.035139,,103.7511,,111.4327,,6.8568,,0.009288,6.327,6.4628,,1.1024,,1.3076,,,,43.2333,,,3.233,,2.3686,,3.5662,,-449.3808,,1490.397,0.358192
1281.9888,,8.5,,0.0097977,,0.019254,,103.7116,,121.0791,,6.9099,,0.001219,6.3347,6.475,,1.6853,,1.9417,,,,43.2333,,,3.1921,,2.3666,,4.0394,,-449.6149,,1484.0945,0.365408
1282.1412,,8.5,,0.00987,,0.021663,,100.9648,,124.4821,,6.8928,,0.00233,6.3106,6.4712,,1.3195,,1.5705,,,,43.2333,,,3.1582,,2.3734,,4.537,,-449.4375,,1510.5889,0.368712
1282.2936,,8.5,,0.0087438,,0.01081,,102.5853,,123.8533,,6.8698,,0.004808,6.3243,6.4947,,1.9193,,2.0871,,,,43.2333,,,3.1163,,2.3825,,4.568,,-449.2529,,1487.472,0.37195
1282.446,,8.5,,0.0093216,,0.008452,,102.9239,,119.6081,,6.9203,,0.003548,6.3068,6.471,,2.5336,,2.5827,,,,43.2333,,,3.1334,,2.3785,,5.2128,,-449.176,,1487.7515,0.355641
1282.5984,,8.5,,0.00676,,0.012662,,101.2589,,119.251,,6.8384,,0.004232,6.2713,6.4349,,1.7667,,2.0951,,,,43.2333,,,3.1647,,2.3789,,5.4168,,-448.6351,,1487.2561,0.300081
1282.7508,,8.5,,0.0066023,,0.019639,,102.5419,,116.0193,,6.8666,,0.006325,6.251,6.4191,,2.1009,,2.2919,,,,43.2333,,,3.1938,,2.3765,,5.1575,,-448.5043,,1483.8994,0.280268
1282.9032,,8.5,,0.0066092,,0.028321,,103.8983,,119.7846,,6.8471,,0.00953,6.2314,6.4051,,1.4296,,1.6968,,,,43.2333,,,3.1754,,2.3784,,4.1995,,-448.5654,,1489.4434,0.27311
1283.0556,,8.5,,0.0069631,,0.037967,,103.2923,,120.6529,,6.7243,,0.013979,6.2506,6.4283,,1.0739,,1.2902,,,,43.2333,,,3.1356,,2.3825,,3.7917,,-448.7471,,1524.7378,0.295104
1283.208,,8.5,,0.0058415,,0.050451,,103.9576,,126.2747,,7.0075,,0.017616,6.423,6.5978,,1.1091,,1.3299,,,,43.2333,,,3.1101,,2.3865,,3.6425,,-448.8183,,1495.7482,0.297909
1283.3604,,8.5,,0.0063423,,0.065022,,103.3888,,124.7948,,7.1225,,0.021879,6.3836,6.5509,,1.119,,1.3683,,,,43.2333,,,3.122,,2.3838,,3.9355,,-449.1279,,1512.2427,0.324761
1283.5128,,8.5,,0.0046176,,0.076453,,103.1854,,123.9935,,6.8675,,0.025392,6.3273,6.5063,,1.1831,,1.4081,,,,43.2333,,,3.1651,,2.3738,,3.5886,,-449.5582,,1491.4707,0.326091
1283.6652,,8.5,,0.0075847,,0.089991,,103.5435,,115.466,,6.7898,,0.032647,6.2204,6.395,,1.0027,,1.1849,,,,43.2333,,,3.2174,,2.3745,,3.198,,-449.8168,,1491.0419,0.338175
1283.8176,,8.5,,0.005983,,0.102776,,103.4353,,112.0638,,6.687,,0.037632,6.1725,6.3415,,0.9828,,1.1606,,,,43.2333,,,3.2398,,2.395,,3.174,,-450.2413,,1494.043,0.324935
1283.97,,8.5,,0.00764,,0.097513,,102.6707,,107.9271,,6.744,,0.035422,6.3192,6.4955,,1.2611,,1.4701,,,,43.2333,,,3.2224,,2.4134,,3.7007,,-450.2995,,1476.2085,0.320588
1284.1224,,8.5,,0.0069254,,0.071603,,102.0038,,113.4995,,7.2094,,0.025693,6.5684,6.733,,1.9941,,2.1637,,,,43.2333,,,3.1734,,2.4158,,4.2851,,-449.8183,,1521.8868,0.308265
1284.2748,,8.5,,0.0071885,,0.041744,,101.0687,,116.1457,,7.357,,0.01571,6.7052,6.8789,,1.5365,,1.7907,,,,43.2333,,,3.1451,,2.4006,,4.5923,,-449.5611,,1515.9513,0.318846
1284.4272,,8.5,,0.0070138,,0.034544,,101.1265,,122.5314,,7.4068,,0.014428,6.6545,6.8252,,1.4056,,1.6807,,,,43.2333,,,3.1536,,2.3927,,4.0391,,-449.2514,,1492.0223,0.319728
1284.5796,,8.5,,0.0074069,,0.038032,,101.959,,116.4621,,7.1156,,0.014532,6.4755,6.6618,,1.1602,,1.3579,,,,43.2333,,,3.1707,,2.3889,,3.9353,,-448.9943,,1474.7296,0.329452
