DEPT,CALI,BS,GR,SP,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
1888.541,9.584,8.5,115.53,,0.0,0.001,5.72,6.382,6.646,6.749,7.012,7.958,85.307,-0.002,3.305,2.515,0.293,6.884,3886.187
1888.693,9.538,8.5,117.231,,0.007,0.002,5.609,6.079,6.288,6.412,6.682,7.446,85.907,-0.003,3.322,2.525,0.285,6.893,3907.937
1888.846,9.515,8.5,107.148,,-0.015,0.002,5.689,6.151,6.354,6.497,6.771,7.541,85.991,-0.003,3.39,2.512,0.261,6.626,3903.801
1888.998,9.501,8.5,107.512,,-0.013,0.003,5.525,5.978,6.168,6.307,6.578,7.323,86.161,-0.002,3.428,2.493,0.277,6.406,3848.563
1889.15,9.447,8.5,120.267,,0.01,0.024,5.537,5.983,6.164,6.281,6.55,7.243,86.211,-0.004,3.353,2.509,0.282,6.243,3846.063
1889.303,9.419,8.5,114.255,,-0.005,0.013,5.68,6.138,6.323,6.451,6.742,7.467,86.854,-0.005,3.325,2.498,0.296,6.225,3826.125
1889.455,9.437,8.5,126.829,,0.07,0.023,5.674,6.176,6.348,6.459,6.764,7.539,86.858,-0.002,3.317,2.473,0.265,6.026,3782.687
1889.608,9.419,8.5,106.905,,-0.031,0.101,5.597,6.137,6.295,6.397,6.697,7.471,86.861,0.01,3.194,2.464,0.262,4.36,3773.313
1889.76,9.419,8.5,116.988,,0.086,0.114,5.586,6.142,6.333,6.434,6.739,7.504,86.207,0.02,3.357,2.489,0.268,4.116,3803.437
1889.912,9.309,8.5,120.025,,0.077,0.105,5.546,6.092,6.284,6.379,6.684,7.455,81.282,0.024,3.352,2.473,0.282,4.918,3826.466
1890.065,9.543,8.5,109.942,,0.036,0.103,5.53,5.882,6.055,6.159,6.434,6.982,79.647,0.022,3.162,2.463,0.267,5.685,3770.936
1890.217,9.309,8.5,103.868,,0.064,0.123,6.102,6.588,6.779,6.898,7.176,7.918,81.22,0.024,3.157,2.501,0.251,7.842,3779.375
1890.37,9.666,8.5,114.194,,0.152,0.072,5.551,6.126,6.314,6.431,6.647,7.541,81.98,0.024,3.41,2.519,0.234,6.979,3811.687
1890.522,9.213,8.5,114.437,,0.047,0.023,5.64,6.185,6.4,6.53,6.71,7.571,86.572,0.018,3.277,2.514,0.238,6.447,3776.734
1890.674,9.437,8.5,125.795,,-0.01,0.018,5.717,6.252,6.501,6.623,6.795,7.667,88.166,0.006,3.241,2.498,0.246,6.287,3761.063
1890.827,9.529,8.5,111.158,,-0.015,0.012,5.533,5.999,6.223,6.378,6.483,7.254,86.726,-0.002,3.279,2.498,0.281,6.083,3816.438
1890.979,9.556,8.5,113.405,,0.003,0.0,5.603,6.164,6.374,6.544,6.617,7.497,85.647,-0.003,3.342,2.517,0.314,6.419,3914.0
1891.132,9.556,8.5,119.54,,-0.004,0.0,5.763,6.338,6.541,6.719,6.784,7.672,85.112,-0.004,3.386,2.503,0.308,6.164,3977.376
1891.284,9.57,8.5,125.856,,-0.003,0.006,5.936,6.499,6.771,6.921,6.963,7.884,85.304,-0.003,3.303,2.516,0.306,6.133,4005.749
1891.436,9.538,8.5,111.096,,-0.01,0.0,6.076,6.666,6.964,7.091,7.127,8.086,85.222,-0.002,3.262,2.515,0.292,6.529,3908.501
1891.589,9.501,8.5,109.699,,0.034,0.007,6.045,6.724,7.074,7.182,7.209,8.349,85.013,0.009,3.34,2.512,0.299,5.31,3823.067
1891.741,9.474,8.5,124.216,,0.144,0.091,5.752,6.387,6.699,6.777,6.797,7.803,83.446,0.017,3.35,2.499,0.281,3.477,3875.625
1891.894,9.529,8.5,122.09,,0.043,0.028,6.859,7.834,8.17,8.273,8.29,9.658,81.964,0.021,3.155,2.597,0.279,6.342,3908.688
1892.046,9.721,8.5,115.287,,0.021,0.017,6.961,8.004,8.337,8.448,8.465,9.902,83.027,0.039,3.287,2.587,0.287,10.158,3772.125
1892.198,9.648,8.5,116.988,,0.145,0.011,6.417,7.46,7.696,7.801,7.823,9.165,83.685,0.059,3.384,2.561,0.298,8.999,3863.133
1892.351,9.653,8.5,111.4,,0.213,0.104,6.129,7.024,7.243,7.321,7.41,8.554,83.803,0.084,3.539,2.569,0.291,4.323,3952.688
1892.503,9.63,8.5,101.316,,0.28,0.183,6.611,7.549,7.797,7.881,8.0,9.221,83.442,0.083,3.554,2.498,0.285,3.157,3909.437
1892.656,9.776,8.5,119.175,,0.244,0.175,6.676,7.608,7.87,7.941,8.064,9.288,78.625,0.075,3.429,2.513,0.273,3.401,3819.187
1892.808,9.914,8.5,132.66,,0.172,0.132,7.69,8.956,9.267,9.349,9.523,11.138,81.402,0.061,3.401,2.502,0.261,3.904,3845.625
1892.96,9.767,8.5,107.148,,0.027,0.093,8.739,11.104,11.641,11.916,12.204,15.117,88.987,0.038,3.211,2.504,0.229,7.616,3920.875
1893.113,9.378,8.5,105.69,,-0.038,0.131,7.236,9.327,9.948,10.331,10.694,13.407,94.417,0.014,3.163,2.411,0.228,3.199,3889.312
1893.265,9.268,8.5,102.652,,0.024,0.081,6.978,8.746,9.488,9.907,10.348,12.927,96.831,-0.002,2.756,2.239,0.218,1.762,3872.467
1893.418,8.87,8.5,88.926,,0.019,0.079,6.982,8.247,9.047,9.403,9.852,12.025,105.679,-0.006,2.764,2.226,0.23,1.889,3941.937
1893.57,8.883,8.5,92.175,,-0.04,0.08,6.797,8.173,8.928,9.178,9.634,11.796,95.869,0.01,2.741,2.278,0.224,2.304,3887.749
1893.722,9.007,8.5,95.485,,0.132,0.077,7.036,9.182,10.022,10.281,10.816,13.627,91.256,0.029,2.945,2.455,0.25,4.135,3773.501
1893.875,9.172,8.5,106.966,,0.086,0.056,7.305,10.492,11.351,11.557,12.171,15.602,90.619,0.036,3.221,2.504,0.255,6.653,3791.068
1894.027,9.35,8.5,122.09,,0.056,0.075,7.79,11.271,12.719,12.836,13.6,17.692,86.166,0.038,2.993,2.443,0.27,6.746,3797.812
1894.18,9.327,8.5,129.379,,0.081,0.106,7.105,9.698,10.951,11.077,11.773,15.174,101.253,0.034,2.724,2.346,0.273,6.142,3803.001
1894.332,9.419,8.5,108.97,,0.088,0.093,6.3,7.884,8.911,9.111,9.714,12.223,99.647,0.028,2.793,2.31,0.258,3.543,3921.437
1894.484,9.227,8.5,89.594,,0.042,0.064,5.872,7.023,7.832,8.171,8.7,10.724,96.636,0.012,2.898,2.274,0.238,2.475,3942.688
1894.637,8.828,8.5,97.672,,0.009,0.082,5.454,6.338,6.963,7.344,7.774,9.431,95.42,-0.002,2.846,2.255,0.225,2.298,3896.937
1894.789,8.842,8.5,106.419,,0.023,0.102,6.073,7.162,7.793,8.34,8.8,10.733,89.657,0.001,2.821,2.266,0.231,2.346,3847.4
1894.942,8.87,8.5,115.47,,-0.1,0.084,6.785,8.229,8.904,9.523,9.998,12.331,83.593,0.016,2.856,2.405,0.24,3.969,3813.376
1895.094,9.021,8.5,120.267,,0.098,0.045,6.669,7.99,8.621,9.121,9.454,11.601,82.913,0.032,3.196,2.556,0.246,6.693,3849.999
1895.246,9.813,8.5,112.979,,0.064,0.061,6.242,7.138,7.753,8.188,8.342,10.09,82.606,0.039,3.332,2.488,0.255,4.563,3863.868
1895.399,9.392,8.5,123.549,,0.141,0.152,6.35,7.111,7.765,8.238,8.345,10.036,84.984,0.027,3.329,2.464,0.269,3.134,3822.438
1895.551,9.474,8.5,123.427,,0.013,0.122,6.357,7.082,7.751,8.228,8.311,9.985,85.219,0.01,3.29,2.49,0.294,5.549,3722.501
1895.704,9.474,8.5,119.174,,-0.007,0.007,6.261,6.861,7.499,8.007,8.032,9.575,85.423,-0.003,3.217,2.487,0.295,6.444,3703.437
1895.856,9.529,8.5,124.763,,-0.014,0.012,6.165,6.764,7.379,7.904,7.884,9.408,85.31,-0.004,3.144,2.499,0.29,6.401,3833.5
1896.008,9.566,8.5,113.708,,0.014,0.012,6.165,6.914,7.49,8.011,7.949,9.569,83.998,-0.001,3.233,2.505,0.274,6.424,3836.124
1896.161,9.57,8.5,110.003,,-0.008,0.045,6.383,7.229,7.84,8.326,8.294,10.022,85.663,0.002,3.122,2.484,0.256,6.388,3673.601
1896.313,9.511,8.5,110.063,,0.019,0.147,6.162,7.006,7.55,7.875,7.916,9.489,85.813,0.009,3.237,2.431,0.249,5.17,3619.125
1896.466,9.309,8.5,116.503,,0.146,0.097,6.024,6.845,7.356,7.642,7.754,9.245,86.293,0.019,3.289,2.472,0.254,5.038,3909.333
1896.618,9.364,8.5,95.85,,0.101,0.089,6.078,6.939,7.453,7.72,7.854,9.373,87.278,0.027,3.219,2.499,0.277,5.713,4076.063
1896.77,9.364,8.5,109.941,,0.104,0.073,5.884,6.777,7.25,7.493,7.692,9.173,87.648,0.022,3.062,2.507,0.289,5.577,4016.875
1896.923,9.456,8.5,116.259,,0.014,0.065,5.827,6.626,7.03,7.258,7.515,8.831,87.475,0.011,3.148,2.469,0.286,5.974,3886.751
1897.075,9.515,8.5,122.273,,-0.001,0.035,5.821,6.67,7.068,7.3,7.597,8.955,96.139,0.005,3.221,2.47,0.29,6.327,3829.187
1897.228,9.556,8.5,116.624,,0.01,0.039,6.023,6.917,7.309,7.568,7.912,9.326,98.828,0.01,3.237,2.464,0.294,6.121,3922.467
1897.38,9.511,8.5,110.975,,0.01,0.102,6.564,8.086,8.772,9.176,9.71,12.025,100.025,0.006,3.161,2.412,0.285,4.292,3748.375
1897.532,9.437,8.5,98.79,,0.03,0.092,6.035,8.717,10.304,11.078,11.976,15.84,102.388,0.001,2.892,2.276,0.297,2.042,3770.374
1897.685,8.966,8.5,77.202,,0.057,0.07,6.063,9.254,11.309,12.284,13.417,17.964,104.772,-0.007,2.691,2.235,0.295,1.727,3931.499
1897.837,8.897,8.5,94.757,,0.071,0.045,6.391,10.56,13.336,14.659,16.151,21.825,101.133,-0.005,2.686,2.25,0.313,1.774,3892.187
1897.99,8.906,8.5,97.915,,0.047,0.018,6.583,12.503,16.537,18.402,20.485,27.766,101.553,-0.005,2.772,2.253,0.3,1.695,3870.201
1898.142,8.897,8.5,85.281,,0.047,0.008,6.193,13.844,19.215,21.18,23.644,31.909,101.545,-0.004,2.7,2.253,0.298,1.616,3770.813
1898.294,8.97,8.5,90.126,,0.018,0.012,5.753,12.775,18.45,20.132,22.419,30.543,101.412,-0.003,2.591,2.283,0.294,1.689,3787.125
1898.447,9.048,8.5,88.925,,-0.007,0.023,5.606,12.028,17.128,18.73,20.817,28.393,100.978,-0.002,2.514,2.29,0.284,1.763,3837.266
1898.599,9.117,8.5,78.842,,0.022,0.048,5.615,11.909,16.875,18.448,20.478,27.944,100.994,0.001,2.602,2.284,0.281,1.78,3803.875
1898.752,9.089,8.5,90.019,,-0.002,0.06,5.609,11.181,15.411,16.88,18.649,25.488,100.642,0.002,2.568,2.276,0.282,1.827,3724.875
1898.904,9.135,8.5,93.36,,0.023,0.058,5.648,9.978,12.901,14.214,15.519,21.115,100.169,0.004,2.652,2.281,0.301,1.818,3711.733
1899.056,9.034,8.5,93.664,,0.019,0.074,5.355,8.459,10.368,11.359,12.239,16.479,96.956,0.004,2.699,2.272,0.293,1.865,3730.812
1899.209,9.099,8.5,87.832,,0.069,0.089,4.977,7.253,8.606,9.271,9.867,13.12,90.95,0.012,2.773,2.303,0.273,1.975,3835.375
1899.361,9.034,8.5,102.775,,0.13,0.111,5.342,7.541,8.958,9.502,10.001,13.287,88.021,0.02,2.917,2.4,0.275,3.08,3973.001
1899.514,9.089,8.5,106.662,,0.14,0.099,6.006,8.253,9.59,9.935,10.31,13.576,85.878,0.027,3.436,2.508,0.271,5.552,3940.932
1899.666,9.318,8.5,115.895,,0.034,0.007,6.178,8.122,9.087,9.339,9.629,12.389,86.079,0.021,3.241,2.484,0.28,5.944,3903.0
1899.818,9.474,8.5,123.001,,0.005,0.01,6.258,7.952,8.812,9.082,9.346,11.87,86.887,0.011,3.313,2.501,0.261,6.068,3799.687
1899.971,9.483,8.5,131.93,,0.011,0.024,6.457,7.851,8.692,8.989,9.236,11.544,86.837,0.007,3.27,2.484,0.261,5.968,3718.376
1900.123,9.447,8.5,100.528,,0.029,0.068,6.691,7.815,8.68,9.05,9.292,11.435,82.921,0.013,3.182,2.46,0.263,5.687,3761.4
1900.276,9.295,8.5,108.97,,0.089,0.14,5.639,6.33,6.947,7.303,7.457,8.966,81.533,0.024,3.201,2.432,0.253,4.39,3811.251
1900.428,9.236,8.5,110.793,,0.171,0.088,5.335,6.007,6.554,7.022,7.155,8.628,81.521,0.034,3.148,2.535,0.235,4.655,3800.375
1900.58,9.282,8.5,117.17,,0.107,0.056,5.053,5.618,6.018,6.463,6.564,7.788,81.136,0.03,3.632,2.552,0.244,7.188,3711.067
1900.733,9.186,8.5,119.539,,0.024,0.005,6.276,7.141,7.647,8.157,8.322,9.971,86.194,0.02,3.171,2.498,0.273,6.048,3675.563
1900.885,9.447,8.5,113.587,,-0.006,0.007,6.328,7.233,7.789,8.223,8.429,10.12,85.684,0.006,3.084,2.499,0.288,6.324,3740.499
1901.038,9.501,8.5,118.446,,0.011,0.005,6.259,7.293,7.883,8.282,8.508,10.324,85.667,0.002,3.272,2.499,0.288,6.364,3828.0
1901.19,9.593,8.5,132.478,,-0.007,0.013,6.249,7.458,8.154,8.455,8.755,10.757,84.847,0.0,3.379,2.499,0.269,6.624,3847.749
1901.342,9.598,8.5,116.988,,0.004,0.014,6.265,7.627,8.41,8.682,9.036,11.221,84.32,-0.001,3.465,2.484,0.255,6.772,3796.2
1901.495,9.556,8.5,127.739,,0.003,0.04,6.347,7.764,8.546,8.84,9.221,11.463,83.71,0.0,3.417,2.495,0.245,6.824,3852.25
1901.647,9.474,8.5,107.877,,0.02,0.105,6.583,8.127,8.902,9.258,9.685,12.065,87.203,0.002,3.374,2.486,0.246,6.87,3868.75
1901.8,9.254,8.5,118.78,,0.004,0.121,7.249,9.092,9.84,10.454,11.048,13.791,91.323,0.002,3.086,2.426,0.255,5.418,3805.251
1901.952,9.089,8.5,109.092,,-0.004,0.067,5.969,6.839,7.384,7.919,8.547,10.183,94.956,-0.001,2.849,2.318,0.273,2.945,3750.4
1902.104,8.842,8.5,106.571,,-0.01,0.042,5.878,6.598,7.168,7.645,8.314,9.801,94.604,-0.003,2.773,2.303,0.286,2.727,3753.75
1902.257,8.897,8.5,108.241,,0.013,0.051,5.798,6.495,7.068,7.501,8.173,9.618,91.029,-0.002,2.796,2.361,0.301,2.705,3708.563
1902.409,8.979,8.5,103.564,,0.051,0.069,5.997,6.905,7.557,7.951,8.715,10.381,86.226,0.012,3.102,2.428,0.279,3.445,3775.999
1902.562,9.089,8.5,108.181,,0.076,0.109,6.361,7.6,8.23,8.55,9.356,11.246,84.539,0.032,3.318,2.474,0.292,6.591,3833.5
1902.714,9.144,8.5,112.25,,0.111,0.078,6.734,8.458,8.983,9.225,10.024,12.2,86.603,0.048,3.306,2.507,0.283,6.156,3717.812
1902.866,9.273,8.5,122.334,,0.086,0.118,7.196,8.977,9.474,9.682,10.451,12.674,92.1,0.038,3.362,2.435,0.288,5.986,3709.934
1903.019,9.254,8.5,107.877,,0.03,0.102,6.843,8.262,8.823,9.045,9.732,11.708,94.601,0.016,3.21,2.384,0.277,3.643,3899.001
1903.171,9.199,8.5,110.307,,-0.015,0.054,5.296,6.145,6.592,6.768,7.229,8.572,94.449,0.0,2.739,2.304,0.269,2.305,3860.437
1903.324,8.897,8.5,99.494,,0.027,0.056,4.786,5.412,5.835,6.055,6.43,7.581,92.108,0.01,2.809,2.31,0.276,2.386,3706.812
1903.476,8.911,8.5,100.041,,-0.1,0.12,5.413,6.196,6.726,7.063,7.478,8.929,87.16,0.025,3.087,2.376,0.284,3.662,3722.6
1903.628,8.879,8.5,116.988,,0.062,0.135,5.763,6.738,7.257,7.601,7.943,9.58,85.556,0.035,3.182,2.371,0.289,3.694,3781.813
1903.781,9.034,8.5,126.342,,0.215,0.107,6.853,8.49,9.152,9.644,9.966,12.406,84.848,0.035,3.346,2.53,0.282,4.333,3741.626
1903.933,9.025,8.5,115.47,,0.095,0.08,6.293,7.681,8.322,8.76,8.978,11.161,84.713,0.029,3.107,2.509,0.273,5.751,3689.0
1904.086,9.309,8.5,115.895,,0.022,0.023,5.957,6.998,7.723,8.103,8.238,10.179,84.661,0.021,3.187,2.487,0.279,5.717,3760.687
1904.238,9.437,8.5,120.086,,0.023,0.016,5.982,6.892,7.727,8.086,8.193,10.115,86.249,0.01,3.029,2.507,0.307,6.198,3778.562
1904.39,9.57,8.5,114.072,,0.059,0.01,6.092,6.883,7.73,8.093,8.178,10.014,87.344,0.009,3.204,2.509,0.307,6.171,3708.667
1904.543,10.28,8.5,126.646,,0.056,0.022,5.997,6.862,7.632,8.064,8.153,10.017,88.302,0.015,3.206,2.494,0.295,5.949,3700.499
1904.695,9.428,8.5,129.925,,0.062,0.071,5.864,6.998,7.692,8.184,8.293,10.339,91.791,0.025,3.206,2.486,0.29,5.889,3832.938
1904.848,9.337,8.5,119.539,,0.096,0.125,6.064,7.581,8.321,8.834,9.053,11.451,94.842,0.028,3.411,2.464,0.286,5.685,3756.733
1905.0,9.291,8.5,119.418,,0.122,0.143,6.074,7.92,8.836,9.313,9.705,12.452,95.589,0.02,3.289,2.436,0.295,4.149,3772.874
1905.152,9.218,8.5,87.832,,0.029,0.026,5.743,7.492,8.417,8.857,9.345,11.963,97.924,0.008,2.842,2.338,0.31,2.574,3770.134
1905.305,8.979,8.5,98.948,,-0.027,0.0,5.131,6.745,7.505,7.945,8.474,10.803,99.95,0.0,2.737,2.286,0.322,1.944,3722.0
1905.457,8.998,8.5,95.0,,0.001,0.03,5.423,7.231,8.073,8.652,9.258,11.862,99.716,0.001,2.726,2.294,0.291,1.987,3815.626
1905.61,9.007,8.5,100.952,,0.037,0.066,5.826,7.931,8.897,9.539,10.198,13.159,97.336,0.005,2.84,2.302,0.273,2.101,3777.399
1905.762,9.062,8.5,94.575,,0.045,0.073,6.206,8.522,9.6,10.241,10.894,14.121,97.031,0.009,2.815,2.334,0.272,2.285,3826.875
1905.914,8.989,8.5,108.606,,0.023,0.069,5.835,7.891,8.858,9.283,9.805,12.634,92.023,0.012,2.979,2.37,0.261,3.078,3926.938
1906.067,8.979,8.5,115.834,,0.112,0.058,5.444,7.331,8.304,8.535,8.989,11.618,88.309,0.021,2.858,2.403,0.246,2.511,3869.187
1906.219,9.007,8.5,110.064,,0.181,0.092,6.371,8.756,10.032,10.312,10.914,14.195,88.195,0.036,3.138,2.479,0.238,3.728,3749.935
1906.372,9.144,8.5,116.624,,0.143,0.054,6.889,9.194,10.291,10.555,11.175,14.308,85.139,0.05,3.296,2.495,0.242,5.639,3678.688
1906.524,9.318,8.5,117.384,,0.104,0.096,6.069,7.73,8.403,8.627,9.111,11.36,92.823,0.055,3.18,2.442,0.259,5.846,3693.199
1906.676,9.282,8.5,112.614,,0.101,0.115,5.585,6.972,7.544,7.735,8.157,10.075,95.64,0.044,2.941,2.349,0.27,4.128,3791.938
1906.829,9.282,8.5,103.139,,0.083,0.067,5.048,6.016,6.466,6.638,6.999,8.446,93.923,0.026,2.887,2.345,0.276,2.68,3748.375
1906.981,9.172,8.5,106.055,,0.097,0.082,4.636,5.328,5.679,5.814,6.14,7.232,93.529,0.018,2.896,2.368,0.279,2.749,3804.201
1907.134,9.034,8.5,110.064,,0.121,0.086,4.801,5.504,5.87,6.031,6.389,7.52,91.048,0.027,2.862,2.439,0.292,3.589,3781.626
1907.286,9.158,8.5,126.646,,0.147,0.049,5.422,6.32,6.7,6.911,7.352,8.693,88.146,0.036,3.276,2.54,0.289,5.631,3640.687
1907.438,9.447,8.5,118.446,,0.071,0.005,5.88,6.954,7.302,7.49,7.975,9.435,85.306,0.029,3.258,2.53,0.284,5.934,3654.667
1907.591,9.433,8.5,112.614,,0.015,0.004,5.985,6.867,7.248,7.424,7.922,9.24,84.785,0.011,3.427,2.505,0.276,6.04,3674.125
1907.743,9.46,8.5,106.054,,-0.014,0.007,5.961,6.707,7.136,7.321,7.8,9.05,84.699,-0.002,3.397,2.502,0.274,6.107,3623.333
1907.896,9.483,8.5,111.157,,-0.008,0.006,5.946,6.603,7.074,7.309,7.802,9.037,84.18,-0.004,3.296,2.506,0.258,6.264,3582.625
1908.048,9.456,8.5,118.81,,0.018,0.006,5.952,6.559,7.016,7.322,7.815,9.029,83.702,-0.004,3.247,2.506,0.262,6.393,3645.066
1908.2,9.433,8.5,116.623,,0.001,0.007,6.073,6.647,7.061,7.443,7.967,9.147,83.65,-0.001,3.382,2.531,0.27,6.61,3737.062
1908.353,9.41,8.5,123.548,,0.013,0.007,5.998,6.645,7.027,7.406,7.969,9.176,83.55,0.003,3.42,2.529,0.264,6.417,3725.201
1908.505,9.447,8.5,121.362,,0.013,0.009,5.972,6.567,6.901,7.218,7.874,8.94,83.63,0.004,3.484,2.531,0.264,6.393,3675.937
1908.658,9.447,8.5,120.997,,0.018,0.001,5.977,6.564,6.867,7.154,7.862,8.864,83.818,0.003,3.442,2.535,0.258,6.434,3696.875
1908.81,9.392,8.5,125.369,,-0.005,0.0,5.971,6.516,6.774,7.022,7.762,8.659,84.665,0.002,3.123,2.515,0.282,6.193,3796.801
1908.962,9.392,8.5,122.455,,-0.017,0.089,5.76,6.285,6.518,6.738,7.501,8.33,85.676,0.001,3.092,2.484,0.287,5.266,3899.813
1909.115,9.392,8.5,113.525,,-0.042,0.22,5.579,6.102,6.301,6.504,7.266,8.049,87.589,0.011,3.092,2.367,0.315,1.867,3856.937
1909.267,9.447,8.5,117.717,,0.189,0.211,5.508,5.937,6.128,6.33,7.091,7.77,88.073,0.022,3.281,2.266,0.323,1.624,3702.134
1909.42,10.051,8.5,114.436,,0.082,0.229,4.949,5.204,5.363,5.544,6.223,6.703,88.567,0.022,3.101,2.405,0.34,1.535,3628.625
1909.572,9.95,8.5,120.633,,0.028,0.096,4.933,5.17,5.328,5.52,6.177,6.646,87.465,0.013,3.051,2.466,0.306,2.329,3644.333
1909.724,10.408,8.5,127.921,,-0.001,0.019,5.369,5.665,5.847,6.064,6.763,7.326,86.915,0.0,3.247,2.478,0.29,5.715,3614.501
1909.877,9.364,8.5,109.699,,-0.003,0.029,5.445,5.819,5.997,6.222,6.915,7.559,86.16,0.001,3.259,2.492,0.272,5.833,3618.599
1910.029,9.437,8.5,107.967,,0.009,0.028,5.501,5.998,6.215,6.449,7.133,7.937,85.686,0.001,3.255,2.488,0.264,5.872,3661.812
1910.182,9.456,8.5,117.717,,0.008,0.035,5.562,6.111,6.372,6.617,7.266,8.174,85.052,0.004,3.341,2.495,0.272,5.808,3702.689
1910.334,9.456,8.5,118.082,,0.038,0.046,5.558,6.076,6.379,6.625,7.232,8.156,86.057,0.008,3.266,2.514,0.272,5.55,3780.133
1910.486,9.364,8.5,115.531,,0.042,0.063,5.429,5.876,6.215,6.466,6.979,7.881,86.329,0.011,3.202,2.496,0.281,5.386,3751.063
1910.639,9.364,8.5,113.343,,0.018,0.123,5.384,5.782,6.094,6.373,6.761,7.615,86.467,0.01,3.219,2.481,0.272,4.679,3700.438
1910.791,9.337,8.5,111.4,,0.081,0.153,5.355,5.799,6.082,6.368,6.68,7.552,86.479,0.006,3.29,2.439,0.296,4.204,3671.8
1910.944,9.419,8.5,104.323,,0.007,0.112,5.239,5.717,5.986,6.252,6.534,7.409,86.599,0.0,3.212,2.437,0.315,4.464,3662.938
1911.096,9.584,8.5,109.335,,-0.018,0.062,5.156,5.631,5.9,6.152,6.419,7.275,86.35,-0.003,3.245,2.466,0.305,4.709,3699.667
1911.248,9.762,8.5,121.27,,-0.02,0.014,5.006,5.497,5.747,5.967,6.21,7.037,87.128,-0.004,3.205,2.465,0.299,5.397,3700.126
1911.401,10.078,8.5,109.335,,0.019,0.022,5.092,5.593,5.85,6.031,6.27,7.086,87.307,0.0,3.245,2.461,0.302,5.405,3775.266
1911.553,9.433,8.5,112.25,,0.066,0.073,5.357,5.931,6.221,6.351,6.574,7.478,87.657,0.005,3.26,2.448,0.3,4.361,3841.938
1911.706,9.392,8.5,117.96,,0.03,0.022,5.432,6.099,6.385,6.501,6.711,7.703,87.833,0.009,3.225,2.482,0.299,5.172,3710.249
1911.858,9.419,8.5,107.512,,0.037,0.054,5.623,6.387,6.71,6.818,7.021,8.145,87.213,0.016,3.189,2.483,0.27,5.282,3721.199
1912.01,9.346,8.5,117.412,,0.003,0.116,5.755,6.589,6.963,7.085,7.293,8.549,86.541,0.017,3.198,2.437,0.265,5.227,3746.625
1912.163,9.172,8.5,113.344,,0.01,0.175,6.071,7.191,7.656,7.816,8.055,9.682,93.049,0.014,3.054,2.335,0.271,3.675,3664.813
1912.315,8.998,8.5,100.587,,0.025,0.104,5.687,7.309,7.936,8.189,8.461,10.656,96.369,0.004,2.773,2.262,0.298,1.969,3577.933
1912.468,8.87,8.5,97.308,,0.045,0.072,5.159,6.825,7.442,7.741,8.026,10.232,99.891,0.002,2.746,2.28,0.301,1.635,3620.813
1912.62,8.76,8.5,97.672,,0.023,0.075,5.619,7.411,8.115,8.432,8.751,11.154,103.812,0.001,2.707,2.27,0.316,1.656,3745.8
1912.772,8.741,8.5,90.383,,0.022,0.071,5.911,8.01,8.79,9.071,9.38,12.013,103.177,0.005,2.667,2.286,0.332,1.596,3781.626
1912.925,8.76,8.5,94.757,,0.082,0.094,5.409,7.85,8.565,8.718,8.982,11.646,99.807,0.023,2.738,2.371,0.328,1.871,3618.599
1913.077,8.856,8.5,98.766,,0.146,0.169,6.422,9.932,11.033,11.187,11.521,15.157,95.754,0.044,3.186,2.474,0.304,3.705,3597.876
1913.23,9.016,8.5,116.259,,0.08,0.133,6.941,10.561,11.899,11.954,12.29,16.214,90.863,0.057,3.217,2.452,0.283,5.149,3581.063
1913.382,9.103,8.5,101.317,,0.094,0.151,7.146,10.366,12.005,12.043,12.403,16.387,87.522,0.044,3.169,2.381,0.275,4.919,3556.134
1913.534,9.103,8.5,109.061,,0.072,0.138,5.868,8.881,10.478,10.806,11.3,15.066,92.995,0.024,2.805,2.297,0.271,3.184,3586.0
1913.687,9.076,8.5,98.827,,0.043,0.081,5.816,8.913,10.393,10.792,11.311,15.044,98.003,0.007,2.745,2.28,0.286,1.958,3634.401
1913.839,8.828,8.5,94.393,,0.017,0.084,6.0,9.256,10.682,11.157,11.735,15.574,102.185,0.001,2.772,2.262,0.3,1.688,3640.376
1913.992,8.828,8.5,102.41,,0.007,0.082,6.827,10.569,12.033,12.722,13.459,17.792,102.34,0.003,2.724,2.271,0.31,1.697,3641.999
1914.144,8.842,8.5,95.485,,0.024,0.078,7.055,11.158,12.317,13.075,14.02,18.264,100.816,0.006,2.795,2.283,0.321,1.693,3626.501
1914.296,8.842,8.5,95.85,,0.071,0.079,6.768,10.608,11.821,12.503,13.447,17.559,100.305,0.01,2.894,2.307,0.326,1.649,3633.4
1914.449,8.87,8.5,95.121,,0.123,0.081,6.601,10.227,11.581,12.198,13.124,17.249,96.184,0.032,2.97,2.358,0.298,2.039,3709.5
1914.601,8.87,8.5,91.841,,0.181,0.121,6.9,10.258,12.182,12.78,13.742,18.282,88.889,0.048,3.312,2.572,0.28,5.856,3699.267
1914.754,9.016,8.5,109.7,,0.143,0.062,8.433,12.169,14.45,15.224,16.352,21.668,80.675,0.053,3.446,2.565,0.269,6.273,3707.25
1914.906,9.236,8.5,106.054,,0.075,0.001,7.437,9.054,9.871,10.213,10.795,13.255,78.075,0.035,3.213,2.529,0.28,5.892,3663.334
1915.058,9.401,8.5,106.055,,0.026,0.004,6.288,6.845,7.192,7.46,7.741,8.807,79.962,0.017,3.356,2.515,0.286,5.783,3624.251
