DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
538.25,,,,,,,,,,,,,,,,,,,12.25
538.35,,,,,,,,,,,,,,,,,,,12.25
538.45,,,,,,,,,,,,,,,,,,,12.25
538.55,,,,,,,,,,,,,,,,,,,12.25
538.65,,,,,,,,,,,,,,,,,,,12.25
538.75,,,,,,,,,,,,,,,,,,,12.25
538.85,,,,,,,,,,,,,,,,,,,12.25
538.95,,,,,,,,,,,,,,,,,,,12.25
539.05,,,,,,,,,,,,,,,,,,,12.25
539.15,,,,,,,,,,,,,,,,,,,12.25
539.25,,,,,,,,,,,,,,,,,,,12.25
539.35,,,,,,,,,,,,,,,,,,,12.25
539.45,,,,,,,,,,,,,,,,,,,12.25
539.55,,,,,,,,,,,,,,,,,,,12.25
539.65,,,,,,,,,,,,,,,,,,,12.25
539.75,,,,,,,,,,,,,,,,,,,12.25
539.85,,,,,,,,,,,,,,,,,,,12.25
539.95,,,,,,,,,,,,,,,,,,,12.25
540.05,,,,,,,,,,,,,,,,,,,12.25
540.15,,,,,,,,,,,,,,,,,,,12.25
540.25,,,,,,,,,,,,,,,,,,,12.25
540.35,,,,,,,,,,,,,,,,,,,12.25
540.45,,,,,,,,,,,,,,,,,,,12.25
540.55,,,,,,,,,,,,,,,,,,,12.25
540.65,,,,,,,,,,,,,,,,,,,12.25
540.75,,,,,,,,,,,,,,,,,,,12.25
540.85,,,,,,,,,,,,,,,,,,,12.25
540.95,,,,,,,,,,,,,,,,,,,12.25
541.05,,,,,,,,,,,,,,,,,,,12.25
541.15,,,,,,,,,,,,,,,,,,,12.25
541.25,,,,,,,,,,,,,,,,,,,12.25
541.35,,,,,,,,,,,,,,,,,,,12.25
541.45,,,,,,,,,,,,,,,,,,,12.25
541.55,,,,,,,,,,,,,,,,,,,12.25
541.65,,,,,,,,,,,,,,,,,,,12.25
541.75,,,,,,,,,,,,,,,,,,,12.25
541.85,,,,,,,,,,,,,,,,,,,12.25
541.95,,,,,,,,,,,,,,,,,,,12.25
542.05,,,,,,,,,,,,,,,,,,,12.25
542.15,,,,,,,,,,,,,,,,,,,12.25
542.25,,,,,,,,,,,,,,,,,,,12.25
542.35,,,,,,,,,,,,,,,,,,,12.25
542.45,,,,,,,,,,,,,,,,,,,12.25
542.55,,,,,,,,,,,,,,,,,,,12.25
542.65,,,,,,,,,,,,,,,,,,,12.25
542.75,,,,,,,,,,,,,,,,,,,12.25
542.85,,,,,,,,,,,,,,,,,,,12.25
542.95,,,,,,,,,,,,,,,,,,,12.25
543.05,,,,,,,,,,,,,,,,,,,12.25
543.15,,,,,,,,,,,,,,,,,,,12.25
543.25,,,,,,,,,,,,,,,,,,,12.25
543.35,,,,,,,,,,,,,,,,,,,12.25
543.45,,,,,,,,,,,,,,,,,,,12.25
543.55,,,,,,,,,,,,,,,,,,,12.25
543.65,,,,,,,,,,,,,,,,,,,12.25
543.75,,,,,,,,,,,,,,,,,,,12.25
543.85,,,,,,,,,,,,,,,,,,,12.25
543.95,,,,,,,,,,,,,,,,,,,12.25
544.05,,,,,,,,,,,,,,,,,,,12.25
544.15,,,,,,,,,,,,,,,,,,,12.25
544.25,,,,,,,,,,,,,,,,,,,12.25
544.35,,,,,,,,,,,,,,,,,,,12.25
544.45,,,,,,,,,,,,,,,,,,,12.25
544.55,,,,,,,,,,,,,,,,,,,12.25
544.65,,,,,,,,,,,,,,,,,,,12.25
544.75,,,,,,,,,,,,,,,,,,,12.25
544.85,,,,,,,,,,,,,,,,,,,12.25
544.95,,,,,,,,,,,,,,,,,,,12.25
545.05,,,,,,,,,,,,,,,,,,,12.25
545.15,,,,,,,,,,,,,,,,,,,12.25
545.25,,,,,,,,,,,,,,,,,,,12.25
545.35,,,,,,,,,,185.679,,,,,,,,,12.25
545.45,,,,,,,,,,185.595,,,,,,,,,12.25
545.55,,,,,,,,,,185.43,,,,,,,,,12.25
545.65,,,,,,,,,,185.333,,,,,,,,,12.25
545.75,,,,,,,,,,185.223,,,,,,,,,12.25
545.85,,,,,,,,,,185.291,,,,,,,,,12.25
545.95,,,,,,,,,,185.297,,,,,,,,,12.25
546.05,,,,,,,,,,185.364,,,,,,,,,12.25
546.15,,,,,,,,,,185.237,,,,,,,,,12.25
546.25,,,,,,,,,,185.088,,,,,,,,,12.25
546.35,,,,,,,,,,184.9,,,,,,,,,12.25
546.45,,,,,,,,,,184.811,,,,,,,,,12.25
546.55,,,,,,,,,,184.702,,,,,,,,,12.25
546.65,,,,,,,,,,184.618,,,,,,,,,12.25
546.75,,,,,,,,,,184.738,,,,,,,,,12.25
546.85,,,,,,,,,,184.841,,,,,,,,,12.25
546.95,,,,,,,,,,184.763,,,,,,,,,12.25
547.05,,,,,,,,,,184.829,,,,,,,,,12.25
547.15,,,,,,,,,,184.984,,,,,,,,,12.25
547.25,,,,,,,,,,184.936,,,,,,,,,12.25
547.35,,,,,,,,,,184.973,,,,,,,,,12.25
547.45,,,,,,,,,,184.947,,,,,,,,,12.25
547.55,,,,,,,,,,184.926,,,,,,,,,12.25
547.65,,,,,,,,,,184.796,,,,,,,,,12.25
547.75,,,,,,,,,,184.78,,,,,,,,,12.25
547.85,,,,,,,,,,184.709,,,,,,,,,12.25
547.95,,,,,,,,,,184.91,,,,,,,,,12.25
548.05,,,,,,,,,,184.962,,,,,,,,,12.25
548.15,,,,,,,,,,185.215,,,,,,,,,12.25
548.25,,,,,,,,,,185.416,,,,,,,,,12.25
548.35,,,,,,,,,,185.572,,,,,,,,,12.25
548.45,,,,,,,,,,185.569,,,,,,,,,12.25
548.55,,,,,,,,,,185.602,,,,,,,,,12.25
548.65,,,,,,,,,,185.544,,,,,,,,,12.25
548.75,,,,,,,,,,185.421,,,,,,,,,12.25
548.85,,,,,,,,,,185.288,,,,,,,,,12.25
548.95,,,,,,,,,,185.205,,,,,,,,,12.25
549.05,,,,,,,,,,185.167,,,,,,,,,12.25
549.15,,,,,,,,,,185.048,,,,,,,,,12.25
549.25,,,,,,,,,,185.129,,,,,,,,,12.25
549.35,,,,,,,,,,185.149,,,,,,,,,12.25
549.45,,,,,,,,,,185.134,,,,,,,,,12.25
549.55,,,,,,,,,,185.062,,,,,,,,,12.25
549.65,,,,,,,,,,185.15,,,,,,,,,12.25
549.75,,,,,,,,,,184.935,,,,,,,,,12.25
549.85,,,94.613,,,,,,,184.877,,,,,,,,,12.25
549.95,,,96.019,,,,,,,184.878,,,,,,,,,12.25
550.05,,,97.261,,,,,,,184.78,,,,,,,,,12.25
550.15,,,99.515,,,,,,,184.509,,,,,,,,,12.25
550.25,,,100.378,,,,,,,184.353,,,,,,,,,12.25
550.35,,,99.149,,,,,,,184.131,,,,,,,,,12.25
550.45,,,97.481,,,,,,,183.988,,,,,,,,,12.25
550.55,,,95.723,,,,,,,183.981,,,,,,,,,12.25
550.65,,,95.13,,,,,,,184.156,,,,,,,,,12.25
550.75,26.114,,93.57,,,,,,,184.408,,,,,,,,,12.25
550.85,26.093,,94.737,,,,,,,184.489,,,,,,,,,12.25
550.95,26.139,,95.446,,,,,,,184.692,,,,,,,,,12.25
551.05,26.146,,97.815,,,,,,,184.806,,,,,,,,,12.25
551.15,26.153,,99.005,,,,,,,184.87,,,,,,,,,12.25
551.25,26.171,,102.279,,,,,,,184.828,,,,,,,,,12.25
551.35,26.152,,104.311,,,,,,,184.88,,,,,,,,,12.25
551.45,26.06,,106.894,,,,,,,184.704,,,,,,,,,12.25
551.55,26.092,,108.415,,,,,,,184.664,,,,,,,,,12.25
551.65,26.178,,108.849,,,,,,,184.648,,,,,,,,,12.25
551.75,26.222,,109.289,,,,,,,184.577,,,,,,,,,12.25
551.85,26.153,,109.48,,,,,,,184.674,,,,,,,,,12.25
551.95,26.202,,108.985,,,,,,,184.709,,,,,,,,,12.25
552.05,26.158,,107.423,,,,,,,184.722,,,,,,,,,12.25
552.15,26.138,,105.65,,,,,,,184.73,,,,,,,,,12.25
552.25,26.152,,103.65,,,,,,,184.743,,,,,,,,,12.25
552.35,26.184,,101.49,,,,,,,184.729,,,,,,,,,12.25
552.45,26.181,,99.458,,,,,,,184.801,,,,,,,,,12.25
552.55,26.234,,97.207,,,,,,,184.741,,,,,,,,,12.25
552.65,26.123,,95.501,,,,,,,184.552,,,,,,,,,12.25
552.75,26.201,,94.207,,,,,,,184.617,,,,,,,,,12.25
552.85,26.101,,94.714,,,,,,,184.481,,,,,,,,,12.25
552.95,26.181,,96.365,,,,,,,184.385,,,,,,,,,12.25
553.05,26.209,,98.731,,,,,,,184.483,,,,,,,,,12.25
553.15,26.193,,100.604,,,,,,,184.691,,,,,,,,,12.25
553.25,26.186,,102.119,,,,,,,184.723,,,,,,,,,12.25
553.35,26.126,,101.816,,,,,,,184.818,,,,,,,,,12.25
553.45,26.173,,100.729,,,,,,,184.915,,,,,,,,,12.25
553.55,26.15,,99.071,,,,,,,184.788,,,,,,,,,12.25
553.65,26.174,,99.203,,,,,,,184.572,,,,,,,,,12.25
553.75,26.132,,99.548,,,,,,,184.347,,,,,,,,,12.25
553.85,26.176,,99.124,,,,,,,184.256,,,,,,,,,12.25
553.95,26.152,,98.343,,,,,,,184.182,,,,,,,,,12.25
554.05,26.196,,98.009,,,,,,,184.168,,,,,,,,,12.25
554.15,26.191,,98.504,,,,,,,184.242,,,,,,,,,12.25
554.25,26.198,,99.146,,,,,,,184.343,,,,,,,,,12.25
554.35,26.208,,99.556,,,,,,,184.565,,,,,,,,,12.25
554.45,26.198,,100.963,,,,,,,184.665,,,,,,,,,12.25
554.55,26.16,,101.908,,,,,,,184.879,,,,,,,,,12.25
554.65,26.213,,103.911,0.387,,,,,,185.063,,,,,,,,,12.25
554.75,26.168,,104.468,0.397,,,,,,185.144,,,,,,,,,12.25
554.85,26.152,,106.509,0.406,,,,,,185.173,,,,,,,,,12.25
554.95,26.175,,107.192,0.414,,,,,,185.118,,,,,,,,,12.25
555.05,26.178,,108.084,0.417,,,,,,185.06,,,,,,,,,12.25
555.15,26.199,,107.007,0.417,,,,,,184.957,,,,,,,,,12.25
555.25,26.176,,107.189,0.413,,,,,,185.004,,,,,,,,,12.25
555.35,26.146,,107.197,0.41,,,,,,184.987,,,,,,,,,12.25
555.45,26.261,,106.229,0.404,,,,,,185.16,,,,,,,,,12.25
555.55,26.188,,105.077,0.398,,,,,,185.302,,,,,,,,,12.25
555.65,26.183,,102.804,0.389,,,,,,185.494,,,,,,,,,12.25
555.75,26.211,,101.936,0.379,,,,,,185.591,,,,,,,,,12.25
555.85,26.212,,100.577,0.37,,,,,,185.687,,,,,,,,,12.25
555.95,26.107,,101.198,0.363,,,,,,185.604,,,,,,,,,12.25
556.05,26.211,,101.863,0.36,,,,,,185.411,,,,,,,,,12.25
556.15,26.221,,104.182,0.36,,,,,,185.249,,,,,,,,,12.25
556.25,26.204,,104.38,0.363,,,,,,185.005,,,,,,,,,12.25
556.35,26.201,,104.501,0.37,,,,,,184.82,,,,,,,,,12.25
556.45,26.256,,102.336,0.388,,,,,,184.785,,,,,,,,,12.25
556.55,26.164,,100.869,0.417,,,,,,184.807,,,,,,,,,12.25
556.65,26.184,,98.747,0.454,,,,,,184.864,,,,,,,,,12.25
556.75,26.217,,96.522,0.488,1.115,,,,,184.951,,,,,,,,,12.25
556.85,26.17,,94.131,0.518,1.115,,,,,185.087,,,,,,,,,12.25
556.95,26.162,,92.613,0.537,1.115,,,,,185.147,,,,,,,,,12.25
557.05,26.155,,92.197,0.545,1.115,,,,,185.24,,,,,,,,,12.25
557.15,26.246,,92.349,0.545,1.115,,,,,185.238,,,,,,,,,12.25
557.25,26.195,,93.429,0.544,1.115,,,,,185.314,,,,,,,,,12.25
557.35,26.127,,95.855,0.545,1.115,,,,,185.152,,,,,,,,,12.25
557.45,26.113,,99.716,0.547,1.115,-0.024,2.146,2.989,,185.074,,,,,,,,,12.25
557.55,26.167,,102.065,0.547,1.116,-0.023,2.149,2.97,,184.919,,,,,,,,,12.25
557.65,26.163,,102.68,0.544,1.128,-0.022,2.151,2.939,,184.834,,,,,,,,,12.25
557.75,26.172,,102.587,0.539,1.175,-0.021,2.153,2.902,,184.702,,,,,,,,,12.25
557.85,26.168,,102.632,0.534,1.288,-0.02,2.157,2.873,,184.739,,,,,,,,,12.25
557.95,26.196,,102.396,0.527,1.48,-0.018,2.162,2.863,,184.646,,,,,,,,,12.25
558.05,26.163,,103.162,0.518,1.744,-0.016,2.169,2.866,,184.659,,,,,,,,,12.25
558.15,26.172,,103.859,0.505,2.055,-0.012,2.178,2.881,,184.697,,,,,,,,,12.25
558.25,26.18,,103.657,0.493,2.389,-0.009,2.187,2.91,,184.823,,,,,,,,,12.25
558.35,26.141,,103.628,0.48,2.735,-0.007,2.191,2.933,,184.753,,,,,,,,,12.25
558.45,26.198,,103.196,0.471,3.087,-0.006,2.193,2.934,,184.786,,,,,,,,,12.25
558.55,26.203,,102.919,0.467,3.445,-0.006,2.19,2.924,,184.725,,,,,,,,,12.25
558.65,26.213,,100.567,0.471,3.804,-0.007,2.184,2.915,,184.665,,,,,,,,,12.25
558.75,26.21,,99.429,0.476,4.158,-0.005,2.181,2.91,,184.52,,,,,,,,,12.25
558.85,26.15,,96.932,0.484,4.512,-0.002,2.178,2.911,,184.482,,,,,,,,,12.25
558.95,26.232,,95.79,0.49,4.87,0.004,2.181,2.94,,184.47,,,,,,,,,12.25
559.05,26.135,,94.831,0.496,5.232,0.012,2.186,2.985,,184.444,,,,,,,,,12.25
559.15,26.169,,97.615,0.495,5.593,0.02,2.197,3.021,,184.442,,,,,,,,,12.25
559.25,26.132,,99.881,0.488,5.951,0.026,2.204,3.034,,184.477,,,,,,,,,12.25
559.35,26.203,,101.595,0.472,6.312,0.031,2.21,3.036,,184.568,,,,,,,,,12.25
559.45,26.185,,101.864,0.45,6.674,0.034,2.213,3.019,,184.611,,,,,,,,,12.25
559.55,26.177,,101.604,0.428,7.037,0.038,2.218,2.991,,184.648,,,,,,,,,12.25
559.65,26.125,,100.845,0.414,7.399,0.042,2.221,2.981,,184.679,,,,,,,,,12.25
559.75,26.146,,100.966,0.412,7.764,0.047,2.223,2.995,,184.755,,,,,,,,,12.25
559.85,26.119,,101.31,0.419,8.131,0.051,2.225,3.021,,184.823,,,,,,,,,12.25
559.95,26.116,,101.912,0.43,8.499,0.054,2.224,3.045,,184.821,,,,,,,,,12.25
560.05,26.077,,100.571,0.437,8.873,0.057,2.221,3.051,,184.931,,,,,,,,,12.25
560.15,26.128,,98.939,0.439,9.251,0.062,2.219,3.04,,184.877,,,,,,,,,12.25
560.25,26.105,,96.564,0.439,9.622,0.069,2.22,3.014,,184.891,1.427,,,,,,,,12.25
560.35,26.063,,95.355,0.437,9.986,0.076,2.222,2.992,,184.885,1.461,,,,,,,,12.25
560.45,26.109,,94.382,0.437,10.344,0.08,2.223,2.973,,184.931,1.512,,,,,,,,12.25
560.55,26.093,,94.405,0.436,10.703,0.084,2.224,2.955,,185.063,1.602,,,,,,,,12.25
560.65,26.065,,95.084,0.438,11.064,0.085,2.227,2.944,,185.296,1.715,,,,,,,,12.25
560.75,26.105,,95.991,0.438,11.423,0.083,2.226,2.928,,185.413,1.833,,,,,,,,12.25
560.85,26.089,,96.579,0.434,11.768,0.078,2.222,2.905,,185.563,1.926,,,,,,,,12.25
560.95,26.036,,96.173,0.425,12.041,0.071,2.215,2.877,,185.746,1.978,,,,,,,,12.25
561.05,26.055,,95.349,0.415,12.177,0.066,2.211,2.867,,185.794,1.959,,,,,,,,12.25
561.15,26.05,,94.696,0.403,12.163,0.061,2.201,2.868,,185.75,1.876,,,,,,,,12.25
561.25,26.07,,94.944,0.387,12.072,0.063,2.193,2.885,,185.769,1.758,,,,,,,,12.25
561.35,26.092,,97.176,0.37,12.011,0.071,2.191,2.907,,185.852,1.652,,,,,,,,12.25
561.45,26.101,,100.529,0.357,11.99,0.084,2.197,2.926,,185.778,1.587,,,,,,,,12.25
561.55,26.084,,105.195,0.354,11.992,0.093,2.205,2.933,,185.7,1.572,,,,,,,,12.25
561.65,26.088,,107.958,0.362,11.996,0.096,2.216,2.93,,185.794,1.598,,,,,,,,12.25
561.75,26.158,,109.632,0.379,12.007,0.095,2.231,2.925,,185.808,1.657,,,,,,,,12.25
561.85,26.05,,108.499,0.401,12.015,0.087,2.241,2.907,,185.834,1.723,,,,,,,,12.25
561.95,26.063,,107.053,0.421,12.009,0.074,2.243,2.904,,185.952,1.768,,,,,,,,12.25
562.05,26.098,,103.774,0.433,11.989,0.062,2.237,2.905,,186.106,1.781,19.829,20.509,20.975,21.572,22.691,23.469,27.207,12.25
562.15,26.131,,101.228,0.435,11.954,0.056,2.23,2.905,,186.141,1.775,19.724,20.479,20.998,21.666,22.922,23.8,28.014,12.25
562.25,26.071,,98.575,0.429,11.901,0.054,2.22,2.88,,186.28,1.766,19.212,20.173,20.84,21.704,23.352,24.52,29.673,12.25
562.35,26.083,,96.671,0.425,11.86,0.056,2.211,2.857,,186.259,1.742,16.193,18.195,19.666,21.672,25.813,29.004,43.624,12.25
562.45,26.107,,95.44,0.421,11.853,0.061,2.205,2.834,,186.323,1.714,15.798,17.755,19.193,21.155,25.207,28.331,41.14,12.25
562.55,26.108,,95.889,0.421,11.884,0.063,2.196,2.81,,186.434,1.681,15.934,17.765,19.1,20.912,24.617,27.445,39.319,12.25
562.65,26.058,,97.05,0.42,11.929,0.061,2.189,2.801,,186.635,1.645,16.717,18.341,19.51,21.077,24.222,26.576,36.807,12.25
562.75,26.106,,98.568,0.422,11.983,0.054,2.18,2.83,,186.772,1.61,18.588,20.021,21.037,22.38,25.018,26.947,35.655,12.25
562.85,26.134,,99.28,0.423,12.04,0.048,2.179,2.879,,186.866,1.582,20.663,21.895,22.756,23.882,26.049,27.602,34.895,12.25
562.95,26.111,,99.533,0.43,12.087,0.044,2.182,2.905,,186.998,1.564,21.798,22.699,23.32,24.12,25.63,26.689,31.728,12.25
563.05,26.157,,98.566,0.439,12.107,0.045,2.191,2.926,,187.004,1.567,20.765,21.476,21.964,22.59,23.761,24.576,28.491,12.25
563.15,26.155,,96.909,0.447,12.086,0.046,2.196,2.94,,186.933,1.588,19.015,19.743,20.244,20.887,22.098,22.944,27.007,12.25
563.25,26.13,,96.527,0.448,12.037,0.05,2.204,2.95,,186.784,1.623,18.969,19.918,20.576,21.43,23.058,24.21,29.299,12.25
563.35,26.144,,98.125,0.443,11.987,0.053,2.207,2.949,,186.73,1.66,17.611,19.788,21.387,23.569,28.073,31.544,47.443,12.25
563.45,26.099,,100.101,0.428,11.963,0.057,2.212,2.947,,186.719,1.696,17.937,20.159,21.792,24.02,28.621,32.167,46.712,12.25
563.55,26.134,,101.526,0.407,11.966,0.059,2.213,2.943,,186.633,1.722,17.843,19.892,21.388,23.417,27.566,30.733,44.028,12.25
563.65,26.161,,102.685,0.388,11.977,0.062,2.218,2.928,,186.7,1.736,16.825,18.459,19.636,21.214,24.379,26.747,37.045,12.25
563.75,26.115,,103.235,0.382,11.995,0.061,2.22,2.905,,186.812,1.74,16.955,18.262,19.189,20.415,22.821,24.58,32.524,12.25
563.85,26.069,,101.029,0.387,12.037,0.058,2.223,2.891,,186.927,1.752,18.094,19.172,19.927,20.912,22.81,24.171,30.557,12.25
563.95,26.089,,96.881,0.4,12.09,0.052,2.222,2.885,,186.941,1.765,19.391,20.192,20.745,21.456,22.8,23.742,28.224,12.25
564.05,26.122,,93.31,0.415,12.132,0.049,2.225,2.901,,186.994,1.777,21.32,22.051,22.552,23.195,24.397,25.233,29.253,12.25
564.15,26.116,,91.255,0.428,12.139,0.048,2.226,2.931,,186.968,1.785,22.549,23.413,24.006,24.77,26.206,27.209,32.027,12.25
564.25,26.145,,90.256,0.433,12.111,0.053,2.229,2.965,,186.952,1.797,20.168,21.176,21.877,22.784,24.514,25.74,31.15,12.25
564.35,26.11,,91.738,0.43,12.069,0.063,2.231,3.0,,186.816,1.816,16.053,18.037,19.495,21.484,25.589,28.753,43.246,12.25
564.45,26.173,,94.91,0.427,12.032,0.074,2.234,3.033,,186.747,1.834,17.014,19.122,20.67,22.784,27.147,30.511,44.307,12.25
564.55,26.183,,98.155,0.421,12.02,0.082,2.232,3.041,,186.767,1.84,17.268,19.252,20.699,22.663,26.678,29.743,42.611,12.25
564.65,26.139,,99.888,0.416,12.035,0.085,2.229,3.027,,186.752,1.829,17.088,18.749,19.944,21.546,24.761,27.167,37.626,12.25
564.75,26.126,,100.56,0.406,12.08,0.081,2.223,2.998,,186.771,1.803,17.187,18.512,19.452,20.694,23.133,24.917,32.968,12.25
564.85,26.144,,101.239,0.396,12.144,0.071,2.216,2.968,,186.936,1.772,16.917,17.926,18.631,19.552,21.327,22.599,28.57,12.25
564.95,26.148,,101.705,0.381,12.199,0.059,2.209,2.946,,186.897,1.767,17.927,18.667,19.178,19.836,21.078,21.949,26.093,12.25
565.05,26.139,,102.21,0.372,12.223,0.049,2.206,2.933,,186.839,1.789,18.98,19.63,20.076,20.648,21.719,22.463,26.041,12.25
565.15,26.142,,102.776,0.366,12.218,0.04,2.203,2.933,,186.736,1.831,20.806,21.603,22.151,22.855,24.18,25.106,29.551,12.25
565.25,26.165,,102.576,0.371,12.195,0.035,2.201,2.925,,186.611,1.856,22.756,23.893,24.683,25.708,27.66,29.043,35.146,12.25
565.35,26.183,,101.515,0.38,12.161,0.031,2.198,2.919,,186.375,1.86,18.283,20.544,22.204,24.469,29.145,32.748,49.255,12.25
565.45,26.178,,99.949,0.393,12.123,0.03,2.195,2.908,,186.287,1.823,16.756,18.832,20.357,22.439,26.736,30.049,43.636,12.25
565.55,26.174,,99.926,0.405,12.096,0.03,2.193,2.912,,186.243,1.781,17.091,19.054,20.487,22.43,26.404,29.438,42.173,12.25
565.65,26.108,,100.408,0.416,12.097,0.032,2.195,2.905,,186.251,1.744,17.643,19.357,20.592,22.246,25.565,28.049,38.847,12.25
565.75,26.153,,101.13,0.419,12.14,0.033,2.2,2.914,,186.169,1.729,18.257,19.664,20.662,21.982,24.572,26.467,35.02,12.25
565.85,26.128,,101.681,0.418,12.224,0.034,2.206,2.915,,185.992,1.708,19.501,20.664,21.477,22.539,24.585,26.05,32.933,12.25
565.95,26.193,,101.495,0.414,12.323,0.034,2.209,2.925,,185.822,1.697,19.047,19.834,20.376,21.076,22.395,23.32,27.723,12.25
566.05,26.21,,100.321,0.405,12.415,0.036,2.213,2.932,,185.744,1.707,18.307,18.934,19.365,19.916,20.949,21.667,25.119,12.25
566.15,26.165,,98.724,0.391,12.478,0.039,2.218,2.951,133.537,185.513,1.738,19.245,19.982,20.489,21.141,22.366,23.222,27.334,12.25
566.25,26.157,,99.316,0.38,12.512,0.043,2.223,2.973,134.405,185.396,1.801,20.95,21.997,22.725,23.668,25.465,26.738,32.357,12.25
566.35,26.149,,99.862,0.376,12.527,0.046,2.225,2.995,135.646,185.312,1.902,17.672,19.857,21.461,23.651,28.17,31.653,47.608,12.25
566.45,26.125,,101.864,0.378,12.53,0.05,2.229,3.008,136.406,185.085,2.072,15.772,17.726,19.162,21.121,25.166,28.284,41.074,12.25
566.55,26.185,,103.941,0.383,12.521,0.053,2.231,3.01,135.775,184.79,2.241,17.797,19.841,21.333,23.357,27.495,30.654,43.915,12.25
566.65,26.16,,107.128,0.385,12.513,0.055,2.233,3.012,132.267,184.611,2.388,18.579,20.385,21.684,23.426,26.922,29.537,40.909,12.25
566.75,26.127,,107.358,0.382,12.544,0.057,2.244,3.037,126.618,184.349,2.678,17.207,18.533,19.474,20.718,23.159,24.945,33.006,12.25
566.85,26.112,,106.081,0.369,12.647,0.055,2.265,3.116,119.303,184.355,3.328,13.72,14.538,15.11,15.858,17.297,18.328,23.171,12.25
566.95,26.123,,102.746,0.348,12.811,0.051,2.296,3.185,113.182,184.439,3.992,14.543,15.144,15.558,16.092,17.099,17.806,21.167,12.25
567.05,26.128,,100.077,0.329,12.97,0.046,2.319,3.23,109.344,184.491,4.322,31.687,32.773,33.518,34.473,36.26,37.503,43.477,12.25
567.15,26.128,,97.678,0.321,13.071,0.044,2.331,3.231,110.187,184.355,4.135,34.829,36.162,37.079,38.258,40.476,42.026,49.467,12.25
567.25,26.091,,96.796,0.327,13.099,0.043,2.322,3.202,114.479,184.494,3.736,13.126,13.782,14.238,14.829,15.955,16.753,20.273,12.25
567.35,26.092,,96.906,0.343,13.084,0.046,2.3,3.13,121.345,184.392,3.124,12.083,13.577,14.674,16.171,19.261,21.642,32.551,12.25
567.45,26.062,,99.609,0.366,13.059,0.05,2.268,3.057,127.776,184.315,2.689,14.145,15.898,17.186,18.943,22.571,25.367,36.838,12.25
567.55,26.118,,103.383,0.39,13.043,0.054,2.244,3.027,132.978,184.162,2.553,17.381,19.378,20.835,22.812,26.854,29.939,42.89,12.25
567.65,26.093,,106.869,0.408,13.06,0.054,2.228,3.038,135.777,184.185,2.679,18.79,20.615,21.93,23.691,27.226,29.871,41.371,12.25
567.75,26.128,,108.716,0.413,13.138,0.054,2.222,3.051,136.583,184.052,2.708,18.746,20.192,21.217,22.571,25.232,27.177,35.959,12.25
567.85,26.094,,110.9,0.406,13.275,0.052,2.219,3.046,135.87,183.984,2.574,18.77,19.889,20.672,21.694,23.663,25.073,31.698,12.25
567.95,26.125,,111.179,0.394,13.451,0.051,2.217,3.054,134.687,183.934,2.352,20.164,20.997,21.572,22.312,23.709,24.688,29.349,12.25
568.05,26.064,,110.289,0.38,13.638,0.05,2.216,3.049,133.72,183.853,2.141,19.206,19.864,20.316,20.894,21.978,22.731,26.352,12.25
568.15,26.126,,107.187,0.37,13.792,0.049,2.217,3.053,133.221,183.793,2.017,17.885,18.57,19.041,19.646,20.785,21.581,25.402,12.25
568.25,26.117,,106.212,0.369,13.875,0.048,2.219,3.043,133.314,183.728,1.946,18.67,19.604,20.252,21.092,22.694,23.829,28.836,12.25
568.35,26.055,,104.694,0.378,13.858,0.047,2.22,3.034,133.925,183.823,1.914,17.711,19.901,21.509,23.704,28.233,31.724,47.714,12.25
568.45,26.135,,103.576,0.396,13.774,0.046,2.219,3.009,134.882,183.88,1.926,18.187,20.441,22.096,24.355,29.02,32.616,47.363,12.25
568.55,26.156,,100.95,0.412,13.696,0.043,2.214,2.989,135.955,184.055,1.972,16.299,18.172,19.538,21.391,25.181,28.074,40.22,12.25
568.65,26.147,,99.61,0.425,13.699,0.041,2.211,2.977,136.977,184.118,2.033,17.856,19.591,20.84,22.514,25.874,28.388,39.316,12.25
568.75,26.117,,98.873,0.431,13.813,0.039,2.207,2.982,137.797,184.125,2.125,20.385,21.956,23.071,24.544,27.437,29.552,39.102,12.25
568.85,26.134,,98.564,0.435,13.989,0.039,2.206,2.982,138.317,184.036,2.268,19.108,20.248,21.045,22.085,24.09,25.526,32.27,12.25
568.95,26.133,,99.304,0.436,14.153,0.04,2.208,2.977,138.504,183.997,2.401,18.994,19.779,20.32,21.017,22.333,23.256,27.647,12.25
569.05,26.138,,99.626,0.434,14.262,0.041,2.212,2.958,138.368,183.919,2.462,19.5,20.168,20.626,21.214,22.314,23.078,26.755,12.25
569.15,26.072,,100.809,0.428,14.315,0.042,2.215,2.936,137.906,183.961,2.442,20.089,20.858,21.387,22.068,23.347,24.241,28.533,12.25
569.25,26.114,,100.331,0.418,14.333,0.042,2.215,2.908,137.186,183.845,2.363,18.728,19.665,20.315,21.158,22.764,23.903,28.926,12.25
569.35,26.125,,101.567,0.404,14.336,0.042,2.216,2.893,136.367,183.87,2.24,16.464,18.5,19.995,22.035,26.246,29.491,44.356,12.25
