DEPT,TNPH_SAN:1,DPHI_SAN:1,CS:1,RLA4,TENS:1,TNPH_DOL:1,NPHI_DOL,GDEV_EDTC,DPHZ,RSOZ,RHOZ,RLA5,TNPH_LIM:1,VCL,NPOR_DOL:1,NPOR:1,SMIN,PEFZ,TNPH:1,RLA1,DT,RXOZ,AZIM,NPHI_SAN,NPOR_SAN:1,TNPH:2,RLA0,RHGX,RXO,GR:1,CVEL:1,SVEL,CALI,SPHI,RO,CVEL:2,TNPH_SAN:2,TNPH_DOL:2,NPOR:2,SMNO,TNPH_LIM:2,GR:2,DPHI_SAN:2,RLA2,UZ,DPHI_DOL:1,GR:3,DCAL,DPHI_DOL:2,MRES,INCL,NPOR_LIM:1,GR:4,ITT,CS:2,HTEN,NPOR_LIM:2,NPHI,NPOR_SAN:2,DPHI_LIM:1,RT,BS,NPOR_DOL:2,NPHI_LIM,DSOZ,DPHI_LIM:2,TENS:2,RLA3
1605.8388,0.38133,0.18032,534.951,4.48598,3837.43695,0.29141,0.31717,40.69062,0.20131,0.12051,2.36577,4.6283,0.33586,0.78768,0.31606,0.36049,0.48701,3.26434,0.33586,4.04524,99.39522,1.57156,346.6748,0.4041,0.40827,0.3339,0.09885,2.88575,2.82456,122.3988,-536.8747,3066.546,9.34084,0.27287,6.93251,-534.951,0.37955,0.29306,0.36313,0.57821,0.3339,125.7076,0.17226,4.23582,7.78899,0.26175,123.933,0.84084,0.26893,0.1007,40.06221,0.36049,124.4498,0.06002,536.8747,1356.32743,0.36313,0.35022,0.40554,0.20908,4.97474,8.5,0.31872,0.35022,0.22407,0.20131,3832.00107,4.39094
1605.9912,0.41392,0.16575,531.8052,4.81718,3915.20061,0.3218,0.32758,40.69468,0.19675,0.11347,2.37355,4.95755,0.37204,0.76811,0.31167,0.35949,0.53471,3.26089,0.37204,4.27314,98.25262,1.63431,346.6747,0.41251,0.3866,0.37018,0.0998,2.92762,2.98576,119.854,-531.7431,3102.208,8.78588,0.26878,6.3846,-531.8052,0.41226,0.32335,0.34389,0.64035,0.37018,119.2685,0.16754,4.52916,7.8045,0.25754,117.0374,0.28588,0.25594,0.10034,40.05435,0.35949,119.4173,0.05997,531.7431,1357.12123,0.34389,0.35725,0.40169,0.19502,5.42965,8.5,0.29738,0.35725,0.22352,0.19675,3902.66752,4.70857
1606.1436,0.41658,0.1654,530.2692,4.6513,3926.43657,0.32412,0.29499,40.67614,0.19567,0.11392,2.3754,4.76818,0.37503,0.75531,0.32424,0.37331,0.52028,3.24457,0.37503,4.14282,96.95563,1.61955,346.6747,0.38622,0.45316,0.37296,0.09777,2.93164,2.86324,118.1906,-528.7397,3143.706,8.83213,0.26401,6.36152,-530.2692,0.41474,0.32584,0.41258,0.62062,0.37296,117.1179,0.16642,4.35653,7.77104,0.25654,122.3183,0.33213,0.25563,0.09671,40.04655,0.37331,115.746,0.05992,528.7397,1398.22328,0.41258,0.33526,0.41491,0.19469,5.18625,8.5,0.36126,0.33526,0.22859,0.19567,3884.99978,4.53935
1606.296,0.40387,0.1858,528.4472,4.59441,3889.93434,0.31328,0.26893,40.65451,0.19904,0.12198,2.36964,4.70579,0.3608,0.75625,0.31081,0.35741,0.47821,3.22623,0.3608,4.03184,98.17361,1.52041,346.6747,0.3652,0.39837,0.35998,0.09663,2.91415,2.81601,118.3129,-530.5731,3104.704,8.83983,0.26849,6.51647,-528.4472,0.40314,0.31397,0.35511,0.5711,0.35998,111.5023,0.16992,4.2917,7.70974,0.25965,115.1108,0.33984,0.27382,0.09628,40.03878,0.35741,114.2603,0.05987,530.5731,1385.05037,0.35511,0.31768,0.40056,0.21436,5.2058,8.5,0.30874,0.31768,0.23332,0.19904,3905.66647,4.4834
1606.4484,0.38499,0.16768,530.2528,4.56161,3788.06216,0.29602,0.26649,40.65196,0.20358,0.12923,2.36188,4.65594,0.33988,0.73148,0.28538,0.32798,0.44348,3.22445,0.33988,3.99859,100.09419,1.45739,346.6746,0.36323,0.35936,0.33938,0.09496,2.88724,2.77651,115.0928,-531.3482,3045.132,8.82442,0.27533,6.80098,-530.2528,0.38454,0.29644,0.31385,0.53667,0.33938,113.9956,0.17462,4.25416,7.68209,0.26385,117.9559,0.32442,0.25766,0.09902,40.03102,0.32798,118.6728,0.05982,531.3482,1350.21128,0.31385,0.31604,0.37327,0.19688,5.14992,8.5,0.27235,0.31604,0.23634,0.20358,3757.00031,4.44491
1606.6008,0.38901,0.16007,534.2709,4.7125,3771.06661,0.30017,0.27079,40.6502,0.20272,0.13338,2.36334,4.80747,0.34431,0.72512,0.32229,0.368,0.44428,3.23523,0.34431,4.09153,99.88985,1.46563,346.6745,0.3667,0.41017,0.34432,0.0938,2.89298,2.87965,114.2652,-536.1304,3051.361,8.73964,0.27461,6.73278,-534.2709,0.38902,0.30016,0.3659,0.53635,0.34432,129.713,0.17373,4.382,7.71221,0.26306,112.4469,0.23964,0.25087,0.10079,40.02331,0.368,124.4367,0.05977,536.1304,1316.1498,0.3659,0.31894,0.41223,0.18954,5.37429,8.5,0.32032,0.31894,0.24048,0.20272,3760.66695,4.60839
1606.7532,0.37766,0.16327,534.5156,4.72421,3807.00007,0.28969,0.24693,40.63321,0.19963,0.12376,2.36864,4.80975,0.33184,0.73181,0.27828,0.31956,0.4559,3.26723,0.33184,4.05135,100.53273,1.47002,346.6745,0.34746,0.35095,0.33185,0.09323,2.88348,2.87566,115.1353,-533.3716,3031.849,9.47187,0.27685,7.05256,-534.5156,0.37767,0.28968,0.30482,0.55289,0.33185,134.188,0.17052,4.39987,7.80465,0.26019,117.3848,0.97187,0.25373,0.10305,40.01577,0.31956,133.0984,0.05972,533.3716,1311.8618,0.30482,0.30284,0.36554,0.19263,5.4512,8.5,0.26465,0.30284,0.24298,0.19963,3870.00053,4.62366
1606.9056,0.37083,0.17837,533.0459,4.59844,3815.3742,0.28333,0.26019,40.62804,0.19589,0.12372,2.37503,4.67812,0.32437,0.75717,0.28134,0.32217,0.49306,3.30567,0.32437,3.97207,99.79975,1.492,346.6744,0.35815,0.33999,0.3243,0.09187,2.87999,2.79242,118.4323,-530.6616,3054.116,9.46802,0.2743,7.30337,-533.0459,0.37077,0.28339,0.29327,0.5817,0.3243,132.2425,0.16665,4.30755,7.91624,0.25674,112.7527,0.96801,0.26719,0.10665,40.00796,0.32217,133.1669,0.05967,530.6616,1324.61521,0.29327,0.31179,0.36866,0.2072,5.26455,8.5,0.25462,0.31179,0.24639,0.19589,3817.33229,4.50666
1607.058,0.38404,0.15883,533.0778,4.58297,3788.99962,0.2955,0.27862,40.60827,0.1907,0.1213,2.38391,4.66108,0.33883,0.77633,0.30584,0.34986,0.46222,3.33154,0.33883,4.10616,99.092,1.62662,346.6744,0.37302,0.41868,0.33876,0.09258,2.90189,2.85156,120.9231,-534.8795,3075.929,9.30615,0.27179,7.10598,-533.0778,0.38398,0.29556,0.37414,0.56213,0.33876,132.9809,0.16127,4.32665,8.0058,0.25194,124.5039,0.80615,0.24977,0.1055,40.00015,0.34986,131.029,0.05962,534.8795,1324.05971,0.37414,0.32422,0.39488,0.18835,5.02852,8.5,0.3286,0.32422,0.2558,0.1907,3785.6657,4.49556
1607.2104,0.3873,0.16565,531.2543,4.80476,3839.5614,0.29844,0.30633,40.60716,0.18539,0.13203,2.39298,4.90718,0.34243,0.80001,0.29551,0.33913,0.47206,3.33419,0.34243,4.29267,98.51648,1.69474,346.6743,0.39536,0.37501,0.34227,0.09086,2.91196,2.97998,124.0011,-536.8741,3093.899,9.6029,0.26973,7.15507,-531.2543,0.38716,0.29858,0.32992,0.58569,0.34227,130.5998,0.15577,4.53715,8.04043,0.24704,127.2747,1.1029,0.25585,0.10297,39.99235,0.33913,127.0566,0.05957,536.8741,1321.68235,0.32992,0.34291,0.38406,0.19492,5.32217,8.5,0.28697,0.34291,0.26662,0.18539,3875.00028,4.71278
1607.3628,0.40744,0.15742,530.5552,4.8273,3832.12472,0.31692,0.27687,40.61018,0.18436,0.12722,2.39474,4.92525,0.36478,0.78489,0.31399,0.36123,0.45591,3.32271,0.36478,4.24641,98.53516,1.66347,346.6743,0.3716,0.38359,0.36433,0.08821,2.9349,2.97264,122.0361,-528.6517,3093.312,10.1039,0.2698,6.76671,-530.5552,0.40704,0.3173,0.34036,0.56006,0.36433,118.5429,0.1547,4.57366,8.01821,0.24609,120.5883,1.6039,0.24851,0.10495,39.98431,0.36123,130.2627,0.05952,528.6517,1347.07317,0.34036,0.32304,0.40397,0.18699,5.44375,8.5,0.29464,0.32304,0.2631,0.18436,3819.66581,4.74388
1607.5152,0.40427,0.15758,531.9112,4.72956,3854.20096,0.31392,0.27498,40.60313,0.18377,0.11433,2.39575,4.84032,0.36125,0.7284,0.31811,0.36529,0.51526,3.31693,0.36125,4.33591,98.90867,1.67433,346.6742,0.37008,0.41571,0.36075,0.08877,2.93225,3.1445,114.6926,-530.3959,3081.631,9.33313,0.27114,6.84007,-531.9112,0.40382,0.31434,0.37292,0.61122,0.36075,134.6789,0.15409,4.51362,8.0074,0.24554,112.1409,0.83313,0.24865,0.10794,39.97654,0.36529,126.9235,0.05947,530.3959,1345.301,0.37292,0.32177,0.40822,0.18714,5.09197,8.5,0.32529,0.32177,0.25115,0.18377,3905.33375,4.65477
1607.6676,0.38518,0.13207,531.7605,4.81945,3964.93285,0.29666,0.25115,40.58659,0.18236,0.11708,2.39817,4.93502,0.34009,0.72498,0.28616,0.32884,0.5534,3.3185,0.34009,4.64452,98.7937,1.7141,346.6742,0.35086,0.35929,0.34015,0.08807,2.91321,3.85419,114.248,-530.4846,3085.218,10.04224,0.27073,7.27358,-531.7605,0.38523,0.29661,0.31384,0.66651,0.34015,134.1468,0.15263,4.629,8.01867,0.24423,118.1778,1.54224,0.2259,0.10599,39.96902,0.32884,136.5546,0.05943,530.4846,1375.67404,0.31384,0.30569,0.37411,0.16252,4.9286,8.5,0.27227,0.30569,0.24027,0.18236,4008.33446,4.73958
1607.82,0.37118,0.14787,530.0372,4.67362,3966.43682,0.28436,0.27056,40.58745,0.17648,0.11684,2.40822,4.77894,0.32475,0.75825,0.29763,0.33968,0.47285,3.30091,0.32475,4.37841,98.6651,1.80968,346.6741,0.36652,0.42686,0.32552,0.08615,2.9045,3.24756,118.5727,-529.9545,3089.238,10.92092,0.27026,7.76129,-530.0372,0.37189,0.28371,0.38144,0.58583,0.32552,140.685,0.14653,4.46889,8.0072,0.2388,112.4824,2.42092,0.23999,0.10983,39.96122,0.33968,136.8331,0.05938,529.9545,1421.26687,0.38144,0.31878,0.38593,0.17777,4.92987,8.5,0.33678,0.31878,0.23703,0.17648,3934.99954,4.58741
1607.9724,0.38646,0.15681,531.1779,4.70249,3930.3325,0.2984,0.32202,40.56064,0.16848,0.12814,2.4219,4.81464,0.3415,0.72364,0.31709,0.36216,0.51736,3.26276,0.3415,4.47829,98.0747,1.71101,346.6741,0.40802,0.38626,0.34222,0.08712,2.93099,3.70414,114.073,-530.1754,3107.834,10.31201,0.26813,7.58555,-531.1779,0.38711,0.2978,0.34135,0.62242,0.34222,127.9136,0.13824,4.49535,7.95634,0.2314,117.9252,1.81201,0.24797,0.10789,39.95345,0.36216,132.1471,0.05933,530.1754,1410.31305,0.34135,0.3535,0.40673,0.18639,4.83002,8.5,0.2976,0.3535,0.22835,0.16848,3963.99989,4.6152
1608.1248,0.41178,0.11777,533.8563,4.99991,3848.31321,0.32176,0.3131,40.56293,0.16202,0.12096,2.43294,5.13059,0.36964,0.71959,0.32203,0.37037,0.47391,3.2217,0.36964,5.22584,97.85714,2.0501,346.674,0.40082,0.39942,0.37013,0.09174,2.96416,5.0811,113.5469,-535.3255,3114.745,9.43333,0.26734,7.21215,-533.8563,0.41221,0.32135,0.35701,0.58922,0.37013,126.0564,0.13155,4.83482,7.88944,0.22544,110.7539,0.93333,0.21314,0.09478,39.94569,0.37037,127.612,0.05928,535.3255,1387.76089,0.35701,0.34748,0.41249,0.14872,4.99185,8.5,0.30954,0.34748,0.20474,0.16202,3868.50105,4.91206
1608.2772,0.39937,0.09802,533.4175,5.58117,3787.86658,0.30991,0.28046,40.54825,0.1537,0.11566,2.44718,5.7317,0.35579,0.7308,0.28733,0.33162,0.65412,3.20297,0.35579,5.69475,96.73099,2.66643,346.674,0.3745,0.40745,0.35595,0.09536,2.96111,5.15018,115.0044,-534.7235,3151.007,9.37552,0.26317,7.68085,-533.4175,0.39952,0.30977,0.36406,0.82656,0.35595,132.322,0.12292,5.35593,7.88618,0.21774,116.1824,0.87552,0.19553,0.09284,39.93789,0.33162,128.9798,0.05923,534.7235,1337.76878,0.36406,0.32546,0.37566,0.12967,5.56033,8.5,0.31748,0.32546,0.18545,0.1537,3769.00061,5.47839
1608.4296,0.38827,0.13526,525.2179,5.57978,3951.68711,0.29919,0.24057,40.54982,0.14757,0.10154,2.45765,5.74215,0.34349,0.70683,0.29225,0.33573,0.74391,3.21111,0.34349,5.21542,95.97302,3.44403,346.6739,0.34233,0.3816,0.34316,0.0963,2.95684,3.69593,111.8875,-525.9114,3175.893,9.32928,0.26031,8.10493,-525.2179,0.38796,0.29947,0.33669,0.95523,0.34316,128.1728,0.11657,5.27826,7.93764,0.21208,118.5437,0.82928,0.22875,0.10176,39.93006,0.33573,129.9343,0.05918,525.9114,1356.83258,0.33669,0.29855,0.38063,0.16561,5.95407,8.5,0.29317,0.29855,0.17899,0.14757,3977.00059,5.46539
1608.582,0.36473,0.10597,521.608,5.73961,3928.00124,0.27742,0.22824,40.57519,0.14055,0.10081,2.46966,5.92983,0.31773,0.71777,0.29909,0.34057,0.71248,3.24001,0.31773,5.24765,94.26153,3.34571,346.6739,0.33147,0.37066,0.3173,0.09764,2.94047,3.65408,113.3102,-521.6427,3233.557,9.76476,0.25369,8.95656,-521.608,0.36434,0.27778,0.32369,0.90224,0.3173,131.1592,0.1093,5.40945,8.04541,0.20559,102.4318,1.26476,0.20262,0.10655,39.92229,0.34057,130.8265,0.05913,521.6427,1413.61437,0.32369,0.28927,0.38732,0.13734,6.28318,8.5,0.28337,0.28927,0.19283,0.14055,3895.66697,5.63261
1608.7344,0.35692,0.09037,528.2687,5.99973,3843.50005,0.27088,0.22635,40.51828,0.13759,0.10676,2.47472,6.20858,0.30927,0.6705,0.25839,0.29605,0.69016,3.27742,0.30927,5.52433,94.10029,3.16766,346.6738,0.32999,0.36127,0.30956,0.09835,2.93557,3.84511,107.165,-530.2637,3239.097,9.30615,0.25306,9.2995,-528.2687,0.35719,0.27064,0.31367,0.869,0.30956,128.3753,0.10623,5.63455,8.15381,0.20285,112.5338,0.80615,0.18871,0.1079,39.91469,0.29605,127.5671,0.05909,530.2637,1384.49487,0.31367,0.28776,0.34376,0.12229,6.52692,8.5,0.2747,0.28776,0.20966,0.13759,3814.66605,5.87523
1608.8868,0.34821,0.11547,533.3228,5.92854,3797.56259,0.26332,0.20797,40.49587,0.13596,0.13199,2.47751,6.14057,0.2999,0.70494,0.2593,0.29624,0.53866,3.30984,0.2999,5.64107,94.74132,3.19294,346.6738,0.31534,0.37062,0.30063,0.09829,2.92799,4.19966,111.6423,-534.4564,3217.181,9.41791,0.25557,9.6546,-533.3228,0.34889,0.2627,0.32248,0.70537,0.30063,125.5368,0.10454,5.5682,8.24307,0.20135,107.5794,0.91791,0.2111,0.10475,39.90676,0.29624,121.149,0.05904,534.4564,1341.07932,0.32248,0.27315,0.34456,0.14651,6.22003,8.5,0.28366,0.27315,0.22411,0.13596,3796.49924,5.79367
1609.0392,0.33859,0.12021,531.2616,6.01448,3852.00008,0.25366,0.2097,40.47498,0.14134,0.13473,2.46831,6.24356,0.28961,0.69022,0.27239,0.30943,0.50621,3.30594,0.28961,5.63843,94.42155,3.45884,346.6737,0.31674,0.35769,0.28925,0.09908,2.91049,3.95823,109.7281,-531.4337,3228.077,9.37552,0.25432,9.8358,-531.2616,0.33825,0.25396,0.30872,0.67381,0.28925,108.7405,0.11012,5.63612,8.20497,0.20632,113.7122,0.87552,0.21532,0.10592,39.89897,0.30943,114.2134,0.05899,531.4337,1336.81334,0.30872,0.27455,0.35838,0.15108,6.44452,8.5,0.27175,0.27455,0.22024,0.14134,3824.00012,5.85558
1609.1916,0.33048,0.12718,529.1053,6.01005,3889.93659,0.24604,0.20864,40.47573,0.14518,0.13911,2.46175,6.25619,0.28099,0.69019,0.23736,0.27097,0.6121,3.26994,0.28099,5.65741,95.13835,3.36608,346.6737,0.31588,0.32634,0.2803,0.10029,2.89612,4.03245,109.7245,-530.4846,3203.755,9.3023,0.25711,10.03685,-529.1053,0.32982,0.24662,0.27684,0.80085,0.2803,108.2354,0.11409,5.65471,8.09557,0.20987,109.7102,0.8023,0.22154,0.10793,39.89114,0.27097,112.2928,0.05894,530.4846,1367.56676,0.27684,0.27369,0.32041,0.15781,6.4235,8.5,0.24283,0.27369,0.2105,0.14518,3895.50061,5.84079
1609.344,0.3317,0.11679,530.6569,6.01694,3817.66725,0.24731,0.22424,40.50669,0.148,0.12811,2.45692,6.26415,0.28229,0.6768,0.24993,0.28467,0.51884,3.21272,0.28229,5.64745,95.55026,3.36477,346.6736,0.32834,0.33666,0.2818,0.10291,2.89397,3.99463,107.984,-530.3521,3189.944,9.24835,0.2587,9.89126,-530.6569,0.33124,0.24773,0.2872,0.68346,0.2818,120.1185,0.11702,5.6758,7.93942,0.21247,106.4982,0.74835,0.21227,0.10854,39.88341,0.28467,115.6381,0.0589,530.3521,1364.09795,0.2872,0.28607,0.33409,0.14778,6.45804,8.5,0.25232,0.28607,0.19733,0.148,3819.00037,5.84398
1609.4964,0.34458,0.10137,531.4781,5.99419,3755.75038,0.25986,0.20877,40.49457,0.14596,0.13048,2.4604,6.25108,0.29601,0.68628,0.26072,0.29743,0.53731,3.16135,0.29601,5.49551,95.50734,3.20751,346.6736,0.31598,0.36017,0.29655,0.10553,2.91162,3.83154,109.217,-530.4846,3191.377,9.33313,0.25854,9.45607,-531.4781,0.34509,0.2594,0.31168,0.7093,0.29655,118.9019,0.11491,5.66225,7.82274,0.21059,107.8416,0.83313,0.19852,0.10964,39.87566,0.29743,118.7125,0.05885,530.4846,1327.37047,0.31168,0.27379,0.346,0.1329,6.61125,8.5,0.27392,0.27379,0.1878,0.14596,3719.99901,5.84022
1609.6488,0.33487,0.10424,531.5017,6.07308,3812.53262,0.25165,0.20543,40.44826,0.14269,0.12332,2.466,6.35621,0.28565,0.68414,0.24931,0.28427,0.57362,3.13678,0.28565,5.51167,95.64383,3.22791,346.6735,0.31326,0.33793,0.28689,0.10747,2.90447,3.88378,108.9382,-531.1931,3186.824,9.07878,0.25906,9.93736,-531.5017,0.33604,0.25059,0.28879,0.74389,0.28689,115.3119,0.11152,5.75066,7.77835,0.20757,109.7321,0.57878,0.20108,0.11092,39.86786,0.28427,116.0372,0.0588,531.1931,1318.92732,0.28879,0.2711,0.33348,0.13567,6.81303,8.5,0.25341,0.2711,0.18083,0.14269,3849.00112,5.94867
1609.8012,0.32945,0.10807,529.2885,6.15109,3856.18827,0.24696,0.19461,40.44477,0.13763,0.12239,2.47466,6.44727,0.2799,0.69751,0.23799,0.27157,0.55603,3.14803,0.2799,5.59078,94.451,3.07306,346.6735,0.30432,0.29908,0.28138,0.10805,2.90453,3.9396,110.6768,-527.8678,3227.07,9.04024,0.25444,10.33925,-529.2885,0.33085,0.24569,0.24984,0.72331,0.28138,114.7497,0.10627,5.83362,7.83173,0.20289,108.4256,0.54024,0.20449,0.11193,39.8601,0.27157,112.2986,0.05875,527.8678,1356.87686,0.24984,0.26222,0.32107,0.13936,6.90516,8.5,0.21791,0.26222,0.18253,0.13763,3859.00063,6.03248
1609.9536,0.32498,0.0981,528.6447,6.142,3952.46719,0.24269,0.19718,40.46552,0.1315,0.12226,2.48513,6.42275,0.27518,0.70077,0.25071,0.28493,0.5585,3.19041,0.27518,5.56575,94.54158,3.00892,346.6734,0.30647,0.3351,0.27637,0.10845,2.90708,3.92439,111.1002,-527.5965,3223.978,9.10961,0.25479,10.76021,-528.6447,0.32611,0.24167,0.28532,0.72217,0.27637,107.5336,0.09992,5.83616,7.96837,0.19723,113.3934,0.60961,0.1956,0.11461,39.85232,0.28493,112.1488,0.05871,527.5965,1390.22727,0.28532,0.26435,0.33478,0.12975,6.90313,8.5,0.25098,0.26435,0.19514,0.1315,3963.66717,6.02889
1610.106,0.32246,0.10249,532.0958,6.18865,3881.6254,0.23921,0.18726,40.46599,0.12995,0.12365,2.48779,6.45174,0.27253,0.6974,0.23103,0.26346,0.56225,3.22967,0.27253,5.6144,94.73227,3.00031,346.6734,0.29813,0.30972,0.2723,0.10759,2.9061,3.94721,110.6623,-534.5232,3217.489,9.53739,0.25554,10.93606,-532.0958,0.32225,0.2394,0.25987,0.72931,0.2723,115.2138,0.09831,5.87706,8.07443,0.19579,113.1844,1.03738,0.19952,0.11658,39.8446,0.26346,117.4631,0.05866,534.5232,1407.08997,0.25987,0.25609,0.31333,0.13398,6.9144,8.5,0.22774,0.25609,0.20312,0.12995,3927.49991,6.06468
1610.2584,0.32623,0.08828,533.7819,6.27394,3790.73289,0.24196,0.19258,40.41399,0.13274,0.12373,2.48301,6.5237,0.2765,0.67994,0.24321,0.27695,0.5401,3.25258,0.2765,5.66692,95.18688,3.09576,346.6733,0.30262,0.31605,0.27553,0.10959,2.90696,3.9706,108.3921,-533.7551,3202.122,9.17127,0.2573,10.6565,-533.7819,0.32531,0.24279,0.26633,0.70719,0.27553,125.6471,0.10121,5.95939,8.11719,0.19837,101.9484,0.67127,0.18685,0.11594,39.83682,0.27695,118.2425,0.05861,533.7551,1358.34329,0.26633,0.26053,0.32668,0.12027,7.03059,8.5,0.23347,0.26053,0.19883,0.13274,3777.99972,6.16324
1610.4108,0.32941,0.11081,533.1823,5.73409,3796.93762,0.24533,0.18528,40.39922,0.13682,0.12331,2.47605,5.94073,0.27987,0.6632,0.24304,0.27703,0.55428,3.24112,0.27987,5.35244,96.11886,2.95847,346.6733,0.29645,0.34388,0.27947,0.11008,2.90553,3.85816,106.2161,-532.9044,3171.073,9.04024,0.26087,10.36752,-533.1823,0.32904,0.24567,0.29428,0.72135,0.27947,114.2995,0.10543,5.47217,8.06752,0.20214,110.8626,0.54024,0.20694,0.11064,39.82901,0.27703,120.8241,0.05856,532.9044,1311.97285,0.29428,0.25442,0.32656,0.14201,6.1633,8.5,0.25907,0.25442,0.1826,0.13682,3794.99977,5.63385
1610.5632,0.3219,0.11311,530.1135,5.52204,3862.7999,0.23836,0.1948,40.40909,0.13872,0.11652,2.47279,5.70551,0.27194,0.66575,0.24196,0.27525,0.56974,3.19645,0.27194,5.14694,95.28932,2.96557,346.6732,0.30448,0.31447,0.27131,0.10841,2.89418,3.67545,106.5475,-530.2637,3198.679,8.97087,0.2577,10.63887,-530.1135,0.3213,0.2389,0.26453,0.73,0.27131,123.9731,0.1074,5.25623,7.94659,0.2039,106.024,0.47087,0.20899,0.10886,39.82121,0.27525,115.8408,0.05852,530.2637,1340.14613,0.26453,0.26238,0.32523,0.14423,5.93294,8.5,0.2321,0.26238,0.15966,0.13872,3896.3324,5.42537
1610.7156,0.32928,0.09815,528.6373,5.68009,3819.87488,0.24461,0.19911,40.41247,0.14689,0.10429,2.45881,5.84053,0.27973,0.67169,0.24203,0.27592,0.65097,3.12318,0.27973,5.24132,93.95042,3.12452,346.6732,0.30806,0.32914,0.27863,0.10724,2.89249,3.68288,107.3196,-528.8722,3244.264,8.94774,0.25246,10.0258,-528.6373,0.32824,0.24555,0.27952,0.82687,0.27863,111.2528,0.11587,5.38416,7.72366,0.21145,103.4403,0.44774,0.19565,0.10918,39.81341,0.27592,118.5619,0.05847,528.8722,1353.83295,0.27952,0.26594,0.32546,0.12979,6.12937,8.5,0.24544,0.26594,0.11713,0.14689,3782.66675,5.57062
1610.868,0.33273,0.10968,530.2989,5.71574,3817.59981,0.24813,0.22252,40.38968,0.14564,0.08521,2.46095,5.85542,0.28339,0.67548,0.24978,0.28459,0.81402,3.08081,0.28339,5.25262,93.21235,3.63115,346.6731,0.32698,0.34541,0.28276,0.10584,2.89822,3.68583,107.8123,-530.352,3269.953,8.96316,0.24951,9.92268,-530.2989,0.33214,0.24866,0.296,1.0293,0.28276,121.5542,0.11457,5.43556,7.62504,0.2103,113.1623,0.46316,0.20593,0.10923,39.80568,0.28459,120.6199,0.05842,530.352,1341.32368,0.296,0.28469,0.33394,0.14092,6.17371,8.5,0.26042,0.28469,0.10107,0.14564,3815.00102,5.61962
1611.0204,0.3585,0.12104,531.7287,5.76755,3810.18786,0.27213,0.21693,40.36491,0.14669,0.07493,2.45916,5.9025,0.31099,0.7116,0.27002,0.30875,0.96385,3.08796,0.31099,5.27083,92.44185,3.84231,346.6731,0.32255,0.35555,0.31103,0.10544,2.92641,3.68016,112.5081,-529.6238,3297.208,8.99399,0.24638,8.95436,-531.7287,0.35855,0.27209,0.30801,1.21786,0.31103,129.4269,0.11566,5.48604,7.63757,0.21126,108.2192,0.49399,0.21607,0.10911,39.79793,0.30875,126.8192,0.05837,529.6238,1339.87974,0.30801,0.28031,0.35629,0.15188,6.25816,8.5,0.26932,0.28031,0.09893,0.14669,3805.99967,5.67152
1611.1728,0.35601,0.10242,533.1513,5.91896,3832.46643,0.26996,0.2152,40.37468,0.13842,0.07431,2.4733,6.05208,0.30829,0.71982,0.25819,0.29576,0.86391,3.13118,0.30829,5.35199,92.1318,3.7752,346.673,0.32117,0.35136,0.30848,0.10642,2.93359,3.68937,113.5764,-531.6993,3308.304,9.0017,0.24511,9.29646,-533.1513,0.35618,0.26981,0.30363,1.08819,0.30848,128.8941,0.10709,5.63045,7.78581,0.20362,117.1877,0.5017,0.19946,0.10884,39.79015,0.29576,126.1078,0.05833,531.6993,1345.96756,0.30363,0.27894,0.34353,0.13392,6.49398,8.5,0.26547,0.27894,0.12999,0.13842,3783.66715,5.81169
1611.3252,0.36084,0.1195,532.5713,5.69556,3829.5619,0.27381,0.20485,40.35797,0.13985,0.08058,2.47085,5.80216,0.31351,0.74923,0.28285,0.32279,0.74579,3.16726,0.31351,5.20818,94.50547,3.43416,346.673,0.31279,0.37127,0.31303,0.10485,2.93712,3.6648,117.3998,-532.5718,3225.21,9.02482,0.25465,9.09306,-532.5713,0.36039,0.27422,0.32399,0.9385,0.31303,120.4419,0.10858,5.41963,7.86828,0.20495,116.8489,0.52482,0.21469,0.10722,39.78234,0.32279,118.7109,0.05828,532.5718,1351.40187,0.32399,0.27062,0.37004,0.15039,6.13634,8.5,0.28402,0.27062,0.14177,0.13985,3845.99993,5.59757
1611.4776,0.35016,0.11323,529.3718,5.79959,3863.66766,0.26404,0.2134,40.35149,0.14234,0.07393,2.4666,5.89768,0.30199,0.74142,0.26427,0.30178,0.80843,3.20663,0.30199,5.3434,93.95469,3.53871,346.6729,0.31973,0.35416,0.30148,0.10448,2.92241,3.83964,116.3848,-529.9105,3244.116,8.97857,0.25248,9.36865,-529.3718,0.34969,0.26447,0.30598,1.00267,0.30148,105.9437,0.11115,5.51598,7.95338,0.20724,118.2065,0.47857,0.2091,0.10471,39.77453,0.30178,115.6593,0.05823,529.9105,1356.49919,0.30598,0.27751,0.34995,0.14434,6.17929,8.5,0.26822,0.27751,0.14806,0.14234,3842.66601,5.715
