DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HDP3,HDPT,HDP4,HDP5,HDP6,HVOL,AVOL,HP01,HP02,BIT
1616.4,48.180743,,122.878281,0.349061,8.675471,0.057248,2.447603,3.401943,95.600963,93.60968,,,,,,,0.134723,0.047041,,,8.5
1616.5,48.188513,,124.39693,0.346865,8.678361,0.05146,2.451232,3.422299,95.463264,93.631714,,,,,,,0.134765,0.047083,,,8.5
1616.6,48.171347,,125.13571,0.346802,8.678076,0.04828,2.453748,3.423874,95.244769,93.605394,,,,,,,0.134709,0.047028,,,8.5
1616.7,48.158571,,124.362949,0.347307,8.674769,0.047359,2.454056,3.398439,94.970607,93.584665,,,,,,,0.134604,0.046922,,,8.5
1616.8,48.183967,,121.941431,0.348313,8.671299,0.045525,2.448735,3.364402,94.688501,93.60133,,,,,,,0.134525,0.046844,,,8.5
1616.9,48.169408,,119.280248,0.34866,8.669772,0.042714,2.441444,3.340112,94.436193,93.620647,,,,,,,0.134502,0.046821,,,8.5
1617.0,48.194777,,117.810093,0.346706,8.669824,0.041154,2.43846,3.322541,94.222954,93.65471,,,,,,,0.134543,0.046862,,,8.5
1617.1,48.185592,,118.91491,0.341066,8.672486,0.040393,2.43846,3.323292,94.044001,93.688951,,,,,,,0.134717,0.047035,,,8.5
1617.2,48.198671,,122.774334,0.333618,8.681125,0.039473,2.438694,3.349694,93.901914,93.706027,,,,,,,0.135049,0.047368,,,8.5
1617.3,48.214977,,127.01552,0.325946,8.693927,0.03963,2.441252,3.386038,93.780419,93.720033,,,,,,,0.135412,0.04773,,,8.5
1617.4,48.197843,,129.374665,0.318578,8.704321,0.040504,2.444219,3.409825,93.67198,93.749648,,,,,,,0.135594,0.047913,,,8.5
1617.5,48.215296,,128.928832,0.311954,8.705428,0.0414,2.446114,3.413086,93.557316,93.771487,,,,,,,0.135471,0.047789,,,8.5
1617.6,48.217555,,126.58143,0.30796,8.696236,0.042257,2.447115,3.395854,93.494237,93.762549,,,,,,,0.135121,0.04744,,,8.5
1617.7,48.216437,,123.541509,0.307813,8.682961,0.044262,2.450134,3.365644,93.520496,93.795789,,,,,,,0.134751,0.047069,,,8.5
1617.8,48.237046,,121.380483,0.311825,8.672482,0.046224,2.452256,3.336132,93.698471,93.780342,,,,,,,0.134529,0.046847,,,8.5
1617.9,48.219956,,121.221762,0.319604,8.668807,0.047054,2.451751,3.312161,94.002511,93.732766,,,,,,,0.134491,0.046809,,,8.5
1618.0,48.199826,,122.30107,0.329998,8.670075,0.046213,2.448407,3.284326,94.452438,93.650564,,,,,,,0.134571,0.046889,,,8.5
1618.1,48.219446,,123.344805,0.338911,8.674011,0.044848,2.445717,3.252446,94.934368,93.537697,,,,,,,0.134747,0.047066,,,8.5
1618.2,48.234431,,124.599578,0.343835,8.681505,0.041932,2.440256,3.234001,95.275443,93.382577,,,,,,,0.135063,0.047382,,,8.5
1618.3,48.219032,,126.101027,0.343675,8.694454,0.038461,2.433152,3.226827,95.428893,93.273562,,,,,,,0.135518,0.047837,,,8.5
1618.4,48.258969,,127.142395,0.341408,8.710792,0.034955,2.422635,3.241572,95.468877,93.189256,,,,,,,0.135999,0.048318,,,8.5
1618.5,48.20242,,127.117244,0.338653,8.725255,0.035926,2.413893,3.271522,95.51349,93.186439,,,,,,,0.136351,0.04867,,,8.5
1618.6,48.244678,,126.027316,0.338798,8.733224,0.044486,2.411313,3.308005,95.559269,93.317367,,,,,,,0.136514,0.048833,,,8.5
1618.7,48.249326,,123.500903,0.342546,8.73559,0.057507,2.413981,3.317255,95.623557,93.450909,,,,,,,0.136554,0.048873,,,8.5
1618.8,48.203621,,119.901558,0.35016,8.73575,0.067388,2.415232,3.305853,95.623594,93.554891,,,,,,,0.136552,0.048871,,,8.5
1618.9,48.184958,,115.419757,0.3594,8.73547,0.071096,2.414728,3.273073,95.477624,93.705702,,,,,,,0.136544,0.048862,,,8.5
1619.0,48.221228,,111.462287,0.367738,8.735219,0.069571,2.408764,3.264173,95.163242,93.8533,,,,,,,0.13654,0.048858,,,8.5
1619.1,48.219036,,109.265753,0.374345,8.735205,0.06966,2.394593,3.257952,95.035135,93.96086,,,,,,,0.136456,0.048775,,,8.5
1619.2,48.225941,,109.445961,0.378501,8.729761,0.08095,2.376476,3.259856,95.165604,94.142775,,,,,,,0.137056,0.049374,,,8.5
1619.3,48.201229,,111.393942,0.381474,8.774501,0.104226,2.357304,3.231259,95.72785,94.396277,,,,,,,0.142196,0.054514,,,8.5
1619.4,48.250963,,114.0091,0.382331,9.058349,0.131977,2.340178,3.210346,96.434683,94.621709,,,,,,,0.152647,0.064965,,,8.5
1619.5,48.29077,,116.834697,0.383383,9.418331,0.153032,2.319493,3.178294,97.337468,94.829781,,,,,,,0.162344,0.074662,,,8.5
1619.6,48.279341,,117.437779,0.383768,9.634444,0.167075,2.307078,3.165085,97.862779,95.102269,,,,,,,0.169356,0.081674,,,8.5
1619.7,48.221652,,117.41856,0.381962,9.825381,0.170751,2.298308,3.132227,98.187118,95.193133,,,,,,,0.175943,0.088261,,,8.5
1619.8,48.281624,,115.740672,0.376786,10.007831,0.16753,2.292311,3.158338,97.997659,95.340594,,,,,,,0.180398,0.092717,,,8.5
1619.9,48.291041,,116.215043,0.371842,10.070434,0.167349,2.294573,3.159206,97.644911,95.436811,,,,,,,0.178575,0.090893,,,8.5
1620.0,48.280591,,115.483793,0.371759,9.90846,0.171716,2.305003,3.188763,97.039295,95.542166,,,,,,,0.175475,0.087793,,,8.5
1620.1,48.270535,,117.056314,0.375107,9.898978,0.171346,2.304223,3.213812,96.615394,95.588539,0.342097,,,,,,0.177436,0.089755,,,8.5
1620.2,48.267233,,117.568831,0.379652,10.016855,0.170542,2.288848,3.258759,96.459247,95.631926,0.369872,,,,,,0.179536,0.091854,,,8.5
1620.3,48.22779,,118.260553,0.379412,10.012648,0.179605,2.267654,3.243142,96.614501,95.631251,0.400421,,,,,,0.175649,0.087968,,,8.5
1620.4,48.291418,,116.287569,0.373945,9.796807,0.194502,2.244439,3.196717,97.01727,95.53497,0.4408,,,,,,0.166845,0.079164,,,8.5
1620.5,48.299066,,115.79218,0.360362,9.507692,0.202888,2.223319,3.145069,97.467999,95.405213,0.467072,,,,,,0.156336,0.068654,,,8.5
1620.6,48.345496,,114.309754,0.344785,9.181116,0.199661,2.217189,3.118617,97.695243,95.244842,0.478372,,,,,,0.148632,0.06095,,,8.5
1620.7,48.367792,,114.354661,0.331481,9.049715,0.185696,2.237279,3.125352,97.37224,95.130022,0.467151,,,,,,0.150254,0.062573,,,8.5
1620.8,48.393844,,114.182191,0.328105,9.280957,0.159628,2.273831,3.179989,96.587728,94.978608,0.482259,,,,,,0.158231,0.070549,,,8.5
1620.9,48.42974,,116.012438,0.332077,9.524125,0.127646,2.313981,3.269791,95.487024,94.882786,0.549371,,,,,,0.160023,0.072342,,,8.5
1621.0,48.28463,,117.159341,0.338955,9.379605,0.103006,2.352915,3.331345,94.268859,94.77896,0.722309,,,,,,0.150199,0.062518,,,8.5
1621.1,48.27583,,118.721469,0.342195,8.932748,0.090561,2.385627,3.35778,93.085394,94.6403,1.039443,,,,,,0.138045,0.050363,,,8.5
1621.2,48.350796,,119.589965,0.339833,8.629691,0.085143,2.408861,3.361739,92.154467,94.491939,1.538804,4.149733,3.944185,4.129083,4.092176,4.067759,0.1321,0.044418,4.191351,4.16633,8.5
1621.3,48.219174,,121.444064,0.331199,8.554742,0.08127,2.423807,3.351157,91.597932,94.373885,2.086638,4.316261,4.024163,4.28682,4.234345,4.199726,0.131313,0.043631,4.375764,4.339962,8.5
1621.4,48.237631,,122.432988,0.318816,8.578075,0.077762,2.434198,3.335852,91.378951,94.272265,2.385311,4.476559,4.065933,4.43493,4.360988,4.312391,0.131842,0.04416,4.561014,4.510148,8.5
1621.5,48.409424,,123.826561,0.308019,8.589689,0.074151,2.440735,3.3236,91.402031,94.197789,2.234485,4.48882,3.971315,4.436039,4.342602,4.281412,0.133549,0.045867,4.596281,4.531498,8.5
1621.6,48.323636,,124.87699,0.303035,8.691874,0.069526,2.441949,3.323595,91.599508,94.151329,1.809493,4.251328,3.70456,4.195385,4.096537,4.031937,0.140154,0.052473,4.36546,4.296618,8.5
1621.7,48.386,,125.924693,0.305779,9.011792,0.064694,2.439774,3.319553,91.90054,94.127644,1.345091,4.142619,3.609097,4.088051,3.991633,3.928622,0.15337,0.065688,4.253952,4.186798,8.5
1621.8,48.334891,,125.450939,0.31512,9.505317,0.060753,2.436741,3.326828,92.193605,94.066309,0.978197,4.082046,3.589873,4.031802,3.942922,3.884763,0.170922,0.08324,4.184425,4.122692,8.5
1621.9,48.31074,,123.74291,0.328971,10.040507,0.057786,2.434001,3.347717,92.434809,94.009463,0.722431,3.977117,3.561219,3.934822,3.859833,3.810642,0.18799,0.100308,4.063086,4.011282,8.5
1622.0,48.326813,,122.567617,0.343574,10.459503,0.055484,2.432367,3.372907,92.65711,93.948059,0.5705,3.918468,3.590835,3.885319,3.826369,3.787574,0.200703,0.113022,3.985629,3.945193,8.5
1622.1,48.275572,,122.760666,0.354873,10.722207,0.053564,2.432457,3.385222,92.897724,93.928271,0.486905,4.033304,3.77344,4.00714,3.960477,3.929675,0.205718,0.118037,4.086153,4.05436,8.5
1622.2,48.271303,,124.046422,0.361572,10.718288,0.050947,2.432636,3.383261,93.075188,93.940603,0.493365,4.199766,3.973829,4.177073,4.136535,4.109729,0.198846,0.111164,4.245523,4.218009,8.5
1622.3,48.299001,,126.22362,0.36462,10.35055,0.047733,2.433331,3.37524,93.023817,93.945199,0.619433,4.22676,4.00862,4.204853,4.165706,4.139811,0.18073,0.093048,4.270917,4.244367,8.5
1622.4,48.296142,,129.721071,0.367245,9.725219,0.044611,2.43508,3.364306,92.635054,93.943107,0.908539,4.102874,3.882447,4.080719,4.041143,4.014973,0.159678,0.071997,4.147544,4.120683,8.5
1622.5,48.329444,,132.499905,0.37069,9.149118,0.042012,2.438273,3.361168,91.93575,94.007485,1.394157,4.012003,3.786247,3.989297,3.948751,3.921949,0.144957,0.057275,4.057802,4.03026,8.5
1622.6,48.397693,,132.476241,0.37395,8.845889,0.038588,2.439048,3.372899,91.100565,94.103245,2.055116,4.127633,3.89194,4.103923,4.061589,4.033609,0.138964,0.051282,4.175464,4.146699,8.5
1622.7,48.425631,,130.695463,0.375242,8.778942,0.035708,2.438934,3.391328,90.34135,94.197461,2.690263,4.644845,4.385336,4.61874,4.572122,4.541305,0.138201,0.050519,4.697497,4.665834,8.5
1622.8,48.29844,3315.429688,128.721744,0.372852,8.79779,0.035478,2.440618,3.398041,89.885174,94.337769,3.040151,5.017958,4.765181,4.992564,4.947181,4.917157,0.13894,0.051258,5.069136,5.038367,8.5
1622.9,48.261008,3312.797595,125.734129,0.36522,8.82603,0.037683,2.442836,3.387489,89.845026,94.505082,3.10558,4.50946,4.312434,4.489708,4.454375,4.430974,0.13999,0.052308,4.549225,4.525324,8.5
1623.0,48.285609,3310.546875,121.534737,0.352342,8.864355,0.040452,2.44108,3.364693,90.169832,94.649681,3.09371,4.025783,3.850435,4.008213,3.976781,3.955964,0.141187,0.053506,4.061154,4.039894,8.5
1623.1,48.280987,3313.33959,117.4263,0.338925,8.901392,0.043958,2.431817,3.358667,90.761843,94.734787,3.037752,4.298978,4.05855,4.274799,4.231626,4.203092,0.142135,0.054454,4.347756,4.318421,8.5
1623.2,48.338869,3312.556879,114.982584,0.330352,8.923632,0.053598,2.416791,3.375631,91.540703,94.803049,2.77389,4.712669,4.379653,4.67908,4.619227,4.579756,0.143001,0.055319,4.780578,4.739715,8.5
1623.3,48.320238,3304.641362,114.519692,0.329098,8.956038,0.075697,2.402232,3.388027,92.397448,94.935469,2.266218,4.799943,4.381521,4.757587,4.682298,4.632775,0.145365,0.057683,4.885802,4.834102,8.5
1623.4,48.320333,3312.911488,116.408718,0.334037,9.072297,0.10683,2.390796,3.369975,93.109753,95.061411,1.651994,3.948314,3.529679,3.905749,3.830298,3.780816,0.150967,0.063285,4.034855,3.982703,8.5
1623.5,48.283505,3317.200282,120.345115,0.344762,9.300594,0.134079,2.379669,3.340417,93.708225,95.120715,1.164621,3.092222,2.693941,3.051469,2.979474,2.93243,0.159962,0.072281,3.175379,3.125218,8.5
1623.6,48.405439,3302.66276,124.310271,0.358329,9.611392,0.149808,2.370095,3.316975,94.226945,95.188451,0.863171,3.162138,2.71426,3.116183,3.035139,2.982285,0.167951,0.08027,3.256094,3.199391,8.5
1623.7,48.483496,3299.169539,126.068352,0.369703,9.764383,0.156784,2.368267,3.279244,94.805108,95.258638,0.707216,4.235988,3.629972,4.173795,4.06414,3.992642,0.169248,0.081566,4.363168,4.286409,8.5
1623.8,48.38611,3297.430924,126.487679,0.37571,9.683793,0.155833,2.370903,3.2408,95.334043,95.226573,0.655316,4.805359,4.146569,4.737852,4.618722,4.540973,0.163715,0.076033,4.943275,4.860057,8.5
1623.9,48.31436,3282.180812,126.411763,0.376713,9.440222,0.146053,2.371443,3.237685,95.938393,95.281696,0.687353,3.6618,3.200921,3.614694,3.531431,3.476993,0.155374,0.067693,3.757868,3.699928,8.5
1624.0,48.298848,3248.300444,126.121631,0.374886,9.190493,0.134642,2.375767,3.26829,96.40318,95.28896,0.754048,3.221454,2.885982,3.187373,3.126941,3.087297,0.148704,0.061022,3.290725,3.248984,8.5
1624.1,48.396325,3255.240365,125.753011,0.370951,9.038724,0.129925,2.395272,3.290576,96.521715,95.263062,0.809104,3.957251,3.599966,3.921095,3.856846,3.8146,0.146752,0.05907,4.030569,3.986417,8.5
1624.2,48.4634,3298.376592,125.073047,0.366415,9.074593,0.123981,2.418364,3.333253,96.043425,95.248291,0.90408,4.372008,3.976855,4.332014,4.260944,4.214213,0.149708,0.062026,4.453108,4.404269,8.5
1624.3,48.409538,3310.546875,123.606957,0.363464,9.220935,0.108607,2.434087,3.400282,95.300474,95.259251,1.096757,4.108715,3.693849,4.066597,3.991873,3.942825,0.152977,0.065296,4.194269,4.142725,8.5
1624.4,48.467906,3314.369526,121.746695,0.361644,9.271263,0.088719,2.443031,3.471787,94.536024,95.165955,1.438408,3.891278,3.439443,3.845234,3.763729,3.710358,0.151531,0.063849,3.98503,3.92851,8.5
1624.5,48.453869,3299.826213,120.74991,0.361899,9.129984,0.07514,2.453379,3.496612,93.97624,95.16561,1.839254,4.155969,3.605862,4.099668,4.000247,3.935312,0.146669,0.058987,4.270906,4.201567,8.5
1624.6,48.38787,3303.856324,122.54543,0.362164,8.973817,0.067126,2.459767,3.484009,93.708037,95.117859,2.334629,4.296119,3.680294,4.23291,4.121471,4.048814,0.143666,0.055985,4.425384,4.347365,8.5
1624.7,48.322861,3321.891563,124.815817,0.361592,8.946591,0.059879,2.458318,3.445402,93.780389,95.087811,2.769304,4.379038,3.738261,4.313227,4.197249,4.121669,0.143625,0.055944,4.513688,4.432409,8.5
1624.8,48.378819,3287.983338,126.858463,0.356858,8.971864,0.054149,2.455472,3.407243,94.093317,95.012167,3.015315,4.350676,3.732946,4.287323,4.175604,4.102747,0.144517,0.056835,4.480205,4.402032,8.5
1624.9,48.350028,3272.825381,128.381827,0.350021,9.002101,0.050624,2.453271,3.373936,94.390937,94.951946,3.034253,4.268126,3.693117,4.209259,4.105336,4.037485,0.145338,0.057657,4.388343,4.315812,8.5
1625.0,48.432559,3258.614937,129.53393,0.341736,9.022709,0.048198,2.450226,3.352431,94.621172,94.931083,3.031175,4.242196,3.712994,4.188153,4.092604,4.03012,0.145921,0.058239,4.352387,4.285933,8.5
1625.1,48.328321,3287.406151,129.973333,0.33411,9.038115,0.045423,2.444228,3.347148,94.782142,94.904781,3.056181,4.267756,3.783771,4.218477,4.131206,4.074032,0.146496,0.058815,4.368048,4.307593,8.5
1625.2,48.283769,3299.904408,130.220399,0.327324,9.058404,0.044491,2.441189,3.356003,94.950928,94.893595,3.089396,4.323728,3.871315,4.277759,4.196242,4.142763,0.147203,0.059522,4.417155,4.36086,8.5
1625.3,48.322159,3305.302718,130.441045,0.322239,9.081765,0.045253,2.440161,3.371839,95.072873,94.830875,3.125875,4.288388,3.864845,4.2454,4.169105,4.119006,0.148026,0.060344,4.375674,4.323091,8.5
1625.4,48.39912,3319.459266,128.812656,0.319407,9.109049,0.047733,2.442018,3.366961,95.251475,94.722909,3.120985,4.173326,3.784219,4.133875,4.0638,4.017745,0.148946,0.061265,4.253361,4.205158,8.5
1625.5,48.228827,3315.637307,126.317276,0.317307,9.138272,0.050256,2.444526,3.368658,95.423273,94.530319,2.954264,4.114392,3.761588,4.078692,4.015209,3.973438,0.149848,0.062167,4.186735,4.143178,8.5
1625.6,48.311618,3324.933373,122.844874,0.318917,9.164171,0.052085,2.447651,3.371959,95.604672,94.439248,2.62051,4.067724,3.743758,4.034994,3.976743,3.938377,0.150698,0.063017,4.133982,4.094099,8.5
1625.7,48.442378,3286.568503,120.679091,0.323622,9.190099,0.052005,2.448417,3.356786,95.699636,94.184564,2.16886,4.075144,3.756891,4.042991,3.985753,3.948046,0.151781,0.0641,4.140219,4.10105,8.5
1625.8,48.414147,3320.3125,119.351714,0.333882,9.23048,0.050722,2.443746,3.351607,95.85637,94.087034,1.672442,4.077725,3.763961,4.046021,3.989576,3.952384,0.154057,0.066375,4.141878,4.103266,8.5
1625.9,48.479374,3320.3125,118.998144,0.34644,9.327965,0.054549,2.439159,3.336495,96.068379,93.976966,1.285482,4.195487,3.893443,4.165019,4.110734,4.074938,0.157,0.069318,4.257093,4.220022,8.5
1626.0,48.355283,3320.138285,119.372825,0.358424,9.405425,0.065523,2.435465,3.321925,96.423644,93.917467,1.127434,4.260249,3.960718,4.23005,4.176232,4.140734,0.157996,0.070315,4.321293,4.284563,8.5
1626.1,48.388332,3314.929373,120.039077,0.366585,9.385979,0.079072,2.431929,3.303931,96.77758,93.832114,1.183224,4.082877,3.782207,4.052528,3.998466,3.962826,0.155904,0.068222,4.14426,4.10732,8.5
1626.2,48.450568,3305.338103,122.563232,0.371093,9.280476,0.087359,2.425017,3.318374,97.162635,93.713145,1.428042,3.426822,3.16428,3.400312,3.353108,3.322004,0.152524,0.064843,3.480466,3.44818,8.5
1626.3,48.346651,3300.37963,124.69961,0.371241,9.18367,0.090086,2.424192,3.325214,98.082146,93.653846,1.851385,3.446712,3.161376,3.417876,3.36658,3.332812,0.15045,0.062769,3.505118,3.469957,8.5
1626.4,48.279298,3295.898438,125.877778,0.366285,9.155111,0.0856,2.427552,3.335929,99.421634,93.551125,2.420689,4.317723,3.894074,4.274743,4.19846,4.148365,0.149997,0.062315,4.40499,4.352419,8.5
1626.5,48.508589,3292.583319,124.971038,0.357363,9.156004,0.075927,2.436009,3.357157,101.154767,93.439364,2.908802,4.397872,3.877245,4.344745,4.250732,4.189191,0.15002,0.062338,4.506083,4.44084,8.5
1626.6,48.537299,3267.229321,123.635185,0.348353,9.156516,0.06342,2.44198,3.403108,103.054332,93.336568,3.091549,4.184489,3.644411,4.129238,4.031617,3.967822,0.150029,0.062347,4.29722,4.229222,8.5
1626.7,48.558779,3271.484375,121.234362,0.340897,9.156486,0.055666,2.44999,3.444609,106.28401,93.311608,3.081668,4.081705,3.553572,4.027685,3.932245,3.869878,0.149921,0.062239,4.19193,4.125443,8.5
1626.8,48.408345,3271.484375,117.930796,0.3372,9.149627,0.053032,2.45681,3.465606,110.163506,93.175068,3.077548,4.144525,3.636749,4.092682,4.000995,3.941015,0.149343,0.061662,4.250192,4.186473,8.5
1626.9,48.348318,3271.484375,115.915703,0.337206,9.120803,0.051369,2.458619,3.486071,114.273037,93.154102,3.096102,4.176475,3.713895,4.12936,4.045896,3.991197,0.148088,0.060406,4.272329,4.214554,8.5
1627.0,48.44869,3276.120944,114.514546,0.340919,9.072608,0.048215,2.455815,3.490507,116.886013,93.149865,3.129452,4.230067,3.840724,4.190615,4.120531,4.074465,0.146559,0.058878,4.310093,4.261896,8.5
1627.1,48.417916,3290.889173,113.005243,0.342848,9.026993,0.044492,2.453114,3.49383,118.319015,93.129386,3.181863,4.357453,4.025699,4.323946,4.264286,4.224974,0.145429,0.057747,4.425253,4.384447,8.5
1627.2,48.507537,3271.484375,109.404421,0.341605,9.00304,0.042459,2.456285,3.490817,117.44899,93.077999,3.236344,4.425619,4.158042,4.398687,4.350624,4.318877,0.144973,0.057291,4.479984,4.447285,8.5
1627.3,48.497559,3272.634887,107.802802,0.336044,8.998831,0.041618,2.461445,3.521516,115.132695,93.064897,3.279291,4.609537,4.401276,4.588629,4.55124,4.526489,0.144927,0.057245,4.65165,4.626335,8.5
1627.4,48.403999,3276.367188,106.25008,0.328602,9.000181,0.046239,2.475434,3.568851,112.160063,93.014046,3.287128,4.791536,4.663843,4.77877,4.755883,4.740691,0.144983,0.057301,4.817181,4.801776,8.5
1627.5,48.376729,3275.068573,105.402142,0.320041,9.002319,0.056465,2.49434,3.620253,109.758191,92.950071,3.265123,4.590946,4.542549,4.586128,4.577468,4.571705,0.145008,0.057327,4.600601,4.594805,8.5
1627.6,48.448603,3271.484375,104.637747,0.312236,9.001611,0.072013,2.5174,3.645239,108.818198,92.913152,3.216716,4.877391,4.84221,4.873891,4.867599,4.863411,0.144814,0.057132,4.884402,4.880194,8.5
1627.7,48.415827,3271.484375,106.715182,0.306622,8.990037,0.085077,2.530132,3.66255,109.20815,92.944514,3.143919,5.166915,5.063668,5.156603,5.138106,5.125821,0.144206,0.056524,5.187616,5.175183,8.5
1627.8,48.406267,3273.0041,109.76016,0.303519,8.96354,0.093033,2.534642,3.637904,110.661868,92.979878,3.071996,4.783048,4.585271,4.76321,4.727718,4.704211,0.143137,0.055455,4.822983,4.79898,8.5
1627.9,48.397232,3289.112397,113.074907,0.302306,8.923209,0.09215,2.527112,3.57777,112.081958,93.028346,3.018877,4.525118,4.248357,4.497242,4.447506,4.414661,0.141797,0.054116,4.581402,4.547546,8.5
1628.0,48.43167,3312.09681,115.9482,0.302391,8.879741,0.08363,2.511238,3.496582,113.531242,93.131193,3.000782,4.665738,4.306319,4.629407,4.564724,4.522107,0.14054,0.052859,4.739264,4.69501,8.5
1628.1,48.372203,3300.445298,118.553331,0.305204,8.844307,0.069839,2.488639,3.417975,113.711595,93.233567,3.016161,4.464498,4.085229,4.426092,4.357793,4.312846,0.139624,0.051943,4.542313,4.495463,8.5
1628.2,48.35514,3298.266022,119.46873,0.312058,8.822153,0.057668,2.470041,3.344686,112.643022,93.327818,3.056328,4.106935,3.762732,4.072097,4.010134,3.969351,0.139123,0.051441,4.177509,4.13502,8.5
1628.3,48.315761,3291.692152,119.520181,0.322296,8.812658,0.050229,2.457065,3.294787,109.99167,93.414639,3.095685,4.095858,3.778823,4.06385,4.006864,3.969318,0.138924,0.051243,4.160633,4.121646,8.5
1628.4,48.316816,3261.71875,120.170098,0.33306,8.809649,0.047542,2.447955,3.279837,106.810853,93.443912,3.120857,4.178638,3.854082,4.145865,4.087522,4.049084,0.13889,0.051209,4.244962,4.205042,8.5
1628.5,48.396951,3259.687945,121.946703,0.341709,8.810528,0.047324,2.439859,3.283927,103.313693,93.431426,3.133863,4.203429,3.851736,4.167858,4.10459,4.062947,0.138939,0.051258,4.275485,4.232104,8.5
1628.6,48.38819,3258.939202,124.811099,0.347525,8.812764,0.049821,2.437426,3.288659,100.220803,93.413768,3.145379,4.18305,3.797476,4.143977,4.074565,4.028939,0.138988,0.051307,4.262308,4.214575,8.5
1628.7,48.376926,3272.596683,128.154422,0.350948,8.813592,0.055136,2.442416,3.303532,97.844887,93.383828,3.155914,4.249484,3.814143,4.205263,4.126826,4.075352,0.138935,0.051254,4.33933,4.285196,8.5
1628.8,48.380143,3290.628356,130.746692,0.353293,8.8093,0.062,2.451332,3.335649,96.256185,93.337004,3.166102,4.323503,3.830212,4.273244,4.184251,4.125956,0.138681,0.050999,4.425805,4.364136,8.5
1628.9,48.267408,3291.258799,131.491561,0.354907,8.797312,0.068983,2.460444,3.3706,95.350708,93.333015,3.167165,4.26729,3.740843,4.213525,4.118451,4.056263,0.138162,0.05048,4.376889,4.310796,8.5
1629.0,48.385794,3286.132813,129.914064,0.355031,8.776172,0.07543,2.46833,3.399808,95.111952,93.35067,3.124535,4.169893,3.640628,4.115794,4.02018,3.957674,0.137402,0.04972,4.280232,4.213683,8.5
1629.1,48.317215,3273.815296,126.338136,0.351444,8.748864,0.080151,2.47147,3.414107,95.159924,93.367513,3.047117,4.127913,3.614489,4.07547,3.982746,3.922106,0.136586,0.048904,4.234833,4.170353,8.5
1629.2,48.258442,3269.32417,121.452554,0.343044,8.724161,0.0826,2.467677,3.401921,95.153661,93.393465,2.97884,4.147131,3.661984,4.097674,4.010136,3.95282,0.135966,0.048284,4.247845,4.187126,8.5
1629.3,48.32315,3278.973828,117.046411,0.332232,8.709345,0.08396,2.459246,3.370238,95.118501,93.423482,2.94329,4.238163,3.780442,4.191609,4.109099,4.054999,0.135635,0.047954,4.332831,4.275779,8.5
1629.4,48.382937,3294.640019,114.766161,0.324745,8.70305,0.086323,2.449926,3.337938,95.081487,93.424982,2.938809,4.243482,3.81877,4.200365,4.123858,4.07363,0.135442,0.04776,4.331048,4.278294,8.5
1629.5,48.439809,3308.413293,114.611564,0.325264,8.696871,0.091381,2.442007,3.318429,95.065325,93.418442,2.973157,4.11455,3.729895,4.075558,4.006302,3.960787,0.135187,0.047505,4.193659,4.146013,8.5
1629.6,48.472988,3310.546875,115.06819,0.334294,8.686612,0.099348,2.436884,3.311884,95.098438,93.386467,3.03625,4.019538,3.665587,3.98371,3.920022,3.878131,0.13484,0.047158,4.092166,4.048433,8.5
1629.7,48.423529,3313.438152,116.174204,0.348302,8.674514,0.108136,2.435579,3.311804,95.197937,93.352832,3.094827,4.013043,3.665866,3.977917,3.915463,3.874373,0.134488,0.046807,4.084228,4.041367,8.5
1629.8,48.328238,3315.429688,117.442985,0.361737,8.664035,0.113148,2.436468,3.314525,95.336378,93.349109,3.12132,3.969676,3.611867,3.933442,3.869053,3.826714,0.134228,0.046546,4.043149,3.998903,8.5
1629.9,48.355635,3315.429688,118.319922,0.370026,8.65778,0.110232,2.43734,3.30921,95.473181,93.377424,3.132528,3.898286,3.515772,3.859472,3.790582,3.745341,0.134134,0.046453,3.97709,3.929618,8.5
1630.0,48.329127,3315.429688,118.405739,0.371296,8.658103,0.098583,2.437419,3.30985,95.584076,93.487401,3.145851,3.995119,3.561513,3.951012,3.872846,3.821598,0.134282,0.0466,4.084819,4.03076,8.5
1630.1,48.356205,3312.25595,118.703933,0.367529,8.667437,0.080766,2.43597,3.330029,95.676658,93.641289,3.156934,4.326235,3.80746,4.273303,4.179658,4.118373,0.134657,0.046975,4.434076,4.369052,8.5
1630.2,48.416218,3278.106732,118.211426,0.361497,8.682316,0.061646,2.432862,3.360883,95.750437,93.820697,3.162408,4.527176,3.949638,4.468128,4.363779,4.29557,0.13506,0.047378,4.647623,4.574975,8.5
1630.3,48.306201,3274.975372,116.425971,0.355022,8.693269,0.046616,2.429907,3.38503,95.796723,93.978799,3.163936,4.462135,3.888853,4.403513,4.299927,4.232227,0.135193,0.047511,4.58173,4.509594,8.5
1630.4,48.455011,3284.634162,114.852147,0.349653,8.690642,0.038317,2.427317,3.400557,95.803552,94.061618,3.156948,4.272556,3.747567,4.218964,4.124189,4.062192,0.134884,0.047202,4.381793,4.31592,8.5
