DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR,EHGR:1,EHGR:2,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RLA1:1,RLA1:2,RLA1:3,RLA2:1,RLA2:2,RLA2:3,RLA3:1,RLA3:2,RLA3:3,RLA4:1,RLA4:2,RLA4:3,RLA5:1,RLA5:2,RLA5:3,RT_HRLT:1,RT_HRLT:2,RT_HRLT:3,RXO8:1,RXO8:2,RXOZ,RXO_HRLT:1,RXO_HRLT:2,RXO_HRLT:3,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
66.4464,,,8.5,,,0.0202869,,,82.343,29.4746,,,,,3.5536,,,0.1448,,,0.1039,,,0.0722,,,27.5358,,,,,9.1582,,,1.9749,,,0.0384,,,0.0332,,,0.0308,,,0.0285,,,0.0262,,,0.0262,,,0.0763,,,0.0262,,,174.2681,,,679.2695,0.7511
66.5988,,,8.5,,,0.0193579,,,83.2837,28.0081,,,,,3.5536,,,0.1398,,,0.104,,,0.0722,,,27.5712,,,,,9.1663,,,1.9555,,,0.0383,,,0.0333,,,0.031,,,0.0286,,,0.0264,,,0.0264,,,0.0764,,,0.0264,,,174.6542,,,681.1136,0.7246
66.7512,,,8.5,,,0.0175934,,,83.0405,28.1391,,,,,3.5536,,,0.1477,,,0.1043,,,0.0725,,,27.6356,,,,,9.1225,,,1.9682,,,0.0388,,,0.0336,,,0.0312,,,0.0288,,,0.0266,,,0.0266,,,0.0767,,,0.0266,,,174.8861,,,684.7037,0.6735
66.9036,,,8.5,,,0.0154243,,,82.8151,28.2618,,,,,3.5536,,,0.1657,,,0.1056,,,0.0732,,,27.6533,,,,,9.0382,,,2.006,,,0.0398,,,0.0344,,,0.0318,,,0.0294,,,0.0271,,,0.0271,,,0.0772,,,0.0271,,,175.236,,,685.569,0.6087
67.056,,,8.5,,,0.013902,,,82.5515,28.7868,,,,,3.5536,,,0.1786,,,0.107,,,0.074,,,27.6533,,,,,8.9619,,,2.0328,,,0.0392,,,0.0338,,,0.0313,,,0.0289,,,0.0267,,,0.0267,,,0.0778,,,0.0267,,,175.8557,,,686.7598,0.5634
67.2084,,,8.5,,,0.0136355,,,82.6272,28.7257,,,,,3.5515,,,0.1801,,,0.1077,,,0.0744,,,27.6533,,,,,8.9067,,,2.0369,,,0.0379,,,0.0328,,,0.0304,,,0.0282,,,0.0261,,,0.0261,,,0.0782,,,0.0261,,,176.1624,,,684.8947,0.5556
67.3608,,,8.5,,,0.0142796,,,82.8747,29.7746,,,,,3.5461,,,0.1751,,,0.1083,,,0.0747,,,27.6533,,,,,8.8585,,,2.0288,,,0.0379,,,0.0329,,,0.0305,,,0.0282,,,0.0261,,,0.0261,,,0.0784,,,0.0261,,,176.7208,,,680.7914,0.5748
67.5132,,,8.5,,,0.0167533,,,83.1526,30.419,,,,,3.5515,,,0.1702,,,0.1078,,,0.0744,,,27.6533,,,,,8.8207,,,2.0205,,,0.0386,,,0.0336,,,0.0311,,,0.0288,,,0.0265,,,0.0265,,,0.0784,,,0.0265,,,177.4889,,,678.5532,0.649
67.6656,,,8.5,,,0.0198467,,,83.2283,31.0814,,,,,3.5536,,,0.1686,,,0.1074,,,0.0744,,,27.6533,,,,,8.8047,,,2.0163,,,0.0383,,,0.0333,,,0.0309,,,0.0285,,,0.0263,,,0.0263,,,0.0786,,,0.0263,,,178.2167,,,679.9349,0.7385
67.818,,,8.5,,,0.021681,,,82.9783,29.6179,,,,,3.5536,,,0.1695,,,0.109,,,0.0753,,,27.6533,,,,,8.8166,,,2.0151,,,0.0378,,,0.0328,,,0.0305,,,0.0282,,,0.026,,,0.026,,,0.0791,,,0.026,,,178.757,,,680.2693,0.791
67.9704,,,8.5,,,0.0206789,,,82.6722,28.0663,,,,,3.5536,,,0.1738,,,0.1103,,,0.076,,,27.6533,,,,,8.8292,,,2.0226,,,0.0381,,,0.033,,,0.0305,,,0.0282,,,0.026,,,0.026,,,0.0796,,,0.026,,,179.0736,,,674.7126,0.7628
68.1228,,,8.5,,,0.0224185,,,82.4923,26.4391,,,,,3.5536,,,0.1812,,,0.1104,,,0.0762,,,27.6533,,,,,8.8363,,,2.0357,,,0.0394,,,0.0341,,,0.0314,,,0.029,,,0.0266,,,0.0266,,,0.0799,,,0.0266,,,179.3528,,,670.2693,0.8124
68.2752,,,8.5,,,0.0225645,,,82.3805,26.7085,,,,,3.5536,,,0.1868,,,0.1109,,,0.0764,,,27.6533,,,,,8.8515,,,2.0432,,,0.0385,,,0.0334,,,0.0309,,,0.0285,,,0.0262,,,0.0262,,,0.0801,,,0.0262,,,179.5736,,,665.5691,0.8166
68.4276,,,8.5,,,0.021427,,,82.2553,25.7581,,,,,3.5536,,,0.1856,,,0.1118,,,0.0769,,,27.6533,,,,,8.8717,,,2.0349,,,0.038,,,0.0329,,,0.0304,,,0.0281,,,0.0259,,,0.0259,,,0.0804,,,0.0259,,,179.7903,,,668.1118,0.785
68.58,,,8.5,,,0.0195572,,,82.174,25.5977,,,,,3.5536,,,0.1787,,,0.1124,,,0.0772,,,27.6533,,,,,8.8953,,,2.0122,,,0.0383,,,0.0332,,,0.0307,,,0.0284,,,0.0261,,,0.0261,,,0.0806,,,0.0261,,,179.882,,,669.8665,0.7315
68.7324,,,8.5,,,0.0196467,,,82.1063,24.8768,,,,,3.5536,,,0.1707,,,0.1123,,,0.0772,,,27.6533,,,,,8.9025,,,1.988,,,0.0394,,,0.0341,,,0.0315,,,0.0291,,,0.0267,,,0.0267,,,0.0807,,,0.0267,,,179.8055,,,667.5656,0.7342
68.8848,,,8.5,,,0.0201112,,,82.0607,25.7128,,,,,3.5536,,,0.168,,,0.1119,,,0.077,,,27.6533,,,,,8.8961,,,1.9787,,,0.0387,,,0.0334,,,0.0309,,,0.0286,,,0.0263,,,0.0263,,,0.0805,,,0.0263,,,179.8417,,,669.1502,0.7477
69.0372,,,8.5,,,0.0194185,,,82.0028,26.0744,,,,,3.5522,,,0.1736,,,0.1118,,,0.0769,,,27.6533,,,,,8.8658,,,1.9931,,,0.0396,,,0.0343,,,0.0317,,,0.0292,,,0.0268,,,0.0268,,,0.0805,,,0.0268,,,179.8236,,,669.3412,0.7261
69.1896,,,8.5,,,0.0173276,,,81.98,26.5928,,,,,3.5486,,,0.1842,,,0.1114,,,0.0768,,,27.6533,,,,,8.8239,,,2.0202,,,0.0392,,,0.034,,,0.0315,,,0.0291,,,0.0267,,,0.0267,,,0.0807,,,0.0267,,,179.8569,,,669.8335,0.6643
69.342,,,8.5,,,0.0199112,,,81.9472,26.019,,,,,3.5522,,,0.1914,,,0.1118,,,0.0772,,,27.6533,,,,,8.7911,,,2.0375,,,0.0389,,,0.0338,,,0.0313,,,0.0289,,,0.0265,,,0.0265,,,0.0811,,,0.0265,,,180.0847,,,674.1309,0.7395
69.4944,,,8.5,,,0.0248901,,,81.9785,25.2252,,,,,3.5536,,,0.1918,,,0.1131,,,0.0778,,,27.6533,,,,,8.7707,,,2.041,,,0.0391,,,0.034,,,0.0315,,,0.0291,,,0.0268,,,0.0268,,,0.0813,,,0.0268,,,180.4375,,,673.6741,0.8772
69.6468,,,8.5,,,0.0303521,,,81.9702,23.7735,,,,,3.5536,,,0.1913,,,0.1131,,,0.0778,,,27.6533,,,,,8.7611,,,2.0447,,,0.0387,,,0.0336,,,0.0312,,,0.0288,,,0.0267,,,0.0267,,,0.0812,,,0.0267,,,180.8569,,,677.1924,1.0206
69.7992,,,8.5,,,0.0249808,,,81.9102,22.3377,,,,,3.5536,,,0.1975,,,0.112,,,0.0772,,,27.6533,,,,,8.7642,,,2.0644,,,0.0386,,,0.0335,,,0.031,,,0.0287,,,0.0268,,,0.0268,,,0.0807,,,0.0268,,,181.4264,,,681.5107,0.8792
69.9516,,,8.5,,,0.0214757,,,81.9474,21.9008,,,,,3.5536,,,0.2104,,,0.111,,,0.0766,,,27.6533,,,,,8.789,,,2.0962,,,0.0395,,,0.0343,,,0.0318,,,0.0294,,,0.0274,,,0.0274,,,0.0802,,,0.0274,,,182.0111,,,676.2225,0.7855
70.104,,,8.5,,,0.0192421,,,81.9547,22.3914,,,,,3.5515,,,0.2244,,,0.1109,,,0.0762,,,27.6533,,,,,8.8344,,,2.1265,,,0.0403,,,0.0349,,,0.0323,,,0.0298,,,0.0276,,,0.0276,,,0.0797,,,0.0276,,,182.6139,,,678.8875,0.7223
70.2564,,,8.5,,,0.0172579,,,82.1145,23.5095,,,,,3.5461,,,0.2293,,,0.1102,,,0.0757,,,27.6533,,,,,8.8907,,,2.1359,,,0.0409,,,0.0352,,,0.0325,,,0.0301,,,0.0277,,,0.0277,,,0.0789,,,0.0277,,,183.1542,,,682.7459,0.663
70.4088,,,8.5,,,0.0154151,,,82.2132,23.5763,,,,,3.5515,,,0.2221,,,0.1075,,,0.0743,,,27.6533,,,,,8.9477,,,2.1236,,,0.0396,,,0.0345,,,0.0318,,,0.0294,,,0.027,,,0.027,,,0.078,,,0.027,,,183.5292,,,686.7122,0.6077
70.5612,,,8.5,,,0.0154776,,,82.2394,22.8275,,,,,3.5536,,,0.207,,,0.1046,,,0.0728,,,27.6533,,,,,8.9895,,,2.1002,,,0.0388,,,0.034,,,0.0313,,,0.0289,,,0.0266,,,0.0266,,,0.077,,,0.0266,,,183.7278,,,679.711,0.6102
70.7136,,,8.5,,,0.0159895,,,82.3271,21.5675,,,,,3.5536,,,0.1922,,,0.1043,,,0.0724,,,27.6533,,,,,9.037,,,2.0762,,,0.0391,,,0.0338,,,0.0313,,,0.0289,,,0.0264,,,0.0264,,,0.0764,,,0.0264,,,183.7792,,,677.2642,0.6252
70.866,,,8.5,,,0.0143309,,,82.3993,21.5113,,,,,3.5536,,,0.1806,,,0.104,,,0.0721,,,27.6533,,,,,9.0892,,,2.0528,,,0.0394,,,0.0341,,,0.0316,,,0.0292,,,0.0267,,,0.0267,,,0.0761,,,0.0267,,,183.7097,,,676.5778,0.5746
71.0184,,,8.5,,,0.0130664,,,82.4399,22.2607,,,,,3.5557,,,0.1729,,,0.1036,,,0.0719,,,27.6533,,,,,9.1421,,,2.0315,,,0.038,,,0.0331,,,0.0306,,,0.0282,,,0.0258,,,0.0258,,,0.0759,,,0.0258,,,183.6764,,,678.6041,0.5367
71.1708,,,8.5,,,0.0142611,,,82.5604,23.675,,,,,3.5612,,,0.1693,,,0.1033,,,0.0718,,,27.6533,,,,,9.1741,,,2.0164,,,0.0374,,,0.0326,,,0.0302,,,0.0278,,,0.0256,,,0.0256,,,0.0759,,,0.0256,,,183.6472,,,680.3708,0.572
71.3232,,,8.5,,,0.0192165,,,82.723,23.9,,,,,3.5557,,,0.1696,,,0.1036,,,0.0718,,,27.6533,,,,,9.1845,,,2.0088,,,0.0392,,,0.0339,,,0.0314,,,0.0289,,,0.0264,,,0.0264,,,0.0758,,,0.0264,,,183.6986,,,674.6111,0.7194
71.4756,,,8.5,,,0.0216954,,,82.9403,24.1886,,,,,3.5536,,,0.1714,,,0.1036,,,0.0718,,,27.6533,,,,,9.1913,,,2.0052,,,0.0394,,,0.0342,,,0.0315,,,0.0291,,,0.0265,,,0.0265,,,0.0758,,,0.0265,,,183.8569,,,671.7614,0.791
71.628,,,8.5,,,0.022006,,,83.2538,24.5226,,,,,3.5536,,,0.1716,,,0.1037,,,0.0719,,,27.6533,,,,,9.1953,,,2.0036,,,0.0379,,,0.0329,,,0.0304,,,0.028,,,0.0257,,,0.0257,,,0.0757,,,0.0257,,,184.1986,,,668.3712,0.7987
71.7804,,,8.5,,,0.0169414,,,83.505,25.2813,,,,,3.5508,,,0.1692,,,0.1037,,,0.0718,,,27.6533,,,,,9.1968,,,2.0027,,,0.0371,,,0.0321,,,0.0298,,,0.0275,,,0.0251,,,0.0251,,,0.0756,,,0.0251,,,184.6028,,,672.7581,0.6527
71.9328,,,8.5,,,0.0139973,,,83.6649,26.5604,,,,,3.5435,,,0.1675,,,0.1038,,,0.0718,,,27.6533,,,,,9.2027,,,2.0057,,,0.0368,,,0.0318,,,0.0295,,,0.0272,,,0.025,,,0.025,,,0.0755,,,0.025,,,184.9264,,,677.5984,0.5644
72.0852,,,8.5,,,0.0136757,,,83.7859,27.6267,,,,,3.5508,,,0.1692,,,0.1034,,,0.0716,,,27.6533,,,,,9.2136,,,2.0139,,,0.037,,,0.032,,,0.0297,,,0.0274,,,0.0251,,,0.0251,,,0.0755,,,0.0251,,,185.1764,,,673.4742,0.5547
72.2376,,,8.5,,,0.013471,,,83.9738,28.949,,,,,3.5536,,,0.1737,,,0.1032,,,0.0716,,,27.6533,,,,,9.2294,,,2.0247,,,0.0372,,,0.0322,,,0.0298,,,0.0276,,,0.0253,,,0.0253,,,0.0755,,,0.0253,,,185.3528,,,667.6252,0.5489
72.39,,,8.5,,,0.0132046,,,82.6234,30.5198,,,,,3.5536,,,0.1782,,,0.103,,,0.0715,,,27.6533,,,,,9.222,,,2.0365,,,0.0365,,,0.0317,,,0.0294,,,0.0272,,,0.0251,,,0.0251,,,0.0756,,,0.0251,,,185.4486,,,670.5408,0.5402
72.5424,,,8.5,,,0.012602,,,77.2242,34.5857,,,,,3.5536,,,0.1828,,,0.1031,,,0.0716,,,27.6533,,,,,9.1936,,,2.0499,,,0.0365,,,0.0317,,,0.0295,,,0.0272,,,0.025,,,0.025,,,0.0757,,,0.025,,,185.5292,,,676.3151,0.521
72.6948,,,8.5,,,0.0129355,,,75.8812,41.2507,,,,,3.5536,,,0.1863,,,0.1031,,,0.0718,,,27.6533,,,,,9.163,,,2.0626,,,0.0355,,,0.031,,,0.0288,,,0.0266,,,0.0246,,,0.0246,,,0.0759,,,0.0246,,,185.5,,,683.8384,0.531
72.8472,,,8.5,,,0.0138954,,,76.0651,45.9669,,,,,3.5536,,,0.1883,,,0.1035,,,0.072,,,27.6533,,,,,9.1456,,,2.0704,,,0.0362,,,0.0316,,,0.0293,,,0.0271,,,0.0251,,,0.0251,,,0.0761,,,0.0251,,,185.4042,,,680.4304,0.5607
72.9996,,,8.5,,,0.0151881,,,76.18,49.1789,,,,,3.5536,,,0.1889,,,0.1042,,,0.0722,,,27.6533,,,,,9.1369,,,2.0704,,,0.0366,,,0.0318,,,0.0295,,,0.0273,,,0.0252,,,0.0252,,,0.0762,,,0.0252,,,185.1659,,,671.4178,0.6014
73.152,,,8.5,,,0.015129,,,76.281,48.446,,,,,3.5536,,,0.1913,,,0.1043,,,0.0723,,,27.6533,,,,,9.1299,,,2.068,,,0.0367,,,0.0319,,,0.0296,,,0.0274,,,0.0252,,,0.0252,,,0.0763,,,0.0252,,,184.8347,,,675.5691,0.6
73.3044,,,8.5,,,0.0146131,,,76.3787,49.6612,,,,,3.5515,,,0.1951,,,0.1043,,,0.0724,,,27.6533,,,,,9.1262,,,2.0664,,,0.0368,,,0.032,,,0.0296,,,0.0274,,,0.0252,,,0.0252,,,0.0766,,,0.0252,,,184.5847,,,684.4144,0.5833
73.4568,,,8.5,,,0.0144625,,,76.43,49.6703,,,,,3.5461,,,0.195,,,0.1041,,,0.0724,,,27.6533,,,,,9.1142,,,2.064,,,0.0362,,,0.0315,,,0.0293,,,0.0271,,,0.0252,,,0.0252,,,0.0767,,,0.0252,,,184.4597,,,681.8268,0.5789
73.6092,,,8.5,,,0.0138506,,,76.5303,49.7052,,,,,3.5515,,,0.1904,,,0.1043,,,0.0725,,,27.6533,,,,,9.0822,,,2.061,,,0.0365,,,0.0318,,,0.0295,,,0.0273,,,0.0257,,,0.0257,,,0.0767,,,0.0257,,,184.4375,,,686.4077,0.5605
73.7616,,,8.5,,,0.0143671,,,76.6621,47.8611,,,,,3.5536,,,0.1847,,,0.1043,,,0.0724,,,27.6533,,,,,9.049,,,2.0575,,,0.0369,,,0.0321,,,0.0299,,,0.0277,,,0.0262,,,0.0262,,,0.0766,,,0.0262,,,184.4708,,,688.7949,0.5758
73.914,,,8.5,,,0.014548,,,76.7122,46.6346,,,,,3.5536,,,0.1832,,,0.1035,,,0.0721,,,27.6533,,,,,9.0411,,,2.0569,,,0.037,,,0.0321,,,0.0299,,,0.0277,,,0.0262,,,0.0262,,,0.0765,,,0.0262,,,184.6139,,,689.0785,0.5805
74.0664,,,8.5,,,0.0165257,,,76.6776,46.0462,,,,,3.5536,,,0.1848,,,0.1037,,,0.0722,,,27.6533,,,,,9.0599,,,2.057,,,0.0369,,,0.032,,,0.0298,,,0.0277,,,0.0262,,,0.0262,,,0.0765,,,0.0262,,,184.7167,,,685.0856,0.64
74.2188,,,8.5,,,0.0145375,,,76.6559,46.3294,,,,,3.5536,,,0.1877,,,0.104,,,0.0724,,,27.6533,,,,,9.09,,,2.0567,,,0.0376,,,0.0327,,,0.0304,,,0.0283,,,0.0271,,,0.0271,,,0.0767,,,0.0271,,,184.6986,,,680.8719,0.5802
74.3712,,,8.5,,,0.0123355,,,76.7805,45.3516,,,,,3.5536,,,0.1903,,,0.1045,,,0.0726,,,27.6533,,,,,9.122,,,2.0558,,,0.0376,,,0.0328,,,0.0304,,,0.0283,,,0.0269,,,0.0269,,,0.0766,,,0.0269,,,184.6653,,,679.8633,0.5134
74.5236,,,8.5,,,0.0110973,,,76.8209,45.5819,,,,,3.5508,,,0.1942,,,0.1046,,,0.0725,,,27.6533,,,,,9.1588,,,2.0582,,,0.0367,,,0.0319,,,0.0296,,,0.0276,,,0.0261,,,0.0261,,,0.0764,,,0.0261,,,184.5292,,,681.5197,0.4742
74.676,,,8.5,,,0.0116645,,,76.8048,45.1772,,,,,3.5422,,,0.1962,,,0.1034,,,0.0719,,,27.6533,,,,,9.1912,,,2.0605,,,0.0354,,,0.0308,,,0.0286,,,0.0267,,,0.0253,,,0.0253,,,0.0762,,,0.0253,,,184.25,,,677.0909,0.4923
74.8284,,,8.5,,,0.0124046,,,76.8567,45.5924,,,,,3.5458,,,0.194,,,0.103,,,0.0718,,,27.6533,,,,,9.1981,,,2.0599,,,0.0353,,,0.0306,,,0.0285,,,0.0266,,,0.0254,,,0.0254,,,0.0762,,,0.0254,,,183.9042,,,673.4058,0.516
74.9808,,,8.5,,,0.0123467,,,76.9612,45.5932,,,,,3.5522,,,0.1866,,,0.1034,,,0.0719,,,27.6533,,,,,9.174,,,2.052,,,0.0367,,,0.0319,,,0.0296,,,0.0275,,,0.0261,,,0.0261,,,0.0762,,,0.0261,,,183.3931,,,665.8793,0.5141
75.1332,,,8.5,,,0.0120599,,,77.124,45.2007,,,,,3.5536,,,0.1808,,,0.1038,,,0.0721,,,27.6533,,,,,9.1364,,,2.0448,,,0.0378,,,0.0328,,,0.0304,,,0.0281,,,0.0264,,,0.0264,,,0.0761,,,0.0264,,,182.6875,,,671.9733,0.5039
75.2856,,,8.5,,,0.0127973,,,77.1904,46.6122,,,,,3.5536,,,0.179,,,0.1035,,,0.0719,,,27.6533,,,,,9.1126,,,2.0395,,,0.0377,,,0.0327,,,0.0303,,,0.0281,,,0.0262,,,0.0262,,,0.0759,,,0.0262,,,181.9375,,,675.6826,0.5265
75.438,,,8.5,,,0.0150027,,,75.6847,45.3513,,,,,3.5536,,,0.1808,,,0.1035,,,0.0719,,,27.6533,,,,,9.1149,,,2.038,,,0.0369,,,0.0319,,,0.0296,,,0.0274,,,0.0257,,,0.0257,,,0.0759,,,0.0257,,,181.2208,,,672.4656,0.5956
75.5904,,,8.5,,,0.0160421,,,68.9275,44.1882,,,,,3.5536,,,0.185,,,0.104,,,0.072,,,27.6533,,,,,9.1361,,,2.0423,,,0.0356,,,0.0309,,,0.0287,,,0.0267,,,0.0252,,,0.0252,,,0.0759,,,0.0252,,,180.5917,,,669.0786,0.6276
75.7428,,,8.5,,,0.0161053,,,62.8609,43.216,,,,,3.5536,,,0.1927,,,0.1039,,,0.072,,,27.6533,,,,,9.1627,,,2.0565,,,0.0346,,,0.0301,,,0.028,,,0.026,,,0.0246,,,0.0246,,,0.0759,,,0.0246,,,179.875,,,670.105,0.6283
75.8952,,,8.5,,,0.0139078,,,64.3116,45.5701,,,,,3.5536,,,0.2005,,,0.1032,,,0.0717,,,27.6533,,,,,9.1857,,,2.0766,,,0.0362,,,0.0315,,,0.0292,,,0.0271,,,0.0254,,,0.0254,,,0.0757,,,0.0254,,,179.125,,,677.8104,0.5605
76.0476,,,8.5,,,0.0150645,,,72.7824,48.5348,,,,,3.5536,,,0.2063,,,0.1028,,,0.0714,,,27.6533,,,,,9.1923,,,2.0973,,,0.0368,,,0.0321,,,0.0298,,,0.0275,,,0.0256,,,0.0256,,,0.0755,,,0.0256,,,178.3417,,,678.4936,0.5969
76.2,,,8.5,,,0.0171224,,,75.1391,49.091,,,,,3.5522,,,0.2094,,,0.1032,,,0.0715,,,27.6533,,,,,9.1858,,,2.1129,,,0.036,,,0.0313,,,0.0291,,,0.0269,,,0.0251,,,0.0251,,,0.0754,,,0.0251,,,177.4264,,,677.0313,0.6598
76.3524,,,8.5,,,0.0178783,,,75.8566,48.8923,,,,,3.5486,,,0.2116,,,0.1033,,,0.0715,,,27.6533,,,,,9.1805,,,2.1252,,,0.0356,,,0.0311,,,0.0289,,,0.0268,,,0.025,,,0.025,,,0.0754,,,0.025,,,176.4819,,,677.4761,0.6823
76.5048,,,8.5,,,0.0167862,,,78.842,46.9685,,,,,3.5522,,,0.2192,,,0.103,,,0.0714,,,27.6533,,,,,9.1706,,,2.1589,,,0.0354,,,0.0311,,,0.0289,,,0.0268,,,0.0254,,,0.0254,,,0.0754,,,0.0254,,,175.7097,,,678.8038,0.6498
76.6572,,,8.5,,,0.0170046,,,80.0944,45.3047,,,,,3.5515,,,0.2368,,,0.1033,,,0.0716,,,27.6533,,,,,9.1642,,,2.2252,,,0.0352,,,0.0308,,,0.0288,,,0.0267,,,0.0257,,,0.0257,,,0.0757,,,0.0257,,,175.0625,,,684.5248,0.656
76.8096,,,8.5,,,0.017402,,,79.8367,43.0305,,,,,3.5461,,,0.2596,,,0.1038,,,0.072,,,27.6533,,,,,9.1684,,,2.2971,,,0.0371,,,0.0322,,,0.03,,,0.0279,,,0.0267,,,0.0267,,,0.076,,,0.0267,,,174.4708,,,680.6988,0.6672
76.962,,,8.5,,,0.018025,,,81.8168,42.4442,,,,,3.5515,,,0.2628,,,0.104,,,0.0722,,,27.6533,,,,,9.1905,,,2.3006,,,0.0368,,,0.0321,,,0.03,,,0.0279,,,0.0268,,,0.0268,,,0.0762,,,0.0268,,,174.1221,,,681.5583,0.686
77.1144,,,8.5,,,0.0164645,,,88.1017,45.0524,,,,,3.5536,,,0.2354,,,0.1035,,,0.072,,,27.6533,,,,,9.1984,,,2.2136,,,0.0361,,,0.0314,,,0.0293,,,0.0272,,,0.026,,,0.026,,,0.0763,,,0.026,,,174.3055,,,680.7228,0.6396
77.2668,,,8.5,,,0.0147927,,,86.4933,49.2232,,,,,3.5522,,,0.1965,,,0.1041,,,0.0723,,,27.6533,,,,,9.1395,,,2.1016,,,0.0377,,,0.0327,,,0.0304,,,0.0282,,,0.0266,,,0.0266,,,0.0767,,,0.0266,,,174.8125,,,676.6552,0.5894
77.4192,,,8.5,,,0.0149961,,,79.4637,52.761,,,,,3.5486,,,0.169,,,0.1062,,,0.0735,,,27.6533,,,,,9.0208,,,2.0273,,,0.0369,,,0.0321,,,0.0298,,,0.0276,,,0.026,,,0.026,,,0.0775,,,0.026,,,175.4194,,,683.9189,0.595
77.5716,,,8.5,,,0.0141618,,,77.6059,53.7066,,,,,3.5501,,,0.1584,,,0.1087,,,0.0749,,,27.6533,,,,,8.8984,,,1.9989,,,0.0359,,,0.0314,,,0.0292,,,0.0271,,,0.0254,,,0.0254,,,0.0785,,,0.0254,,,176.243,,,686.2643,0.5694
77.724,,,8.5,,,0.0139737,,,76.561,52.8641,,,,,3.5461,,,0.1525,,,0.1107,,,0.0759,,,27.6533,,,,,8.8276,,,1.9785,,,0.0374,,,0.0326,,,0.0302,,,0.028,,,0.0262,,,0.0262,,,0.0791,,,0.0262,,,177.3014,,,686.1064,0.5627
77.8764,,,8.5,,,0.0130375,,,74.1976,51.9127,,,,,3.5515,,,0.1495,,,0.1112,,,0.0762,,,27.6533,,,,,8.8166,,,1.958,,,0.0369,,,0.0321,,,0.0299,,,0.0277,,,0.0262,,,0.0262,,,0.0795,,,0.0262,,,178.3306,,,678.3204,0.5338
78.0288,,,8.5,,,0.0128112,,,78.342,52.2494,,,,,3.5515,,,0.151,,,0.1109,,,0.0763,,,27.6533,,,,,8.8278,,,1.9463,,,0.0363,,,0.0316,,,0.0296,,,0.0274,,,0.0258,,,0.0258,,,0.08,,,0.0258,,,179.2208,,,674.9454,0.5278
78.1812,,,8.5,,,0.012529,,,78.6172,51.8186,,,,,3.5461,,,0.1541,,,0.1109,,,0.0766,,,27.6533,,,,,8.827,,,1.9425,,,0.0365,,,0.0317,,,0.0296,,,0.0275,,,0.0258,,,0.0258,,,0.0804,,,0.0258,,,180.0987,,,675.4377,0.5195
78.3336,,,8.5,,,0.0125039,,,77.633,51.723,,,,,3.5515,,,0.1532,,,0.1121,,,0.0771,,,27.6533,,,,,8.7963,,,1.9374,,,0.0369,,,0.0321,,,0.0298,,,0.0276,,,0.0256,,,0.0256,,,0.0807,,,0.0256,,,180.6764,,,679.3532,0.5187
78.486,,,8.5,,,0.0140494,,,77.3531,50.6415,,,,,3.5536,,,0.1482,,,0.1121,,,0.0772,,,27.6533,,,,,8.7392,,,1.9296,,,0.0373,,,0.0325,,,0.0301,,,0.0279,,,0.0256,,,0.0256,,,0.0809,,,0.0256,,,181.1139,,,674.259,0.5654
78.6384,,,8.5,,,0.0148217,,,77.4741,51.2506,,,,,3.5522,,,0.1435,,,0.1117,,,0.0772,,,27.6533,,,,,8.6775,,,1.9261,,,0.0378,,,0.033,,,0.0305,,,0.0283,,,0.0259,,,0.0259,,,0.0811,,,0.0259,,,181.4556,,,671.8896,0.5896
78.7908,,,8.5,,,0.0163586,,,77.689,51.0603,,,,,3.5472,,,0.1424,,,0.1118,,,0.0773,,,27.6533,,,,,8.6321,,,1.9302,,,0.0384,,,0.0332,,,0.0308,,,0.0285,,,0.0262,,,0.0262,,,0.0812,,,0.0262,,,181.625,,,676.2168,0.6355
78.9432,,,8.5,,,0.0159526,,,77.8871,50.5499,,,,,3.5472,,,0.1431,,,0.1118,,,0.0773,,,27.6533,,,,,8.6179,,,1.9343,,,0.0382,,,0.033,,,0.0307,,,0.0284,,,0.0261,,,0.0261,,,0.0813,,,0.0261,,,181.7167,,,675.7632,0.6235
79.0956,,,8.5,,,0.0167408,,,78.0519,49.298,,,,,3.5501,,,0.1428,,,0.1116,,,0.0773,,,27.6533,,,,,8.6075,,,1.9326,,,0.0373,,,0.0325,,,0.0302,,,0.028,,,0.0259,,,0.0259,,,0.0814,,,0.0259,,,181.6875,,,670.0453,0.6472
79.248,,,8.5,,,0.0156638,,,78.1439,49.2221,,,,,3.5461,,,0.1434,,,0.1118,,,0.0774,,,27.6533,,,,,8.607,,,1.9262,,,0.0372,,,0.0323,,,0.03,,,0.0278,,,0.0258,,,0.0258,,,0.0815,,,0.0258,,,181.6139,,,668.7056,0.6148
79.4004,,,8.5,,,0.0165954,,,78.2127,47.9413,,,,,3.5501,,,0.145,,,0.1122,,,0.0775,,,27.6533,,,,,8.6181,,,1.9205,,,0.0371,,,0.0322,,,0.0299,,,0.0277,,,0.0255,,,0.0255,,,0.0812,,,0.0255,,,181.5,,,671.3465,0.6429
