DEPT,RHO8,PEFZ,DT,RLA2,RLA4,RT,RLA0,RXO8,GR,BS,CALI,TVDSS,TENS,RLA3,RLA1,RLA5,SP,HDRA,TNPH
847.039,2.326,3.024,113.166,9.185,12.475,19.15,0.067,1.298,131.181,8.5,8.794,569.203,2338.125,11.316,5.551,14.338,-387.429,-0.002,0.351
847.192,2.348,2.982,113.057,9.324,12.726,19.534,0.068,1.366,122.937,8.5,8.802,569.351,2343.134,11.522,5.595,14.581,-387.763,-0.003,0.377
847.344,2.356,2.946,113.018,9.373,12.982,19.998,0.068,1.427,116.087,8.5,8.824,569.493,2372.8,11.726,5.733,14.838,-387.779,-0.003,0.351
847.496,2.315,2.946,113.221,9.152,12.743,19.605,0.067,1.375,113.295,8.5,8.936,569.635,2422.334,11.485,5.659,14.518,-387.73,-0.004,0.401
847.649,2.296,2.957,113.083,9.129,12.664,19.421,0.066,1.329,112.57,8.5,8.996,569.778,2425.601,11.391,5.601,14.395,-387.546,-0.006,0.397
847.801,2.299,2.947,113.292,9.646,13.562,20.832,0.064,1.365,113.869,8.5,9.06,569.925,2498.875,12.136,5.859,15.348,-387.25,-0.007,0.403
847.954,2.296,2.919,111.914,9.48,13.309,20.395,0.063,1.327,113.739,8.5,9.116,570.072,2508.8,11.906,5.931,14.984,-386.93,-0.005,0.388
848.106,2.29,2.894,111.25,9.994,14.021,21.438,0.062,1.24,125.628,8.5,9.198,570.213,2366.134,12.554,6.334,15.752,-386.817,-0.002,0.377
848.258,2.313,2.888,111.64,9.474,13.104,19.846,0.064,1.184,107.878,8.5,8.992,570.355,2280.534,11.773,6.012,14.65,-386.692,0.0,0.357
848.411,2.335,2.94,112.111,9.533,13.224,20.031,0.066,1.411,110.396,8.5,8.959,570.503,2385.688,11.888,5.931,14.791,-386.504,-0.001,0.332
848.563,2.346,2.997,113.05,9.601,13.296,20.135,0.068,1.53,111.089,8.5,8.891,570.651,2423.667,11.949,5.826,14.895,-386.462,-0.002,0.32
848.716,2.314,3.022,114.227,8.986,12.236,18.445,0.068,1.401,119.438,8.5,8.764,570.794,2451.333,11.056,5.606,13.702,-386.473,-0.003,0.332
848.868,2.305,3.01,115.347,8.789,11.984,18.086,0.067,1.294,109.098,8.5,8.746,570.935,2404.599,10.844,5.499,13.446,-386.692,-0.002,0.358
849.02,2.314,3.006,115.651,9.106,12.491,18.891,0.066,1.293,112.997,8.5,8.802,571.077,2357.466,11.289,5.539,14.025,-386.567,-0.003,0.374
849.173,2.303,3.014,116.367,9.481,12.998,19.671,0.064,1.306,106.827,8.5,8.981,571.224,2388.813,11.771,5.709,14.619,-386.325,-0.004,0.363
849.325,2.283,2.988,116.467,9.49,12.967,19.575,0.063,1.305,103.965,8.5,9.093,571.371,2362.268,11.767,5.695,14.539,-386.179,-0.004,0.345
849.478,2.314,2.954,115.821,9.573,13.134,19.851,0.063,1.313,113.886,8.5,9.063,571.513,2314.467,11.906,5.811,14.704,-386.059,-0.003,0.338
849.63,2.304,2.919,115.621,9.671,13.31,20.168,0.064,1.368,112.617,8.5,9.078,571.655,2371.334,12.09,5.986,14.927,-385.837,-0.002,0.361
849.782,2.327,2.911,115.264,9.551,13.087,19.829,0.064,1.268,122.243,8.5,9.127,571.802,2295.124,11.927,5.914,14.722,-385.675,-0.001,0.367
849.935,2.303,2.924,114.603,9.346,12.757,19.335,0.065,1.145,109.464,8.5,9.048,571.95,2355.933,11.659,5.647,14.389,-385.192,-0.001,0.383
850.087,2.299,2.983,113.63,10.115,14.068,21.382,0.067,1.267,115.924,8.5,8.929,572.093,2331.267,12.744,5.851,15.848,-384.996,-0.001,0.383
850.24,2.288,3.026,113.322,9.964,13.771,20.857,0.066,1.212,120.067,8.5,8.813,572.234,2269.266,12.423,5.806,15.494,-385.078,-0.002,0.343
850.392,2.282,2.994,112.141,9.866,13.423,20.214,0.066,1.15,121.205,8.5,8.787,572.377,2367.8,12.079,5.674,15.105,-384.925,-0.001,0.334
850.544,2.296,2.952,112.002,10.287,14.145,21.381,0.066,1.192,112.962,8.5,8.936,572.524,2401.25,12.711,5.807,15.9,-385.333,-0.002,0.34
850.697,2.313,2.928,111.974,10.301,14.099,21.313,0.066,1.309,106.306,8.5,9.015,572.67,2311.268,12.722,6.199,15.807,-385.692,-0.001,0.351
850.849,2.3,2.966,111.773,10.691,14.647,22.153,0.065,1.394,108.275,8.5,9.082,572.813,2381.934,13.257,6.634,16.395,-385.797,-0.001,0.345
851.002,2.325,2.985,108.952,10.55,14.355,21.609,0.065,1.423,118.41,8.5,9.168,572.953,2242.533,13.031,6.654,16.014,-385.962,0.003,0.337
851.154,2.368,3.003,102.24,10.236,13.716,20.558,0.068,1.384,111.179,8.5,9.205,573.1,2296.25,12.518,6.603,15.288,-386.092,0.006,0.336
851.306,2.51,3.03,102.644,15.107,21.265,32.404,0.072,2.949,105.448,8.5,9.048,573.247,2284.133,19.212,8.891,23.817,-386.192,0.007,0.319
851.459,2.37,3.078,103.058,9.382,12.408,18.421,0.073,2.1,100.547,8.5,8.6,573.391,2287.8,11.357,6.379,13.77,-385.908,0.003,0.306
851.611,2.32,3.069,105.539,8.624,11.287,16.718,0.071,1.411,106.241,8.5,8.563,573.533,2266.133,10.342,5.912,12.562,-385.762,0.001,0.33
851.764,2.311,3.038,112.562,8.545,11.146,16.479,0.069,1.329,110.613,8.5,8.645,573.679,2308.5,10.202,5.811,12.403,-385.525,-0.001,0.352
851.916,2.328,2.983,112.695,8.754,11.424,16.813,0.069,1.407,111.288,8.5,8.79,573.826,2214.467,10.463,5.891,12.679,-385.404,0.0,0.362
852.068,2.336,2.985,112.771,9.218,11.969,17.6,0.068,1.43,122.264,8.5,8.734,573.969,2292.934,10.972,5.758,13.244,-385.117,-0.001,0.361
852.221,2.31,2.99,112.625,9.466,12.32,18.211,0.065,1.359,112.212,8.5,8.847,574.112,2336.599,11.319,5.678,13.636,-384.742,-0.003,0.37
852.373,2.304,2.993,112.664,9.663,13.066,19.504,0.063,1.343,116.551,8.5,9.13,574.254,2292.399,12.0,5.751,14.462,-384.462,-0.003,0.373
852.526,2.296,2.969,112.654,9.931,13.74,20.694,0.061,1.33,110.954,8.5,9.205,574.399,2301.187,12.694,6.025,15.227,-384.171,-0.003,0.374
852.678,2.302,2.941,111.854,9.952,13.838,20.899,0.061,1.398,115.315,8.5,9.082,574.544,2283.0,12.732,6.182,15.349,-384.017,-0.001,0.35
852.83,2.325,2.901,111.947,10.035,14.015,21.167,0.062,1.475,113.378,8.5,9.026,574.687,2283.6,12.737,6.23,15.549,-383.594,-0.001,0.331
852.983,2.332,2.891,112.451,9.722,13.503,20.327,0.063,1.405,105.921,8.5,9.093,574.833,2276.688,12.117,5.993,14.973,-383.438,-0.003,0.305
853.135,2.306,2.914,113.128,9.638,13.469,20.33,0.062,1.296,112.219,8.5,9.138,574.977,2249.8,11.968,5.834,14.959,-383.238,-0.004,0.306
853.288,2.3,2.931,114.431,9.97,13.967,21.197,0.062,1.302,121.348,8.5,9.048,575.119,2291.334,12.414,6.072,15.589,-383.167,-0.004,0.32
853.44,2.306,2.912,115.116,9.964,13.964,21.323,0.061,1.3,113.188,8.5,9.093,575.267,2248.188,12.449,6.126,15.698,-383.2,-0.002,0.349
853.592,2.304,2.864,116.192,10.027,14.056,21.535,0.06,1.236,109.554,8.5,9.295,575.414,2263.734,12.574,6.128,15.872,-382.75,0.0,0.361
853.745,2.29,2.854,116.247,9.743,13.533,20.753,0.059,1.143,98.114,8.5,9.482,575.557,2352.466,12.134,5.994,15.335,-382.283,0.0,0.363
853.897,2.304,2.89,115.132,10.243,14.227,21.882,0.059,1.243,118.861,8.5,9.474,575.698,2320.267,12.789,6.348,16.156,-381.852,-0.001,0.353
854.05,2.297,2.91,114.836,10.608,14.718,22.685,0.058,1.227,117.839,8.5,9.474,575.843,2307.812,13.252,6.662,16.733,-381.546,-0.001,0.367
854.202,2.285,2.91,113.612,10.581,14.715,22.697,0.058,1.26,104.968,8.5,9.25,575.989,2256.533,13.237,6.668,16.753,-381.433,0.0,0.359
854.354,2.305,2.919,113.875,10.33,14.381,22.201,0.058,1.255,110.629,8.5,9.385,576.13,2305.4,12.946,6.428,16.418,-381.617,0.0,0.373
854.507,2.288,2.96,114.342,9.863,13.722,21.166,0.06,1.188,117.703,8.5,9.373,576.274,2292.937,12.369,6.068,15.672,-381.821,-0.002,0.368
854.659,2.302,2.99,114.62,9.387,13.078,20.239,0.062,1.186,118.131,8.5,9.25,576.418,2293.267,11.811,5.809,14.963,-381.945,-0.003,0.363
854.812,2.299,2.984,114.525,9.822,13.66,21.134,0.064,1.31,112.881,8.5,9.063,576.561,2323.333,12.294,6.054,15.648,-382.092,-0.005,0.332
854.964,2.293,2.965,114.31,9.484,13.147,20.284,0.064,1.355,109.962,8.5,8.936,576.707,2289.751,11.812,5.792,15.049,-382.288,-0.005,0.322
855.116,2.303,2.956,113.973,8.939,12.434,19.153,0.064,1.263,103.771,8.5,8.891,576.854,2256.333,11.164,5.502,14.185,-382.625,-0.006,0.322
855.269,2.328,2.966,113.965,9.33,13.102,20.17,0.065,1.372,121.789,8.5,8.903,576.995,2287.067,11.741,5.694,14.889,-382.646,-0.006,0.309
855.421,2.316,2.994,113.92,9.441,13.274,20.372,0.065,1.487,107.495,8.5,8.981,577.141,2293.188,11.913,5.746,15.027,-382.837,-0.006,0.329
855.574,2.32,2.969,113.506,8.823,12.375,18.954,0.065,1.4,116.842,8.5,8.981,577.287,2324.066,11.121,5.427,13.986,-382.449,-0.003,0.331
855.726,2.341,2.923,112.848,9.219,12.998,19.914,0.065,1.4,108.729,8.5,9.033,577.429,2358.201,11.641,5.643,14.657,-382.321,-0.001,0.339
855.878,2.332,2.878,112.551,9.584,13.623,20.903,0.066,1.381,113.484,8.5,9.048,577.573,2286.937,12.158,5.866,15.334,-382.233,0.0,0.315
856.031,2.318,2.91,112.086,9.32,13.297,20.342,0.066,1.305,112.063,8.5,8.959,577.718,2322.667,11.825,5.731,14.911,-382.325,-0.001,0.339
856.183,2.305,2.977,112.939,9.19,13.041,19.897,0.068,1.332,116.195,8.5,8.847,577.86,2314.001,11.608,5.581,14.625,-381.527,0.0,0.34
856.336,2.301,3.052,113.37,8.874,12.483,18.998,0.069,1.321,116.207,8.5,8.712,578.006,2317.688,11.149,5.413,13.991,-380.879,0.0,0.362
856.488,2.32,3.079,112.976,8.68,12.273,18.706,0.069,1.305,120.16,8.5,8.645,578.152,2278.133,10.985,5.33,13.758,-380.563,-0.001,0.342
856.64,2.3,3.069,112.647,8.952,12.689,19.387,0.07,1.269,106.234,8.5,8.622,578.294,2292.599,11.35,5.446,14.259,-379.977,-0.001,0.356
856.793,2.322,3.018,112.592,9.177,12.932,19.741,0.071,1.355,129.533,8.5,8.734,578.435,2272.133,11.582,5.525,14.566,-379.117,-0.001,0.345
856.945,2.326,2.989,112.385,9.069,12.733,19.458,0.069,1.311,108.739,8.5,8.813,578.581,2285.25,11.433,5.45,14.382,-378.475,0.0,0.358
857.098,2.308,2.972,112.918,9.596,13.52,20.697,0.069,1.273,114.175,8.5,8.97,578.728,2284.333,12.131,5.72,15.288,-377.969,0.0,0.34
857.25,2.304,2.974,114.083,9.622,13.619,20.879,0.068,1.245,110.413,8.5,8.944,578.869,2299.467,12.192,5.682,15.407,-377.462,-0.001,0.331
857.402,2.311,2.951,113.89,9.109,12.868,19.741,0.067,1.212,115.246,8.5,8.787,579.013,2267.313,11.486,5.435,14.572,-377.171,-0.001,0.326
857.555,2.291,2.921,114.127,8.728,12.4,19.068,0.067,1.092,118.884,8.5,8.72,579.158,2263.266,11.019,5.239,14.049,-376.805,-0.002,0.352
857.707,2.309,2.898,114.272,9.636,13.966,21.56,0.066,1.227,117.076,8.5,8.891,579.305,2264.624,12.328,5.578,15.845,-376.408,-0.002,0.371
857.86,2.288,2.917,113.96,9.348,13.5,20.752,0.065,1.103,113.355,8.5,9.093,579.451,2268.201,11.943,5.426,15.26,-376.154,-0.004,0.373
858.012,2.298,2.941,113.378,9.695,14.094,21.635,0.065,1.134,117.365,8.5,9.16,579.592,2269.134,12.444,5.513,15.894,-375.82,-0.006,0.355
858.164,2.32,2.946,112.72,10.458,15.242,23.401,0.064,1.198,115.633,8.5,9.078,579.737,2264.876,13.487,5.828,17.194,-375.483,-0.006,0.336
858.317,2.313,2.919,112.104,11.231,16.65,25.61,0.064,1.329,121.291,8.5,9.138,579.882,2307.0,14.749,6.104,18.757,-375.167,-0.006,0.347
858.469,2.307,2.895,111.18,10.552,15.592,23.975,0.064,1.296,125.704,8.5,9.213,580.024,2268.734,13.953,5.856,17.537,-375.035,-0.005,0.361
858.622,2.32,2.886,111.41,10.395,15.131,23.227,0.063,1.298,121.249,8.5,9.198,580.171,2297.188,13.583,5.953,16.979,-374.808,-0.004,0.399
858.774,2.286,2.901,111.621,9.65,13.727,20.943,0.061,1.15,117.823,8.5,9.116,580.317,2267.401,12.31,5.832,15.358,-374.953,-0.003,0.381
858.926,2.306,2.899,111.358,9.702,13.698,20.803,0.061,1.137,110.137,8.5,9.123,580.456,2284.601,12.227,5.922,15.269,-375.15,-0.001,0.388
859.079,2.308,2.902,111.155,10.642,15.014,22.748,0.061,1.215,114.764,8.5,9.325,580.602,2323.749,13.341,6.335,16.719,-374.987,-0.001,0.363
859.231,2.319,2.886,110.976,11.079,15.595,23.606,0.06,1.267,116.851,8.5,9.482,580.748,2283.6,13.848,6.573,17.342,-374.5,-0.003,0.358
859.384,2.303,2.894,111.188,10.176,14.091,21.266,0.06,1.246,120.959,8.5,9.485,580.89,2284.533,12.684,6.377,15.647,-374.664,-0.005,0.343
859.536,2.302,2.904,110.222,9.676,13.392,20.209,0.06,1.271,114.773,8.5,9.474,581.032,2317.068,12.199,6.28,14.841,-374.108,-0.004,0.344
859.688,2.333,2.906,109.524,10.695,15.026,22.798,0.061,1.422,122.186,8.5,9.183,581.177,2284.313,13.69,6.79,16.699,-373.383,-0.002,0.347
859.841,2.34,2.887,108.3,11.565,16.676,25.447,0.062,1.439,122.186,8.5,9.06,581.321,2285.066,15.034,6.821,18.585,-372.0,0.001,0.359
859.993,2.34,2.859,106.781,11.957,17.35,26.417,0.062,1.402,105.448,8.5,9.048,581.468,2306.187,15.504,6.75,19.307,-371.362,0.002,0.341
860.146,2.352,2.842,106.942,12.608,18.586,28.412,0.06,1.456,104.683,8.5,9.183,581.615,2278.866,16.45,6.965,20.7,-371.017,0.001,0.337
860.298,2.341,2.843,107.649,11.552,17.027,26.028,0.059,1.314,103.477,8.5,9.216,581.757,2289.6,15.137,6.558,18.939,-370.246,-0.003,0.321
860.45,2.315,2.844,108.068,10.306,15.132,23.147,0.059,1.146,117.633,8.5,9.216,581.897,2295.4,13.512,5.972,16.852,-369.275,-0.006,0.328
860.603,2.291,2.813,107.509,10.32,15.145,23.196,0.059,1.134,116.747,8.5,9.172,582.043,2282.562,13.54,5.892,16.931,-368.642,-0.009,0.331
860.755,2.323,2.762,108.468,12.939,19.952,30.722,0.06,1.4,95.915,8.5,9.093,582.19,2266.533,17.598,6.517,22.434,-368.408,-0.011,0.333
860.908,2.29,2.715,109.419,13.483,22.057,34.123,0.059,1.149,98.419,8.5,9.048,582.332,2266.533,19.26,5.96,24.955,-368.234,-0.012,0.343
861.06,2.261,2.706,111.052,13.111,21.287,32.941,0.059,0.887,104.824,8.5,8.981,582.478,2304.624,18.688,5.702,24.161,-368.596,-0.01,0.341
861.212,2.226,2.713,113.572,13.35,21.801,33.859,0.058,0.813,103.916,8.5,8.925,582.623,2276.735,19.182,5.884,24.78,-368.992,-0.007,0.356
861.365,2.212,2.738,113.874,12.774,20.436,31.595,0.058,0.744,90.969,8.5,8.936,582.764,2266.533,18.03,5.783,23.165,-369.344,-0.005,0.362
861.517,2.261,2.747,112.287,12.551,19.539,29.913,0.058,0.788,94.022,8.5,9.037,582.906,2284.533,17.281,5.586,22.054,-369.413,-0.005,0.349
861.67,2.306,2.737,110.572,13.03,20.086,30.677,0.059,1.028,93.318,8.5,9.116,583.052,2285.125,17.692,5.784,22.604,-369.546,-0.004,0.349
861.822,2.307,2.715,108.383,12.382,19.028,29.193,0.059,1.136,111.884,8.5,9.138,583.197,2303.134,16.833,5.955,21.379,-369.196,-0.002,0.344
861.974,2.326,2.711,107.276,12.631,19.164,29.396,0.06,1.225,113.095,8.5,9.037,583.339,2307.666,17.184,6.339,21.502,-369.094,-0.001,0.343
862.127,2.295,2.728,108.423,12.674,19.12,29.256,0.06,1.154,105.158,8.5,8.981,583.486,2275.624,17.292,6.203,21.419,-369.712,-0.004,0.339
862.279,2.262,2.724,110.247,14.211,22.48,34.413,0.059,0.977,88.132,8.5,8.981,583.632,2290.066,19.997,6.182,25.209,-370.858,-0.005,0.347
862.432,2.219,2.702,112.17,15.329,23.588,35.928,0.058,0.777,99.362,8.5,9.033,583.775,2308.599,20.839,6.738,26.351,-372.25,-0.005,0.362
862.584,2.223,2.667,113.667,14.576,21.765,32.999,0.057,0.751,101.679,8.5,9.108,583.915,2284.466,19.284,7.182,24.081,-373.583,-0.002,0.347
862.736,2.247,2.709,111.974,13.519,20.316,30.692,0.058,0.753,105.051,8.5,9.19,584.061,2282.501,18.067,6.86,22.327,-374.683,0.004,0.356
862.889,2.308,2.817,110.855,13.297,19.617,29.454,0.061,1.07,99.666,8.5,9.108,584.209,2291.134,17.551,6.623,21.429,-375.029,0.009,0.325
863.041,2.338,2.975,104.006,10.517,14.484,21.404,0.065,1.356,109.165,8.5,9.056,584.351,2282.2,13.226,6.091,15.677,-375.121,0.015,0.325
863.194,2.402,3.089,96.318,10.532,14.273,20.966,0.069,1.638,103.331,8.5,8.712,584.495,2318.875,13.109,6.512,15.395,-374.692,0.025,0.313
863.346,2.545,3.116,96.758,18.126,27.075,40.754,0.072,5.019,102.581,8.5,8.768,584.64,2278.2,24.363,9.523,29.43,-373.871,0.026,0.298
863.498,2.351,3.079,97.069,13.024,19.152,28.594,0.071,1.903,110.163,8.5,8.69,584.783,2275.734,17.242,6.918,20.729,-373.199,0.018,0.304
863.651,2.274,2.961,103.285,10.612,14.842,22.008,0.068,1.107,106.203,8.5,8.69,584.924,2276.467,13.508,5.875,16.082,-372.646,0.003,0.314
863.803,2.252,2.857,111.008,11.172,15.945,23.793,0.065,1.005,102.553,8.5,8.697,585.07,2276.688,14.454,6.148,17.337,-372.204,-0.003,0.318
863.956,2.269,2.779,113.22,12.262,18.337,27.574,0.064,0.943,106.137,8.5,8.675,585.216,2266.2,16.45,6.41,20.007,-371.918,-0.001,0.325
864.108,2.228,2.752,114.315,11.974,17.495,26.018,0.062,0.789,103.766,8.5,8.622,585.362,2292.062,15.748,5.796,19.081,-371.804,-0.003,0.34
864.26,2.25,2.726,114.788,12.257,17.928,26.422,0.062,0.822,106.9,8.5,8.847,585.507,2283.668,15.992,5.523,19.548,-371.65,-0.005,0.377
864.413,2.259,2.72,114.49,12.303,18.522,27.627,0.063,0.961,113.265,8.5,9.086,585.649,2292.334,16.519,5.711,20.188,-371.441,-0.008,0.372
864.565,2.309,2.729,114.195,13.861,21.952,33.142,0.065,1.173,101.57,8.5,9.082,585.794,2232.938,19.452,6.236,24.053,-371.362,-0.007,0.382
864.718,2.278,2.777,113.239,12.376,18.621,28.126,0.065,1.133,113.065,8.5,8.959,585.938,2304.667,16.693,5.992,20.51,-371.421,-0.007,0.354
864.87,2.269,2.814,112.9,11.502,17.0,25.777,0.064,1.029,105.63,8.5,8.936,586.08,2287.6,15.261,5.866,18.863,-371.68,-0.007,0.333
865.022,2.269,2.825,114.065,12.436,19.09,29.195,0.063,1.007,106.7,8.5,8.727,586.221,2321.467,17.027,6.039,21.334,-372.292,-0.005,0.3
865.175,2.22,2.804,114.829,12.108,18.635,28.489,0.062,0.822,105.408,8.5,8.809,586.367,2284.376,16.689,5.83,20.805,-372.996,-0.003,0.298
865.327,2.237,2.753,114.841,12.482,19.075,29.054,0.061,0.771,106.466,8.5,8.899,586.516,2303.312,17.005,5.852,21.309,-373.746,-0.002,0.309
865.48,2.271,2.735,114.245,13.984,20.641,31.01,0.061,0.877,96.967,8.5,8.936,586.661,2288.2,18.314,6.185,23.071,-374.117,-0.005,0.335
865.632,2.316,2.771,113.819,16.5,24.467,36.436,0.061,1.212,106.395,8.5,9.093,586.802,2277.267,21.686,6.657,27.418,-374.887,-0.007,0.341
865.784,2.213,2.84,112.656,13.488,19.306,29.29,0.059,0.952,100.26,8.5,9.172,586.943,2261.801,17.359,6.506,21.618,-375.883,-0.007,0.331
865.937,2.245,2.907,112.434,13.427,19.32,29.68,0.058,0.934,114.887,8.5,9.145,587.085,2302.066,17.406,7.553,21.701,-376.992,-0.004,0.323
866.089,2.263,2.954,112.249,12.529,17.789,27.345,0.059,0.963,112.018,8.5,9.168,587.231,2279.812,16.039,7.849,20.014,-378.283,-0.001,0.329
866.242,2.327,3.055,103.341,11.597,16.109,24.453,0.063,0.937,110.5,8.5,8.981,587.375,2278.468,14.572,7.069,18.098,-379.488,0.002,0.318
866.394,2.545,3.184,98.055,21.611,32.005,49.119,0.069,2.701,96.91,8.5,8.757,587.521,2309.75,28.498,10.269,36.13,-380.567,0.006,0.311
866.546,2.456,3.263,96.927,14.93,21.273,32.61,0.072,3.558,95.29,8.5,8.6,587.667,2308.001,19.129,8.443,23.991,-381.404,0.004,0.309
866.699,2.345,3.223,97.229,9.595,12.835,19.378,0.07,1.457,116.425,8.5,8.488,587.808,2282.067,11.757,6.199,14.44,-382.203,0.0,0.33
866.851,2.334,3.108,106.264,9.51,12.566,18.914,0.067,1.307,99.561,8.5,8.521,587.953,2297.813,11.58,6.362,14.16,-382.688,-0.004,0.335
867.004,2.313,3.026,111.027,10.322,13.793,20.77,0.066,1.354,95.989,8.5,8.72,588.099,2282.267,12.691,6.705,15.545,-383.058,-0.003,0.339
867.156,2.318,2.997,112.657,10.677,14.315,21.48,0.065,1.29,108.541,8.5,8.757,588.24,2277.933,13.123,6.211,16.074,-383.184,-0.001,0.342
867.308,2.319,2.985,113.585,11.219,14.902,22.287,0.063,1.325,109.273,8.5,8.858,588.381,2278.2,13.595,5.996,16.665,-383.188,-0.001,0.336
867.461,2.295,2.978,114.22,10.916,15.043,22.632,0.061,1.317,122.408,8.5,9.026,588.527,2280.999,13.717,6.007,16.747,-382.975,-0.002,0.337
867.613,2.306,2.957,114.498,10.174,14.517,21.978,0.061,1.222,109.699,8.5,9.026,588.671,2298.6,13.321,5.806,16.101,-382.871,-0.002,0.355
867.766,2.314,2.961,114.922,10.163,14.685,22.301,0.062,1.237,108.88,8.5,8.992,588.817,2278.562,13.46,5.86,16.267,-382.771,-0.004,0.353
867.918,2.315,2.957,115.421,10.426,15.118,22.939,0.063,1.264,113.118,8.5,8.97,588.962,2260.468,13.589,5.956,16.741,-383.039,-0.005,0.347
868.07,2.285,2.936,115.435,10.177,14.819,22.481,0.063,1.208,112.212,8.5,8.847,589.107,2333.625,13.113,5.862,16.399,-383.367,-0.006,0.36
868.223,2.286,2.905,115.493,9.96,14.384,21.764,0.064,1.179,106.038,8.5,8.802,589.252,2296.201,12.686,5.747,15.911,-383.934,-0.005,0.377
868.375,2.294,2.912,114.96,10.012,14.494,21.984,0.064,1.182,113.381,8.5,8.813,589.391,2274.401,12.798,5.758,16.083,-384.237,-0.003,0.39
868.528,2.293,2.964,114.901,9.99,14.425,21.926,0.063,1.219,106.964,8.5,8.936,589.532,2339.6,12.771,5.748,16.062,-384.938,-0.002,0.378
868.68,2.3,3.008,114.788,10.026,14.323,21.839,0.062,1.324,105.26,8.5,9.16,589.679,2306.938,12.745,5.806,16.036,-385.629,-0.001,0.366
868.832,2.289,3.016,114.606,9.73,13.592,20.747,0.061,1.311,111.138,8.5,9.284,589.826,2293.2,12.161,5.998,15.262,-386.117,-0.001,0.369
868.985,2.312,3.004,115.029,9.768,13.501,20.658,0.062,1.394,117.013,8.5,9.228,589.967,2334.801,12.119,6.315,15.226,-386.696,0.0,0.348
869.137,2.329,2.977,115.019,9.178,12.476,19.06,0.062,1.504,115.302,8.5,9.295,590.113,2306.938,11.269,6.16,14.114,-387.317,0.0,0.358
869.29,2.319,2.932,115.082,8.906,12.103,18.558,0.062,1.436,104.263,8.5,9.243,590.26,2299.6,10.949,6.068,13.757,-388.071,0.001,0.341
869.442,2.314,2.921,114.458,8.925,12.178,18.764,0.063,1.463,119.509,8.5,9.048,590.404,2316.333,10.974,6.053,13.893,-388.604,0.004,0.323
869.594,2.34,2.954,113.693,8.832,12.049,18.577,0.064,1.407,111.308,8.5,9.086,590.546,2311.733,10.858,5.993,13.779,-388.658,0.01,0.317
869.747,2.347,3.005,113.607,8.92,12.166,18.758,0.067,1.405,120.733,8.5,9.093,590.688,2343.932,10.944,5.906,13.932,-388.938,0.012,0.323
869.899,2.353,3.023,112.98,8.985,12.343,19.128,0.068,1.493,115.092,8.5,8.824,590.835,2273.063,11.08,5.817,14.183,-389.329,0.009,0.349
870.052,2.33,2.999,112.997,8.601,11.873,18.457,0.068,1.423,113.242,8.5,8.854,590.977,2308.929,10.635,5.611,13.664,-389.621,0.003,0.329
870.204,2.338,2.954,113.141,8.722,12.301,19.253,0.067,1.361,110.219,8.5,8.847,591.12,2317.688,10.979,5.592,14.161,-389.796,0.001,0.343
870.356,2.323,2.918,112.41,8.891,12.713,19.951,0.066,1.377,112.28,8.5,8.861,591.269,2283.733,11.288,5.671,14.606,-390.171,0.0,0.348
870.509,2.347,2.922,112.998,9.005,12.924,20.258,0.066,1.427,113.043,8.5,8.906,591.412,2324.001,11.447,5.687,14.827,-390.513,0.001,0.346
870.661,2.347,2.948,113.53,9.057,12.956,20.257,0.067,1.419,108.663,8.5,8.944,591.554,2307.733,11.451,5.686,14.844,-390.667,0.002,0.344
870.814,2.349,2.951,113.163,8.889,12.618,19.723,0.068,1.521,110.499,8.5,8.981,591.696,2291.266,11.158,5.684,14.455,-390.555,0.001,0.331
870.966,2.354,2.951,113.206,8.636,12.145,18.953,0.068,1.571,121.666,8.5,9.011,591.84,2307.333,10.77,5.667,13.935,-390.279,-0.002,0.326
871.118,2.371,2.941,113.176,8.536,11.92,18.534,0.068,1.556,111.868,8.5,8.989,591.986,2297.062,10.574,5.602,13.653,-389.717,-0.003,0.325
871.271,2.356,2.961,113.354,8.245,11.447,17.769,0.069,1.578,111.823,8.5,8.906,592.131,2298.667,10.174,5.426,13.124,-388.917,-0.002,0.326
871.423,2.346,3.01,114.146,8.316,11.486,17.83,0.069,1.612,122.388,8.5,8.824,592.275,2320.199,10.27,5.457,13.182,-388.392,0.0,0.355
871.576,2.344,3.047,114.312,8.218,11.356,17.648,0.069,1.571,119.944,8.5,8.667,592.416,2298.667,10.171,5.457,13.043,-387.98,0.0,0.383
871.728,2.338,3.039,113.309,8.413,11.72,18.253,0.068,1.525,115.253,8.5,8.72,592.559,2286.999,10.483,5.529,13.466,-387.763,0.0,0.41
871.88,2.349,2.983,112.227,8.503,11.916,18.586,0.067,1.511,114.085,8.5,8.787,592.706,2313.875,10.656,5.499,13.701,-387.429,0.0,0.409
872.033,2.34,2.972,112.311,9.064,12.828,20.075,0.065,1.507,110.014,8.5,8.802,592.853,2274.866,11.42,5.744,14.757,-387.483,0.0,0.379
