DEPTH,BS:1,BS:2,BS:3,BS:4,BS:5,BS:6,DNPH:1,DNPH:2,DTCO:1,DTCO:2,DTCO:3,DTCO:4,DTRP:1,DTRP:2,DTRP:3,DTRP:4,DTRS:1,DTRS:2,DTRS:3,DTRS:4,DTSM:1,DTSM:2,DTSM:3,DTSM:4,DTTP:1,DTTP:2,DTTP:3,DTTP:4,DTTS:1,DTTS:2,DTTS:3,DTTS:4,DT_XD_R,DT_XD_T,ECGR:1,ECGR:2,ECGR:3,ECGR:4,ECGR:5,EHGR,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RLA1:1,RLA1:2,RLA2:1,RLA2:2,RLA3:1,RLA3:2,RLA4:1,RLA4:2,RLA5:1,RLA5:2,RT_HRLT:1,RT_HRLT:2,RXO8,RXOZ,RXO_HRLT:1,RXO_HRLT:2,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,TENS:5,TENS:6,TNPH
1608.1248,8.5,8.5,8.5,8.5,8.5,,0.00726187,,97.6776,,97.6776,,97.038,,97.038,,176.0572,,176.0572,,182.6108,,182.6108,,98.3609,,98.3609,,174.565,,174.565,,182.5486,182.6736,117.8685,,117.8685,,118.4715,,9.1135,9.2411,,-0.0042,,2.6996,,2.4608,,45.4039,,,,3.341,,2.423,3.8811,,4.0973,,4.2744,,4.3388,,4.3619,,4.3466,,,3.8276,3.7473,,-417.8173,,1756.0841,,1756.0841,,1756.0831,,0.350122
1608.2772,8.5,8.5,8.5,8.5,8.5,,0.0073305,,97.7886,,97.7886,,97.0826,,97.0826,,176.4327,,176.4327,,182.8231,,182.8231,,98.517,,98.517,,174.6183,,174.6183,,182.2189,183.4277,119.8986,,119.8986,,120.5181,,9.0941,9.2226,,-0.0067,,3.0055,,2.6827,,45.3345,,,,3.3596,,2.4153,4.1373,,4.3946,,4.5374,,4.6067,,4.6345,,4.7004,,,3.8281,3.7481,,-417.9857,,1762.4255,,1762.4255,,1762.4496,,0.351172
1608.4296,8.5,8.5,8.5,8.5,8.5,,0.00753223,,97.8945,,97.8945,,97.121,,97.121,,176.7173,,176.7173,,182.9314,,182.9314,,98.6873,,98.6873,,174.4798,,174.4798,,181.9889,183.8741,118.1459,,118.1459,,118.7569,,9.1043,9.233,,-0.0067,,2.8363,,2.5648,,45.4115,,,,3.3585,,2.4136,4.1176,,4.3536,,4.5445,,4.6111,,4.6368,,4.6693,,,3.923,3.8405,,-418.0,,1680.0095,,1680.0095,,1680.0253,,0.356626
1608.582,8.5,8.5,8.5,8.5,8.5,,0.00609065,,97.9682,,97.9682,,97.1531,,97.1531,,177.183,,177.183,,183.1182,,183.1182,,98.7994,,98.7994,,174.2181,,174.2181,,181.8835,184.3531,115.2012,,115.2012,,115.7913,,9.2274,9.3561,,-0.0041,,3.1383,,2.8036,,45.4191,,,,3.3303,,2.4213,3.8942,,4.1052,,4.2875,,4.3509,,4.3695,,4.3194,,,3.9511,3.8684,,-418.0096,,1618.8444,,1618.8444,,1618.8113,,0.341301
1608.7344,8.5,8.5,8.5,8.5,8.5,,0.00654662,,98.0141,,98.0141,,97.2499,,97.2499,,177.652,,177.652,,183.4092,,183.4092,,98.8267,,98.8267,,174.0619,,174.0619,,182.1599,184.6586,116.9187,,116.9187,,117.5204,,9.1673,9.2959,,-0.0015,,2.9093,,2.5957,,45.4191,,,,3.2934,,2.4336,3.8203,,4.0254,,4.1963,,4.2647,,4.2722,,4.2776,,,3.7086,3.6313,,-418.1154,,1727.0166,,1727.0166,,1726.9796,,0.342457
1608.8868,8.5,8.5,8.5,8.5,8.5,,0.00666863,,97.9715,,97.9715,,97.3557,,97.3557,,177.9883,,177.9883,,183.7847,,183.7847,,98.6399,,98.6399,,174.0093,,174.0093,,182.7214,184.8483,116.6912,,116.6912,,117.2914,,9.1521,9.2807,,-0.0026,,1.9086,,1.8549,,45.4191,,,,3.294,,2.4337,3.7975,,3.9742,,4.1276,,4.1979,,4.1986,,4.2759,,,3.414,3.3335,,-418.1154,,1863.7792,,1863.7792,,1863.786,,0.342972
1609.0392,8.5,8.5,8.5,8.5,8.5,,0.00738561,,97.9266,,97.9266,,97.4862,,97.4862,,178.5246,,178.5246,,184.4154,,184.4154,,98.4321,,98.4321,,174.1901,,174.1901,,183.3973,185.4337,119.4784,,119.4784,,120.09,,9.1285,9.256,,-0.0029,,2.1543,,2.0372,,45.4191,,,,3.3006,,2.436,3.9527,,4.1373,,4.3017,,4.3673,,4.3693,,4.4754,,,3.4701,3.3855,,-417.9905,,1852.0703,,1852.0703,,1852.0913,,0.357113
1609.1916,8.5,8.5,8.5,8.5,8.5,,0.00690763,,97.9528,,97.9528,,97.5964,,97.5964,,179.2666,,179.2666,,184.9801,,184.9801,,98.3643,,98.3643,,174.5082,,174.5082,,183.8981,186.0622,116.7742,,116.7742,,117.2981,,9.1655,9.2777,,-0.0024,,2.9229,,2.6289,,45.4191,,,,3.2899,,2.4404,4.0788,,4.2576,,4.4421,,4.5124,,4.5148,,4.599,,,3.6548,3.5712,,-417.7595,,1778.7192,,1778.7192,,1778.7354,,0.347168
1609.344,8.5,8.5,8.5,8.5,8.5,,0.00632374,,97.9478,,97.9478,,97.6197,,97.6197,,179.7365,,179.7365,,185.3951,,185.3951,,98.2876,,98.2876,,174.8071,,174.8071,,184.2657,186.5243,117.6261,,117.6261,,118.0275,,9.252,9.3377,,-0.0004,,2.4684,,2.3028,,45.4191,,,,3.2693,,2.4498,4.029,,4.2364,,4.4068,,4.467,,4.4674,,4.4875,,,3.8585,3.7821,,-417.625,,1716.2922,,1716.2922,,1716.297,,0.343755
1609.4964,8.5,8.5,8.5,8.5,8.5,,0.00500676,,97.9251,,97.9251,,97.6674,,97.6674,,179.9895,,179.9895,,185.6144,,185.6144,,98.2067,,98.2067,,175.1403,,175.1403,,184.6572,186.5715,116.9427,,116.9427,,117.3676,,9.3208,9.4124,,-0.0003,,1.4264,,1.6079,,45.4191,,,,3.2856,,2.4484,4.0171,,4.2513,,4.407,,4.4584,,4.4568,,4.4797,,,3.8718,3.796,,-417.5,,1694.4839,,1694.4839,,1694.4705,,0.322165
1609.6488,8.5,8.5,8.5,8.5,8.5,,0.00478475,,97.9126,,97.9126,,97.7345,,97.7345,,180.0779,,180.0779,,185.7417,,185.7417,,98.1242,,98.1242,,175.4603,,175.4603,,185.0131,186.47,115.4102,,115.4102,,115.9248,,9.2937,9.4059,,-0.0012,,1.3379,,1.5659,,45.4191,,,,3.3478,,2.4384,4.1063,,4.3172,,4.4948,,4.5416,,4.5364,,4.5515,,,3.9637,3.8885,,-417.3846,,1739.2668,,1739.2668,,1739.2416,,0.313786
1609.8012,8.5,8.5,8.5,8.5,8.5,,0.00459914,,97.9007,,97.9007,,97.8106,,97.8106,,180.2684,,180.2684,,185.7955,,185.7955,,98.0287,,98.0287,,175.7013,,175.7013,,185.4475,186.1431,112.6218,,112.6218,,113.1605,,9.2843,9.4047,,-0.001,,1.3786,,1.5945,,45.4191,,,,3.3617,,2.4353,4.0542,,4.2628,,4.4285,,4.4781,,4.4703,,4.4631,,,3.9884,3.9169,,-417.3798,,1829.9503,,1829.9503,,1829.9625,,0.308344
1609.9536,8.5,8.5,8.5,8.5,8.5,,0.00543137,,97.8711,,97.8711,,97.9219,,97.9219,,180.1791,,180.1791,,185.7088,,185.7088,,97.8758,,97.8758,,175.8654,,175.8654,,185.8895,185.5277,112.0027,,112.0027,,112.5411,,9.2837,9.4047,,0.0001,,1.3813,,1.5962,,45.4191,,,,3.3235,,2.4394,3.9868,,4.1911,,4.3573,,4.4026,,4.394,,4.369,,,3.9892,3.9199,,-417.4279,,1795.7966,,1795.7966,,1795.8108,,0.332463
1610.106,8.5,8.5,8.5,8.5,8.5,,0.0055695,,97.8319,,97.8319,,98.0444,,98.0444,,180.1163,,180.1163,,185.6272,,185.6272,,97.6805,,97.6805,,176.1809,,176.1809,,186.2901,184.964,111.7611,,111.7611,,112.2976,,9.2837,9.4047,,0.0009,,1.4149,,1.6193,,45.4191,,,,3.2686,,2.4447,3.9441,,4.1269,,4.2871,,4.3285,,4.3239,,4.2787,,,3.9976,3.9347,,-417.3988,,1744.4066,,1744.4066,,1744.4203,,0.336939
1610.2584,8.5,8.5,8.5,8.5,8.5,,0.00529237,,97.7893,,97.7893,,98.1624,,98.1624,,179.9951,,179.9951,,185.5005,,185.5005,,97.4751,,97.4751,,176.5305,,176.5305,,186.6485,184.352,114.117,,114.117,,114.6643,,9.2837,9.4047,,0.0013,,1.9097,,1.9588,,45.4191,,,,3.2297,,2.4473,3.941,,4.1276,,4.2958,,4.3419,,4.3375,,4.2948,,,3.9848,3.9182,,-417.6202,,1692.6959,,1692.6959,,1692.6744,,0.328708
1610.4108,8.5,8.5,8.5,8.5,8.5,,0.00499914,,97.7226,,97.7226,,98.2325,,98.2325,,180.0451,,180.0451,,185.2511,,185.2511,,97.2476,,97.2476,,176.7337,,176.7337,,186.9548,183.5469,118.392,,118.392,,118.9364,,9.2826,9.3986,,0.0013,,2.9719,,2.6717,,45.4191,,,,3.226,,2.4488,3.8165,,4.0033,,4.1636,,4.2075,,4.2024,,4.1095,,,4.0506,3.9882,,-417.8173,,1762.4108,,1762.4108,,1762.3989,,0.319819
1610.5632,8.5,8.5,8.5,8.5,8.5,,0.00568561,,97.6954,,97.6954,,98.2661,,98.2661,,180.2404,,180.2404,,184.9364,,184.9364,,97.1414,,97.1414,,176.8398,,176.8398,,187.056,182.8162,121.4644,,121.4644,,121.7882,,9.2678,9.335,,0.0029,,3.2828,,2.9143,,45.4191,,,,3.242,,2.46,3.8963,,4.0951,,4.2366,,4.2762,,4.2706,,4.1703,,,4.1712,4.1144,,-418.0577,,1809.6602,,1809.6602,,1809.6814,,0.324768
1610.7156,8.5,8.5,8.5,8.5,8.5,,0.00532964,,97.6101,,97.6101,,98.1766,,98.1766,,180.8699,,180.8699,,184.4484,,184.4484,,96.9986,,96.9986,,176.4995,,176.4995,,186.8997,181.9965,121.7104,,121.7104,,122.336,,9.2467,9.3757,,0.0031,,3.4544,,3.0658,,45.4191,,,,3.2596,,2.4706,4.1728,,4.3878,,4.548,,4.5844,,4.5868,,4.5077,,,4.3489,4.2822,,-418.2738,,1740.502,,1740.502,,1740.5104,,0.32502
1610.868,8.5,8.5,8.5,8.5,8.5,,0.00622374,,97.3832,,97.3832,,98.0202,,98.0202,,181.4728,,181.4728,,183.7268,,183.7268,,96.6679,,96.6679,,175.765,,175.765,,186.4899,180.9632,119.9035,,119.9035,,120.4875,,9.2379,9.3601,,0.0025,,3.4736,,3.0829,,45.4191,,,,3.2841,,2.4769,4.1189,,4.3553,,4.5233,,4.5572,,4.5677,,4.443,,,4.4562,4.3787,,-418.7214,,1705.7311,,1705.7311,,1705.7097,,0.346377
1611.0204,8.5,8.5,8.5,8.5,8.5,,0.00643813,,97.1114,,97.1114,,97.8249,,97.8249,,181.2664,,181.2664,,182.9883,,182.9883,,96.3,,96.3,,175.0113,,175.0113,,185.9422,180.0338,118.1432,,118.1432,,118.6977,,9.2349,9.353,,0.0002,,3.6127,,3.2068,,45.4191,,,,3.3052,,2.471,4.0336,,4.2808,,4.4438,,4.4839,,4.4962,,4.3004,,,4.6108,4.5224,,-418.8512,,1775.7426,,1775.7426,,1775.7136,,0.351996
1611.1728,8.5,8.5,8.5,8.5,8.5,,0.00680172,,96.7886,,96.7886,,97.5232,,97.5232,,180.7566,,180.7566,,182.1289,,182.1289,,95.9029,,95.9029,,174.1891,,174.1891,,185.2432,179.0141,120.9321,,120.9321,,121.3607,,9.2849,9.3741,,-0.0004,,3.8112,,3.3836,,45.4191,,,,3.2987,,2.4696,4.0386,,4.2799,,4.4367,,4.4846,,4.4962,,4.2646,,,4.7305,4.6428,,-418.6875,,1881.4917,,1881.4917,,1881.5031,,0.366456
1611.3252,8.5,8.5,8.5,8.5,8.5,,0.00513727,,96.3313,,96.3313,,96.7986,,96.7986,,180.0719,,180.0719,,181.3051,,181.3051,,95.5016,,95.5016,,173.3161,,173.3161,,184.5262,178.0838,118.2838,,118.2838,,118.8691,,9.3472,9.4724,,-0.0003,,3.7229,,3.305,,45.4191,,,,3.268,,2.4704,4.1549,,4.399,,4.5601,,4.618,,4.6287,,4.4186,,,4.7652,4.6761,,-418.5048,,1851.5699,,1851.5699,,1851.5916,,0.341338
1611.4776,8.5,8.5,8.5,8.5,8.5,,0.0047695,,95.7652,,95.7652,,95.9593,,95.9593,,179.2967,,179.2967,,180.5614,,180.5614,,95.1513,,95.1513,,172.5941,,172.5941,,183.6243,177.4987,117.6043,,117.6043,,118.198,,9.3531,9.4805,,-0.0002,,3.6899,,3.2756,,45.4191,,,,3.2383,,2.4712,4.2544,,4.5431,,4.7348,,4.7981,,4.8129,,4.6522,,,4.7124,4.5976,,-418.3702,,1774.5366,,1774.5366,,1774.5571,,0.331801
1611.63,8.5,8.5,8.5,8.5,8.5,,0.00422288,,95.3037,,95.3037,,95.4674,,95.4674,,178.4762,,178.4762,,179.9485,,179.9485,,94.8939,,94.8939,,172.0118,,172.0118,,182.5289,177.3683,115.5625,,115.5625,,116.0889,,9.3595,9.4747,,-0.0028,,3.7199,,3.3023,,45.4191,,,,3.2736,,2.4575,4.3376,,4.6466,,4.8542,,4.9291,,4.9519,,4.8155,,,4.7239,4.5961,,-418.2113,,1697.1754,,1697.1754,,1697.1886,,0.313907
1611.7824,8.5,8.5,8.5,8.5,8.5,,0.00389237,,94.9815,,94.9815,,94.982,,94.982,,177.6931,,177.6931,,179.3324,,179.3324,,94.7382,,94.7382,,171.5028,,171.5028,,181.2872,177.3779,114.0907,,114.0907,,114.6283,,9.3613,9.4805,,-0.005,,3.7153,,3.2982,,45.4191,,,,3.327,,2.4427,4.376,,4.6726,,4.866,,4.9503,,4.9831,,4.842,,,4.7389,4.6169,,-418.2791,,1644.7898,,1644.7898,,1644.7749,,0.304886
1611.9348,8.5,8.5,8.5,8.5,8.5,,0.00358389,,94.722,,94.722,,94.5157,,94.5157,,177.1166,,177.1166,,178.8288,,178.8288,,94.6951,,94.6951,,171.1801,,171.1801,,180.1174,177.5405,115.0346,,115.0346,,115.5264,,9.3659,9.4741,,-0.0053,,3.7579,,3.3362,,45.4191,,,,3.3527,,2.4379,4.5516,,4.8641,,5.0801,,5.1702,,5.1999,,5.1186,,,4.7597,4.6389,,-418.0381,,1691.3425,,1691.3425,,1691.2538,,0.295239
1612.0872,8.5,8.5,8.5,8.5,8.5,,0.0042,,94.528,,94.528,,94.0594,,94.0594,,176.6508,,176.6508,,178.5283,,178.5283,,94.7685,,94.7685,,170.9663,,170.9663,,179.0357,178.0214,115.7241,,115.7241,,116.2824,,9.275,9.3964,,-0.0037,,3.7777,,3.3537,,45.4191,,,,3.357,,2.4431,4.582,,4.9146,,5.1411,,5.2256,,5.2532,,5.2675,,,4.5655,4.4543,,-418.1875,,2001.4492,,2001.4492,,2001.4658,,0.296225
1612.2396,8.5,8.5,8.5,8.5,8.5,,0.00486187,,94.3997,,94.3997,,93.6723,,93.6723,,176.427,,176.427,,178.3106,,178.3106,,94.9337,,94.9337,,170.8117,,170.8117,,178.0294,178.5922,117.1081,,117.1081,,117.6751,,9.266,9.3875,,-0.0021,,3.4202,,3.0354,,45.4191,,,,3.3488,,2.4511,4.6445,,4.987,,5.2293,,5.3108,,5.3432,,5.4336,,,4.4539,4.3485,,-418.3845,,1970.3982,,1970.3982,,1970.4209,,0.313452
1612.392,8.5,8.5,8.5,8.5,8.5,,0.00510763,,94.3479,,94.3479,,93.4128,,93.4128,,175.7509,,175.7509,,178.1774,,178.1774,,95.1535,,95.1535,,171.0529,,171.0529,,177.1278,179.2276,113.894,,113.894,,114.4623,,9.2402,9.3655,,-0.0015,,3.5,,3.1065,,45.4191,,,,3.3269,,2.4566,4.4903,,4.829,,5.0998,,5.1793,,5.2224,,5.3288,,,4.337,4.2207,,-418.6732,,1889.14,,1889.14,,1889.1543,,0.315404
1612.5444,8.5,8.5,8.5,8.5,8.5,,0.00534662,,94.3768,,94.3768,,93.2568,,93.2568,,175.2005,,175.2005,,178.2365,,178.2365,,95.419,,95.419,,171.6734,,171.6734,,176.4678,180.0058,113.1334,,113.1334,,113.6481,,9.2379,9.3522,,-0.0028,,3.4382,,3.0514,,45.4191,,,,3.3117,,2.4547,4.2736,,4.5961,,4.7987,,4.8797,,4.9149,,4.882,,,4.3911,4.2733,,-418.7696,,1833.1066,,1833.1066,,1833.1287,,0.31911
1612.6968,8.5,8.5,8.5,8.5,8.5,,0.00502288,,94.4612,,94.4612,,93.1204,,93.1204,,175.5486,,175.5486,,178.3672,,178.3672,,95.7341,,95.7341,,172.4129,,172.4129,,175.8817,180.8532,115.5779,,115.5779,,116.0956,,9.239,9.3518,,-0.0035,,3.4498,,3.0617,,45.4191,,,,3.2931,,2.4515,4.3232,,4.6359,,4.8182,,4.8966,,4.93,,4.8957,,,4.3969,4.2916,,-418.3798,,1752.6598,,1752.6598,,1752.6692,,0.310717
1612.8492,8.5,8.5,8.5,8.5,8.5,,0.00484662,,94.5177,,94.5177,,92.778,,92.778,,176.1923,,176.1923,,178.8209,,178.8209,,96.0865,,96.0865,,173.3844,,173.3844,,175.753,181.8894,120.3808,,120.3808,,120.8893,,9.2578,9.3641,,-0.0032,,3.5067,,3.1124,,45.4191,,,,3.2863,,2.4459,4.3543,,4.6363,,4.8133,,4.8817,,4.9149,,4.883,,,4.3719,4.2786,,-418.0381,,1712.8042,,1712.8042,,1712.73,,0.308604
1613.0016,8.5,8.5,8.5,8.5,8.5,,0.00419914,,94.7293,,94.7293,,93.2205,,93.2205,,176.9155,,176.9155,,179.3481,,179.3481,,96.4595,,96.4595,,174.536,,174.536,,175.7995,182.8972,122.366,,122.366,,122.8813,,9.3202,9.4266,,0.0007,,3.4318,,3.0457,,45.4191,,,,3.2791,,2.4449,4.3295,,4.6066,,4.7886,,4.8495,,4.8813,,4.8391,,,4.3806,4.2876,,-418.1012,,1965.672,,1965.672,,1965.6648,,0.302669
1613.154,8.5,8.5,8.5,8.5,8.5,,0.00459237,,95.1686,,95.1686,,93.8187,,93.8187,,177.7501,,177.7501,,179.9006,,179.9006,,96.8178,,96.8178,,175.5799,,175.5799,,176.0048,183.7969,123.7959,,123.7959,,124.3622,,9.2855,9.4006,,0.0123,,3.4245,,3.0482,,45.4191,,,,3.296,,2.4549,4.2612,,4.5411,,4.7097,,4.7658,,4.7957,,4.7213,,,4.4188,4.3245,,-417.9375,,2011.7543,,2011.7543,,2011.7676,,0.307778
1613.3064,8.5,8.5,8.5,8.5,8.5,,0.00505338,,95.5286,,95.5286,,94.0667,,94.0667,,178.6597,,178.6597,,180.4949,,180.4949,,97.1147,,97.1147,,176.5088,,176.5088,,176.3382,184.652,122.8799,,122.8799,,123.5725,,9.2591,9.4006,,0.0188,,2.8195,,2.6088,,45.4191,,,,3.313,,2.4617,4.1344,,4.3526,,4.514,,4.5629,,4.5924,,4.536,,,4.1866,4.1097,,-417.7595,,1969.6761,,1969.6761,,1969.6984,,0.322858
1613.4588,8.5,8.5,8.5,8.5,8.5,,0.00603137,,95.7769,,95.7769,,94.3365,,94.3365,,179.5968,,179.5968,,181.0681,,181.0681,,97.3523,,97.3523,,177.3962,,177.3962,,176.8611,185.2754,120.3767,,120.3767,,121.0653,,9.2138,9.3571,,0.0183,,2.5494,,2.3547,,45.4191,,,,3.3004,,2.4595,4.1476,,4.3837,,4.5598,,4.6019,,4.6259,,4.6329,,,4.0273,3.9477,,-417.6827,,1889.3282,,1889.3282,,1889.3467,,0.340603
1613.6112,8.5,8.5,8.5,8.5,8.5,,0.00621611,,95.9995,,95.9995,,94.5638,,94.5638,,180.399,,180.399,,181.4794,,181.4794,,97.5489,,97.5489,,178.2097,,178.2097,,177.2615,185.6974,118.631,,118.631,,119.2784,,9.1661,9.3023,,0.0075,,3.0751,,2.7467,,45.4191,,,,3.2852,,2.4367,4.2139,,4.4547,,4.6393,,4.6824,,4.7047,,4.7437,,,3.996,3.9144,,-417.5577,,1819.1283,,1819.1283,,1819.1273,,0.335461
1613.7636,8.5,8.5,8.5,8.5,8.5,,0.00549151,,96.1916,,96.1916,,94.7542,,94.7542,,181.1332,,181.1332,,181.8295,,181.8295,,97.7242,,97.7242,,178.9034,,178.9034,,177.5674,186.0919,116.3819,,116.3819,,116.9738,,9.2462,9.3742,,0.0004,,2.5037,,2.3597,,45.4191,,,,3.2828,,2.4158,4.2758,,4.5272,,4.7079,,4.7557,,4.7704,,4.8948,,,3.8017,3.7152,,-417.3655,,1816.3251,,1816.3251,,1816.3424,,0.329815
1613.916,8.5,8.5,8.5,8.5,8.5,,0.00574576,,96.2575,,96.2575,,94.4844,,94.4844,,181.4549,,181.4549,,182.1644,,182.1644,,97.8957,,97.8957,,179.4666,,179.4666,,177.8987,186.4303,120.8249,,120.8249,,121.3784,,9.2573,9.3724,,-0.0012,,1.7973,,1.7901,,45.4191,,,,3.2889,,2.4092,4.1541,,4.3949,,4.5637,,4.6173,,4.6257,,4.7811,,,3.5808,3.4924,,-417.0959,,1756.1958,,1756.1958,,1756.1975,,0.335399
1614.0684,8.5,8.5,8.5,8.5,8.5,,0.00651611,,96.1965,,96.1965,,94.19,,94.19,,181.6912,,181.6912,,182.6015,,182.6015,,98.0559,,98.0559,,179.9017,,179.9017,,178.31,186.8933,119.6149,,119.6149,,120.1914,,9.2273,9.3483,,-0.0005,,2.6654,,2.3802,,45.4191,,,,3.286,,2.4124,4.157,,4.3646,,4.5303,,4.5792,,4.5816,,4.7377,,,3.5134,3.4188,,-417.1923,,1745.4487,,1745.4487,,1745.4463,,0.351719
1614.2208,8.5,8.5,8.5,8.5,8.5,,0.00641525,,96.2497,,96.2497,,94.4082,,94.4082,,181.7087,,181.7087,,183.1901,,183.1901,,98.2004,,98.2004,,180.2623,,180.2623,,178.75,187.6305,120.6309,,120.6309,,121.2386,,9.242,9.3684,,0.0013,,3.096,,2.7466,,45.4191,,,,3.2887,,2.4163,4.2296,,4.442,,4.616,,4.6662,,4.6651,,4.7469,,,3.8424,3.7573,,-417.3464,,1753.6671,,1753.6671,,1753.6689,,0.354007
1614.3732,8.5,8.5,8.5,8.5,8.5,,0.0063695,,96.4407,,96.4407,,94.7405,,94.7405,,181.7945,,181.7945,,183.7933,,183.7933,,98.3071,,98.3071,,180.5074,,180.5074,,179.2837,188.3031,118.0606,,118.0606,,118.572,,9.2238,9.3324,,0.0045,,3.1737,,2.8158,,45.4191,,,,3.3001,,2.4186,4.2304,,4.4478,,4.6251,,4.6799,,4.6835,,4.7869,,,3.778,3.6915,,-417.2018,,1747.941,,1747.941,,1747.9453,,0.34607
1614.5256,8.5,8.5,8.5,8.5,8.5,,0.00604576,,96.7187,,96.7187,,95.3883,,95.3883,,181.9074,,181.9074,,184.2083,,184.2083,,98.373,,98.373,,180.6093,,180.6093,,179.6019,188.8147,118.5271,,118.5271,,119.0905,,9.2182,9.3371,,0.0111,,2.6632,,2.3786,,45.4191,,,,3.2968,,2.4277,4.1316,,4.3256,,4.4963,,4.5486,,4.5515,,4.6597,,,3.6347,3.5455,,-417.2066,,1732.5226,,1732.5226,,1732.5148,,0.337479
1614.678,8.5,8.5,8.5,8.5,8.5,,0.00608561,,96.9558,,96.9558,,95.674,,95.674,,182.1026,,182.1026,,184.6011,,184.6011,,98.3804,,98.3804,,180.7201,,180.7201,,180.1306,189.0717,115.6259,,115.6259,,116.1394,,9.2511,9.3624,,0.0136,,1.905,,1.8903,,45.4191,,,,3.2744,,2.4389,4.0311,,4.2175,,4.3804,,4.4203,,4.4331,,4.5884,,,3.3591,3.2649,,-417.4423,,1758.4471,,1758.4471,,1758.4432,,0.343753
1614.8304,8.5,8.5,8.5,8.5,8.5,,0.00497626,,97.0539,,97.0539,,95.8659,,95.8659,,182.2165,,182.2165,,185.0057,,185.0057,,98.3377,,98.3377,,180.9498,,180.9498,,180.8484,189.163,110.6128,,110.6128,,111.1372,,9.3034,9.4229,,0.015,,2.0457,,1.965,,45.4191,,,,3.2649,,2.4467,3.9982,,4.199,,4.3405,,4.3859,,4.4051,,4.5113,,,3.5007,3.415,,-417.6928,,1774.6016,,1774.6016,,1774.6196,,0.324558
1614.9828,8.5,8.5,8.5,8.5,8.5,,0.00466101,,97.0284,,97.0284,,95.6693,,95.6693,,182.3269,,182.3269,,185.302,,185.302,,98.2891,,98.2891,,181.2099,,181.2099,,181.6551,188.9486,110.3472,,110.3472,,110.8554,,9.3074,9.4236,,0.0152,,2.7135,,2.448,,45.4191,,,,3.2771,,2.4445,4.0055,,4.1947,,4.3374,,4.3856,,4.4034,,4.5149,,,3.4696,3.3825,,-417.3173,,1713.2275,,1713.2275,,1713.2373,,0.315976
1615.1352,8.5,8.5,8.5,8.5,8.5,,0.00512288,,96.9954,,96.9954,,95.8712,,95.8712,,182.45,,182.45,,185.6003,,185.6003,,98.2204,,98.2204,,181.4057,,181.4057,,182.4461,188.7542,114.5494,,114.5494,,115.1936,,9.1613,9.302,,0.0166,,1.519,,1.6514,,45.4191,,,,3.2886,,2.4381,3.9865,,4.1486,,4.2882,,4.3399,,4.3566,,4.4553,,,3.4498,3.3577,,-416.947,,1674.2196,,1674.2196,,1674.2004,,0.302657
1615.2876,8.5,8.5,8.5,8.5,8.5,,0.00586187,,97.0573,,97.0573,,96.1344,,96.1344,,182.5488,,182.5488,,185.8739,,185.8739,,98.1116,,98.1116,,181.5716,,181.5716,,183.3548,188.3927,118.3572,,118.3572,,118.9844,,9.1662,9.2987,,0.015,,1.6192,,1.6279,,45.4191,,,,3.2708,,2.4324,3.9628,,4.1217,,4.2546,,4.3083,,4.323,,4.5264,,,3.041,2.9258,,-416.6923,,1736.7933,,1736.7933,,1736.7784,,0.32209
1615.44,8.5,8.5,8.5,8.5,8.5,,0.00623813,,97.1212,,97.1212,,96.4774,,96.4774,,182.6033,,182.6033,,186.1308,,186.1308,,97.9364,,97.9364,,181.8843,,181.8843,,184.3067,187.9545,118.0242,,118.0242,,118.6141,,9.1527,9.2774,,0.0093,,1.6538,,1.6058,,45.4191,,,,3.2358,,2.428,3.9104,,4.0783,,4.2744,,4.325,,4.3498,,4.6253,,,2.8829,2.7927,,-416.5095,,1793.9242,,1793.9242,,1793.9238,,0.329418
1615.5924,8.5,8.5,8.5,8.5,8.5,,0.00693899,,97.1882,,97.1882,,97.173,,97.173,,182.5007,,182.5007,,186.2752,,186.2752,,97.5508,,97.5508,,182.3503,,182.3503,,185.1294,187.4204,117.0839,,117.0839,,117.8109,,9.1332,9.2883,,0.0041,,1.8718,,1.7789,,45.4191,,,,3.2212,,2.4241,3.8681,,4.0476,,4.2284,,4.2836,,4.3052,,4.5465,,,2.9648,2.8782,,-416.4375,,1800.0541,,1800.0541,,1800.0667,,0.351719
1615.7448,8.5,8.5,8.5,8.5,8.5,,0.00694662,,97.3334,,97.3334,,97.8374,,97.8374,,182.4035,,182.4035,,186.2922,,186.2922,,97.1615,,97.1615,,182.3088,,182.3088,,185.9058,186.678,119.3705,,119.3705,,120.0522,,9.2197,9.363,,0.0011,,2.1075,,1.9563,,45.4191,,,,3.2214,,2.4244,3.8946,,4.0935,,4.26,,4.3169,,4.3366,,4.5206,,,3.1912,3.1084,,-416.3893,,1757.7072,,1757.7072,,1757.7084,,0.369005
