DEPTH,BS,DI_HRLT,DPH8,DSO8,DT,EHGR_EDTC,HCAL,HDRA,HGR,HGR_EDTC,HMIN,HMNO,HNPO,HTEM,HTNP,PEF8,PEM8,REMS,RHO8,RLA0,RLA1,RLA2,RLA3,RLA4,RLA5,RM_HRLT,ROM8,RO_HILT,RSO8,RT,RT_HRLT,RXO8,RXO_HRLT,SP,SPHI,TENS,TNPH
14.7828,,3.8054,0.143688,0.036565,,22.6778,3.804,0.0439,30.4007,28.5206,0.0876,0.0583,1.1795,29.5233,1.1346,9.9259,1.5,0.1961,2.4643,0.0344,0.0343,0.0293,0.0268,0.0247,0.0204,0.038932,1.3,2.9805,0.324538,0.0187,0.0204,0.0588,0.0204,-154.9141,,652.7882,1.125
14.9352,,3.8089,0.116081,0.054851,,22.2764,3.804,0.0551,30.9212,28.0104,0.0877,0.0583,1.2275,29.5295,1.1415,9.9372,1.5,0.1961,2.5115,0.034323,0.0339,0.0289,0.0265,0.0244,0.0202,0.03868,1.3,2.9805,0.324961,0.0187,0.0202,0.0588,0.0202,-154.9141,,652.7882,1.1237
15.0876,,3.8084,0.116584,0.056278,,23.6137,3.8049,0.0534,31.5814,29.6936,0.0876,0.0583,1.2382,29.5321,1.1556,9.9465,1.5,0.1961,2.5106,0.034281,0.0336,0.0287,0.0263,0.0243,0.0203,0.038546,1.3,2.9805,0.324838,0.0187,0.0203,0.0588,0.0203,-154.9141,,652.7882,1.1275
15.24,,3.8049,0.137883,0.045233,,26.2372,3.8065,0.0422,32.3449,32.9994,0.0876,0.0583,1.2213,29.5321,1.175,9.9544,1.5,0.1961,2.4742,0.034266,0.0335,0.0287,0.0263,0.0243,0.0205,0.038501,1.3,2.9805,0.324311,0.0187,0.0205,0.0588,0.0205,-154.9141,,652.7882,1.1351
15.3924,,3.8014,0.159182,0.034189,,28.8607,3.808,0.031,33.1085,36.3052,0.0875,0.0583,1.2044,29.5321,1.1945,9.9623,1.5,0.1961,2.4377,0.034251,0.0334,0.0287,0.0262,0.0244,0.0208,0.038456,1.3,2.9805,0.323783,0.0187,0.0208,0.0588,0.0208,-154.9141,,652.7882,1.1426
15.5448,,3.7979,0.177131,0.02408,,30.6127,3.8071,0.0238,32.9535,38.515,0.0873,0.0582,1.1896,29.5194,1.2108,9.9706,1.5,0.196091,2.407,0.034307,0.0334,0.0288,0.0263,0.0245,0.021,0.038476,1.3,2.9805,0.322401,0.0187,0.021,0.0588,0.021,-154.9141,,652.7882,1.1578
15.6972,,3.7944,0.187033,0.016219,,30.2716,3.8007,0.0262,30.5925,38.0928,0.0868,0.0581,1.18,29.4762,1.2198,9.9801,1.5,0.196061,2.3901,0.034531,0.0338,0.0292,0.0267,0.0248,0.0212,0.038654,1.3,2.9805,0.318965,0.0187,0.0212,0.0589,0.0212,-154.9141,,652.7882,1.1914
15.8496,,3.7909,0.196935,0.008358,,29.9305,3.7942,0.0286,28.2316,37.6707,0.0863,0.0579,1.1704,29.4331,1.2287,9.9897,1.5,0.19603,2.3732,0.034755,0.0342,0.0296,0.0271,0.0251,0.0214,0.038832,1.3,2.9805,0.315529,0.0187,0.0214,0.0589,0.0214,-154.9141,,652.7882,1.225
16.002,,3.7874,0.206786,0.000719,,29.5978,3.7879,0.0309,25.9326,37.2589,0.0858,0.0577,1.1602,29.3899,1.2364,9.9991,1.4998,0.196,2.3564,0.03497,0.0346,0.03,0.0275,0.0254,0.0215,0.039004,1.2993,2.9805,0.31212,0.0187,0.0215,0.059,0.0215,-154.9141,,652.7882,1.2574
16.1544,,3.791,0.212808,0.009696,,29.9013,3.7884,0.0214,28.2952,37.6279,0.0857,0.0577,1.104,29.3479,1.1489,9.9994,1.484,0.196,2.3461,0.03452,0.0345,0.0299,0.0274,0.0253,0.0214,0.038703,1.244,2.9805,0.310766,0.0187,0.0214,0.059,0.0214,-154.9141,,652.7882,1.1948
16.3068,,3.7945,0.21883,0.018673,,30.2048,3.789,0.0119,30.6579,37.997,0.0856,0.0577,1.0478,29.3058,1.0614,9.9996,1.4683,0.196,2.3358,0.03407,0.0343,0.0297,0.0273,0.0253,0.0214,0.038402,1.1888,2.9805,0.309413,0.0187,0.0214,0.0591,0.0214,-154.9141,,652.7882,1.1322
16.4592,,3.798,0.224852,0.02765,,30.5083,3.7895,0.0024,33.0205,38.3661,0.0855,0.0577,0.9916,29.2638,0.9739,9.9999,1.4525,0.196,2.3255,0.033619,0.0341,0.0296,0.0273,0.0252,0.0213,0.0381,1.1335,2.9805,0.308059,0.0187,0.0213,0.0591,0.0213,-154.9141,,652.7882,1.0696
16.6116,,3.8015,0.221252,0.036768,,28.5629,3.7901,0.0054,32.5291,35.9158,0.0854,0.0577,1.0423,29.2666,1.0262,9.9981,1.4488,0.196,2.3316,0.03324,0.0338,0.0292,0.027,0.025,0.0212,0.037674,1.1123,2.9805,0.307647,0.0187,0.0212,0.0591,0.0212,-154.9141,,652.7882,1.0787
16.764,,3.805,0.214134,0.045937,,25.7954,3.7906,0.013,30.9944,32.4347,0.0853,0.0576,1.1322,29.2858,1.1296,9.9956,1.4496,0.196,2.3438,0.032888,0.0333,0.0288,0.0266,0.0247,0.021,0.037202,1.1035,2.9805,0.307579,0.0187,0.021,0.059,0.021,-154.9141,,652.7882,1.1141
16.9164,,3.8085,0.207017,0.055106,,23.0278,3.7912,0.0206,29.4597,28.9536,0.0852,0.0576,1.2221,29.3051,1.2331,9.993,1.4503,0.196,2.356,0.032535,0.0329,0.0284,0.0262,0.0244,0.0209,0.03673,1.0947,2.9805,0.307511,0.0187,0.0209,0.059,0.0209,-154.9141,,652.7882,1.1495
17.0688,,3.8104,0.203151,0.058631,,22.4186,3.7935,0.0256,29.7972,28.1869,0.0854,0.0576,1.2024,29.3069,1.2212,9.9926,1.4507,0.196,2.3626,0.03237,0.0328,0.0283,0.0261,0.0244,0.021,0.036427,1.0902,2.9805,0.308621,0.0187,0.021,0.059,0.021,-154.9141,,652.7882,1.1216
17.2212,,3.8104,0.203237,0.055296,,24.4321,3.7981,0.0275,32.4097,30.7185,0.0857,0.0577,1.0495,29.2877,1.0693,9.9948,1.4506,0.196,2.3625,0.032432,0.033,0.0285,0.0264,0.0247,0.0215,0.036328,1.0911,2.9805,0.311162,0.0187,0.0215,0.059,0.0215,-154.9141,,652.7882,1.0168
17.3736,,3.8104,0.203322,0.051961,,26.4456,3.8027,0.0294,35.0222,33.2501,0.0861,0.0579,0.8967,29.2685,0.9174,9.997,1.4505,0.196,2.3623,0.032495,0.0332,0.0287,0.0266,0.025,0.0219,0.03623,1.0919,2.9805,0.313704,0.0187,0.0219,0.059,0.0219,-154.9141,,652.7882,0.9121
17.526,,3.8104,0.2037,0.051105,,27.954,3.8067,0.0318,36.9971,35.147,0.0864,0.0579,0.7884,29.2525,0.8071,9.9968,1.4505,0.196,2.3617,0.032535,0.0333,0.0289,0.0268,0.0252,0.0223,0.036124,1.0925,2.9805,0.315418,0.0187,0.0223,0.059,0.0223,-154.9141,,652.7882,0.8422
17.6784,,3.8104,0.205499,0.062301,,27.0065,3.8079,0.0359,35.8727,33.9583,0.0861,0.0579,0.897,29.2525,0.8994,9.9845,1.4506,0.196,2.3586,0.032471,0.0334,0.0289,0.0268,0.0252,0.0224,0.035977,1.0919,2.9805,0.313108,0.0187,0.0224,0.059,0.0224,-154.9141,,652.7882,0.9423
17.8308,,3.8104,0.207299,0.073496,,26.0591,3.8091,0.0401,34.7483,32.7696,0.0859,0.0578,1.0055,29.2525,0.9916,9.9723,1.4506,0.196,2.3555,0.032406,0.0334,0.0289,0.0268,0.0252,0.0224,0.03583,1.0914,2.9805,0.310799,0.0187,0.0224,0.059,0.0224,-154.9141,,652.7882,1.0423
17.9832,,3.8104,0.209098,0.084691,,25.1117,3.8103,0.0442,33.6238,31.5809,0.0856,0.0577,1.1141,29.2525,1.0838,9.96,1.4507,0.196,2.3525,0.032341,0.0334,0.0289,0.0268,0.0252,0.0225,0.035683,1.0908,2.9805,0.308489,0.0187,0.0225,0.0591,0.0225,-154.9141,,652.7882,1.1423
18.1356,,3.8078,0.204605,0.087202,,23.946,3.8078,0.0439,34.0999,30.1134,0.0863,0.0579,1.093,29.2525,1.0856,9.9656,1.4506,0.195973,2.3601,0.032293,0.0311,0.0268,0.025,0.0236,0.021,0.035437,1.0912,2.9805,0.313749,0.0187,0.021,0.059,0.021,-154.9141,,652.7882,1.1179
18.288,,3.8049,0.199331,0.088636,,22.7534,3.8049,0.0429,34.7743,28.6114,0.087,0.0582,1.0559,29.2525,1.0761,9.9734,1.4506,0.195942,2.3691,0.032247,0.0285,0.0245,0.0229,0.0218,0.0194,0.035178,1.0918,2.9805,0.319947,0.0187,0.0194,0.0589,0.0194,-154.9141,,652.7882,1.078
18.4404,,3.802,0.194058,0.090071,,21.5608,3.802,0.042,35.4487,27.1094,0.0878,0.0584,1.0187,29.2525,1.0666,9.9812,1.4505,0.195912,2.3781,0.032201,0.0259,0.0222,0.0209,0.02,0.0177,0.034919,1.0923,2.9805,0.326145,0.0187,0.0177,0.0588,0.0177,-154.9141,,652.7882,1.0382
18.5928,,3.8005,0.196021,0.0792,,22.1769,3.8012,0.0355,34.2681,27.8869,0.088,0.0585,1.0225,29.2525,1.0621,9.9852,1.4505,0.1959,2.3748,0.032167,0.0293,0.025,0.0233,0.0221,0.0195,0.034777,1.0926,2.9805,0.327778,0.0187,0.0195,0.0588,0.0195,-154.9141,,652.7882,1.0292
18.7452,,3.7999,0.202632,0.060426,,23.9547,3.8017,0.0255,31.896,30.1285,0.0879,0.0584,1.0525,29.2525,1.0608,9.9867,1.4505,0.1959,2.3635,0.032142,0.0365,0.031,0.0287,0.0269,0.0235,0.03471,1.0928,2.9805,0.326477,0.0187,0.0235,0.0588,0.0235,-154.9141,,652.7882,1.0402
18.8976,,3.7993,0.209242,0.041651,,25.7325,3.8023,0.0156,29.524,32.3701,0.0878,0.0583,1.0825,29.2525,1.0595,9.9881,1.4505,0.1959,2.3522,0.032117,0.0437,0.0371,0.0341,0.0316,0.0275,0.034643,1.093,2.9805,0.325177,0.0187,0.0275,0.0588,0.0275,-154.9141,,652.7882,1.0511
19.05,,3.7989,0.21076,0.029533,,27.2389,3.8023,0.009,28.6027,34.2685,0.0876,0.0583,1.0897,29.2525,1.0478,9.9902,1.4502,0.1959,2.3496,0.032034,0.0472,0.0401,0.0367,0.0339,0.0293,0.034549,1.0957,2.9805,0.324024,0.0187,0.0293,0.0588,0.0293,-154.9141,,652.7882,1.0481
19.2024,,3.7989,0.201845,0.031047,,28.1892,3.8011,0.0096,30.6528,35.464,0.0875,0.0582,1.0502,29.2525,1.0149,9.9935,1.4496,0.1959,2.3649,0.031834,0.0431,0.0367,0.0337,0.0312,0.027,0.034397,1.1035,2.9805,0.323174,0.0187,0.027,0.0588,0.027,-154.9141,,652.7882,1.0165
19.3548,,3.7989,0.19293,0.03256,,29.1395,3.8,0.0103,32.7028,36.6596,0.0873,0.0582,1.0107,29.2525,0.982,9.9968,1.4489,0.1959,2.3801,0.031634,0.039,0.0334,0.0306,0.0284,0.0246,0.034245,1.1113,2.9805,0.322324,0.0187,0.0246,0.0588,0.0246,-154.9141,,652.7882,0.985
19.5072,,3.7989,0.184561,0.033542,,29.9867,3.7989,0.0113,34.6844,37.7254,0.0871,0.0581,0.9788,29.2525,0.9575,10.0,1.449,0.1959,2.3944,0.031444,0.0351,0.0302,0.0277,0.0258,0.0223,0.034092,1.1213,2.9805,0.321511,0.0187,0.0223,0.0588,0.0223,-154.9141,,652.7882,0.9626
19.6596,,3.7989,0.187177,0.023806,,28.7525,3.7989,0.0221,35.2847,36.1727,0.0871,0.0581,1.0984,29.2525,1.1051,10.0,1.4648,0.1959,2.3899,0.031455,0.0343,0.0295,0.0272,0.0253,0.0218,0.033928,1.1766,2.9805,0.321436,0.0187,0.0218,0.0588,0.0218,-154.9141,,652.7882,1.1255
19.812,,3.7989,0.189793,0.01407,,27.5183,3.7989,0.0328,35.8851,34.6201,0.087,0.0581,1.218,29.2525,1.2526,10.0,1.4806,0.1959,2.3855,0.031466,0.0335,0.0289,0.0267,0.0248,0.0213,0.033763,1.2318,2.9805,0.321362,0.0187,0.0213,0.0588,0.0213,-154.9141,,652.7882,1.2885
19.9644,,3.7989,0.192409,0.004334,,26.2842,3.7989,0.0436,36.4854,33.0674,0.087,0.0581,1.3376,29.2525,1.4001,10.0,1.4963,0.1959,2.381,0.031478,0.0328,0.0283,0.0261,0.0242,0.0209,0.033598,1.2871,2.9805,0.321287,0.0187,0.0209,0.0588,0.0209,-154.9141,,652.7882,1.4514
20.1168,,3.7989,0.194484,0.003062,,25.8264,3.7977,0.0419,35.3717,32.4915,0.087,0.0581,1.2551,29.2525,1.3018,9.9817,1.5,0.1959,2.3775,0.03133,0.0329,0.0283,0.0261,0.0242,0.0208,0.033346,1.3,2.9805,0.321413,0.0187,0.0208,0.0588,0.0208,-154.9141,,652.7882,1.351
20.2692,,3.7989,0.196395,0.00437,,25.6054,3.7961,0.0365,33.7356,32.2134,0.0871,0.0581,1.1109,29.2525,1.1285,9.9579,1.5,0.1959,2.3742,0.031134,0.0333,0.0286,0.0263,0.0244,0.0208,0.033068,1.3,2.9805,0.3216,0.0187,0.0208,0.0588,0.0208,-154.9141,,652.7882,1.1703
20.4216,,3.7989,0.198306,0.005678,,25.3843,3.7945,0.0312,32.0995,31.9352,0.0871,0.0581,0.9668,29.2525,0.9553,9.9341,1.5,0.1959,2.3709,0.030938,0.0337,0.0288,0.0265,0.0245,0.0208,0.032789,1.3,2.9805,0.321787,0.0187,0.0208,0.0588,0.0208,-154.9141,,652.7882,0.9897
20.574,,3.7972,0.19536,0.006986,,24.7161,3.7948,0.0288,31.7455,31.0971,0.0872,0.0581,0.915,29.2525,0.8824,9.9263,1.5,0.1959,2.3759,0.030825,0.0341,0.0292,0.0268,0.0248,0.021,0.032609,1.3,2.9805,0.322557,0.0187,0.021,0.0588,0.021,-154.9141,,652.7882,0.9072
20.7264,,3.7937,0.187269,0.008294,,23.5743,3.7972,0.0297,32.7498,29.6657,0.0874,0.0582,0.9609,29.2525,0.9158,9.9357,1.5,0.1959,2.3898,0.0308,0.0347,0.0297,0.0272,0.0252,0.0214,0.032534,1.3,2.9805,0.323946,0.0187,0.0214,0.0588,0.0214,-154.9141,,652.7882,0.9288
20.8788,,3.7902,0.179179,0.009602,,22.4324,3.7996,0.0306,33.7542,28.2342,0.0876,0.0583,1.0069,29.2525,0.9491,9.9451,1.5,0.1959,2.4036,0.030774,0.0352,0.0303,0.0277,0.0256,0.0218,0.03246,1.3,2.9805,0.325334,0.0187,0.0218,0.0588,0.0218,-154.9141,,652.7882,0.9503
21.0312,,3.7874,0.172093,0.010103,,21.939,3.8008,0.0321,34.2027,27.6174,0.0878,0.0584,1.0416,29.2525,0.9777,9.952,1.5,0.195894,2.4157,0.03076,0.0355,0.0305,0.0279,0.0258,0.0219,0.032419,1.3,2.9805,0.326501,0.0187,0.0219,0.0588,0.0219,-154.9141,,652.7882,0.9703
21.1836,,3.7874,0.168911,0.007471,,23.9646,3.7973,0.0364,32.4917,30.1652,0.0878,0.0584,1.0326,29.2525,0.9874,9.9496,1.5,0.195863,2.4212,0.030788,0.0345,0.0296,0.0272,0.0252,0.0214,0.03251,1.3,2.9805,0.326803,0.0187,0.0214,0.0588,0.0214,-154.9141,,652.7882,0.984
21.336,,3.7874,0.16573,0.004839,,25.9902,3.7938,0.0406,30.7807,32.713,0.0879,0.0584,1.0235,29.2525,0.9972,9.9472,1.5,0.195833,2.4266,0.030816,0.0335,0.0287,0.0264,0.0245,0.0209,0.032602,1.3,2.9805,0.327106,0.0187,0.0209,0.0588,0.0209,-154.9141,,652.7882,0.9977
21.4884,,3.7874,0.162548,0.002207,,28.0158,3.7903,0.0448,29.0698,35.2609,0.0879,0.0584,1.0145,29.2525,1.007,9.9448,1.5,0.195802,2.432,0.030844,0.0326,0.0279,0.0257,0.0239,0.0204,0.032693,1.3,2.9805,0.327408,0.0187,0.0204,0.0588,0.0204,-154.9141,,652.7882,1.0114
21.6408,,3.7879,0.164257,0.001723,,28.918,3.7925,0.0459,30.9676,36.3849,0.0877,0.0583,1.0876,29.2525,1.112,9.9596,1.5,0.1958,2.4291,0.030968,0.0302,0.0259,0.0239,0.0223,0.0191,0.032726,1.3,2.9805,0.326157,0.0187,0.0191,0.0588,0.0191,-154.9141,,652.7882,1.0919
21.7932,,3.7884,0.166369,0.001416,,29.7276,3.7952,0.0468,33.1627,37.3917,0.0875,0.0583,1.1675,29.2525,1.2248,9.9758,1.5,0.1958,2.4255,0.0311,0.0277,0.0239,0.0222,0.0206,0.0176,0.032754,1.3,2.9805,0.324778,0.0187,0.0176,0.0588,0.0176,-154.9141,,652.7882,1.1778
21.9456,,3.7889,0.168481,0.001109,,30.5373,3.7979,0.0476,35.3579,38.3985,0.0873,0.0582,1.2473,29.2525,1.3377,9.992,1.5,0.1958,2.4219,0.031232,0.0251,0.0219,0.0204,0.019,0.0162,0.032783,1.3,2.9805,0.323399,0.0187,0.0162,0.0588,0.0162,-154.9141,,652.7882,1.2637
22.098,,3.7916,0.169496,-0.000565,,29.6271,3.7989,0.0473,36.304,37.2527,0.0872,0.0582,1.2101,29.2525,1.3028,9.9908,1.5,0.1958,2.4202,0.031169,0.0254,0.0221,0.0205,0.0191,0.0163,0.032716,1.3,2.9805,0.322623,0.0187,0.0163,0.0588,0.0163,-154.9141,,652.7882,1.2414
22.2504,,3.7957,0.169903,-0.002997,,27.7623,3.7989,0.0463,36.5567,34.9119,0.0871,0.0581,1.1078,29.2525,1.1858,9.9798,1.5,0.1958,2.4195,0.030998,0.0272,0.0235,0.0218,0.0202,0.0171,0.032596,1.3,2.9805,0.322181,0.0187,0.0171,0.0587,0.0171,-154.9141,,652.7882,1.1589
22.4028,,3.7998,0.17031,-0.005428,,25.8974,3.7989,0.0452,36.8094,32.5711,0.087,0.0581,1.0056,29.2525,1.0688,9.9689,1.5,0.1958,2.4188,0.030826,0.029,0.025,0.023,0.0213,0.018,0.032476,1.3,2.9805,0.321739,0.0187,0.018,0.0587,0.018,-154.9141,,652.7882,1.0765
22.5552,,3.8033,0.172373,-0.003264,,25.0056,3.8,0.0406,35.8013,31.4509,0.087,0.0581,0.9278,29.2525,0.9813,9.9565,1.5,0.1958,2.4153,0.030702,0.0304,0.0261,0.024,0.0222,0.0187,0.0324,1.3,2.9805,0.321509,0.0187,0.0187,0.0587,0.0187,-154.9141,,652.7882,1.0018
22.7076,,3.8057,0.177349,0.006993,,25.827,3.8029,0.0297,32.573,32.4798,0.087,0.0581,0.8931,29.2525,0.9456,9.9415,1.5,0.1958,2.4068,0.030658,0.0311,0.0267,0.0245,0.0227,0.0191,0.0324,1.3,2.9805,0.321652,0.0187,0.0191,0.0587,0.0191,-154.9141,,652.7882,0.9408
22.86,,3.8082,0.182325,0.017251,,26.6485,3.8058,0.0188,29.3448,33.5088,0.0871,0.0581,0.8585,29.2525,0.91,9.9265,1.5,0.1958,2.3983,0.030615,0.0319,0.0274,0.0251,0.0232,0.0195,0.0324,1.3,2.9805,0.321795,0.0187,0.0195,0.0587,0.0195,-154.9141,,652.7882,0.8797
23.0124,,3.8104,0.187144,0.027088,71.7577,27.3873,3.8082,0.0089,26.4597,34.4348,0.0871,0.0581,0.8288,29.2525,0.8771,9.9148,1.4987,0.1958,2.39,0.030587,0.0325,0.0279,0.0255,0.0236,0.0198,0.032416,1.2955,2.9805,0.321889,0.0187,0.0198,0.0587,0.0198,-154.9141,0.066363,652.7882,0.8257
23.1648,,3.8104,0.190182,0.03218,112.3113,27.1933,3.8046,0.0097,27.4498,34.1983,0.087,0.0581,0.8546,29.2525,0.8754,9.9415,1.483,0.1958,2.3848,0.030722,0.0314,0.027,0.0247,0.0229,0.0192,0.032617,1.2402,2.9805,0.32143,0.0187,0.0192,0.0587,0.0192,-154.9141,0.186669,652.7882,0.8509
23.3172,,3.8104,0.193219,0.037272,152.8649,26.9992,3.801,0.0104,28.4398,33.9618,0.087,0.0581,0.8804,29.2525,0.8736,9.9681,1.4672,0.1958,2.3796,0.030857,0.0303,0.0261,0.024,0.0222,0.0185,0.032819,1.185,2.9805,0.320971,0.0187,0.0185,0.0588,0.0185,-154.9141,0.306975,652.7882,0.876
23.4696,,3.8104,0.196257,0.042365,193.4185,26.8052,3.7974,0.0112,29.4298,33.7253,0.0869,0.0581,0.9062,29.2525,0.8719,9.9947,1.4514,0.1958,2.3744,0.030993,0.0293,0.0252,0.0232,0.0215,0.0179,0.03302,1.1297,2.9805,0.320512,0.0187,0.0179,0.0588,0.0179,-154.9141,0.427281,652.7882,0.9011
23.622,,3.8079,0.192023,0.060165,158.8203,26.9077,3.7984,0.0199,31.009,33.86,0.0865,0.058,0.9491,29.2525,0.9179,9.9919,1.4489,0.195776,2.3817,0.031001,0.029,0.025,0.023,0.0213,0.0178,0.03307,1.1118,2.9805,0.317034,0.0187,0.0178,0.0589,0.0178,-154.9141,,652.7882,0.9154
23.7744,,3.8048,0.185976,0.081131,105.4957,27.084,3.8007,0.0306,32.7349,34.0871,0.086,0.0578,0.9962,29.2525,0.9759,9.9818,1.4496,0.195745,2.392,0.030978,0.029,0.025,0.023,0.0213,0.0178,0.033082,1.1031,2.9805,0.312803,0.0187,0.0178,0.0589,0.0178,-154.9141,,652.7882,0.9269
23.9268,,3.8017,0.17993,0.102098,52.1711,27.2604,3.8029,0.0412,34.4609,34.3142,0.0855,0.0577,1.0433,29.2525,1.0338,9.9717,1.4504,0.195715,2.4024,0.030955,0.0289,0.025,0.023,0.0213,0.0178,0.033094,1.0944,2.9805,0.308572,0.0187,0.0178,0.059,0.0178,-154.9141,,652.7882,0.9384
24.0792,,3.8019,0.178114,0.116935,37.6097,26.8259,3.8037,0.049,34.6923,33.7637,0.0852,0.0576,1.0786,29.2525,1.0752,9.9581,1.4509,0.1957,2.4055,0.030944,0.029,0.0251,0.0231,0.0214,0.0179,0.033064,1.0891,2.9805,0.306443,0.0187,0.0179,0.0591,0.0179,-154.9141,,652.7882,0.9556
24.2316,,3.805,0.180208,0.126108,58.8749,25.8266,3.8031,0.0541,33.5424,32.4945,0.0852,0.0576,1.1029,29.2525,1.1013,9.9413,1.4512,0.1957,2.4019,0.030944,0.0292,0.0253,0.0233,0.0216,0.0181,0.032994,1.0868,2.9805,0.306255,0.0187,0.0181,0.0591,0.0181,-154.9141,,652.7882,0.978
24.384,,3.808,0.182302,0.13528,80.14,24.8274,3.8026,0.0592,32.3926,31.2252,0.0852,0.0576,1.1271,29.2525,1.1274,9.9245,1.4514,0.1957,2.3983,0.030943,0.0294,0.0256,0.0235,0.0217,0.0182,0.032925,1.0845,2.9805,0.306068,0.0187,0.0182,0.0591,0.0182,-154.9141,,652.7882,1.0004
24.5364,,3.8104,0.181862,0.142878,97.1638,23.9402,3.8028,0.0638,31.4613,30.1001,0.0852,0.0576,1.1407,29.2525,1.1456,9.9171,1.4517,0.1957,2.399,0.030927,0.0295,0.0257,0.0237,0.0219,0.0183,0.032874,1.0815,2.9805,0.306247,0.0187,0.0183,0.0591,0.0183,-154.9141,0.264461,652.7882,1.0261
24.6888,,3.8104,0.173344,0.145458,100.6711,23.4101,3.8053,0.0668,31.2269,29.4341,0.0854,0.0576,1.1202,29.2525,1.1388,9.9399,1.4522,0.1957,2.4136,0.030861,0.0295,0.0256,0.0235,0.0218,0.0182,0.032882,1.0761,2.9805,0.307596,0.0187,0.0182,0.059,0.0182,-154.9141,0.276244,652.7882,1.0625
24.8412,,3.8104,0.164826,0.148037,104.1785,22.8801,3.8078,0.0698,30.9926,28.7681,0.0855,0.0577,1.0996,29.2525,1.1321,9.9627,1.4527,0.1957,2.4281,0.030794,0.0295,0.0254,0.0234,0.0217,0.0181,0.032891,1.0707,2.9805,0.308945,0.0187,0.0181,0.059,0.0181,-154.9141,0.288026,652.7882,1.0989
24.9936,,3.8104,0.156308,0.150616,107.6858,22.35,3.8103,0.0728,30.7582,28.1022,0.0857,0.0577,1.0791,29.2525,1.1253,9.9854,1.4532,0.1957,2.4427,0.030728,0.0295,0.0253,0.0232,0.0216,0.018,0.0329,1.0653,2.9805,0.310294,0.0187,0.018,0.0589,0.018,-154.9141,0.299809,652.7882,1.1353
25.146,,3.8037,0.160526,0.14534,94.2036,24.025,3.8102,0.0723,31.5796,30.2082,0.0855,0.0576,1.1326,29.2525,1.1355,9.9581,1.4528,0.1957,2.4355,0.030831,0.0293,0.0252,0.0232,0.0215,0.018,0.0329,1.0698,2.9805,0.308787,0.0187,0.018,0.059,0.018,-154.9141,0.22801,652.7882,1.1342
25.2984,,3.7967,0.165301,0.13972,79.9768,25.7967,3.81,0.0715,32.4473,32.4358,0.0853,0.0576,1.1892,29.2525,1.1464,9.9286,1.4523,0.1957,2.4273,0.030941,0.0291,0.0251,0.0231,0.0214,0.0179,0.0329,1.0747,2.9805,0.307155,0.0187,0.0179,0.059,0.0179,-154.9141,0.152547,652.7882,1.1315
25.4508,,3.7897,0.170077,0.134099,65.7499,27.5684,3.8097,0.0708,33.3149,34.6634,0.0851,0.0575,1.2459,29.2525,1.1573,9.8991,1.4519,0.1957,2.4191,0.031052,0.029,0.025,0.023,0.0213,0.0179,0.0329,1.0797,2.9805,0.305524,0.0187,0.0179,0.0591,0.0179,-154.9141,0.077083,652.7882,1.1288
25.6032,,3.7918,0.169504,0.136227,70.7868,28.6379,3.8081,0.0733,32.4115,36.0076,0.0852,0.0575,1.2655,29.2525,1.1859,9.9124,1.4518,0.1957,2.4201,0.03102,0.0294,0.0254,0.0233,0.0216,0.0181,0.032842,1.0798,2.9805,0.306185,0.0187,0.0181,0.0591,0.0181,-154.9141,0.1027,652.7882,1.1472
25.7556,,3.7984,0.16638,0.142048,85.0074,29.3725,3.8057,0.0773,30.6638,36.9309,0.0854,0.0576,1.2673,29.2525,1.2228,9.946,1.452,0.1957,2.4255,0.030921,0.0301,0.0259,0.0238,0.022,0.0184,0.032756,1.0777,2.9805,0.307938,0.0187,0.0184,0.059,0.0184,-154.9141,0.176507,652.7882,1.1757
25.908,,3.805,0.163257,0.147869,99.2281,30.1072,3.8034,0.0813,28.9161,37.8541,0.0856,0.0577,1.2692,29.2525,1.2597,9.9797,1.4522,0.1957,2.4309,0.030822,0.0308,0.0265,0.0243,0.0225,0.0188,0.032671,1.0756,2.9805,0.309692,0.0187,0.0188,0.059,0.0188,-154.9141,0.250313,652.7882,1.2042
26.0604,,3.8077,0.160332,0.14657,110.2797,30.5382,3.8011,0.0816,28.2869,38.3985,0.0859,0.0578,1.2627,29.2525,1.2719,10.0,1.4524,0.1957,2.4359,0.030734,0.0311,0.0267,0.0245,0.0227,0.0189,0.03256,1.0724,2.9708,0.312201,0.0186,0.0189,0.059,0.0189,-155.0007,0.301218,654.2494,1.219
26.2128,,3.8047,0.157709,0.134426,116.5041,30.5068,3.799,0.0764,29.3615,38.3662,0.0865,0.058,1.2437,29.2525,1.2465,10.0,1.4528,0.1957,2.4404,0.030664,0.0307,0.0263,0.0241,0.0223,0.0187,0.032413,1.0678,2.9465,0.315857,0.0185,0.0187,0.0589,0.0187,-155.2191,0.317238,657.9362,1.2131
26.3652,,3.8016,0.155086,0.122281,122.7285,30.4753,3.7968,0.0712,30.4361,38.3338,0.087,0.0581,1.2247,29.2525,1.2211,10.0,1.4533,0.1957,2.4449,0.030593,0.0302,0.026,0.0238,0.022,0.0184,0.032265,1.0631,2.9221,0.319514,0.0183,0.0184,0.0589,0.0184,-155.4376,0.333259,661.623,1.2071
