wellName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,TVD
Cheal-G3,1305.6,8.5,8.422,2.39,86.948,104.352,0.29,2.989,28.162,25.405,19.977,1247.104
Cheal-G3,1305.7,8.5,8.44,2.395,86.126,106.289,0.289,3.022,28.168,25.941,21.404,1247.198
Cheal-G3,1305.8,8.5,8.457,2.402,84.404,105.1,0.282,3.059,21.269,19.921,17.099,1247.292
Cheal-G3,1305.9,8.5,8.48,2.418,81.952,102.02,0.273,3.085,18.921,17.8,15.436,1247.386
Cheal-G3,1306,8.5,8.515,2.445,79.161,95.927,0.261,3.096,21.74,20.498,17.871,1247.48
Cheal-G3,1306.1,8.5,8.538,2.47,76.962,89.413,0.25,3.084,32.593,30.723,26.765,1247.574
Cheal-G3,1306.2,8.5,8.524,2.485,76.046,84.549,0.241,3.039,31.013,29.191,25.344,1247.668
Cheal-G3,1306.3,8.5,8.489,2.477,76.88,83.039,0.239,2.973,22.907,21.504,18.557,1247.762
Cheal-G3,1306.4,8.5,8.46,2.453,78.974,84.008,0.242,2.902,18.128,16.986,14.594,1247.856
Cheal-G3,1306.5,8.5,8.453,2.415,81.591,87.262,0.248,2.844,18.409,17.186,14.639,1247.95
Cheal-G3,1306.6,8.5,8.45,2.381,83.867,92.101,0.256,2.81,19.451,18.034,15.115,1248.044
Cheal-G3,1306.7,8.5,8.456,2.36,85.445,96.977,0.265,2.799,21.284,19.553,16.04,1248.138
Cheal-G3,1306.8,8.5,8.479,2.361,85.93,99.217,0.269,2.831,20.84,18.999,15.311,1248.232
Cheal-G3,1306.9,8.5,8.529,2.373,85.324,99.89,0.268,2.884,17.922,16.259,12.954,1248.326
Cheal-G3,1307,8.5,8.602,2.4,83.43,96.983,0.258,2.958,19.365,17.466,13.726,1248.42
Cheal-G3,1307.1,8.5,8.655,2.436,80.434,92.122,0.243,3.029,22.162,20.011,15.769,1248.514
Cheal-G3,1307.2,8.5,8.66,2.488,76.478,84.91,0.223,3.105,24.59,22.301,17.756,1248.608
Cheal-G3,1307.3,8.5,8.631,2.538,72.628,78.891,0.203,3.163,34.177,31.259,25.382,1248.702
Cheal-G3,1307.4,8.5,8.596,2.585,69.815,72.497,0.186,3.203,58.081,53.365,43.797,1248.796
Cheal-G3,1307.5,8.5,8.57,2.606,69.317,68.783,0.177,3.191,70.876,65.319,53.988,1248.89
Cheal-G3,1307.6,8.5,8.547,2.599,71.166,68.512,0.18,3.148,61.073,56.068,45.926,1248.984
Cheal-G3,1307.7,8.5,8.54,2.553,75.062,71.269,0.19,3.074,49.339,45.018,36.35,1249.078
Cheal-G3,1307.8,8.5,8.554,2.493,79.651,75.659,0.207,2.997,32.822,29.742,23.634,1249.172
Cheal-G3,1307.9,8.5,8.577,2.432,83.897,79.747,0.226,2.924,32.013,28.94,22.867,1249.266
Cheal-G3,1308,8.5,8.599,2.387,86.92,84.728,0.248,2.874,33.407,30.336,24.224,1249.36
Cheal-G3,1308.1,8.5,8.613,2.356,88.805,88.052,0.266,2.857,34.238,31.338,25.491,1249.454
Cheal-G3,1308.2,8.5,8.617,2.343,89.844,91.36,0.278,2.866,29.47,27.284,22.792,1249.548
Cheal-G3,1308.3,8.5,8.608,2.34,90.568,93.26,0.283,2.89,24.899,23.221,19.732,1249.642
Cheal-G3,1308.4,8.5,8.578,2.338,91.231,95.359,0.285,2.906,22.585,21.212,18.323,1249.736
Cheal-G3,1308.5,8.5,8.532,2.333,91.874,96.342,0.284,2.914,21.861,20.618,17.985,1249.83
Cheal-G3,1308.6,8.5,8.493,2.325,92.432,97.157,0.285,2.902,22.07,20.897,18.398,1249.924
Cheal-G3,1308.7,8.5,8.471,2.319,92.786,96.332,0.291,2.884,22.66,21.461,18.906,1250.018
Cheal-G3,1308.8,8.5,8.446,2.316,92.973,93.793,0.303,2.856,25.071,23.625,20.567,1250.112
Cheal-G3,1308.9,8.5,8.403,2.315,92.974,90.513,0.315,2.838,24.534,22.695,18.922,1250.206
Cheal-G3,1309,8.5,8.368,2.318,92.799,87.29,0.321,2.835,27.151,24.349,18.885,1250.3
Cheal-G3,1309.1,8.5,8.357,2.327,92.39,84.622,0.32,2.863,30.37,26.258,18.7,1250.394
Cheal-G3,1309.2,8.5,8.372,2.339,91.854,84.908,0.313,2.905,35.111,29.318,19.249,1250.488
Cheal-G3,1309.3,8.5,8.391,2.349,91.196,87.761,0.302,2.951,39.795,32.668,20.614,1250.582
Cheal-G3,1309.4,8.5,8.416,2.358,90.622,92.781,0.294,2.981,42.018,34.657,22.11,1250.676
Cheal-G3,1309.5,8.5,8.444,2.365,90.182,95.336,0.289,2.994,33.61,28.495,19.385,1250.77
Cheal-G3,1309.6,8.5,8.469,2.368,89.975,97.579,0.289,2.988,29.137,25.532,18.761,1250.864
Cheal-G3,1309.7,8.5,8.486,2.368,89.906,96.342,0.294,2.957,23.404,21.21,16.856,1250.958
Cheal-G3,1309.8,8.5,8.488,2.367,89.905,97.709,0.3,2.932,20.665,19.143,16.013,1251.052
Cheal-G3,1309.9,8.5,8.473,2.37,89.861,97.538,0.303,2.928,19.37,18.155,15.606,1251.146
Cheal-G3,1310,8.5,8.45,2.373,89.797,100.247,0.303,2.947,18.4,17.247,14.83,1251.24
Cheal-G3,1310.1,8.5,8.432,2.379,89.766,100.754,0.299,2.969,19.665,18.432,15.848,1251.334
Cheal-G3,1310.2,8.5,8.427,2.382,89.778,102.621,0.293,2.988,19.268,18.035,15.458,1251.428
Cheal-G3,1310.3,8.5,8.427,2.384,89.893,102.123,0.287,2.992,18.679,17.402,14.752,1251.522
Cheal-G3,1310.4,8.5,8.431,2.378,90.092,102.019,0.283,2.974,17.611,16.249,13.465,1251.616
Cheal-G3,1310.5,8.5,8.437,2.375,90.397,102.002,0.281,2.96,16.961,15.397,12.286,1251.71
Cheal-G3,1310.6,8.5,8.441,2.374,90.686,103.165,0.281,2.972,19.391,17.26,13.153,1251.804
Cheal-G3,1310.7,8.5,8.437,2.38,90.943,104.91,0.283,3.013,23.627,20.59,14.936,1251.898
Cheal-G3,1310.8,8.5,8.424,2.387,91.14,105.95,0.286,3.05,25.719,22.079,15.466,1251.992
Cheal-G3,1310.9,8.5,8.405,2.397,91.316,106.671,0.289,3.072,27.176,23.175,15.981,1252.086
Cheal-G3,1311,8.5,8.385,2.4,91.455,105.268,0.29,3.069,25.497,21.84,15.217,1252.18
Cheal-G3,1311.1,8.5,8.368,2.401,91.568,103.96,0.289,3.032,25.528,22.181,15.978,1252.272
Cheal-G3,1311.2,8.5,8.359,2.394,91.672,102.833,0.286,2.988,23.971,21.257,16.059,1252.364
Cheal-G3,1311.3,8.5,8.357,2.389,91.781,102.623,0.282,2.948,21.374,19.385,15.435,1252.456
Cheal-G3,1311.4,8.5,8.356,2.382,91.888,101.029,0.281,2.93,18.825,17.394,14.463,1252.548
Cheal-G3,1311.5,8.5,8.354,2.379,91.951,99.981,0.285,2.904,17.313,16.254,14.029,1252.64
Cheal-G3,1311.6,8.5,8.353,2.373,91.981,99.109,0.293,2.886,16.987,16.089,14.173,1252.734
Cheal-G3,1311.7,8.5,8.358,2.368,91.97,98.776,0.3,2.864,16.708,15.908,14.187,1252.828
Cheal-G3,1311.8,8.5,8.369,2.365,91.85,97.907,0.306,2.873,16.865,15.978,14.084,1252.922
Cheal-G3,1311.9,8.5,8.386,2.367,91.567,98.37,0.307,2.885,16.414,15.408,13.294,1253.016
Cheal-G3,1312,8.5,8.409,2.372,91.175,98.57,0.308,2.936,15.817,14.64,12.224,1253.11
Cheal-G3,1312.1,8.5,8.437,2.378,90.75,98.467,0.305,2.981,19.799,18.101,14.684,1253.204
Cheal-G3,1312.2,8.5,8.468,2.39,90.369,98.032,0.303,3.038,22.001,19.917,15.791,1253.298
Cheal-G3,1312.3,8.5,8.495,2.399,90.073,97.156,0.3,3.039,21.888,19.792,15.65,1253.392
Cheal-G3,1312.4,8.5,8.514,2.403,89.897,97.384,0.299,3.035,21.598,19.654,15.772,1253.486
Cheal-G3,1312.5,8.5,8.522,2.399,89.742,97.618,0.297,3.013,18.997,17.489,14.421,1253.58
Cheal-G3,1312.6,8.5,8.517,2.398,89.505,98.718,0.295,3.011,14.888,13.836,11.661,1253.674
Cheal-G3,1312.7,8.5,8.502,2.391,89.104,99.253,0.295,3.004,15.167,14.155,12.049,1253.768
Cheal-G3,1312.8,8.5,8.494,2.386,88.672,99.789,0.297,3.027,15.95,14.824,12.495,1253.862
Cheal-G3,1312.9,8.5,8.513,2.382,88.24,101.856,0.299,3.076,17.724,16.318,13.455,1253.956
Cheal-G3,1313,8.5,8.56,2.389,88.021,104.325,0.302,3.127,18.421,16.789,13.521,1254.05
Cheal-G3,1313.1,8.5,8.613,2.398,88.105,106.368,0.303,3.154,20.474,18.577,14.807,1254.144
Cheal-G3,1313.2,8.5,8.66,2.41,88.623,107.194,0.304,3.163,20.816,18.896,15.076,1254.238
Cheal-G3,1313.3,8.5,8.7,2.42,89.401,108.491,0.304,3.162,20.004,18.289,14.837,1254.332
Cheal-G3,1313.4,8.5,8.737,2.427,90.403,108.894,0.306,3.143,20.835,19.251,16.007,1254.426
Cheal-G3,1313.5,8.5,8.767,2.428,91.42,108.495,0.311,3.134,23.094,21.608,18.502,1254.52
Cheal-G3,1313.6,8.5,8.789,2.427,92.306,108.74,0.318,3.139,23.999,22.654,19.802,1254.614
Cheal-G3,1313.7,8.5,8.804,2.429,92.746,109.638,0.323,3.159,23.649,22.43,19.823,1254.708
Cheal-G3,1313.8,8.5,8.808,2.432,92.796,110.77,0.325,3.172,20.162,19.128,16.916,1254.802
Cheal-G3,1313.9,8.5,8.809,2.438,92.475,109.367,0.326,3.18,19.064,18.052,15.894,1254.896
Cheal-G3,1314,8.5,8.808,2.437,91.913,107.504,0.325,3.159,19.659,18.545,16.185,1254.99
Cheal-G3,1314.1,8.5,8.8,2.435,91.202,104.747,0.322,3.132,18.704,17.581,15.217,1255.084
Cheal-G3,1314.2,8.5,8.779,2.427,90.601,103.805,0.317,3.099,18.199,17.075,14.714,1255.178
Cheal-G3,1314.3,8.5,8.747,2.422,90.216,103.854,0.314,3.082,17.903,16.775,14.411,1255.272
Cheal-G3,1314.4,8.5,8.709,2.416,89.982,106.145,0.309,3.074,19.99,18.716,16.049,1255.366
Cheal-G3,1314.5,8.5,8.667,2.413,89.814,109.229,0.304,3.076,22.381,20.938,17.923,1255.46
Cheal-G3,1314.6,8.5,8.619,2.412,89.863,113.029,0.302,3.088,19.153,17.931,15.375,1255.554
Cheal-G3,1314.7,8.5,8.564,2.414,90.206,115.541,0.305,3.082,17.702,16.567,14.192,1255.648
Cheal-G3,1314.8,8.5,8.51,2.413,90.915,115.486,0.311,3.061,19.486,18.237,15.625,1255.742
Cheal-G3,1314.9,8.5,8.474,2.412,91.83,113.254,0.316,3.035,21.769,20.356,17.406,1255.836
Cheal-G3,1315,8.5,8.465,2.412,93.031,111.076,0.316,3.008,23.605,22.047,18.799,1255.93
Cheal-G3,1315.1,8.5,8.47,2.414,94.366,108.681,0.31,2.988,24.666,22.925,19.324,1256.024
Cheal-G3,1315.2,8.5,8.484,2.414,95.772,106.079,0.3,2.967,23.695,21.943,18.343,1256.118
Cheal-G3,1315.3,8.5,8.584,2.411,96.985,103.089,0.287,2.958,20.947,19.335,16.039,1256.212
Cheal-G3,1315.4,8.5,8.703,2.406,98.181,102.11,0.275,2.943,24.02,22.16,18.36,1256.306
Cheal-G3,1315.5,8.5,8.72,2.404,99.311,102.101,0.268,2.939,25.931,23.927,19.831,1256.4
Cheal-G3,1315.6,8.5,8.624,2.403,100.321,102.522,0.267,2.919,26.586,24.638,20.63,1256.494
Cheal-G3,1315.7,8.5,8.513,2.403,100.906,102.64,0.27,2.903,25.56,23.828,20.231,1256.588
Cheal-G3,1315.8,8.5,8.513,2.404,101.053,104.025,0.276,2.875,24.989,23.483,20.314,1256.682
Cheal-G3,1315.9,8.5,8.562,2.404,100.649,104.652,0.28,2.846,24.857,23.542,20.738,1256.776
Cheal-G3,1316,8.5,8.642,2.401,99.709,104.273,0.282,2.822,22.776,21.744,19.513,1256.87
Cheal-G3,1316.1,8.5,8.71,2.394,98.431,102.638,0.281,2.806,21.115,20.275,18.442,1256.964
Cheal-G3,1316.2,8.5,8.753,2.391,97.124,100.563,0.278,2.805,21.336,20.442,18.5,1257.058
Cheal-G3,1316.3,8.5,8.793,2.387,96.143,97.336,0.277,2.804,21.152,20.095,17.829,1257.152
Cheal-G3,1316.4,8.5,8.809,2.388,95.61,94.573,0.275,2.806,21.234,19.879,17.045,1257.246
Cheal-G3,1316.5,8.5,8.796,2.387,95.649,92.583,0.272,2.813,23.875,22.053,18.324,1257.34
Cheal-G3,1316.6,8.5,8.878,2.392,95.995,92.763,0.267,2.812,26.855,24.477,19.715,1257.434
Cheal-G3,1316.7,8.5,8.982,2.393,96.288,92.48,0.261,2.818,27.406,24.847,19.767,1257.528
Cheal-G3,1316.8,8.5,8.991,2.399,96.073,94.521,0.253,2.83,30.21,27.316,21.596,1257.622
Cheal-G3,1316.9,8.5,8.911,2.405,94.735,96.2,0.244,2.85,33.472,30.353,24.158,1257.716
Cheal-G3,1317,8.5,8.8,2.413,92.196,97.38,0.239,2.84,32.922,29.85,23.75,1257.81
Cheal-G3,1317.1,8.5,8.698,2.422,88.521,94.368,0.234,2.818,28.404,25.852,20.753,1257.904
Cheal-G3,1317.2,8.5,8.551,2.433,84.822,90.495,0.229,2.788,27.804,25.526,20.91,1257.998
Cheal-G3,1317.3,8.5,8.427,2.442,81.622,85.442,0.224,2.76,24.471,22.858,19.496,1258.092
Cheal-G3,1317.4,8.5,8.52,2.447,79.984,82.298,0.22,2.749,24.82,23.683,21.227,1258.186
Cheal-G3,1317.5,8.5,8.815,2.449,79.904,81.733,0.217,2.782,22.067,21.48,20.172,1258.28
Cheal-G3,1317.6,8.5,9.123,2.446,81.374,86.755,0.219,2.859,21.086,20.806,20.166,1258.374
Cheal-G3,1317.7,8.5,9.146,2.441,83.201,94.536,0.223,2.95,21.099,20.909,20.471,1258.468
Cheal-G3,1317.8,8.5,8.811,2.436,84.757,102.381,0.23,3.033,20.527,20.277,19.704,1258.562
Cheal-G3,1317.9,8.5,8.524,2.434,85.492,105.415,0.234,3.073,20.498,20.082,19.143,1258.656
Cheal-G3,1318,8.5,8.532,2.434,85.475,104.972,0.237,3.069,20.888,20.339,19.114,1258.75
Cheal-G3,1318.1,8.5,8.645,2.436,84.93,101.677,0.238,3.037,17.787,17.26,16.093,1258.844
Cheal-G3,1318.2,8.5,8.58,2.44,84.414,99.719,0.239,3.016,14.162,13.743,12.812,1258.938
Cheal-G3,1318.3,8.5,8.39,2.441,84.446,98.062,0.241,3.009,15.452,15.025,14.075,1259.032
Cheal-G3,1318.4,8.5,8.268,2.441,85.146,99.44,0.244,3.012,19.495,19.028,17.983,1259.126
Cheal-G3,1318.5,8.5,8.324,2.439,86.301,101.397,0.247,3.018,18.504,18.146,17.339,1259.22
Cheal-G3,1318.6,8.5,8.502,2.434,87.652,102.809,0.248,3.022,17.909,17.648,17.054,1259.314
Cheal-G3,1318.7,8.5,8.818,2.427,88.817,101.193,0.246,3.008,17.007,16.837,16.448,1259.408
Cheal-G3,1318.8,8.5,9.049,2.423,89.473,99.448,0.241,2.984,19.028,18.928,18.698,1259.502
Cheal-G3,1318.9,8.5,9.103,2.42,89.529,98.829,0.236,2.972,18.344,18.257,18.057,1259.596
Cheal-G3,1319,8.5,9.013,2.424,89.207,98.89,0.233,2.981,17.055,16.909,16.573,1259.69
Cheal-G3,1319.1,8.5,8.973,2.432,88.635,99.841,0.232,3.011,16.263,15.971,15.309,1259.784
Cheal-G3,1319.2,8.5,9.058,2.443,88.078,101.781,0.234,3.03,19.623,19.045,17.76,1259.878
Cheal-G3,1319.3,8.5,9.091,2.451,87.71,103.871,0.239,3.047,22.746,21.757,19.613,1259.972
Cheal-G3,1319.4,8.5,9.009,2.457,87.692,102.97,0.246,3.047,24.85,23.467,20.531,1260.066
Cheal-G3,1319.5,8.5,8.801,2.458,87.907,100.775,0.249,3.031,26.149,24.539,21.156,1260.16
Cheal-G3,1319.6,8.5,8.598,2.457,88.332,97.204,0.25,2.968,24.3,22.853,19.802,1260.254
Cheal-G3,1319.7,8.5,8.488,2.447,88.856,93.56,0.248,2.904,21.215,20.099,17.718,1260.348
Cheal-G3,1319.8,8.5,8.452,2.435,89.314,90.04,0.244,2.85,20.36,19.454,17.492,1260.442
Cheal-G3,1319.9,8.5,8.45,2.418,89.479,88.187,0.241,2.819,19.764,19.048,17.477,1260.536
Cheal-G3,1320,8.5,8.439,2.405,89.287,88.728,0.24,2.784,19.27,18.561,17.008,1260.63
Cheal-G3,1320.1,8.5,8.411,2.392,88.728,89.748,0.24,2.785,18.022,17.206,15.441,1260.722
Cheal-G3,1320.2,8.5,8.384,2.39,87.954,90.974,0.242,2.805,18.416,17.271,14.867,1260.814
Cheal-G3,1320.3,8.5,8.365,2.392,87.258,93.601,0.245,2.848,21.203,19.522,16.1,1260.906
Cheal-G3,1320.4,8.5,8.377,2.404,87.012,98.191,0.247,2.869,27.041,24.402,19.204,1260.998
Cheal-G3,1320.5,8.5,8.498,2.411,87.357,103.12,0.251,2.896,31.106,27.66,21.031,1261.09
Cheal-G3,1320.6,8.5,8.597,2.415,88.23,107.608,0.256,2.928,33.031,29.065,21.566,1261.184
Cheal-G3,1320.7,8.5,8.552,2.414,89.487,110.327,0.264,2.981,29.285,25.651,18.829,1261.278
Cheal-G3,1320.8,8.5,8.441,2.413,90.807,109.327,0.271,3.019,24.041,21.109,15.585,1261.372
Cheal-G3,1320.9,8.5,8.472,2.409,91.886,105.706,0.278,3.053,25.757,22.91,17.432,1261.466
Cheal-G3,1321,8.5,8.711,2.405,92.444,101.525,0.282,3.08,26.662,24.202,19.309,1261.56
Cheal-G3,1321.1,8.5,9.062,2.402,92.536,100.396,0.282,3.104,25.359,23.504,19.685,1261.654
Cheal-G3,1321.2,8.5,9.416,2.402,92.162,101.328,0.278,3.096,22.544,21.32,18.717,1261.748
Cheal-G3,1321.3,8.5,9.843,2.409,91.486,103.989,0.273,3.076,20.922,20.077,18.236,1261.842
Cheal-G3,1321.4,8.5,9.916,2.421,90.495,106.541,0.269,3.064,18.192,17.626,16.375,1261.936
Cheal-G3,1321.5,8.5,9.73,2.433,89.462,107.136,0.268,3.069,16.185,15.757,14.801,1262.03
Cheal-G3,1321.6,8.5,9.531,2.433,88.506,105.041,0.267,3.051,15.71,15.394,14.681,1262.124
Cheal-G3,1321.7,8.5,9.597,2.428,87.941,101.953,0.269,3.009,15.813,15.587,15.071,1262.218
Cheal-G3,1321.8,8.5,9.637,2.416,87.884,98.871,0.269,2.939,14.429,14.264,13.887,1262.312
Cheal-G3,1321.9,8.5,9.509,2.403,88.573,97.304,0.271,2.876,14.187,13.991,13.546,1262.406
Cheal-G3,1322,8.5,9.266,2.39,89.962,95.995,0.272,2.839,15.278,14.986,14.328,1262.5
Cheal-G3,1322.1,8.5,9.025,2.386,92,96.446,0.275,2.839,15.946,15.561,14.698,1262.594
Cheal-G3,1322.2,8.5,8.802,2.386,94.264,96.354,0.278,2.874,18.203,17.688,16.543,1262.688
Cheal-G3,1322.3,8.5,8.761,2.385,96.316,97.387,0.281,2.931,19.627,19.012,17.651,1262.782
Cheal-G3,1322.4,8.5,9.015,2.379,97.706,96.152,0.281,3,19.37,18.704,17.237,1262.876
Cheal-G3,1322.5,8.5,9.272,2.375,98.139,96.092,0.28,3.034,19.086,18.399,16.89,1262.97
Cheal-G3,1322.6,8.5,9.421,2.377,97.559,93.937,0.276,3.041,20.071,19.293,17.595,1263.064
Cheal-G3,1322.7,8.5,9.496,2.384,96.101,92.599,0.27,3.021,21.344,20.457,18.528,1263.158
Cheal-G3,1322.8,8.5,9.512,2.392,94.295,89.188,0.261,3.004,21.044,20.097,18.05,1263.252
Cheal-G3,1322.9,8.5,9.339,2.404,92.524,87.912,0.253,2.959,21.057,20.1,18.033,1263.346
Cheal-G3,1323,8.5,8.991,2.415,91.255,86.341,0.245,2.905,19.205,18.356,16.52,1263.44
Cheal-G3,1323.1,8.5,8.703,2.423,90.441,86.33,0.242,2.85,18.783,18.005,16.312,1263.534
Cheal-G3,1323.2,8.5,8.585,2.426,90.161,87.346,0.242,2.811,19.378,18.598,16.9,1263.628
Cheal-G3,1323.3,8.5,8.575,2.426,90.107,88.961,0.244,2.777,19.226,18.468,16.813,1263.722
Cheal-G3,1323.4,8.5,8.558,2.424,90.006,90.358,0.246,2.774,17.72,16.986,15.39,1263.816
Cheal-G3,1323.5,8.5,8.536,2.419,89.544,91.189,0.246,2.809,15.217,14.512,12.993,1263.91
Cheal-G3,1323.6,8.5,8.519,2.419,88.7,91.549,0.246,2.884,14.332,13.562,11.923,1264.004
Cheal-G3,1323.7,8.5,8.518,2.42,87.738,90.312,0.246,2.939,16.027,15.07,13.053,1264.098
Cheal-G3,1323.8,8.5,8.535,2.426,86.863,89.187,0.246,2.985,19.496,18.301,15.79,1264.192
Cheal-G3,1323.9,8.5,8.555,2.435,86.445,88.886,0.249,2.99,20.197,18.984,16.429,1264.286
Cheal-G3,1324,8.5,8.569,2.45,86.759,90.665,0.253,2.993,17.865,16.818,14.608,1264.38
Cheal-G3,1324.1,8.5,8.576,2.457,87.901,93.125,0.259,2.954,18.439,17.312,14.944,1264.474
Cheal-G3,1324.2,8.5,8.585,2.46,89.537,94.69,0.266,2.944,19.547,18.272,15.611,1264.568
Cheal-G3,1324.3,8.5,8.593,2.453,91.301,96.452,0.272,2.936,22.119,20.538,17.273,1264.662
Cheal-G3,1324.4,8.5,8.585,2.444,92.843,97.375,0.278,2.97,22.989,21.215,17.59,1264.756
Cheal-G3,1324.5,8.5,8.551,2.427,93.646,98.385,0.281,3.01,22.963,21.022,17.106,1264.85
Cheal-G3,1324.6,8.5,8.512,2.415,93.415,98.22,0.281,3.051,23.333,21.291,17.194,1264.944
Cheal-G3,1324.7,8.5,8.486,2.411,92.086,98.706,0.279,3.048,22.755,20.784,16.824,1265.038
Cheal-G3,1324.8,8.5,8.474,2.414,90.048,98.747,0.276,3.013,21.942,20.157,16.536,1265.132
Cheal-G3,1324.9,8.5,8.468,2.417,87.742,98.511,0.273,2.957,18.933,17.521,14.621,1265.226
Cheal-G3,1325,8.5,8.463,2.421,85.812,96.39,0.27,2.893,17.022,15.924,13.629,1265.32
Cheal-G3,1325.1,8.5,8.458,2.426,84.699,93.807,0.267,2.852,16.666,15.773,13.872,1265.414
Cheal-G3,1325.2,8.5,8.442,2.429,84.56,91.443,0.266,2.83,16.863,16.078,14.386,1265.508
Cheal-G3,1325.3,8.5,8.419,2.43,85.104,89.458,0.265,2.846,16.239,15.486,13.861,1265.602
Cheal-G3,1325.4,8.5,8.404,2.432,86.016,87.093,0.263,2.86,15.133,14.351,12.681,1265.696
Cheal-G3,1325.5,8.5,8.406,2.433,86.943,84.002,0.263,2.856,16.087,15.161,13.2,1265.79
Cheal-G3,1325.6,8.5,8.423,2.436,87.773,81.535,0.261,2.83,18.651,17.473,15.007,1265.884
Cheal-G3,1325.7,8.5,8.448,2.43,88.459,78.869,0.26,2.798,19.565,18.289,15.627,1265.978
Cheal-G3,1325.8,8.5,8.479,2.423,89.201,76.383,0.256,2.768,19.691,18.399,15.704,1266.072
Cheal-G3,1325.9,8.5,8.506,2.412,90.04,72.694,0.253,2.74,20.149,18.827,16.07,1266.166
Cheal-G3,1326,8.5,8.526,2.404,90.997,70.91,0.25,2.729,21.352,19.908,16.907,1266.26
Cheal-G3,1326.1,8.5,8.543,2.394,91.848,69.794,0.248,2.735,22.31,20.724,17.449,1266.354
Cheal-G3,1326.2,8.5,8.57,2.385,92.513,70.555,0.246,2.759,21.918,20.242,16.814,1266.448
Cheal-G3,1326.3,8.5,8.616,2.379,92.858,71.738,0.244,2.776,21.923,20.169,16.601,1266.542
Cheal-G3,1326.4,8.5,8.673,2.373,92.958,74.577,0.243,2.803,22.795,21.003,17.35,1266.636
Cheal-G3,1326.5,8.5,8.725,2.372,92.83,77.11,0.244,2.829,22.583,20.955,17.599,1266.73
Cheal-G3,1326.6,8.5,8.77,2.37,92.735,78.661,0.244,2.837,21.758,20.351,17.41,1266.824
Cheal-G3,1326.7,8.5,8.816,2.37,92.699,78.999,0.245,2.834,21.103,19.885,17.31,1266.918
Cheal-G3,1326.8,8.5,8.862,2.368,92.776,79.142,0.244,2.825,20.146,19.112,16.902,1267.012
Cheal-G3,1326.9,8.5,8.895,2.367,92.759,80.61,0.241,2.817,18.893,18.002,16.082,1267.106
Cheal-G3,1327,8.5,8.902,2.366,92.597,81.805,0.238,2.806,17.926,17.093,15.297,1267.2
Cheal-G3,1327.1,8.5,8.888,2.366,92.223,82.518,0.237,2.788,17.438,16.61,14.828,1267.292
Cheal-G3,1327.2,8.5,8.87,2.367,91.705,82.961,0.239,2.771,16.75,15.877,14.013,1267.384
Cheal-G3,1327.3,8.5,8.857,2.372,91.043,83.226,0.242,2.761,16.297,15.278,13.143,1267.476
Cheal-G3,1327.4,8.5,8.862,2.377,89.979,83.161,0.246,2.769,16.747,15.406,12.68,1267.568
Cheal-G3,1327.5,8.5,8.829,2.379,88.447,82.879,0.249,2.788,18.655,16.742,13.006,1267.66
Cheal-G3,1327.6,8.5,8.734,2.386,86.4,84.013,0.25,2.851,21.601,18.858,13.737,1267.754
Cheal-G3,1327.7,8.5,8.625,2.401,84.293,86.451,0.249,2.939,26.706,22.771,15.697,1267.848
Cheal-G3,1327.8,8.5,8.561,2.422,82.253,88.591,0.248,3.04,31.428,26.534,17.877,1267.942
Cheal-G3,1327.9,8.5,8.536,2.443,80.587,88.318,0.244,3.098,44.39,37.645,25.627,1268.036
Cheal-G3,1328,8.5,8.475,2.461,79.177,86.169,0.241,3.136,32.568,28.251,20.274,1268.13
Cheal-G3,1328.1,8.5,8.399,2.474,77.895,83.731,0.238,3.148,23.414,20.816,15.821,1268.224
Cheal-G3,1328.2,8.5,8.351,2.482,76.329,79.588,0.235,3.174,23.753,21.631,17.389,1268.318
Cheal-G3,1328.3,8.5,8.352,2.485,74.637,76.583,0.229,3.195,38.962,35.721,29.168,1268.412
Cheal-G3,1328.4,8.5,8.375,2.488,73.45,75.365,0.225,3.223,39.432,36.197,29.644,1268.506
Cheal-G3,1328.5,8.5,8.412,2.484,73.456,78.698,0.223,3.211,28.93,26.32,21.107,1268.6
Cheal-G3,1328.6,8.5,8.467,2.474,74.928,83.052,0.226,3.179,20.765,18.882,15.124,1268.694
Cheal-G3,1328.7,8.5,8.529,2.454,77.67,88.908,0.233,3.132,18.316,16.727,13.536,1268.788
Cheal-G3,1328.8,8.5,8.567,2.434,81.177,94.43,0.245,3.088,15.14,14.055,11.816,1268.882
Cheal-G3,1328.9,8.5,8.566,2.409,84.731,99.62,0.26,3.065,14.239,13.416,11.678,1268.976
Cheal-G3,1329,8.5,8.533,2.39,87.732,101.868,0.273,3.051,12.279,11.713,10.493,1269.07
Cheal-G3,1329.1,8.5,8.491,2.372,89.984,103.361,0.281,3.054,10.917,10.462,9.473,1269.164
Cheal-G3,1329.2,8.5,8.459,2.363,91.537,103.662,0.287,3.023,10.533,10.098,9.152,1269.258
Cheal-G3,1329.3,8.5,8.442,2.355,92.602,102.538,0.292,3,11.624,11.12,10.028,1269.352
Cheal-G3,1329.4,8.5,8.443,2.355,93.439,101.631,0.298,2.966,11.969,11.438,10.288,1269.446
Cheal-G3,1329.5,8.5,8.458,2.359,94.368,101.37,0.304,2.984,10.809,10.321,9.264,1269.54
Cheal-G3,1329.6,8.5,8.483,2.371,95.608,101.69,0.308,3.003,12.022,11.495,10.354,1269.634
