TVD,GR,ROP
2570.5308,58.4308,1.2639
2570.6832,58.4346,1.1521
2570.8356,59.0399,8.5455
2570.988,60.4302,10.5317
2571.1404,61.3378,16.2579
2571.2928,62.3519,16.2937
2571.4452,63.9023,9.3076
2571.5976,66.8103,10.0792
2571.75,69.483,4.995
2571.9024,71.7496,5.0248
2572.0548,73.6975,4.93
2572.2072,74.9382,3.8604
2572.3596,75.1654,1.0906
2572.512,75.2818,1.0747
2572.6644,74.7042,1.2198
2572.8168,73.8529,1.8893
2572.9692,73.3402,5.3572
2573.1216,73.2627,6.6203
2573.274,73.2118,6.6777
2573.4264,73.1733,6.0669
2573.5788,73.5658,3.5352
2573.7312,73.9944,1.9959
2573.8836,74.2814,2.1945
2574.036,74.4229,2.4156
2574.1884,73.6104,2.4364
2574.3408,71.5768,2.1796
2574.4932,70.6971,2.1893
2574.6456,69.2301,2.2311
2574.798,66.4181,3.6485
2574.9504,68.514,3.7765
2575.1028,69.8247,3.802
2575.2552,71.2606,3.8461
2575.4076,73.8368,3.008
2575.56,74.6638,4.2791
2575.7124,74.2339,5.2381
2575.8648,74.5749,7.2389
2576.0172,75.2341,7.0094
2576.1696,75.1707,8.4196
2576.322,75.3199,8.2807
2576.4744,75.1349,5.3602
2576.6268,74.5245,5.4899
2576.7792,73.449,2.2416
2576.9316,69.3938,2.7495
2577.084,65.0238,2.8712
2577.2364,60.8979,2.7642
2577.3888,60.7299,2.8072
2577.5412,61.639,2.4049
2577.6936,65.1175,2.6912
2577.846,67.2216,4.5498
2577.9984,64.9888,4.3167
2578.1508,67.1089,4.4796
2578.3032,68.3503,4.4604
2578.4556,70.3791,2.9419
2578.608,73.2955,2.1464
2578.7604,75.2753,2.0208
2578.9128,75.0801,2.0208
2579.0652,74.0789,5.1932
2579.2176,73.5983,12.887
2579.37,73.0465,16.4489
2579.5224,71.7197,19.7658
2579.6748,68.6017,24.6018
2579.8272,64.7291,26.4003
2579.9796,65.398,24.532
2580.132,65.6216,26.7706
2580.2844,68.146,24.9993
2580.4368,73.5982,18.6835
2580.5892,74.6704,15.8052
2580.7416,74.7771,13.0556
2580.894,75.2008,10.3511
2581.0464,74.4843,8.266
2581.1988,74.7563,11.8975
2581.3512,74.6242,14.4452
2581.5036,72.482,17.9599
2581.656,67.1993,19.6687
2581.8084,61.7896,17.5156
2581.9608,57.8139,10.1543
2582.1132,57.4837,5.8704
2582.2656,59.5629,5.5083
2582.418,64.6448,6.6984
2582.5704,68.8698,6.8569
2582.7228,71.4389,6.7879
2582.8752,73.3484,7.738
2583.0276,73.0989,5.8312
2583.18,72.8536,4.9784
2583.3324,70.6671,6.1954
2583.4848,69.1685,4.3163
2583.6372,65.7617,2.9891
2583.7896,65.3047,2.8564
2583.942,66.2582,1.3968
2584.0944,68.1906,1.4921
2584.2468,73.3456,4.3233
2584.3992,75.9282,5.1303
2584.5516,75.3737,5.4684
2584.704,74.999,6.37
2584.8564,74.1382,7.0797
2585.0088,72.0545,8.6041
2585.1612,70.7638,9.6598
2585.3136,69.8666,13.0302
2585.466,69.1923,14.8281
2585.6184,68.5576,10.3004
2585.7708,68.0836,10.0488
2585.9232,67.3138,10.8284
2586.0756,65.9141,7.5987
2586.228,65.9605,7.6609
2586.3804,64.6132,10.1712
2586.5328,63.8728,8.9638
2586.6852,63.3616,12.3826
2586.8376,63.8958,16.953
2586.99,65.9661,18.8015
2587.1424,69.4541,19.6929
2587.2948,72.7669,20.9046
2587.4472,74.7677,18.8586
2587.5996,73.2711,21.568
2587.752,73.087,22.0585
2587.9044,70.7816,23.0586
2588.0568,66.8252,26.8995
2588.2092,62.4383,29.1287
2588.3616,55.5351,30.679
2588.514,47.4827,35.5555
2588.6664,42.4946,32.7058
2588.8188,40.7653,31.6942
2588.9712,40.6606,27.2996
2589.1236,40.5467,20.8885
2589.276,44.7169,16.4652
2589.4284,50.8105,13.1412
2589.5808,57.7546,9.8127
2589.7332,64.252,13.5276
2589.8856,65.3479,18.0876
2590.038,60.2759,19.8448
2590.1904,55.0539,18.3016
2590.3428,50.0667,20.2928
2590.4952,48.2363,18.7185
2590.6476,48.7699,21.0268
2590.8,50.9441,22.6068
2590.9524,54.6298,23.7384
2591.1048,56.489,29.0373
2591.2572,57.1642,31.7074
2591.4096,58.1108,28.5554
2591.562,56.4412,21.3729
2591.7144,53.3641,14.3836
2591.8668,49.4951,11.7562
2592.0192,44.6435,15.4841
2592.1716,40.4643,19.9468
2592.324,39.8089,19.6781
2592.4764,39.932,19.1632
2592.6288,40.5499,18.2406
2592.7812,40.3619,24.6787
2592.9336,40.0248,27.4298
2593.086,39.8371,29.8686
2593.2384,39.4772,29.5119
2593.3908,39.081,29.8947
2593.5432,38.4824,27.2292
2593.6956,38.3042,26.0929
2593.848,39.492,25.8009
2594.0004,41.0455,24.6447
2594.1528,41.9837,22.1783
2594.3052,42.1562,19.8029
2594.4576,41.8187,19.3521
2594.61,39.9464,20.5903
2594.7624,39.2723,18.5537
2594.9148,39.2935,18.0409
2595.0672,38.5612,17.3496
2595.2196,37.9875,15.0488
2595.372,37.3944,15.8216
2595.5244,36.9182,15.3766
2595.6768,37.0659,17.0357
2595.8292,37.0533,17.5603
2595.9816,37.3447,15.0169
2596.134,37.728,16.11
2596.2864,37.9816,18.183
2596.4388,38.5998,21.3261
2596.5912,38.895,26.7704
2596.7436,41.4483,29.2176
2596.896,46.6417,27.3733
2597.0484,51.1361,26.008
2597.2008,54.5013,29.597
2597.3532,55.3626,25.7677
2597.5056,55.1229,25.6782
2597.658,54.7137,27.9253
2597.8104,54.8505,20.4265
2597.9628,54.4779,24.4141
2598.1152,52.9085,23.4851
2598.2676,50.8384,21.4614
2598.42,49.7381,21.3344
2598.5724,49.835,19.005
2598.7248,50.0815,23.6909
2598.8772,51.0139,23.2073
2599.0296,51.841,24.2122
2599.182,51.4992,26.499
2599.3344,51.1912,25.7849
2599.4868,49.673,25.3531
2599.6392,49.1616,24.5897
2599.7916,48.5116,18.1634
2599.944,48.4364,19.7055
2600.0964,49.145,24.9615
2600.2488,49.5696,26.7939
2600.4012,50.596,29.5756
2600.5536,51.6154,26.4362
2600.706,52.1318,23.6576
2600.8584,52.7635,17.9792
2601.0108,53.499,15.1111
2601.1632,53.1924,18.8484
2601.3156,52.4453,13.6921
2601.468,50.9671,14.3286
2601.6204,48.5435,13.0565
2601.7728,46.9597,7.4987
2601.9252,45.9646,8.0186
2602.0776,44.5584,6.0383
2602.23,42.6604,8.1506
2602.3824,41.1353,9.12
2602.5348,40.4675,11.1159
2602.6872,39.485,13.4599
2602.8396,38.7499,19.1046
2602.992,39.0442,21.454
2603.1444,38.2988,26.2555
2603.2968,38.8628,27.2658
2603.4492,40.0324,20.8545
2603.6016,42.2424,21.6998
2603.754,45.0606,20.9887
2603.9064,48.0607,20.7421
2604.0588,49.8405,24.5757
2604.2112,50.1652,28.8866
2604.3636,51.1909,24.1917
2604.516,50.8884,21.0075
2604.6684,48.5729,16.9965
2604.8208,45.4894,13.3232
2604.9732,43.1968,17.5792
2605.1256,41.0435,17.2837
2605.278,40.0588,23.0546
2605.4304,41.5226,24.6819
2605.5828,44.0726,21.2133
2605.7352,44.1076,22.076
2605.8876,44.2386,20.8773
2606.04,44.0057,18.5201
2606.1924,42.5301,16.6879
2606.3448,40.476,13.6208
2606.4972,39.4329,9.1508
2606.6496,43.5674,4.1838
2606.802,47.4588,7.9932
2606.9544,54.3377,11.4918
2607.1068,60.7986,13.8379
2607.2592,63.7301,17.3555
2607.4116,63.6539,15.9278
2607.564,64.596,15.2587
2607.7164,65.0109,17.409
2607.8688,62.2063,12.5686
2608.0212,58.6235,13.5636
2608.1736,55.1714,12.8413
2608.326,54.3097,17.7904
2608.4784,54.8157,20.256
2608.6308,58.0843,21.6592
2608.7832,60.4878,21.7937
2608.9356,63.7025,15.2375
2609.088,66.2369,13.3782
2609.2404,65.9384,13.5058
2609.3928,64.2605,9.1243
2609.5452,61.728,11.5824
2609.6976,58.7958,12.1549
2609.85,58.4799,16.3946
2610.0024,61.2274,19.9358
2610.1548,61.4728,18.2706
2610.3072,61.874,15.192
2610.4596,59.2456,12.5154
2610.612,54.4002,11.1148
2610.7644,50.3398,12.6529
2610.9168,47.5327,15.5141
2611.0692,45.3131,13.5241
2611.2216,44.3017,17.5466
2611.374,42.597,20.2008
2611.5264,40.2516,17.1131
2611.6788,38.7858,20.8121
2611.8312,36.9236,18.9106
2611.9836,35.8368,16.91
2612.136,36.194,18.3321
2612.2884,37.0059,18.5555
2612.4408,38.1331,15.2093
2612.5932,38.8368,20.1533
2612.7456,39.6178,18.6329
2612.898,39.9072,20.7899
2613.0504,40.0116,18.7284
2613.2028,40.1926,19.3168
2613.3552,40.1288,18.2929
2613.5076,40.1648,24.4659
2613.66,40.1831,24.6797
2613.8124,40.2041,30.1247
2613.9648,39.7867,29.8644
2614.1172,39.3407,31.8734
2614.2696,39.8392,34.4782
2614.422,39.9519,32.3957
2614.5744,41.6003,36.3559
2614.7268,44.0056,31.003
2614.8792,46.8213,25.8678
2615.0316,50.198,27.9868
2615.184,52.9977,26.0898
2615.3364,57.0458,27.4759
2615.4888,61.3433,29.2137
2615.6412,64.4925,31.0491
2615.7936,67.7867,28.7962
2615.946,70.5312,26.7919
2616.0984,72.0891,20.6317
2616.2508,71.7782,16.495
2616.4032,70.5151,12.7737
2616.5556,63.5855,11.1947
2616.708,55.7582,13.0772
2616.8604,54.1792,9.7552
2617.0128,58.1762,15.0529
2617.1652,61.7237,15.4545
2617.3176,68.7473,17.6444
2617.47,67.924,23.5586
2617.6224,63.406,23.2283
2617.7748,61.6905,25.2804
2617.9272,60.0771,27.5612
2618.0796,63.1919,29.1437
2618.232,68.8416,29.2227
2618.3844,72.4211,26.6063
2618.5368,72.4911,24.279
2618.6892,70.9613,20.4799
2618.8416,69.8695,19.2964
2618.994,69.3581,21.0386
2619.1464,69.2853,22.444
2619.2988,71.4349,21.3594
2619.4512,73.9895,22.4008
2619.6036,75.1744,23.7539
2619.756,76.1613,23.832
2619.9084,75.5327,23.7521
2620.0608,75.2787,23.5225
2620.2132,73.9549,23.5873
2620.3656,72.7287,20.4935
2620.518,69.2544,21.6497
2620.6704,59.9136,19.9447
2620.8228,55.7819,18.5513
2620.9752,58.6936,19.5612
2621.1276,60.4646,18.0852
2621.28,65.1983,19.4601
2621.4324,70.4738,23.515
2621.5848,71.3587,23.8821
2621.7372,71.834,23.5335
2621.8896,72.2464,23.1027
2622.042,72.4397,20.6676
2622.1944,72.5567,22.859
2622.3468,71.9442,21.8064
2622.4992,71.8455,24.6152
2622.6516,72.4077,23.7245
2622.804,71.793,22.9306
2622.9564,72.1753,23.0121
2623.1088,72.1035,20.7102
2623.2612,71.4423,21.1479
2623.4136,71.9815,21.314
2623.566,72.5568,21.442
2623.7184,72.4839,20.7512
2623.8708,73.1917,21.4264
2624.0232,73.5165,22.0492
2624.1756,72.9204,18.7595
2624.328,73.643,19.8482
2624.4804,73.1565,19.5981
2624.6328,70.9329,20.3763
2624.7852,68.2966,25.4481
2624.9376,63.2772,23.499
2625.09,60.0354,22.9229
2625.2424,61.6929,22.2913
2625.3948,64.494,19.476
2625.5472,68.2439,19.5992
2625.6996,71.8439,19.2409
2625.852,72.6503,18.8721
2626.0044,72.9755,19.0434
2626.1568,72.9106,24.9587
2626.3092,72.4309,33.7478
2626.4616,72.0025,39.7031
2626.614,71.3247,39.9282
2626.7664,71.1324,38.5197
2626.9188,71.0414,30.5528
2627.0712,69.7247,25.3555
2627.2236,69.0645,23.0517
2627.376,69.4209,19.9218
2627.5284,70.2563,21.3273
2627.6808,70.9527,23.7053
2627.8332,71.3726,24.1531
2627.9856,71.0451,25.0106
2628.138,70.683,21.3367
2628.2904,71.9457,18.5295
2628.4428,72.5629,19.9748
2628.5952,74.1334,26.2155
2628.7476,74.0394,26.9979
2628.9,72.9189,26.9751
2629.0524,73.6876,27.0015
2629.2048,73.1024,25.2971
2629.3572,74.0252,29.3705
2629.5096,74.302,32.0784
2629.662,73.5654,31.975
2629.8144,73.0162,34.7548
2629.9668,71.9525,30.0168
2630.1192,70.3099,35.7891
2630.2716,68.2694,40.0136
2630.424,70.0088,31.6678
2630.5764,71.1865,30.8858
2630.7288,72.5799,26.9419
2630.8812,74.5601,25.5503
2631.0336,75.9693,30.487
2631.186,76.265,32.1117
2631.3384,76.9594,42.5107
2631.4908,77.2145,43.5977
2631.6432,76.4759,46.6137
2631.7956,75.8213,44.5084
2631.948,75.8811,36.2815
2632.1004,73.5246,28.1957
2632.2528,69.2962,28.5411
2632.4052,64.5963,26.0073
2632.5576,63.8539,28.2079
2632.71,65.3603,33.7546
2632.8624,66.0547,30.6896
2633.0148,68.643,32.0558
2633.1672,68.3821,27.6679
2633.3196,66.6594,22.304
2633.472,68.9808,23.1265
2633.6244,72.8203,25.0219
2633.7768,76.6598,24.0399
2633.9292,76.9949,24.3482
2634.0816,76.6606,23.8698
2634.234,76.3262,21.8966
2634.3864,75.9918,25.8891
2634.5388,75.6575,23.8285
2634.6912,75.3231,23.7287
2634.8436,74.9887,18.5761
2634.996,74.4293,16.2108
2635.1484,73.6083,14.7822
2635.3008,71.5354,12.6482
2635.4532,71.7225,13.7566
2635.6056,70.6904,16.8825
2635.758,70.0323,15.5537
2635.9104,70.0374,20.1628
2636.0628,68.6822,25.6107
2636.2152,67.0618,23.9526
2636.3676,65.8042,24.9588
2636.52,64.7609,27.1932
2636.6724,63.0997,22.8998
2636.8248,59.9118,22.9832
2636.9772,56.1612,22.2755
2637.1296,52.2814,26.2644
2637.282,49.0427,25.8418
2637.4344,46.9306,27.4484
2637.5868,46.5701,31.64
2637.7392,45.0766,28.4702
2637.8916,43.8378,27.9547
2638.044,41.858,24.6429
2638.1964,41.0395,23.2574
2638.3488,41.1226,23.696
2638.5012,40.5928,24.0633
2638.6536,39.7871,26.9915
2638.806,38.027,24.1807
2638.9584,37.0441,26.9012
2639.1108,37.5347,27.9953
2639.2632,38.2143,28.7519
2639.4156,39.1811,29.2471
2639.568,41.1184,24.7734
2639.7204,41.0438,30.6253
2639.8728,41.0523,35.5171
2640.0252,40.8821,34.8184
2640.1776,40.703,35.926
2640.33,40.6696,31.8635
2640.4824,40.2909,25.5959
2640.6348,40.2189,31.6793
2640.7872,39.9407,33.2036
2640.9396,39.7667,31.7772
2641.092,39.8487,33.9812
2641.2444,39.9709,25.8205
2641.3968,40.2876,23.3412
2641.5492,40.2581,17.1892
2641.7016,41.9842,20.1403
2641.854,44.4385,19.9111
2642.0064,48.0972,17.6958
2642.1588,51.6641,17.5255
2642.3112,56.2711,21.0474
2642.4636,60.5267,23.0282
2642.616,65.4064,20.3597
2642.7684,68.4299,23.0226
2642.9208,65.6995,20.1161
2643.0732,63.0131,19.5286
2643.2256,61.0438,23.628
2643.378,61.079,24.6871
2643.5304,64.9891,22.317
2643.6828,70.0084,27.0797
2643.8352,72.7896,23.7743
2643.9876,72.9266,22.7195
2644.14,73.6168,23.5648
2644.2924,73.4018,14.7107
2644.4448,73.0826,12.8431
2644.5972,71.7324,9.7691
2644.7496,68.7464,6.0002
2644.902,59.5869,2.2313
2645.0544,53.8591,-0.0
2645.2068,47.1297,-0.0
2645.3592,42.594,-0.0
2645.5116,41.0078,-0.0
2645.664,40.764,0.2062
2645.8164,44.9822,4.5071
2645.9688,53.6728,8.8081
2646.1212,59.2184,12.1706
2646.2736,59.9958,13.144
2646.426,58.7109,15.3132
2646.5784,56.7347,16.5964
2646.7308,58.0948,20.8723
2646.8832,60.8165,22.0389
2647.0356,61.0521,21.7431
2647.188,58.8281,21.3089
2647.3404,55.7234,16.907
2647.4928,52.3155,18.2334
2647.6452,50.5635,20.1337
2647.7976,48.7596,20.0863
2647.95,46.8836,24.5114
2648.1024,44.2947,24.6131
2648.2548,43.2302,24.4364
2648.4072,42.7541,26.0074
2648.5596,42.3182,23.3727
2648.712,41.3252,21.2759
2648.8644,41.328,21.5483
2649.0168,40.2679,30.4434
2649.1692,39.417,27.2271
2649.3216,38.8189,29.2142
2649.474,38.6313,31.4087
2649.6264,40.0061,26.4674
2649.7788,41.4248,26.7003
2649.9312,42.4855,27.4081
2650.0836,43.7848,25.44
2650.236,45.3588,25.6686
2650.3884,47.5906,29.3806
2650.5408,51.3058,27.75
2650.6932,56.8238,27.3863
2650.8456,62.1737,21.3404
2650.998,65.375,16.6648
2651.1504,68.1628,18.5075
2651.3028,69.3986,19.6748
2651.4552,69.8919,24.7599
2651.6076,69.7534,30.6018
2651.76,69.6903,31.7026
2651.9124,69.5578,34.671
2652.0648,69.6674,29.3143
2652.2172,70.7982,25.0606
2652.3696,71.9099,23.4644
2652.522,72.0194,14.2838
2652.6744,71.7744,21.2073
2652.8268,71.7328,22.0337
2652.9792,71.4473,21.6931
2653.1316,73.2592,25.7512
2653.284,74.2711,22.8227
2653.4364,74.7086,25.6437
2653.5888,74.3986,26.5447
2653.7412,68.6448,29.1979
2653.8936,63.4824,36.9615
2654.046,55.7315,32.0441
2654.1984,46.6964,30.4463
2654.3508,44.8912,19.9574
2654.5032,44.7595,12.5511
2654.6556,47.6083,15.6223
2654.808,51.2889,21.6635
2654.9604,51.7785,23.8818
2655.1128,53.1077,21.3874
2655.2652,54.0677,21.0012
2655.4176,53.7341,13.1604
2655.57,54.9393,13.5399
2655.7224,53.775,19.6462
2655.8748,49.033,22.151
2656.0272,48.0138,26.2908
2656.1796,47.5174,29.1834
2656.332,46.2478,27.1866
2656.4844,46.1373,22.7029
2656.6368,45.3751,22.7197
2656.7892,43.6361,21.2078
2656.9416,43.6363,19.6538
2657.094,43.4724,22.0518
2657.2464,44.7293,20.9719
2657.3988,45.6298,23.2908
2657.5512,46.6754,28.0837
2657.7036,49.7659,28.4257
2657.856,53.4697,27.2155
2658.0084,57.3184,27.0103
2658.1608,61.397,22.1676
2658.3132,65.2868,20.9834
2658.4656,67.9117,18.096
2658.618,71.0873,20.0119
2658.7704,72.4627,19.6428
2658.9228,72.3177,18.1683
2659.0752,72.5258,26.8121
2659.2276,72.7047,25.8017
2659.38,72.6714,28.684
2659.5324,73.3692,26.8057
2659.6848,73.1957,22.083
2659.8372,72.9294,27.6823
2659.9896,72.5495,29.1118
2660.142,69.558,22.824
2660.2944,67.4415,28.0353
2660.4468,65.0495,28.5189
2660.5992,60.0285,26.535
2660.7516,55.4888,30.0269
2660.904,51.2385,33.1739
2661.0564,47.6576,21.2783
2661.2088,48.9189,30.7108
2661.3612,54.1047,26.8299
2661.5136,60.7017,29.9975
2661.666,65.0848,27.1734
2661.8184,66.0882,18.8001
2661.9708,63.1624,23.8129
2662.1232,57.3418,21.7101
2662.2756,51.0449,24.7177
2662.428,44.9261,22.9607
2662.5804,43.3612,21.198
2662.7328,45.2161,21.3816
2662.8852,47.3868,20.3814
2663.0376,48.0905,21.9486
2663.19,48.36,21.8515
2663.3424,47.4971,26.2162
2663.4948,43.5742,28.1081
2663.6472,45.7033,23.2785
2663.7996,49.473,24.7821
2663.952,51.1031,14.7787
2664.1044,55.7431,9.9269
2664.2568,57.8028,9.5603
2664.4092,56.0465,8.3361
2664.5616,54.1879,8.0435
2664.714,50.7878,16.3029
2664.8664,44.791,18.2884
2665.0188,42.6514,18.8987
2665.1712,42.4881,21.7694
2665.3236,42.476,20.1477
2665.476,43.7944,25.1723
2665.6284,47.8167,25.5227
2665.7808,52.3947,21.3757
2665.9332,56.6132,18.3903
2666.0856,57.4054,20.0136
2666.238,53.8361,22.6745
2666.3904,49.5839,22.2016
2666.5428,48.8746,22.1286
2666.6952,52.3046,11.2082
2666.8476,57.454,6.0767
2667.0,64.5295,4.6417
2667.1524,70.5915,2.6561
2667.3048,71.9018,2.6561
2667.4572,72.3244,2.6243
2667.6096,73.4428,2.5212
2667.762,74.708,2.5197
2667.9144,75.1539,2.5908
2668.0668,75.8396,4.1949
2668.2192,75.8968,8.3551
2668.3716,75.9886,9.1951
2668.524,75.9414,10.1629
2668.6764,75.0254,14.7684
2668.8288,73.2941,11.3394
2668.9812,70.6887,17.6784
2669.1336,70.0457,15.3968
2669.286,71.1641,14.032
2669.4384,72.5044,10.3857
2669.5908,73.8143,5.3257
2669.7432,73.9711,5.6083
2669.8956,72.4275,6.1059
2670.048,71.0533,6.1448
2670.2004,71.4611,4.852
2670.3528,71.7733,4.3282
2670.5052,72.1577,3.9537
2670.6576,71.8906,3.6977
2670.81,70.9688,4.9639
2670.9624,69.3095,4.9639
2671.1148,68.2148,4.0629
2671.2672,69.6042,7.2281
2671.4196,69.891,6.0089
2671.572,71.6721,7.4545
2671.7244,72.1606,11.4404
2671.8768,70.1944,16.4146
2672.0292,70.2264,17.2983
2672.1816,69.804,17.7178
2672.334,70.2767,19.6138
2672.4864,71.6553,13.9947
2672.6388,71.6427,14.6898
2672.7912,71.5891,13.3697
2672.9436,71.7813,15.1153
2673.096,70.888,9.3652
2673.2484,71.2538,12.7925
2673.4008,71.0715,15.2208
2673.5532,70.5399,19.636
2673.7056,70.3885,19.2794
2673.858,69.7803,20.9515
2674.0104,69.307,18.2143
2674.1628,67.729,14.2894
2674.3152,65.9471,11.2892
2674.4676,65.4544,10.2624
2674.62,65.3908,7.623
2674.7724,67.1611,12.3679
2674.9248,70.1142,13.8411
2675.0772,72.3388,13.7106
2675.2296,73.4602,16.0111
2675.382,74.122,12.3545
2675.5344,73.1773,11.3718
2675.6868,72.9104,15.7357
2675.8392,70.5859,20.2889
2675.9916,68.6992,22.2299
2676.144,67.7084,29.7052
2676.2964,64.204,30.5751
2676.4488,61.5016,31.2507
2676.6012,61.4076,37.5835
2676.7536,61.3305,31.0098
2676.906,62.4898,22.8626
2677.0584,66.6745,22.3331
2677.2108,68.8292,9.5372
2677.3632,69.879,10.3015
2677.5156,71.3998,9.9016
2677.668,71.4328,7.7356
2677.8204,71.6637,10.5025
2677.9728,70.4247,18.0574
2678.1252,70.0574,22.1541
2678.2776,70.2545,24.6309
2678.43,69.5641,25.8135
2678.5824,70.0594,20.4583
2678.7348,71.1023,23.189
2678.8872,72.319,19.4407
2679.0396,72.8607,21.9543
2679.192,74.2059,23.8056
2679.3444,75.1155,25.3669
2679.4968,75.678,34.1899
2679.6492,75.7308,27.21
2679.8016,74.6775,28.0791
2679.954,73.108,26.2077
2680.1064,71.2333,25.0852
2680.2588,70.1339,33.0664
2680.4112,69.8947,31.5927
2680.5636,70.544,26.4828
2680.716,72.0916,24.5858
2680.8684,73.0165,16.053
2681.0208,73.7095,17.4637
2681.1732,74.407,18.3476
2681.3256,74.418,19.6854
2681.478,74.4459,28.7283
2681.6304,74.6427,23.8194
2681.7828,73.6455,30.3437
2681.9352,73.7725,25.6642
2682.0876,73.0549,22.9131
2682.24,72.4464,20.0123
2682.3924,71.9796,11.4344
2682.5448,69.7956,12.4097
2682.6972,63.7253,12.0568
2682.8496,60.0636,15.8326
2683.002,59.3407,20.2052
2683.1544,60.9066,20.3988
2683.3068,65.3635,20.8219
2683.4592,69.2838,17.7404
2683.6116,69.7483,21.2413
2683.764,69.5058,22.0448
2683.9164,69.6644,20.2004
2684.0688,69.6862,22.6858
2684.2212,69.7973,19.3317
2684.3736,70.7449,11.1348
2684.526,71.5492,16.1972
2684.6784,72.8402,11.7504
2684.8308,73.7504,11.162
2684.9832,72.7698,16.7342
2685.1356,73.0104,13.9337
2685.288,72.5045,12.8713
2685.4404,71.3638,13.5854
2685.5928,72.0534,12.0833
2685.7452,72.0612,9.6154
2685.8976,71.1622,15.6375
2686.05,69.0811,21.7623
2686.2024,67.7762,24.6529
2686.3548,66.4636,23.8367
2686.5072,65.7444,18.8224
2686.6596,66.3125,14.875
2686.812,66.7737,11.485
2686.9644,67.0088,13.8627
2687.1168,67.9351,13.0458
2687.2692,70.0017,9.4784
2687.4216,72.3721,9.2734
2687.574,72.8924,5.0495
2687.7264,73.2985,8.898
2687.8788,72.4843,10.7309
2688.0312,71.2764,13.0206
2688.1836,71.0835,14.9281
2688.336,73.3367,13.829
2688.4884,73.6535,15.5311
2688.6408,73.8852,16.151
2688.7932,73.0538,19.7882
2688.9456,72.2528,18.8382
2689.098,72.0888,16.1457
2689.2504,72.9202,12.6689
2689.4028,74.196,14.5454
2689.5552,75.2119,14.5407
2689.7076,75.6072,13.9125
2689.86,76.0319,13.1579
2690.0124,74.8323,10.7638
2690.1648,74.0392,4.0948
2690.3172,73.3636,5.3768
2690.4696,72.5334,5.0726
2690.622,71.4635,4.2222
2690.7744,68.6187,4.1971
2690.9268,66.9372,4.4754
2691.0792,66.7531,12.893
2691.2316,67.1081,13.7709
2691.384,69.3167,14.8141
2691.5364,71.1335,12.0123
2691.6888,71.9001,5.5618
2691.8412,72.3128,7.563
2691.9936,73.1959,10.9016
2692.146,74.3231,11.5146
2692.2984,74.8796,10.4415
2692.4508,74.9729,9.2137
2692.6032,74.1173,4.3201
2692.7556,73.4394,5.7898
2692.908,73.6481,6.0289
2693.0604,73.8247,7.6805
2693.2128,75.7983,7.3773
2693.3652,76.5707,5.5518
2693.5176,77.055,5.2944
2693.67,77.1201,5.0623
2693.8224,76.6987,4.504
2693.9748,76.2735,5.5954
2694.1272,76.6118,6.8516
2694.2796,76.4642,5.4113
2694.432,75.2039,5.3596
2694.5844,72.7569,4.5314
2694.7368,71.7321,2.2331
2694.8892,71.3772,6.3287
2695.0416,70.0052,6.8711
2695.194,69.0735,16.5442
2695.3464,68.0549,19.9673
2695.4988,67.2694,23.2832
2695.6512,66.2473,23.9802
2695.8036,65.1807,19.8938
2695.956,63.8543,16.0204
2696.1084,62.4793,12.1143
2696.2608,62.4068,11.791
2696.4132,63.4472,7.8499
2696.5656,64.9562,15.564
2696.718,67.428,17.3985
2696.8704,69.9097,20.3313
2697.0228,70.7254,18.7382
2697.1752,70.9627,14.2594
2697.3276,71.6171,12.3767
2697.48,71.6025,11.0629
2697.6324,70.4576,15.3582
2697.7848,70.3548,18.2244
2697.9372,70.7978,13.7731
2698.0896,70.583,14.3703
2698.242,70.9687,10.8108
2698.3944,71.5963,8.3318
2698.5468,70.8723,17.8853
2698.6992,70.4938,18.6702
2698.8516,70.4129,25.0284
2699.004,70.2782,28.1447
2699.1564,71.4867,23.6167
2699.3088,72.1708,21.9937
2699.4612,72.533,24.5114
2699.6136,72.9903,20.8063
2699.766,73.2672,25.9708
2699.9184,73.5815,30.8297
2700.0708,72.8497,20.8291
2700.2232,72.4514,19.52
2700.3756,70.5111,11.8866
2700.528,68.8084,11.7323
2700.6804,68.4411,12.8713
2700.8328,69.0275,11.9808
2700.9852,70.597,10.398
2701.1376,72.7278,8.0032
2701.29,73.9905,2.5603
2701.4424,74.6627,2.5603
2701.5948,75.5745,11.7609
2701.7472,75.4382,14.6131
2701.8996,75.5245,21.5221
2702.052,75.6108,21.6222
2702.2044,75.6971,14.0067
2702.3568,75.7834,12.6893
2702.5092,75.8697,4.6909
2702.6616,75.956,3.8496
2702.814,76.0424,3.7186
2702.9664,76.0831,3.5296
2703.1188,76.222,2.1763
2703.2712,75.2798,3.555
2703.4236,75.1032,7.296
2703.576,75.1777,8.5133
2703.7284,75.5662,10.6752
2703.8808,76.9245,10.8192
2704.0332,77.0231,7.8116
2704.1856,76.8137,7.9171
2704.338,76.3298,12.1836
2704.4904,75.8575,15.8465
2704.6428,75.3802,15.9563
2704.7952,75.1704,18.9098
2704.9476,73.5643,16.4889
2705.1,73.1129,15.2943
2705.2524,71.7797,22.7812
2705.4048,70.2413,30.0632
2705.5572,69.8418,33.209
2705.7096,69.0614,34.6174
2705.862,69.3915,30.049
2706.0144,70.0163,24.6116
2706.1668,71.0835,23.7393
2706.3192,72.0459,23.1593
2706.4716,71.9532,20.7741
2706.624,72.0058,25.8082
2706.7764,72.7715,19.7125
