DEPT,BS,CALI,DSOZ,RT,DT,TENS:1,PEFZ,RSOZ,TNPH:1,RLA2,RLA4,GR:1,GR:2,RLA3,RLA5,TENS:2,NPHI,SP,RLA1,GR:3,RXO,RHOZ,RLA0,RXOZ,GR:4,TNPH:2
478.231,12.25,3.631,0.342,0.007,69.008,1974.733,9.992,0.0,0.585,0.011,0.009,328.732,318.199,0.01,0.007,1975.0,0.593,33.607,0.013,52.501,0.007,2.367,0.015,0.083,52.261,0.582
478.384,12.25,3.631,0.338,0.008,68.816,1958.333,9.985,0.0,0.59,0.013,0.01,302.076,317.591,0.012,0.008,1944.0,0.555,33.563,0.015,50.409,0.008,2.369,0.015,0.081,50.712,0.587
478.536,12.25,3.643,0.343,0.007,68.826,1977.4,9.984,0.0,0.515,0.011,0.009,67.818,63.072,0.01,0.007,1983.333,0.522,33.321,0.013,49.493,0.007,2.393,0.015,0.081,49.708,0.516
478.688,12.25,3.627,0.353,0.007,68.868,1965.733,9.982,0.004,0.465,0.012,0.009,2214.564,2068.4,0.01,0.007,1958.667,0.514,33.283,0.013,49.05,0.007,2.437,0.015,0.078,51.894,0.467
478.841,12.25,3.643,0.351,0.007,67.834,1997.4,9.989,0.02,0.461,0.011,0.009,72.261,82.094,0.01,0.007,1997.333,0.526,33.237,0.013,56.904,0.007,2.461,0.015,0.075,49.79,0.462
478.993,12.25,3.643,0.342,0.009,67.544,1965.533,9.993,0.041,0.474,0.012,0.01,71.564,69.079,0.011,0.009,1994.333,0.548,33.125,0.015,43.304,0.009,2.46,0.014,0.071,46.63,0.476
479.146,12.25,3.631,0.327,0.009,67.87,1950.067,10.0,0.04,0.515,0.012,0.01,294.547,273.782,0.011,0.009,1940.0,0.552,33.375,0.014,39.917,0.009,2.423,0.014,0.071,40.676,0.515
479.298,12.25,3.635,0.323,0.008,68.449,1948.188,10.0,0.083,0.506,0.012,0.009,131.963,143.402,0.01,0.008,1956.0,0.565,33.412,0.013,39.037,0.008,2.393,0.014,0.061,43.515,0.507
479.45,12.25,3.635,0.328,0.007,69.114,1910.8,10.0,0.157,0.515,0.012,0.01,137.341,131.11,0.011,0.007,1938.0,0.573,33.408,0.014,51.511,0.007,2.372,0.014,0.049,45.537,0.516
479.603,12.25,3.627,0.342,0.007,69.227,1953.867,10.0,0.245,0.53,0.011,0.009,2310.88,2257.637,0.01,0.007,1958.333,0.614,33.513,0.013,46.037,0.007,2.371,0.014,0.04,47.659,0.529
479.755,12.25,3.635,0.351,0.008,69.035,1960.867,10.0,0.279,0.604,0.012,0.01,143.485,151.594,0.011,0.008,1984.667,0.639,33.588,0.014,45.535,0.008,2.367,0.014,0.038,45.43,0.588
479.908,12.25,3.635,0.351,0.008,69.218,1984.067,10.0,0.286,0.637,0.012,0.01,138.347,141.079,0.011,0.008,1995.334,0.604,33.508,0.014,44.403,0.008,2.357,0.014,0.037,47.026,0.621
480.06,12.25,3.643,0.352,0.009,68.724,1959.0,10.0,0.28,0.566,0.012,0.01,71.725,63.931,0.011,0.009,1943.5,0.563,33.504,0.014,51.691,0.009,2.356,0.014,0.038,50.251,0.552
480.212,12.25,3.635,0.35,0.009,68.319,1993.563,10.0,0.28,0.528,0.012,0.01,136.026,147.77,0.011,0.009,2011.0,0.539,33.354,0.013,55.142,0.009,2.352,0.014,0.038,51.889,0.526
480.365,12.25,3.635,0.353,0.009,68.812,1975.133,9.99,0.279,0.516,0.012,0.01,144.219,138.483,0.011,0.009,1967.333,0.551,33.192,0.013,49.906,0.009,2.358,0.014,0.038,50.758,0.515
480.517,12.25,3.635,0.356,0.01,68.086,1985.2,9.976,0.282,0.516,0.012,0.01,143.196,146.678,0.011,0.01,1964.667,0.581,33.07,0.014,47.389,0.01,2.37,0.014,0.038,48.472,0.518
480.67,12.25,3.643,0.358,0.01,67.944,1988.8,9.973,0.28,0.542,0.012,0.01,75.837,74.8,0.011,0.01,1989.0,0.556,33.05,0.013,48.004,0.01,2.39,0.014,0.038,49.476,0.544
480.822,12.25,3.643,0.355,0.011,68.579,2033.667,9.983,0.274,0.496,0.012,0.011,78.393,75.085,0.011,0.011,2048.0,0.587,33.121,0.014,52.712,0.011,2.406,0.014,0.038,48.283,0.497
480.974,12.25,3.643,0.354,0.01,69.229,1953.938,9.997,0.269,0.523,0.012,0.011,81.343,84.954,0.011,0.01,1934.0,0.57,33.3,0.014,44.07,0.01,2.431,0.014,0.039,47.782,0.523
481.127,12.25,3.643,0.362,0.011,78.824,1985.4,10.0,0.267,0.505,0.013,0.011,83.345,84.668,0.012,0.011,1992.0,0.599,33.546,0.014,46.802,0.011,2.49,0.014,0.039,45.345,0.504
481.279,12.25,3.631,0.368,0.009,71.797,2012.333,10.0,0.265,0.575,0.011,0.009,326.032,344.968,0.01,0.009,1997.667,0.551,33.75,0.013,45.551,0.009,2.553,0.014,0.039,45.769,0.572
481.432,12.25,3.643,0.37,0.009,70.256,1991.937,9.98,0.261,0.505,0.013,0.011,71.01,64.359,0.012,0.009,1985.0,0.579,33.85,0.015,45.199,0.009,2.594,0.015,0.04,46.17,0.503
481.584,12.25,3.643,0.352,0.009,69.949,1999.0,9.975,0.259,0.537,0.013,0.011,67.72,67.935,0.012,0.009,2015.333,0.551,33.902,0.015,47.931,0.009,2.551,0.015,0.04,46.977,0.538
481.736,12.25,3.643,0.34,0.009,64.909,2006.625,9.967,0.259,0.492,0.013,0.01,71.206,71.224,0.012,0.009,2014.0,0.588,34.0,0.015,47.822,0.009,2.497,0.015,0.039,49.019,0.49
481.889,12.25,3.631,0.333,0.011,68.84,1987.133,9.987,0.26,0.544,0.013,0.011,318.427,321.847,0.012,0.011,2004.667,0.584,34.058,0.015,51.546,0.011,2.453,0.014,0.039,48.141,0.54
482.041,12.25,3.643,0.343,0.01,68.578,1999.333,9.992,0.261,0.552,0.013,0.011,76.721,78.519,0.012,0.01,2010.0,0.573,34.055,0.014,45.373,0.01,2.456,0.015,0.039,46.991,0.547
482.194,12.25,3.643,0.349,0.009,68.963,1975.25,10.0,0.258,0.523,0.012,0.01,73.807,76.444,0.011,0.009,1973.0,0.544,33.975,0.014,43.875,0.009,2.457,0.014,0.039,45.201,0.523
482.346,12.25,3.631,0.35,0.009,68.553,1995.867,10.0,0.259,0.487,0.012,0.01,308.16,281.086,0.011,0.009,2000.333,0.502,33.984,0.014,45.655,0.009,2.45,0.014,0.038,45.472,0.487
482.498,12.25,3.631,0.347,0.008,71.681,2027.0,10.0,0.265,0.453,0.011,0.009,305.081,311.508,0.01,0.008,2057.0,0.536,33.8,0.013,46.246,0.008,2.439,0.014,0.038,47.17,0.455
482.651,12.25,3.643,0.349,0.007,70.151,1991.067,10.0,0.273,0.477,0.012,0.009,75.569,74.657,0.011,0.007,1999.333,0.563,33.797,0.013,49.222,0.007,2.44,0.014,0.038,48.065,0.479
482.803,12.25,3.643,0.352,0.008,69.201,1998.188,10.0,0.267,0.497,0.013,0.01,78.652,77.231,0.011,0.008,2004.5,0.568,33.891,0.014,48.545,0.008,2.438,0.014,0.039,48.179,0.501
482.956,12.25,3.643,0.358,0.008,69.484,1964.267,10.0,0.219,0.523,0.012,0.01,82.594,83.667,0.011,0.008,1969.333,0.555,34.071,0.014,46.831,0.008,2.438,0.014,0.043,49.674,0.525
483.108,12.25,3.635,0.368,0.008,58.409,1987.688,10.0,0.177,0.49,0.011,0.009,164.859,165.252,0.01,0.008,1998.667,0.516,34.352,0.013,53.834,0.008,2.444,0.014,0.048,51.102,0.492
483.26,12.25,3.643,0.382,0.007,57.945,1973.813,10.0,0.134,0.454,0.012,0.009,85.383,88.815,0.011,0.007,1978.0,0.536,34.496,0.013,53.049,0.007,2.459,0.014,0.051,55.13,0.454
483.413,12.25,3.631,0.398,0.008,57.362,1979.867,10.0,0.119,0.466,0.012,0.01,344.019,340.712,0.011,0.008,1971.333,0.533,34.715,0.014,58.594,0.008,2.485,0.014,0.054,56.617,0.467
483.565,12.25,3.631,0.404,0.007,57.45,1962.625,10.0,0.101,0.456,0.011,0.009,336.148,310.291,0.01,0.007,1940.0,0.539,34.892,0.013,58.944,0.007,2.5,0.014,0.058,56.26,0.455
483.718,12.25,3.643,0.403,0.008,57.633,1963.667,10.0,0.081,0.48,0.011,0.009,82.246,83.667,0.01,0.008,1970.333,0.532,35.012,0.013,51.827,0.008,2.5,0.014,0.062,58.956,0.48
483.87,12.25,3.635,0.399,0.008,57.736,1965.437,9.996,0.073,0.478,0.012,0.01,160.063,172.9,0.011,0.008,1971.0,0.554,35.204,0.014,66.578,0.008,2.491,0.014,0.064,57.849,0.479
484.022,12.25,3.643,0.394,0.008,57.318,1957.133,9.985,0.035,0.507,0.013,0.01,81.656,77.375,0.011,0.008,1934.333,0.561,35.18,0.015,55.17,0.008,2.478,0.014,0.069,56.638,0.509
484.175,12.25,3.643,0.386,0.007,56.907,1986.938,9.98,0.018,0.537,0.011,0.009,77.089,76.802,0.01,0.007,2004.5,0.567,35.02,0.013,48.114,0.007,2.471,0.014,0.072,52.366,0.536
484.327,12.25,3.631,0.376,0.007,56.555,1968.25,9.983,0.011,0.525,0.011,0.009,338.924,322.461,0.01,0.007,1949.5,0.567,34.783,0.013,53.642,0.007,2.465,0.014,0.074,52.621,0.523
484.48,12.25,3.643,0.368,0.007,56.706,1992.333,9.994,0.008,0.533,0.012,0.009,77.24,85.383,0.01,0.007,1999.333,0.594,34.473,0.013,56.064,0.007,2.463,0.014,0.075,53.237,0.528
484.632,12.25,3.635,0.366,0.006,56.608,1984.25,10.0,0.012,0.602,0.011,0.009,146.49,132.748,0.01,0.006,1996.0,0.588,34.338,0.013,49.833,0.006,2.46,0.014,0.078,51.945,0.6
484.784,12.25,3.643,0.372,0.006,63.894,1962.8,10.0,0.0,0.595,0.011,0.008,72.985,75.371,0.009,0.006,1938.0,0.591,34.203,0.012,49.842,0.006,2.463,0.014,0.081,47.811,0.594
484.937,12.25,3.643,0.385,0.007,64.038,2014.687,10.0,0.0,0.56,0.012,0.009,79.135,74.228,0.011,0.007,2033.0,0.582,34.033,0.014,43.592,0.007,2.478,0.014,0.088,48.618,0.563
485.089,12.25,3.631,0.398,0.006,63.875,1995.4,10.0,0.0,0.523,0.011,0.008,348.62,374.174,0.01,0.006,1993.667,0.571,34.023,0.012,51.841,0.006,2.502,0.014,0.089,51.209,0.526
485.242,12.25,3.635,0.405,0.006,63.688,2005.875,9.998,0.0,0.513,0.011,0.008,163.613,160.062,0.01,0.006,2014.667,0.556,34.074,0.012,57.835,0.006,2.52,0.014,0.089,51.915,0.515
485.394,12.25,3.643,0.403,0.006,63.767,1987.313,9.998,0.0,0.504,0.011,0.009,82.496,85.383,0.01,0.006,2008.0,0.531,34.129,0.013,45.505,0.006,2.527,0.014,0.085,51.289,0.504
485.546,12.25,3.635,0.401,0.006,63.76,2008.067,9.998,0.0,0.478,0.01,0.008,158.099,148.18,0.009,0.006,2018.333,0.55,34.297,0.012,50.31,0.006,2.532,0.014,0.08,50.867,0.477
485.699,12.25,3.631,0.402,0.007,63.549,1991.625,10.0,0.015,0.501,0.012,0.009,339.455,359.573,0.01,0.007,1973.5,0.534,34.238,0.013,56.624,0.007,2.538,0.014,0.077,52.049,0.501
485.851,12.25,3.635,0.408,0.007,63.014,1998.563,10.0,0.018,0.485,0.011,0.009,152.448,146.268,0.01,0.007,2011.0,0.526,34.083,0.013,49.355,0.007,2.543,0.014,0.075,52.996,0.485
486.004,12.25,3.643,0.416,0.007,63.329,2001.733,10.0,0.006,0.475,0.011,0.009,80.681,78.518,0.01,0.007,2009.333,0.487,33.957,0.013,53.14,0.007,2.544,0.014,0.076,49.418,0.475
486.156,12.25,3.631,0.424,0.007,69.971,2024.313,10.0,0.0,0.424,0.011,0.009,348.923,370.521,0.01,0.007,2039.0,0.466,33.77,0.013,45.823,0.007,2.547,0.014,0.077,52.288,0.424
486.308,12.25,3.635,0.432,0.007,70.769,2012.813,10.0,0.0,0.386,0.012,0.009,156.102,154.053,0.011,0.007,2041.5,0.483,33.496,0.014,57.148,0.007,2.556,0.014,0.078,51.995,0.388
486.461,12.25,3.643,0.437,0.007,70.874,1988.667,10.0,0.0,0.412,0.012,0.009,78.876,77.66,0.011,0.007,1982.333,0.474,33.266,0.014,52.385,0.007,2.563,0.014,0.08,52.812,0.414
486.613,12.25,3.635,0.444,0.006,71.164,1954.25,9.993,0.0,0.409,0.011,0.009,149.359,149.956,0.01,0.006,1947.333,0.479,33.027,0.013,48.213,0.006,2.569,0.014,0.081,50.893,0.411
486.766,12.25,3.643,0.445,0.006,70.805,2011.438,9.975,0.0,0.425,0.011,0.009,79.921,78.447,0.01,0.006,2023.0,0.485,32.805,0.013,52.287,0.006,2.561,0.014,0.085,51.957,0.426
486.918,12.25,3.635,0.441,0.007,70.924,2015.375,9.942,0.0,0.439,0.012,0.009,145.261,158.559,0.01,0.007,2000.0,0.542,32.692,0.013,55.325,0.007,2.543,0.014,0.087,53.568,0.44
487.07,12.25,3.643,0.428,0.006,63.647,1988.933,9.915,0.0,0.517,0.011,0.008,72.082,66.933,0.01,0.006,1992.333,0.578,32.668,0.013,53.138,0.006,2.507,0.014,0.087,53.319,0.519
487.223,12.25,3.643,0.417,0.006,63.548,1998.625,9.902,0.0,0.565,0.011,0.009,67.792,66.504,0.01,0.006,1984.333,0.541,32.68,0.013,51.469,0.006,2.484,0.014,0.084,50.83,0.563
487.375,12.25,3.643,0.416,0.005,63.285,2001.063,9.907,0.0,0.469,0.01,0.008,68.507,69.937,0.009,0.005,1981.0,0.502,32.704,0.012,47.881,0.005,2.485,0.014,0.084,49.059,0.468
487.528,12.25,3.635,0.426,0.007,63.42,2007.875,9.911,0.0,0.425,0.012,0.009,137.119,131.929,0.011,0.007,2022.667,0.493,32.813,0.014,47.804,0.007,2.512,0.014,0.083,47.962,0.426
487.68,12.25,3.643,0.437,0.007,62.838,2010.533,9.916,0.0,0.417,0.011,0.009,72.941,76.373,0.01,0.007,2007.667,0.518,32.891,0.013,48.244,0.007,2.537,0.014,0.085,51.845,0.419
487.832,12.25,3.643,0.447,0.007,63.343,1983.563,9.891,0.0,0.45,0.011,0.009,79.376,73.37,0.01,0.007,1980.667,0.533,32.855,0.013,59.465,0.007,2.553,0.014,0.083,52.641,0.452
487.985,12.25,3.635,0.453,0.007,63.161,2010.188,9.835,0.0,0.487,0.011,0.009,152.141,168.802,0.01,0.007,2013.0,0.516,32.763,0.013,50.192,0.007,2.552,0.014,0.085,54.01,0.486
488.137,12.25,3.643,0.456,0.007,62.998,2045.733,9.772,0.005,0.504,0.012,0.009,80.377,77.231,0.011,0.007,2042.333,0.528,32.715,0.014,52.423,0.007,2.537,0.014,0.079,51.667,0.503
488.29,12.25,3.643,0.456,0.007,62.83,1996.875,9.743,0.042,0.523,0.012,0.009,76.945,75.515,0.011,0.007,1994.0,0.504,32.546,0.014,52.867,0.007,2.517,0.014,0.071,52.279,0.521
488.442,12.25,3.635,0.458,0.007,55.669,2031.2,9.744,0.077,0.471,0.011,0.009,153.507,149.136,0.01,0.007,2052.333,0.526,32.414,0.013,52.344,0.007,2.499,0.014,0.063,50.882,0.468
488.594,12.25,3.635,0.461,0.007,55.916,2011.563,9.746,0.103,0.468,0.012,0.009,157.331,167.165,0.011,0.007,2003.333,0.565,32.125,0.014,48.278,0.007,2.488,0.014,0.058,48.036,0.467
488.747,12.25,3.635,0.467,0.008,56.024,2022.563,9.749,0.134,0.497,0.013,0.01,162.521,155.692,0.011,0.008,2052.0,0.615,31.949,0.015,43.804,0.008,2.488,0.014,0.053,46.57,0.497
488.899,12.25,3.643,0.47,0.007,56.228,2027.625,9.766,0.158,0.576,0.012,0.009,85.649,86.241,0.011,0.007,2044.0,0.593,31.975,0.014,47.648,0.007,2.487,0.014,0.05,47.746,0.581
489.052,12.25,3.627,0.472,0.008,56.435,2019.2,9.795,0.189,0.555,0.011,0.009,2707.64,2828.832,0.01,0.008,2023.667,0.576,32.145,0.013,51.719,0.008,2.483,0.014,0.046,48.759,0.553
489.204,12.25,3.643,0.462,0.007,56.315,2043.625,9.812,0.219,0.562,0.011,0.009,82.502,80.806,0.01,0.007,2075.0,0.564,32.277,0.013,46.994,0.007,2.458,0.014,0.044,49.958,0.561
489.356,12.25,3.635,0.457,0.006,56.47,1993.563,9.827,0.256,0.548,0.01,0.008,143.127,145.04,0.009,0.006,1983.0,0.583,32.567,0.012,51.09,0.006,2.443,0.014,0.04,52.404,0.548
489.509,12.25,3.643,0.458,0.007,56.768,2003.2,9.835,0.28,0.548,0.011,0.009,79.376,66.504,0.01,0.007,2008.667,0.553,32.781,0.013,59.176,0.007,2.444,0.014,0.038,57.468,0.548
489.661,12.25,3.643,0.469,0.008,56.803,2015.125,9.857,0.294,0.486,0.012,0.009,83.381,95.68,0.011,0.008,2028.333,0.522,32.863,0.013,62.343,0.008,2.465,0.014,0.036,57.764,0.486
489.814,12.25,3.643,0.476,0.008,57.025,2013.0,9.874,0.299,0.446,0.012,0.009,88.816,87.957,0.01,0.008,1986.5,0.48,32.996,0.013,51.999,0.008,2.48,0.014,0.036,55.156,0.446
489.966,12.25,3.627,0.477,0.007,57.492,2021.438,9.888,0.303,0.414,0.011,0.009,2677.062,2609.163,0.01,0.007,2027.667,0.463,33.05,0.013,51.307,0.007,2.485,0.014,0.035,51.203,0.414
490.118,12.25,3.643,0.479,0.007,57.137,1990.867,9.893,0.306,0.42,0.011,0.008,78.671,84.203,0.01,0.007,2003.333,0.485,33.031,0.012,50.421,0.007,2.488,0.014,0.035,50.912,0.42
490.271,12.25,3.643,0.472,0.007,57.198,1956.188,9.899,0.307,0.459,0.011,0.009,79.958,69.079,0.01,0.007,1951.333,0.546,32.914,0.013,50.988,0.007,2.468,0.014,0.035,51.228,0.459
490.423,12.25,3.635,0.466,0.006,56.914,1962.438,9.902,0.307,0.539,0.01,0.008,149.781,165.525,0.009,0.006,1967.5,0.586,32.691,0.012,52.276,0.006,2.446,0.014,0.035,50.356,0.539
490.576,12.25,3.631,0.459,0.007,56.731,1993.938,9.886,0.305,0.562,0.011,0.009,360.397,337.214,0.01,0.007,2010.667,0.595,32.508,0.013,47.97,0.007,2.426,0.014,0.035,49.93,0.555
490.728,12.25,3.631,0.464,0.007,56.777,2006.667,9.863,0.301,0.542,0.011,0.009,358.572,374.172,0.01,0.007,1997.0,0.569,32.535,0.012,49.708,0.007,2.439,0.013,0.034,47.874,0.536
490.88,12.25,3.635,0.469,0.006,56.823,1972.063,9.844,0.301,0.502,0.01,0.008,159.809,163.067,0.009,0.006,1981.0,0.579,32.586,0.012,46.12,0.006,2.467,0.013,0.033,49.63,0.5
491.033,12.25,3.631,0.467,0.007,56.995,2015.062,9.852,0.3,0.533,0.011,0.009,341.971,328.084,0.01,0.007,2008.0,0.524,32.758,0.013,53.051,0.007,2.494,0.013,0.033,49.523,0.537
491.185,12.25,3.643,0.452,0.007,57.829,2002.6,9.872,0.301,0.479,0.011,0.009,77.21,78.089,0.01,0.007,1996.0,0.515,32.996,0.012,48.918,0.007,2.501,0.013,0.032,52.63,0.482
491.338,12.25,3.631,0.43,0.008,62.687,2001.813,9.886,0.3,0.467,0.012,0.01,338.146,316.676,0.011,0.008,2019.667,0.483,33.242,0.014,55.309,0.008,2.507,0.013,0.032,49.887,0.467
491.49,12.25,3.627,0.397,0.008,70.895,2023.375,9.895,0.302,0.444,0.011,0.009,2461.728,2663.231,0.01,0.008,2021.0,0.503,33.492,0.013,45.068,0.008,2.502,0.013,0.032,48.934,0.444
491.642,12.25,3.631,0.36,0.006,62.25,2026.733,9.925,0.309,0.477,0.01,0.008,330.672,315.767,0.009,0.006,2027.333,0.547,33.675,0.011,46.596,0.006,2.49,0.013,0.032,49.175,0.477
491.795,12.25,3.627,0.329,0.008,61.047,2025.063,9.963,0.314,0.51,0.012,0.009,2396.713,2352.28,0.01,0.008,2044.667,0.602,34.008,0.013,56.116,0.008,2.473,0.013,0.032,54.591,0.512
491.947,12.25,3.635,0.314,0.007,61.252,1984.375,9.997,0.318,0.625,0.01,0.008,148.961,153.235,0.009,0.007,1965.5,0.607,34.25,0.012,61.229,0.007,2.464,0.013,0.033,55.373,0.629
492.1,12.25,3.631,0.314,0.007,61.163,2040.267,10.0,0.317,0.572,0.01,0.009,345.882,339.492,0.01,0.007,2052.0,0.629,34.121,0.012,49.205,0.007,2.467,0.013,0.033,51.912,0.572
492.252,12.25,3.643,0.326,0.007,62.102,2013.0,10.0,0.316,0.583,0.011,0.009,82.257,85.383,0.01,0.007,2011.0,0.65,33.871,0.012,45.523,0.007,2.492,0.013,0.033,46.674,0.579
492.404,12.25,3.643,0.347,0.007,77.784,2013.25,10.0,0.309,0.658,0.01,0.008,78.334,82.38,0.009,0.007,2003.0,0.685,33.676,0.011,45.436,0.007,2.55,0.013,0.034,43.319,0.654
492.557,12.25,3.635,0.369,0.007,64.458,2042.688,10.0,0.302,0.786,0.011,0.009,133.177,130.904,0.01,0.007,2049.0,0.613,33.533,0.012,38.779,0.007,2.613,0.013,0.035,40.293,0.786
492.709,12.25,3.635,0.384,0.009,63.449,2006.6,10.0,0.294,0.632,0.013,0.01,121.432,112.262,0.012,0.009,2002.0,0.597,33.402,0.015,36.644,0.009,2.64,0.015,0.036,38.624,0.643
492.862,12.25,3.643,0.374,0.009,69.966,2003.5,10.0,0.277,0.652,0.013,0.011,64.655,63.93,0.012,0.009,2002.5,0.621,33.246,0.015,40.429,0.009,2.581,0.015,0.038,41.621,0.663
493.014,12.25,3.619,0.356,0.008,78.179,2022.875,10.0,0.197,0.656,0.012,0.01,59.547,57.192,0.011,0.008,2044.0,0.662,33.281,0.014,48.05,0.008,2.496,0.014,0.045,47.261,0.675
493.166,12.25,3.631,0.339,0.008,66.57,1982.437,10.0,0.096,0.65,0.012,0.01,356.789,374.173,0.011,0.008,1962.0,0.603,33.392,0.014,53.638,0.008,2.432,0.013,0.057,50.457,0.654
493.319,12.25,3.643,0.339,0.008,66.369,2049.333,10.0,0.013,0.515,0.012,0.01,90.011,91.926,0.011,0.008,2065.0,0.54,33.574,0.014,50.061,0.008,2.42,0.014,0.075,51.743,0.52
493.471,12.25,3.619,0.347,0.008,65.938,1992.75,10.0,0.0,0.471,0.012,0.009,70.342,71.791,0.011,0.008,1999.0,0.526,33.801,0.014,51.529,0.008,2.429,0.013,0.084,48.997,0.474
493.624,12.25,3.643,0.353,0.008,66.133,1974.437,10.0,0.0,0.483,0.012,0.01,83.728,81.52,0.011,0.008,1931.5,0.538,34.02,0.014,45.435,0.008,2.431,0.014,0.091,50.11,0.484
493.776,12.25,3.627,0.357,0.007,74.649,2001.438,10.0,0.0,0.493,0.011,0.009,2480.395,2555.085,0.01,0.007,2021.0,0.527,34.075,0.013,53.355,0.007,2.432,0.013,0.094,52.987,0.492
493.928,12.25,3.643,0.358,0.007,75.827,1946.6,10.0,0.0,0.465,0.011,0.009,80.051,74.658,0.01,0.007,1946.333,0.533,33.992,0.012,60.305,0.007,2.427,0.014,0.093,57.102,0.462
494.081,12.25,3.643,0.362,0.007,59.215,1986.188,10.0,0.0,0.473,0.011,0.009,82.564,86.027,0.01,0.007,2007.333,0.554,33.852,0.013,57.648,0.007,2.43,0.013,0.089,56.071,0.472
494.233,12.25,3.643,0.369,0.006,65.739,1993.813,10.0,0.0,0.515,0.011,0.009,84.137,87.528,0.01,0.006,1999.667,0.613,33.621,0.013,50.273,0.006,2.437,0.013,0.086,53.322,0.517
494.386,12.25,3.631,0.378,0.006,66.325,2028.688,10.0,0.07,0.619,0.011,0.009,365.088,337.666,0.01,0.006,2023.0,0.59,33.375,0.013,52.284,0.006,2.453,0.014,0.061,55.006,0.627
494.538,12.25,3.631,0.382,0.005,66.593,1966.625,10.0,0.175,0.546,0.011,0.009,373.608,385.123,0.01,0.005,1925.0,0.557,33.168,0.013,62.758,0.005,2.458,0.014,0.047,50.791,0.552
494.69,12.25,3.643,0.379,0.005,66.879,1981.188,10.0,0.261,0.504,0.011,0.008,87.263,93.536,0.009,0.005,1992.5,0.528,32.965,0.012,37.617,0.005,2.448,0.014,0.039,50.361,0.504
494.843,12.25,3.643,0.371,0.005,66.891,2006.625,9.999,0.274,0.491,0.011,0.008,84.392,77.445,0.01,0.005,2007.333,0.542,32.926,0.013,50.21,0.005,2.43,0.014,0.038,45.111,0.491
494.995,12.25,3.627,0.36,0.005,66.449,1997.5,9.998,0.276,0.512,0.011,0.008,2449.165,2582.088,0.01,0.005,1990.0,0.536,32.929,0.012,47.01,0.005,2.414,0.014,0.037,46.18,0.511
495.148,12.25,3.643,0.354,0.005,66.836,2019.467,9.998,0.255,0.481,0.011,0.008,80.582,73.37,0.01,0.005,2058.0,0.514,33.004,0.013,41.427,0.005,2.413,0.014,0.039,46.827,0.482
495.3,12.25,3.643,0.351,0.005,67.623,1980.25,9.983,0.241,0.44,0.012,0.009,81.583,86.242,0.01,0.005,1967.0,0.493,33.203,0.014,52.482,0.005,2.424,0.014,0.04,48.82,0.44
495.452,12.25,3.643,0.353,0.004,68.092,2015.375,9.95,0.251,0.421,0.01,0.008,87.559,84.954,0.009,0.004,2044.0,0.497,33.406,0.012,53.121,0.004,2.445,0.014,0.037,51.948,0.42
495.605,12.25,3.635,0.35,0.004,68.615,1999.875,9.926,0.293,0.435,0.011,0.008,156.843,177.202,0.009,0.004,2030.0,0.501,33.542,0.012,50.309,0.004,2.465,0.014,0.033,51.544,0.434
495.757,12.25,3.635,0.34,0.004,68.783,1996.133,9.943,0.306,0.438,0.01,0.007,153.682,133.567,0.009,0.004,1990.0,0.481,33.66,0.012,51.316,0.004,2.468,0.014,0.032,50.445,0.437
495.91,12.25,3.635,0.326,0.004,68.952,2004.813,9.976,0.308,0.427,0.011,0.008,143.518,150.98,0.01,0.004,2033.0,0.515,33.48,0.013,49.709,0.004,2.46,0.014,0.032,48.807,0.426
496.062,12.25,3.643,0.318,0.004,69.047,2023.25,10.0,0.312,0.478,0.01,0.008,80.337,75.515,0.009,0.004,2032.667,0.541,33.277,0.012,45.348,0.004,2.457,0.014,0.032,46.086,0.479
496.214,12.25,3.635,0.316,0.005,69.586,2026.625,10.0,0.302,0.482,0.011,0.008,152.22,162.452,0.01,0.005,2022.5,0.575,33.25,0.013,43.089,0.005,2.466,0.013,0.033,45.312,0.484
496.367,12.25,3.643,0.319,0.005,69.841,2011.0,10.0,0.26,0.507,0.011,0.008,77.415,78.089,0.01,0.005,2013.333,0.55,33.083,0.012,47.439,0.005,2.479,0.013,0.037,48.766,0.516
496.519,12.25,3.643,0.323,0.004,70.293,1967.8,10.0,0.204,0.467,0.01,0.007,74.81,68.649,0.009,0.004,1937.667,0.525,33.086,0.011,55.717,0.004,2.487,0.013,0.043,50.161,0.472
496.672,12.25,3.635,0.326,0.006,64.594,2011.0,10.0,0.226,0.452,0.011,0.009,144.786,147.703,0.01,0.006,2008.0,0.542,33.217,0.013,47.274,0.006,2.49,0.014,0.04,51.907,0.458
496.824,12.25,3.631,0.328,0.005,64.834,2026.067,10.0,0.276,0.486,0.011,0.008,339.537,344.972,0.01,0.005,2036.667,0.53,32.883,0.013,52.659,0.005,2.486,0.014,0.037,49.268,0.489
496.976,12.25,3.619,0.325,0.006,64.998,2057.267,10.0,0.286,0.488,0.012,0.009,65.493,64.577,0.01,0.006,2047.5,0.555,32.971,0.014,47.797,0.006,2.472,0.014,0.036,51.671,0.492
497.129,12.25,3.631,0.326,0.006,64.73,2006.188,10.0,0.206,0.515,0.011,0.008,324.282,355.465,0.01,0.006,1982.5,0.549,33.108,0.013,54.473,0.006,2.462,0.014,0.044,49.942,0.518
