DEPT,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
173.584,12.25,,48.566,,,,,,,,
173.736,12.25,,52.858,,,,,,,,
173.888,12.25,,50.145,,,,,,,,
174.041,12.25,,45.75,,,,,,,,
174.193,12.25,,42.831,,,,,,,,
174.346,12.25,,39.878,,,,,,,,
174.498,12.25,,36.456,,,,,,,,
174.65,12.25,,34.493,,,,,,,,
174.803,12.25,,37.265,,,,,,,,
174.955,12.25,,41.286,,,,,,,,
175.108,12.25,,42.649,,,,,,,,
175.26,12.25,,45.343,,,,,,,,
175.412,12.25,,45.084,,,,,,,,
175.565,12.25,,44.218,,,,,,,,
175.717,12.25,,43.372,,,,,,,,
175.87,12.25,,42.24,,,,,,,,
176.022,12.25,,43.431,,,,,,,,
176.174,12.25,,43.789,,,,,,,,
176.327,12.25,,45.883,,,,,,,,
176.479,12.25,,46.929,,,,,,,,
176.632,12.25,,46.123,,,,,,,,
176.784,12.25,,45.643,,,,,,,,
176.936,12.25,,46.636,,,,,,,,
177.089,12.25,,46.427,,,,,,,,
177.241,12.25,,46.46,,,,,,,,
177.394,12.25,,43.374,,,,,,,,
177.546,12.25,,41.6,,,,,,,,
177.698,12.25,,40.556,,,,,,,,
177.851,12.25,,41.101,,,,,,,,
178.003,12.25,,43.718,,,,,,,,
178.156,12.25,,42.371,,,,,,,,
178.308,12.25,,39.615,,,,,,,,
178.46,12.25,,36.301,,,,,,,,
178.613,12.25,,36.513,,,,,,,,
178.765,12.25,,41.852,,,,,,,,
178.918,12.25,,44.624,,,,,,,,
179.07,12.25,,45.81,,,,,,,,
179.222,12.25,,44.29,,,,,,,,
179.375,12.25,,45.347,,,,,,,,
179.527,12.25,,45.993,,,,,,,,
179.68,12.25,,47.124,,,,,,,,
179.832,12.25,,45.982,,,,,,,,
179.984,12.25,,47.433,,,,,,,,
180.137,12.25,,49.26,,,,,,,,
180.289,12.25,,51.144,,,,,,,,
180.442,12.25,,52.233,,,,,,,,
180.594,12.25,,53.029,,,,,,,,
180.746,12.25,,52.189,,,,,,,,
180.899,12.25,,46.922,,,,,,,,
181.051,12.25,,41.602,,,,,,,,
181.204,12.25,,39.756,,,,,,,,
181.356,12.25,,43.877,,,,,,,,
181.508,12.25,,45.139,,,,,,,,
181.661,12.25,,45.544,,,,,,,,
181.813,12.25,,43.277,,,,,,,,
181.966,12.25,,44.55,,,,,,,,
182.118,12.25,,46.352,,,,,,,,
182.27,12.25,,47.571,,,,,,,,
182.423,12.25,,48.269,,,,,,,,
182.575,12.25,,47.796,,,,,,,,
182.728,12.25,,46.201,,,,,,,,
182.88,12.25,,45.122,,,,,,,,
183.032,12.25,,42.907,,,,,,,,
183.185,12.25,,45.308,,,,,,,,
183.337,12.25,,44.545,,,,,,,,
183.49,12.25,,46.702,,,,,,,,
183.642,12.25,,45.299,,,,,,,,
183.794,12.25,,43.261,,,,,,,,
183.947,12.25,,41.952,,,,,,,,
184.099,12.25,,43.113,,,,,,,,
184.252,12.25,,46.047,,,,,,,,
184.404,12.25,,47.093,,,,,,,,
184.556,12.25,,45.595,,,,,,,,
184.709,12.25,,44.052,,,,,,,,
184.861,12.25,,40.499,,,,,,,,
185.014,12.25,,37.494,,,,,,,,
185.166,12.25,,36.341,,,,,,,,
185.318,12.25,,38.005,,,,,,,,
185.471,12.25,,40.59,,,,,,,,
185.623,12.25,,41.744,,,,,,,,
185.776,12.25,,41.577,,,,,,,,
185.928,12.25,,41.698,,,,,,,,
186.08,12.25,,42.395,,,,,,,,
186.233,12.25,,41.137,,,,,,,,
186.385,12.25,,39.871,,,,,,,,
186.538,12.25,,40.885,,,,,,,,
186.69,12.25,,44.549,,,,,,,,
186.842,12.25,,45.514,,,,,,,,
186.995,12.25,,46.538,,,,,,,,
187.147,12.25,,46.464,,,,,,,,
187.3,12.25,,49.876,,,,,,,,
187.452,12.25,,47.004,,,,,,,,
187.604,12.25,,44.192,,,,,,,,
187.757,12.25,,38.512,,,,,,,,
187.909,12.25,,37.655,,,,,,,,
188.062,12.25,,37.061,,,,,,,,
188.214,12.25,,40.882,,,,,,,,
188.366,12.25,,44.162,,,,,,,,
188.519,12.25,,47.567,,,,,,,,
188.671,12.25,,46.89,,,,,,,,
188.824,12.25,,49.121,,,,,,,,
188.976,12.25,,51.587,,,,,,,,
189.128,12.25,,52.921,,,,,,,,
189.281,12.25,,50.743,,,,,,,,
189.433,12.25,,48.156,,,,,,,,
189.586,12.25,,44.631,,,,,,,,
189.738,12.25,,43.948,,,,,,,,
189.89,12.25,,41.505,,,,,,,,
190.043,12.25,,44.309,,,,,,,,
190.195,12.25,,44.394,,,,,,,,
190.348,12.25,,48.095,,,,,,,,
190.5,12.25,,48.174,,,,,,,,
190.652,12.25,,48.629,,,,,,,,
190.805,12.25,,50.807,,,,,,,,
190.957,12.25,,53.173,,,,,,,,
191.11,12.25,,52.772,,,,,,,,
191.262,12.25,,48.798,,,,,,,,
191.414,12.25,,47.127,,,,,,,,
191.567,12.25,,44.84,,,,,,,,
191.719,12.25,,42.45,,,,,,,,
191.872,12.25,,39.814,,,,,,,,
192.024,12.25,,39.995,,,,,,,,
192.176,12.25,,39.386,,,,,,,,
192.329,12.25,,38.977,,,,,,,,
192.481,12.25,,44.519,,,,,,,,
192.634,12.25,,52.24,,,,,,,,
192.786,12.25,,58.018,,,,,,,,
192.938,12.25,,55.047,,,,,,,,
193.091,12.25,,46.28,,,,,,,,
193.243,12.25,,40.081,,,,,,,,
193.396,12.25,,36.637,,,,,,,,
193.548,12.25,,36.976,,,,,,,,
193.7,12.25,,37.038,,,,,,,,
193.853,12.25,,38.23,,,,,,,,
194.005,12.25,,41.22,,,,,,,,
194.158,12.25,,44.175,,,,,,,,
194.31,12.25,,48.573,,,,,,,,
194.462,12.25,,49.028,,,,,,,,
194.615,12.25,,48.629,,,,,,,,
194.767,12.25,,46.544,,,,,,,,
194.92,12.25,,48.884,,,,,,,,
195.072,12.25,,46.267,,,,,,,,
195.224,12.25,,44.906,,,,,,,,
195.377,12.25,,41.446,,,,,,,,
195.529,12.25,,43.833,,,,,,,,
195.682,12.25,,45.325,,,,,,,,
195.834,12.25,,46.519,,,,,,,,
195.986,12.25,,44.412,,,,,,,,
196.139,12.25,,41.775,,,,,,,,
196.291,12.25,,43.789,,,,,,,,
196.444,12.25,,46.73,,,,,,,,
196.596,12.25,,49.321,,,,,,,,
196.748,12.25,,46.352,,,,,,,,
196.901,12.25,,46.593,,,,,,,,
197.053,12.25,,44.421,,,,,,,,
197.206,12.25,,46.239,,,,,,,,
197.358,12.25,,46.232,,,,,,,,
197.51,12.25,,43.575,,,,,,,,
197.663,12.25,,41.037,,,,,,,,
197.815,12.25,,37.763,,,,,,,,
197.968,12.25,,38.512,,,,,,,,
198.12,12.25,,38.861,,,,,,,,
198.272,12.25,,39.932,,,,,,,,
198.425,12.25,,42.772,,,,,,,,
198.577,12.25,,45.049,,,,,,,,
198.73,12.25,,45.817,,,,,,,,
198.882,12.25,,44.772,,,,,,,,
199.034,12.25,,40.89,,,,,,,,
199.187,12.25,,40.097,,,,,,,,
199.339,12.25,,39.321,,,,,,,,
199.492,12.25,,39.778,,,,,,,,
199.644,12.25,,41.218,,,,,,,,
199.796,12.25,,40.739,,,,,,,,
199.949,12.25,,38.131,,,,,,,,
200.101,12.25,,34.351,,,,,,,,
200.254,12.25,,33.995,,,,,,,,
200.406,12.25,,38.988,,,,,,,,
200.558,12.25,,45.709,,,,,,,,
200.711,12.25,,51.851,,,,,,,,
200.863,12.25,,54.979,,,,,,,,
201.016,12.25,,51.739,,,,,,,,
201.168,12.25,,47.686,,,,,,,,
201.32,12.25,,45.502,,,,,,,,
201.473,12.25,,45.941,,,,,,,,
201.625,12.25,,43.77,,,,,,,,
201.778,12.25,,39.683,,,,,,,,
201.93,12.25,,39.745,,,,,,,,
202.082,12.25,,43.055,,,,,,,,
202.235,12.25,,47.437,,,,,,,,
202.387,12.25,,45.769,,,,,,,,
202.54,12.25,,44.401,,,,,,,,
202.692,12.25,,38.404,,,,,,,,
202.844,12.25,,36.693,,,,,,,,
202.997,12.25,,39.912,,,,,,,,
203.149,12.25,,45.408,,,,,,,,
203.302,12.25,,47.659,,,,,,,,
203.454,12.25,,44.729,,,,,,,,
203.606,12.25,,42.891,,,,,,,,
203.759,12.25,,44.143,,,,,,,,
203.911,12.25,,45.697,,,,,,,,
204.064,12.25,,49.556,,,,,,,,
204.216,12.25,,50.381,,,,,,,,
204.368,12.25,,49.96,,,,,,,,
204.521,12.25,,44.957,,,,,,,,
204.673,12.25,,44.015,,,,,,,,
204.826,12.25,,45.281,,,,,,,,
204.978,12.25,,45.392,,,,,,,,
205.13,12.25,,43.402,,,,,,,,
205.283,12.25,,39.447,,,,,,,,
205.435,12.25,,42.066,,,,,,,,
205.588,12.25,,45.248,,,,,,,,
205.74,12.25,,48.554,,,,,,,,
205.892,12.25,,50.169,,,,,,,,
206.045,12.25,,48.533,,,,,,,,
206.197,12.25,,46.718,,,,,,,,
206.35,12.25,,43.866,,,,,,,,
206.502,12.25,,42.104,,,,,,,,
206.654,12.25,,40.779,,,,,,,,
206.807,12.25,,41.421,,,,,,,,
206.959,12.25,,40.844,,,,,,,,
207.112,12.25,,41.093,,,,,,,,
207.264,12.25,,41.793,,,,,,,,
207.416,12.25,,43.208,,,,,,,,
207.569,12.25,,44.054,,,,,,,,
207.721,12.25,,40.074,,,,,,,,
207.874,12.25,,39.716,,,,,,,,
208.026,12.25,,40.165,,,,,,,,
208.178,12.25,,43.626,,,,,,,,
208.331,12.25,,43.717,,,,,,,,
208.483,12.25,,41.523,,,,,,,,
208.636,12.25,,36.324,,,,,,,,
208.788,12.25,,33.188,,,,,,,,
208.94,12.25,,37.416,,,,,,,,
209.093,12.25,,45.956,,,,,,,,
209.245,12.25,,51.932,,,,,,,,
209.398,12.25,,48.9,,,,,,,,
209.55,12.25,,44.386,,,,,,,,
209.702,12.25,,43.791,,,,,,,,
209.855,12.25,,46.525,,,,,,,,
210.007,12.25,,47.401,,,,,,,,
210.16,12.25,,46.403,,,,,,,,
210.312,12.25,,44.564,,,,,,,,
210.464,12.25,,41.95,,,,,,,,
210.617,12.25,,44.203,,,,,,,,
210.769,12.25,,44.349,,,,,,,,
210.922,12.25,,48.278,,,,,,,,
211.074,12.25,,46.22,,,,,,,,
211.226,12.25,,45.533,,,,,,,,
211.379,12.25,,41.653,,,,,,,,
211.531,12.25,,37.135,,,,,,,,
211.684,12.25,,32.241,,,,,,,,
211.836,12.25,,30.65,,,,,,,,
211.988,12.25,,36.21,,,,,,,,
212.141,12.25,,43.233,,,,,,,,
212.293,12.25,,47.391,,,,,,,,
212.446,12.25,,47.646,,,,,,,,
212.598,12.25,,49.874,,,,,,,,
212.75,12.25,,51.632,,,,,,,,
212.903,12.25,,50.001,,,,,,,,
213.055,12.25,,48.667,,,,,,,,
213.208,12.25,,46.631,,,,,,,,
213.36,12.25,,44.417,,,,,,,,
213.512,12.25,,42.289,,,,,,,,
213.665,12.25,,46.269,,,,,,,,
213.817,12.25,,52.909,,,,,,,,
213.97,12.25,,55.332,,,,,,,,
214.122,12.25,,53.542,,,,,,,,
214.274,12.25,,50.996,,,,,,,,
214.427,12.25,,52.089,,,,,,,,
214.579,12.25,,54.226,,,,,,,,
214.732,12.25,,54.557,,,,,,,,
214.884,12.25,,55.104,,,,,,,,
215.036,12.25,,54.759,,,,,,,,
215.189,12.25,,55.478,,,,,,,,
215.341,12.25,,52.603,,,,,,,,
215.494,12.25,,48.783,,,,,,,,
215.646,12.25,,45.048,,,,,,,,
215.798,12.25,,42.552,,,,,,,,
215.951,12.25,,41.719,,,,,,,,
216.103,12.25,,43.84,,,,,,,,
216.256,12.25,,47.966,,,,,,,,
216.408,12.25,,52.265,,,,,,,,
216.56,12.25,,53.327,,,,,,,,
216.713,12.25,,54.797,,,,,,,,
216.865,12.25,,55.805,,,,,,,,
217.018,12.25,,56.532,,,,,,,,
217.17,12.25,,56.106,,,,,,,,
217.322,12.25,,52.946,,,,,,,,
217.475,12.25,,50.824,,,,,,,,
217.627,12.25,,47.851,,,,,,,,
217.78,12.25,,49.122,,,,,,,,
217.932,12.25,,50.408,,,,,,,,
218.084,12.25,,50.995,,,,,,,,
218.237,12.25,,48.715,,,,,,,,
218.389,12.25,,46.262,,,,,,,,
218.542,12.25,,43.673,,,,,,,,
218.694,12.25,,46.241,,,,,,,,
218.846,12.25,,48.604,,,,,,,,
218.999,12.25,,47.085,,,,,,,,
219.151,12.25,,42.817,,,,,,,,
219.304,12.25,,42.247,,,,,,,,
219.456,12.25,,44.662,,,,,,,,
219.608,12.25,,46.841,,,,,,,,
219.761,12.25,,47.608,,,,,,,,
219.913,12.25,,50.024,,,,,,,,
220.066,12.25,,50.534,,,,,,,,
220.218,12.25,,51.496,,,,,,,,
220.37,12.25,,53.061,,,,,,,,
220.523,12.25,,52.972,,,,,,,,
220.675,12.25,,51.708,,,,,,,,
220.828,12.25,,49.843,,,,,,,,
220.98,12.25,,49.635,,,,,,,,
221.132,12.25,,47.55,,,,,,,,
221.285,12.25,,46.824,,,,,,,,
221.437,12.25,,46.793,,,,,,,,
221.59,12.25,,47.782,,,,,,,,
221.742,12.25,,46.542,,,,,,,,
221.894,12.25,,44.75,,,,,,,,
222.047,12.25,,44.353,,,,,,,,
222.199,12.25,,45.249,,,,,,,,
222.352,12.25,,44.833,,,,,,,,
222.504,12.25,,40.957,,,,,,,,
222.656,12.25,,38.967,,,,,,,,
222.809,12.25,,39.982,,,,,,,,
222.961,12.25,,45.049,,,,,,,,
223.114,12.25,,46.143,,,,,,,,
223.266,12.25,,46.174,,,,,,,,
223.418,12.25,,44.987,,,,,,,,
223.571,12.25,,48.769,,,,,,,,
223.723,12.25,,50.414,,,,,,,,
223.876,12.25,,51.967,,,,,,,,
224.028,12.25,,52.51,,,,,,,,
224.18,12.25,,51.015,,,,,,,,
224.333,12.25,,48.459,,,,,,,,
224.485,12.25,,46.458,,,,,,,,
224.638,12.25,,49.645,,,,,,,,
224.79,12.25,,53.036,,,,,,,,
224.942,12.25,,55.983,,,,,,,,
225.095,12.25,,53.694,,,,,,,,
225.247,12.25,,51.127,,,,,,,,
225.4,12.25,,48.045,,,,,,,,
225.552,12.25,,47.805,,,,,,,,
225.704,12.25,,49.964,,,,,,,,
225.857,12.25,,51.652,,,,,,,,
226.009,12.25,,52.188,,,,,,,,
226.162,12.25,,47.162,,,,,,,,
226.314,12.25,,45.475,,,,,,,,
226.466,12.25,,48.048,,,,,,,,
226.619,12.25,,50.336,,,,,,,,
226.771,12.25,,49.698,,,,,,,,
226.924,12.25,,47.068,,,,,,,,
227.076,12.25,,47.764,,,,,,,,
227.228,12.25,,49.078,,,,,,,,
227.381,12.25,,54.863,,,,,,,,
227.533,12.25,,58.98,,,,,,,,
227.686,12.25,,58.799,,,,,,,,
227.838,12.25,,60.125,,,,,,,,
227.99,12.25,,61.136,,,,,,,,
228.143,12.25,,58.333,,,,,,,,
228.295,12.25,,51.521,,,,,,,,
228.448,12.25,,48.535,,,,,,,,
228.6,12.25,,53.129,,,,,,,,
228.752,12.25,,51.843,,,,,,,,
228.905,12.25,,50.061,,,,,,,,
229.057,12.25,,48.819,,,,,,,,
229.21,12.25,,50.58,,,,,,,,
229.362,12.25,,50.915,,,,,,,,
229.514,12.25,,49.773,,,,,,,,
229.667,12.25,,52.167,,,,,,,,
229.819,12.25,,52.518,,,,,,,,
229.972,12.25,,51.024,,,,,,,,
230.124,12.25,,47.139,,,,,,,,
230.276,12.25,,48.631,,,,,,,,
230.429,12.25,,49.627,,,,,,,,
230.581,12.25,,50.763,,,,,,,,
230.734,12.25,,47.87,,,,,,,,
230.886,12.25,,48.419,,,,,,,,
231.038,12.25,,45.728,,,,,,,,
231.191,12.25,,45.335,,,,,,,,
231.343,12.25,,43.373,,,,,,,,
231.496,12.25,,43.163,,,,,,,,
231.648,12.25,,42.061,,,,,,,,
231.8,12.25,,42.598,,,,,,,,
231.953,12.25,,44.44,,,,,,,,
232.105,12.25,,47.008,,,,,,,,
232.258,12.25,,49.427,,,,,,,,
232.41,12.25,,53.177,,,,,,,,
232.562,12.25,,53.833,,,,,,,,
232.715,12.25,,53.435,,,,,,,,
232.867,12.25,,52.175,,,,,,,,
233.02,12.25,,52.476,,,,,,,,
233.172,12.25,,51.281,,,,,,,,
233.324,12.25,,49.43,,,,,,,,
233.477,12.25,,49.894,,,,,,,,
233.629,12.25,,48.829,,,,,,,,
233.782,12.25,,46.993,,,,,,,,
233.934,12.25,,46.644,,,,,,,,
234.086,12.25,,50.999,,,,,,,,
234.239,12.25,,52.591,,,,,,,,
234.391,12.25,,53.487,,,,,,,,
234.544,12.25,,51.293,,,,,,,,
234.696,12.25,,52.433,,,,,,,,
234.848,12.25,,52.436,,,,,,,,
235.001,12.25,,52.582,,,,,,,,
235.153,12.25,,48.637,,,,,,,,
235.306,12.25,,44.256,,,,,,,,
235.458,12.25,,40.637,,,,,,,,
235.61,12.25,,40.953,,,,,,,,
235.763,12.25,,41.034,,,,,,,,
235.915,12.25,,41.63,,,,,,,,
236.068,12.25,,43.475,,,,,,,,
236.22,12.25,,47.238,,,,,,,,
236.372,12.25,,47.359,,,,,,,,
236.525,12.25,,45.068,,,,,,,,
236.677,12.25,,41.366,,,,,,,,
236.83,12.25,,42.628,,,,,,,,
236.982,12.25,,45.029,,,,,,,,
237.134,12.25,,45.507,,,,,,,,
237.287,12.25,,43.021,,,,,,,,
237.439,12.25,,41.349,,,,,,,,
237.592,12.25,,43.168,,,,,,,,
237.744,12.25,,47.911,,,,,,,,
237.896,12.25,,50.36,,,,,,,,
238.049,12.25,,49.017,,,,,,,,
238.201,12.25,,45.137,,,,,,,,
238.354,12.25,,46.028,,,,,,,,
238.506,12.25,,51.21,,,,,,,,
238.658,12.25,,54.671,,,,,,,,
238.811,12.25,,52.939,,,,,,,,
238.963,12.25,,48.474,,,,,,,,
239.116,12.25,,45.966,,,,,,,,
239.268,12.25,,46.86,,,,,,,,
239.42,12.25,,46.268,,,,,,,,
239.573,12.25,,44.6,,,,,,,,
239.725,12.25,,41.664,,,,,,,,
239.878,12.25,,40.651,,,,,,,,
240.03,12.25,,39.758,,,,,,,,
240.182,12.25,,42.215,,,,,,,,
240.335,12.25,,46.456,,,,,,,,
240.487,12.25,,49.441,,,,,,,,
240.64,12.25,,46.929,,,,,,,,
240.792,12.25,,41.137,,,,,,,,
240.944,12.25,,42.827,,,,,,,,
241.097,12.25,,47.964,,,,,,,,
241.249,12.25,,51.254,,,,,,,,
241.402,12.25,,47.821,,,,,,,,
241.554,12.25,,45.552,,,,,,,,
241.706,12.25,,48.249,,,,,,,,
241.859,12.25,,52.671,,,,,,,,
242.011,12.25,,55.775,,,,,,,,
242.164,12.25,,54.323,,,,,,,,
242.316,12.25,,53.906,,,,,,,,
242.468,12.25,,52.174,,,,,,,,
242.621,12.25,,51.435,,,,,,,,
242.773,12.25,,48.632,,,,,,,,
242.926,12.25,,46.632,,,,,,,,
243.078,12.25,,42.777,,,,,,,,
243.23,12.25,,42.416,,,,,,,,
243.383,12.25,,44.004,,,,,,,,
243.535,12.25,,49.021,,,,,,,,
243.688,12.25,,51.414,,,,,,,,
243.84,12.25,,51.317,,,,,,,,
243.992,12.25,,48.689,,,,,,,,
244.145,12.25,,46.35,,,,,,,,
244.297,12.25,,42.975,,,,,,,,
244.45,12.25,,43.395,,,,,,,,
244.602,12.25,,43.498,,,,,,,,
244.754,12.25,,39.617,,,,,,,,
244.907,12.25,,36.392,,,,,,,,
245.059,12.25,,35.596,,,,,,,,
245.212,12.25,,43.953,,,,,,,,
245.364,12.25,,50.112,,,,,,,,
245.516,12.25,,52.37,,,,,,,,
245.669,12.25,,49.504,,,,,,,,
245.821,12.25,,47.913,,,,,,,,
245.974,12.25,,48.868,,,,,,,,
246.126,12.25,,53.214,,,,,,,,
246.278,12.25,,52.947,,,,,,,,
246.431,12.25,,51.756,,,,,,,,
246.583,12.25,,47.229,,,,,,,,
246.736,12.25,,48.891,,,,,,,,
246.888,12.25,,49.787,,,,,,,,
247.04,12.25,,51.824,,,,,,,,
247.193,12.25,,49.865,,,,,,,,
247.345,12.25,,47.839,,,,,,,,
247.498,12.25,,47.787,,,,,,,,
247.65,12.25,,51.013,,,,,,,,
247.802,12.25,,54.716,,,,,,,,
247.955,12.25,,53.822,,,,,,,,
248.107,12.25,,50.297,,,,,,,,
248.26,12.25,,50.355,,,,,,,,
248.412,12.25,,51.496,,,,,,,,
248.564,12.25,,49.407,,,,,,,,
248.717,12.25,,46.78,,,,,,,,
248.869,12.25,,47.033,,,,,,,,
249.022,12.25,,50.019,,,,,,,,
249.174,12.25,,50.556,,,,,,,,
249.326,12.25,,51.595,,,,,,,,
249.479,12.25,,52.372,,,,,,,,
249.631,12.25,,53.089,,,,,,,,
249.784,12.25,,51.399,,,,,,,,
249.936,12.25,,47.633,,,,,,,,
250.088,12.25,,44.888,,,,,,,,
250.241,12.25,,41.511,,,,,,,,
250.393,12.25,,40.555,,,,,,,,
250.546,12.25,,40.82,,,,,,,,
250.698,12.25,,46.059,,,,,,,,
250.85,12.25,,52.447,,,,,,,,
251.003,12.25,,56.6,,,,,,,,
251.155,12.25,,58.018,,,,,,,,
251.308,12.25,,55.269,,,,,,,,
251.46,12.25,,54.078,,,,,,,,
251.612,12.25,,51.147,,,,,,,,
251.765,12.25,,50.551,,,,,,,,
251.917,12.25,,49.896,,,,,,,,
252.07,12.25,,50.689,,,,,,,,
252.222,12.25,,54.926,,,,,,,,
252.374,12.25,,55.018,,,,,,,,
252.527,12.25,,51.854,,,,,,,,
252.679,12.25,,48.807,,,,,,,,
252.832,12.25,,50.15,,,,,,,,
252.984,12.25,,51.703,,,,,,,,
253.136,12.25,,51.525,,,,,,,,
253.289,12.25,,50.082,,,,,,,,
253.441,12.25,,51.274,,,,,,,,
253.594,12.25,,53.959,,,,,,,,
253.746,12.25,,58.791,,,,,,,,
253.898,12.25,,61.656,,,,,,,,
254.051,12.25,,62.014,,,,,,,,
254.203,12.25,,59.577,,,,,,,,
254.356,12.25,,59.455,,,,,,,,
254.508,12.25,,56.886,,,,,,,,
254.66,12.25,,52.706,,,,,,,,
254.813,12.25,,46.681,,,,,,,,
254.965,12.25,,46.023,,,,,,,,
255.118,12.25,,51.098,,,,,,,,
255.27,12.25,,54.44,,,,,,,,
255.422,12.25,,55.217,,,,,,,,
255.575,12.25,,52.828,,,,,,,,
255.727,12.25,,51.576,,,,,,,,
255.88,12.25,,47.812,,,,,,,,
256.032,12.25,,47.562,,,,,,,,
256.184,12.25,,49.831,,,,,,,,
256.337,12.25,,51.802,,,,,,,,
256.489,12.25,,52.701,,,,,,,,
256.642,12.25,,55.268,,,,,,,,
256.794,12.25,,55.861,,,,,,,,
256.946,12.25,,53.67,,,,,,,,
257.099,12.25,,48.96,,,,,,,,
257.251,12.25,,47.37,,,,,,,,
257.404,12.25,,46.175,,,,,,,,
257.556,12.25,,45.34,,,,,,,,
257.708,12.25,,49.317,,,,,,,,
257.861,12.25,,50.514,,,,,,,,
258.013,12.25,,50.157,,,,,,,,
258.166,12.25,,46.975,,,,,,,,
258.318,12.25,,44.165,,,,,,,,
258.47,12.25,,45.358,,,,,,,,
258.623,12.25,,49.61,,,,,,,,
258.775,12.25,,56.7,,,,,,,,
258.928,12.25,,61.181,,,,,,,,
259.08,12.25,,59.807,,,,,,,,
259.232,12.25,,55.723,,,,,,,,
259.385,12.25,,48.319,,,,,,,,
259.537,12.25,,49.019,,,,,,,,
259.69,12.25,,51.451,,,,,,,,
259.842,12.25,,57.483,,,,,,,,
259.994,12.25,,53.997,,,,,,,,
260.147,12.25,,51.012,,,,,,,,
260.299,12.25,,47.49,,,,,,,,
260.452,12.25,,47.143,,,,,,,,
260.604,12.25,,47.139,,,,,,,,
260.756,12.25,,47.553,,,,,,,,
260.909,12.25,,51.333,,,,,,,,
261.061,12.25,,56.295,,,,,,,,
261.214,12.25,,56.178,,,,,,,,
261.366,12.25,,53.739,,,,,,,,
261.518,12.25,,48.417,,,,,,,,
261.671,12.25,,48.243,,,,,,,,
261.823,12.25,,49.738,,,,,,,,
261.976,12.25,,52.127,,,,,,,,
262.128,12.25,,52.786,,,,,,,,
262.28,12.25,,51.243,,,,,,,,
262.433,12.25,,47.598,,,,,,,,
262.585,12.25,,47.716,,,,,,,,
262.738,12.25,,46.724,,,,,,,,
262.89,12.25,,50.189,,,,,,,,
263.042,12.25,,50.311,,,,,,,,
263.195,12.25,,51.154,,,,,,,,
263.347,12.25,,50.612,,,,,,,,
263.5,12.25,,50.494,,,,,,,,
263.652,12.25,,50.046,,,,,,,,
263.804,12.25,,49.988,,,,,,,,
263.957,12.25,,51.363,,,,,,,,
264.109,12.25,,53.899,,,,,,,,
264.262,12.25,,51.151,,,,,,,,
264.414,12.25,,45.0,,,,,,,,
264.566,12.25,,40.422,,,,,,,,
264.719,12.25,,40.299,,,,,,,,
264.871,12.25,,43.525,,,,,,,,
265.024,12.25,,44.323,,,,,,,,
265.176,12.25,,47.072,,,,,,,,
265.328,12.25,,51.616,,,,,,,,
265.481,12.25,,55.741,,,,,,,,
265.633,12.25,,54.069,,,,,,,,
265.786,12.25,,48.99,,,,,,,,
265.938,12.25,,46.933,,,,,,,,
266.09,12.25,,46.63,,,,,,,,
266.243,12.25,,47.883,,,,,,,,
266.395,12.25,,48.839,,,,,,,,
266.548,12.25,,48.591,,,,,,,,
266.7,12.25,,45.187,,,,,,,,
266.852,12.25,,42.439,,,,,,,,
267.005,12.25,,42.09,,,,,,,,
267.157,12.25,,45.795,,,,,,,,
267.31,12.25,,51.764,,,,,,,,
267.462,12.25,,54.867,,,,,,,,
267.614,12.25,,51.788,,,,,,,,
267.767,12.25,,45.524,,,,,,,,
267.919,12.25,,46.115,,,,,,,,
268.072,12.25,,49.251,,,,,,,,
268.224,12.25,,48.534,,,,,,,,
268.376,12.25,,48.619,,,,,,,,
268.529,12.25,,48.325,,,,,,,,
268.681,12.25,,47.193,,,,,,,,
268.834,12.25,,42.566,,,,,,,,
268.986,12.25,,42.922,,,,,,,,
269.138,12.25,,47.458,,,,,,,,
269.291,12.25,,49.744,,,,,,,,
269.443,12.25,,53.629,,,,,,,,
269.596,12.25,,57.393,,,,,,,,
269.748,12.25,,60.669,,,,,,,,
269.9,12.25,,57.021,,,,,,,,
270.053,12.25,,52.543,,,,,,,,
270.205,12.25,,48.72,,,,,,,,
270.358,12.25,,51.053,,,,,,,,
270.51,12.25,,50.648,,,,,,,,
270.662,12.25,,51.304,,,,,,,,
270.815,12.25,,50.883,,,,,,,,
270.967,12.25,,54.015,,,,,,,,
271.12,12.25,,59.503,,,,,,,,
271.272,12.25,,57.642,,,,,,,,
271.424,12.25,,54.738,,,,,,,,
271.577,12.25,,49.367,,,,,,,,
271.729,12.25,,47.971,,,,,,,,
271.882,12.25,,47.614,,,,,,,,
272.034,12.25,,49.996,,,,,,,,
272.186,12.25,,49.799,,,,,,,,
272.339,12.25,,48.784,,,,,,,,
272.491,12.25,,48.429,,,,,,,,
272.644,12.25,,52.308,,,,,,,,
272.796,12.25,,52.843,,,,,,,,
272.948,12.25,,48.786,,,,,,,,
273.101,12.25,,45.054,,,,,,,,
273.253,12.25,,45.537,,,,,,,,
273.406,12.25,,46.491,,,,,,,,
273.558,12.25,,46.191,,,,,,,,
273.71,12.25,,47.864,,,,,,,,
273.863,12.25,,47.388,,,,,,,,
274.015,12.25,,47.19,,,,,,,,
274.168,12.25,,43.606,,,,,,,,
274.32,12.25,,42.992,,,,,,,,
274.472,12.25,,43.808,,,,,,,,
274.625,12.25,,45.482,,,,,,,,
