DEPTH,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
179.984,12.25,,55.541,,,,,,,
180.137,12.25,,55.753,,,,,,,
180.289,12.25,,53.883,,,,,,,
180.442,12.25,,50.564,,,,,,,
180.594,12.25,,47.407,,,,,,,
180.746,12.25,,46.199,,,,,,,
180.899,12.25,,46.474,,,,,,,
181.051,12.25,,47.202,,,,,,,
181.204,12.25,,47.698,,,,,,,
181.356,12.25,,48.824,,,,,,,
181.508,12.25,,50.789,,,,,,,
181.661,12.25,,49.686,,,,,,,
181.813,12.25,,48.04,,,,,,,
181.966,12.25,,46.298,,,,,,,
182.118,12.25,,46.434,,,,,,,
182.27,12.25,,47.779,,,,,,,
182.423,12.25,,48.272,,,,,,,
182.575,12.25,,47.04,,,,,,,
182.728,12.25,,42.655,,,,,,,
182.88,12.25,,37.48,,,,,,,
183.032,12.25,,37.073,,,,,,,
183.185,12.25,,42.643,,,,,,,
183.337,12.25,,50.248,,,,,,,
183.49,12.25,,55.103,,,,,,,
183.642,12.25,,55.751,,,,,,,
183.794,12.25,,54.746,,,,,,,
183.947,12.25,,52.649,,,,,,,
184.099,12.25,,51.831,,,,,,,
184.252,12.25,,52.859,,,,,,,
184.404,12.25,,53.701,,,,,,,
184.556,12.25,,50.379,,,,,,,
184.709,12.25,,48.846,,,,,,,
184.861,12.25,,49.834,,,,,,,
185.014,12.25,,50.324,,,,,,,
185.166,12.25,,48.487,,,,,,,
185.318,12.25,,46.331,,,,,,,
185.471,12.25,,46.87,,,,,,,
185.623,12.25,,46.513,,,,,,,
185.776,12.25,,44.544,,,,,,,
185.928,12.25,,42.712,,,,,,,
186.08,12.25,,41.898,,,,,,,
186.233,12.25,,44.918,,,,,,,
186.385,12.25,,48.994,,,,,,,
186.538,12.25,,48.842,,,,,,,
186.69,12.25,,49.693,,,,,,,
186.842,12.25,,52.875,,,,,,,
186.995,12.25,,59.247,,,,,,,
187.147,12.25,,61.249,,,,,,,
187.3,12.25,,56.286,,,,,,,
187.452,12.25,,49.997,,,,,,,
187.604,12.25,,44.826,,,,,,,
187.757,12.25,,44.132,,,,,,,
187.909,12.25,,44.124,,,,,,,
188.062,12.25,,45.794,,,,,,,
188.214,12.25,,48.341,,,,,,,
188.366,12.25,,50.345,,,,,,,
188.519,12.25,,53.286,,,,,,,
188.671,12.25,,55.719,,,,,,,
188.824,12.25,,55.63,,,,,,,
188.976,12.25,,51.279,,,,,,,
189.128,12.25,,44.943,,,,,,,
189.281,12.25,,40.032,,,,,,,
189.433,12.25,,37.958,,,,,,,
189.586,12.25,,42.266,,,,,,,
189.738,12.25,,48.128,,,,,,,
189.89,12.25,,50.016,,,,,,,
190.043,12.25,,50.288,,,,,,,
190.195,12.25,,53.077,,,,,,,
190.348,12.25,,58.342,,,,,,,
190.5,12.25,,59.472,,,,,,,
190.652,12.25,,56.826,,,,,,,
190.805,12.25,,52.319,,,,,,,
190.957,12.25,,48.929,,,,,,,
191.11,12.25,,50.846,,,,,,,
191.262,12.25,,53.895,,,,,,,
191.414,12.25,,52.691,,,,,,,
191.567,12.25,,47.946,,,,,,,
191.719,12.25,,44.791,,,,,,,
191.872,12.25,,44.855,,,,,,,
192.024,12.25,,47.537,,,,,,,
192.176,12.25,,50.567,,,,,,,
192.329,12.25,,52.404,,,,,,,
192.481,12.25,,50.468,,,,,,,
192.634,12.25,,48.934,,,,,,,
192.786,12.25,,47.909,,,,,,,
192.938,12.25,,44.378,,,,,,,
193.091,12.25,,40.18,,,,,,,
193.243,12.25,,37.565,,,,,,,
193.396,12.25,,39.302,,,,,,,
193.548,12.25,,43.452,,,,,,,
193.7,12.25,,44.951,,,,,,,
193.853,12.25,,45.096,,,,,,,
194.005,12.25,,45.764,,,,,,,
194.158,12.25,,48.635,,,,,,,
194.31,12.25,,50.798,,,,,,,
194.462,12.25,,46.451,,,,,,,
194.615,12.25,,42.145,,,,,,,
194.767,12.25,,42.916,,,,,,,
194.92,12.25,,46.274,,,,,,,
195.072,12.25,,49.771,,,,,,,
195.224,12.25,,48.19,,,,,,,
195.377,12.25,,43.73,,,,,,,
195.529,12.25,,39.776,,,,,,,
195.682,12.25,,42.564,,,,,,,
195.834,12.25,,50.877,,,,,,,
195.986,12.25,,54.912,,,,,,,
196.139,12.25,,51.593,,,,,,,
196.291,12.25,,48.943,,,,,,,
196.444,12.25,,48.618,,,,,,,
196.596,12.25,,50.263,,,,,,,
196.748,12.25,,49.688,,,,,,,
196.901,12.25,,48.114,,,,,,,
197.053,12.25,,46.877,,,,,,,
197.206,12.25,,43.681,,,,,,,
197.358,12.25,,39.309,,,,,,,
197.51,12.25,,34.927,,,,,,,
197.663,12.25,,31.844,,,,,,,
197.815,12.25,,32.885,,,,,,,
197.968,12.25,,35.892,,,,,,,
198.12,12.25,,38.607,,,,,,,
198.272,12.25,,40.185,,,,,,,
198.425,12.25,,40.726,,,,,,,
198.577,12.25,,40.941,,,,,,,
198.73,12.25,,42.373,,,,,,,
198.882,12.25,,44.859,,,,,,,
199.034,12.25,,45.896,,,,,,,
199.187,12.25,,45.484,,,,,,,
199.339,12.25,,45.0,,,,,,,
199.492,12.25,,44.066,,,,,,,
199.644,12.25,,42.33,,,,,,,
199.796,12.25,,42.706,,,,,,,
199.949,12.25,,43.882,,,,,,,
200.101,12.25,,42.624,,,,,,,
200.254,12.25,,38.912,,,,,,,
200.406,12.25,,38.665,,,,,,,
200.558,12.25,,38.25,,,,,,,
200.711,12.25,,35.873,,,,,,,
200.863,12.25,,33.481,,,,,,,
201.016,12.25,,35.47,,,,,,,
201.168,12.25,,38.308,,,,,,,
201.32,12.25,,41.026,,,,,,,
201.473,12.25,,44.377,,,,,,,
201.625,12.25,,45.874,,,,,,,
201.778,12.25,,46.335,,,,,,,
201.93,12.25,,46.159,,,,,,,
202.082,12.25,,43.655,,,,,,,
202.235,12.25,,39.465,,,,,,,
202.387,12.25,,40.166,,,,,,,
202.54,12.25,,47.002,,,,,,,
202.692,12.25,,53.994,,,,,,,
202.844,12.25,,55.37,,,,,,,
202.997,12.25,,52.886,,,,,,,
203.149,12.25,,50.325,,,,,,,
203.302,12.25,,50.262,,,,,,,
203.454,12.25,,51.396,,,,,,,
203.606,12.25,,51.567,,,,,,,
203.759,12.25,,49.854,,,,,,,
203.911,12.25,,47.398,,,,,,,
204.064,12.25,,44.073,,,,,,,
204.216,12.25,,40.919,,,,,,,
204.368,12.25,,41.838,,,,,,,
204.521,12.25,,48.17,,,,,,,
204.673,12.25,,53.992,,,,,,,
204.826,12.25,,54.017,,,,,,,
204.978,12.25,,51.325,,,,,,,
205.13,12.25,,47.547,,,,,,,
205.283,12.25,,45.019,,,,,,,
205.435,12.25,,43.37,,,,,,,
205.588,12.25,,43.07,,,,,,,
205.74,12.25,,43.03,,,,,,,
205.892,12.25,,43.649,,,,,,,
206.045,12.25,,45.811,,,,,,,
206.197,12.25,,48.127,,,,,,,
206.35,12.25,,47.668,,,,,,,
206.502,12.25,,43.674,,,,,,,
206.654,12.25,,39.788,,,,,,,
206.807,12.25,,39.276,,,,,,,
206.959,12.25,,43.885,,,,,,,
207.112,12.25,,47.199,,,,,,,
207.264,12.25,,45.63,,,,,,,
207.416,12.25,,41.043,,,,,,,
207.569,12.25,,38.282,,,,,,,
207.721,12.25,,41.282,,,,,,,
207.874,12.25,,45.55,,,,,,,
208.026,12.25,,49.293,,,,,,,
208.178,12.25,,49.387,,,,,,,
208.331,12.25,,49.089,,,,,,,
208.483,12.25,,51.441,,,,,,,
208.636,12.25,,52.717,,,,,,,
208.788,12.25,,52.396,,,,,,,
208.94,12.25,,49.235,,,,,,,
209.093,12.25,,45.778,,,,,,,
209.245,12.25,,45.368,,,,,,,
209.398,12.25,,46.497,,,,,,,
209.55,12.25,,44.55,,,,,,,
209.702,12.25,,39.93,,,,,,,
209.855,12.25,,34.912,,,,,,,
210.007,12.25,,35.191,,,,,,,
210.16,12.25,,36.561,,,,,,,
210.312,12.25,,41.552,,,,,,,
210.464,12.25,,47.772,,,,,,,
210.617,12.25,,50.397,,,,,,,
210.769,12.25,,48.379,,,,,,,
210.922,12.25,,44.973,,,,,,,
211.074,12.25,,44.873,,,,,,,
211.226,12.25,,46.983,,,,,,,
211.379,12.25,,48.745,,,,,,,
211.531,12.25,,46.084,,,,,,,
211.684,12.25,,42.577,,,,,,,
211.836,12.25,,41.768,,,,,,,
211.988,12.25,,45.647,,,,,,,
212.141,12.25,,49.47,,,,,,,
212.293,12.25,,52.637,,,,,,,
212.446,12.25,,54.914,,,,,,,
212.598,12.25,,54.128,,,,,,,
212.75,12.25,,49.697,,,,,,,
212.903,12.25,,47.078,,,,,,,
213.055,12.25,,48.584,,,,,,,
213.208,12.25,,50.882,,,,,,,
213.36,12.25,,50.51,,,,,,,
213.512,12.25,,48.675,,,,,,,
213.665,12.25,,48.577,,,,,,,
213.817,12.25,,48.375,,,,,,,
213.97,12.25,,46.962,,,,,,,
214.122,12.25,,44.519,,,,,,,
214.274,12.25,,45.247,,,,,,,
214.427,12.25,,47.77,,,,,,,
214.579,12.25,,50.265,,,,,,,
214.732,12.25,,49.419,,,,,,,
214.884,12.25,,47.515,,,,,,,
215.036,12.25,,48.264,,,,,,,
215.189,12.25,,52.622,,,,,,,
215.341,12.25,,58.683,,,,,,,
215.494,12.25,,60.439,,,,,,,
215.646,12.25,,57.716,,,,,,,
215.798,12.25,,54.438,,,,,,,
215.951,12.25,,51.416,,,,,,,
216.103,12.25,,48.256,,,,,,,
216.256,12.25,,44.038,,,,,,,
216.408,12.25,,41.184,,,,,,,
216.56,12.25,,44.929,,,,,,,
216.713,12.25,,50.717,,,,,,,
216.865,12.25,,53.179,,,,,,,
217.018,12.25,,50.931,,,,,,,
217.17,12.25,,48.014,,,,,,,
217.322,12.25,,47.553,,,,,,,
217.475,12.25,,43.913,,,,,,,
217.627,12.25,,39.714,,,,,,,
217.78,12.25,,37.56,,,,,,,
217.932,12.25,,41.151,,,,,,,
218.084,12.25,,44.553,,,,,,,
218.237,12.25,,45.331,,,,,,,
218.389,12.25,,44.042,,,,,,,
218.542,12.25,,43.654,,,,,,,
218.694,12.25,,48.122,,,,,,,
218.846,12.25,,52.008,,,,,,,
218.999,12.25,,52.942,,,,,,,
219.151,12.25,,50.579,,,,,,,
219.304,12.25,,47.582,,,,,,,
219.456,12.25,,44.815,,,,,,,
219.608,12.25,,40.488,,,,,,,
219.761,12.25,,37.06,,,,,,,
219.913,12.25,,40.49,,,,,,,
220.066,12.25,,45.449,,,,,,,
220.218,12.25,,48.453,,,,,,,
220.37,12.25,,48.275,,,,,,,
220.523,12.25,,48.105,,,,,,,
220.675,12.25,,48.835,,,,,,,
220.828,12.25,,46.607,,,,,,,
220.98,12.25,,43.806,,,,,,,
221.132,12.25,,44.519,,,,,,,
221.285,12.25,,47.005,,,,,,,
221.437,12.25,,48.441,,,,,,,
221.59,12.25,,48.105,,,,,,,
221.742,12.25,,50.632,,,,,,,
221.894,12.25,,54.521,,,,,,,
222.047,12.25,,53.822,,,,,,,
222.199,12.25,,49.357,,,,,,,
222.352,12.25,,47.213,,,,,,,
222.504,12.25,,49.773,,,,,,,
222.656,12.25,,52.185,,,,,,,
222.809,12.25,,51.24,,,,,,,
222.961,12.25,,50.097,,,,,,,
223.114,12.25,,50.156,,,,,,,
223.266,12.25,,50.811,,,,,,,
223.418,12.25,,49.849,,,,,,,
223.571,12.25,,48.393,,,,,,,
223.723,12.25,,49.196,,,,,,,
223.876,12.25,,50.791,,,,,,,
224.028,12.25,,51.045,,,,,,,
224.18,12.25,,50.722,,,,,,,
224.333,12.25,,50.887,,,,,,,
224.485,12.25,,51.38,,,,,,,
224.638,12.25,,51.721,,,,,,,
224.79,12.25,,50.812,,,,,,,
224.942,12.25,,48.651,,,,,,,
225.095,12.25,,44.607,,,,,,,
225.247,12.25,,42.875,,,,,,,
225.4,12.25,,43.353,,,,,,,
225.552,12.25,,47.218,,,,,,,
225.704,12.25,,48.963,,,,,,,
225.857,12.25,,49.378,,,,,,,
226.009,12.25,,47.806,,,,,,,
226.162,12.25,,49.42,,,,,,,
226.314,12.25,,53.293,,,,,,,
226.466,12.25,,53.867,,,,,,,
226.619,12.25,,51.458,,,,,,,
226.771,12.25,,47.481,,,,,,,
226.924,12.25,,45.713,,,,,,,
227.076,12.25,,45.008,,,,,,,
227.228,12.25,,45.819,,,,,,,
227.381,12.25,,47.484,,,,,,,
227.533,12.25,,49.765,,,,,,,
227.686,12.25,,51.081,,,,,,,
227.838,12.25,,51.5,,,,,,,
227.99,12.25,,52.464,,,,,,,
228.143,12.25,,57.465,,,,,,,
228.295,12.25,,60.226,,,,,,,
228.448,12.25,,58.337,,,,,,,
228.6,12.25,,51.057,,,,,,,
228.752,12.25,,45.563,,,,,,,
228.905,12.25,,44.666,,,,,,,
229.057,12.25,,45.951,,,,,,,
229.21,12.25,,49.945,,,,,,,
229.362,12.25,,55.179,,,,,,,
229.514,12.25,,57.429,,,,,,,
229.667,12.25,,59.73,,,,,,,
229.819,12.25,,58.965,,,,,,,
229.972,12.25,,56.067,,,,,,,
230.124,12.25,,52.236,,,,,,,
230.276,12.25,,50.949,,,,,,,
230.429,12.25,,53.883,,,,,,,
230.581,12.25,,56.199,,,,,,,
230.734,12.25,,55.308,,,,,,,
230.886,12.25,,53.485,,,,,,,
231.038,12.25,,52.788,,,,,,,
231.191,12.25,,52.965,,,,,,,
231.343,12.25,,52.8,,,,,,,
231.496,12.25,,48.884,,,,,,,
231.648,12.25,,45.08,,,,,,,
231.8,12.25,,42.371,,,,,,,
231.953,12.25,,42.483,,,,,,,
232.105,12.25,,45.88,,,,,,,
232.258,12.25,,50.183,,,,,,,
232.41,12.25,,50.822,,,,,,,
232.562,12.25,,45.691,,,,,,,
232.715,12.25,,45.093,,,,,,,
232.867,12.25,,48.094,,,,,,,
233.02,12.25,,49.992,,,,,,,
233.172,12.25,,46.911,,,,,,,
233.324,12.25,,46.813,,,,,,,
233.477,12.25,,52.29,,,,,,,
233.629,12.25,,56.67,,,,,,,
233.782,12.25,,58.918,,,,,,,
233.934,12.25,,60.035,,,,,,,
234.086,12.25,,59.849,,,,,,,
234.239,12.25,,57.145,,,,,,,
234.391,12.25,,52.88,,,,,,,
234.544,12.25,,49.481,,,,,,,
234.696,12.25,,48.346,,,,,,,
234.848,12.25,,49.201,,,,,,,
235.001,12.25,,50.194,,,,,,,
235.153,12.25,,48.074,,,,,,,
235.306,12.25,,46.716,,,,,,,
235.458,12.25,,47.461,,,,,,,
235.61,12.25,,49.927,,,,,,,
235.763,12.25,,50.847,,,,,,,
235.915,12.25,,51.805,,,,,,,
236.068,12.25,,52.095,,,,,,,
236.22,12.25,,49.915,,,,,,,
236.372,12.25,,47.005,,,,,,,
236.525,12.25,,44.266,,,,,,,
236.677,12.25,,43.375,,,,,,,
236.83,12.25,,43.567,,,,,,,
236.982,12.25,,45.887,,,,,,,
237.134,12.25,,47.464,,,,,,,
237.287,12.25,,48.569,,,,,,,
237.439,12.25,,49.496,,,,,,,
237.592,12.25,,50.453,,,,,,,
237.744,12.25,,49.838,,,,,,,
237.896,12.25,,47.94,,,,,,,
238.049,12.25,,49.531,,,,,,,
238.201,12.25,,52.002,,,,,,,
238.354,12.25,,52.811,,,,,,,
238.506,12.25,,48.924,,,,,,,
238.658,12.25,,44.596,,,,,,,
238.811,12.25,,43.808,,,,,,,
238.963,12.25,,46.015,,,,,,,
239.116,12.25,,48.359,,,,,,,
239.268,12.25,,50.179,,,,,,,
239.42,12.25,,56.401,,,,,,,
239.573,12.25,,64.495,,,,,,,
239.725,12.25,,65.631,,,,,,,
239.878,12.25,,60.248,,,,,,,
240.03,12.25,,53.716,,,,,,,
240.182,12.25,,54.886,,,,,,,
240.335,12.25,,56.702,,,,,,,
240.487,12.25,,56.253,,,,,,,
240.64,12.25,,54.021,,,,,,,
240.792,12.25,,51.746,,,,,,,
240.944,12.25,,50.42,,,,,,,
241.097,12.25,,50.128,,,,,,,
241.249,12.25,,51.724,,,,,,,
241.402,12.25,,52.548,,,,,,,
241.554,12.25,,52.693,,,,,,,
241.706,12.25,,54.144,,,,,,,
241.859,12.25,,56.07,,,,,,,
242.011,12.25,,56.538,,,,,,,
242.164,12.25,,56.272,,,,,,,
242.316,12.25,,57.154,,,,,,,
242.468,12.25,,57.516,,,,,,,
242.621,12.25,,54.662,,,,,,,
242.773,12.25,,53.681,,,,,,,
242.926,12.25,,55.259,,,,,,,
243.078,12.25,,57.824,,,,,,,
243.23,12.25,,59.083,,,,,,,
243.383,12.25,,58.487,,,,,,,
243.535,12.25,,57.925,,,,,,,
243.688,12.25,,59.069,,,,,,,
243.84,12.25,,60.641,,,,,,,
243.992,12.25,,59.116,,,,,,,
244.145,12.25,,54.249,,,,,,,
244.297,12.25,,48.003,,,,,,,
244.45,12.25,,44.252,,,,,,,
244.602,12.25,,41.851,,,,,,,
244.754,12.25,,42.012,,,,,,,
244.907,12.25,,45.685,,,,,,,
245.059,12.25,,51.358,,,,,,,
245.212,12.25,,54.15,,,,,,,
245.364,12.25,,50.425,,,,,,,
245.516,12.25,,43.679,,,,,,,
245.669,12.25,,38.812,,,,,,,
245.821,12.25,,38.858,,,,,,,
245.974,12.25,,42.133,,,,,,,
246.126,12.25,,45.614,,,,,,,
246.278,12.25,,46.457,,,,,,,
246.431,12.25,,44.498,,,,,,,
246.583,12.25,,44.073,,,,,,,
246.736,12.25,,45.251,,,,,,,
246.888,12.25,,45.472,,,,,,,
247.04,12.25,,45.136,,,,,,,
247.193,12.25,,46.476,,,,,,,
247.345,12.25,,51.285,,,,,,,
247.498,12.25,,53.999,,,,,,,
247.65,12.25,,52.847,,,,,,,
247.802,12.25,,47.581,,,,,,,
247.955,12.25,,46.322,,,,,,,
248.107,12.25,,49.626,,,,,,,
248.26,12.25,,51.532,,,,,,,
248.412,12.25,,49.193,,,,,,,
248.564,12.25,,43.892,,,,,,,
248.717,12.25,,42.452,,,,,,,
248.869,12.25,,45.423,,,,,,,
249.022,12.25,,52.852,,,,,,,
249.174,12.25,,58.716,,,,,,,
249.326,12.25,,57.782,,,,,,,
249.479,12.25,,53.271,,,,,,,
249.631,12.25,,50.889,,,,,,,
249.784,12.25,,53.2,,,,,,,
249.936,12.25,,54.483,,,,,,,
250.088,12.25,,52.659,,,,,,,
250.241,12.25,,51.761,,,,,,,
250.393,12.25,,53.645,,,,,,,
250.546,12.25,,55.879,,,,,,,
250.698,12.25,,55.422,,,,,,,
250.85,12.25,,53.889,,,,,,,
251.003,12.25,,54.893,,,,,,,
251.155,12.25,,55.754,,,,,,,
251.308,12.25,,54.063,,,,,,,
251.46,12.25,,51.775,,,,,,,
251.612,12.25,,50.136,,,,,,,
251.765,12.25,,49.566,,,,,,,
251.917,12.25,,51.318,,,,,,,
252.07,12.25,,52.732,,,,,,,
252.222,12.25,,53.349,,,,,,,
252.374,12.25,,54.046,,,,,,,
252.527,12.25,,55.781,,,,,,,
252.679,12.25,,59.056,,,,,,,
252.832,12.25,,59.21,,,,,,,
252.984,12.25,,56.034,,,,,,,
253.136,12.25,,51.969,,,,,,,
253.289,12.25,,48.431,,,,,,,
253.441,12.25,,45.083,,,,,,,
253.594,12.25,,41.989,,,,,,,
253.746,12.25,,41.105,,,,,,,
253.898,12.25,,43.822,,,,,,,
254.051,12.25,,48.898,,,,,,,
254.203,12.25,,55.007,,,,,,,
254.356,12.25,,59.171,,,,,,,
254.508,12.25,,60.694,,,,,,,
254.66,12.25,,59.846,,,,,,,
254.813,12.25,,56.769,,,,,,,
254.965,12.25,,53.971,,,,,,,
255.118,12.25,,51.2,,,,,,,
255.27,12.25,,51.64,,,,,,,
255.422,12.25,,53.776,,,,,,,
255.575,12.25,,56.383,,,,,,,
255.727,12.25,,56.745,,,,,,,
255.88,12.25,,54.06,,,,,,,
256.032,12.25,,51.892,,,,,,,
256.184,12.25,,53.947,,,,,,,
256.337,12.25,,56.063,,,,,,,
256.489,12.25,,54.208,,,,,,,
256.642,12.25,,51.517,,,,,,,
256.794,12.25,,50.174,,,,,,,
256.946,12.25,,48.784,,,,,,,
257.099,12.25,,47.422,,,,,,,
257.251,12.25,,47.068,,,,,,,
257.404,12.25,,51.93,,,,,,,
257.556,12.25,,58.33,,,,,,,
257.708,12.25,,59.757,,,,,,,
257.861,12.25,,53.585,,,,,,,
258.013,12.25,,44.527,,,,,,,
258.166,12.25,,41.013,,,,,,,
258.318,12.25,,43.622,,,,,,,
258.47,12.25,,45.172,,,,,,,
258.623,12.25,,44.766,,,,,,,
258.775,12.25,,45.325,,,,,,,
258.928,12.25,,51.182,,,,,,,
259.08,12.25,,56.833,,,,,,,
259.232,12.25,,59.557,,,,,,,
259.385,12.25,,57.485,,,,,,,
259.537,12.25,,53.675,,,,,,,
259.69,12.25,,47.797,,,,,,,
259.842,12.25,,42.155,,,,,,,
259.994,12.25,,40.786,,,,,,,
260.147,12.25,,44.449,,,,,,,
260.299,12.25,,50.635,,,,,,,
260.452,12.25,,53.273,,,,,,,
260.604,12.25,,50.907,,,,,,,
260.756,12.25,,47.177,,,,,,,
260.909,12.25,,46.207,,,,,,,
261.061,12.25,,48.129,,,,,,,
261.214,12.25,,50.9,,,,,,,
261.366,12.25,,54.135,,,,,,,
261.518,12.25,,54.024,,,,,,,
261.671,12.25,,49.191,,,,,,,
261.823,12.25,,43.385,,,,,,,
261.976,12.25,,42.823,,,,,,,
262.128,12.25,,49.069,,,,,,,
262.28,12.25,,54.036,,,,,,,
262.433,12.25,,54.609,,,,,,,
262.585,12.25,,52.153,,,,,,,
262.738,12.25,,50.235,,,,,,,
262.89,12.25,,49.907,,,,,,,
263.042,12.25,,50.867,,,,,,,
263.195,12.25,,53.044,,,,,,,
263.347,12.25,,56.832,,,,,,,
263.5,12.25,,60.15,,,,,,,
263.652,12.25,,62.235,,,,,,,
263.804,12.25,,61.464,,,,,,,
263.957,12.25,,59.141,,,,,,,
264.109,12.25,,54.039,,,,,,,
264.262,12.25,,48.173,,,,,,,
264.414,12.25,,43.165,,,,,,,
264.566,12.25,,43.169,,,,,,,
264.719,12.25,,47.193,,,,,,,
264.871,12.25,,50.391,,,,,,,
265.024,12.25,,49.459,,,,,,,
265.176,12.25,,49.872,,,,,,,
265.328,12.25,,50.405,,,,,,,
265.481,12.25,,49.73,,,,,,,
265.633,12.25,,46.333,,,,,,,
265.786,12.25,,41.828,,,,,,,
265.938,12.25,,42.473,,,,,,,
266.09,12.25,,46.743,,,,,,,
266.243,12.25,,54.616,,,,,,,
266.395,12.25,,58.689,,,,,,,
266.548,12.25,,56.222,,,,,,,
266.7,12.25,,49.687,,,,,,,
266.852,12.25,,46.033,,,,,,,
267.005,12.25,,43.988,,,,,,,
267.157,12.25,,42.782,,,,,,,
267.31,12.25,,41.964,,,,,,,
267.462,12.25,,42.586,,,,,,,
267.614,12.25,,43.5,,,,,,,
267.767,12.25,,42.538,,,,,,,
267.919,12.25,,40.885,,,,,,,
268.072,12.25,,44.679,,,,,,,
268.224,12.25,,49.597,,,,,,,
268.376,12.25,,51.833,,,,,,,
268.529,12.25,,47.438,,,,,,,
268.681,12.25,,44.917,,,,,,,
268.834,12.25,,46.674,,,,,,,
268.986,12.25,,49.783,,,,,,,
269.138,12.25,,52.16,,,,,,,
269.291,12.25,,53.989,,,,,,,
269.443,12.25,,52.955,,,,,,,
269.596,12.25,,52.424,,,,,,,
269.748,12.25,,52.568,,,,,,,
269.9,12.25,,54.44,,,,,,,
270.053,12.25,,55.669,,,,,,,
270.205,12.25,,54.189,,,,,,,
270.358,12.25,,55.877,,,,,,,
270.51,12.25,,57.077,,,,,,,
270.662,12.25,,58.637,,,,,,,
270.815,12.25,,56.242,,,,,,,
270.967,12.25,,48.329,,,,,,,
271.12,12.25,,39.329,,,,,,,
271.272,12.25,,34.446,,,,,,,
271.424,12.25,,36.824,,,,,,,
271.577,12.25,,42.952,,,,,,,
271.729,12.25,,45.715,,,,,,,
271.882,12.25,,45.322,,,,,,,
272.034,12.25,,44.12,,,,,,,
272.186,12.25,,46.363,,,,,,,
272.339,12.25,,50.824,,,,,,,
272.491,12.25,,55.325,,,,,,,
272.644,12.25,,55.386,,,,,,,
272.796,12.25,,51.591,,,,,,,
272.948,12.25,,47.087,,,,,,,
273.101,12.25,,46.979,,,,,,,
273.253,12.25,,48.229,,,,,,,
273.406,12.25,,47.86,,,,,,,
273.558,12.25,,47.478,,,,,,,
273.71,12.25,,48.541,,,,,,,
273.863,12.25,,51.119,,,,,,,
274.015,12.25,,51.353,,,,,,,
274.168,12.25,,47.946,,,,,,,
274.32,12.25,,45.901,,,,,,,
274.472,12.25,,44.852,,,,,,,
274.625,12.25,,44.917,,,,,,,
274.777,12.25,,43.474,,,,,,,
274.93,12.25,,40.5,,,,,,,
275.082,12.25,,38.981,,,,,,,
275.234,12.25,,38.332,,,,,,,
275.387,12.25,,41.096,,,,,,,
275.539,12.25,,45.821,,,,,,,
275.692,12.25,,48.861,,,,,,,
275.844,12.25,,49.466,,,,,,,
275.996,12.25,,46.927,,,,,,,
276.149,12.25,,45.625,,,,,,,
276.301,12.25,,44.048,,,,,,,
276.454,12.25,,43.025,,,,,,,
276.606,12.25,,41.506,,,,,,,
276.758,12.25,,39.855,,,,,,,
276.911,12.25,,39.231,,,,,,,
277.063,12.25,,38.422,,,,,,,
277.216,12.25,,35.55,,,,,,,
277.368,12.25,,30.081,,,,,,,
277.52,12.25,,27.634,,,,,,,
277.673,12.25,,30.206,,,,,,,
277.825,12.25,,32.654,,,,,,,
277.978,12.25,,35.079,,,,,,,
278.13,12.25,,37.873,,,,,,,
278.282,12.25,,44.307,,,,,,,
278.435,12.25,,49.337,,,,,,,
278.587,12.25,,51.774,,,,,,,
278.74,12.25,,52.208,,,,,,,
278.892,12.25,,50.744,,,,,,,
279.044,12.25,,49.301,,,,,,,
279.197,12.25,,50.396,,,,,,,
279.349,12.25,,54.406,,,,,,,
279.502,12.25,,58.642,,,,,,,
279.654,12.25,,61.246,,,,,,,
279.806,12.25,,60.157,,,,,,,
279.959,12.25,,57.232,,,,,,,
280.111,12.25,,54.951,,,,,,,
280.264,12.25,,51.931,,,,,,,
280.416,12.25,,48.203,,,,,,,
280.568,12.25,,42.006,,,,,,,
280.721,12.25,,36.625,,,,,,,
280.873,12.25,,36.013,,,,,,,
281.026,12.25,,41.661,,,,,,,
281.178,12.25,,49.352,,,,,,,
281.33,12.25,,53.849,,,,,,,
281.483,12.25,,52.284,,,,,,,
281.635,12.25,,49.791,,,,,,,
281.788,12.25,,46.722,,,,,,,
281.94,12.25,,44.693,,,,,,,
282.092,12.25,,47.564,,,,,,,
282.245,12.25,,53.939,,,,,,,
282.397,12.25,,58.216,,,,,,,
282.55,12.25,,57.275,,,,,,,
282.702,12.25,,52.641,,,,,,,
282.854,12.25,,48.278,,,,,,,
283.007,12.25,,44.685,,,,,,,
283.159,12.25,,47.801,,,,,,,
283.312,12.25,,57.197,,,,,,,
283.464,12.25,,61.314,,,,,,,
283.616,12.25,,56.772,,,,,,,
283.769,12.25,,48.472,,,,,,,
283.921,12.25,,46.283,,,,,,,
284.074,12.25,,48.598,,,,,,,
284.226,12.25,,51.821,,,,,,,
284.378,12.25,,54.038,,,,,,,
284.531,12.25,,54.608,,,,,,,
284.683,12.25,,54.311,,,,,,,
284.836,12.25,,53.908,,,,,,,
284.988,12.25,,54.986,,,,,,,
285.14,12.25,,54.437,,,,,,,
285.293,12.25,,53.07,,,,,,,
285.445,12.25,,52.52,,,,,,,
285.598,12.25,,53.273,,,,,,,
285.75,12.25,,56.269,,,,,,,
285.902,12.25,,58.513,,,,,,,
286.055,12.25,,57.098,,,,,,,
