DEPT,ROP,GR,T-TEMP
91.5924,20.0528,90.6573,24.28
91.7448,17.9484,88.3152,24.2836
91.8972,15.0571,89.3672,24.2882
92.0496,14.2995,89.1238,24.2935
92.202,14.7523,90.4305,24.2995
92.3544,16.1757,88.1418,24.3025
92.5068,17.9319,87.6807,24.3052
92.6592,19.3275,88.9596,24.3078
92.8116,19.212,89.4654,24.3116
92.964,19.0927,89.9488,24.3185
93.1164,18.1225,89.2623,24.3318
93.2688,15.719,87.4689,24.3365
93.4212,16.9713,85.669,24.3447
93.5736,19.0104,86.5159,24.3651
93.726,21.2285,87.4704,24.3753
93.8784,27.509,86.5438,24.3782
94.0308,31.6382,86.3816,24.3838
94.1832,30.038,86.7385,24.3726
94.3356,28.0155,86.7121,24.3647
94.488,24.5843,89.6585,24.36
94.6404,19.5159,91.083,24.3552
94.7928,18.915,89.715,24.3546
94.9452,18.9324,90.0009,24.3581
95.0976,18.2793,92.8589,24.3613
95.25,19.0021,93.2031,24.3623
95.4024,18.2445,96.4177,24.3644
95.5548,18.3794,99.3509,24.3666
95.7072,18.672,97.8379,24.3687
95.8596,18.9829,97.209,24.3696
96.012,18.8824,95.6175,24.3718
96.1644,19.8033,88.1246,24.374
96.3168,19.6814,85.182,24.3763
96.4692,19.3213,83.339,24.3799
96.6216,20.0205,83.9465,24.3919
96.774,19.8665,88.0363,24.404
96.9264,21.8012,88.558,24.416
97.0788,23.0063,89.2383,24.4223
97.2312,23.6786,91.339,24.4263
97.3836,25.1734,91.5711,24.4307
97.536,24.2407,92.6603,24.4352
97.6884,26.5679,92.5704,24.4376
97.8408,27.5874,92.7291,24.439
97.9932,27.9989,91.3315,24.4411
98.1456,30.419,92.2315,24.4433
98.298,29.0344,93.7044,24.4452
98.4504,28.7487,93.0916,24.4467
98.6028,27.6789,94.2086,24.4499
98.7552,24.9439,93.1564,24.4529
98.9076,25.9593,93.6733,24.4621
99.06,24.7658,93.2347,24.4757
99.2124,25.6032,91.4848,24.4893
99.3648,26.5085,92.816,24.4928
99.5172,25.4386,92.4614,24.4991
99.6696,25.7572,90.7931,24.5055
99.822,24.6214,92.1031,24.5137
99.9744,24.2773,93.0799,24.5219
100.1268,24.2865,93.6762,24.5274
100.2792,24.114,95.3601,24.53
100.4316,24.7254,95.3144,24.5412
100.584,23.3509,92.605,24.5524
100.7364,24.0247,90.2905,24.5636
100.8888,24.2749,90.9438,24.5675
101.0412,24.2865,92.9333,24.5699
101.1936,23.4957,94.4384,24.5722
101.346,21.9369,94.608,24.5746
101.4984,20.0123,93.7667,24.577
101.6508,19.4985,91.291,24.5846
101.8032,17.7568,89.4812,24.5923
101.9556,18.7408,88.2896,24.5978
102.108,21.8672,87.9221,24.603
102.2604,27.7194,85.8173,24.6106
102.4128,34.1528,87.3983,24.6182
102.5652,39.5021,88.1308,24.6213
102.7176,42.226,88.37,24.6289
102.87,42.4586,87.6888,24.6365
103.0224,39.5122,85.442,24.6422
103.1748,37.2262,84.8208,24.6377
103.3272,35.0577,84.1109,24.6402
103.4796,33.9387,86.8843,24.6911
103.632,34.4221,87.3963,24.7217
103.7844,35.0855,86.5508,24.78
103.9368,36.9372,87.9775,24.7769
104.0892,36.9692,88.1736,24.7737
104.2416,33.6682,90.1517,24.7744
104.394,32.3872,90.8549,24.7768
104.5464,34.8844,88.5419,24.7791
104.6988,34.9809,86.3261,24.7809
104.8512,40.1422,84.5862,24.7826
105.0036,40.6603,84.0381,24.7847
105.156,38.4433,85.9402,24.7867
105.3084,37.055,86.9165,24.7885
105.4608,35.6093,89.2701,24.8032
105.6132,36.9143,86.8202,24.8205
105.7656,38.2311,87.5184,24.8283
105.918,42.8132,85.9805,24.8347
106.0704,41.4175,88.1629,24.8411
106.2228,37.9717,93.6151,24.8452
106.3752,32.235,96.3029,24.8522
106.5276,25.4935,100.2716,24.8572
106.68,21.3604,99.5697,24.86
106.8324,20.4094,101.4783,24.8632
106.9848,20.8194,99.8014,24.866
107.1372,20.9927,99.0395,24.8818
107.2896,21.1275,98.4755,24.8975
107.442,21.2781,95.6438,24.903
107.5944,23.7455,95.7153,24.903
107.7468,27.3588,91.4334,24.903
107.8992,29.8864,87.1899,24.9134
108.0516,40.4571,86.1396,24.9228
108.204,44.5168,84.4597,24.9255
108.3564,45.7681,84.2403,24.9301
108.5088,47.1099,83.7755,24.9453
108.6612,46.5247,84.8149,24.9606
108.8136,41.3309,84.9363,24.9716
108.966,41.8362,83.9417,24.9812
109.1184,40.8635,83.5804,24.991
109.2708,37.465,80.6025,25.0009
109.4232,37.2504,80.2404,25.0022
109.5756,36.4684,82.7539,25.0022
109.728,36.1027,83.9632,25.0111
109.8804,39.5989,86.3463,25.0212
110.0328,38.7066,86.8281,25.0314
110.1852,37.6093,84.0388,25.0327
110.3376,37.7168,84.4267,25.0371
110.49,36.2742,85.8109,25.0421
110.6424,36.1371,87.9044,25.0472
110.7948,37.399,92.0907,25.0484
110.9472,37.0149,95.4076,25.0538
111.0996,35.6529,98.0782,25.0593
111.252,33.5106,101.8781,25.0632
111.4044,29.5221,103.6061,25.0704
111.5568,25.4987,103.5365,25.0785
111.7092,21.5624,101.7218,25.0861
111.8616,18.5166,100.5419,25.099
112.014,17.9222,96.9616,25.118
112.1664,17.8674,96.6589,25.1371
112.3188,18.48,93.4319,25.1471
112.4712,19.1327,88.1657,25.1495
112.6236,20.4564,87.227,25.1546
112.776,23.0342,88.9664,25.1597
112.9284,26.8834,92.562,25.1606
113.0808,31.5686,96.378,25.1568
113.2332,32.7878,100.8217,25.1443
113.3856,31.1157,95.3467,25.1365
113.538,28.3551,93.47,25.1327
113.6904,24.0182,91.7833,25.1289
113.8428,21.9282,90.7432,25.1251
113.9952,24.9501,90.6216,25.1244
114.1476,30.1843,90.6452,25.1263
114.3,32.158,89.9485,25.1282
114.4524,34.7472,89.6434,25.1301
114.6048,34.758,90.2812,25.1319
114.7572,31.4147,88.3069,25.1347
114.9096,31.5976,89.2594,25.1408
115.062,32.004,88.7415,25.1468
115.2144,32.2565,87.0129,25.1528
115.3668,32.1782,87.7727,25.1548
115.5192,32.3611,87.0462,25.1548
115.6716,32.274,87.962,25.1548
115.824,32.7529,89.9535,25.1548
115.9764,32.7878,90.5031,25.1554
116.1288,32.004,90.7734,25.1639
116.2812,32.0737,90.5799,25.1723
116.4336,32.2478,90.5351,25.1808
116.586,32.2143,90.6252,25.1854
116.7384,32.5709,91.6618,25.1878
116.8908,32.7836,92.7109,25.1901
117.0432,32.3698,95.1195,25.1925
117.1956,32.5526,96.6383,25.1953
117.348,29.2334,96.0538,25.2004
117.5004,26.2476,93.447,25.2055
117.6528,25.5248,91.3497,25.2082
117.8052,23.8789,90.0812,25.2082
117.9576,25.9872,89.6993,25.2082
118.11,27.5509,89.4451,25.2082
118.2624,28.3235,88.5814,25.2125
118.4148,27.6332,88.7029,25.2198
118.5672,27.688,88.2382,25.2272
118.7196,27.8326,86.6595,25.2371
118.872,28.0939,86.1179,25.2387
119.0244,28.3464,86.2465,25.2387
119.1768,28.6599,87.0897,25.2528
119.3292,28.7818,89.3635,25.2616
119.4816,29.3131,90.8727,25.2657
119.634,29.853,92.3428,25.2709
119.7864,30.1752,91.1459,25.2762
119.9388,30.332,89.8034,25.2796
120.0912,30.21,87.4022,25.2855
120.2436,29.644,85.503,25.2914
120.396,29.0953,84.7836,25.2937
120.5484,28.3203,85.9225,25.2979
120.7008,28.0851,85.8214,25.3022
120.8532,27.7542,87.4099,25.3064
121.0056,27.6323,87.3794,25.3082
121.158,27.432,89.7181,25.3128
121.3104,27.3449,93.551,25.3174
121.4628,26.596,93.2691,25.322
121.6152,26.225,94.9259,25.3226
121.7676,26.6822,91.7152,25.3289
121.92,25.5839,89.0229,25.336
122.0724,22.7637,91.4211,25.3432
122.2248,19.559,94.0879,25.3455
122.3772,17.5565,97.8135,25.3413
122.5296,16.9991,102.2294,25.33
122.682,17.8439,103.405,25.3187
122.8344,19.6204,103.3831,25.3143
122.9868,24.2969,103.342,25.3119
123.1392,30.3494,103.865,25.3094
123.2916,38.4745,102.7035,25.3073
123.444,50.2829,103.5801,25.3135
123.5964,50.1,104.7975,25.3226
123.7488,48.5684,103.7699,25.3318
123.9012,45.2811,106.2182,25.3456
