DEPT,UZ,RLA3,AZIM,CVEL:1,TNPH_LIM:1,RT,DPHI_LIM:1,NPOR:1,CVEL:2,DCAL,NPHI_SAN,NPOR:2,INCL,RHOZ,BS,TNPH_SAN:1,DT,DPHI_SAN:1,RLA2,NPOR_DOL:1,SMIN,DPHI_DOL:1,ITT,TNPH_DOL:1,GR:1,TENS:1,DPHI_DOL:2,RLA5,CALI,RLA4,TNPH:1,TNPH_DOL:2,NPHI_LIM,NPOR_SAN:1,RLA0,GR:2,RO,NPOR_DOL:2,CS:1,GR:3,NPOR_LIM:1,RSOZ,RHGX,MRES,PEFZ,VCL,SPHI,GR:4,NPHI_DOL,DPHI_SAN:2,DPHI_LIM:2,GDEV_EDTC,DSOZ,TNPH_LIM:2,TENS:2,SMNO,NPOR_SAN:2,CS:2,TNPH:2,NPHI,TNPH_SAN:2,DPHZ,HTEN,SVEL,RLA1,RXOZ,RXO,NPOR_LIM:2
1455.8772,7.75084,5.01426,317.37,-562.9848,0.33499,5.7556,0.16071,0.32835,-563.2478,0.36624,0.3707,0.29932,33.6,2.4094,8.5,0.37934,102.07688,0.13019,4.84647,0.28615,0.75555,0.22423,0.07571,0.29233,125.5364,3548.33265,0.23816,5.25778,8.86624,5.13015,0.33367,0.29122,0.32228,0.37399,0.08522,115.1974,11.02544,0.25943,562.9848,108.1861,0.29932,0.10317,2.91424,0.09455,3.19379,0.73229,0.28212,117.2074,0.27575,0.14582,0.17579,33.6556,0.15818,0.33367,3544.26586,0.91102,0.34536,563.2478,0.33499,0.32228,0.38054,0.17579,1193.34252,2985.984,4.55256,2.34567,3.15265,0.32835
1456.0296,7.8221,4.8546,317.37,-561.2648,0.33142,5.51967,0.19472,0.32007,-563.2008,0.34271,0.36416,0.30563,33.6,2.40568,8.5,0.37605,101.63309,0.16543,4.70583,0.27879,0.54175,0.25566,0.07566,0.28933,107.8691,3523.99933,0.24017,5.06714,8.84271,4.96078,0.33007,0.28819,0.31681,0.36608,0.08493,116.8803,11.06301,0.26554,561.2648,108.9998,0.30563,0.12524,2.90797,0.0936,3.22777,0.74523,0.28062,110.5642,0.26764,0.14807,0.17796,33.6706,0.17549,0.33007,3530.85825,0.66328,0.35188,563.2008,0.33142,0.31681,0.37729,0.17796,1180.44973,2999.023,4.42045,2.0164,3.04836,0.32007
1456.182,7.87499,4.8751,317.37,-554.7272,0.33243,5.54508,0.179,0.3542,-553.3503,0.32703,0.36789,0.36995,33.6,2.39933,8.5,0.37696,101.9577,0.14915,4.71207,0.31049,0.53385,0.24113,0.0756,0.29018,117.3466,3564.99999,0.24361,5.07068,8.82703,4.9807,0.33106,0.28903,0.31993,0.39963,0.08512,112.0233,10.8963,0.32541,554.7272,111.8584,0.36995,0.12911,2.9045,0.09412,3.25757,0.70787,0.28172,101.0051,0.27227,0.15192,0.18168,33.67757,0.17083,0.33106,3578.46604,0.65295,0.41518,553.3503,0.33243,0.31993,0.37821,0.18168,1182.65376,2989.475,4.42268,1.86813,3.0255,0.3542
1456.3344,7.82274,4.68886,317.37,-553.2859,0.3202,5.31912,0.19154,0.31227,-553.212,0.4133,0.37273,0.31832,33.6,2.3855,8.5,0.3669,102.13875,0.16214,4.52663,0.27251,0.56196,0.25272,0.07555,0.27987,111.6696,3625.66693,0.25108,4.87033,8.9133,4.7865,0.32009,0.27978,0.32398,0.35915,0.08608,118.5435,11.02913,0.27813,553.2859,117.2884,0.31832,0.13227,2.88139,0.09545,3.25334,0.75803,0.28233,125.1346,0.27827,0.1603,0.18976,33.67708,0.13381,0.32009,3617.20062,0.68539,0.36514,553.212,0.3202,0.32398,0.367,0.18976,1216.83213,2984.176,4.25339,1.94964,2.91448,0.31227
1456.4868,7.74144,4.82253,317.37,-556.4509,0.32369,5.42896,0.19823,0.34517,-556.8098,0.27997,0.36944,0.36276,33.6,2.37534,8.5,0.37011,102.17826,0.16908,4.6509,0.30285,0.55458,0.25891,0.0755,0.28282,125.7808,3681.33412,0.25657,4.99207,8.77997,4.91384,0.32358,0.28272,0.32123,0.39141,0.08883,119.8898,10.70259,0.31936,556.4509,122.8639,0.36276,0.11062,2.87772,0.09664,3.2323,0.76838,0.28246,124.3725,0.27419,0.16646,0.19571,33.67847,0.08951,0.32358,3671.53245,0.68124,0.40871,556.8098,0.32369,0.32123,0.37021,0.19571,1252.63993,2983.022,4.38481,2.28347,2.99108,0.34517
1456.6392,7.71737,4.84277,317.37,-555.5099,0.31517,5.4799,0.1911,0.30205,-557.0877,0.4133,0.37385,0.33997,33.6,2.37826,8.5,0.36175,103.10665,0.16168,4.67216,0.26346,0.92977,0.25231,0.07545,0.27562,123.6891,3691.0009,0.255,5.01486,8.9133,4.94167,0.3145,0.27506,0.32492,0.34934,0.08993,120.9384,11.06509,0.29881,555.5099,121.529,0.33997,0.09716,2.87036,0.09614,3.21858,0.77645,0.28555,120.0824,0.27966,0.16469,0.194,33.67962,0.07161,0.3145,3693.99985,1.12426,0.38695,557.0877,0.31517,0.32492,0.36237,0.194,1278.17822,2956.163,4.38863,2.56712,2.99119,0.30205
1456.7916,7.7175,4.75034,317.37,-553.8949,0.32557,5.38101,0.19026,0.31221,-552.0389,0.31918,0.37109,0.3146,33.6,2.38474,8.5,0.37234,102.65143,0.16081,4.58778,0.272,0.81734,0.25154,0.0754,0.2844,112.1022,3702.49988,0.25149,4.91442,8.81918,4.84858,0.32601,0.28477,0.32261,0.35871,0.08787,116.5424,10.82553,0.27418,553.8949,117.5693,0.3146,0.07977,2.8867,0.09697,3.21052,0.74263,0.28404,119.4903,0.27623,0.16076,0.19021,33.70092,0.07727,0.32601,3674.28636,0.97151,0.36104,552.0389,0.32557,0.32261,0.37193,0.19021,1287.6447,2969.272,4.29684,2.84032,2.93245,0.31221
1456.944,7.74505,4.81198,317.37,-554.7428,0.33856,5.39719,0.18008,0.34541,-552.8713,0.22507,0.38525,0.34518,33.6,2.39573,8.5,0.38424,103.16694,0.15027,4.65677,0.30171,0.87482,0.24213,0.07535,0.29533,113.3944,3629.49992,0.24555,4.95727,8.72507,4.90272,0.33905,0.29574,0.33445,0.39053,0.08865,112.7091,10.62731,0.30145,554.7428,116.2639,0.34518,0.0814,2.90826,0.09651,3.20828,0.71315,0.28574,113.9106,0.29379,0.1541,0.18378,33.70065,0.09641,0.33905,3630.9994,1.031,0.39026,552.8713,0.33856,0.33445,0.38379,0.18378,1263.04701,2954.435,4.36566,2.55445,2.97898,0.34541
1457.0964,7.72016,4.85549,317.37,-556.8087,0.34291,5.41985,0.18462,0.33564,-559.0483,0.53094,0.40712,0.35943,33.6,2.40082,8.5,0.3889,103.17501,0.15497,4.70215,0.29222,0.97068,0.24633,0.0753,0.29898,114.1365,3617.33326,0.2428,4.98383,9.03094,4.94015,0.34419,0.30006,0.35274,0.38059,0.08765,114.1953,10.59909,0.31428,556.8087,120.0397,0.35943,0.07068,2.91621,0.09582,3.19169,0.72458,0.28577,118.0528,0.3209,0.15102,0.18081,33.69896,0.09895,0.34419,3605.9332,1.09561,0.40385,559.0483,0.34291,0.35274,0.38774,0.18081,1235.76532,2954.204,4.40934,2.46884,2.98924,0.33564
1457.2488,7.76655,4.79066,317.37,-548.6641,0.36091,5.42726,0.16379,0.38797,-548.7533,0.34271,0.42144,0.43663,33.6,2.40515,8.5,0.40376,102.90767,0.13338,4.62623,0.33937,0.90997,0.22707,0.07525,0.31406,112.9647,3616.49922,0.24046,4.91487,8.84271,4.87336,0.36068,0.31386,0.36473,0.43033,0.0875,115.2664,10.18759,0.38537,548.6641,122.2036,0.43663,0.06792,2.93655,0.09738,3.2055,0.73282,0.28489,126.0512,0.33867,0.14839,0.17827,33.70013,0.09336,0.36068,3591.73427,1.04508,0.47746,548.7533,0.36091,0.36473,0.40397,0.17827,1219.3428,2961.878,4.28992,2.59677,2.91637,0.38797
1457.4012,7.86746,4.68238,317.37,-544.7646,0.35805,5.23241,0.18144,0.37007,-543.9484,0.25644,0.43457,0.40476,33.6,2.4108,8.5,0.40067,102.8696,0.15167,4.53108,0.32289,0.96523,0.24339,0.07519,0.31167,119.657,3559.50116,0.2374,4.80315,8.75644,4.75757,0.35723,0.31099,0.3757,0.41314,0.08893,115.5462,10.37635,0.35556,544.7646,121.091,0.40476,0.07542,2.93764,0.09695,3.24009,0.73497,0.28476,123.6027,0.35494,0.14497,0.17497,33.70625,0.09665,0.35723,3587.26731,1.15117,0.44695,543.9484,0.35805,0.3757,0.4014,0.17497,1206.9936,2962.975,4.23736,2.73676,2.892,0.37007
1457.5536,7.97124,4.81293,317.37,-551.962,0.36334,5.42623,0.17649,0.34282,-553.7005,0.38977,0.42883,0.32418,33.6,2.40986,8.5,0.40536,102.81215,0.14654,4.6554,0.29702,0.85005,0.23881,0.07514,0.31609,115.5634,3608.99959,0.23792,4.94291,8.88977,4.88471,0.36246,0.31535,0.37091,0.38608,0.08979,120.9735,10.21946,0.27987,551.962,118.2625,0.32418,0.08772,2.94192,0.0981,3.28403,0.77672,0.28457,115.3183,0.34783,0.14554,0.17552,33.70687,0.10921,0.36246,3600.42763,1.02345,0.36785,553.7005,0.36334,0.37091,0.40614,0.17552,1217.20981,2964.63,4.32754,2.87416,2.95483,0.34282
1457.706,8.00686,4.82541,317.37,-553.5577,0.37042,5.41668,0.1763,0.36315,-553.2163,0.38193,0.41364,0.37112,33.6,2.40947,8.5,0.41239,103.36253,0.14634,4.67868,0.31523,0.69708,0.23863,0.07509,0.322,127.1835,3563.50051,0.23813,4.94683,8.88193,4.87718,0.37032,0.32192,0.3582,0.40539,0.09112,123.1454,10.03627,0.32267,553.5577,117.8395,0.37112,0.10439,2.9481,0.10024,3.2992,0.79343,0.28639,115.4248,0.329,0.14578,0.17575,33.71053,0.12934,0.37032,3577.00029,0.85251,0.41317,553.2163,0.37042,0.3582,0.41248,0.17575,1206.21171,2948.844,4.33949,2.39313,2.97693,0.36315
1457.8584,7.95132,4.94053,317.37,-550.7386,0.35931,5.55403,0.18823,0.38415,-550.3107,0.29565,0.4063,0.38654,33.6,2.40292,8.5,0.40301,103.26776,0.15871,4.77724,0.33595,0.6099,0.24966,0.07504,0.31272,126.5562,3594.33306,0.24166,5.05749,8.79565,4.97433,0.35984,0.31317,0.35206,0.42676,0.09483,123.2334,10.18393,0.33814,550.7386,114.312,0.38654,0.11309,2.93355,0.10076,3.28459,0.7941,0.28608,122.8702,0.31989,0.14975,0.17958,33.70947,0.13711,0.35984,3624.59909,0.73466,0.42904,550.3107,0.35931,0.35206,0.40253,0.17958,1189.83483,2951.551,4.42062,2.263,3.04505,0.38415
1458.0108,7.90224,5.05015,317.37,-547.7101,0.34228,5.73976,0.168,0.33171,-549.9802,0.16624,0.36727,0.31965,33.6,2.40702,8.5,0.38672,102.99802,0.13775,4.89256,0.28863,0.68559,0.23096,0.07499,0.29845,115.9889,3587.33251,0.23945,5.18462,8.66624,5.08282,0.34179,0.29804,0.31942,0.37677,0.09437,118.4673,10.74468,0.27749,547.7101,116.9029,0.31965,0.11254,2.91988,0.10029,3.25916,0.75744,0.28519,104.9753,0.2715,0.14726,0.17718,33.70498,0.14369,0.34179,3597.46689,0.83355,0.36491,549.9802,0.34228,0.31942,0.38717,0.17718,1202.44324,2959.28,4.4884,2.24908,3.12998,0.33171
1458.1632,7.85895,5.0692,317.37,-551.8043,0.31064,5.76489,0.16334,0.30283,-552.9321,0.28781,0.3683,0.28904,33.6,2.41366,8.5,0.35781,102.0072,0.13292,4.91588,0.26455,0.64844,0.22665,0.07494,0.2718,114.0358,3635.33371,0.23586,5.23112,8.78781,5.1168,0.31024,0.27146,0.32027,0.35042,0.0953,115.567,11.99934,0.25183,551.8043,111.9502,0.28904,0.11611,2.89168,0.09885,3.23303,0.73513,0.28189,124.8539,0.27277,0.14324,0.1733,33.70561,0.14076,0.31024,3629.66628,0.80004,0.3367,552.9321,0.31064,0.32027,0.35819,0.1733,1224.4309,2988.024,4.53451,2.62201,3.161,0.30283
1458.3156,7.80722,5.09323,317.37,-550.6835,0.32077,5.83243,0.17929,0.32276,-548.5178,0.11919,0.3544,0.3024,33.6,2.41337,8.5,0.36716,99.88607,0.14945,4.96506,0.28221,0.66085,0.2414,0.07488,0.28036,114.7266,3614.99974,0.23602,5.28331,8.61919,5.16522,0.32037,0.28001,0.30865,0.3695,0.09308,115.6092,11.5997,0.26335,550.6835,112.2118,0.3024,0.11548,2.90235,0.09808,3.21211,0.73546,0.2746,105.1555,0.25554,0.14341,0.17347,33.71253,0.12338,0.32037,3632.86756,0.83882,0.34933,548.5178,0.32077,0.30865,0.36753,0.17347,1234.27394,3051.476,4.56354,2.91416,3.20183,0.32276
1458.468,7.73723,5.26368,317.37,-545.3764,0.30507,6.04893,0.16544,0.31579,-545.1951,-0.03375,0.37483,0.30317,33.6,2.40345,8.5,0.35358,98.34079,0.13509,5.15075,0.27705,0.74808,0.22859,0.07483,0.26708,117.6386,3680.99915,0.24138,5.50481,8.46625,5.3668,0.30567,0.26759,0.32574,0.36368,0.09299,112.202,11.99954,0.26527,545.3764,104.5454,0.30317,0.11992,2.87789,0.09728,3.1955,0.70925,0.26909,107.1861,0.28088,0.14942,0.17927,33.7112,0.10289,0.30567,3657.80112,0.95341,0.35109,545.1951,0.30507,0.32574,0.35302,0.17927,1235.48093,3099.426,4.75418,3.42942,3.3407,0.31579
1458.6204,7.70267,5.4399,317.37,-547.7322,0.30865,6.23365,0.18351,0.31399,-549.5101,0.07213,0.3636,0.33161,33.6,2.4044,8.5,0.35596,97.96555,0.15382,5.29995,0.27508,0.60918,0.2453,0.07479,0.27011,104.6541,3571.33285,0.24087,5.68769,8.57213,5.5446,0.30823,0.26976,0.31635,0.36165,0.09353,112.8121,11.8715,0.29154,547.7322,107.9719,0.33161,0.13094,2.88262,0.09776,3.18006,0.71394,0.26773,102.9439,0.26695,0.14885,0.17871,33.71267,0.10532,0.30823,3601.40105,0.78917,0.37914,549.5101,0.30865,0.31635,0.35634,0.17871,1230.56324,3111.298,4.92398,2.89396,3.4381,0.31399
1458.7728,7.71457,5.66852,317.37,-549.4117,0.2932,6.55394,0.17746,0.30781,-549.602,0.20938,0.33306,0.28936,33.6,2.42476,8.5,0.34158,97.19807,0.14755,5.48411,0.2706,0.55162,0.23971,0.07474,0.25701,116.0246,3569.66702,0.22986,5.94407,8.70938,5.77791,0.2928,0.25667,0.2908,0.35654,0.09463,113.2323,13.04087,0.25349,549.4117,107.641,0.28936,0.1216,2.8805,0.10004,3.16016,0.71717,0.26491,114.2111,0.22909,0.13651,0.16681,33.69798,0.12228,0.2928,3577.73317,0.69092,0.33814,549.602,0.2932,0.2908,0.34195,0.16681,1219.32054,3135.865,5.10173,2.58057,3.58417,0.30781
1458.9252,7.79118,5.7929,317.37,-552.2495,0.25657,6.76934,0.1462,0.24845,-550.8983,0.22507,0.31783,0.24811,33.6,2.46162,8.5,0.30612,96.03901,0.11516,5.56378,0.21826,0.78818,0.21082,0.07469,0.22574,118.2327,3626.66733,0.20994,6.1023,8.72507,5.91593,0.25543,0.22476,0.27563,0.29899,0.0956,112.9824,16.30986,0.21802,552.2495,108.2761,0.24811,0.10015,2.8659,0.10227,3.14715,0.71525,0.26056,105.5097,0.21105,0.11417,0.14525,33.71571,0.12546,0.25543,3613.73407,0.94016,0.29871,550.8983,0.25657,0.27563,0.30722,0.14525,1214.76726,3173.71,5.18728,2.60894,3.66259,0.24845
1459.0776,7.91178,5.94752,317.37,-550.8917,0.24263,7.00555,0.1319,0.26201,-550.429,0.22507,0.29584,0.25256,33.6,2.5044,8.5,0.29311,90.4515,0.10034,5.70397,0.23165,0.96108,0.1976,0.07464,0.21375,105.0965,3620.66718,0.18681,6.26747,8.72507,6.06443,0.24197,0.21319,0.2538,0.31341,0.09581,109.4173,18.96559,0.22295,550.8917,103.9387,0.25256,0.07308,2.88277,0.10433,3.14508,0.68783,0.23805,105.1682,0.18456,0.08824,0.12023,33.71037,0.09545,0.24197,3640.26602,1.16716,0.30386,550.429,0.24263,0.2538,0.29375,0.12023,1227.85272,3369.761,5.28489,3.56068,3.82157,0.26201
1459.23,8.0663,7.50302,317.37,-547.8484,0.21786,9.05829,0.07722,0.22893,-549.6018,0.22507,0.2856,0.22852,33.6,2.54094,8.5,0.26893,84.03446,0.04367,7.15569,0.20249,1.35327,0.14705,0.07459,0.19233,104.6922,3578.00069,0.16706,7.96772,8.72507,7.69049,0.21732,0.19186,0.24365,0.28079,0.0999,102.5247,23.37236,0.20214,547.8484,100.7324,0.22852,0.05058,2.88155,0.10584,3.16358,0.63481,0.2085,100.6638,0.17269,0.0661,0.09887,33.70061,0.04884,0.21732,3591.53419,1.6724,0.2804,549.6018,0.21786,0.24365,0.26946,0.09887,1242.97022,3627.084,6.48806,6.08421,4.32234,0.22893
1459.3824,8.1622,9.00489,317.37,-549.5351,0.20856,10.9358,0.04631,0.18204,-549.5102,0.27997,0.24867,0.16501,33.6,2.56074,8.5,0.26057,78.4109,0.01163,8.61323,0.16013,9.68268,0.11848,0.07455,0.18424,98.00211,3607.66648,0.15636,9.57494,8.77997,9.2208,0.20892,0.18455,0.20702,0.23283,0.10385,103.8203,25.77101,0.14477,549.5351,97.68305,0.16501,0.03254,2.88587,0.10728,3.17813,0.64477,0.17863,96.10558,0.13196,0.0541,0.08728,33.69514,0.01773,0.20892,3590.73387,8.8725,0.21513,549.5102,0.20856,0.20702,0.26022,0.08728,1209.23337,3887.214,7.72248,11.00347,4.94785,0.18204
1459.5348,8.1117,8.77332,317.37,-549.5198,0.2003,10.65558,0.09097,0.17888,-549.6017,0.31918,0.23433,0.17491,33.6,2.54004,8.5,0.25184,75.96427,0.05791,8.42267,0.15758,6.94307,0.15976,0.07451,0.17704,108.2844,3561.66607,0.16755,9.33864,8.81918,8.98851,0.2002,0.17695,0.19279,0.22978,0.10459,103.1222,26.06881,0.154,549.5198,99.05169,0.17491,0.04234,2.85851,0.10864,3.18244,0.6394,0.16426,96.24683,0.11691,0.06664,0.09939,33.69904,0.00872,0.2002,3577.80061,6.46085,0.22566,549.6017,0.2003,0.19279,0.25194,0.09939,1210.43317,4012.413,7.51907,13.03067,4.69757,0.17888
1459.6872,7.98935,6.08009,317.37,-548.1381,0.20909,7.0763,0.10453,0.19553,-548.5635,0.24075,0.24169,0.19912,33.6,2.51679,8.5,0.26035,81.77427,0.07197,5.8939,0.17234,1.00668,0.1723,0.07448,0.1847,103.147,3601.66633,0.18012,6.46405,8.74075,6.20147,0.2087,0.18436,0.20009,0.24677,0.10266,106.1087,23.51217,0.17562,548.1381,105.0323,0.19912,0.08024,2.85067,0.10938,3.16138,0.66237,0.19699,104.576,0.12458,0.08074,0.11299,33.70103,0.04318,0.2087,3583.46579,1.34937,0.25048,548.5635,0.20909,0.20009,0.26074,0.11299,1201.09236,3727.334,5.52272,6.76382,3.91309,0.19553
1459.8396,7.74758,5.8121,317.37,-549.5656,0.22288,6.72268,0.13405,0.23326,-551.2368,0.17801,0.25772,0.22701,33.6,2.48656,8.5,0.27311,87.81715,0.10256,5.62212,0.20622,0.74326,0.19958,0.07443,0.19668,107.3045,3580.3342,0.19646,6.19031,8.67801,5.94007,0.22155,0.19553,0.21599,0.28503,0.10099,105.8527,20.40439,0.20054,549.5656,107.6427,0.22701,0.09792,2.84356,0.10851,3.10036,0.66041,0.22644,114.5467,0.14165,0.09906,0.13067,33.68622,0.06443,0.22155,3574.93429,0.96532,0.2787,551.2368,0.22288,0.21599,0.27442,0.13067,1206.21171,3470.848,5.32003,4.59501,3.76473,0.23326
1459.992,7.57289,5.93715,317.37,-547.3854,0.23127,6.80057,0.15322,0.24786,-547.1354,0.20154,0.28366,0.27903,33.6,2.47722,8.5,0.28124,91.27824,0.12242,5.75293,0.21923,1.0216,0.2173,0.07439,0.20395,107.4679,3578.00069,0.20151,6.30575,8.70154,6.04975,0.22981,0.20269,0.24173,0.29957,0.10189,109.4107,19.11193,0.24829,547.3854,108.8629,0.27903,0.07382,2.84674,0.10776,3.04107,0.68777,0.24156,104.2861,0.17047,0.10472,0.13613,33.66875,0.0712,0.22981,3578.06588,1.25054,0.33121,547.1354,0.23127,0.24173,0.28267,0.13613,1213.43999,3339.24,5.46241,3.8675,3.84044,0.24786
1460.1444,7.47457,6.08048,317.37,-543.452,0.24635,6.93597,0.14014,0.24967,-542.1195,0.27997,0.29809,0.25818,33.6,2.46531,8.5,0.2958,92.96574,0.10887,5.93559,0.22002,1.91139,0.20521,0.07435,0.21696,113.1913,3611.00039,0.20794,6.44562,8.77997,6.19192,0.24474,0.21557,0.25604,0.30073,0.10042,113.4794,17.25784,0.22798,543.452,107.0056,0.25818,0.0498,2.85622,0.10807,3.01505,0.71907,0.24852,108.2709,0.18721,0.11193,0.14309,33.66133,0.04918,0.24474,3580.79956,1.9246,0.30943,542.1195,0.24635,0.25604,0.29736,0.14309,1209.85541,3278.627,5.60542,3.99303,3.94354,0.24967
1460.2968,7.54322,6.16884,317.37,-545.7598,0.25694,7.08021,0.14287,0.25569,-546.7564,0.38193,0.31405,0.26219,33.6,2.46296,8.5,0.30718,92.463,0.1117,6.05733,0.22491,1.56951,0.20773,0.0743,0.22606,119.6433,3529.33405,0.20921,6.53064,8.88193,6.27522,0.25654,0.22571,0.27188,0.30631,0.09869,114.7501,16.32067,0.23094,545.7598,109.0967,0.26219,0.05188,2.8674,0.10789,3.04544,0.72885,0.24647,109.7424,0.2064,0.11336,0.14447,33.6764,0.03995,0.25654,3542.26731,1.69686,0.3129,546.7564,0.25694,0.27188,0.30757,0.14447,1198.9904,3296.454,5.64535,4.0747,4.01117,0.25569
1460.4492,7.59185,6.42921,317.37,-548.1512,0.27707,7.44646,0.14877,0.2789,-547.5537,0.4133,0.30762,0.27423,33.6,2.45627,8.5,0.32686,92.54667,0.11782,6.3352,0.24498,1.06048,0.21319,0.07425,0.24328,111.1455,3546.99953,0.21283,6.77906,8.9133,6.53807,0.27716,0.24336,0.2655,0.32861,0.09757,116.2055,14.7526,0.24065,548.1512,107.3747,0.27423,0.05749,2.886,0.1066,3.07283,0.74004,0.24681,109.6363,0.19858,0.11741,0.14838,33.6852,0.03088,0.27716,3554.66777,1.30543,0.32391,547.5537,0.27707,0.2655,0.32677,0.14838,1185.92585,3293.473,5.80827,4.08678,4.1523,0.2789
1460.6016,7.61792,6.4615,317.37,-546.0146,0.27253,7.36199,0.16543,0.26765,-545.4103,0.34271,0.31744,0.27932,33.6,2.44296,8.5,0.32287,93.0676,0.13508,6.3278,0.23489,1.47689,0.22859,0.07421,0.2394,117.9447,3630.66668,0.22002,6.75467,8.84271,6.52926,0.27296,0.23977,0.27524,0.31755,0.09667,110.7574,14.65752,0.24566,546.0146,111.1116,0.27932,0.05311,2.87043,0.10487,3.09898,0.69813,0.24893,102.7267,0.21057,0.12548,0.15616,33.68129,0.02593,0.27296,3607.59903,1.62425,0.32926,545.4103,0.27253,0.27524,0.32246,0.15616,1206.30635,3275.039,5.85974,4.04871,4.10566,0.26765
1460.754,7.56823,5.85454,317.37,-540.364,0.28205,6.44339,0.15513,0.2805,-539.137,0.36624,0.31658,0.29687,33.6,2.43968,8.5,0.33192,94.41616,0.1244,5.69173,0.24609,1.95693,0.21906,0.07416,0.24753,103.9764,3597.33426,0.22179,6.06026,8.86624,5.87693,0.28252,0.24792,0.27439,0.32992,0.09462,115.1835,14.00448,0.26125,540.364,107.7377,0.29687,0.03826,2.87907,0.1037,3.0826,0.73218,0.2543,120.9273,0.20951,0.12746,0.15808,33.68102,0.0139,0.28252,3612.53359,1.96987,0.34629,539.137,0.28205,0.27439,0.33148,0.15808,1230.4967,3228.261,5.39998,4.07428,3.77689,0.2805
1460.9064,7.53742,5.46585,317.37,-539.9741,0.27697,5.92416,0.15362,0.29399,-541.3358,0.37408,0.32741,0.29597,33.6,2.44223,8.5,0.3267,96.64303,0.12284,5.29929,0.25899,2.05976,0.21767,0.07411,0.24319,123.4894,3670.33422,0.22042,5.62696,8.87408,5.48577,0.277,0.24322,0.28513,0.34375,0.09429,112.829,14.36638,0.26083,539.9741,111.7711,0.29597,0.03424,2.87511,0.10346,3.06708,0.71407,0.26284,99.28569,0.22306,0.12592,0.15659,33.66733,0.00748,0.277,3663.79902,2.02824,0.34572,541.3358,0.27697,0.28513,0.32667,0.15659,1241.78368,3153.874,5.07467,4.03374,3.61439,0.29399
1461.0588,7.49031,5.41099,317.37,-542.7256,0.28211,5.82427,0.15181,0.28627,-543.0727,0.36624,0.3217,0.27033,33.6,2.45199,8.5,0.33163,97.2785,0.12097,5.25057,0.25143,1.96852,0.216,0.07406,0.24758,110.9877,3612.99894,0.21514,5.57064,8.86624,5.45913,0.28222,0.24767,0.27947,0.3357,0.09432,118.4508,14.33526,0.23668,542.7256,110.24,0.27033,0.03242,2.8885,0.10308,3.03664,0.75731,0.26521,114.7084,0.21587,0.12,0.15088,33.67195,0.0,0.28222,3616.37557,1.97184,0.31969,543.0727,0.28211,0.27947,0.33153,0.15088,1249.74843,3133.272,5.06351,4.0872,3.6612,0.28627
1461.2112,7.52631,5.59441,317.37,-543.0797,0.27468,6.04269,0.14459,0.25634,-542.9031,0.35055,0.33211,0.25301,33.6,2.44863,8.5,0.32426,97.40539,0.11348,5.43934,0.22432,2.11957,0.20932,0.07402,0.24124,120.938,3599.66777,0.21695,5.75399,8.85056,5.67233,0.27442,0.24102,0.28993,0.30602,0.09549,116.0279,14.68073,0.22129,543.0797,113.0395,0.25301,0.03572,2.87737,0.10266,3.05513,0.73868,0.26568,117.0844,0.22907,0.12204,0.15285,33.65868,0.0,0.27442,3623.86621,2.0953,0.30267,542.9031,0.27468,0.28993,0.32451,0.15285,1225.34183,3129.19,5.22892,4.20867,3.7392,0.25634
1461.3636,7.51288,5.5179,317.37,-542.142,0.29605,6.00097,0.15264,0.29956,-541.5932,0.28389,0.33142,0.29959,33.6,2.44484,8.5,0.34448,96.77202,0.12183,5.37809,0.26269,1.8378,0.21676,0.07397,0.25943,116.4429,3596.33386,0.21901,5.66741,8.78389,5.61058,0.2959,0.25931,0.28922,0.34812,0.09439,117.765,13.4062,0.26273,542.142,117.9395,0.29959,0.04346,2.89871,0.10284,3.05407,0.75204,0.26333,107.4596,0.22817,0.12434,0.15506,33.66104,0.0,0.2959,3601.66633,1.89156,0.34816,541.5932,0.29605,0.28922,0.34462,0.15506,1214.45478,3149.671,5.12688,4.11203,3.61188,0.29956
1461.516,7.52874,5.50915,317.37,-542.2503,0.29349,6.0299,0.16916,0.30285,-542.6642,0.31918,0.33057,0.30787,33.6,2.43383,8.5,0.34291,96.19848,0.13895,5.35398,0.26595,1.18137,0.23203,0.07392,0.25726,116.1513,3567.00079,0.22496,5.64762,8.81918,5.59912,0.29423,0.25788,0.28836,0.35157,0.0947,117.1782,13.24828,0.27056,542.2503,117.7307,0.30787,0.05374,2.88767,0.10348,3.07337,0.74752,0.26117,130.8288,0.22709,0.13101,0.1615,33.66636,0.0,0.29423,3570.06718,1.39417,0.35652,542.6642,0.29349,0.28836,0.34223,0.1615,1201.99002,3168.449,5.07959,3.89544,3.51743,0.30285
1461.6684,7.5313,5.30435,317.37,-543.1548,0.28365,5.76894,0.17108,0.28452,-543.932,0.38977,0.31997,0.26963,33.6,2.4285,8.5,0.33381,95.83671,0.14093,5.14428,0.24969,1.07142,0.2338,0.07387,0.24889,118.6967,3541.99978,0.22784,5.41813,8.88977,5.38176,0.28452,0.24963,0.27775,0.33385,0.09455,115.5202,13.62274,0.23587,543.1548,117.1043,0.26963,0.0627,2.87234,0.10468,3.08068,0.73477,0.2598,115.873,0.2137,0.13424,0.16462,33.66888,0.00526,0.28452,3564.24913,1.29768,0.31885,543.932,0.28365,0.27775,0.33299,0.16462,1201.96777,3180.409,4.89292,3.62844,3.41142,0.28452
