DEPT,ROP,GR,T-TEMP
137.3124,31.1876,54.6609,23.4239
137.4648,31.0108,54.4577,23.4176
137.6172,31.2302,54.9457,23.4113
137.7696,31.5685,54.6758,23.405
137.922,31.9068,55.4285,23.4348
138.0744,30.6783,55.5509,23.4429
138.2268,27.8071,56.701,23.4398
138.3792,24.9359,57.1065,23.4367
138.5316,21.8169,57.5377,23.4336
138.684,17.7509,56.8776,23.4374
138.8364,13.6848,58.3777,23.4737
138.9888,9.6188,60.9775,23.4704
139.1412,9.32,62.4394,23.4671
139.2936,9.32,65.2754,23.4639
139.446,9.32,66.2406,23.469
139.5984,10.4536,65.3386,23.4763
139.7508,12.2092,66.1851,23.4763
139.9032,13.9649,66.9926,23.4763
140.0556,15.0489,68.6206,23.4763
140.208,14.9635,70.1989,23.5283
140.3604,14.8782,70.2386,23.5472
140.5128,14.8118,70.517,23.5661
140.6652,14.952,68.7031,23.5849
140.8176,15.0922,69.0399,23.6038
140.97,15.2324,69.2039,23.6226
141.1224,15.1621,69.09,23.683
141.2748,15.0402,68.6646,23.6649
141.4272,14.9182,66.5186,23.6467
141.5796,14.9189,65.9018,23.6286
141.732,15.0317,66.8486,23.6105
141.8844,15.1445,67.5456,23.674
142.0368,15.2006,67.4464,23.6712
142.1892,15.0786,67.6867,23.6684
142.3416,14.9567,69.5766,23.6656
142.494,14.8348,70.9829,23.6627
142.6464,14.7627,73.4531,23.6599
142.7988,14.6926,71.6141,23.6594
142.9512,14.6224,69.0047,23.6594
143.1036,14.6041,67.8988,23.6594
143.256,14.6102,65.7704,23.6594
143.4084,14.6163,64.132,23.6594
143.5608,14.8547,64.6786,23.7168
143.7132,15.443,66.0516,23.7147
143.8656,16.0312,67.2383,23.7089
144.018,16.5633,67.4507,23.7031
144.1704,16.6761,67.2335,23.6972
144.3228,16.7889,67.9607,23.6914
144.4752,16.9016,67.3421,23.6856
144.6276,18.0123,67.3875,23.6797
144.78,19.3168,67.4796,23.6879
144.9324,20.6213,67.8945,23.718
145.0848,21.3001,68.7555,23.7142
145.2372,21.4799,68.9638,23.7105
145.3896,21.6597,69.4038,23.7067
145.542,21.8026,71.0075,23.7205
145.6944,21.8483,68.9921,23.7205
145.8468,21.894,67.8975,23.7205
145.9992,21.9398,66.9921,23.7205
146.1516,21.8218,67.5538,23.7205
146.304,21.7029,68.8608,23.7498
146.4564,21.584,70.4603,23.7434
146.6088,21.5783,70.9956,23.737
146.7612,21.6179,70.1365,23.7305
146.9136,21.6575,69.891,23.7241
147.066,21.6457,70.1613,23.7963
147.2184,21.5664,69.7174,23.7864
147.3708,21.4872,71.1096,23.7764
147.5232,21.5031,71.3894,23.7665
147.6756,22.0486,71.4091,23.7566
147.828,22.5942,69.7037,23.7937
147.9804,23.1398,67.9313,23.7838
148.1328,24.5061,66.1657,23.774
148.2852,25.9936,63.9508,23.7641
148.4376,27.481,62.489,23.7543
