DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,HVOL,AVOL,BIT
1816.9,50.754523,2572.288429,116.031056,0.315975,8.586322,0.052887,2.49415,3.28032,89.757769,-141.513013,3.894083,5.650028,5.59908,5.565371,5.523522,5.448987,5.399859,5.151129,0.131909,0.044227,8.5
1817.0,50.754278,2570.267604,116.421634,0.309135,8.585272,0.054595,2.490057,3.279252,89.683185,-141.519166,3.664008,5.500233,5.458916,5.431546,5.397528,5.336838,5.296762,5.09385,0.131838,0.044157,8.5
1817.1,50.773668,2577.17053,115.835316,0.304708,8.581722,0.05522,2.483182,3.273039,89.613708,-141.508913,3.355922,5.555113,5.524111,5.50354,5.477935,5.432152,5.401846,5.248381,0.131731,0.04405,8.5
1817.2,50.814713,2573.242188,115.383121,0.301648,8.578304,0.057678,2.481112,3.275857,89.593256,-141.483303,3.108915,5.574889,5.552779,5.538088,5.51978,5.48698,5.465223,5.355082,0.131651,0.043969,8.5
1817.3,50.793788,2574.19737,114.990135,0.302869,8.57651,0.059728,2.477516,3.282838,89.585786,-141.465621,2.940686,5.49236,5.475617,5.464484,5.450598,5.425694,5.409154,5.325417,0.131623,0.043941,8.5
1817.4,50.801458,2577.169462,116.077772,0.307093,8.576453,0.062005,2.474782,3.276765,89.575689,-141.454576,2.895863,5.357919,5.340372,5.328706,5.31416,5.288078,5.270762,5.183132,0.131636,0.043955,8.5
1817.5,50.802304,2574.198081,117.310309,0.314386,8.57739,0.061928,2.467989,3.271589,89.539035,-141.460662,2.97327,5.039582,5.018542,5.004564,4.987149,4.955956,4.935271,4.830582,0.131679,0.043997,8.5
1817.6,50.794509,2576.2125,119.531112,0.322368,8.57921,0.061498,2.464836,3.265821,89.470864,-141.461377,3.088835,5.059975,5.031966,5.01338,4.990244,4.94887,4.921478,4.782916,0.131746,0.044064,8.5
1817.7,50.803205,2568.359375,120.790806,0.328348,8.581774,0.058114,2.460028,3.257596,89.358848,-141.444855,3.170903,5.188795,5.155872,5.13404,5.10688,5.058353,5.026258,4.863847,0.131801,0.04412,8.5
1817.8,50.813884,2567.402413,122.287766,0.329441,8.582825,0.053508,2.457945,3.236116,89.195728,-141.446698,3.28119,5.31197,5.276698,5.253313,5.224228,5.17228,5.137935,4.964138,0.131764,0.044082,8.5
1817.9,50.793788,2559.647292,121.621799,0.32417,8.579348,0.047267,2.454392,3.220125,89.012914,-141.434097,3.469455,5.444812,5.410363,5.387517,5.359096,5.308316,5.274729,5.104657,0.131598,0.043917,8.5
1818.0,50.775817,2548.73368,120.71183,0.316543,8.572014,0.042546,2.452611,3.210767,88.863183,-141.38771,3.679308,5.329718,5.297386,5.275941,5.249257,5.201565,5.170012,5.010274,0.131377,0.043695,8.5
1818.1,50.761532,2568.359375,119.303164,0.310363,8.56493,0.040344,2.450536,3.21379,88.775383,-141.367538,3.855135,5.53072,5.498984,5.477929,5.451722,5.404866,5.373853,5.216855,0.131215,0.043533,8.5
1818.2,50.773558,2568.359375,118.961455,0.307992,8.561454,0.041959,2.449778,3.225987,88.772628,-141.352548,3.976456,5.60346,5.573058,5.552882,5.527764,5.482839,5.453093,5.302584,0.131162,0.04348,8.5
1818.3,50.795339,2568.359375,118.184904,0.308655,8.561463,0.047521,2.452147,3.262073,88.841445,-141.294586,3.981067,5.595333,5.568377,5.550479,5.528187,5.488288,5.461849,5.328062,0.1312,0.043518,8.5
1818.4,50.788456,2568.359375,118.517332,0.310781,8.563939,0.054454,2.454927,3.29197,89.006413,-141.266474,3.842706,5.523135,5.499938,5.484528,5.465326,5.430932,5.408124,5.292754,0.131303,0.043621,8.5
1818.5,50.784973,2569.318828,119.747423,0.311613,8.568169,0.060667,2.458459,3.306126,89.212276,-141.255597,3.635573,5.593538,5.573903,5.560852,5.544582,5.515416,5.496058,5.39817,0.131431,0.04375,8.5
1818.6,50.763997,2572.282378,121.262072,0.308295,8.572332,0.062457,2.458028,3.304957,89.442608,-141.217361,3.490257,5.413253,5.39835,5.388437,5.376073,5.353888,5.33915,5.264637,0.131535,0.043854,8.5
1818.7,50.781747,2569.31954,121.850893,0.301493,8.57493,0.059807,2.454601,3.299061,89.627431,-141.164097,3.454232,5.183956,5.173167,5.165988,5.157026,5.140936,5.130238,5.076141,0.13159,0.043908,8.5
1818.8,50.769539,2573.242188,121.499173,0.294722,8.575871,0.054025,2.447464,3.282147,89.772963,-141.17154,3.534525,5.247363,5.237371,5.230721,5.22242,5.207512,5.197598,5.147455,0.131609,0.043927,8.5
1818.9,50.800908,2573.242188,120.434176,0.291616,8.576195,0.049195,2.440914,3.260101,89.836157,-141.153176,3.721493,5.388044,5.374492,5.365477,5.35423,5.334044,5.320629,5.252824,0.131612,0.04393,8.5
1819.0,50.799956,2573.242188,118.376553,0.294314,8.576075,0.048426,2.43814,3.251704,89.851711,-141.156269,3.915024,5.312712,5.296243,5.285293,5.271637,5.247147,5.230884,5.148648,0.131599,0.043917,8.5
1819.1,50.782669,2568.434244,117.301187,0.303443,8.575314,0.053854,2.443782,3.25173,89.830982,-141.156733,4.062361,5.089879,5.070583,5.057759,5.041775,5.013132,4.994126,4.898046,0.131567,0.043885,8.5
1819.2,50.816328,2549.79007,117.727775,0.316374,8.574024,0.062215,2.452545,3.251111,89.821939,-141.193906,4.119893,5.053032,5.032416,5.018719,5.00165,4.971073,4.950792,4.848209,0.131529,0.043848,8.5
1819.3,50.765816,2553.710938,118.605911,0.328013,8.572847,0.069767,2.460848,3.2494,89.799245,-141.221313,4.150702,5.106566,5.084509,5.069857,5.051601,5.018907,4.997229,4.887644,0.131501,0.043819,8.5
1819.4,50.733998,2554.673594,117.833607,0.335093,8.572183,0.073642,2.467167,3.25977,89.742151,-141.252922,4.142985,5.227887,5.207472,5.193906,5.176999,5.146704,5.126606,5.024914,0.13149,0.043808,8.5
1819.5,50.782841,2556.667725,117.422955,0.337569,8.572128,0.073167,2.471995,3.275535,89.620042,-141.310049,4.164144,5.303784,5.2837,5.270352,5.253715,5.2239,5.204118,5.104023,0.131498,0.043816,8.5
1819.6,50.75598,2549.791493,116.701973,0.335841,8.572681,0.068657,2.473501,3.282233,89.417386,-141.388769,4.182295,5.495612,5.473532,5.458862,5.44058,5.407828,5.386103,5.276148,0.131524,0.043842,8.5
1819.7,50.750467,2553.710938,116.113678,0.330949,8.573835,0.063439,2.474803,3.288469,89.13508,-141.418579,4.19243,5.620407,5.593602,5.575804,5.553635,5.513954,5.487658,5.35463,0.13156,0.043878,8.5
1819.8,50.763703,2554.675018,114.417848,0.32342,8.57505,0.05945,2.47621,3.290213,88.808869,-141.459965,4.195115,5.518633,5.489137,5.46956,5.445188,5.401591,5.372721,5.226667,0.13159,0.043909,8.5
1819.9,50.761955,2555.700441,114.16405,0.315673,8.575798,0.057585,2.478419,3.297659,88.492348,-141.508674,4.230326,5.578639,5.547854,5.527425,5.501995,5.456514,5.426403,5.274046,0.131605,0.043923,8.5
1820.0,50.750696,2543.945313,114.008962,0.308424,8.575998,0.055781,2.476971,3.29672,88.261612,-141.55859,4.288909,5.488625,5.45916,5.439605,5.41526,5.371713,5.342877,5.19699,0.131591,0.043909,8.5
1820.1,50.750392,2544.910461,113.18467,0.303243,8.574867,0.054302,2.4747,3.303146,88.155685,-141.612797,4.337246,5.332914,5.307058,5.289891,5.26851,5.230243,5.204887,5.076571,0.131483,0.043801,8.5
1820.2,50.777169,2553.655645,111.326305,0.301229,8.56899,0.051485,2.469121,3.305085,88.167361,-141.658527,4.363381,5.220789,5.197961,5.182798,5.163906,5.130075,5.107644,4.994083,0.131199,0.043517,8.5
1820.3,50.783876,2572.276328,110.818868,0.30253,8.55634,0.04822,2.46344,3.30827,88.23115,-141.682858,4.251443,5.646555,5.621158,5.60429,5.583277,5.545653,5.520713,5.394412,0.130704,0.043022,8.5
1820.4,50.775919,2568.359375,110.823229,0.304891,8.536614,0.045135,2.458616,3.298853,88.289391,-141.709157,3.889728,5.768185,5.73711,5.716487,5.690813,5.644892,5.614486,5.46053,0.129806,0.042125,8.5
1820.5,50.738209,2568.359375,111.478842,0.30429,8.497529,0.044357,2.459728,3.282171,88.308335,-141.698742,3.295032,5.633575,5.596365,5.571696,5.541013,5.486212,5.449981,5.266503,0.12829,0.040608,8.5
1820.6,50.806101,2568.359375,112.474392,0.29942,8.43677,0.04433,2.463379,3.264036,88.275787,-141.707892,2.687261,5.479463,5.436434,5.407936,5.372524,5.309369,5.26768,5.056512,0.126667,0.038986,8.5
1820.7,50.790525,2566.424808,114.793054,0.291397,8.390164,0.044833,2.469955,3.249729,88.222363,-141.720037,2.266649,5.678523,5.627951,5.594488,5.552939,5.478926,5.430134,5.182992,0.126217,0.038536,8.5
1820.8,50.772182,2558.59375,115.833578,0.28425,8.40684,0.044796,2.475958,3.232815,88.193414,-141.748626,2.106248,6.051516,5.994472,5.956743,5.909914,5.826548,5.771625,5.493378,0.127854,0.040173,8.5
1820.9,50.760035,2559.561745,116.769939,0.280223,8.498524,0.044192,2.479025,3.217909,88.213359,-141.799114,2.227528,6.157268,6.099133,6.060681,6.012958,5.928,5.87203,5.588304,0.130871,0.04319,8.5
1821.0,50.792112,2562.508211,116.458569,0.281807,8.605135,0.042913,2.476285,3.19775,88.22605,-141.857071,2.614763,5.975106,5.9185,5.881061,5.834595,5.751879,5.697388,5.421024,0.133465,0.045784,8.5
1821.1,50.747645,2558.59375,116.900829,0.287897,8.667396,0.041731,2.469153,3.181156,88.185014,-141.877088,3.202736,5.777802,5.720347,5.682363,5.635237,5.551394,5.496194,5.216204,0.13458,0.046898,8.5
1821.2,50.775778,2559.562813,116.566929,0.295744,8.677164,0.041332,2.462038,3.149403,88.079784,-141.934359,3.792087,5.633645,5.572644,5.532345,5.48238,5.393579,5.335179,5.039084,0.1345,0.046819,8.5
1821.3,50.719985,2563.476563,117.950971,0.300775,8.662286,0.041157,2.45752,3.123234,87.946027,-141.971464,4.19753,5.693701,5.628187,5.584931,5.531328,5.436138,5.37359,5.056334,0.134092,0.04641,8.5
1821.4,50.73404,2564.446338,118.93583,0.301047,8.650817,0.040661,2.457266,3.092026,87.794419,-142.032985,4.377658,5.773837,5.703451,5.657004,5.599477,5.497398,5.430382,5.090626,0.13378,0.046098,8.5
1821.5,50.744698,2566.419113,119.292094,0.29622,8.642115,0.037953,2.457064,3.086493,87.645191,-142.08414,4.473002,5.877353,5.805109,5.75744,5.698404,5.593661,5.524905,5.176382,0.133453,0.045772,8.5
1821.6,50.754638,2557.623263,118.336822,0.288603,8.6297,0.034347,2.458697,3.089049,87.514585,-142.134663,4.543435,5.892661,5.824047,5.77875,5.722625,5.622977,5.557514,5.225988,0.132942,0.04526,8.5
1821.7,50.759299,2553.710938,117.657106,0.281404,8.609003,0.030467,2.460145,3.116348,87.425852,-142.190083,4.55338,5.903816,5.847172,5.809716,5.763239,5.680527,5.626056,5.350233,0.132256,0.044574,8.5
1821.8,50.72959,2553.710938,117.350505,0.277928,8.585145,0.028926,2.464141,3.142212,87.39416,-142.217601,4.326892,6.028006,5.98868,5.962615,5.930202,5.87233,5.834082,5.640597,0.131608,0.043927,8.5
1821.9,50.752515,2553.710938,117.169084,0.278698,8.566864,0.029611,2.467572,3.175197,87.461575,-142.168901,3.931567,6.074469,6.058369,6.047665,6.034318,6.010385,5.994495,5.914065,0.131192,0.043511,8.5
1822.0,50.761004,2552.739027,117.219562,0.281637,8.558042,0.033515,2.47257,3.210503,87.657728,-142.112254,3.502995,5.998453,6.00014,6.001267,6.002677,6.005222,6.006923,6.015522,0.131019,0.043337,8.5
1822.1,50.736618,2550.772658,117.401465,0.285145,8.555522,0.038951,2.476079,3.247738,87.983454,-142.066004,3.268189,5.734549,5.744402,5.75098,5.759213,5.774063,5.783984,5.834124,0.130973,0.043291,8.5
1822.2,50.754617,2558.59375,116.728227,0.287712,8.555045,0.044575,2.477517,3.289535,88.391392,-141.999003,3.230512,5.562232,5.569503,5.574357,5.58043,5.591383,5.598698,5.635643,0.13097,0.043289,8.5
1822.3,50.757817,2557.620772,115.589363,0.290539,8.555367,0.04822,2.474941,3.318148,88.837711,-141.960624,3.444388,5.591912,5.590674,5.58985,5.588824,5.586986,5.585767,5.579601,0.130987,0.043305,8.5
1822.4,50.767932,2557.604275,114.455502,0.293786,8.556108,0.04942,2.470531,3.335087,89.272287,-141.935047,3.820723,5.619417,5.605168,5.59569,5.58387,5.562666,5.548582,5.477399,0.131011,0.043329,8.5
1822.5,50.72147,2574.215878,114.092765,0.299339,8.556942,0.04862,2.467007,3.319728,89.650317,-141.891818,4.242211,5.65852,5.631537,5.613621,5.591307,5.551367,5.524902,5.391162,0.131031,0.043349,8.5
1822.6,50.691075,2578.125,114.17694,0.305734,8.557409,0.046505,2.464814,3.291205,89.944632,-141.857078,4.428107,5.63982,5.606821,5.584928,5.557683,5.508976,5.476742,5.313779,0.131028,0.043346,8.5
1822.7,50.734493,2577.150598,114.884342,0.311621,8.556757,0.044922,2.464865,3.254294,90.133364,-141.860753,4.369206,5.648124,5.615468,5.593803,5.566839,5.518633,5.486727,5.325325,0.130987,0.043306,8.5
1822.8,50.699105,2568.368397,116.796041,0.313417,8.55476,0.044492,2.465126,3.232559,90.180627,-141.83885,4.169951,5.642338,5.613355,5.594117,5.570161,5.5273,5.498909,5.355246,0.130918,0.043237,8.5
1822.9,50.705855,2554.678809,118.962216,0.31111,8.552253,0.046036,2.467146,3.223632,90.05693,-141.818718,3.980416,5.437917,5.414101,5.398282,5.378574,5.343284,5.319887,5.201574,0.130851,0.043169,8.5
1823.0,50.748312,2577.14953,120.456759,0.305712,8.550336,0.048474,2.469685,3.229318,89.776936,-141.868028,3.82281,5.176869,5.160064,5.148891,5.134959,5.109977,5.09339,5.00945,0.13081,0.043129,8.5
1823.1,50.71116,2573.242188,120.419406,0.300317,8.549619,0.050912,2.472295,3.236202,89.411651,-141.925273,3.713709,5.358105,5.342935,5.332846,5.320262,5.297685,5.282687,5.206784,0.130813,0.043131,8.5
1823.2,50.744616,2571.289824,118.832141,0.295419,8.550508,0.052421,2.474568,3.233329,89.039592,-141.95511,3.648605,5.199549,5.182173,5.170621,5.156219,5.130397,5.113255,5.026512,0.130825,0.043143,8.5
1823.3,50.736747,2565.429638,115.497754,0.292264,8.550371,0.053014,2.478789,3.221876,88.756127,-141.984344,3.575717,5.26455,5.241053,5.225448,5.206007,5.1712,5.148127,5.031329,0.130467,0.042785,8.5
1823.4,50.74491,2574.219081,111.875756,0.28991,8.527063,0.052088,2.484071,3.216561,88.612383,-142.022107,3.433467,5.544697,5.5113,5.489148,5.461586,5.412326,5.379737,5.214734,0.129035,0.041354,8.5
1823.5,50.721294,2578.125,109.753203,0.288809,8.456303,0.050007,2.490002,3.216224,88.659014,-142.049495,3.269642,5.70295,5.659374,5.63051,5.594637,5.530644,5.48839,5.274494,0.126686,0.039005,8.5
1823.6,50.744719,2580.080211,110.189628,0.287458,8.371758,0.046135,2.492708,3.219148,88.874597,-142.01478,3.182845,5.721172,5.671823,5.63916,5.598596,5.526315,5.478646,5.237361,0.125189,0.037507,8.5
1823.7,50.71104,2587.890625,112.799411,0.287191,8.356707,0.041168,2.491327,3.220265,89.218967,-141.985566,3.202244,5.660111,5.611571,5.579443,5.539541,5.468436,5.421541,5.184016,0.12624,0.038558,8.5
1823.8,50.690243,2582.020721,116.671449,0.28855,8.441594,0.035937,2.484073,3.247552,89.591269,-141.998364,3.341711,5.5598,5.514893,5.485157,5.448213,5.38234,5.338868,5.118674,0.129312,0.04163,8.5
1823.9,50.735356,2558.59375,119.59678,0.293256,8.559797,0.033465,2.475347,3.285126,89.912479,-142.007479,3.595593,5.311641,5.273019,5.247429,5.215617,5.158846,5.121346,4.931636,0.132209,0.044528,8.5
1824.0,50.694151,2556.635692,120.84002,0.301001,8.631242,0.03383,2.465842,3.324732,90.114675,-142.008132,3.943597,5.314806,5.286273,5.267339,5.24377,5.20162,5.173715,5.032558,0.13354,0.045859,8.5
1824.1,50.705255,2550.786895,121.066215,0.310664,8.646223,0.035747,2.456878,3.351517,90.163446,-142.058626,4.273633,5.342022,5.326124,5.315554,5.302374,5.278738,5.263046,5.183669,0.133608,0.045926,8.5
1824.2,50.73557,2560.553232,121.534209,0.320562,8.635595,0.037338,2.449166,3.369879,90.0647,-142.047034,4.502057,5.339868,5.334713,5.331279,5.326991,5.319282,5.314151,5.288196,0.133189,0.045507,8.5
1824.3,50.708973,2569.339472,121.228815,0.329004,8.619106,0.0383,2.44648,3.354748,89.859085,-142.012973,4.559323,5.436933,5.437458,5.437808,5.438247,5.439039,5.439568,5.442242,0.132588,0.044907,8.5
1824.4,50.680053,2573.242188,121.039548,0.334965,8.596631,0.037124,2.447259,3.303992,89.619174,-142.022092,4.4903,5.452222,5.457269,5.460636,5.464847,5.472437,5.477502,5.503087,0.131598,0.043916,8.5
1824.5,50.747641,2575.203805,120.447829,0.336247,8.554636,0.033283,2.449316,3.238763,89.375672,-142.017207,4.319909,5.471466,5.475648,5.478437,5.481927,5.488215,5.492411,5.5136,0.130166,0.042484,8.5
1824.6,50.74238,2578.101989,119.346252,0.333753,8.503057,0.028644,2.452939,3.20144,89.159423,-142.003807,4.105221,5.575894,5.575911,5.575924,5.57594,5.57597,5.575991,5.576099,0.129223,0.041541,8.5
1824.7,50.731438,2562.519833,117.116575,0.327683,8.492785,0.025662,2.458382,3.189956,88.97796,-141.996555,3.947944,5.74286,5.737707,5.734274,5.729986,5.722276,5.717143,5.691226,0.129894,0.042212,8.5
1824.8,50.738871,2584.016259,114.953337,0.31947,8.547055,0.024966,2.46346,3.200107,88.855015,-142.026355,3.913896,5.899692,5.890758,5.88481,5.877383,5.864039,5.85516,5.81032,0.131924,0.044242,8.5
1824.9,50.670427,2600.546248,114.026785,0.309278,8.625376,0.02605,2.46642,3.215683,88.787428,-142.033692,4.033587,5.877144,5.866775,5.859872,5.851255,5.835777,5.825481,5.773474,0.133839,0.046157,8.5
1825.0,50.70368,2574.224776,114.589315,0.29897,8.671328,0.029301,2.469683,3.24346,88.778101,-142.054372,4.157289,5.611211,5.601353,5.594791,5.586599,5.571884,5.562095,5.512643,0.134682,0.047,8.5
1825.1,50.697787,2578.125,115.867811,0.289919,8.679823,0.033772,2.473942,3.252331,88.80789,-142.070883,4.207226,5.540246,5.531042,5.524915,5.517265,5.503523,5.494381,5.448164,0.134856,0.047174,8.5
1825.2,50.703897,2577.1417,117.734581,0.282723,8.682539,0.037853,2.479959,3.246722,88.85206,-142.120771,4.123634,5.429304,5.418237,5.410871,5.401679,5.385172,5.374197,5.3187,0.135033,0.047351,8.5
1825.3,50.743881,2573.242188,119.401637,0.278775,8.691191,0.039698,2.486545,3.214171,88.894991,-142.144543,3.955503,5.58826,5.572179,5.561485,5.548148,5.524226,5.508338,5.427931,0.135375,0.047693,8.5
1825.4,50.721638,2573.242188,120.822021,0.278337,8.704549,0.038351,2.490404,3.182401,88.92597,-142.181,3.79133,5.844552,5.818024,5.800409,5.778467,5.739191,5.713161,5.581328,0.135788,0.048106,8.5
1825.5,50.726188,2572.257819,121.920203,0.281022,8.717675,0.035088,2.490153,3.150847,88.941499,-142.182845,3.744201,6.000536,5.958692,5.930963,5.896489,5.834957,5.794305,5.58827,0.136191,0.048509,8.5
1825.6,50.688677,2568.359375,122.568686,0.284645,8.730385,0.032292,2.487326,3.131707,88.920455,-142.195066,3.866557,5.887285,5.828422,5.789511,5.741241,5.65538,5.598862,5.312492,0.136591,0.048909,8.5
1825.7,50.702366,2568.359375,122.854226,0.290094,8.743286,0.031205,2.483066,3.121903,88.879962,-142.21819,4.073481,5.527764,5.458424,5.412683,5.356046,5.255593,5.189675,4.855778,0.136965,0.049283,8.5
1825.8,50.733719,2568.359375,123.267236,0.296497,8.754298,0.031708,2.477199,3.142952,88.841089,-142.229075,4.299572,5.518933,5.443646,5.394027,5.332638,5.223893,5.152632,4.791798,0.13722,0.049538,8.5
1825.9,50.715089,2569.345167,123.41015,0.302299,8.759566,0.033401,2.469504,3.200026,88.832674,-142.224341,4.413874,5.618514,5.546864,5.499608,5.441108,5.337379,5.269333,4.924732,0.137302,0.04962,8.5
1826.0,50.665718,2573.242188,123.582947,0.305236,8.759521,0.036954,2.461903,3.25951,88.881876,-142.262598,4.433797,5.862394,5.802273,5.76254,5.713264,5.625642,5.567988,5.275902,0.137308,0.049626,8.5
1826.1,50.697185,2574.228691,122.2898,0.306611,8.759952,0.043457,2.4586,3.287807,89.007813,-142.251555,4.385287,5.760311,5.719692,5.692777,5.659317,5.599599,5.56015,5.360287,0.137355,0.049673,8.5
1826.2,50.684365,2580.098719,120.091281,0.308556,8.762531,0.050733,2.458953,3.282728,89.218668,-142.206482,4.344486,5.33742,5.316006,5.30178,5.284054,5.252304,5.23125,5.124632,0.137369,0.049688,8.5
1826.3,50.697711,2586.90341,116.82708,0.311155,8.760868,0.054956,2.459254,3.265276,89.467441,-142.152903,4.327733,5.04114,5.031924,5.02579,5.018134,5.004385,4.995242,4.948985,0.136819,0.049138,8.5
1826.4,50.710478,2583.007813,114.317815,0.313003,8.727369,0.054843,2.459446,3.239243,89.720232,-142.094953,4.287042,5.128133,5.124866,5.122689,5.119969,5.115077,5.111818,5.095347,0.135125,0.047444,8.5
1826.5,50.710277,2581.031958,112.650043,0.313928,8.652141,0.050897,2.460587,3.204732,89.928208,-142.004257,4.199856,5.719786,5.718695,5.717967,5.717058,5.715423,5.714333,5.70883,0.132667,0.044985,8.5
1826.6,50.68593,2574.230471,112.055661,0.313279,8.568528,0.044059,2.462316,3.183069,90.087623,-141.934929,4.013604,5.761446,5.763982,5.765674,5.76779,5.771603,5.774148,5.786987,0.130667,0.042985,8.5
1826.7,50.704568,2579.113639,111.911477,0.310285,8.521975,0.035495,2.461656,3.182343,90.19316,-141.893528,3.80593,5.487778,5.495757,5.501083,5.507749,5.519767,5.527794,5.568308,0.130008,0.042326,8.5
1826.8,50.674242,2581.029822,111.730567,0.30516,8.525426,0.028482,2.459301,3.195754,90.268805,-141.856993,3.599954,5.291147,5.301204,5.30792,5.316327,5.331493,5.341627,5.392791,0.130323,0.042641,8.5
1826.9,50.677097,2570.274134,111.987684,0.303303,8.542613,0.025353,2.457202,3.198444,90.324668,-141.822298,3.375913,5.314789,5.321577,5.326107,5.331778,5.342004,5.348835,5.383335,0.130619,0.042937,8.5
1827.0,50.674436,2557.604043,111.658165,0.306827,8.54482,0.025482,2.456098,3.206723,90.391047,-141.797981,3.116098,5.343866,5.341853,5.340513,5.33884,5.335836,5.333837,5.323737,0.130355,0.042673,8.5
1827.1,50.653705,2558.661252,112.595262,0.31421,8.525312,0.026478,2.45407,3.221165,90.473025,-141.788281,2.864702,5.443943,5.432286,5.42453,5.414853,5.397482,5.385936,5.327599,0.129665,0.041983,8.5
1827.2,50.636337,2578.125,113.905793,0.320332,8.499569,0.028229,2.453087,3.242013,90.559053,-141.792593,2.63089,5.50858,5.487842,5.47406,5.456882,5.426098,5.405673,5.302481,0.129173,0.041491,8.5
1827.3,50.681179,2579.115775,116.528319,0.323882,8.493018,0.030105,2.45298,3.241997,90.620242,-141.814527,2.441284,5.477593,5.453138,5.436895,5.41666,5.380426,5.356405,5.235009,0.129482,0.0418,8.5
1827.4,50.702028,2580.034421,118.384932,0.323639,8.519842,0.032093,2.455357,3.2393,90.651559,-141.845064,2.378099,5.302543,5.280166,5.2653,5.246778,5.213603,5.191604,5.08042,0.130619,0.042937,8.5
1827.5,50.677555,2567.367888,119.432941,0.320856,8.567514,0.033691,2.459531,3.242654,90.642887,-141.911004,2.480018,5.154685,5.138337,5.127468,5.113915,5.089613,5.073478,4.991934,0.131956,0.044274,8.5
1827.6,50.652578,2562.48472,119.008553,0.318257,8.607101,0.034079,2.463076,3.248291,90.589993,-142.027419,2.706636,5.212889,5.203953,5.198006,5.190583,5.177252,5.168387,5.123599,0.132841,0.04516,8.5
1827.7,50.658702,2557.601552,117.646212,0.318631,8.625071,0.032876,2.464311,3.243049,90.499223,-142.165572,2.95493,5.226628,5.226427,5.226296,5.226133,5.225845,5.225656,5.224704,0.133148,0.045467,8.5
1827.8,50.649203,2553.710938,115.404501,0.321251,8.627007,0.031369,2.465326,3.23355,90.400256,-142.280587,3.123017,5.303649,5.312851,5.318996,5.326688,5.340564,5.349837,5.396617,0.133116,0.045434,8.5
1827.9,50.653391,2559.668399,112.94076,0.324414,8.622959,0.031052,2.468095,3.219991,90.285074,-142.377357,3.155976,5.45798,5.474458,5.485471,5.49927,5.524196,5.540878,5.624984,0.132872,0.045191,8.5
1828.0,50.693479,2587.974144,111.486678,0.326702,8.611235,0.031956,2.47156,3.203111,90.130848,-142.455225,3.082905,5.515589,5.53633,5.550201,5.567589,5.599023,5.620078,5.726264,0.132441,0.044759,8.5
1828.1,50.681816,2602.453764,110.72325,0.326555,8.594929,0.034381,2.476948,3.207324,89.904319,-142.510536,2.97309,5.255217,5.272635,5.28428,5.298873,5.325245,5.342902,5.431955,0.131968,0.044286,8.5
1828.2,50.651068,2582.013834,110.222552,0.322353,8.58052,0.037522,2.483317,3.237101,89.608436,-142.542783,2.876474,5.123565,5.132822,5.139005,5.146747,5.160718,5.170058,5.21719,0.131594,0.043912,8.5
1828.3,50.689926,2581.108002,109.398389,0.314392,8.570557,0.040225,2.489218,3.305689,89.220573,-142.551601,2.845382,5.191934,5.189531,5.187932,5.185938,5.182358,5.179979,5.167961,0.131324,0.043643,8.5
1828.4,50.703842,2591.778748,108.59566,0.303694,8.562946,0.041348,2.493528,3.376037,88.763494,-142.480218,2.903711,5.73505,5.719436,5.709053,5.696102,5.672872,5.657442,5.579479,0.131105,0.043424,8.5
1828.5,50.663684,2587.890625,108.300873,0.291437,8.556276,0.039563,2.493783,3.438861,88.276677,-142.365465,2.98175,6.048664,6.021248,6.00304,5.980359,5.939752,5.912836,5.776785,0.130941,0.043259,8.5
1828.6,50.648906,2588.886027,108.440526,0.280728,8.552204,0.035474,2.490457,3.454791,87.826419,-142.185037,3.010127,6.146028,6.111862,6.08919,6.060968,6.010499,5.977086,5.80824,0.130845,0.043163,8.5
1828.7,50.701433,2592.773438,109.182997,0.27479,8.550016,0.030057,2.483428,3.436362,87.453566,-141.982588,3.010428,6.213691,6.181626,6.160343,6.133843,6.086433,6.055032,5.896318,0.130794,0.043113,8.5
1828.8,50.642198,2587.792869,110.652608,0.27475,8.548889,0.026208,2.4775,3.378632,87.210982,-141.860477,3.036574,6.199904,6.176985,6.161755,6.142771,6.108753,6.086183,5.972063,0.130775,0.043093,8.5
1828.9,50.712091,2567.362905,112.33844,0.277565,8.548747,0.024135,2.471522,3.316422,87.143443,-141.800265,3.05685,6.16552,6.153159,6.144933,6.134668,6.116238,6.103985,6.042052,0.130763,0.043082,8.5
1829.0,50.681877,2563.476563,113.407776,0.281497,8.548116,0.025165,2.468971,3.258223,87.243473,-141.758944,3.060263,6.01831,6.014641,6.012196,6.009141,6.003648,5.999989,5.981485,0.130674,0.042993,8.5
1829.1,50.651533,2563.476563,113.391026,0.284342,8.542928,0.027701,2.466854,3.224881,87.462203,-141.736453,3.077351,5.8828,5.880425,5.878842,5.876865,5.873309,5.870941,5.858959,0.130329,0.042647,8.5
1829.2,50.63435,2564.4741,113.41922,0.286777,8.525518,0.03171,2.467883,3.190607,87.730273,-141.713761,3.111136,5.787993,5.778914,5.772872,5.765332,5.751794,5.742793,5.697281,0.129605,0.041923,8.5
1829.3,50.627229,2573.348841,113.455555,0.288867,8.49541,0.035005,2.469398,3.156833,87.987934,-141.671333,3.099215,5.701328,5.679682,5.665299,5.647372,5.615249,5.593938,5.486256,0.128696,0.041014,8.5
