DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,DSLL,DDLL,SPDL,MRRS,HVOL,AVOL,NPOR,NPRS,NPRD,DPOR,DPRL,DPRS,DPRD,BIT
2236.1,50.088474,3388.671875,117.486664,0.292588,8.529591,0.04263,2.446477,3.297452,87.683624,4.501483,4.366021,93.728951,3.437866,0.129852,0.04217,0.277676,0.355107,0.265898,0.154107,0.154107,0.123347,0.226483,8.5
2236.2,50.103794,3398.4375,118.106812,0.288727,8.5076,0.048036,2.440629,3.280915,87.504349,4.339653,4.17392,93.975098,3.211957,0.129268,0.041586,0.273858,0.351505,0.262356,0.157527,0.157527,0.126891,0.22961,8.5
2236.3,50.125553,3393.554688,118.678291,0.287959,8.491207,0.057286,2.44296,3.256195,87.3564,4.215674,4.043128,94.215149,3.000909,0.1291,0.041419,0.273088,0.35079,0.261651,0.156164,0.156164,0.125479,0.228364,8.5
2236.4,50.107193,3398.4375,121.909775,0.290734,8.496608,0.067858,2.451765,3.243927,87.326904,4.183082,4.033322,94.272881,2.977147,0.129701,0.04202,0.275818,0.353337,0.264197,0.151014,0.151014,0.120142,0.223655,8.5
2236.5,50.078671,3413.085938,123.995758,0.29822,8.530675,0.077482,2.466719,3.218947,87.390762,4.252319,4.128547,94.281998,2.98068,0.130995,0.043313,0.283149,0.360244,0.271067,0.14227,0.14227,0.111079,0.215658,8.5
2236.6,50.113541,3417.96875,125.728226,0.306771,8.581283,0.082745,2.482224,3.219512,87.565033,4.374952,4.271304,94.105751,3.168153,0.132493,0.044812,0.291584,0.368118,0.278912,0.133202,0.133202,0.101682,0.207367,8.5
2236.7,50.102333,3417.96875,125.587112,0.314604,8.628289,0.08214,2.493178,3.211774,87.77581,4.5111,4.426387,93.917343,3.391065,0.133735,0.046053,0.299376,0.375337,0.2861,0.126796,0.126796,0.095043,0.201509,8.5
2236.8,50.119949,3417.96875,124.51313,0.319754,8.661752,0.076859,2.498616,3.219467,88.000244,4.652825,4.580169,93.704636,3.628531,0.134703,0.047022,0.304606,0.380063,0.290825,0.123616,0.123616,0.091748,0.198601,8.5
2236.9,50.024097,3413.085938,122.685287,0.322568,8.690777,0.069015,2.499205,3.219274,88.208374,4.769984,4.696875,93.558784,3.656997,0.135516,0.047835,0.307566,0.382649,0.293407,0.123272,0.123272,0.091391,0.198286,8.5
2237.0,50.158039,3374.023438,121.72963,0.321282,8.714038,0.06179,2.49896,3.241853,88.36673,4.822629,4.74131,93.415962,3.629179,0.136166,0.048485,0.306569,0.381478,0.292227,0.123415,0.123415,0.091539,0.198417,8.5
2237.1,50.08326,3374.023438,121.164848,0.317879,8.732469,0.053641,2.490856,3.264925,88.478874,4.831164,4.74279,93.409889,3.588114,0.13665,0.048968,0.303502,0.378379,0.289104,0.128154,0.128154,0.096451,0.202751,8.5
2237.2,50.116699,3369.140625,120.676491,0.313835,8.74498,0.04813,2.484519,3.284476,88.546379,4.835106,4.742792,93.428123,3.554412,0.136952,0.04927,0.299782,0.374694,0.285394,0.13186,0.13186,0.100292,0.20614,8.5
2237.3,50.097237,3378.90625,119.894241,0.311875,8.751762,0.044389,2.479642,3.283072,88.635948,4.841758,4.748681,93.41597,3.562179,0.13713,0.049448,0.298016,0.372908,0.283595,0.134712,0.134712,0.103247,0.208748,8.5
2237.4,50.036228,3374.023438,120.116432,0.310193,8.756351,0.042237,2.47711,3.275401,88.727325,4.850051,4.759132,93.397728,3.580401,0.137302,0.04962,0.29649,0.371378,0.282052,0.136193,0.136193,0.104782,0.210102,8.5
2237.5,50.090919,3374.023438,120.213913,0.309964,8.762764,0.040028,2.471659,3.273464,88.842926,4.857261,4.773412,93.400772,3.607333,0.137551,0.049869,0.296312,0.371179,0.281842,0.139381,0.139381,0.108085,0.213017,8.5
2237.6,50.060757,3374.023438,121.286179,0.310177,8.772204,0.041929,2.472121,3.27963,88.929962,4.864034,4.793926,93.327843,3.625409,0.13772,0.050039,0.296493,0.371387,0.282038,0.13911,0.13911,0.107805,0.212769,8.5
2237.7,50.131989,3378.90625,122.931969,0.311774,8.773584,0.04726,2.475595,3.288994,88.975113,4.876886,4.821331,93.309616,3.645024,0.137364,0.049682,0.2979,0.372853,0.283502,0.137079,0.137079,0.1057,0.210912,8.5
2237.8,50.173538,3388.671875,123.611938,0.312938,8.749463,0.05421,2.478638,3.30563,88.894363,4.902027,4.852071,93.306564,3.609828,0.13622,0.048538,0.298794,0.373917,0.28457,0.135299,0.135299,0.103856,0.209285,8.5
2237.9,50.118458,3388.671875,120.778923,0.313132,8.700467,0.058721,2.47417,3.308333,88.709229,4.937825,4.883918,93.355186,3.542867,0.134634,0.046953,0.298692,0.374091,0.284749,0.137912,0.137912,0.106563,0.211674,8.5
2238.0,50.107075,3374.023438,116.581505,0.31235,8.647605,0.061583,2.468786,3.28447,88.439857,4.978359,4.917593,93.406845,3.426746,0.133221,0.04554,0.297652,0.373368,0.284031,0.141061,0.141061,0.109826,0.214553,8.5
2238.1,50.113838,3378.90625,112.938087,0.31057,8.609202,0.061823,2.462787,3.250433,88.187729,5.01856,4.948286,93.470657,3.357209,0.132454,0.044772,0.295742,0.371732,0.282398,0.144569,0.144569,0.113462,0.217761,8.5
2238.2,50.145103,3374.023438,110.673569,0.308501,8.597845,0.06016,2.458461,3.235915,87.974937,5.051437,4.965719,93.485855,3.31581,0.132583,0.044901,0.293701,0.369832,0.2805,0.147099,0.147099,0.116085,0.220075,8.5
2238.3,50.093094,3369.140625,110.301132,0.304645,8.617566,0.058099,2.45878,3.214473,87.842949,5.065337,4.967394,93.580048,3.351947,0.133512,0.04583,0.290114,0.366296,0.276962,0.146913,0.146913,0.115891,0.219904,8.5
2238.4,50.083557,3364.257813,113.191399,0.300977,8.658053,0.058344,2.46889,3.206191,87.747162,5.053425,4.961727,93.649948,3.40392,0.134806,0.047125,0.286832,0.362927,0.273597,0.141,0.141,0.109763,0.214497,8.5
2238.5,50.145969,3374.023438,115.628883,0.29767,8.701098,0.057855,2.478507,3.20238,87.696785,5.025733,4.957228,93.662094,3.511331,0.135951,0.048269,0.283954,0.359883,0.270563,0.135376,0.135376,0.103935,0.209355,8.5
2238.6,50.129009,3369.140625,117.490372,0.297377,8.73161,0.056355,2.486123,3.210439,87.639,4.997277,4.954742,93.744141,3.586595,0.136764,0.049082,0.283947,0.359604,0.270294,0.130922,0.130922,0.099319,0.205282,8.5
2238.7,50.060875,3374.023438,116.446098,0.297717,8.753116,0.051794,2.486145,3.20951,87.625679,4.973374,4.956187,93.789719,3.645593,0.13739,0.049708,0.284506,0.359912,0.270606,0.13091,0.13091,0.099306,0.20527,8.5
2238.8,50.084511,3388.671875,116.496666,0.301024,8.771586,0.046403,2.482502,3.216464,87.611984,4.959868,4.965135,93.795807,3.655182,0.137915,0.050233,0.287842,0.362941,0.27364,0.13304,0.13304,0.101514,0.207218,8.5
2238.9,50.113125,3388.671875,115.519867,0.306697,8.786593,0.041239,2.473994,3.23301,87.6325,4.967573,4.977053,93.786697,3.687686,0.138342,0.050661,0.293392,0.368109,0.278845,0.138015,0.138015,0.10667,0.211768,8.5
2239.0,50.097446,3393.554688,117.044235,0.315837,8.798762,0.040942,2.471138,3.266637,87.603531,4.995924,4.985325,93.823151,3.723231,0.13868,0.050999,0.302221,0.376418,0.287233,0.139685,0.139685,0.108401,0.213295,8.5
2239.1,50.186295,3388.671875,116.812996,0.32204,8.808079,0.044652,2.473951,3.298374,87.525856,5.034307,4.990373,93.856583,3.761891,0.13901,0.051328,0.30825,0.382038,0.292925,0.138041,0.138041,0.106697,0.211791,8.5
2239.2,50.116909,3393.554688,117.360634,0.324767,8.819668,0.049086,2.478034,3.320791,87.353096,5.076587,4.993284,93.756302,3.783618,0.139469,0.051787,0.310977,0.384498,0.295429,0.135653,0.135653,0.104222,0.209607,8.5
2239.3,50.141945,3388.671875,114.745995,0.320532,8.837151,0.049783,2.475582,3.319725,87.086021,5.125039,5.004745,93.783646,3.805961,0.140062,0.05238,0.307086,0.380592,0.291542,0.137087,0.137087,0.105708,0.210919,8.5
2239.4,50.12883,3393.554688,112.582855,0.312626,8.857141,0.047755,2.471648,3.303601,86.760391,5.17999,5.038054,93.701599,3.832018,0.140706,0.053025,0.299715,0.373328,0.284287,0.139387,0.139387,0.108092,0.213023,8.5
2239.5,50.125702,3383.789063,109.341766,0.300545,8.877824,0.044771,2.469324,3.289003,86.460815,5.231717,5.083477,93.689445,3.869899,0.141393,0.053711,0.288378,0.362253,0.273201,0.140746,0.140746,0.1095,0.214265,8.5
2239.6,50.137325,3383.789063,109.959991,0.290338,8.900342,0.043079,2.469529,3.275364,86.286125,5.271202,5.129484,93.656021,3.914582,0.142101,0.054419,0.278822,0.352892,0.263834,0.140626,0.140626,0.109376,0.214156,8.5
2239.7,50.125282,3403.320313,112.410027,0.282946,8.922307,0.04345,2.470283,3.274947,86.280479,5.295191,5.17548,93.698563,3.946229,0.142713,0.055031,0.271932,0.34608,0.25705,0.140186,0.140186,0.10892,0.213753,8.5
2239.8,50.154911,3403.320313,116.610107,0.279349,8.938666,0.046838,2.473052,3.303079,86.475082,5.296498,5.202868,93.680328,3.951501,0.143108,0.055427,0.268644,0.342702,0.253749,0.138566,0.138566,0.107241,0.212272,8.5
2239.9,50.113571,3383.789063,117.98156,0.278365,8.947036,0.051759,2.475694,3.330534,86.830986,5.269279,5.192189,93.838341,3.920316,0.14338,0.055699,0.267863,0.341766,0.252846,0.137021,0.137021,0.10564,0.210859,8.5
2240.0,50.143227,3364.257813,119.052391,0.280738,8.955655,0.054578,2.472879,3.339288,87.245361,5.224474,5.159949,93.762375,3.878531,0.143933,0.056251,0.270337,0.343966,0.255022,0.138667,0.138667,0.107346,0.212364,8.5
2240.1,50.118103,3374.023438,118.153862,0.28597,8.981498,0.053317,2.463918,3.325134,87.546997,5.178295,5.125373,93.847458,3.84266,0.145211,0.057529,0.275603,0.348842,0.259824,0.143907,0.143907,0.112777,0.217156,8.5
2240.2,50.165817,3349.609375,116.628044,0.291388,9.035079,0.050277,2.455942,3.309619,87.651245,5.138944,5.09133,93.953819,3.818913,0.147079,0.059397,0.281063,0.353891,0.264796,0.148572,0.148572,0.117611,0.221422,8.5
2240.3,50.173748,3354.492188,115.70195,0.29685,9.097028,0.047842,2.452495,3.29086,87.550316,5.110439,5.057756,93.947739,3.776057,0.148552,0.060871,0.286498,0.359008,0.269808,0.150588,0.150588,0.1197,0.223265,8.5
2240.4,50.165909,3349.609375,114.265236,0.299743,9.12569,0.048403,2.456889,3.274534,87.330215,5.09499,5.023903,93.893044,3.720959,0.148524,0.060842,0.289336,0.361739,0.272463,0.148018,0.148018,0.117037,0.220915,8.5
2240.5,50.18251,3344.726563,114.248238,0.300267,9.095273,0.050508,2.463821,3.259323,87.088531,5.089022,4.99223,93.899117,3.657264,0.146933,0.059252,0.289745,0.362264,0.272945,0.143964,0.143964,0.112836,0.217208,8.5
2240.6,50.136311,3339.84375,112.964592,0.296991,9.027851,0.055421,2.475901,3.255167,86.948334,5.084833,4.96417,93.756302,3.605188,0.144923,0.057241,0.286421,0.359233,0.269939,0.1369,0.1369,0.105514,0.210748,8.5
2240.7,50.145344,3339.84375,114.04158,0.294081,8.970844,0.060678,2.486322,3.249782,86.95993,5.077474,4.938093,93.662094,3.569667,0.143838,0.056157,0.283474,0.356543,0.267269,0.130806,0.130806,0.099199,0.205176,8.5
2240.8,50.208679,3344.726563,115.92955,0.290705,8.960423,0.064699,2.492691,3.231922,87.087982,5.065642,4.920542,93.604362,3.559357,0.144355,0.056674,0.280239,0.353396,0.264171,0.127081,0.127081,0.095339,0.201769,8.5
2240.9,50.174969,3344.726563,119.110992,0.287173,9.003038,0.065528,2.492085,3.210916,87.252228,5.051787,4.916806,93.501053,3.574937,0.146279,0.058598,0.277068,0.350052,0.260929,0.127436,0.127436,0.095706,0.202094,8.5
2241.0,50.195503,3364.257813,120.699921,0.28193,9.079696,0.0654,2.491138,3.19428,87.370087,5.039065,4.916626,93.455467,3.605811,0.14884,0.061158,0.272433,0.34508,0.256116,0.12799,0.12799,0.09628,0.2026,8.5
2241.1,50.160393,3383.789063,122.462837,0.276862,9.160607,0.063501,2.487386,3.201166,87.428268,5.028981,4.913411,93.403809,3.627408,0.151136,0.063455,0.268036,0.34026,0.251463,0.130184,0.130184,0.098554,0.204607,8.5
2241.2,50.107193,3388.671875,121.627693,0.271367,9.219901,0.061619,2.485157,3.231473,87.389008,5.024263,4.910108,93.260994,3.641164,0.15261,0.064929,0.263182,0.335044,0.246419,0.131487,0.131487,0.099905,0.205799,8.5
2241.3,50.179501,3374.023438,121.229813,0.26781,9.250041,0.061188,2.487771,3.277605,87.299973,5.028845,4.908519,93.166794,3.651778,0.153236,0.065554,0.260056,0.331669,0.243153,0.129958,0.129958,0.09832,0.2044,8.5
2241.4,50.146595,3369.140625,121.097908,0.267736,9.257705,0.06239,2.494875,3.318882,87.156197,5.043823,4.910093,93.118172,3.666155,0.153213,0.065531,0.260112,0.331607,0.243086,0.125804,0.125804,0.094015,0.200601,8.5
2241.5,50.170856,3369.140625,122.603951,0.27277,9.248662,0.063386,2.500867,3.35585,87.021675,5.066512,4.918652,93.151596,3.676392,0.152745,0.065063,0.264925,0.336365,0.247706,0.1223,0.1223,0.090384,0.197398,8.5
2241.6,50.199379,3369.140625,124.400146,0.278463,9.229407,0.062838,2.501924,3.375769,86.875237,5.093248,4.934273,93.160713,3.677776,0.151987,0.064306,0.27028,0.341754,0.252933,0.121682,0.121682,0.089743,0.196832,8.5
2241.7,50.152855,3374.023438,124.389694,0.283645,9.202788,0.063172,2.504635,3.386461,86.77813,5.120871,4.951669,93.248833,3.674959,0.151157,0.063476,0.275101,0.346661,0.25769,0.120097,0.120097,0.0881,0.195382,8.5
2241.8,50.159321,3369.140625,122.492828,0.285782,9.179027,0.061782,2.502577,3.382111,86.739761,5.144485,4.967877,93.297447,3.672802,0.150525,0.062844,0.276991,0.348702,0.259651,0.1213,0.1213,0.089347,0.196483,8.5
2241.9,50.185371,3388.671875,119.616867,0.286257,9.164318,0.060721,2.501717,3.403403,86.808907,5.159463,4.9844,93.339996,3.674433,0.150099,0.062417,0.277292,0.349167,0.260088,0.121803,0.121803,0.089868,0.196943,8.5
2242.0,50.178902,3369.140625,116.443855,0.282277,9.153012,0.059032,2.499557,3.430369,86.935402,5.166868,5.003134,93.412926,3.682237,0.149692,0.06201,0.273324,0.34542,0.256435,0.123066,0.123066,0.091177,0.198098,8.5
2242.1,50.231091,3364.257813,113.300568,0.279361,9.139489,0.058926,2.501615,3.440777,87.110222,5.170846,5.026537,93.476738,3.696979,0.149119,0.061437,0.270361,0.342677,0.253759,0.121863,0.121863,0.08993,0.196997,8.5
2242.2,50.196041,3349.609375,112.5345,0.278911,9.117955,0.055807,2.495468,3.436383,87.254372,5.173707,5.055985,93.561821,3.696113,0.148271,0.060589,0.269729,0.342234,0.253345,0.125457,0.125457,0.093656,0.200284,8.5
2242.3,50.22057,3339.84375,112.756142,0.283258,9.08748,0.052584,2.488703,3.425197,87.361244,5.176801,5.091798,93.637794,3.686194,0.147219,0.059537,0.273662,0.346303,0.257334,0.129414,0.129414,0.097756,0.203902,8.5
2242.4,50.200123,3344.726563,115.367592,0.28626,9.053259,0.048749,2.479847,3.41349,87.374931,5.181342,5.134434,93.686417,3.667415,0.146145,0.058463,0.276302,0.3491,0.260088,0.134592,0.134592,0.103123,0.208638,8.5
2242.5,50.253681,3349.609375,115.958038,0.288281,9.021182,0.047958,2.478872,3.390963,87.371063,5.187401,5.175994,93.677292,3.6523,0.145282,0.057601,0.278039,0.351006,0.261944,0.135163,0.135163,0.103714,0.20916,8.5
2242.6,50.204445,3374.023438,116.303062,0.287884,8.999872,0.04783,2.479836,3.37344,87.351273,5.193409,5.202484,93.646896,3.645624,0.144872,0.057191,0.277525,0.350642,0.26158,0.134599,0.134599,0.10313,0.208644,8.5
2242.7,50.210407,3369.140625,116.790329,0.286015,8.995744,0.049414,2.485429,3.347213,87.3825,5.197461,5.206945,93.573975,3.658011,0.144955,0.057274,0.27568,0.348915,0.259865,0.131328,0.131328,0.09974,0.205653,8.5
2242.8,50.137386,3364.257813,117.107323,0.2814,9.005008,0.050468,2.48878,3.326334,87.422722,5.199657,5.192417,93.482811,3.691192,0.145361,0.05768,0.271261,0.34459,0.25563,0.129368,0.129368,0.097709,0.203861,8.5
2242.9,50.221672,3344.726563,116.955559,0.277703,9.020938,0.050374,2.487928,3.295477,87.483551,5.199409,5.165399,93.367348,3.736447,0.14572,0.058038,0.267731,0.341132,0.252237,0.129867,0.129867,0.098226,0.204317,8.5
2243.0,50.169811,3339.84375,116.445175,0.276718,9.027209,0.048223,2.480509,3.277848,87.50264,5.195119,5.135325,93.260994,3.77741,0.14561,0.057929,0.266748,0.340214,0.251334,0.134205,0.134205,0.102722,0.208284,8.5
2243.1,50.221642,3364.257813,117.292755,0.278561,9.014174,0.045801,2.471068,3.270711,87.470589,5.189025,5.113386,93.181984,3.799533,0.144869,0.057188,0.268394,0.341957,0.253026,0.139726,0.139726,0.108444,0.213333,8.5
2243.2,50.262417,3369.140625,118.916733,0.278684,8.981244,0.043815,2.462189,3.267477,87.378487,5.184019,5.105468,93.017899,3.800966,0.143679,0.055998,0.268325,0.342051,0.253137,0.144919,0.144919,0.113825,0.218081,8.5
2243.3,50.208885,3364.257813,118.940475,0.278378,8.940094,0.044227,2.460624,3.268645,87.262566,5.179884,5.103848,92.932808,3.780208,0.142524,0.054842,0.267816,0.341741,0.252856,0.145834,0.145834,0.114773,0.218918,8.5
2243.4,50.264442,3369.140625,117.963852,0.277339,8.909055,0.046353,2.465043,3.2827,87.160355,5.17741,5.096828,92.829498,3.755495,0.141795,0.054113,0.266622,0.340744,0.251902,0.14325,0.14325,0.112095,0.216554,8.5
2243.5,50.206799,3364.257813,118.012779,0.278174,8.894374,0.049421,2.473129,3.299527,87.113785,5.178384,5.081604,92.814293,3.713914,0.141535,0.053853,0.267266,0.341534,0.252668,0.138521,0.138521,0.107195,0.212231,8.5
2243.6,50.224804,3369.140625,118.780113,0.278,8.892748,0.050989,2.47878,3.311505,87.137192,5.182791,5.055527,92.841644,3.68069,0.141496,0.053815,0.267,0.341371,0.252509,0.135216,0.135216,0.10377,0.209208,8.5
2243.7,50.252373,3359.375,120.200294,0.279509,8.891932,0.050805,2.481497,3.323685,87.217117,5.19055,5.021595,92.893311,3.662709,0.141413,0.053732,0.268385,0.342819,0.253894,0.133628,0.133628,0.102123,0.207756,8.5
2243.8,50.222477,3364.257813,121.297997,0.281769,8.887549,0.050217,2.483584,3.356503,87.340904,5.202238,5.003495,92.841652,3.682134,0.141253,0.053571,0.270511,0.344978,0.255969,0.132407,0.132407,0.100858,0.206639,8.5
2243.9,50.256542,3354.492188,122.333153,0.286093,8.881846,0.049177,2.483367,3.387367,87.492546,5.218944,5.019436,92.838608,3.694693,0.141117,0.053435,0.274619,0.349074,0.259939,0.132534,0.132534,0.10099,0.206756,8.5
2244.0,50.230019,3354.492188,123.772964,0.289369,8.878997,0.04813,2.481636,3.405663,87.677322,5.240755,5.058898,92.79303,3.733759,0.141093,0.053411,0.277727,0.352149,0.262945,0.133546,0.133546,0.102039,0.207681,8.5
2244.1,50.256187,3354.492188,125.899933,0.292547,8.88032,0.048099,2.480637,3.431768,87.859299,5.26483,5.116456,92.641098,3.779612,0.141109,0.053427,0.28075,0.355119,0.265861,0.134131,0.134131,0.102644,0.208216,8.5
2244.2,50.177353,3354.492188,127.481552,0.295552,8.880015,0.050223,2.482507,3.477504,88.03698,5.292151,5.196083,92.574242,3.858933,0.141099,0.053418,0.283615,0.357917,0.268618,0.133037,0.133037,0.101511,0.207215,8.5
2244.3,50.272728,3359.375,129.504089,0.300274,8.879707,0.053728,2.486478,3.508118,88.114227,5.332792,5.276732,92.574242,3.925272,0.141124,0.053442,0.288121,0.362277,0.272951,0.130715,0.130715,0.099104,0.205092,8.5
2244.4,50.187336,3354.492188,129.746292,0.305141,8.881554,0.0564,2.489951,3.520438,88.077415,5.395066,5.336243,92.513474,3.994595,0.141171,0.05349,0.292748,0.366754,0.277417,0.128684,0.128684,0.096999,0.203235,8.5
2244.5,50.23732,3359.375,130.034714,0.309792,8.882709,0.059885,2.500062,3.513392,87.846527,5.478166,5.387502,92.467888,4.066539,0.141078,0.053396,0.297143,0.371013,0.281684,0.122771,0.122771,0.090872,0.197828,8.5
2244.6,50.228111,3359.375,127.027977,0.313112,8.875655,0.06073,2.508708,3.512554,87.518303,5.576092,5.443263,92.425346,4.17516,0.140696,0.053014,0.30024,0.374055,0.28473,0.117714,0.117714,0.085631,0.193204,8.5
2244.7,50.233772,3354.492188,123.597763,0.31555,8.858668,0.059732,2.517194,3.502393,87.121658,5.675686,5.49126,92.343307,4.300519,0.140169,0.052488,0.302475,0.376289,0.286967,0.112752,0.112752,0.080489,0.188666,8.5
2244.8,50.248466,3354.492188,121.092484,0.314542,8.84243,0.05338,2.51345,3.496384,86.821907,5.758819,5.527444,92.318993,4.401854,0.139759,0.052077,0.301414,0.375369,0.286042,0.114942,0.114942,0.082758,0.190668,8.5
2244.9,50.243996,3359.375,120.215958,0.310646,8.832724,0.046886,2.507869,3.480698,86.657883,5.80603,5.553534,92.364571,4.468098,0.139523,0.051841,0.297603,0.371792,0.282467,0.118205,0.118205,0.08614,0.193653,8.5
2245.0,50.293831,3359.375,119.447639,0.305811,8.827502,0.038476,2.492801,3.4911,86.698402,5.804086,5.558107,92.267342,4.482436,0.139335,0.051654,0.292913,0.367357,0.278031,0.127017,0.127017,0.095272,0.201711,8.5
2245.1,50.247929,3359.375,118.979607,0.303241,8.82087,0.034051,2.48303,3.507538,86.898972,5.759512,5.528745,92.355453,4.450738,0.139128,0.051447,0.290403,0.364994,0.275673,0.132731,0.132731,0.101194,0.206936,8.5
2245.2,50.258839,3364.257813,119.152031,0.30322,8.814384,0.032075,2.475995,3.506423,87.241226,5.691758,5.469774,92.449654,4.354708,0.138973,0.051292,0.290341,0.364975,0.275654,0.136845,0.136845,0.105458,0.210698,8.5
2245.3,50.253681,3349.609375,119.705956,0.305395,8.811046,0.032802,2.475475,3.469197,87.651276,5.614242,5.397394,92.504349,4.252846,0.138917,0.051235,0.292386,0.366972,0.277649,0.137149,0.137149,0.105773,0.210976,8.5
2245.4,50.240242,3339.84375,121.508492,0.310333,8.81079,0.032955,2.475191,3.427288,88.077499,5.53623,5.321608,92.52562,4.177258,0.138927,0.051245,0.297083,0.371502,0.282181,0.137315,0.137315,0.105945,0.211128,8.5
2245.5,50.267216,3359.375,124.755501,0.314504,8.811693,0.031563,2.472512,3.389584,88.439217,5.471395,5.250389,92.64109,4.127605,0.138987,0.051305,0.301071,0.375332,0.286007,0.138882,0.138882,0.107569,0.212561,8.5
2245.6,50.260746,3369.140625,128.570358,0.31641,8.814582,0.031505,2.473531,3.344854,88.696281,5.426688,5.195633,92.586395,4.072363,0.139147,0.051466,0.302927,0.377081,0.287756,0.138286,0.138286,0.106951,0.212015,8.5
2245.7,50.279495,3374.023438,132.197479,0.313493,8.82187,0.03118,2.472831,3.314739,88.796043,5.399185,5.164539,92.54689,4.028174,0.139451,0.051769,0.300211,0.374396,0.28508,0.138695,0.138695,0.107375,0.21239,8.5
2245.8,50.245872,3359.375,133.171921,0.309724,8.83381,0.034967,2.481033,3.320619,88.749245,5.388663,5.153468,92.483078,4.00728,0.13984,0.052158,0.296695,0.37093,0.281622,0.133899,0.133899,0.102404,0.208004,8.5
2245.9,50.265427,3374.023438,133.091248,0.303965,8.846469,0.040136,2.489493,3.343204,88.574242,5.400372,5.159577,92.470932,3.995972,0.140188,0.052507,0.291282,0.365639,0.276338,0.128952,0.128952,0.097277,0.20348,8.5
2246.0,50.212612,3369.140625,129.55069,0.299284,8.855823,0.048355,2.502418,3.347947,88.33168,5.434119,5.180809,92.455734,4.010658,0.14039,0.052708,0.286876,0.361339,0.272043,0.121393,0.121393,0.089443,0.196568,8.5
2246.1,50.281788,3369.140625,126.801674,0.293556,8.859188,0.053014,2.503608,3.334375,88.062119,5.484091,5.212078,92.507385,4.046139,0.140405,0.052723,0.281434,0.35604,0.266787,0.120697,0.120697,0.088722,0.195932,8.5
2246.2,50.293354,3369.140625,123.868515,0.289219,8.856767,0.057281,2.50286,3.317248,87.805077,5.54424,5.252321,92.556015,4.102537,0.140218,0.052536,0.277271,0.351976,0.262807,0.121134,0.121134,0.089176,0.196331,8.5
2246.3,50.27401,3374.023438,122.598846,0.283921,8.847382,0.05904,2.493543,3.289705,87.592987,5.603933,5.297405,92.577286,4.1474,0.139844,0.052163,0.272153,0.346992,0.257944,0.126583,0.126583,0.094822,0.201314,8.5
2246.4,50.310223,3383.789063,121.936188,0.280365,8.833194,0.062793,2.4858,3.271843,87.422684,5.652627,5.341178,92.583359,4.191778,0.139397,0.051715,0.268675,0.343638,0.25468,0.131111,0.131111,0.099515,0.205454,8.5
2246.5,50.291683,3398.4375,122.508759,0.278972,8.819065,0.066711,2.476924,3.259479,87.31369,5.68763,5.382623,92.559052,4.215316,0.139023,0.051341,0.267256,0.342316,0.253401,0.136302,0.136302,0.104895,0.210201,8.5
2246.6,50.309387,3398.4375,123.975449,0.282603,8.80951,0.070112,2.472696,3.270317,87.233452,5.711356,5.424022,92.522591,4.233178,0.1388,0.051119,0.270642,0.345683,0.256733,0.138774,0.138774,0.107457,0.212462,8.5
2246.7,50.280178,3398.4375,124.166222,0.289989,8.804935,0.070417,2.473287,3.296624,87.185463,5.7306,5.46655,92.428383,4.247499,0.138702,0.051021,0.27763,0.352551,0.263511,0.138429,0.138429,0.107099,0.212146,8.5
2246.8,50.30146,3378.90625,123.719498,0.299953,8.803286,0.066808,2.477958,3.350027,87.138092,5.751261,5.507016,92.388878,4.286512,0.138673,0.050992,0.2871,0.361813,0.272655,0.135697,0.135697,0.104268,0.209648,8.5
2246.9,50.265755,3374.023438,122.433197,0.308813,8.803088,0.060237,2.486129,3.408219,87.117867,5.772353,5.542572,92.258217,4.334987,0.13867,0.050989,0.295533,0.370048,0.280786,0.130919,0.130919,0.099316,0.205279,8.5
2247.0,50.2831,3374.023438,119.852829,0.312651,8.803107,0.051545,2.493554,3.481773,87.118797,5.790721,5.573741,92.191368,4.364254,0.138671,0.050989,0.299187,0.373601,0.284307,0.126577,0.126577,0.094816,0.201308,8.5
2247.1,50.269928,3354.492188,116.302368,0.309136,8.803103,0.044047,2.498649,3.555153,87.151611,5.802689,5.593706,92.127548,4.362117,0.13867,0.050989,0.295834,0.370301,0.281081,0.123597,0.123597,0.091728,0.198584,8.5
2247.2,50.265308,3354.492188,111.830399,0.29997,8.803089,0.040678,2.499986,3.605716,87.226639,5.800082,5.58696,92.145782,4.328553,0.13867,0.050988,0.287093,0.361734,0.272668,0.122815,0.122815,0.090917,0.197868,8.5
2247.3,50.307152,3354.492188,108.619698,0.289029,8.803081,0.041546,2.497735,3.607649,87.330009,5.779316,5.556239,92.078934,4.274159,0.138669,0.050988,0.276662,0.351531,0.262628,0.124132,0.124132,0.092282,0.199072,8.5
2247.4,50.265396,3349.609375,106.150955,0.280196,8.803058,0.043376,2.490587,3.583482,87.43737,5.748343,5.517405,92.081978,4.223505,0.138669,0.050987,0.26824,0.343318,0.254522,0.128312,0.128312,0.096614,0.202895,8.5
2247.5,50.298958,3378.90625,106.43338,0.277827,8.803027,0.045697,2.483912,3.56352,87.513603,5.714427,5.471919,92.042465,4.186588,0.138668,0.050986,0.265983,0.341116,0.252348,0.132215,0.132215,0.10066,0.206464,8.5
