DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDPT,HDP4,HDP5,HDP6,HVOL,AVOL,BIT
21.5,29.543882,,28.068403,0.667786,1.564664,-1.297732,1.606804,13.636664,55.576835,239.397748,,,,,,,,,0.004381,0.0,12.25
21.6,29.539222,,28.412477,0.637272,1.564656,-1.296787,1.609638,13.627089,55.409701,240.148108,,,,,,,,,0.004381,0.0,12.25
21.7,29.57411,,28.870091,0.619823,1.564659,-1.294616,1.616151,13.672742,55.393275,240.72566,,,,,,,,,0.004381,0.0,12.25
21.8,29.543809,,28.222199,0.613119,1.564672,-1.284973,1.645081,13.616898,55.522991,241.263546,,,,,,,,,0.004381,0.0,12.25
21.9,29.54723,,28.647067,0.631811,1.564693,-1.258553,1.724341,13.438168,55.886005,241.473574,,,,,,,,,0.004381,0.0,12.25
22.0,29.585938,,27.985165,0.660631,1.564677,-1.212899,1.861302,13.115055,56.477682,241.315966,,,,,,,,,0.004381,0.0,12.25
22.1,29.576632,,27.116378,0.683067,1.564668,-1.177094,1.968719,12.841217,57.302083,240.827095,,,,,,,,,0.004381,0.0,12.25
22.2,29.596064,,25.719965,0.678198,1.564653,-1.080408,2.258776,12.75625,58.396056,240.322685,,,,,,,,,0.004381,0.0,12.25
22.3,29.581614,,24.8188,0.656229,1.564656,-1.02286,2.43142,12.867491,59.289414,239.648276,,,,,,,,,0.004381,0.0,12.25
22.4,29.590262,,24.413833,0.63282,1.564643,-1.007104,2.478689,13.184417,59.892811,239.034378,,,,,,,,,0.004381,0.0,12.25
22.5,29.611203,,24.115349,0.628132,1.564651,-1.036787,2.38964,13.585232,59.946576,238.64519,,,,,,,,,0.004381,0.0,12.25
22.6,29.602739,,24.638599,0.644634,1.564648,-1.097103,2.208689,13.923546,59.659733,238.383731,,,,,,,,,0.004381,0.0,12.25
22.7,29.614253,,25.297819,0.678961,1.564637,-1.164862,2.005413,14.022573,58.818646,238.204368,,,,,,,,,0.004381,0.0,12.25
22.8,29.59131,,26.780137,0.713179,1.564613,-1.226798,1.819608,13.924013,57.928429,238.110055,,,,,,,,,0.004381,0.0,12.25
22.9,29.609952,,27.923675,0.724673,1.564624,-1.265463,1.70361,13.794335,57.042665,238.064425,,,,,,,,,0.004381,0.0,12.25
23.0,29.628999,,29.42372,0.713973,1.564627,-1.281062,1.656814,13.751468,56.510921,237.946002,,,,,,,,,0.004381,0.0,12.25
23.1,29.623897,,30.589811,0.683901,1.564633,-1.281915,1.654255,13.800089,56.525337,237.836587,,,,,,,,,0.004381,0.0,12.25
23.2,29.617193,,31.388243,0.656725,1.564627,-1.283187,1.65044,13.842728,56.867195,237.660417,,,,,,,,,0.004381,0.0,12.25
23.3,29.635675,,30.91595,0.627883,1.564669,-1.283661,1.649019,13.860679,57.454513,237.447763,,,,,,,,,0.004381,0.0,12.25
23.4,29.598447,,30.404301,0.605542,1.564663,-1.277353,1.667941,13.763302,57.805275,237.26237,,,,,,,,,0.004381,0.0,12.25
23.5,29.612103,,30.180178,0.57548,1.564684,-1.269617,1.69115,13.634385,58.069168,237.089139,,,,,,,,,0.004381,0.0,12.25
23.6,29.625398,,29.922998,0.547794,1.564711,-1.25793,1.726211,13.496154,57.85276,236.830957,,,,,,,,,0.004381,0.0,12.25
23.7,29.647564,,28.887946,0.519152,1.564757,-1.248055,1.755835,13.415185,57.429752,236.596953,,,,,,,,,0.004381,0.0,12.25
23.8,29.661698,,28.110298,0.504818,1.564782,-1.23632,1.791038,13.331371,56.915391,236.475269,,,,,,,,,0.004381,0.0,12.25
23.9,29.652544,,26.928108,0.498744,1.56475,-1.230295,1.809114,13.320049,56.657229,236.308201,,,,,,,,,0.004381,0.0,12.25
24.0,29.672661,,26.256105,0.50426,1.564731,-1.225596,1.823211,13.360541,56.448693,236.192669,,,,,,,,,0.004381,0.0,12.25
24.1,29.704064,,26.161026,0.514419,1.564698,-1.225641,1.823078,13.38829,56.341514,236.250231,,,,,,,,,0.004381,0.0,12.25
24.2,29.671731,,28.035713,0.539684,1.564714,-1.226606,1.820181,13.437796,56.347642,236.301903,,,,,,,,,0.004381,0.0,12.25
24.3,29.671193,,30.050745,0.57174,1.564722,-1.234815,1.795554,13.580576,56.353742,236.341421,,,,,,,,,0.004381,0.0,12.25
24.4,29.679052,,31.626668,0.606941,1.564749,-1.242348,1.772955,13.692354,56.359022,236.462859,,,,,,,,,0.004381,0.0,12.25
24.5,29.628056,,32.037209,0.62348,1.564732,-1.250469,1.748594,13.76917,56.350091,236.727103,,,,,,,,,0.004381,0.0,12.25
24.6,29.712982,,31.904676,0.623438,1.564745,-1.254865,1.735406,13.774085,56.325137,236.936799,,,,,,,,,0.004381,0.0,12.25
24.7,29.676326,,31.322513,0.598374,1.564736,-1.257292,1.728125,13.888049,56.278074,237.19807,,,,,,,,,0.004381,0.0,12.25
24.8,29.691145,,31.150051,0.570382,1.564744,-1.254182,1.737454,13.891792,56.216363,237.626399,,,,,,,,,0.004381,0.0,12.25
24.9,29.676065,,31.604632,0.547871,1.564726,-1.247903,1.75629,13.951839,56.127393,238.024472,,,,,,,,,0.004381,0.0,12.25
25.0,29.673251,,32.240074,0.547262,1.564731,-1.240707,1.777878,13.964645,56.05835,238.437742,,,,,,,,,0.004381,0.0,12.25
25.1,29.649636,,32.576046,0.559349,1.564729,-1.236439,1.790684,14.05902,55.985375,238.850997,0.169297,,,,,,,,0.004381,0.0,12.25
25.2,29.685254,,32.375452,0.568639,1.564724,-1.235316,1.794052,13.981784,55.984121,239.385697,0.168897,,,,,,,,0.004381,0.0,12.25
25.3,29.732632,,31.676223,0.567451,1.564721,-1.237843,1.786471,14.008969,55.997019,239.832472,0.168404,,,,,,,,0.004381,0.0,12.25
25.4,29.668096,,30.169618,0.549006,1.564722,-1.242936,1.771193,13.970966,56.07939,240.37934,0.167986,,,,,,,,0.004381,0.0,12.25
25.5,29.703287,,28.934169,0.53139,1.56472,-1.250544,1.748367,13.930458,56.15436,240.844343,0.167671,,,,,,,,0.004381,0.0,12.25
25.6,29.734019,,27.505836,0.511431,1.564708,-1.25798,1.72606,13.814428,56.290359,241.354797,0.167728,,,,,,,,0.004381,0.0,12.25
25.7,29.719937,,26.556508,0.504016,1.564703,-1.264085,1.707743,13.699302,56.391731,241.737813,0.16785,,,,,,,,0.004381,0.0,12.25
25.8,29.662963,,25.45652,0.500359,1.564714,-1.26546,1.703621,13.61043,56.498598,242.11462,0.167537,,,,,,,,0.004381,0.0,12.25
25.9,29.696075,,25.312143,0.508219,1.564718,-1.266383,1.700852,13.436067,56.556115,242.521772,0.16713,,,,,,,,0.004381,0.0,12.25
26.0,29.719482,,25.622135,0.515641,1.564722,-1.264906,1.705282,13.314288,56.607025,242.953238,0.166807,,,,,,,,0.004381,0.0,12.25
26.1,29.726175,,26.315641,0.523478,1.564711,-1.265658,1.703026,13.291044,56.615802,243.348294,0.166617,,,,,,,,0.004381,0.0,12.25
26.2,29.652694,,27.665319,0.526113,1.564726,-1.262005,1.713984,13.463246,56.599713,243.776729,0.165979,49076248.220663,1178648.347697,98113.037132,0.002717,4386.877474,16.32786,0.392145,0.004381,0.0,12.25
26.3,29.749841,,29.186673,0.518666,1.564741,-1.260722,1.717835,13.650745,56.559312,244.135364,0.165532,55084231.029161,1224331.357753,96786.495039,0.001868,4057.057002,13.444027,0.298822,0.004381,0.0,12.25
26.4,29.656885,,30.633065,0.499309,1.564745,-1.256406,1.730781,13.915882,56.5363,244.42108,0.165632,65557428.591188,1305377.316054,95899.161282,0.001108,3667.891057,10.306457,0.205233,0.004381,0.0,12.25
26.5,29.69881,,31.23317,0.469833,1.564723,-1.252193,1.743423,14.053386,56.536617,244.57619,0.166016,80859488.009278,1492329.072705,104220.905307,0.000845,3741.70069,9.381641,0.17315,0.004381,0.0,12.25
26.6,29.669252,,31.995319,0.440399,1.564702,-1.244229,1.767314,14.119275,56.572666,244.843463,0.166264,87634859.129841,1544716.049092,104623.753159,0.000684,3614.99666,8.459978,0.149123,0.004381,0.0,12.25
26.7,29.709958,,32.039498,0.422858,1.564706,-1.242599,1.772202,14.013401,56.607427,245.077489,0.166642,87116415.415831,1529230.773344,103289.225473,0.000662,3556.57983,8.27165,0.1452,0.004381,0.0,12.25
26.8,29.733073,,31.889559,0.420577,1.564693,-1.241591,1.775227,13.860764,56.665026,245.256832,0.167279,82698872.452569,1454170.023783,98331.404494,0.000636,3390.693756,7.906094,0.13902,0.004381,0.0,12.25
26.9,29.712432,,31.240695,0.434855,1.564685,-1.242149,1.773552,13.694757,56.700303,245.481674,0.167671,77176135.610397,1378632.230218,94208.935342,0.000656,3291.521686,7.858602,0.140382,0.004381,0.0,12.25
27.0,29.714584,,30.60994,0.449914,1.564672,-1.236068,1.791795,13.66074,56.731976,245.724745,0.167543,79267653.498998,1442564.867512,99807.155499,0.000757,3541.560408,8.694694,0.158232,0.004381,0.0,12.25
27.1,29.667868,,29.209776,0.469262,1.56469,-1.227063,1.81881,13.61978,56.737048,245.858546,0.167422,79360377.93079,1475854.603085,103594.552838,0.00087,3742.861024,9.492142,0.176524,0.004381,0.0,12.25
27.2,29.7375,,27.605097,0.485369,1.564713,-1.214186,1.857441,13.652172,56.777999,246.037794,0.166912,74837542.870877,1404337.562906,99168.300188,0.000868,3609.936479,9.279567,0.174133,0.004381,0.0,12.25
27.3,29.720683,,26.59784,0.508244,1.564723,-1.205339,1.883983,13.604637,56.853646,246.295991,0.166546,72935022.899513,1359976.288876,95630.15443,0.000813,3462.774708,8.816926,0.164404,0.004381,0.0,12.25
27.4,29.730761,,25.82872,0.533008,1.564724,-1.202528,1.892417,13.642512,56.965178,246.566427,0.16622,76286708.838664,1365326.302054,93417.570788,0.000656,3269.032008,7.827147,0.140086,0.004381,0.0,12.25
27.5,29.733242,,25.295923,0.571217,1.564715,-1.209907,1.87028,13.643279,57.072215,246.849009,0.166468,101129117.989401,1656956.50091,106889.685648,0.000497,3475.108963,7.288405,0.119421,0.004381,0.0,12.25
27.6,29.707637,,25.236294,0.611418,1.564724,-1.220007,1.83998,13.662422,57.169358,247.231789,0.166733,128478111.790095,1846663.625098,109168.410913,0.000276,3182.275401,5.484094,0.078831,0.004381,0.0,12.25
27.7,29.727475,,25.691336,0.643902,1.564722,-1.232974,1.801079,13.637516,57.237786,247.532709,0.166969,87539631.337446,1489706.989742,98561.297857,0.000547,3307.282759,7.342889,0.124971,0.004381,0.0,12.25
27.8,29.712216,629.882813,25.829185,0.646693,1.564737,-1.237505,1.787485,13.626004,57.281415,247.781919,0.167213,36184434.721335,1014851.045944,93700.997699,0.005369,4769.654501,22.425216,0.629433,0.004381,0.0,12.25
27.9,29.767946,634.761098,25.869957,0.62104,1.56473,-1.238801,1.783596,13.563208,57.301632,247.997725,0.167319,8744784.385159,572212.009679,92986.978674,0.279408,9598.060945,161.131361,10.565948,0.004381,0.0,12.25
28.0,29.792652,634.765625,26.087824,0.571244,1.564744,-1.233664,1.799008,13.486371,57.3127,248.21042,0.167569,1011921.968241,184180.285861,59270.612112,21.365525,14379.539675,1124.647126,205.731404,0.004381,0.0,12.25
28.1,29.724931,625.009003,26.937841,0.523479,1.564759,-1.22953,1.811408,13.398152,57.309562,248.335121,0.167563,60088.929979,36084.18225,25803.344905,2617.996099,17000.000144,8035.329643,4877.413063,0.004381,0.0,12.25
28.2,29.761376,629.878324,27.729447,0.49176,1.564748,-1.222842,1.831475,13.306532,57.29598,248.38379,0.167982,4821.758922,7175.035324,9374.497767,54711.40448,13111.559655,24020.785158,35979.280167,0.004381,0.0,12.25
28.3,29.732645,629.882813,28.374902,0.488637,1.564737,-1.220854,1.837438,13.308356,57.26975,248.523477,0.168088,1408.026561,3312.17953,5859.847285,206658.670262,11958.639548,43197.452922,101711.900193,0.004381,0.0,12.25
28.4,29.787856,620.126115,29.63411,0.50568,1.564708,-1.218768,1.843695,13.369641,57.229518,248.535755,0.168083,1310.930255,3087.264581,5464.746751,176572.452383,11157.457678,40323.352833,94962.230905,0.004381,0.0,12.25
28.5,29.745175,624.995549,30.302776,0.53265,1.564726,-1.219604,1.841187,13.463384,57.202303,248.569153,0.167655,1648.296851,3048.990058,4594.614366,71725.049571,7671.545533,19305.726396,35722.890798,0.004381,0.0,12.25
28.6,29.770418,620.121626,30.378668,0.542833,1.564707,-1.220219,1.839342,13.522922,57.190944,248.611701,0.167311,4410.519948,5564.357017,6497.038488,30236.280213,7886.190985,11180.196383,14113.124884,0.004381,0.0,12.25
28.7,29.693406,620.117188,29.302913,0.528036,1.564706,-1.222489,1.832533,13.587301,57.243052,248.541903,0.167259,10606.556026,9127.020996,8257.547012,2686.490073,7286.730047,5819.429363,5010.84431,0.004381,0.0,12.25
28.8,29.764445,624.995587,28.705793,0.50088,1.564693,-1.219109,1.842674,13.526682,57.308363,248.414346,0.167227,21311.908771,15926.193122,13115.17748,1257.405078,10288.570137,6646.767693,4967.324395,0.004381,0.0,12.25
28.9,29.755606,620.121588,28.289872,0.487071,1.564682,-1.214193,1.85742,13.388405,57.409104,248.317074,0.167337,21287.942458,15907.19846,13098.867307,1279.784332,10275.045899,6637.030458,4959.453848,0.004381,0.0,12.25
29.0,29.717691,624.995612,28.232991,0.492701,1.56465,-1.205865,1.882405,13.240896,57.496385,248.156059,0.16728,33443.929736,27538.122706,24192.469277,4173.610102,20576.135219,15374.374719,12659.655219,0.004381,0.0,12.25
29.1,29.762175,615.243125,27.669735,0.514057,1.564646,-1.202014,1.893959,13.280702,57.574549,247.906992,0.167153,61982.060039,56242.757943,52715.053593,20825.097817,48615.053134,42022.170588,38131.622726,0.004381,0.0,12.25
29.2,29.754144,615.234375,26.787926,0.548351,1.564699,-1.198309,1.905073,13.31179,57.616505,247.788344,0.166527,104157.884998,104152.757309,104149.605309,104121.103481,104145.941746,104140.050171,104136.573191,0.004381,0.0,12.25
29.3,29.804343,615.234375,25.030766,0.58285,1.56474,-1.203871,1.888387,13.316419,57.630614,247.596972,0.166124,99189.736983,99189.736983,99189.736983,99189.736983,99189.736983,99189.736983,99189.736983,0.004381,0.0,12.25
29.4,29.783841,615.234375,22.993515,0.60387,1.564768,-1.209125,1.872625,13.237171,57.640643,247.381249,0.165944,188626.745151,127858.476027,98666.867154,9997.504873,71369.277474,39854.804122,27037.520004,0.004381,0.0,12.25
29.5,29.722183,620.112863,22.007847,0.606062,1.564742,-1.21767,1.84699,13.272473,57.639394,247.062294,0.166306,656375.728551,210711.574219,98805.501693,499.681913,38352.216096,6996.607555,2258.011466,0.004381,0.0,12.25
29.6,29.845321,615.238687,23.447004,0.607451,1.564715,-1.220902,1.837294,13.285477,57.632677,246.731082,0.166891,3379825.358832,407686.052874,99551.278417,5.567667,17098.170759,720.73315,88.145253,0.004381,0.0,12.25
29.7,29.786707,610.355862,24.958174,0.615487,1.564702,-1.223855,1.828436,13.30595,57.601026,246.52737,0.167825,16391684.624855,782885.485949,103079.266326,0.074981,8179.554479,85.814521,4.143337,0.004381,0.0,12.25
29.8,29.718225,615.230088,26.874936,0.64663,1.564715,-1.218203,1.845392,13.315055,57.560632,246.269117,0.168382,73573043.55171,1429272.545842,103308.231223,0.001123,3873.643994,10.539466,0.206808,0.004381,0.0,12.25
29.9,29.726591,615.234375,26.627749,0.683945,1.564724,-1.209347,1.871958,13.418891,57.51709,245.910638,0.168274,194097152.856705,2053031.50154,98938.45368,6e-05,2234.464325,2.43521,0.025832,0.004381,0.0,12.25
30.0,29.798693,615.234375,26.413454,0.714985,1.564699,-1.197146,1.908561,13.510391,57.488817,245.658347,0.167101,262618571.725723,2239538.554827,93480.857856,2.1e-05,1763.760637,1.389221,0.011849,0.004381,0.0,12.25
30.1,29.816623,610.355812,24.845958,0.710186,1.564688,-1.1864,1.940799,13.526264,57.46249,245.403085,0.165618,257686939.282192,2306106.413869,99404.133819,2.7e-05,1952.366382,1.652894,0.014792,0.004381,0.0,12.25
30.2,29.779474,615.230139,24.928266,0.68259,1.564699,-1.171298,1.986107,13.534829,57.440144,244.941364,0.163954,255134804.412288,2315339.532496,100734.450844,3e-05,2001.622898,1.730414,0.015703,0.004381,0.0,12.25
30.3,29.786053,610.355786,25.001828,0.642624,1.5647,-1.155887,2.032338,13.661956,57.383594,244.443058,0.162548,258473971.110499,2338434.761578,101530.741274,3e-05,2012.277799,1.731612,0.015666,0.004381,0.0,12.25
30.4,29.748478,610.351563,26.457531,0.619317,1.564675,-1.130235,2.109294,13.845941,57.31606,243.920418,0.161595,218358213.942802,2182382.219956,101260.624381,4.7e-05,2180.62081,2.178899,0.021778,0.004381,0.0,12.25
30.5,29.828194,610.351563,27.134853,0.608642,1.564687,-1.106112,2.181664,13.869408,57.191982,243.467598,0.161205,170452509.807766,1854702.884631,91073.095303,6.3e-05,2105.167599,2.38949,0.026001,0.004381,0.0,12.25
30.6,29.741217,615.230189,27.597439,0.615648,1.5647,-1.074608,2.276175,13.81149,57.09598,242.951081,0.161014,141591207.944979,1631691.354321,83247.901886,7.5e-05,2018.56729,2.497188,0.028778,0.004381,0.0,12.25
30.7,29.786079,615.234375,27.250879,0.617549,1.56472,-1.06298,2.311061,13.707406,57.012679,242.498236,0.160901,128703922.905849,1554585.794267,81839.652035,9.2e-05,2063.719369,2.739608,0.033091,0.004381,0.0,12.25
30.8,29.762504,610.355723,26.857073,0.605607,1.56472,-1.061111,2.316665,13.615435,57.039013,242.100116,0.160961,112900460.321872,1424519.743436,77205.942942,0.000106,2018.966057,2.861483,0.036105,0.004381,0.0,12.25
30.9,29.773234,620.108891,27.4477,0.572301,1.564704,-1.086768,2.239696,13.413167,57.082826,241.729365,0.1611,105731156.203198,1392070.370605,77618.817472,0.00013,2103.050546,3.177164,0.041831,0.004381,0.0,12.25
31.0,29.807548,610.359833,28.25742,0.533024,1.56468,-1.111172,2.166483,13.297206,57.153405,241.319195,0.161171,125406956.558693,1694305.910327,96110.778628,0.000182,2660.709975,4.178339,0.056451,0.004381,0.0,12.25
31.1,29.770979,615.230252,29.120001,0.505668,1.564659,-1.144438,2.066687,13.287525,57.152086,240.939331,0.161238,121140547.495005,1837569.149654,112602.756127,0.000365,3433.074995,6.414037,0.097297,0.004381,0.0,12.25
31.2,29.796767,610.355673,29.260922,0.489797,1.564669,-1.15988,2.020359,13.376616,57.093201,240.474467,0.161241,114651463.85406,1937307.449595,127569.480735,0.000685,4255.3415,9.347125,0.157947,0.004381,0.0,12.25
31.3,29.822429,615.230277,28.755883,0.483055,1.564657,-1.172505,1.982484,13.388846,56.958438,239.985243,0.161221,91405247.631656,1704482.617297,119860.430632,0.001019,4340.424726,11.052988,0.206118,0.004381,0.0,12.25
31.4,29.853272,615.234375,27.483386,0.475305,1.564655,-1.171003,1.98699,13.381342,56.808208,239.508181,0.161096,92093063.748281,1710868.114637,120007.832088,0.001003,4332.124685,10.969463,0.203786,0.004381,0.0,12.25
31.5,29.760295,605.476895,26.400163,0.475179,1.564662,-1.170152,1.989545,13.31772,56.67875,239.009861,0.16105,102818743.656961,1817368.107939,123317.229906,0.000817,4270.712876,10.035983,0.177392,0.004381,0.0,12.25
31.6,29.79366,615.226256,25.780157,0.473644,1.564685,-1.168384,1.994849,13.258078,56.608895,238.520594,0.16108,128446450.079326,1949043.504017,119460.805063,0.000388,3643.223277,6.810395,0.10335,0.004381,0.0,12.25
31.7,29.827847,610.35561,25.81937,0.486566,1.56468,-1.169805,1.990586,13.180122,56.599804,238.192289,0.161168,93835120.920002,1172642.640886,63150.696705,8.3e-05,1638.362372,2.289405,0.028618,0.004381,0.0,12.25
31.8,29.823408,605.472784,26.956846,0.521203,1.564664,-1.167005,1.998984,13.218469,56.639128,237.821595,0.161248,10465428.320221,107894.485812,5111.79078,3e-06,113.017187,0.118502,0.001224,0.004381,0.0,12.25
31.9,29.821409,600.589959,28.583745,0.5786,1.564681,-1.162777,2.01167,13.286293,56.702184,237.505509,0.161223,1350064.985497,20146.773964,1221.593275,4e-06,36.766729,0.067151,0.001004,0.004381,0.0,12.25
32.0,29.801336,605.464741,29.682366,0.636923,1.564671,-1.157207,2.02838,13.306317,56.757702,237.283629,0.161114,80160.772521,2663.613163,275.996686,3.6e-05,16.248845,0.099426,0.003328,0.004381,0.0,12.25
32.1,29.849921,615.226382,29.53179,0.685674,1.564667,-1.15971,2.02087,13.352185,56.821336,237.095201,0.160979,1716.30405,203.296929,49.640747,0.002671,8.560996,0.363348,0.044242,0.004381,0.0,12.25
32.2,29.779261,605.476718,29.275811,0.733752,1.564657,-1.160097,2.019708,13.411335,57.163421,236.931088,0.160848,8.459377,3.378644,1.933673,0.052762,0.983944,0.297229,0.134264,0.004381,0.0,12.25
32.3,29.796089,600.589909,29.534676,0.766611,1.564677,-1.167924,1.996228,13.507474,57.802199,236.824702,0.160782,0.0311,0.044708,0.060622,0.527529,0.091059,0.193808,0.322,0.004381,0.0,12.25
32.4,29.774273,605.464791,29.18465,0.777649,1.564698,-1.174118,1.977647,13.534596,59.034473,236.827634,0.160608,0.000724,0.002725,0.006628,1.614457,0.0202,0.150712,0.576115,0.004381,0.0,12.25
32.5,29.79942,605.46875,28.853785,0.770047,1.564718,-1.185667,1.943001,13.688783,60.754038,236.736554,0.160406,0.000154,0.000822,0.002517,2.27201,0.010188,0.126272,0.676362,0.004381,0.0,12.25
32.6,29.77934,600.589871,28.682175,0.762852,1.564716,-1.185101,1.944697,13.772313,62.493091,236.757719,0.160063,0.000224,0.001037,0.002884,1.45008,0.010356,0.103409,0.479515,0.004381,0.0,12.25
32.7,29.817234,605.464829,28.954466,0.740477,1.564716,-1.184098,1.947707,13.76182,63.633827,236.794191,0.159734,0.000354,0.001274,0.002994,0.537674,0.008714,0.059618,0.214872,0.004381,0.0,12.25
32.8,29.839988,605.46875,27.938888,0.697069,1.564717,-1.17582,1.972539,13.517307,63.627203,236.885303,0.15936,0.00055,0.001514,0.002973,0.179129,0.006911,0.031552,0.086842,0.004381,0.0,12.25
32.9,29.785,600.589833,26.901962,0.659596,1.564731,-1.172867,1.9814,13.292178,62.585857,236.95824,0.159175,0.000963,0.001968,0.003169,0.059111,0.005749,0.016796,0.034332,0.004381,0.0,12.25
33.0,29.872571,600.585938,25.623013,0.678003,1.564736,-1.164241,2.007276,13.190139,60.674616,237.14048,0.159097,0.001526,0.002558,0.003609,0.033616,0.005549,0.01204,0.020179,0.004381,0.0,12.25
33.1,29.835683,605.46488,25.194452,0.753049,1.564745,-1.159633,2.021102,13.122074,58.979257,237.301554,0.159232,0.002281,0.003139,0.003883,0.01729,0.005066,0.008176,0.011251,0.004381,0.0,12.25
33.2,29.895901,605.46875,25.213392,0.851367,1.564737,-1.155394,2.033817,13.166413,57.917865,237.477797,0.159341,0.002714,0.003488,0.004123,0.014741,0.005081,0.007402,0.009513,0.004381,0.0,12.25
33.3,29.878556,600.589783,26.701986,0.930905,1.56472,-1.155126,2.034623,13.25597,58.502503,237.699578,0.159383,0.002888,0.003591,0.004152,0.013159,0.004979,0.006905,0.008587,0.004381,0.0,12.25
33.4,29.828689,605.464917,28.336718,0.973403,1.564682,-1.126368,2.120896,13.467818,60.456538,237.933532,0.159297,0.002936,0.003661,0.004242,0.013706,0.005098,0.0071,0.008853,0.004381,0.0,12.25
33.5,29.782162,615.226735,29.132835,0.941415,1.56471,-1.06385,2.308451,13.388109,63.106634,238.094646,0.15919,0.002748,0.003501,0.004114,0.014352,0.005034,0.007237,0.00922,0.004381,0.0,12.25
33.6,29.826738,605.476365,28.259277,0.844562,1.564732,-1.002488,2.492536,13.088978,65.469426,238.103905,0.158981,0.002412,0.003196,0.003855,0.015445,0.004873,0.007431,0.009845,0.004381,0.0,12.25
33.7,29.810154,605.46875,26.578789,0.705287,1.56474,-0.7368,3.289601,12.571163,66.35129,237.970288,0.158877,0.001951,0.00271,0.003373,0.015823,0.004435,0.007258,0.01008,0.004381,0.0,12.25
33.8,29.83215,605.46875,24.868341,0.590452,1.564708,-0.504937,3.98519,12.207762,65.984995,237.836575,0.158953,0.001642,0.00238,0.003049,0.01638,0.004155,0.007253,0.010516,0.004381,0.0,12.25
33.9,29.898729,600.589707,23.957059,0.504613,1.564704,-0.369143,4.392571,11.870715,63.834238,237.663418,0.159139,0.001264,0.001906,0.002505,0.015228,0.003527,0.006527,0.009839,0.004381,0.0,12.25
34.0,29.804253,595.706882,24.065161,0.473995,1.56472,-0.346384,4.460849,11.746483,61.259348,237.475029,0.15922,0.001057,0.001658,0.002238,0.015484,0.003257,0.006397,0.010033,0.004381,0.0,12.25
34.1,29.876133,600.582193,25.066818,0.498258,1.564732,-0.473915,4.078256,11.844538,58.557175,237.484002,0.159063,0.00091,0.001498,0.00209,0.017099,0.003167,0.006692,0.01102,0.004381,0.0,12.25
34.2,29.834941,600.585938,25.904578,0.573489,1.564741,-0.660664,3.518007,12.144397,57.066347,237.441485,0.158768,0.000765,0.001336,0.001938,0.019569,0.003085,0.007122,0.01244,0.004381,0.0,12.25
34.3,29.831364,595.706844,25.750705,0.651535,1.564751,-0.889591,2.831227,12.407912,56.058514,237.359468,0.158367,0.000631,0.001178,0.001787,0.023083,0.003006,0.007672,0.014328,0.004381,0.0,12.25
34.4,29.868231,600.582231,25.223126,0.695829,1.564744,-1.049094,2.352718,12.685086,55.836129,237.12562,0.158035,0.000573,0.00114,0.001802,0.02946,0.003194,0.00895,0.017791,0.004381,0.0,12.25
34.5,29.807981,600.585938,25.228546,0.689269,1.56474,-1.132437,2.10269,12.877983,55.720981,236.742843,0.157925,0.000558,0.001166,0.001905,0.037727,0.00352,0.010628,0.022202,0.004381,0.0,12.25
34.6,29.883166,600.585938,26.194185,0.621792,1.56473,-1.132273,2.103183,13.041697,55.738428,236.110996,0.158155,0.000582,0.001247,0.002072,0.045265,0.00391,0.012262,0.026273,0.004381,0.0,12.25
34.7,29.826577,600.585938,28.150364,0.52149,1.564759,-1.124071,2.127787,13.10771,55.730116,235.533591,0.158485,0.000619,0.001332,0.002222,0.049506,0.00421,0.013304,0.028649,0.004381,0.0,12.25
34.8,29.904058,600.585938,29.858706,0.42158,1.564752,-1.110769,2.167692,13.176334,55.701422,234.764934,0.158816,0.000664,0.001406,0.002319,0.048376,0.004334,0.013356,0.028283,0.004381,0.0,12.25
34.9,29.835735,605.465107,31.210654,0.367303,1.564769,-1.10555,2.183349,13.160397,55.789584,233.956658,0.158924,0.000749,0.001546,0.002506,0.047238,0.004583,0.013584,0.028029,0.004381,0.0,12.25
35.0,29.87851,600.589568,30.737993,0.357631,1.564779,-1.103736,2.188791,13.176108,55.968102,233.01172,0.158878,0.000798,0.001595,0.002531,0.042122,0.004507,0.01273,0.025437,0.004382,0.0,12.25
35.1,29.840183,600.585938,29.447282,0.388367,1.564812,-1.112871,2.161387,13.139517,56.221198,231.972541,0.158758,0.000823,0.001596,0.002481,0.036773,0.004306,0.011621,0.022524,0.004382,0.0,12.25
35.2,29.876697,600.585938,27.18239,0.436318,1.564812,-1.118232,2.145305,13.174913,56.468327,230.902935,0.158666,0.000842,0.001572,0.002384,0.030692,0.004011,0.010235,0.019113,0.004382,0.0,12.25
