TVD,ROP,GR
71.2272,24.9034,36.0785
71.3526,25.0136,35.13
71.478,25.1999,35.6004
71.6034,25.5571,35.0364
71.7288,25.3934,34.5
71.8542,25.5138,34.5
71.9796,25.8392,34.5
72.105,25.2279,34.5
72.2304,23.9878,33.5459
72.3558,21.0926,33.3333
72.4812,17.6163,32.8771
72.6066,15.1372,34.4803
72.732,15.6863,35.4815
72.8574,17.3338,36.1556
72.9828,20.1537,36.9492
73.1082,23.052,37.3901
73.2336,26.5656,36.0793
73.359,27.2474,34.7718
73.4844,27.9207,35.1508
73.6098,28.7625,33.921
73.7352,29.8044,33.5842
73.8606,30.1231,33.1433
73.986,30.1493,32.5721
74.1114,30.1755,32.3615
74.2368,30.2017,32.8758
74.3622,30.2278,33.3897
74.4876,30.254,34.875
74.613,30.7403,34.875
74.7384,31.0168,34.6526
74.8638,30.8493,35.1102
74.9892,30.5749,35.8907
75.1146,30.7089,36.3079
75.24,30.0274,38.4389
75.3654,28.4452,38.6165
75.4908,27.0059,37.5931
75.6162,26.0376,36.2837
75.7416,24.6203,35.2602
75.867,23.7836,34.9867
75.9924,24.1411,34.7143
76.1178,24.9684,35.4361
76.2432,25.3776,35.1577
76.3686,26.3303,35.3738
76.494,27.1709,35.742
76.6194,27.6083,35.144
76.7448,27.3632,35.1834
76.8702,28.1974,34.8319
76.9956,27.9538,34.2572
77.121,27.061,33.4858
77.2464,26.5471,33.345
77.3718,27.0222,33.8594
77.4972,26.382,34.5975
77.6226,26.0063,34.7334
77.748,25.6947,35.6028
77.8734,25.9046,36.4723
77.9988,25.658,37.3418
78.1242,25.614,38.2112
78.2496,26.1527,39.0807
78.375,26.4599,39.9502
78.5004,25.5968,40.8196
78.6258,24.2462,41.6891
78.7512,24.4089,43.4758
78.8766,24.1848,44.6625
79.002,24.0146,45.1429
79.1274,24.3322,46.8918
79.2528,24.7214,47.0412
79.3782,24.5006,47.1065
79.5036,23.6391,47.0973
79.629,23.1932,46.4327
79.7544,23.1097,46.6553
79.8798,22.7917,44.4165
80.0052,22.4795,42.6465
80.1306,22.7634,41.5005
80.256,23.1682,40.9461
80.3814,23.7864,41.7043
80.5068,24.1188,42.8065
80.6322,24.3213,43.8269
80.7576,24.717,43.6978
80.883,24.9662,43.4774
81.0084,25.8842,42.8333
81.1338,26.0495,43.1519
81.2592,26.4617,43.626
81.3846,26.8461,43.6708
81.51,27.3974,44.3295
81.6354,26.5672,44.7703
81.7608,26.504,45.0317
81.8862,26.2608,45.2842
82.0116,26.3412,45.8266
82.137,25.6297,44.7979
82.2624,25.3025,44.0288
82.3878,23.6059,43.8
82.5132,21.1835,44.345
82.6386,18.2691,44.3755
82.764,23.1098,44.6632
82.8894,29.1182,45.1111
83.0148,40.7243,44.5044
83.1402,51.3395,44.9452
83.2656,74.6126,45.25
83.391,83.3745,45.25
83.5164,96.8887,45.9392
83.6418,102.6013,46.7495
83.7672,112.0018,47.5955
83.8926,106.1537,47.8
84.018,110.9929,47.0488
84.1434,106.3364,45.4714
84.2688,104.1987,43.894
84.3942,106.3153,43.2
84.5196,107.6155,43.1581
84.645,106.4017,43.1689
84.7704,101.371,43.4433
