DEPT,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
2248.967,8.5,9.479,130.849,3.715,4.028,4.676,2.46,0.329,3.353,94.957
2249.119,8.5,9.635,136.316,3.818,4.08,4.756,2.452,0.315,3.3,95.863
2249.272,8.5,10.496,146.67,3.736,4.044,4.718,2.454,0.288,3.251,95.36
2249.424,8.5,10.19,146.672,3.741,4.032,4.682,2.454,0.288,3.213,95.682
2249.576,8.5,10.078,142.363,3.974,4.058,4.712,2.455,0.289,3.199,95.257
2249.729,8.5,10.231,139.244,4.116,4.3,4.986,2.453,0.29,3.192,95.044
2249.881,8.5,10.056,137.13,3.847,4.167,4.853,2.452,0.313,3.203,94.999
2250.034,8.5,9.804,141.112,3.633,3.896,4.535,2.458,0.32,3.23,95.017
2250.186,8.5,9.788,144.4,3.559,3.884,4.523,2.469,0.324,3.271,94.901
2250.338,8.5,9.371,143.03,3.635,4.057,4.733,2.479,0.315,3.297,96.058
2250.491,8.5,9.778,137.864,3.701,4.107,4.784,2.487,0.293,3.299,94.245
2250.643,8.5,9.619,132.311,3.774,4.325,5.042,2.483,0.305,3.286,96.006
2250.796,8.5,9.517,131.205,3.703,4.154,4.84,2.486,0.287,3.275,95.182
2250.948,8.5,9.829,134.428,3.759,4.147,4.835,2.478,0.293,3.268,94.915
2251.1,8.5,9.673,131.396,3.81,4.156,4.849,2.475,0.287,3.268,94.921
2251.253,8.5,9.893,131.773,3.824,4.086,4.762,2.473,0.309,3.275,93.629
2251.405,8.5,9.504,131.793,3.753,4.046,4.725,2.477,0.324,3.278,93.62
2251.558,8.5,9.587,137.347,3.785,3.994,4.673,2.471,0.317,3.273,94.018
2251.71,8.5,9.798,140.448,3.919,4.17,4.882,2.464,0.297,3.271,95.046
2251.862,8.5,9.453,137.204,3.94,4.231,4.952,2.467,0.264,3.284,94.653
2252.015,8.5,9.473,138.13,3.876,4.101,4.765,2.479,0.272,3.291,94.913
2252.167,8.5,9.74,132.567,3.779,3.994,4.621,2.485,0.278,3.294,94.302
2252.32,8.5,9.453,134.677,4.05,4.229,4.892,2.477,0.293,3.278,93.703
2252.472,8.5,9.377,132.345,4.061,4.117,4.726,2.474,0.285,3.253,93.622
2252.624,8.5,9.616,138.701,3.918,3.99,4.571,2.473,0.298,3.215,93.283
2252.777,8.5,9.463,135.433,3.925,4.03,4.626,2.464,0.314,3.173,93.383
2252.929,8.5,9.367,138.391,3.98,4.07,4.639,2.458,0.32,3.16,93.244
2253.082,8.5,9.473,140.182,4.034,4.146,4.73,2.449,0.314,3.168,94.242
2253.234,8.5,9.581,142.001,4.012,4.16,4.707,2.453,0.296,3.192,94.934
2253.386,8.5,9.562,137.661,4.018,4.13,4.69,2.466,0.282,3.201,95.118
2253.539,8.5,9.769,139.441,4.07,4.136,4.691,2.481,0.268,3.199,95.179
2253.691,8.5,9.893,137.07,4.097,4.208,4.764,2.471,0.277,3.191,94.725
2253.844,8.5,9.568,133.496,4.032,4.151,4.674,2.467,0.283,3.194,94.172
2253.996,8.5,9.578,134.119,4.027,4.19,4.701,2.47,0.302,3.196,94.956
2254.148,8.5,9.861,135.514,3.999,4.313,4.822,2.484,0.308,3.178,94.647
2254.301,8.5,9.555,135.937,3.792,4.005,4.503,2.461,0.334,3.131,93.586
2254.453,8.5,9.606,130.534,4.096,4.135,4.694,2.444,0.327,3.125,92.826
2254.606,8.5,9.702,131.031,4.252,4.303,4.924,2.445,0.325,3.173,92.121
2254.758,8.5,9.587,127.052,3.875,3.84,4.387,2.461,0.327,3.271,92.259
2254.91,8.5,9.645,124.68,3.996,3.978,4.569,2.486,0.25,3.383,92.538
2255.063,8.5,9.53,121.098,4.044,4.052,4.642,2.534,0.198,3.526,92.596
2255.215,8.5,9.364,118.025,5.349,5.524,6.303,2.586,0.166,3.689,90.155
2255.368,8.5,9.256,120.716,7.707,8.506,9.728,2.593,0.182,3.745,85.171
2255.52,8.5,9.167,116.643,9.655,11.26,12.869,2.573,0.179,3.694,82.119
2255.672,8.5,9.281,123.267,8.441,9.957,11.425,2.561,0.213,3.525,77.251
2255.825,8.5,9.367,125.997,4.179,4.357,4.976,2.565,0.272,3.385,74.259
2255.977,8.5,9.377,135.115,4.136,4.342,5.007,2.555,0.318,3.282,74.941
2256.13,8.5,9.377,133.359,4.057,4.256,4.903,2.506,0.304,3.24,81.336
2256.282,8.5,9.434,132.9,3.949,4.243,4.883,2.461,0.299,3.257,90.478
2256.434,8.5,9.778,128.639,3.891,4.203,4.823,2.437,0.297,3.297,91.891
2256.587,8.5,9.587,131.143,3.84,4.145,4.74,2.443,0.308,3.341,92.248
2256.739,8.5,9.766,131.947,3.827,4.09,4.61,2.46,0.309,3.338,92.631
2256.892,8.5,9.766,134.283,3.784,4.074,4.54,2.474,0.31,3.308,93.462
2257.044,8.5,9.759,132.044,3.882,4.27,4.751,2.479,0.315,3.292,93.242
2257.196,8.5,10.132,132.8,3.796,4.203,4.7,2.477,0.3,3.314,94.251
2257.349,8.5,9.625,128.763,3.705,4.114,4.61,2.469,0.301,3.355,94.431
2257.501,8.5,9.645,123.309,3.867,4.213,4.734,2.468,0.302,3.378,94.354
2257.654,8.5,9.645,126.206,3.862,4.324,4.869,2.468,0.314,3.378,94.442
2257.806,8.5,9.645,130.855,3.871,4.194,4.734,2.469,0.33,3.367,94.496
2257.958,8.5,9.645,137.956,4.0,4.269,4.858,2.471,0.32,3.354,94.586
2258.111,8.5,9.581,138.813,3.979,4.157,4.737,2.473,0.311,3.338,94.588
2258.263,8.5,9.651,132.743,3.937,4.124,4.709,2.473,0.327,3.311,95.066
2258.416,8.5,9.536,131.622,3.955,4.149,4.76,2.47,0.331,3.288,94.801
2258.568,8.5,9.524,128.624,4.039,4.204,4.812,2.465,0.303,3.28,94.323
2258.72,8.5,9.504,130.451,4.241,4.476,5.162,2.461,0.294,3.288,94.254
2258.873,8.5,9.562,130.623,4.046,4.294,4.991,2.46,0.306,3.31,94.047
2259.025,8.5,9.785,133.475,4.011,4.439,5.212,2.463,0.33,3.336,94.802
2259.178,8.5,9.906,140.375,3.984,4.47,5.243,2.471,0.343,3.387,94.611
2259.33,8.5,9.912,137.931,4.064,4.465,5.236,2.473,0.325,3.436,94.398
2259.482,8.5,10.212,140.894,4.159,4.542,5.309,2.469,0.317,3.471,94.144
2259.635,8.5,10.553,137.922,4.16,4.498,5.277,2.461,0.306,3.453,94.431
2259.787,8.5,9.919,131.336,4.14,4.42,5.182,2.451,0.298,3.406,93.69
2259.94,8.5,10.135,129.525,4.142,4.314,5.033,2.439,0.279,3.366,93.752
2260.092,8.5,9.683,128.41,3.926,4.231,4.949,2.44,0.286,3.365,95.24
2260.244,8.5,9.791,134.742,3.881,4.131,4.844,2.458,0.302,3.384,95.053
2260.397,8.5,9.855,135.862,3.99,4.236,4.97,2.478,0.312,3.381,95.736
2260.549,8.5,9.587,132.624,4.248,4.506,5.278,2.485,0.321,3.36,95.773
2260.702,8.5,9.613,131.406,4.185,4.354,5.089,2.479,0.306,3.347,94.237
2260.854,8.5,9.581,134.845,3.895,4.068,4.73,2.473,0.302,3.359,93.675
2261.006,8.5,9.568,139.539,3.918,4.063,4.713,2.468,0.3,3.383,93.169
2261.159,8.5,9.654,143.191,4.172,4.34,5.011,2.458,0.312,3.391,94.15
2261.311,8.5,9.884,141.629,4.409,4.712,5.473,2.452,0.315,3.373,95.55
2261.464,8.5,9.511,136.85,4.328,4.571,5.307,2.454,0.325,3.315,96.143
2261.616,8.5,9.982,135.693,4.358,4.547,5.277,2.46,0.326,3.248,95.78
2261.768,8.5,9.6,136.132,4.219,4.466,5.181,2.455,0.335,3.201,95.156
2261.921,8.5,9.597,137.79,3.74,3.842,4.399,2.445,0.336,3.208,96.238
2262.073,8.5,10.027,144.138,3.576,3.901,4.449,2.447,0.334,3.255,97.292
2262.226,8.5,10.017,139.342,3.476,3.808,4.353,2.459,0.325,3.313,98.245
2262.378,8.5,9.75,138.622,3.623,3.831,4.375,2.455,0.31,3.35,99.327
2262.53,8.5,9.753,138.843,3.689,3.828,4.376,2.457,0.326,3.336,98.525
2262.683,8.5,10.104,140.368,3.651,3.829,4.373,2.452,0.315,3.287,98.169
2262.835,8.5,10.409,138.477,3.875,3.994,4.588,2.458,0.348,3.242,99.379
2262.988,8.5,9.906,132.678,3.855,3.867,4.446,2.454,0.36,3.244,98.424
2263.14,8.5,9.645,131.443,3.956,3.837,4.409,2.453,0.365,3.277,98.61
2263.292,8.5,10.104,133.277,3.867,3.857,4.438,2.447,0.367,3.296,99.33
2263.445,8.5,9.88,134.207,3.754,3.889,4.47,2.441,0.357,3.288,99.806
2263.597,8.5,10.515,143.129,4.05,4.158,4.777,2.439,0.385,3.265,99.07
2263.75,8.5,10.075,142.214,4.385,4.342,5.036,2.443,0.348,3.266,99.025
2263.902,8.5,9.498,137.342,4.29,4.078,4.753,2.45,0.349,3.293,98.701
2264.054,8.5,9.281,133.638,4.073,3.954,4.627,2.453,0.321,3.3,97.57
2264.207,8.5,9.243,134.621,3.845,3.957,4.64,2.456,0.303,3.292,97.261
2264.359,8.5,9.205,136.639,4.135,4.495,5.3,2.455,0.29,3.251,95.86
2264.512,8.5,9.262,136.72,4.255,4.644,5.458,2.46,0.283,3.23,95.533
2264.664,8.5,9.214,135.01,4.149,4.472,5.233,2.471,0.29,3.223,95.399
2264.816,8.5,9.147,135.352,4.152,4.456,5.215,2.467,0.295,3.229,95.525
2264.969,8.5,9.198,137.657,4.13,4.439,5.188,2.461,0.296,3.245,95.125
2265.121,8.5,9.243,143.319,4.043,4.309,5.092,2.461,0.3,3.251,94.557
2265.274,8.5,9.281,140.083,4.113,4.336,5.118,2.475,0.318,3.269,95.714
2265.426,8.5,9.441,140.029,3.857,3.926,4.588,2.476,0.319,3.301,95.438
2265.578,8.5,9.272,137.131,3.812,3.915,4.571,2.468,0.332,3.34,96.113
2265.731,8.5,9.122,139.328,3.846,3.93,4.583,2.451,0.322,3.353,99.207
2265.883,8.5,9.262,141.298,3.967,4.029,4.656,2.457,0.341,3.37,99.206
2266.036,8.5,9.23,132.9,6.163,6.954,8.031,2.464,0.294,3.436,99.252
2266.188,8.5,9.09,124.184,3.9,4.023,4.6,2.457,0.292,3.561,97.883
2266.34,8.5,9.288,125.829,3.846,3.972,4.531,2.463,0.284,3.716,91.262
2266.493,8.5,9.052,133.718,3.806,3.958,4.53,2.463,0.295,3.764,90.094
2266.645,8.5,9.09,138.853,3.848,3.966,4.53,2.481,0.286,3.695,87.88
2266.798,8.5,9.205,141.791,3.953,4.071,4.631,2.478,0.314,3.535,90.907
2266.95,8.5,9.676,145.702,3.933,3.999,4.587,2.474,0.321,3.416,97.654
2267.102,8.5,9.492,145.471,3.945,4.054,4.638,2.468,0.33,3.367,99.303
2267.255,8.5,9.453,142.429,3.91,3.912,4.455,2.452,0.334,3.356,100.907
2267.407,8.5,9.415,138.635,3.882,3.88,4.428,2.437,0.34,3.367,100.322
2267.56,8.5,9.339,139.283,3.833,3.865,4.402,2.441,0.341,3.382,99.852
2267.712,8.5,9.479,140.451,3.92,4.032,4.556,2.455,0.338,3.385,98.753
2267.864,8.5,9.291,142.489,4.072,4.231,4.781,2.474,0.334,3.365,97.848
2268.017,8.5,9.358,144.074,4.092,4.227,4.776,2.47,0.325,3.317,97.917
2268.169,8.5,9.339,139.633,4.054,4.227,4.797,2.451,0.316,3.268,96.507
2268.322,8.5,9.358,136.271,3.987,4.164,4.737,2.442,0.343,3.268,96.193
2268.474,8.5,9.288,141.182,3.897,4.069,4.628,2.436,0.355,3.322,96.216
2268.626,8.5,9.237,143.429,3.922,4.089,4.67,2.442,0.349,3.381,97.137
2268.779,8.5,8.969,142.212,3.827,3.939,4.509,2.44,0.331,3.393,97.479
2268.931,8.5,9.329,140.376,3.845,4.004,4.565,2.448,0.318,3.375,97.97
2269.084,8.5,9.587,136.82,3.829,4.014,4.617,2.463,0.313,3.351,97.533
2269.236,8.5,9.75,138.737,4.003,4.138,4.75,2.47,0.323,3.335,97.467
2269.388,8.5,9.262,133.883,4.018,4.13,4.711,2.469,0.338,3.332,98.26
2269.541,8.5,9.396,140.365,4.033,4.198,4.798,2.467,0.338,3.344,97.701
2269.693,8.5,9.1,138.742,3.897,4.164,4.779,2.468,0.346,3.351,96.804
2269.846,8.5,9.434,138.342,3.934,4.237,4.871,2.466,0.334,3.339,96.636
2269.998,8.5,9.339,135.592,4.027,4.342,4.977,2.458,0.329,3.332,95.1
2270.15,8.5,9.555,136.717,4.054,4.298,4.944,2.451,0.32,3.341,96.737
2270.303,8.5,9.67,141.739,4.198,4.51,5.178,2.459,0.316,3.357,95.874
2270.455,8.5,9.664,140.734,4.221,4.458,5.118,2.473,0.324,3.369,96.139
2270.608,8.5,9.549,140.863,4.252,4.434,5.096,2.495,0.337,3.374,95.496
2270.76,8.5,9.186,134.852,4.227,4.376,5.037,2.504,0.346,3.382,95.48
2270.912,8.5,9.211,135.35,4.147,4.271,4.926,2.509,0.344,3.381,95.483
2271.065,8.5,9.186,133.56,4.151,4.372,5.064,2.509,0.346,3.367,95.02
2271.217,8.5,9.179,135.07,4.222,4.465,5.171,2.512,0.347,3.338,94.067
2271.37,8.5,9.198,136.959,4.156,4.36,5.051,2.501,0.342,3.298,91.517
2271.522,8.5,9.176,137.309,4.241,4.453,5.162,2.484,0.33,3.263,91.456
2271.674,8.5,9.198,137.689,4.66,4.882,5.664,2.473,0.308,3.249,91.458
2271.827,8.5,9.224,136.563,4.651,4.864,5.66,2.475,0.308,3.258,91.464
2271.979,8.5,9.243,135.685,4.6,4.798,5.586,2.474,0.303,3.273,90.38
2272.132,8.5,9.288,134.484,4.509,4.667,5.446,2.474,0.298,3.297,89.465
2272.284,8.5,9.3,134.156,4.54,4.694,5.467,2.473,0.294,3.288,89.448
2272.436,8.5,9.313,131.168,4.679,4.79,5.601,2.475,0.287,3.264,89.45
2272.589,8.5,9.339,129.056,4.855,4.974,5.862,2.474,0.28,3.26,89.45
2272.741,8.5,9.281,127.88,4.868,4.988,5.87,2.475,0.274,3.306,89.428
2272.894,8.5,9.109,130.52,4.828,4.962,5.845,2.496,0.293,3.387,90.12
2273.046,8.5,9.176,135.187,4.585,4.798,5.644,2.518,0.297,3.419,90.807
2273.198,8.5,9.186,138.029,4.283,4.534,5.331,2.529,0.299,3.397,90.351
2273.351,8.5,9.253,131.925,4.531,4.85,5.694,2.52,0.298,3.34,90.343
2273.503,8.5,9.218,124.757,4.544,4.855,5.67,2.509,0.306,3.309,90.642
2273.656,8.5,9.224,123.392,4.37,4.692,5.476,2.504,0.323,3.313,91.777
2273.808,8.5,9.195,130.982,4.319,4.642,5.419,2.503,0.335,3.341,92.181
2273.96,8.5,9.167,139.567,4.238,4.582,5.36,2.504,0.318,3.356,92.182
2274.113,8.5,9.154,138.023,4.091,4.436,5.167,2.507,0.291,3.366,92.188
2274.265,8.5,9.061,135.986,3.835,4.135,4.802,2.501,0.277,3.364,92.04
2274.418,8.5,9.007,134.927,3.774,4.052,4.693,2.483,0.263,3.339,91.108
2274.57,8.5,9.014,138.856,3.725,4.054,4.691,2.474,0.273,3.313,90.899
2274.722,8.5,8.956,139.908,3.735,4.121,4.742,2.479,0.278,3.303,91.365
2274.875,8.5,8.943,136.445,3.741,4.131,4.739,2.49,0.291,3.311,91.503
2275.027,8.5,9.052,133.395,3.711,4.09,4.698,2.491,0.294,3.311,92.001
2275.18,8.5,9.224,134.976,3.525,3.826,4.386,2.48,0.298,3.287,93.458
2275.332,8.5,8.988,137.571,3.725,4.019,4.62,2.472,0.304,3.258,94.054
2275.484,8.5,9.058,141.398,3.759,3.985,4.579,2.468,0.306,3.243,93.572
2275.637,8.5,9.138,136.043,3.752,4.028,4.631,2.461,0.317,3.243,93.296
2275.789,8.5,9.269,134.228,3.928,4.236,4.876,2.473,0.325,3.25,93.295
2275.942,8.5,9.367,136.883,3.984,4.246,4.875,2.484,0.332,3.255,93.512
2276.094,8.5,9.428,136.194,4.152,4.37,5.008,2.493,0.324,3.263,93.244
2276.246,8.5,9.275,134.167,4.175,4.348,4.971,2.484,0.317,3.276,93.089
2276.399,8.5,9.275,128.952,4.093,4.129,4.7,2.473,0.312,3.286,92.504
2276.551,8.5,9.313,130.665,4.121,4.164,4.731,2.474,0.313,3.282,92.544
2276.704,8.5,9.625,129.392,4.158,4.185,4.753,2.47,0.329,3.277,92.538
2276.856,8.5,9.727,133.326,4.192,4.194,4.768,2.452,0.323,3.304,93.985
2277.008,8.5,9.345,134.63,4.288,4.201,4.783,2.432,0.326,3.359,94.364
2277.161,8.5,9.817,138.754,4.34,4.155,4.708,2.419,0.325,3.398,94.462
2277.313,8.5,9.345,130.421,4.222,4.153,4.729,2.424,0.344,3.401,94.204
2277.466,8.5,9.581,129.266,4.323,4.163,4.744,2.424,0.337,3.363,94.563
2277.618,8.5,9.473,131.398,4.18,4.065,4.651,2.43,0.316,3.338,95.131
2277.77,8.5,10.362,139.046,4.351,4.206,4.807,2.443,0.308,3.344,95.4
2277.923,8.5,9.931,144.343,4.481,4.321,4.937,2.456,0.283,3.384,95.374
2278.075,8.5,9.348,137.327,4.623,4.214,4.797,2.466,0.295,3.409,95.543
2278.228,8.5,9.842,137.869,4.769,4.377,4.969,2.467,0.274,3.4,95.001
2278.38,8.5,9.351,130.406,5.319,5.333,6.075,2.472,0.284,3.38,93.52
2278.532,8.5,9.001,125.654,5.881,5.933,6.768,2.481,0.286,3.4,91.714
2278.685,8.5,8.985,126.631,5.687,5.902,6.716,2.49,0.291,3.464,90.507
2278.837,8.5,8.985,124.997,5.436,5.852,6.666,2.494,0.302,3.526,89.642
2278.99,8.5,8.975,132.865,4.846,5.157,5.884,2.493,0.311,3.531,90.239
2279.142,8.5,9.023,134.309,4.487,4.659,5.335,2.488,0.313,3.483,91.111
2279.294,8.5,9.071,142.127,4.383,4.571,5.246,2.484,0.314,3.426,92.804
2279.447,8.5,9.119,136.845,4.296,4.425,5.06,2.471,0.334,3.391,93.909
2279.599,8.5,9.122,142.456,4.372,4.467,5.128,2.467,0.333,3.376,94.292
2279.752,8.5,9.135,138.144,4.502,4.646,5.344,2.467,0.321,3.36,95.113
2279.904,8.5,9.39,142.845,4.498,4.667,5.324,2.473,0.287,3.351,95.035
2280.056,8.5,9.042,136.32,4.468,4.683,5.359,2.46,0.288,3.341,94.949
2280.209,8.5,8.985,129.633,4.522,4.688,5.345,2.446,0.301,3.34,94.461
2280.361,8.5,8.982,134.565,4.396,4.565,5.205,2.448,0.311,3.366,94.647
2280.514,8.5,9.014,136.748,4.33,4.531,5.17,2.461,0.31,3.403,94.8
2280.666,8.5,9.014,139.572,4.331,4.523,5.165,2.473,0.313,3.45,95.107
2280.818,8.5,9.007,134.816,4.29,4.446,5.071,2.457,0.333,3.448,95.461
2280.971,8.5,8.994,130.501,4.275,4.379,4.998,2.46,0.341,3.423,95.67
2281.123,8.5,8.994,133.268,4.289,4.379,4.995,2.454,0.329,3.365,95.745
2281.276,8.5,9.026,132.736,4.298,4.402,5.008,2.45,0.31,3.314,95.758
2281.428,8.5,9.052,138.248,4.284,4.405,5.012,2.425,0.331,3.295,95.598
2281.58,8.5,9.033,135.73,4.285,4.402,4.989,2.415,0.328,3.303,95.593
2281.733,8.5,9.052,141.919,4.265,4.383,4.951,2.424,0.327,3.368,95.863
2281.885,8.5,9.039,140.019,4.188,4.303,4.874,2.444,0.333,3.429,95.966
2282.038,8.5,9.039,143.185,4.164,4.233,4.805,2.457,0.363,3.483,96.036
2282.19,8.5,9.033,136.951,4.237,4.337,4.969,2.468,0.4,3.481,96.224
2282.342,8.5,9.039,134.152,4.244,4.335,4.948,2.469,0.378,3.462,96.495
2282.495,8.5,9.023,134.205,4.237,4.324,4.926,2.475,0.389,3.451,96.6
2282.647,8.5,9.02,136.728,4.228,4.299,4.907,2.475,0.37,3.451,96.636
2282.8,8.5,9.004,141.12,4.224,4.292,4.91,2.479,0.358,3.45,96.651
2282.952,8.5,9.014,139.273,4.245,4.306,4.923,2.481,0.337,3.436,96.613
2283.104,8.5,9.001,137.721,4.263,4.31,4.927,2.483,0.339,3.424,96.622
2283.257,8.5,9.014,137.841,4.336,4.403,5.063,2.473,0.352,3.413,96.646
2283.409,8.5,9.039,142.845,4.32,4.375,4.995,2.469,0.355,3.406,96.707
2283.562,8.5,9.045,145.6,4.341,4.384,5.016,2.455,0.338,3.388,96.496
2283.714,8.5,9.045,146.025,4.367,4.411,5.066,2.454,0.335,3.379,96.451
2283.866,8.5,9.042,143.289,4.38,4.419,5.06,2.453,0.331,3.379,96.112
2284.019,8.5,9.033,140.871,4.324,4.358,4.961,2.468,0.349,3.39,96.344
2284.171,8.5,9.033,137.092,4.327,4.336,4.919,2.477,0.357,3.395,96.61
2284.324,8.5,9.061,138.201,4.328,4.369,4.962,2.472,0.349,3.394,96.57
2284.476,8.5,9.052,137.041,4.216,4.252,4.825,2.466,0.332,3.4,97.918
2284.628,8.5,9.052,138.506,4.122,4.162,4.724,2.468,0.323,3.415,97.543
2284.781,8.5,9.042,138.333,4.405,4.47,5.09,2.474,0.318,3.434,96.944
2284.933,8.5,9.045,139.323,4.222,4.271,4.849,2.478,0.323,3.455,96.87
2285.086,8.5,9.065,141.04,4.349,4.408,4.98,2.477,0.322,3.466,96.946
2285.238,8.5,9.061,140.549,4.209,4.249,4.797,2.459,0.319,3.449,96.841
2285.39,8.5,9.061,143.071,4.235,4.279,4.826,2.436,0.318,3.38,96.221
2285.543,8.5,9.039,139.16,4.31,4.369,4.951,2.419,0.329,3.32,96.158
2285.695,8.5,9.042,136.461,4.287,4.348,4.93,2.429,0.337,3.304,96.195
2285.848,8.5,9.071,130.804,4.261,4.303,4.853,2.451,0.327,3.356,96.196
2286.0,8.5,9.084,130.163,4.292,4.323,4.879,2.467,0.327,3.417,96.191
2286.152,8.5,9.147,131.738,4.259,4.299,4.857,2.47,0.32,3.459,96.109
2286.305,8.5,9.033,133.715,4.363,4.412,4.982,2.468,0.332,3.484,96.09
2286.457,8.5,9.052,135.002,4.331,4.364,4.944,2.472,0.335,3.495,96.056
2286.61,8.5,9.039,134.427,4.342,4.412,5.003,2.48,0.32,3.504,96.085
2286.762,8.5,9.023,135.637,4.341,4.426,5.039,2.478,0.328,3.494,95.805
2286.914,8.5,9.02,134.439,4.412,4.498,5.155,2.475,0.332,3.457,95.502
2287.067,8.5,9.014,135.411,4.463,4.561,5.22,2.475,0.341,3.419,95.373
2287.219,8.5,9.014,130.219,4.487,4.596,5.257,2.482,0.323,3.403,94.983
2287.372,8.5,9.007,132.686,4.547,4.66,5.312,2.488,0.311,3.421,94.379
2287.524,8.5,9.052,133.679,4.53,4.636,5.315,2.491,0.312,3.445,93.641
2287.676,8.5,9.084,134.328,4.56,4.673,5.357,2.492,0.321,3.456,93.129
2287.829,8.5,9.081,130.777,4.654,4.761,5.504,2.492,0.335,3.439,93.138
2287.981,8.5,9.071,133.208,4.627,4.713,5.434,2.487,0.335,3.412,93.103
2288.134,8.5,9.071,135.692,4.611,4.736,5.459,2.495,0.313,3.415,93.222
2288.286,8.5,9.039,139.845,4.432,4.569,5.225,2.499,0.302,3.477,92.942
2288.438,8.5,9.077,128.63,4.39,4.521,5.154,2.506,0.284,3.565,91.163
2288.591,8.5,9.052,128.022,5.072,5.257,6.005,2.504,0.298,3.589,91.468
2288.743,8.5,9.052,125.832,5.517,5.768,6.556,2.493,0.305,3.505,91.533
2288.896,8.5,9.09,130.252,4.374,4.453,5.048,2.471,0.332,3.358,92.344
2289.048,8.5,9.128,130.678,4.326,4.35,4.921,2.448,0.337,3.256,93.985
2289.2,8.5,9.116,128.336,4.265,4.289,4.84,2.44,0.344,3.263,95.401
2289.353,8.5,9.096,136.877,4.258,4.272,4.798,2.436,0.338,3.33,95.374
2289.505,8.5,9.09,139.493,4.331,4.346,4.895,2.451,0.322,3.399,95.315
2289.658,8.5,9.116,144.189,4.367,4.412,4.954,2.463,0.319,3.403,95.417
2289.81,8.5,9.141,139.24,4.454,4.533,5.065,2.482,0.291,3.395,95.294
2289.962,8.5,9.109,139.973,4.415,4.502,5.029,2.483,0.306,3.384,95.386
2290.115,8.5,9.128,138.945,4.383,4.466,4.996,2.485,0.303,3.4,95.024
2290.267,8.5,9.109,140.731,4.379,4.465,4.986,2.479,0.315,3.413,94.886
2290.42,8.5,9.109,140.85,4.362,4.477,5.009,2.474,0.316,3.425,95.042
2290.572,8.5,9.116,137.798,4.335,4.453,4.975,2.463,0.329,3.428,95.062
2290.724,8.5,9.195,136.466,4.342,4.446,4.98,2.458,0.335,3.419,95.138
2290.877,8.5,9.256,136.145,4.375,4.454,4.986,2.45,0.33,3.412,95.131
2291.029,8.5,9.249,140.756,4.361,4.411,4.936,2.454,0.33,3.44,94.885
2291.182,8.5,9.272,137.307,4.396,4.387,4.942,2.465,0.351,3.5,94.866
2291.334,8.5,9.345,137.716,4.601,4.637,5.231,2.477,0.354,3.562,94.915
2291.486,8.5,9.052,132.41,4.558,4.618,5.211,2.485,0.358,3.587,94.936
2291.639,8.5,9.004,136.505,4.526,4.584,5.153,2.485,0.321,3.578,94.962
2291.791,8.5,8.994,135.453,4.511,4.633,5.235,2.488,0.319,3.552,94.81
2291.944,8.5,8.994,139.847,4.564,4.712,5.339,2.483,0.299,3.516,94.671
2292.096,8.5,8.975,137.152,4.564,4.701,5.341,2.481,0.309,3.497,94.682
2292.248,8.5,8.985,134.732,4.477,4.588,5.221,2.475,0.312,3.486,94.75
2292.401,8.5,9.007,133.094,4.457,4.573,5.197,2.466,0.325,3.479,94.82
2292.553,8.5,9.033,136.07,4.479,4.584,5.203,2.465,0.336,3.484,94.881
2292.706,8.5,9.052,136.76,4.446,4.537,5.156,2.473,0.338,3.508,95.047
2292.858,8.5,9.052,140.502,4.452,4.535,5.142,2.48,0.335,3.542,95.116
2293.01,8.5,9.052,137.232,4.462,4.557,5.175,2.483,0.324,3.56,95.152
2293.163,8.5,9.052,141.612,4.457,4.538,5.143,2.483,0.338,3.547,95.232
2293.315,8.5,9.052,139.367,4.44,4.513,5.112,2.488,0.336,3.519,95.428
2293.468,8.5,9.052,141.337,4.461,4.527,5.125,2.495,0.348,3.481,95.581
2293.62,8.5,9.026,135.931,4.502,4.564,5.169,2.49,0.324,3.451,95.623
2293.772,8.5,9.02,141.206,4.519,4.568,5.16,2.487,0.333,3.431,95.673
2293.925,8.5,9.004,140.051,4.481,4.536,5.118,2.479,0.314,3.433,95.675
2294.077,8.5,9.001,148.704,4.463,4.512,5.11,2.483,0.327,3.452,95.574
2294.23,8.5,8.994,143.359,4.448,4.508,5.118,2.49,0.309,3.475,95.48
2294.382,8.5,8.982,147.408,4.458,4.522,5.139,2.492,0.323,3.479,95.312
2294.534,8.5,9.014,144.842,4.452,4.516,5.108,2.489,0.326,3.478,95.108
2294.687,8.5,9.014,146.73,4.481,4.549,5.144,2.49,0.338,3.475,94.824
2294.839,8.5,9.023,144.018,4.459,4.544,5.137,2.491,0.34,3.475,94.378
2294.992,8.5,9.033,144.831,4.461,4.557,5.153,2.49,0.323,3.457,94.014
2295.144,8.5,9.033,142.202,4.482,4.574,5.174,2.482,0.327,3.441,93.816
2295.296,8.5,9.033,137.061,4.502,4.599,5.189,2.473,0.312,3.438,93.682
2295.449,8.5,9.023,137.132,4.516,4.61,5.231,2.473,0.312,3.455,93.548
2295.601,8.5,9.02,129.592,4.527,4.584,5.231,2.468,0.311,3.467,93.581
2295.754,8.5,9.033,132.613,4.515,4.562,5.228,2.46,0.301,3.461,93.734
2295.906,8.5,9.052,129.188,4.51,4.549,5.206,2.459,0.309,3.451,93.908
2296.058,8.5,9.039,133.727,4.479,4.529,5.192,2.461,0.293,3.437,94.265
