DEPT,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
1796.948,8.5,9.707,124.726,4.309,4.592,5.478,2.465,0.32,3.292,100.0
1797.101,8.5,9.658,117.624,4.352,4.582,5.497,2.461,0.317,3.27,97.75
1797.253,8.5,9.642,114.01,4.211,4.424,5.329,2.461,0.294,3.235,99.375
1797.406,8.5,9.618,110.855,4.55,4.801,5.789,2.471,0.267,3.218,93.999
1797.558,8.5,9.57,110.392,5.919,6.526,7.856,2.481,0.26,3.235,94.751
1797.71,8.5,9.57,109.441,4.938,5.434,6.546,2.478,0.241,3.257,97.584
1797.863,8.5,9.394,108.301,4.472,4.951,5.977,2.466,0.255,3.255,101.084
1798.015,8.5,9.294,114.009,4.409,4.854,5.839,2.454,0.265,3.224,102.5
1798.168,8.5,9.342,117.79,4.378,4.762,5.72,2.44,0.295,3.177,104.75
1798.32,8.5,9.418,117.528,4.405,4.736,5.661,2.437,0.298,3.139,105.084
1798.472,8.5,9.482,114.166,4.353,4.717,5.628,2.419,0.296,3.084,104.25
1798.625,8.5,9.522,116.118,3.587,3.873,4.583,2.404,0.289,3.048,101.749
1798.777,8.5,9.51,119.99,4.055,4.524,5.311,2.393,0.297,3.045,102.162
1798.93,8.5,9.474,125.247,4.039,4.506,5.244,2.41,0.289,3.09,100.0
1799.082,8.5,9.442,119.541,3.901,4.381,5.114,2.436,0.282,3.139,100.0
1799.234,8.5,9.522,120.536,3.899,4.393,5.123,2.438,0.279,3.155,100.834
1799.387,8.5,9.486,119.489,3.952,4.449,5.205,2.434,0.285,3.156,105.805
1799.539,8.5,9.466,122.044,3.955,4.41,5.169,2.428,0.293,3.156,103.334
1799.692,8.5,9.522,120.617,3.897,4.271,5.0,2.427,0.296,3.147,102.577
1799.844,8.5,9.667,113.79,3.796,4.165,4.905,2.419,0.305,3.132,101.5
1799.996,8.5,9.594,113.051,3.885,4.238,4.994,2.419,0.305,3.127,157.5
1800.149,8.5,9.522,112.278,4.071,4.405,5.201,2.421,0.297,3.133,100.75
1800.301,8.5,9.462,121.096,4.142,4.488,5.29,2.434,0.299,3.16,100.0
1800.454,8.5,9.562,121.985,4.114,4.501,5.305,2.44,0.303,3.196,102.5
1800.606,8.5,9.546,121.781,4.092,4.492,5.305,2.456,0.318,3.232,101.0
1800.758,8.5,9.57,116.999,4.199,4.609,5.462,2.46,0.299,3.232,102.5
1800.911,8.5,9.57,116.728,4.227,4.609,5.452,2.459,0.291,3.214,101.75
1801.063,8.5,9.675,115.935,4.213,4.571,5.424,2.454,0.275,3.2,99.916
1801.216,8.5,9.691,114.943,4.131,4.46,5.343,2.451,0.281,3.195,100.75
1801.368,8.5,9.715,115.188,4.322,4.678,5.653,2.448,0.289,3.175,102.584
1801.52,8.5,9.594,115.914,4.233,4.571,5.522,2.439,0.314,3.143,102.5
1801.673,8.5,9.562,120.491,4.245,4.6,5.566,2.436,0.321,3.128,101.5
1801.825,8.5,9.51,116.045,4.227,4.597,5.58,2.436,0.301,3.143,101.75
1801.978,8.5,9.442,117.523,4.198,4.55,5.511,2.446,0.284,3.176,101.0
1802.13,8.5,9.522,117.356,4.173,4.551,5.517,2.456,0.282,3.193,102.499
1802.282,8.5,9.33,119.285,4.307,4.771,5.802,2.46,0.278,3.18,103.5
1802.435,8.5,9.33,119.258,4.304,4.78,5.828,2.451,0.293,3.166,103.334
1802.587,8.5,9.354,116.95,4.11,4.628,5.665,2.434,0.288,3.162,102.5
1802.74,8.5,9.186,115.895,4.027,4.561,5.595,2.433,0.298,3.168,101.584
1802.892,8.5,9.053,113.415,4.085,4.674,5.75,2.44,0.296,3.164,99.169
1803.044,8.5,9.065,113.602,4.142,4.796,5.909,2.45,0.294,3.146,101.75
1803.197,8.5,9.27,114.293,4.135,4.917,6.081,2.445,0.315,3.129,107.75
1803.349,8.5,9.402,114.522,4.151,4.96,6.139,2.436,0.328,3.122,102.75
1803.502,8.5,9.498,113.336,4.321,5.137,6.356,2.435,0.33,3.121,103.5
1803.654,8.5,9.522,111.673,4.188,4.994,6.17,2.43,0.311,3.116,103.25
1803.806,8.5,9.534,109.828,4.011,4.78,5.905,2.424,0.3,3.082,102.25
1803.959,8.5,9.57,110.392,3.992,4.698,5.796,2.41,0.312,3.047,102.5
1804.111,8.5,9.683,114.953,3.945,4.623,5.698,2.404,0.324,3.028,104.0
1804.264,8.5,9.727,119.25,3.96,4.61,5.673,2.403,0.312,3.054,105.0
1804.416,8.5,9.258,117.457,3.731,4.292,5.232,2.401,0.327,3.098,105.084
1804.568,8.5,9.049,112.376,3.612,4.174,5.064,2.403,0.302,3.139,106.0
1804.721,8.5,8.969,110.154,3.46,4.05,4.908,2.406,0.296,3.172,103.25
1804.873,8.5,8.897,107.812,3.564,4.2,5.067,2.408,0.288,3.179,104.0
1805.026,8.5,8.632,107.277,3.48,4.123,4.985,2.399,0.293,3.154,105.835
1805.178,8.5,8.464,104.188,3.463,4.14,5.013,2.387,0.286,3.117,103.25
1805.33,8.5,8.448,106.358,3.426,4.133,5.013,2.382,0.279,3.101,100.0
1805.483,8.5,8.416,107.121,3.358,4.101,4.959,2.389,0.288,3.125,100.75
1805.635,8.5,8.488,111.344,3.606,4.379,5.311,2.402,0.286,3.164,104.0
1805.788,8.5,8.56,113.244,3.684,4.446,5.429,2.405,0.297,3.194,101.253
1805.94,8.5,8.592,113.675,3.534,4.263,5.248,2.39,0.318,3.19,104.251
1806.092,8.5,8.584,113.245,3.64,4.332,5.343,2.385,0.319,3.168,106.664
1806.245,8.5,8.552,109.446,3.694,4.387,5.409,2.394,0.313,3.168,99.084
1806.397,8.5,8.488,109.785,3.721,4.403,5.421,2.418,0.297,3.196,100.0
1806.55,8.5,8.616,107.841,3.8,4.493,5.539,2.425,0.297,3.239,100.834
1806.702,8.5,8.705,108.237,3.822,4.458,5.501,2.422,0.285,3.263,100.0
1806.854,8.5,8.729,105.851,3.855,4.445,5.49,2.411,0.292,3.26,99.999
1807.007,8.5,8.608,106.421,3.74,4.277,5.281,2.412,0.293,3.23,99.583
1807.159,8.5,8.368,105.611,3.823,4.333,5.366,2.417,0.291,3.184,98.5
1807.312,8.5,8.404,108.81,3.836,4.303,5.341,2.426,0.284,3.154,100.75
1807.464,8.5,8.304,110.799,3.786,4.259,5.284,2.43,0.28,3.134,98.334
1807.616,8.5,8.368,111.488,3.837,4.324,5.342,2.424,0.294,3.134,98.326
1807.769,8.5,8.368,110.911,4.047,4.596,5.664,2.421,0.294,3.138,99.0
1807.921,8.5,8.392,109.859,4.069,4.603,5.657,2.412,0.289,3.15,101.001
1808.074,8.5,8.36,110.227,4.039,4.573,5.627,2.404,0.282,3.139,100.75
1808.226,8.5,8.368,110.523,3.87,4.364,5.344,2.387,0.281,3.098,97.416
1808.378,8.5,8.312,110.295,3.839,4.327,5.289,2.382,0.283,3.064,97.416
1808.531,8.5,8.296,109.834,3.834,4.324,5.292,2.394,0.279,3.068,96.671
1808.683,8.5,8.308,111.883,3.904,4.422,5.427,2.41,0.298,3.107,97.416
1808.836,8.5,8.368,114.943,4.036,4.59,5.622,2.417,0.298,3.145,98.5
1808.988,8.5,8.548,114.125,4.085,4.683,5.733,2.421,0.293,3.159,98.5
1809.14,8.5,8.584,110.453,4.108,4.683,5.708,2.431,0.287,3.144,96.666
1809.293,8.5,8.584,105.401,4.133,4.7,5.746,2.44,0.286,3.106,96.749
1809.445,8.5,8.572,107.825,4.117,4.652,5.649,2.442,0.283,3.09,96.75
1809.598,8.5,8.608,109.816,4.082,4.619,5.581,2.445,0.278,3.117,95.876
1809.75,8.5,8.44,106.71,4.173,4.749,5.706,2.443,0.279,3.165,95.75
1809.902,8.5,8.464,105.339,4.179,4.801,5.741,2.44,0.291,3.195,101.084
1810.055,8.5,8.48,107.488,4.283,4.9,5.822,2.43,0.283,3.192,95.001
1810.207,8.5,8.476,109.937,4.295,4.867,5.791,2.416,0.277,3.169,96.666
1810.36,8.5,8.464,110.582,4.354,4.889,5.81,2.397,0.287,3.142,98.25
1810.512,8.5,8.416,107.759,4.209,4.678,5.582,2.387,0.302,3.124,100.416
1810.664,8.5,8.344,103.17,4.067,4.544,5.427,2.394,0.301,3.113,94.499
1810.817,8.5,8.344,102.396,4.008,4.508,5.367,2.417,0.267,3.126,94.342
1810.969,8.5,8.26,101.268,4.366,4.987,5.921,2.443,0.272,3.158,91.331
1811.122,8.5,8.308,102.119,4.647,5.357,6.273,2.451,0.286,3.179,96.747
1811.274,8.5,8.296,102.712,4.168,4.705,5.425,2.439,0.307,3.161,97.5
1811.426,8.5,8.232,103.589,4.292,4.818,5.557,2.423,0.318,3.118,101.0
1811.579,8.5,8.32,108.621,4.207,4.669,5.373,2.413,0.312,3.088,100.0
1811.731,8.5,8.416,110.618,4.121,4.565,5.259,2.418,0.286,3.089,100.0
1811.884,8.5,8.392,110.765,4.02,4.418,5.065,2.416,0.259,3.115,98.666
1812.036,8.5,8.352,108.64,3.741,4.088,4.685,2.426,0.248,3.158,93.426
1812.188,8.5,8.296,106.964,4.064,4.458,5.101,2.446,0.252,3.198,89.495
1812.341,8.5,8.284,104.205,4.656,5.181,5.939,2.466,0.281,3.223,86.913
1812.493,8.5,8.512,103.384,5.938,6.822,7.871,2.462,0.315,3.22,91.252
1812.646,8.5,8.476,99.202,4.861,5.479,6.404,2.446,0.333,3.177,96.249
1812.798,8.5,8.476,99.851,4.422,4.903,5.794,2.426,0.317,3.097,99.166
1812.95,8.5,8.416,102.457,4.286,4.664,5.527,2.406,0.287,3.016,100.834
1813.103,8.5,8.5,107.37,4.113,4.392,5.201,2.387,0.278,2.995,100.0
1813.255,8.5,8.392,104.295,4.519,4.977,5.957,2.378,0.274,3.045,101.499
1813.408,8.5,8.207,103.354,4.771,5.469,6.609,2.385,0.29,3.129,100.834
1813.56,8.5,8.215,104.546,4.016,4.696,5.688,2.402,0.292,3.202,98.999
1813.712,8.5,8.296,109.413,3.962,4.696,5.666,2.431,0.28,3.248,93.5
1813.865,8.5,8.44,110.618,3.938,4.627,5.563,2.457,0.292,3.262,91.75
1814.017,8.5,8.705,114.338,4.013,4.687,5.628,2.466,0.294,3.247,89.999
1814.17,8.5,8.873,114.21,4.17,4.878,5.88,2.459,0.271,3.225,87.598
1814.322,8.5,8.873,119.473,4.349,5.141,6.188,2.443,0.245,3.226,87.25
1814.474,8.5,8.789,117.876,4.091,4.806,5.8,2.426,0.259,3.238,106.164
1814.627,8.5,8.885,123.098,3.995,4.637,5.609,2.407,0.285,3.256,91.0
1814.779,8.5,8.957,122.005,3.978,4.597,5.576,2.398,0.3,3.25,96.0
1814.932,8.5,9.129,120.595,3.851,4.448,5.404,2.382,0.303,3.237,100.249
1815.084,8.5,8.873,119.341,3.786,4.334,5.305,2.37,0.325,3.227,105.0
1815.236,8.5,8.56,119.109,3.633,4.227,5.141,2.355,0.332,3.224,104.0
1815.389,8.5,8.632,120.252,3.622,4.273,5.191,2.364,0.325,3.218,105.081
1815.541,8.5,8.825,124.112,3.611,4.308,5.24,2.371,0.32,3.189,104.997
1815.694,8.5,9.033,125.174,3.682,4.367,5.294,2.374,0.336,3.169,103.25
1815.846,8.5,8.961,125.469,3.481,4.092,4.956,2.363,0.34,3.181,105.25
1815.998,8.5,9.186,123.623,3.315,3.941,4.764,2.366,0.349,3.22,105.0
1816.151,8.5,8.993,116.04,3.311,3.921,4.727,2.374,0.341,3.245,105.0
1816.303,8.5,9.246,117.482,3.321,3.908,4.723,2.383,0.342,3.233,107.416
1816.456,8.5,9.402,114.362,3.338,3.956,4.785,2.383,0.33,3.211,107.334
1816.608,8.5,9.482,116.61,3.343,3.946,4.766,2.38,0.321,3.203,109.5
1816.76,8.5,9.29,115.871,3.431,3.995,4.821,2.387,0.313,3.226,113.75
1816.913,8.5,9.105,116.613,3.356,3.991,4.848,2.4,0.309,3.244,110.0
1817.065,8.5,9.218,122.364,3.347,4.062,4.94,2.407,0.317,3.249,107.25
1817.218,8.5,9.282,124.961,3.286,4.005,4.899,2.409,0.315,3.235,106.5
1817.37,8.5,9.089,124.794,3.236,3.956,4.856,2.414,0.328,3.232,107.081
1817.522,8.5,9.025,120.219,3.342,4.058,4.983,2.417,0.343,3.236,107.5
1817.675,8.5,9.318,124.894,3.328,4.005,4.977,2.417,0.337,3.239,108.25
1817.827,8.5,9.39,121.273,3.18,3.827,4.752,2.405,0.337,3.229,106.5
1817.98,8.5,9.378,122.024,3.44,4.065,5.066,2.394,0.343,3.225,107.5
1818.132,8.5,9.378,113.649,3.253,3.834,4.793,2.378,0.348,3.241,112.5
1818.284,8.5,9.29,113.75,3.261,3.796,4.777,2.376,0.347,3.268,112.0
1818.437,8.5,9.33,112.722,3.214,3.756,4.733,2.379,0.353,3.284,111.75
1818.589,8.5,9.53,119.987,3.167,3.664,4.674,2.393,0.358,3.278,111.0
1818.742,8.5,9.606,118.145,3.371,3.843,4.918,2.402,0.346,3.277,108.919
1818.894,8.5,9.63,110.717,3.23,3.741,4.791,2.405,0.314,3.289,102.25
1819.046,8.5,9.679,99.072,3.207,3.846,4.93,2.403,0.274,3.302,87.5
1819.199,8.5,9.654,95.437,3.342,4.211,5.4,2.386,0.247,3.282,87.25
1819.351,8.5,9.63,98.776,4.151,5.328,6.735,2.396,0.248,3.252,105.25
1819.504,8.5,9.618,103.083,4.089,5.271,6.636,2.414,0.266,3.236,106.003
1819.656,8.5,9.498,108.055,3.431,4.267,5.362,2.448,0.288,3.239,105.166
1819.808,8.5,9.787,113.834,3.103,3.805,4.768,2.451,0.308,3.227,109.251
1819.961,8.5,10.019,118.316,3.14,3.769,4.704,2.435,0.329,3.208,108.331
1820.113,8.5,9.739,113.72,2.892,3.255,4.026,2.409,0.324,3.207,114.75
1820.266,8.5,9.715,115.389,2.887,3.179,3.953,2.386,0.306,3.22,98.5
1820.418,8.5,9.602,115.525,2.87,3.21,3.963,2.369,0.331,3.211,109.75
1820.57,8.5,9.45,120.497,3.01,3.408,4.16,2.345,0.353,3.152,116.5
1820.723,8.5,9.246,116.569,2.943,3.372,4.102,2.312,0.355,3.063,120.002
1820.875,8.5,9.186,117.259,2.818,3.292,4.011,2.288,0.351,3.031,120.919
1821.028,8.5,9.101,114.507,2.844,3.346,4.057,2.322,0.347,3.083,120.25
1821.18,8.5,8.929,119.263,3.27,3.854,4.679,2.4,0.35,3.2,111.75
1821.332,8.5,9.125,115.641,3.359,3.91,4.778,2.465,0.317,3.276,106.584
1821.485,8.5,9.065,116.645,3.443,3.983,4.894,2.48,0.303,3.282,105.751
1821.637,8.5,9.041,110.151,3.505,3.932,4.85,2.46,0.308,3.241,106.75
1821.79,8.5,9.089,114.096,3.454,3.787,4.669,2.446,0.308,3.204,106.0
1821.942,8.5,9.294,115.846,3.445,3.793,4.684,2.433,0.319,3.197,106.75
1822.094,8.5,9.029,120.991,3.379,3.743,4.616,2.424,0.324,3.231,107.5
1822.247,8.5,9.033,117.999,3.378,3.73,4.6,2.424,0.332,3.274,105.834
1822.399,8.5,9.025,115.631,3.459,3.827,4.719,2.426,0.339,3.311,105.75
1822.552,8.5,9.169,115.107,3.431,3.811,4.693,2.427,0.335,3.311,107.5
1822.704,8.5,8.937,119.055,3.383,3.767,4.644,2.416,0.335,3.283,105.25
1822.856,8.5,8.793,125.842,3.392,3.751,4.624,2.413,0.33,3.235,103.25
1823.009,8.5,9.246,127.774,3.471,3.827,4.713,2.412,0.336,3.211,103.25
1823.161,8.5,9.017,124.075,3.531,3.834,4.704,2.413,0.37,3.215,104.291
1823.314,8.5,8.913,118.074,3.503,3.777,4.629,2.412,0.395,3.245,105.084
1823.466,8.5,8.873,114.984,3.465,3.773,4.604,2.42,0.39,3.278,105.0
1823.618,8.5,8.969,114.81,3.459,3.785,4.619,2.424,0.358,3.31,104.25
1823.771,8.5,8.933,113.451,3.462,3.84,4.667,2.424,0.346,3.345,102.5
1823.923,8.5,9.37,115.875,3.582,3.991,4.812,2.414,0.333,3.349,102.5
1824.076,8.5,9.486,116.286,3.406,3.879,4.646,2.409,0.322,3.326,105.75
1824.228,8.5,9.462,120.501,3.494,4.012,4.808,2.408,0.309,3.278,103.25
1824.38,8.5,9.125,115.552,3.706,4.259,5.09,2.404,0.316,3.243,103.25
1824.533,8.5,9.21,118.979,3.668,4.196,4.988,2.404,0.327,3.232,102.5
1824.685,8.5,9.787,119.393,3.759,4.31,5.127,2.397,0.332,3.238,102.25
1824.838,8.5,9.779,122.367,3.558,4.101,4.888,2.395,0.327,3.263,101.502
1824.99,8.5,9.198,113.963,3.595,4.06,4.828,2.396,0.341,3.274,102.076
1825.142,8.5,9.186,113.658,3.514,3.78,4.483,2.401,0.329,3.259,104.25
1825.295,8.5,9.41,114.82,3.478,3.83,4.569,2.4,0.336,3.224,103.337
1825.447,8.5,9.27,118.873,3.44,3.802,4.523,2.388,0.348,3.2,104.25
1825.6,8.5,9.121,117.666,3.558,3.917,4.662,2.376,0.36,3.183,104.25
1825.752,8.5,9.101,117.304,3.645,4.016,4.787,2.377,0.343,3.185,102.501
1825.904,8.5,8.993,114.8,3.728,4.161,4.961,2.385,0.333,3.192,100.75
1826.057,8.5,8.837,114.551,3.936,4.468,5.354,2.402,0.321,3.197,92.75
1826.209,8.5,8.705,114.119,3.789,4.366,5.26,2.42,0.325,3.192,94.997
1826.362,8.5,8.584,111.853,3.579,4.098,4.928,2.426,0.305,3.193,91.576
1826.514,8.5,8.336,115.855,3.691,4.258,5.143,2.434,0.307,3.228,97.25
1826.666,8.5,8.789,114.455,3.976,4.589,5.563,2.447,0.292,3.265,99.913
1826.819,8.5,9.077,118.202,3.744,4.322,5.219,2.46,0.291,3.286,101.666
1826.971,8.5,9.298,113.617,3.571,4.148,4.988,2.459,0.282,3.278,100.25
1827.124,8.5,9.33,119.41,3.538,4.104,4.91,2.441,0.305,3.269,102.666
1827.276,8.5,9.45,116.75,3.617,4.16,4.947,2.437,0.312,3.272,103.334
1827.428,8.5,9.919,119.456,3.671,4.169,4.936,2.435,0.296,3.278,105.75
1827.581,8.5,9.919,116.428,3.805,4.301,5.074,2.428,0.309,3.269,101.25
1827.733,8.5,10.236,119.103,3.771,4.164,4.883,2.416,0.322,3.238,100.837
1827.886,8.5,10.22,116.395,3.696,4.071,4.778,2.41,0.339,3.222,100.75
1828.038,8.5,10.148,118.436,3.705,4.012,4.716,2.406,0.343,3.233,102.5
1828.19,8.5,9.582,121.701,3.823,4.098,4.816,2.403,0.336,3.257,103.416
1828.343,8.5,9.915,121.503,3.888,4.113,4.842,2.4,0.335,3.28,104.25
1828.495,8.5,10.472,123.121,3.776,4.008,4.714,2.403,0.341,3.287,109.671
1828.648,8.5,10.5,124.244,3.798,3.849,4.521,2.407,0.367,3.292,104.25
1828.8,8.5,10.244,124.769,3.944,3.938,4.632,2.414,0.364,3.301,102.5
1828.952,8.5,10.131,120.769,3.94,3.935,4.627,2.419,0.327,3.306,102.5
1829.105,8.5,9.923,116.227,3.806,3.931,4.615,2.414,0.317,3.31,104.5
1829.257,8.5,9.703,114.979,3.545,3.779,4.463,2.408,0.315,3.306,101.749
1829.41,8.5,9.943,117.437,3.723,4.047,4.778,2.406,0.337,3.309,103.5
1829.562,8.5,10.316,113.251,4.027,4.44,5.267,2.416,0.336,3.31,102.498
1829.714,8.5,9.751,111.459,4.053,4.475,5.3,2.422,0.331,3.299,98.163
1829.867,8.5,10.135,116.735,3.961,4.346,5.147,2.427,0.321,3.286,98.33
1830.019,8.5,9.955,119.954,3.767,4.202,4.976,2.431,0.317,3.279,97.5
1830.172,8.5,10.087,123.041,3.739,4.135,4.884,2.435,0.326,3.29,102.125
1830.324,8.5,10.003,119.744,3.844,4.181,4.934,2.436,0.329,3.301,99.163
1830.476,8.5,9.679,121.807,3.791,4.136,4.886,2.427,0.339,3.283,99.587
1830.629,8.5,9.618,125.328,3.832,4.198,4.969,2.426,0.34,3.24,97.996
1830.781,8.5,9.755,131.871,4.06,4.456,5.279,2.431,0.322,3.207,98.5
1830.934,8.5,10.015,131.229,3.916,4.3,5.087,2.438,0.307,3.223,98.348
1831.086,8.5,9.763,126.869,3.781,4.167,4.914,2.437,0.299,3.262,99.25
1831.238,8.5,9.891,123.937,3.761,4.104,4.819,2.43,0.314,3.284,98.75
1831.391,8.5,9.895,122.719,3.849,4.205,4.926,2.425,0.304,3.261,97.587
1831.543,8.5,10.099,121.683,3.851,4.237,4.96,2.424,0.319,3.216,99.167
1831.696,8.5,9.907,122.299,3.846,4.213,4.918,2.428,0.313,3.188,98.75
1831.848,8.5,10.011,122.102,3.864,4.191,4.885,2.437,0.33,3.205,100.75
1832.0,8.5,9.943,121.23,3.877,4.215,4.901,2.44,0.326,3.26,99.5
1832.153,8.5,10.027,118.915,3.86,4.216,4.811,2.441,0.321,3.288,98.75
1832.305,8.5,10.22,120.209,3.826,4.102,4.73,2.435,0.347,3.269,102.491
1832.458,8.5,9.991,121.97,3.693,3.895,4.511,2.432,0.352,3.229,102.508
1832.61,8.5,10.075,122.586,3.825,3.954,4.571,2.429,0.348,3.208,99.0
1832.762,8.5,9.955,121.654,3.957,4.077,4.716,2.433,0.32,3.219,98.663
1832.915,8.5,10.22,121.035,4.094,4.204,4.88,2.434,0.309,3.251,100.001
1833.067,8.5,10.22,119.922,3.866,4.013,4.667,2.433,0.296,3.302,94.25
1833.22,8.5,9.919,118.502,4.111,4.288,4.991,2.455,0.306,3.385,84.496
1833.372,8.5,10.075,120.03,4.458,4.671,5.443,2.509,0.271,3.494,95.997
1833.524,8.5,9.606,116.368,4.428,4.743,5.531,2.558,0.248,3.585,79.0
1833.677,8.5,9.763,120.367,5.448,5.961,6.964,2.553,0.239,3.57,90.831
1833.829,8.5,9.534,121.316,4.511,4.878,5.672,2.507,0.254,3.445,96.0
1833.982,8.5,9.438,127.203,4.069,4.287,5.047,2.47,0.288,3.29,98.129
1834.134,8.5,9.354,125.7,4.06,4.228,4.987,2.461,0.342,3.193,98.253
1834.286,8.5,9.438,128.445,3.948,4.12,4.865,2.451,0.389,3.17,96.587
1834.439,8.5,9.606,124.816,3.85,4.03,4.759,2.441,0.357,3.189,97.419
1834.591,8.5,9.582,123.068,3.796,4.071,4.827,2.435,0.334,3.219,98.334
1834.744,8.5,9.63,119.055,3.861,4.21,4.93,2.443,0.316,3.238,95.666
1834.896,8.5,9.474,121.704,3.724,4.116,4.816,2.453,0.315,3.244,93.5
1835.048,8.5,9.378,122.587,3.881,4.303,5.06,2.456,0.313,3.244,94.0
1835.201,8.5,9.522,124.538,3.66,4.006,4.734,2.45,0.331,3.245,96.666
1835.353,8.5,9.486,121.942,3.613,3.973,4.709,2.443,0.316,3.246,100.75
1835.506,8.5,9.546,124.267,3.601,3.935,4.661,2.436,0.313,3.257,101.0
1835.658,8.5,9.642,124.194,3.623,3.974,4.725,2.435,0.3,3.286,102.584
1835.81,8.5,9.63,125.206,3.63,3.943,4.684,2.427,0.312,3.317,101.75
1835.963,8.5,9.63,123.71,3.655,3.926,4.667,2.429,0.306,3.308,101.0
1836.115,8.5,9.775,125.359,3.678,3.961,4.7,2.426,0.318,3.246,99.25
1836.268,8.5,9.751,122.507,3.704,3.973,4.708,2.422,0.324,3.16,99.25
1836.42,8.5,9.747,120.711,3.644,3.922,4.615,2.421,0.337,3.131,99.0
1836.572,8.5,9.763,114.229,3.17,3.421,4.036,2.432,0.319,3.147,102.25
1836.725,8.5,9.835,117.019,3.119,3.372,3.974,2.442,0.321,3.182,103.253
1836.877,8.5,9.799,117.677,3.116,3.381,3.982,2.44,0.294,3.201,113.416
1837.03,8.5,9.787,120.086,3.132,3.394,3.996,2.43,0.303,3.205,107.5
1837.182,8.5,9.731,122.083,3.426,3.772,4.463,2.429,0.29,3.206,106.584
1837.334,8.5,9.787,124.131,3.156,3.467,4.099,2.433,0.309,3.198,109.25
1837.487,8.5,9.787,128.787,3.34,3.648,4.315,2.438,0.308,3.207,109.25
1837.639,8.5,9.795,131.493,3.435,3.715,4.383,2.435,0.304,3.232,111.75
1837.792,8.5,9.787,126.796,3.428,3.704,4.367,2.441,0.299,3.27,108.25
1837.944,8.5,9.763,125.446,3.419,3.684,4.355,2.451,0.313,3.28,105.834
1838.096,8.5,9.739,125.091,3.413,3.674,4.348,2.453,0.309,3.251,105.084
1838.249,8.5,9.751,125.971,3.386,3.652,4.328,2.441,0.3,3.192,102.5
1838.401,8.5,9.747,123.217,3.619,3.913,4.636,2.432,0.292,3.145,100.0
1838.554,8.5,9.739,117.438,3.758,4.073,4.837,2.436,0.301,3.123,100.0
1838.706,8.5,9.731,119.177,3.843,4.138,4.925,2.441,0.321,3.113,102.998
1838.858,8.5,9.739,122.768,3.883,4.146,4.959,2.442,0.329,3.114,98.25
1839.011,8.5,9.715,120.841,3.933,4.143,4.966,2.436,0.33,3.144,99.166
1839.163,8.5,9.811,118.692,4.006,4.164,4.984,2.44,0.327,3.22,116.666
1839.316,8.5,9.811,116.635,4.07,4.177,5.103,2.439,0.326,3.294,95.242
1839.468,8.5,9.763,117.101,4.322,4.496,5.404,2.439,0.321,3.338,100.0
1839.62,8.5,9.763,121.205,4.34,4.51,5.413,2.436,0.302,3.321,106.658
1839.773,8.5,9.787,123.92,4.219,4.378,5.269,2.436,0.292,3.274,101.0
1839.925,8.5,9.37,123.643,3.85,4.008,4.811,2.439,0.296,3.23,99.25
1840.078,8.5,9.554,123.465,3.851,3.984,4.77,2.44,0.308,3.22,100.75
1840.23,8.5,9.699,118.982,3.862,4.007,4.77,2.44,0.305,3.24,100.0
1840.382,8.5,9.739,120.545,3.918,4.115,4.862,2.443,0.312,3.257,100.0
1840.535,8.5,9.727,119.122,3.909,4.058,4.753,2.436,0.306,3.256,100.0
1840.687,8.5,9.618,122.699,3.977,4.131,4.813,2.432,0.319,3.244,100.0
1840.84,8.5,9.707,123.406,3.892,4.064,4.734,2.424,0.311,3.229,98.75
1840.992,8.5,9.715,123.308,3.76,3.959,4.611,2.42,0.321,3.219,99.25
1841.144,8.5,9.679,120.407,3.792,3.968,4.622,2.424,0.34,3.214,100.0
1841.297,8.5,9.691,120.591,3.781,3.933,4.583,2.428,0.339,3.218,100.0
1841.449,8.5,9.715,124.665,3.758,3.9,4.536,2.433,0.326,3.225,102.625
1841.602,8.5,9.727,125.133,3.737,3.878,4.514,2.435,0.313,3.236,100.0
1841.754,8.5,9.679,121.334,3.741,3.928,4.573,2.434,0.303,3.24,99.25
1841.906,8.5,9.45,117.408,3.773,4.002,4.647,2.438,0.299,3.248,101.0
1842.059,8.5,9.33,117.384,3.79,4.007,4.632,2.435,0.327,3.263,98.416
1842.211,8.5,9.282,115.834,3.723,3.994,4.647,2.433,0.338,3.315,100.25
1842.364,8.5,9.137,113.561,3.706,3.998,4.664,2.437,0.337,3.371,99.999
1842.516,8.5,9.194,113.284,3.675,3.97,4.631,2.451,0.306,3.399,99.249
1842.668,8.5,9.161,117.697,3.649,3.956,4.611,2.465,0.327,3.354,99.249
1842.821,8.5,9.258,118.154,3.623,3.923,4.612,2.458,0.341,3.273,97.25
1842.973,8.5,9.258,121.774,3.647,3.93,4.627,2.441,0.357,3.224,99.166
1843.126,8.5,9.186,116.59,3.642,3.922,4.611,2.432,0.362,3.238,97.5
1843.278,8.5,9.105,118.079,3.622,3.904,4.585,2.436,0.352,3.298,93.584
1843.43,8.5,9.029,118.113,3.698,4.01,4.705,2.441,0.335,3.339,99.892
1843.583,8.5,8.981,118.677,3.901,4.169,4.888,2.461,0.321,3.354,88.831
1843.735,8.5,9.041,117.674,3.523,3.655,4.294,2.479,0.288,3.344,90.412
1843.888,8.5,8.921,108.368,3.515,3.64,4.289,2.473,0.283,3.326,100.751
1844.04,8.5,8.837,109.577,3.516,3.641,4.279,2.445,0.324,3.29,98.416
