DEPT,TENS:1,TENS:2,DT_BHC,RLA5,RLA3,RSOZ,TNPH:1,CALI,BS,RLA4,RHOZ,PEFZ,RXO,GR:1,DTSM,RT,RLA1,NPHI,TNPH:2,GR:2,GR:3,DTCO,RLA2,RLA0,GR:4,RXOZ
1741.17,3687.267,3676.667,98.334,4.84,4.051,0.074,0.32,9.266,8.5,4.26,2.414,3.199,2.449,101.688,,5.366,3.603,0.327,0.319,115.706,105.957,98.334,3.808,0.12,120.186,2.89
1741.322,3667.2,3650.0,100.0,4.829,4.03,0.104,0.331,9.017,8.5,4.241,2.411,3.21,2.487,105.015,,5.317,3.627,0.325,0.331,113.186,99.134,100.0,3.796,0.121,112.942,2.917
1741.475,3647.375,3594.0,100.916,4.678,3.904,0.109,0.331,8.837,8.5,4.114,2.406,3.172,2.425,91.565,,5.144,3.524,0.328,0.331,106.94,102.899,100.916,3.689,0.124,107.037,2.917
1741.627,3627.6,3610.0,99.25,4.66,3.88,0.105,0.338,8.801,8.5,4.094,2.406,3.117,2.39,112.71,,5.135,3.49,0.319,0.338,106.387,106.488,99.25,3.668,0.126,101.718,2.916
1741.78,3606.401,3584.666,99.166,4.688,3.893,0.083,0.329,8.857,8.5,4.114,2.415,3.088,2.411,115.583,,5.155,3.516,0.32,0.329,103.906,115.232,99.166,3.679,0.124,110.818,3.039
1741.932,3593.6,3561.333,102.353,4.701,3.903,0.074,0.326,8.873,8.5,4.128,2.421,3.077,2.429,117.352,,5.165,3.532,0.32,0.327,108.533,111.01,102.353,3.691,0.123,98.972,3.133
1742.084,3618.934,3621.333,98.5,4.727,3.921,0.067,0.329,8.861,8.5,4.14,2.414,3.064,2.45,100.102,,5.182,3.554,0.316,0.329,106.756,106.968,98.5,3.71,0.121,115.64,3.181
1742.237,3673.875,3646.999,98.5,4.75,3.933,0.071,0.332,8.849,8.5,4.157,2.396,3.039,2.48,103.584,,5.196,3.58,0.306,0.331,111.644,107.014,98.5,3.728,0.119,105.612,3.215
1742.389,3638.067,3612.001,96.5,5.066,4.194,0.083,0.322,8.809,8.5,4.424,2.39,3.042,2.604,117.216,,5.568,3.783,0.284,0.32,109.494,111.522,96.5,3.963,0.12,113.55,3.24
1742.542,3570.933,3581.332,95.0,5.092,4.222,0.112,0.299,8.833,8.5,4.454,2.392,3.052,2.614,114.043,,5.603,3.804,0.282,0.297,111.984,115.531,95.0,3.985,0.12,110.125,3.203
1742.694,3528.266,3497.0,96.663,5.033,4.184,0.121,0.295,8.897,8.5,4.402,2.396,3.074,2.583,116.021,,5.54,3.761,0.287,0.295,110.922,107.687,96.663,3.94,0.121,112.667,2.995
1742.846,3593.6,3610.668,95.25,5.044,4.194,0.128,0.296,8.825,8.5,4.419,2.398,3.086,2.587,92.935,,5.56,3.767,0.297,0.296,109.856,101.829,95.25,3.954,0.123,109.565,2.779
1742.999,3538.333,3572.333,97.167,5.104,4.243,0.124,0.295,8.825,8.5,4.483,2.408,3.11,2.609,97.37,,5.639,3.805,0.277,0.296,109.566,97.39,97.167,4.006,0.124,107.353,2.599
1743.151,3453.866,3451.334,94.999,5.155,4.289,0.133,0.283,8.717,8.5,4.53,2.419,3.138,2.622,101.468,,5.708,3.833,0.274,0.284,107.608,99.314,94.999,4.053,0.123,111.281,2.582
1743.304,3484.667,3528.001,97.5,5.15,4.293,0.134,0.29,8.753,8.5,4.529,2.417,3.156,2.639,99.722,,5.696,3.843,0.266,0.291,106.788,98.208,97.5,4.054,0.121,104.459,2.574
1743.456,3502.932,3522.001,96.75,5.262,4.383,0.136,0.281,8.777,8.5,4.617,2.412,3.157,2.654,92.992,,5.841,3.895,0.275,0.281,106.894,95.671,96.75,4.122,0.12,104.195,2.538
1743.608,3521.666,3537.0,97.501,5.308,4.438,0.135,0.286,8.865,8.5,4.667,2.416,3.142,2.687,94.105,,5.89,3.944,0.285,0.286,111.374,96.192,97.501,4.174,0.119,111.963,2.553
1743.761,3541.6,3582.333,95.751,5.201,4.373,0.133,0.294,8.885,8.5,4.583,2.42,3.127,2.648,100.798,,5.772,3.879,0.278,0.294,112.452,98.471,95.751,4.131,0.12,117.049,2.559
1743.913,3503.4,3495.001,100.837,5.314,4.476,0.136,0.281,8.933,8.5,4.69,2.424,3.131,2.765,100.629,,5.866,4.007,0.287,0.281,111.113,99.705,100.837,4.246,0.121,107.83,2.627
1744.066,3486.2,3465.333,97.25,5.428,4.563,0.154,0.277,8.897,8.5,4.791,2.424,3.159,2.893,97.351,,5.938,4.149,0.298,0.278,107.345,100.394,97.25,4.33,0.12,107.209,2.58
1744.218,3512.534,3519.334,85.914,5.345,4.496,0.166,0.286,8.849,8.5,4.719,2.426,3.199,2.878,103.34,,5.83,4.107,0.303,0.288,108.241,103.442,85.914,4.28,0.121,106.721,2.526
1744.37,3568.199,3533.001,91.084,5.175,4.343,0.181,0.287,8.705,8.5,4.561,2.42,3.241,2.753,109.378,,5.661,3.949,0.303,0.288,107.555,103.67,91.084,4.131,0.125,110.124,2.423
1744.523,3584.401,3561.666,87.0,5.131,4.306,0.164,0.279,8.584,8.5,4.517,2.423,3.273,2.734,98.601,,5.616,3.911,0.274,0.279,107.993,97.303,87.0,4.085,0.129,105.924,2.509
1744.675,3549.133,3530.0,81.842,5.586,4.678,0.161,0.259,8.524,8.5,4.909,2.45,3.297,2.891,84.256,,6.173,4.183,0.266,0.259,112.016,92.983,81.842,4.421,0.133,108.207,3.057
1744.828,3548.533,3491.667,82.587,6.352,5.292,0.14,0.262,8.5,8.5,5.561,2.474,3.28,3.14,96.238,,7.08,4.658,0.265,0.262,113.116,91.746,82.587,4.984,0.136,120.928,4.076
1744.98,3586.8,3585.001,91.5,4.939,4.132,0.124,0.275,8.544,8.5,4.328,2.47,3.215,2.526,95.884,,5.444,3.699,0.263,0.276,114.905,94.575,91.5,3.918,0.133,109.392,4.142
1745.132,3578.866,3559.0,96.666,4.741,3.94,0.099,0.281,8.608,8.5,4.136,2.433,3.11,2.374,93.863,,5.238,3.505,0.283,0.281,111.392,97.633,96.666,3.731,0.131,113.341,3.38
1745.285,3525.75,3459.0,98.416,4.747,3.952,0.085,0.3,8.608,8.5,4.145,2.403,3.043,2.413,104.57,,5.223,3.54,0.269,0.3,106.761,96.409,98.416,3.74,0.13,111.149,2.955
1745.437,3588.268,3598.0,95.875,4.668,3.886,0.085,0.276,8.68,8.5,4.071,2.397,3.026,2.396,91.842,,5.117,3.499,0.282,0.277,107.326,95.339,95.875,3.684,0.13,96.08,3.036
1745.59,3593.868,3596.999,96.666,4.743,3.95,0.085,0.288,8.717,8.5,4.142,2.401,3.034,2.364,88.9,,5.254,3.5,0.277,0.288,101.094,92.517,96.666,3.752,0.132,114.219,3.06
1745.742,3571.468,3545.001,98.5,4.653,3.893,0.092,0.288,8.705,8.5,4.073,2.408,3.025,2.251,96.793,,5.223,3.374,0.284,0.288,103.613,93.688,98.5,3.697,0.133,92.505,3.073
1745.894,3579.001,3607.001,99.25,4.795,4.007,0.096,0.292,8.705,8.5,4.185,2.409,3.028,2.261,95.579,,5.451,3.404,0.277,0.292,103.124,102.532,99.25,3.741,0.134,103.885,3.016
1746.047,3531.868,3547.0,96.75,4.973,4.154,0.118,0.281,8.713,8.5,4.345,2.411,3.076,2.352,115.426,,5.703,3.505,0.279,0.282,109.182,106.208,96.75,3.84,0.134,113.098,2.991
1746.199,3497.213,3505.001,98.245,5.067,4.21,0.136,0.275,8.729,8.5,4.432,2.413,3.126,2.417,107.659,,5.832,3.561,0.287,0.275,113.436,109.624,98.245,3.89,0.136,110.602,2.979
1746.352,3459.533,3497.0,97.5,5.087,4.201,0.145,0.286,8.737,8.5,4.454,2.419,3.149,2.438,105.955,,5.874,3.565,0.292,0.286,113.474,109.271,97.5,3.88,0.136,116.152,3.006
1746.504,3566.866,3592.0,98.25,4.943,4.046,0.132,0.293,8.745,8.5,4.334,2.419,3.12,2.364,114.409,,5.727,3.444,0.299,0.294,111.796,106.408,98.25,3.747,0.139,113.248,3.03
1746.656,3644.866,3688.0,99.25,4.775,3.904,0.122,0.312,8.692,8.5,4.2,2.419,3.089,2.313,98.824,,5.532,3.343,0.293,0.313,106.313,98.804,99.25,3.621,0.138,105.3,3.07
1746.809,3583.533,3617.0,96.5,4.834,3.945,0.134,0.308,8.608,8.5,4.25,2.418,3.071,2.386,83.397,,5.58,3.409,0.286,0.309,104.967,92.278,96.5,3.67,0.136,100.91,3.106
1746.961,3565.875,3570.0,97.5,4.953,4.022,0.136,0.298,8.624,8.5,4.343,2.418,3.079,2.48,95.276,,5.685,3.517,0.264,0.298,107.598,97.234,97.5,3.746,0.129,109.758,3.16
1747.114,3541.334,3540.999,96.5,4.942,4.012,0.139,0.275,8.721,8.5,4.322,2.416,3.104,2.512,113.683,,5.633,3.546,0.271,0.275,111.544,104.942,96.5,3.742,0.125,113.136,3.147
1747.266,3548.067,3545.001,97.084,4.789,3.882,0.126,0.277,8.825,8.5,4.173,2.409,3.133,2.401,105.939,,5.467,3.408,0.277,0.278,115.451,105.256,97.084,3.622,0.125,111.78,3.034
1747.418,3557.199,3513.0,98.416,4.819,3.905,0.127,0.279,8.861,8.5,4.189,2.411,3.15,2.403,95.805,,5.503,3.417,0.287,0.281,111.435,99.818,98.416,3.646,0.125,121.089,2.968
1747.571,3536.6,3510.0,100.5,4.794,3.884,0.122,0.287,8.737,8.5,4.158,2.413,3.159,2.362,97.07,,5.482,3.379,0.28,0.289,110.621,97.716,100.5,3.621,0.128,100.714,2.917
1747.723,3481.466,3459.0,98.25,4.746,3.848,0.126,0.274,8.696,8.5,4.111,2.409,3.157,2.336,100.589,,5.416,3.349,0.282,0.275,104.339,95.192,98.25,3.584,0.131,110.455,2.862
1747.876,3489.001,3470.0,97.5,4.685,3.795,0.124,0.288,8.692,8.5,4.048,2.401,3.16,2.266,87.346,,5.339,3.29,0.27,0.288,106.034,96.363,97.5,3.537,0.131,101.998,2.776
1748.028,3533.333,3503.499,97.5,4.496,3.642,0.12,0.272,8.692,8.5,3.888,2.396,3.161,2.185,100.455,,5.105,3.173,0.281,0.271,108.663,96.695,97.5,3.406,0.128,105.667,2.727
1748.18,3568.534,3525.501,102.916,4.38,3.546,0.103,0.278,8.696,8.5,3.779,2.398,3.156,2.121,101.586,,4.961,3.091,0.275,0.277,111.005,99.389,102.916,3.317,0.128,117.886,2.849
1748.333,3588.571,3573.5,97.5,4.422,3.581,0.079,0.279,8.753,8.5,3.795,2.405,3.123,2.126,96.329,,4.995,3.115,0.277,0.279,111.509,97.23,97.5,3.342,0.126,109.24,2.998
1748.485,3569.134,3558.667,97.5,4.481,3.634,0.062,0.287,8.785,8.5,3.83,2.407,3.067,2.126,93.664,,5.048,3.147,0.273,0.287,108.035,100.453,97.5,3.395,0.126,106.807,3.151
1748.638,3573.666,3559.0,97.5,4.497,3.66,0.059,0.283,8.873,8.5,3.832,2.412,3.028,2.128,112.165,,5.05,3.163,0.282,0.283,110.276,103.454,97.5,3.416,0.124,108.304,3.133
1748.79,3586.071,3589.5,96.75,4.555,3.716,0.065,0.293,8.945,8.5,3.88,2.412,3.037,2.155,105.031,,5.108,3.21,0.305,0.293,106.03,107.79,96.75,3.466,0.123,115.669,3.103
1748.942,3545.266,3551.999,97.416,4.564,3.724,0.071,0.324,8.937,8.5,3.893,2.412,3.07,2.179,106.344,,5.102,3.237,0.315,0.325,108.978,106.469,97.416,3.483,0.123,93.765,3.021
1749.095,3534.399,3539.001,97.5,4.503,3.663,0.078,0.336,8.921,8.5,3.847,2.412,3.099,2.209,107.996,,5.001,3.233,0.315,0.336,105.449,104.058,97.5,3.456,0.121,117.685,2.997
1749.247,3562.001,3578.001,98.334,4.546,3.665,0.082,0.326,8.873,8.5,3.889,2.411,3.106,2.307,97.715,,5.029,3.296,0.308,0.326,116.208,105.093,98.334,3.495,0.122,104.977,2.949
1749.4,3602.199,3635.999,99.25,4.524,3.637,0.096,0.315,8.897,8.5,3.871,2.419,3.121,2.383,109.881,,4.966,3.348,0.306,0.315,113.098,105.684,99.25,3.435,0.12,126.542,2.989
1749.552,3622.43,3645.0,97.5,4.503,3.621,0.116,0.308,8.897,8.5,3.861,2.426,3.143,2.375,109.36,,4.962,3.33,0.31,0.308,112.605,105.404,97.5,3.405,0.12,107.671,3.071
1749.704,3588.068,3604.333,97.334,4.51,3.619,0.121,0.305,8.837,8.5,3.862,2.452,3.173,2.345,96.85,,4.992,3.297,0.301,0.304,106.545,101.544,97.334,3.401,0.12,103.346,3.356
1749.857,3577.785,3598.501,89.25,4.455,3.589,0.115,0.294,8.785,8.5,3.821,2.475,3.192,2.343,98.593,,4.942,3.26,0.264,0.295,107.026,99.851,89.25,3.382,0.122,108.649,4.434
1750.009,3627.668,3641.334,87.5,5.912,4.757,0.099,0.258,8.753,8.5,5.08,2.493,3.186,3.069,104.292,,6.628,4.267,0.246,0.259,108.724,97.71,87.5,4.478,0.127,109.332,5.91
1750.162,3587.856,3613.999,89.412,7.753,6.241,0.082,0.252,8.696,8.5,6.662,2.477,3.146,3.849,90.166,,8.723,5.526,0.257,0.253,104.557,99.044,89.412,5.846,0.131,108.253,5.045
1750.314,3547.932,3531.333,94.5,5.777,4.675,0.07,0.268,8.741,8.5,4.97,2.441,3.083,2.897,103.096,,6.489,4.145,0.282,0.267,102.254,95.443,94.5,4.392,0.128,96.687,3.648
1750.466,3584.333,3552.5,96.75,4.627,3.735,0.075,0.291,8.705,8.5,3.964,2.407,3.024,2.273,92.768,,5.193,3.294,0.296,0.291,101.795,100.329,96.75,3.489,0.129,101.223,3.031
1750.619,3641.534,3645.5,95.75,4.443,3.58,0.089,0.305,8.648,8.5,3.801,2.39,2.999,2.159,105.597,,4.958,3.166,0.295,0.305,111.569,99.548,95.75,3.34,0.129,107.671,3.016
1750.771,3595.734,3553.0,96.75,4.56,3.683,0.103,0.308,8.705,8.5,3.907,2.395,3.011,2.235,101.103,,5.03,3.299,0.295,0.307,114.713,98.268,96.75,3.434,0.13,127.744,2.986
1750.924,3547.0,3513.501,97.5,4.573,3.696,0.121,0.31,8.777,8.5,3.914,2.403,3.054,2.238,88.505,,5.018,3.322,0.305,0.31,115.854,94.496,97.5,3.471,0.129,110.453,2.899
1751.076,3570.132,3540.999,97.5,4.58,3.685,0.137,0.316,8.825,8.5,3.912,2.404,3.092,2.182,93.582,,5.043,3.282,0.304,0.315,109.935,96.165,97.5,3.522,0.125,110.305,2.742
1751.228,3554.562,3505.001,97.5,4.322,3.486,0.148,0.308,8.961,8.5,3.691,2.403,3.109,2.07,106.819,,4.756,3.102,0.299,0.308,110.304,100.598,97.5,3.348,0.122,109.438,2.509
1751.381,3541.143,3528.999,96.666,4.293,3.517,0.152,0.304,8.817,8.5,3.668,2.4,3.118,2.065,100.297,,4.745,3.09,0.283,0.304,111.866,99.358,96.666,3.317,0.124,109.899,2.314
1751.533,3561.733,3581.0,97.584,4.275,3.506,0.149,0.286,8.849,8.5,3.649,2.405,3.128,2.067,91.695,,4.74,3.072,0.267,0.286,111.275,94.429,97.584,3.286,0.126,117.06,2.266
1751.686,3569.932,3539.5,98.416,4.264,3.503,0.136,0.269,8.885,8.5,3.642,2.411,3.142,2.078,91.298,,4.752,3.057,0.271,0.27,111.951,94.227,98.416,3.277,0.128,106.879,2.358
1751.838,3571.868,3599.333,99.255,4.42,3.606,0.119,0.271,8.825,8.5,3.79,2.419,3.142,2.135,99.303,,4.965,3.136,0.275,0.272,109.461,100.012,99.255,3.392,0.13,111.688,2.566
1751.99,3550.601,3561.333,97.5,4.54,3.699,0.103,0.28,8.624,8.5,3.91,2.421,3.131,2.212,108.703,,5.129,3.215,0.29,0.281,106.971,99.932,97.5,3.485,0.132,109.392,2.671
1752.143,3574.134,3571.333,96.5,4.682,3.807,0.095,0.297,8.596,8.5,4.044,2.416,3.108,2.334,92.991,,5.302,3.333,0.285,0.298,104.027,98.246,96.5,3.58,0.133,100.859,2.683
1752.295,3646.999,3686.334,98.331,4.528,3.67,0.103,0.292,8.536,8.5,3.902,2.41,3.091,2.257,92.732,,5.153,3.204,0.282,0.293,103.888,95.277,98.331,3.434,0.134,101.701,2.652
1752.448,3649.267,3659.334,97.5,4.547,3.665,0.108,0.291,8.464,8.5,3.903,2.406,3.104,2.255,99.886,,5.187,3.194,0.284,0.291,110.6,99.769,97.5,3.412,0.135,109.026,2.668
1752.6,3600.266,3622.0,98.334,4.576,3.659,0.113,0.293,8.38,8.5,3.909,2.41,3.146,2.251,105.876,,5.229,3.187,0.279,0.292,113.226,103.877,98.334,3.407,0.135,120.952,2.741
1752.752,3583.733,3624.5,98.25,4.754,3.799,0.098,0.282,8.44,8.5,4.064,2.413,3.175,2.321,106.478,,5.449,3.294,0.27,0.282,115.571,104.354,98.25,3.538,0.136,110.366,2.88
1752.905,3612.266,3607.001,94.076,4.861,3.883,0.082,0.268,8.456,8.5,4.16,2.407,3.148,2.367,100.51,,5.573,3.365,0.276,0.268,108.287,98.561,94.076,3.637,0.135,115.164,2.925
1753.057,3631.067,3654.501,99.249,4.553,3.634,0.068,0.275,8.464,8.5,3.883,2.395,3.096,2.211,88.655,,5.206,3.152,0.286,0.275,106.022,95.405,99.249,3.399,0.135,99.757,2.889
1753.21,3616.214,3637.501,99.916,4.451,3.558,0.064,0.288,8.44,8.5,3.792,2.375,3.036,2.172,96.922,,5.084,3.089,0.296,0.288,104.463,93.635,99.916,3.315,0.133,103.469,2.891
1753.362,3629.333,3619.334,102.25,4.328,3.46,0.054,0.304,8.416,8.5,3.681,2.357,2.98,2.08,95.322,,4.96,2.979,0.281,0.304,104.573,92.425,102.25,3.213,0.133,110.618,2.818
1753.514,3587.267,3592.334,104.164,4.208,3.356,0.047,0.287,8.368,8.5,3.578,2.354,2.925,2.028,85.188,,4.819,2.896,0.274,0.287,101.707,92.424,104.164,3.136,0.134,99.535,2.821
1753.667,3564.867,3556.001,102.5,4.376,3.477,0.045,0.274,8.352,8.5,3.717,2.366,2.899,2.068,97.117,,5.044,2.967,0.289,0.274,100.312,91.223,102.5,3.259,0.134,95.128,2.871
1753.819,3566.0,3519.501,93.753,4.59,3.662,0.044,0.286,8.36,8.5,3.915,2.376,2.899,2.172,91.68,,5.302,3.12,0.296,0.286,102.879,98.441,93.753,3.422,0.134,106.376,2.928
1753.972,3554.4,3551.999,97.584,4.401,3.524,0.047,0.294,8.408,8.5,3.762,2.362,2.915,2.105,106.707,,5.073,3.017,0.304,0.294,109.372,97.201,97.584,3.271,0.133,107.317,2.854
1754.124,3535.199,3498.0,103.0,4.418,3.536,0.037,0.305,8.416,8.5,3.79,2.348,2.94,2.101,93.064,,5.113,3.02,0.283,0.305,107.958,98.176,103.0,3.277,0.133,114.698,2.565
1754.276,3502.932,3460.999,102.506,4.219,3.384,0.042,0.288,8.452,8.5,3.634,2.357,2.976,1.986,94.861,,4.894,2.877,0.287,0.288,102.795,96.567,102.506,3.132,0.132,102.433,2.766
1754.429,3589.073,3597.501,102.5,4.177,3.364,0.056,0.299,8.488,8.5,3.617,2.384,3.016,1.984,101.788,,4.852,2.861,0.28,0.299,99.556,98.46,102.5,3.115,0.131,91.673,3.026
1754.581,3590.934,3565.499,99.25,4.698,3.808,0.06,0.293,8.488,8.5,4.086,2.392,3.033,2.227,98.589,,5.472,3.224,0.286,0.293,97.494,101.537,99.25,3.499,0.131,104.407,3.18
1754.734,3581.667,3593.499,98.999,4.803,3.917,0.059,0.297,8.488,8.5,4.189,2.385,3.039,2.23,104.567,,5.587,3.294,0.282,0.296,101.738,98.093,98.999,3.601,0.13,96.403,2.832
1754.886,3554.4,3595.666,100.084,4.243,3.476,0.05,0.285,8.528,8.5,3.712,2.378,3.032,1.965,91.606,,4.898,2.941,0.285,0.284,103.245,95.122,100.084,3.205,0.127,104.581,2.709
1755.038,3548.133,3550.999,100.0,4.1,3.36,0.072,0.282,8.476,8.5,3.593,2.384,3.023,1.894,89.084,,4.715,2.85,0.295,0.281,106.534,92.937,100.0,3.12,0.126,108.353,2.927
1755.191,3540.799,3583.333,99.75,4.295,3.515,0.077,0.293,8.464,8.5,3.762,2.382,2.991,2.005,98.191,,4.883,3.028,0.291,0.292,109.613,94.069,99.75,3.271,0.125,106.844,2.835
1755.343,3558.932,3598.0,100.0,4.363,3.583,0.09,0.297,8.5,8.5,3.819,2.358,2.934,2.062,95.037,,4.901,3.127,0.29,0.297,105.733,96.844,100.0,3.335,0.126,114.286,2.88
1755.496,3585.534,3590.001,100.75,4.165,3.43,0.076,0.296,8.512,8.5,3.632,2.341,2.903,1.972,97.208,,4.661,2.995,0.276,0.296,105.179,98.84,100.75,3.207,0.127,95.954,2.556
1755.648,3618.134,3677.501,101.751,3.953,3.254,0.069,0.283,8.488,8.5,3.431,2.35,2.925,1.873,104.23,,4.419,2.834,0.303,0.283,101.816,102.275,101.751,3.036,0.123,105.133,2.618
1755.8,3599.072,3634.0,98.499,4.273,3.522,0.067,0.314,8.544,8.5,3.703,2.389,2.996,2.027,105.964,,4.773,3.065,0.301,0.314,107.204,104.635,98.499,3.291,0.122,104.286,2.644
1755.953,3633.801,3645.0,98.249,4.579,3.781,0.084,0.309,8.548,8.5,3.958,2.417,3.047,2.2,103.724,,5.101,3.3,0.326,0.309,109.862,106.016,98.249,3.54,0.121,111.964,3.126
1756.105,3599.333,3645.0,91.625,5.064,4.176,0.09,0.33,8.64,8.5,4.364,2.424,3.054,2.488,108.127,,5.609,3.679,0.31,0.33,110.407,98.703,91.625,3.954,0.121,114.224,3.407
1756.258,3612.201,3612.5,94.5,5.181,4.24,0.082,0.31,8.705,8.5,4.438,2.404,3.027,2.563,83.329,,5.697,3.775,0.319,0.31,109.582,90.584,94.5,4.024,0.124,105.353,3.428
1756.41,3541.867,3538.333,96.666,5.038,4.117,0.079,0.311,8.705,8.5,4.317,2.388,3.008,2.552,79.133,,5.494,3.721,0.291,0.311,106.191,87.217,96.666,3.915,0.124,108.472,3.354
1756.562,3526.068,3528.666,95.084,4.706,3.823,0.072,0.289,8.717,8.5,4.016,2.408,3.031,2.433,99.294,,5.073,3.517,0.264,0.289,107.18,95.492,95.084,3.625,0.124,103.936,3.586
1756.715,3545.134,3517.5,93.0,4.818,3.915,0.069,0.268,8.753,8.5,4.126,2.442,3.063,2.566,108.223,,5.17,3.658,0.25,0.268,110.493,99.481,93.0,3.713,0.124,108.782,4.191
1756.867,3558.932,3548.0,87.663,5.981,4.812,0.061,0.271,8.801,8.5,5.116,2.464,3.075,3.15,90.884,,6.441,4.504,0.257,0.27,113.907,98.751,87.663,4.576,0.124,120.606,4.29
1757.02,3529.714,3531.499,88.837,5.79,4.633,0.058,0.279,8.777,8.5,4.947,2.457,3.054,3.089,96.272,,6.232,4.365,0.265,0.278,116.818,101.874,88.837,4.444,0.121,113.768,3.839
1757.172,3488.133,3447.0,92.587,5.609,4.471,0.058,0.275,8.777,8.5,4.773,2.441,3.031,2.947,117.847,,6.068,4.181,0.298,0.274,111.69,102.801,92.587,4.264,0.12,116.621,3.579
1757.324,3556.999,3559.501,96.666,5.424,4.339,0.071,0.298,8.777,8.5,4.612,2.435,3.023,2.83,93.704,,5.878,4.038,0.288,0.298,107.763,106.165,96.666,4.104,0.12,103.736,3.451
1757.477,3623.666,3619.667,96.247,5.402,4.351,0.076,0.286,8.769,8.5,4.605,2.425,3.019,2.81,106.11,,5.863,4.027,0.298,0.286,103.652,100.911,96.247,4.091,0.122,101.952,3.372
1757.629,3634.266,3611.0,95.166,5.428,4.388,0.087,0.3,8.68,8.5,4.629,2.425,3.03,2.726,101.925,,5.971,3.945,0.254,0.3,105.36,105.568,95.166,4.142,0.123,104.056,3.304
1757.782,3626.0,3657.001,95.0,5.451,4.427,0.093,0.26,8.705,8.5,4.68,2.428,3.045,2.671,108.902,,6.066,3.913,0.267,0.26,107.178,100.052,95.0,4.195,0.123,110.675,3.504
1757.934,3571.068,3560.666,95.916,5.408,4.393,0.094,0.273,8.721,8.5,4.655,2.423,3.063,2.626,89.732,,6.036,3.869,0.265,0.273,110.66,98.373,95.916,4.158,0.123,106.891,3.4
1758.086,3578.428,3573.999,97.416,5.067,4.141,0.082,0.265,8.656,8.5,4.375,2.413,3.078,2.435,96.606,,5.677,3.621,0.305,0.265,110.899,96.141,97.416,3.884,0.124,115.309,3.146
1758.239,3610.533,3671.0,100.501,4.159,3.418,0.069,0.306,8.608,8.5,3.596,2.411,3.08,2.005,102.175,,4.655,2.985,0.306,0.307,109.816,102.593,100.501,3.176,0.127,111.239,3.12
1758.391,3553.933,3560.0,102.584,4.31,3.552,0.065,0.31,8.452,8.5,3.735,2.415,3.053,2.066,108.757,,4.839,3.086,0.315,0.312,106.565,105.995,102.584,3.295,0.131,103.612,3.164
1758.544,3554.0,3579.334,99.166,4.5,3.709,0.062,0.32,8.472,8.5,3.908,2.413,2.996,2.089,107.951,,5.093,3.175,0.304,0.321,108.863,105.719,99.166,3.453,0.135,106.517,3.063
1758.696,3573.134,3599.0,98.5,4.385,3.625,0.054,0.311,8.472,8.5,3.829,2.399,2.956,2.045,99.64,,4.982,3.096,0.294,0.312,111.07,101.805,98.5,3.39,0.137,117.332,2.961
1758.848,3576.533,3589.0,98.25,4.534,3.742,0.052,0.304,8.48,8.5,3.971,2.39,2.969,2.108,96.768,,5.177,3.185,0.286,0.305,108.968,102.302,98.25,3.512,0.139,110.19,3.069
1759.001,3528.785,3560.499,98.25,4.626,3.819,0.061,0.299,8.488,8.5,4.058,2.385,3.013,2.185,109.864,,5.299,3.255,0.272,0.299,110.287,101.517,98.25,3.583,0.139,100.404,2.87
1759.153,3522.666,3529.5,99.25,4.488,3.697,0.067,0.286,8.52,8.5,3.94,2.379,3.055,2.137,98.046,,5.162,3.154,0.276,0.286,107.964,106.616,99.25,3.445,0.137,120.939,2.731
1759.306,3596.799,3611.666,100.834,4.164,3.415,0.074,0.285,8.488,8.5,3.66,2.38,3.07,1.982,111.677,,4.825,2.903,0.282,0.286,110.547,103.852,100.834,3.152,0.136,102.042,2.729
1759.458,3543.468,3539.999,100.0,4.196,3.432,0.077,0.277,8.452,8.5,3.695,2.377,3.055,1.988,101.77,,4.866,2.92,0.284,0.277,103.651,106.026,100.0,3.171,0.137,107.971,3.05
1759.61,3530.932,3522.001,100.0,4.46,3.64,0.075,0.276,8.464,8.5,3.929,2.392,3.026,2.069,104.878,,5.172,3.088,0.285,0.276,108.212,102.464,100.0,3.355,0.138,100.212,3.07
1759.763,3550.428,3532.0,100.0,4.392,3.619,0.082,0.287,8.488,8.5,3.883,2.402,3.006,2.039,100.821,,5.077,3.063,0.297,0.287,107.282,104.803,100.0,3.348,0.139,116.048,3.202
1759.915,3559.133,3551.5,98.5,4.894,4.043,0.094,0.305,8.48,8.5,4.318,2.404,3.003,2.173,108.658,,5.698,3.347,0.298,0.304,110.103,103.299,98.5,3.746,0.142,105.462,3.099
1760.068,3609.267,3595.999,98.331,4.492,3.729,0.101,0.301,8.424,8.5,3.957,2.386,3.015,2.056,99.937,,5.181,3.131,0.296,0.3,106.12,101.665,98.331,3.46,0.14,108.841,2.758
1760.22,3578.214,3537.0,99.25,4.357,3.602,0.094,0.295,8.416,8.5,3.818,2.375,3.029,1.998,96.337,,5.019,3.025,0.276,0.294,107.38,105.767,99.25,3.339,0.14,104.543,2.58
1760.372,3557.799,3561.333,101.75,4.469,3.687,0.086,0.284,8.424,8.5,3.911,2.382,3.041,2.039,120.528,,5.142,3.1,0.279,0.282,105.213,108.619,101.75,3.423,0.14,109.114,2.649
1760.525,3522.333,3499.333,99.25,4.156,3.408,0.088,0.281,8.5,8.5,3.626,2.391,3.026,1.962,107.876,,4.722,2.933,0.277,0.28,102.856,111.824,99.25,3.178,0.134,104.368,2.836
